NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISENO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MERCADOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
945;35.2;38.05882352941177;48.0;37.19444444444444;37.0;38.0;39;38.58823529411764;32.0;42.0;42.0;40.0;41.0;36.76470588235294;8;37.0;37.0;32.0;33.0;40;43.26666666666667;0;15;15;0;8;8;0;2;38.0;1;2;46.0;1;2;44.0;1;2;45.0;1;2;45.0;1;2;43.0;1;1;42.0;1;2;43.0;1;2;4;45.92857142857143
1442;39.93333333333333;37.70588235294117;46.0;41.44444444444444;34.0;41.0;0;41.05882352941177;39.0;43.0;39.0;47.0;45.0;41.41176470588236;8;32.0;50.0;46.0;40.0;46;41.06666666666667;1;15;15;0;8;8;0;2;33.0;2;2;45.0;1;2;43.0;1;2;44.0;1;2;41.0;1;2;44.0;1;1;44.0;1;2;36.0;1;2;2;38.0
1533;36.66666666666666;37.29411764705883;45.0;39.61111111111111;38.0;35.0;46;38.11764705882353;36.0;42.0;39.0;38.0;44.0;36.58823529411764;8;30.0;32.0;44.0;36.0;38;42.63636363636363;0;11;11;0;6;6;0;2;43.0;1;2;45.0;1;2;41.0;1;2;42.0;1;2;42.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;2;38.3
1600;37.06666666666667;34.47058823529412;50.0;39.72222222222222;30.0;30.0;0;35.14285714285715;33.0;28.0;47.0;33.0;0.0;39.86666666666667;7;41.0;46.0;0.0;39.0;47;38.30769230769231;0;13;13;0;7;7;0;2;0.0;0;2;46.0;1;2;38.0;1;2;41.0;1;2;40.0;1;2;46.0;1;1;30.0;1;2;31.0;1;2;2;36.25
16;35.4;33.3125;34.0;39.06666666666667;30.0;35.0;45;38.05882352941177;40.0;40.0;40.0;45.0;36.0;36.64705882352941;8;30.0;30.0;40.0;40.0;43;39.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;40.0;1;2;40.0;1;2;32.0;1;2;45.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;34.3030303030303
18;32.73333333333333;32.03125;35.0;33.76666666666667;27.5;30.0;35;32.4;30.0;35.0;0.0;40.0;38.0;32.66666666666666;7;24.66666666666667;30.0;40.0;35.0;0;38.88888888888889;0;9;9;0;5;5;0;2;0.0;0;2;49.0;1;2;35.0;1;2;30.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;34.11111111111111
1551;41.66666666666666;34.8235294117647;46.0;35.125;30.0;0.0;0;29.17647058823529;32.0;36.0;38.0;32.0;0.0;29.2;5;35.0;11.0;0.0;0.0;38;34.81818181818182;0;11;9;2;6;5;1;2;0.0;0;2;36.0;1;2;38.0;1;2;35.0;1;2;14.0;1;2;45.0;1;1;46.0;1;2;0.0;0;2;1;19.35
1882;28.23076923076923;32.3;0.0;31.625;27.0;15.5;0;31.85714285714286;0.0;0.0;0.0;35.0;0.0;26.66666666666667;2;0.0;23.0;0.0;0.0;0;36.5;0;4;4;0;2;2;0;2;0.0;0;2;0.0;0;2;37.0;1;2;36.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;43.0
21;33.4;36.34375;47.0;37.06666666666667;30.0;35.0;40;34.23076923076923;35.0;35.0;0.0;40.0;0.0;32.53333333333333;7;25.0;30.0;45.0;35.0;0;37.11111111111111;1;9;9;0;5;5;0;2;0.0;0;2;36.0;2;2;40.0;1;2;31.0;1;2;40.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;34.33333333333334
1488;33.33333333333334;31.29411764705882;34.0;34.72222222222222;34.0;36.0;0;36.35294117647059;25.0;37.0;47.0;38.0;39.0;30.72549019607843;8;31.0;26.66666666666667;39.0;25.0;37;40.0;0;9;9;0;5;5;0;2;0.0;0;2;45.0;1;2;37.0;1;2;42.0;1;2;41.0;1;2;30.0;1;1;0.0;0;2;0.0;0;2;2;33.5
23;34.66666666666666;33.1875;18.0;36.6;30.0;35.0;33;37.72727272727273;35.0;35.0;0.0;0.0;0.0;36.13333333333333;7;30.0;35.0;40.0;35.0;0;36.66666666666666;1;9;9;0;5;5;0;2;0.0;0;2;35.0;2;2;35.0;1;2;35.0;1;2;40.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;41.11111111111111
136;29.93333333333333;31.26470588235294;35.0;35.73333333333333;30.0;40.0;31;34.6;41.0;38.0;0.0;40.0;35.0;32.1;7;27.5;22.5;40.0;37.0;0;42.88888888888889;0;9;9;0;5;5;0;2;0.0;0;2;48.0;1;2;43.0;1;2;41.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.77777777777778
180;36.0;35.44117647058823;36.0;34.16666666666666;30.0;35.0;30;35.30769230769231;35.0;35.0;0.0;45.0;0.0;31.73333333333333;7;25.0;25.0;35.0;35.0;0;36.11111111111111;1;9;7;2;5;4;1;2;0.0;0;2;29.0;2;2;35.0;1;2;41.0;1;2;40.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;1;29.32222222222222
208;33.1;30.25;45.0;35.6;30.0;30.0;50;32.53846153846154;36.0;35.0;0.0;40.0;0.0;34.5;7;32.5;23.5;35.0;35.0;0;39.55555555555556;0;9;9;0;5;5;0;2;0.0;0;2;43.0;1;2;39.0;1;2;34.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.55555555555556
229;35.33333333333334;31.40625;45.0;30.73333333333333;26.0;35.0;38;31.66666666666667;32.0;31.0;0.0;40.0;35.0;34.66666666666666;7;32.0;37.0;39.0;30.0;0;35.44444444444444;0;9;9;0;5;5;0;2;0.0;0;2;34.0;1;2;33.0;1;2;35.0;1;2;40.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;1;29.14814814814815
233;38.33333333333334;41.875;40.0;38.4;35.0;30.0;40;36.38461538461539;35.0;30.0;46.5;0.0;0.0;35.86666666666667;7;28.0;35.0;40.0;36.0;0;39.77777777777778;0;9;9;0;5;5;0;2;0.0;0;2;43.0;1;2;34.0;1;2;41.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;42.09090909090909
724;31.24444444444445;31.6;0.0;38.42857142857143;0.0;0.0;0;29.7;0.0;39.0;0.0;24.0;19.0;44.0;1;0.0;0.0;0.0;0.0;0;40.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;0;0.0
770;37.73333333333333;37.76470588235294;46.0;43.0;41.0;43.0;0;39.94117647058823;37.0;42.0;50.0;42.0;35.0;39.41176470588236;8;31.0;40.0;46.0;35.0;44;40.33333333333334;0;15;15;0;8;8;0;2;38.0;1;2;48.0;1;2;42.0;1;2;37.0;1;2;46.0;1;2;45.0;1;1;38.0;1;2;31.0;1;2;2;39.5
900;37.33333333333334;36.70588235294117;45.0;38.22222222222222;33.0;34.0;50;40.52941176470588;38.0;46.0;45.0;50.0;46.0;42.0;8;36.0;44.0;43.0;41.0;43;45.2;0;15;15;0;8;8;0;2;43.0;1;2;44.0;1;2;47.0;1;2;44.0;1;2;48.0;1;2;42.0;1;1;47.0;1;2;45.0;1;2;3;43.14285714285715
1070;38.43333333333333;39.29411764705883;47.0;41.0;39.0;41.0;45;40.52941176470588;33.0;36.0;43.0;46.0;46.0;40.88235294117647;8;38.0;43.0;42.0;37.0;47;43.46666666666667;0;15;15;0;8;8;0;2;43.0;1;2;40.0;1;2;45.0;1;2;40.0;1;2;44.0;1;2;44.0;1;1;47.0;1;2;45.0;1;2;3;41.35714285714285
1354;33.66666666666666;38.97058823529412;37.0;35.11111111111111;30.0;32.0;45;35.23529411764706;30.0;40.0;34.0;41.0;45.0;34.58823529411764;8;33.0;31.5;37.0;34.0;34;40.53333333333333;0;15;15;0;8;8;0;2;35.0;1;2;46.0;1;2;36.0;1;2;37.0;1;2;42.0;1;2;40.0;1;1;43.0;1;2;45.0;1;2;2;37.85714285714285
26;33.83333333333334;30.3125;45.0;34.93333333333333;30.0;25.0;45;33.18181818181818;34.0;30.0;0.0;0.0;0.0;32.9;7;34.0;26.25;30.0;30.0;0;36.11111111111111;1;9;7;2;5;4;1;2;0.0;0;2;41.0;1;2;35.0;1;2;29.0;2;2;40.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;30.88888888888889
34;30.14444444444445;27.53125;38.0;33.11538461538461;30.0;20.75;40;28.90909090909091;30.0;39.0;0.0;0.0;0.0;30.8;7;25.66666666666667;27.5;40.0;31.0;0;36.57142857142857;0;7;7;0;4;4;0;2;0.0;0;2;40.0;1;2;30.0;1;2;0.0;0;2;43.0;1;2;30.0;1;1;0.0;0;2;0.0;0;2;1;25.85714285714286
667;37.13333333333333;36.70588235294117;43.0;35.63888888888889;34.0;33.0;48;35.23529411764706;30.0;41.0;38.0;30.0;33.0;35.11764705882353;8;27.0;31.0;38.0;34.0;46;37.73333333333333;0;15;15;0;8;8;0;2;39.0;1;2;40.0;1;2;39.0;1;2;31.0;1;2;38.0;1;2;40.0;1;1;33.0;1;2;43.0;1;2;2;36.5
35;35.4;33.1875;42.0;33.46666666666667;30.0;35.0;40;30.81333333333333;16.4;35.0;0.0;39.0;35.0;31.2;7;21.66666666666667;35.0;30.0;23.0;0;35.55555555555556;1;9;7;2;5;4;1;2;0.0;0;2;27.0;2;2;30.0;1;2;35.0;1;2;43.0;1;2;50.0;1;1;0.0;0;2;0.0;0;2;2;34.88888888888889
244;33.33333333333334;30.9375;45.0;30.6;17.5;29.0;45;25.0;16.5;38.0;0.0;0.0;0.0;31.03333333333333;7;27.5;27.0;35.0;31.0;0;35.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;30.0;1;2;37.0;1;2;35.0;1;2;37.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;1;29.11111111111111
460;36.86666666666667;34.94117647058823;46.0;35.16666666666666;36.0;39.0;0;37.76470588235294;30.0;40.0;32.0;46.0;45.0;37.47058823529412;8;27.0;33.0;41.0;34.0;46;39.86666666666667;0;15;15;0;8;8;0;2;30.0;1;2;40.0;1;2;46.0;1;2;41.0;1;2;39.0;1;2;42.0;1;1;41.0;1;2;41.0;1;2;2;37.78571428571428
539;37.4;35.29411764705883;43.0;33.08333333333334;23.5;33.0;36;33.23529411764706;30.0;33.0;41.0;36.0;38.0;36.64705882352941;8;25.0;35.0;47.0;35.0;44;35.26666666666667;0;15;15;0;8;8;0;2;30.0;1;2;34.0;1;2;30.0;1;2;31.0;1;2;45.0;1;2;43.0;1;1;31.0;1;2;42.0;1;2;2;35.64285714285715
562;32.13333333333333;32.38235294117647;41.0;34.22222222222222;37.0;30.0;30;34.26470588235294;33.0;39.0;30.0;43.0;46.0;37.05882352941177;8;32.0;35.0;42.0;36.0;41;38.66666666666666;0;15;15;0;8;8;0;2;38.0;1;2;42.0;1;2;38.0;1;2;33.0;1;2;47.0;1;2;34.0;1;1;32.0;1;2;43.0;1;2;2;37.71428571428572
672;32.4;33.48039215686275;47.0;33.72222222222222;26.66666666666667;32.0;49;34.35294117647059;30.0;30.0;46.0;37.0;45.0;33.88235294117647;8;27.0;37.0;45.0;35.0;31;35.26666666666667;0;15;15;0;8;8;0;2;38.0;1;2;35.0;1;2;30.0;1;2;34.0;1;2;44.0;1;2;43.0;1;1;31.0;1;2;31.0;1;2;2;35.60714285714285
853;39.86666666666667;38.76470588235294;43.0;38.27777777777778;31.0;45.0;0;38.38235294117647;38.0;39.0;44.5;34.0;39.0;39.70588235294117;8;42.0;32.0;40.0;36.0;43;38.2;0;15;15;0;8;8;0;2;37.0;1;2;37.0;1;2;40.0;1;2;37.0;1;2;39.0;1;2;41.0;1;1;37.0;1;2;39.0;1;2;2;37.28571428571428
977;32.94444444444444;37.94117647058823;47.0;40.38888888888889;34.0;36.0;48;37.0;32.0;41.0;47.0;38.0;41.0;38.76470588235294;8;30.0;44.0;38.0;38.0;38;39.86666666666667;0;15;15;0;8;8;0;2;37.0;1;2;43.0;1;2;42.0;1;2;42.0;1;2;39.0;1;2;40.0;1;1;42.0;1;2;34.0;1;2;3;40.78571428571428
986;34.33333333333334;36.70588235294117;43.0;40.72222222222222;32.0;35.0;43;36.41176470588236;30.0;39.0;49.0;41.0;37.0;37.55882352941177;8;28.5;34.0;47.0;40.0;39;41.86666666666667;0;15;15;0;8;8;0;2;41.0;1;2;43.0;1;2;42.0;1;2;46.0;1;2;40.0;1;2;38.0;1;1;41.0;1;2;42.0;1;2;2;39.21428571428572
1016;38.86666666666667;38.47058823529412;37.0;39.22222222222222;44.0;36.0;48;37.94117647058823;34.0;37.0;46.0;41.0;33.0;39.94117647058823;8;43.0;39.0;41.0;35.0;47;43.46666666666667;0;15;15;0;8;8;0;2;44.0;1;2;46.0;1;2;47.0;1;2;42.0;1;2;43.0;1;2;44.0;1;1;43.0;1;2;39.0;1;2;3;41.21428571428572
1037;31.23333333333333;33.08333333333333;35.0;33.375;34.0;28.0;0;36.33333333333334;0.0;0.0;41.0;41.0;0.0;26.0;3;20.0;27.0;0.0;0.0;0;22.33333333333333;1;3;1;2;2;1;1;1;18.0;2;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;31.0;1;1;0.0;0;2;0.0;0;2;2;37.0
1264;34.26666666666667;35.29411764705883;42.0;36.11111111111111;33.0;35.0;50;37.79411764705883;32.0;42.0;45.0;33.0;47.0;36.79411764705883;8;31.0;42.0;40.0;31.5;40;37.93333333333333;1;15;13;2;8;7;1;2;20.0;3;2;47.0;1;2;42.0;1;2;41.0;1;2;32.0;1;2;47.0;1;1;43.0;1;2;36.0;1;2;3;40.58333333333334
1389;35.46666666666667;39.1764705882353;43.0;36.83333333333334;32.0;45.0;46;38.70588235294117;37.0;39.0;44.0;43.0;47.0;43.0;8;35.0;50.0;48.0;42.0;41;45.4;0;15;15;0;8;8;0;2;46.0;1;2;50.0;1;2;44.0;1;2;46.0;1;2;45.0;1;2;49.0;1;1;42.0;1;2;43.0;1;2;3;44.35714285714285
1475;36.26666666666667;35.20588235294117;45.0;35.0;33.0;39.0;0;38.05882352941177;30.0;35.0;43.0;41.0;43.0;35.0;8;30.0;37.0;40.0;33.0;38;39.0;1;13;13;0;7;7;0;2;30.0;1;2;45.0;1;2;40.0;1;2;44.0;1;2;38.0;1;2;41.0;1;1;36.0;2;2;0.0;0;2;2;32.35
1492;39.0;41.94117647058823;43.0;37.77777777777778;32.0;44.0;35;39.11764705882353;34.0;40.0;37.0;42.0;42.0;38.76470588235294;8;30.0;41.0;38.0;40.0;45;42.2;0;15;15;0;8;8;0;2;38.0;1;2;47.0;1;2;40.0;1;2;45.0;1;2;41.0;1;2;41.0;1;1;41.0;1;2;44.0;1;2;2;38.35714285714285
1501;37.33333333333334;35.23529411764706;45.0;37.22222222222222;32.0;35.0;50;37.47058823529412;33.0;37.0;44.0;36.0;48.0;33.3235294117647;8;27.5;25.5;34.0;36.0;42;38.26666666666667;0;15;15;0;8;8;0;2;36.0;1;2;40.0;1;2;42.0;1;2;32.0;1;2;39.0;1;2;42.0;1;1;41.0;1;2;36.0;1;2;2;35.28571428571428
1663;36.9;35.26470588235294;40.0;36.61111111111111;35.0;31.0;0;38.5;30.5;44.0;41.0;38.0;44.0;37.26666666666667;7;37.0;34.0;39.0;32.0;44;41.8;0;10;10;0;5;5;0;2;0.0;0;2;47.0;1;2;39.0;1;2;44.0;1;2;41.0;1;2;0.0;0;1;38.0;1;2;0.0;0;2;2;37.2
1855;32.83333333333334;34.85294117647059;43.0;37.25;31.0;0.0;0;36.7;32.0;0.0;43.0;39.0;42.0;33.33333333333334;3;29.0;33.0;0.0;0.0;0;39.0;0;5;5;0;3;3;0;2;0.0;0;2;0.0;0;2;38.0;1;2;42.0;1;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;4;48.0
1860;33.23333333333333;33.52941176470588;44.0;36.75;36.0;0.0;0;34.93333333333333;32.0;33.0;0.0;33.0;41.0;33.75;4;28.0;36.0;0.0;0.0;0;37.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;2;0.0;0;2;41.0;1;2;0.0;0;2;31.0;1;1;0.0;0;2;0.0;0;2;2;37.0
1895;34.83333333333334;36.0;44.0;38.0;39.0;0.0;0;39.41176470588236;30.0;46.0;45.0;43.0;45.0;36.53333333333333;7;31.0;37.0;34.0;38.0;37;41.4;0;10;10;0;5;5;0;2;0.0;0;2;38.0;1;2;41.0;1;2;45.0;1;2;41.0;1;2;0.0;0;1;42.0;1;2;0.0;0;2;4;48.0
2167;34.73333333333333;31.9;0.0;39.85714285714285;0.0;0.0;0;33.42857142857143;0.0;30.0;44.0;32.0;34.0;45.0;1;0.0;0.0;0.0;0.0;0;38.4;0;5;5;0;3;3;0;2;0.0;0;2;0.0;0;2;33.0;1;2;42.0;1;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;3;40.33333333333334
75;29.06666666666667;36.3125;46.0;34.4;30.0;27.33333333333333;33;28.80769230769231;30.0;35.0;0.0;31.0;0.0;33.6;7;24.0;30.0;40.0;38.0;0;35.27272727272727;0;11;11;0;6;6;0;2;30.0;1;2;30.0;1;2;40.0;1;2;38.0;1;2;37.0;1;2;38.0;1;1;0.0;0;2;0.0;0;2;1;25.83333333333333
1059;37.6;37.41176470588236;38.0;41.77777777777778;39.0;32.5;0;35.8235294117647;30.0;31.0;41.0;41.0;35.0;38.1764705882353;8;37.0;37.0;31.0;39.0;36;40.6;0;15;15;0;8;8;0;2;41.0;1;2;41.0;1;2;39.0;1;2;44.0;1;2;39.0;1;2;39.0;1;1;41.0;1;2;40.0;1;2;3;44.14285714285715
38;35.13333333333333;36.875;40.0;37.06666666666667;30.0;35.0;50;34.09090909090909;35.0;35.0;0.0;0.0;0.0;35.8;7;30.0;40.0;40.0;35.0;0;37.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;35.0;1;2;40.0;1;2;32.0;1;2;40.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;32.77777777777778
1476;36.06666666666667;32.82222222222222;0.0;35.46875;30.0;32.0;0;25.07142857142857;7.0;38.0;0.0;15.0;30.0;16.69047619047619;3;14.5;20.66666666666667;0.0;0.0;16;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;43.0
1597;35.93333333333333;33.76666666666667;0.0;37.125;35.0;36.0;0;39.0;33.0;43.0;0.0;39.0;47.0;37.14705882352941;8;27.5;30.0;41.0;37.0;44;43.09090909090909;0;11;11;0;6;6;0;2;0.0;0;2;43.0;1;2;43.0;1;2;44.0;1;2;44.0;1;2;42.0;1;1;42.0;1;2;0.0;0;2;3;40.5
58;36.06666666666667;37.1875;45.0;37.4;30.0;35.0;45;35.15384615384615;30.0;35.0;46.0;0.0;0.0;36.06666666666667;7;30.0;40.0;40.0;30.0;0;38.44444444444444;0;9;9;0;5;5;0;2;0.0;0;2;40.0;1;2;45.0;1;2;33.0;1;2;35.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;39.36363636363637
64;38.0;33.4375;35.0;40.33333333333334;35.0;40.0;40;35.92307692307692;35.0;40.0;41.0;0.0;0.0;38.8;7;30.0;45.0;40.0;40.0;0;39.44444444444444;0;9;9;0;5;5;0;2;0.0;0;2;45.0;1;2;40.0;1;2;40.0;1;2;35.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;32.94444444444444
65;38.0;35.5;39.0;39.86666666666667;30.0;35.0;43;36.38461538461539;35.0;35.0;0.0;44.0;0.0;32.66666666666666;7;25.0;30.0;40.0;30.0;0;36.55555555555556;1;9;9;0;5;5;0;2;0.0;0;2;30.5;2;2;40.0;1;2;34.0;1;2;40.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;40.11111111111111
1547;34.66666666666666;27.08823529411765;48.0;33.84375;33.0;0.0;0;28.70833333333333;0.0;39.0;0.0;30.0;30.0;16.0;3;0.0;33.0;0.0;0.0;0;32.0;0;5;4;1;3;2;1;2;0.0;0;2;0.0;0;2;30.0;1;2;45.0;1;2;0.0;0;2;10.0;1;1;0.0;0;2;0.0;0;2;0;0.0
1282;33.06666666666667;29.79411764705882;31.0;36.94444444444444;32.0;38.0;0;35.1764705882353;33.0;33.0;41.0;31.0;40.0;34.58823529411764;8;33.0;31.0;40.0;31.0;39;39.53333333333333;0;15;15;0;8;8;0;2;44.0;1;2;38.0;1;2;39.0;1;2;40.0;1;2;34.0;1;2;37.0;1;1;40.0;1;2;43.0;1;2;2;39.35714285714285
105;33.02222222222222;32.53125;39.0;35.73333333333333;40.0;35.0;35;33.46153846153846;35.0;35.0;0.0;40.0;0.0;34.4;7;30.0;30.0;40.0;30.0;0;34.11111111111111;0;9;9;0;5;5;0;2;0.0;0;2;30.0;1;2;36.0;1;2;30.0;1;2;40.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;1;29.22222222222222
163;32.0;34.6875;38.0;40.66666666666666;35.0;24.5;43;30.1;30.0;27.0;0.0;40.0;35.0;27.85666666666667;7;22.25;21.8;25.0;29.5;0;37.88888888888889;0;9;9;0;5;5;0;2;0.0;0;2;40.0;1;2;32.0;1;2;42.0;1;2;39.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;33.11111111111111
557;35.77777777777779;30.72549019607843;37.0;30.3125;14.0;22.5;0;35.83333333333334;0.0;46.0;0.0;44.0;39.0;30.8;5;15.0;36.0;0.0;0.0;41;34.0;0;6;6;0;3;3;0;2;30.0;1;2;0.0;0;2;0.0;0;2;34.0;1;2;0.0;0;2;0.0;0;1;38.0;1;2;0.0;0;2;0;0.0
980;34.26666666666667;33.91176470588236;47.0;39.22222222222222;34.0;41.0;46;37.47058823529412;29.0;31.0;46.0;39.0;37.0;41.29411764705883;8;34.0;48.0;41.0;38.0;47;40.46666666666667;1;15;15;0;8;8;0;2;40.0;1;2;46.0;1;2;44.0;1;2;39.0;1;2;34.0;2;2;39.0;1;1;39.0;1;2;42.0;1;2;2;38.42857142857143
86;32.08888888888889;32.75;40.0;33.2;30.0;30.0;46;31.07692307692308;35.0;35.0;0.0;32.0;0.0;33.03333333333333;7;26.5;30.0;40.0;37.0;0;38.55555555555556;0;9;9;0;5;5;0;2;0.0;0;2;45.0;1;2;38.0;1;2;32.0;1;2;41.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;32.33333333333334
123;32.93333333333333;32.65625;35.0;38.2;35.0;30.0;49;35.0;35.0;35.0;40.0;0.0;0.0;35.66666666666666;7;30.0;30.0;40.0;40.0;0;40.0;0;9;9;0;5;5;0;2;0.0;0;2;42.0;1;2;36.0;1;2;41.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;33.0
237;39.0;36.5625;40.0;41.13333333333333;45.0;35.0;50;38.07692307692308;40.0;45.0;42.5;0.0;0.0;37.86666666666667;7;28.0;40.0;45.0;40.0;0;42.88888888888889;0;9;9;0;5;5;0;2;0.0;0;2;47.0;1;2;42.0;1;2;42.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;41.36363636363637
452;38.86666666666667;37.76470588235294;31.0;38.55555555555556;35.0;31.0;42;34.8235294117647;31.0;35.0;50.0;34.0;32.0;39.58823529411764;8;35.0;43.0;46.0;37.0;39;39.33333333333334;0;15;15;0;8;8;0;2;46.0;1;2;38.0;1;2;34.0;1;2;35.0;1;2;44.0;1;2;42.0;1;1;42.0;1;2;35.0;1;2;2;37.14285714285715
471;35.13333333333333;37.64705882352941;35.0;34.375;32.0;37.0;0;37.23529411764706;30.0;38.0;50.0;39.0;40.0;35.91176470588236;8;36.0;38.0;45.0;17.5;37;36.66666666666666;1;15;13;2;8;7;1;2;32.0;1;2;40.0;1;2;28.5;2;2;42.0;1;2;35.0;1;2;43.0;1;1;30.0;1;2;46.0;1;2;2;37.07142857142857
583;38.0;39.88235294117647;36.0;34.88888888888889;32.0;37.0;46;37.41176470588236;33.0;37.0;40.0;45.0;44.0;39.76470588235294;8;36.0;37.0;39.0;37.0;47;38.8;0;15;15;0;8;8;0;2;32.0;1;2;43.0;1;2;41.0;1;2;36.0;1;2;39.0;1;2;44.0;1;1;45.0;1;2;33.0;1;2;3;41.64285714285715
755;29.66666666666667;24.2;0.0;27.5;0.0;0.0;0;39.71428571428572;0.0;0.0;0.0;42.0;43.0;25.0;1;0.0;0.0;0.0;0.0;25;35.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;35.0;1;2;0.0;0;2;0;0.0
824;35.0;33.47058823529412;32.0;39.61111111111111;39.0;40.0;31;41.1764705882353;38.0;37.0;43.0;48.0;44.0;39.11764705882353;8;39.0;39.0;39.0;39.0;45;40.66666666666666;0;15;15;0;8;8;0;2;40.0;1;2;48.0;1;2;41.0;1;2;45.0;1;2;44.0;1;2;44.0;1;1;30.0;1;2;35.0;1;2;2;38.35714285714285
983;34.26666666666667;37.85294117647059;38.0;39.0;30.0;40.0;37;39.79411764705883;37.5;36.0;50.0;45.0;36.0;41.29411764705883;8;34.0;48.0;37.0;40.0;46;43.4;0;15;15;0;8;8;0;2;43.0;1;2;44.0;1;2;44.0;1;2;46.0;1;2;42.0;1;2;43.0;1;1;41.0;1;2;44.0;1;2;3;44.57142857142857
1004;30.33333333333333;32.0;34.0;35.02777777777778;27.5;37.0;9;31.5;26.0;38.0;40.0;36.0;42.0;35.8235294117647;8;37.0;41.0;32.0;38.0;32;34.33333333333334;2;15;11;4;8;6;2;2;22.5;2;2;42.0;1;2;39.0;1;2;38.0;1;2;26.5;2;2;41.0;1;1;38.0;1;2;31.0;1;2;2;35.64285714285715
1005;35.6;33.26470588235294;44.0;37.94444444444444;33.0;30.0;37;37.41176470588236;34.0;41.0;44.0;39.0;42.0;36.44117647058823;8;20.5;40.0;42.0;31.0;46;40.53333333333333;0;15;15;0;8;8;0;2;38.0;1;2;41.0;1;2;36.0;1;2;46.0;1;2;41.0;1;2;42.0;1;1;44.0;1;2;37.0;1;2;2;38.78571428571428
1017;35.1;37.85294117647059;44.0;40.0;30.0;37.0;46;36.23529411764706;31.0;39.0;42.0;38.0;41.0;39.88235294117647;8;31.0;43.0;39.0;42.0;42;37.86666666666667;0;15;15;0;8;8;0;2;37.0;1;2;40.0;1;2;38.0;1;2;37.0;1;2;39.0;1;2;40.0;1;1;34.0;1;2;39.0;1;2;2;36.28571428571428
