EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_HIST;LITERATURA_ICFES;NOTA_INT;VECES_TOP;NCA_UNO;IDIOMA_ICFES;NAP_UNO;VECES_HIST;NOTA_EYB;NOTA_DIF;BIOLOGIA_ICFES;NCP_UNO;NOTA_DITO;NAA_DOS;NCA_DOS;CAR_DOS;NOTA_SEM;VECES_PROGB;VECES_INT;CON_MAT_ICFES;VECES_ALGEBRA;NAC_DOS;NAA_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CD&C;NCP_DOS;NOTA_ASES;NCC_DOS;VECES_FIS_UNO;NOTA_TEXTOS;QUIMICA_ICFES;FILOSOFIA_ICFES;VECES_ASES;GENERO;VECES_EYB;CREDITOS_ASES;CREDITOS_EYB;CREDITOS_FIS_UNO;CREDITOS_PROGB;CREDITOS_TOP;PROMEDIO_DOS;PROMEDIO_UNO;CREDITOS_INT;RENDIMIENTO_TRES;PROMEDIO_TRES
2;34;44;33;45;57.0;34;1;15.0;46.0;0;1;37;40;47.0;0.0;43;6;17.0;3;41;3;2;68.0;1;6;7;0;30;37;0.0;36;17.0;1;45;61.0;42.0;2;0;1;3;2;3;3;3;36.294117647058826;39.6;3;2.0;36.111111111111114
2;33;41;43;41;60.29;30;1;15.0;79.4;0;1;37;31;59.89;0.0;39;6;17.0;2;38;1;2;60.6;1;6;7;0;41;41;0.0;35;17.0;3;45;66.12;48.75;1;0;1;3;2;3;3;3;36.470588235294116;38.4;3;2.0;34.333333333333336
2;36;42;34;41;58.0;31;1;15.0;66.0;0;1;50;42;53.0;0.0;34;6;17.0;0;39;1;1;65.0;1;6;7;0;36;39;0.0;31;17.0;1;43;61.0;61.0;1;1;1;3;2;3;3;3;36.588235294117645;39.333333333333336;3;3.0;40.94444444444444
1;30;32;30;30;66.0;14;2;15.0;54.0;0;1;30;37;48.0;0.0;30;5;14.0;3;36;1;3;68.0;3;6;7;1;30;42;3.0;34;17.0;1;47;55.0;61.0;2;0;1;3;2;3;3;3;28.235294117647058;35.333333333333336;3;1.0;17.77777777777778
1;22;27;11;40;54.0;12;2;15.0;51.0;0;1;4;34;53.0;0.0;43;1;3.0;3;30;2;2;68.0;2;6;7;5;31;31;14.0;30;17.0;1;32;61.0;46.0;1;0;1;3;2;3;3;3;18.470588235294116;34.666666666666664;3;1.0;14.0
2;30;37;32;41;53.0;30;1;15.0;69.0;0;1;32;30;48.0;0.0;40;6;17.0;2;36;2;2;68.0;1;6;7;0;32;38;0.0;31;17.0;1;41;64.0;40.0;1;0;1;3;2;3;3;3;32.0;35.6;3;2.0;38.0
1;0;0;0;31;56.0;0;0;5.0;50.0;4;1;0;18;55.0;10.0;25;0;0.0;0;28;0;0;75.0;2;1;3;1;23;35;3.0;7;3.0;0;46;54.0;56.0;1;0;0;3;2;3;3;3;7.0;27.2;3;1.0;1.0
2;37;33;31;44;64.0;30;1;15.0;66.0;0;1;38;32;53.0;0.0;39;6;17.0;0;39;1;1;54.0;1;6;7;0;35;39;0.0;32;17.0;1;48;56.0;48.0;1;1;1;3;2;3;3;3;33.23529411764706;38.2;3;3.0;40.5
2;30;35;30;32;63.0;30;1;15.0;53.0;0;1;44;30;63.0;0.0;36;6;17.0;1;39;1;2;68.0;1;6;7;0;35;35;0.0;30;17.0;1;37;50.0;53.0;1;0;1;3;2;3;3;3;32.529411764705884;33.93333333333333;3;2.0;31.88888888888889
2;30;42;31;40;51.0;30;1;15.0;61.0;0;1;35;30;50.0;0.0;40;6;17.0;3;37;2;3;71.0;1;6;7;0;34;37;0.0;32;17.0;1;45;59.0;42.0;1;1;2;3;2;3;3;3;33.23529411764706;36.4;3;2.0;38.333333333333336
2;39;34;39;30;69.0;36;1;15.0;56.0;0;3;31;38;68.0;0.0;37;6;17.0;1;33;2;1;69.0;2;6;7;0;32;39;0.0;47;17.0;1;32;49.0;53.0;1;0;1;3;2;3;3;3;38.05882352941177;34.53333333333333;3;2.0;34.111111111111114
2;36;43;36;43;56.37;30;1;15.0;70.18;0;1;0;35;67.79;0.0;45;5;15.0;3;39;3;2;68.62;3;5;7;0;31;35;0.0;32;15.0;2;43;58.69;57.15;1;0;0;3;2;3;3;3;35.4;37.93333333333333;3;2.0;34.76470588235294
2;33;31;35;41;62.0;30;1;15.0;52.0;0;1;42;30;48.0;0.0;41;6;17.0;0;41;1;1;65.0;1;6;7;0;30;41;0.0;45;17.0;1;42;66.0;49.0;1;1;1;3;2;3;3;3;35.64705882352941;36.0;3;2.0;36.77777777777778
2;34;42;43;44;45.0;41;2;15.0;47.0;0;1;32;35;63.0;0.0;33;6;17.0;3;32;1;2;75.0;1;6;7;0;30;37;0.0;39;17.0;2;37;41.0;60.0;1;0;1;3;2;3;3;3;38.88235294117647;35.13333333333333;3;2.0;34.22222222222222
2;36;32;32;35;62.0;39;1;15.0;46.0;0;1;40;34;57.0;0.0;34;6;17.0;3;39;2;2;68.0;1;6;7;0;31;43;0.0;38;17.0;1;45;52.0;50.0;2;0;1;3;2;3;3;3;35.94117647058823;35.93333333333333;3;2.0;37.333333333333336
2;36;30;30;43;54.0;31;1;15.0;47.0;0;1;37;35;49.0;0.0;40;6;17.0;0;39;1;1;69.0;1;6;7;0;31;41;0.0;33;17.0;1;41;60.0;56.0;1;1;1;3;2;3;3;3;32.588235294117645;37.4;3;2.0;36.888888888888886
2;35;38;32;46;56.0;30;1;15.0;57.0;0;1;41;32;59.0;0.0;43;6;17.0;1;41;1;2;65.0;2;6;7;0;39;42;0.0;31;17.0;1;40;61.0;41.0;1;0;1;3;2;3;3;3;34.11764705882353;39.06666666666667;3;2.0;35.388888888888886
2;30;31;39;45;57.0;31;1;15.0;47.0;0;1;41;39;56.0;0.0;35;6;17.0;1;39;1;1;64.0;1;6;7;0;34;43;0.0;37;17.0;2;41;53.0;55.0;1;0;1;3;2;3;3;3;34.470588235294116;38.8;3;2.0;35.166666666666664
2;33;38;37;30;58.0;35;1;15.0;59.0;0;1;32;40;59.0;0.0;30;6;17.0;2;32;1;2;75.0;1;6;7;0;38;30;0.0;40;17.0;1;47;54.0;50.0;2;1;1;3;2;3;3;3;36.05882352941177;36.666666666666664;3;2.0;34.5
2;31;30;35;45;63.0;30;1;15.0;58.0;0;1;43;30;56.0;0.0;40;6;17.0;2;41;1;2;61.0;1;6;7;0;31;40;0.0;34;17.0;1;43;55.0;53.0;2;0;1;3;2;3;3;3;33.294117647058826;36.666666666666664;3;2.0;35.166666666666664
2;36;35;35;44;53.0;36;1;15.0;46.0;0;1;43;33;54.0;0.0;41;6;17.0;2;42;1;2;63.0;2;6;7;0;33;40;0.0;43;17.0;1;41;61.0;48.0;1;0;2;3;2;3;3;3;37.705882352941174;37.666666666666664;3;2.0;37.55555555555556
2;40;34;32;44;53.0;32;1;15.0;70.0;0;1;43;36;62.0;0.0;47;6;17.0;0;38;1;1;67.0;1;6;7;0;30;37;0.0;33;17.0;1;43;59.0;45.0;1;0;1;3;2;3;3;3;35.23529411764706;38.46666666666667;3;3.0;40.22222222222222
2;30;33;39;37;51.0;32;1;15.0;71.0;0;1;40;42;54.0;0.0;33;6;17.0;3;39;2;1;71.0;1;6;7;0;32;37;0.0;36;17.0;1;35;53.0;55.0;2;0;2;3;2;3;3;3;34.705882352941174;36.666666666666664;3;2.0;31.22222222222222
2;30;30;31;42;60.38;33;1;15.0;88.85;0;1;47;41;51.3;0.0;35;6;17.0;2;30;2;2;64.12;1;6;7;0;33;30;0.0;39;17.0;1;37;51.9;61.84;1;0;1;3;2;3;3;3;34.294117647058826;36.733333333333334;3;2.0;35.333333333333336
2;38;38;32;43;52.0;38;1;15.0;48.0;0;1;35;33;51.0;0.0;32;6;17.0;2;33;1;2;68.0;1;6;7;0;31;40;0.0;33;17.0;1;38;53.0;51.0;2;0;1;3;2;3;3;3;35.705882352941174;34.93333333333333;3;2.0;37.388888888888886
2;40;32;37;46;58.0;31;2;15.0;54.0;0;1;45;31;55.0;0.0;49;6;17.0;1;32;1;1;68.0;2;6;7;0;35;38;0.0;33;17.0;1;43;53.0;56.0;1;1;1;3;2;3;3;3;35.8235294117647;38.333333333333336;3;2.0;34.666666666666664
2;33;35;32;42;58.0;30;1;15.0;58.0;0;1;37;32;49.0;0.0;41;6;17.0;2;41;2;2;74.0;1;6;7;0;36;39;0.0;30;17.0;1;32;54.0;51.0;1;1;1;3;2;3;3;3;32.588235294117645;36.4;3;2.0;33.388888888888886
2;30;38;35;43;54.0;30;1;15.0;43.0;0;1;40;36;49.0;0.0;42;6;17.0;1;42;1;1;66.0;1;6;7;0;43;43;0.0;33;17.0;1;45;58.0;48.0;2;0;1;3;2;3;3;3;34.0;41.2;3;2.0;36.888888888888886
2;31;30;30;41;57.0;39;1;15.0;49.0;0;1;42;30;54.0;0.0;41;6;17.0;0;40;1;1;61.0;2;6;7;0;34;41;0.0;30;17.0;1;44;59.0;61.0;1;0;1;3;2;3;3;3;33.1764705882353;37.0;3;2.0;38.888888888888886
2;34;35;37;40;67.0;33;1;15.0;47.0;0;1;42;30;57.0;0.0;40;6;17.0;2;36;1;1;54.0;3;6;7;0;32;36;0.0;32;17.0;3;36;59.0;58.0;1;1;2;3;2;3;3;3;35.11764705882353;34.666666666666664;3;2.0;32.94444444444444
2;32;50;33;43;67.0;35;1;15.0;47.0;0;1;45;30;51.0;0.0;40;6;17.0;2;39;1;2;62.0;3;6;7;0;34;32;0.0;33;17.0;2;41;54.0;41.0;1;0;1;3;2;3;3;3;37.588235294117645;36.06666666666667;3;2.0;38.55555555555556
2;34;33;35;37;63.0;38;1;15.0;61.0;0;1;30;30;47.0;0.0;37;6;17.0;0;33;1;1;65.0;1;6;7;0;34;32;0.0;34;17.0;1;38;57.0;55.0;1;1;1;3;2;3;3;3;34.23529411764706;34.06666666666667;3;2.0;32.833333333333336
2;32;38;38;43;57.0;30;1;15.0;40.0;0;1;30;31;60.0;0.0;39;6;17.0;3;37;2;2;58.0;1;6;7;0;30;38;0.0;34;17.0;2;38;61.0;46.0;1;0;1;3;2;3;3;3;33.88235294117647;35.266666666666666;3;2.0;35.166666666666664
2;33;40;35;42;56.0;31;2;15.0;56.0;0;1;31;37;51.0;0.0;34;6;17.0;2;37;2;1;55.0;1;6;7;0;30;35;0.0;38;17.0;1;36;65.0;62.0;1;0;1;3;2;3;3;3;34.88235294117647;35.6;3;2.0;36.5
2;34;30;32;40;60.0;33;1;15.0;89.0;0;1;45;30;59.0;0.0;43;6;17.0;1;39;1;2;63.0;2;6;7;0;35;41;0.0;46;17.0;1;42;54.0;59.0;1;1;1;3;2;3;3;3;36.1764705882353;37.0;3;2.0;36.94444444444444
2;37;32;38;30;54.35;32;1;15.0;59.21;0;1;38;30;55.21;0.0;40;6;17.0;0;36;1;1;70.78;1;6;7;0;35;35;0.0;44;17.0;1;43;59.17;47.31;1;0;1;3;2;3;3;3;36.76470588235294;34.8;3;2.0;32.5
2;36;36;33;46;58.0;30;1;15.0;50.0;0;1;44;33;51.0;0.0;39;6;17.0;0;36;1;1;57.0;1;6;7;0;34;37;0.0;31;17.0;1;45;59.0;49.0;1;1;1;3;2;3;3;3;34.470588235294116;37.8;3;2.0;35.05555555555556
2;34;40;43;40;55.0;31;1;15.0;77.0;0;1;43;37;52.0;0.0;42;6;17.0;0;40;1;1;71.0;1;6;7;0;31;42;0.0;43;17.0;1;41;55.0;58.0;1;1;1;3;2;3;3;3;38.76470588235294;37.93333333333333;3;2.0;38.333333333333336
2;33;33;38;40;49.0;30;1;15.0;52.0;0;1;40;35;51.0;0.0;43;6;17.0;0;38;1;1;68.0;1;6;7;0;30;42;0.0;44;17.0;1;43;57.0;49.0;1;0;1;3;2;3;3;3;36.11764705882353;37.46666666666667;3;2.0;38.111111111111114
2;30;32;32;42;58.0;31;1;15.0;42.0;0;1;31;31;60.0;0.0;40;6;17.0;0;38;1;1;54.0;1;6;7;0;32;37;0.0;36;17.0;1;42;55.0;63.0;1;0;1;3;2;3;3;3;32.05882352941177;36.2;3;2.0;38.77777777777778
2;32;37;33;38;60.0;37;1;15.0;74.0;0;1;30;42;49.0;0.0;31;6;17.0;0;38;1;1;63.0;1;6;7;0;31;38;0.0;38;17.0;1;41;56.0;53.0;1;0;1;3;2;3;3;3;34.76470588235294;37.13333333333333;3;2.0;35.611111111111114
2;31;45;33;41;63.0;36;1;15.0;52.0;0;1;36;32;45.0;0.0;30;6;17.0;3;33;1;2;76.0;3;6;7;0;35;41;0.0;39;17.0;1;34;49.0;53.0;2;1;2;3;2;3;3;3;36.705882352941174;34.46666666666667;3;2.0;34.76470588235294
2;30;30;33;40;67.0;34;1;15.0;47.0;0;1;42;31;41.0;0.0;41;6;17.0;0;38;1;1;62.0;2;6;7;0;33;37;0.0;38;17.0;1;40;62.0;49.0;1;1;1;3;2;3;3;3;34.05882352941177;36.0;3;2.0;38.77777777777778
2;37;39;35;42;60.0;34;2;15.0;43.0;0;1;45;37;51.0;0.0;32;6;17.0;3;35;2;1;46.0;2;6;7;0;30;31;0.0;32;17.0;1;35;56.0;59.0;1;0;2;3;2;3;3;3;36.529411764705884;34.8;3;2.0;34.888888888888886
2;36;42;37;49;56.0;31;1;15.0;57.0;0;1;38;38;55.0;0.0;41;6;17.0;0;43;1;1;65.0;3;6;7;0;36;35;0.0;32;17.0;1;45;57.0;59.0;1;0;1;3;2;3;3;3;35.88235294117647;40.53333333333333;3;2.0;38.388888888888886
2;37;30;31;42;58.0;31;1;15.0;43.0;0;1;37;37;51.0;0.0;43;6;17.0;1;38;1;2;60.0;1;6;7;0;33;38;0.0;33;17.0;1;42;52.0;44.0;1;0;1;3;2;3;3;3;32.94117647058823;38.46666666666667;3;2.0;38.05555555555556
2;33;35;32;43;54.0;30;1;15.0;71.0;0;1;34;34;59.0;0.0;37;6;17.0;0;30;1;1;65.0;1;6;7;0;34;33;0.0;31;17.0;1;42;52.0;48.0;1;0;1;3;2;3;3;3;32.411764705882355;36.333333333333336;3;2.0;37.333333333333336
2;30;34;30;42;52.42;32;1;15.0;33.81;0;1;47;33;47.62;0.0;33;6;17.0;0;42;1;1;72.11;2;6;7;0;30;34;0.0;34;17.0;1;39;50.78;46.79;1;0;1;3;2;3;3;3;33.76470588235294;35.06666666666667;3;2.0;38.55555555555556
2;35;37;37;42;53.0;30;2;15.0;57.0;0;1;30;36;67.0;0.0;32;6;17.0;3;35;1;2;67.0;2;6;7;0;30;30;0.0;30;17.0;1;35;57.0;42.0;2;1;1;3;2;3;3;3;33.35294117647059;34.46666666666667;3;2.0;33.05555555555556
2;36;30;39;43;59.0;35;1;15.0;60.0;0;1;31;31;52.0;0.0;41;6;17.0;1;43;1;2;61.0;1;6;7;0;39;35;0.0;31;17.0;1;45;53.0;48.0;1;0;1;3;2;3;3;3;33.8235294117647;38.46666666666667;3;3.0;40.44444444444444
2;31;34;38;42;60.0;30;1;15.0;43.0;0;1;42;30;51.0;0.0;39;6;17.0;1;42;1;2;74.0;3;6;7;0;33;40;0.0;33;17.0;1;42;52.0;43.0;1;1;1;3;2;3;3;3;34.23529411764706;36.46666666666667;3;2.0;37.0
2;36;30;39;42;58.0;30;2;15.0;47.0;0;1;35;37;51.0;0.0;31;6;17.0;4;34;2;1;62.0;2;6;7;0;30;39;0.0;42;17.0;2;36;57.0;66.0;2;0;1;3;2;3;3;3;35.35294117647059;35.266666666666666;3;2.0;34.94444444444444
2;36;37;32;39;52.0;30;1;15.0;46.0;0;1;30;39;55.0;0.0;32;6;17.0;0;35;1;1;68.0;1;6;7;0;30;31;0.0;34;17.0;1;35;59.0;51.0;1;0;1;3;2;3;3;3;33.35294117647059;34.93333333333333;3;2.0;37.05555555555556
2;40;38;31;42;60.0;37;1;15.0;59.0;0;1;38;40;51.0;0.0;40;6;17.0;0;41;1;1;65.0;1;6;7;0;40;39;0.0;34;17.0;1;47;57.0;56.0;1;1;1;3;2;3;3;3;36.23529411764706;41.2;3;3.0;42.166666666666664
2;35;34;40;45;54.0;30;1;15.0;53.0;0;1;30;37;57.0;0.0;37;6;17.0;2;30;3;1;71.0;3;6;7;0;30;35;0.0;30;17.0;1;43;62.0;46.0;2;0;1;3;2;3;3;3;33.35294117647059;36.86666666666667;3;2.0;33.94444444444444
1;30;33;11;41;65.0;1;2;15.0;54.0;0;1;41;30;51.0;0.0;37;4;11.0;4;39;1;2;62.0;2;6;7;2;30;41;6.0;37;17.0;3;41;65.0;53.0;2;0;1;3;2;3;3;3;24.58823529411765;35.2;3;1.0;23.22222222222222
2;41;37;32;42;62.0;33;1;15.0;56.0;0;1;39;36;55.0;0.0;34;6;17.0;0;38;1;1;52.0;1;6;7;0;36;39;0.0;35;17.0;1;48;66.0;43.0;1;1;1;3;2;3;3;3;36.0;38.46666666666667;3;3.0;41.166666666666664
2;36;30;30;42;55.0;30;1;15.0;50.0;0;1;47;40;52.0;0.0;33;6;17.0;0;35;1;1;61.0;1;6;7;0;34;40;0.0;34;17.0;1;42;57.0;46.0;1;1;1;3;2;3;3;3;33.76470588235294;38.06666666666667;3;2.0;37.22222222222222
2;31;38;32;42;60.0;38;1;15.0;43.0;0;1;46;30;62.0;0.0;40;6;17.0;0;39;1;1;57.0;2;6;7;0;39;41;0.0;32;17.0;1;42;59.0;54.0;1;1;1;3;2;3;3;3;35.588235294117645;37.666666666666664;3;2.0;34.888888888888886
2;36;34;33;38;47.0;41;1;15.0;69.0;0;1;42;30;48.0;0.0;37;6;17.0;3;38;1;2;65.0;1;6;7;0;30;35;0.0;34;17.0;2;43;57.0;50.0;2;0;1;3;2;3;3;3;36.35294117647059;34.6;3;2.0;35.333333333333336
2;31;32;30;32;58.0;38;1;15.0;43.0;0;1;30;30;55.0;0.0;34;6;17.0;1;30;1;3;52.0;2;6;7;0;34;37;0.0;31;17.0;1;43;59.0;44.0;1;0;1;3;2;3;3;3;32.11764705882353;33.8;3;2.0;35.111111111111114
1;32;31;9;32;63.0;2;1;12.0;60.0;1;1;50;30;56.0;3.0;38;3;8.0;3;31;2;1;63.0;3;6;6;3;25;30;9.0;25;17.0;1;41;56.0;60.0;2;1;2;3;2;3;3;3;23.352941176470587;31.866666666666667;3;1.0;21.5
1;30;16;0;42;57.0;0;1;11.0;49.0;1;1;42;20;47.0;4.0;34;2;5.0;0;30;1;0;65.0;1;4;6;2;30;38;6.0;28;11.0;0;37;51.0;53.0;1;0;1;3;2;3;3;3;27.818181818181817;30.933333333333334;3;1.0;25.0
2;30;30;36;44;56.0;30;2;15.0;43.0;0;1;34;30;59.0;0.0;31;6;17.0;2;35;1;2;62.0;1;6;7;0;31;31;0.0;30;17.0;1;35;65.0;44.0;1;0;1;3;2;3;3;3;31.529411764705884;33.266666666666666;3;2.0;35.833333333333336
2;35;30;44;41;56.0;30;1;15.0;43.0;0;1;41;38;55.0;0.0;33;6;17.0;2;36;2;1;57.0;1;6;7;0;32;37;0.0;34;17.0;1;44;54.0;51.0;2;1;1;3;2;3;3;3;35.35294117647059;37.13333333333333;3;2.0;35.388888888888886
2;30;36;30;42;64.0;40;2;15.0;52.0;0;1;43;30;53.0;0.0;45;6;17.0;3;41;2;3;57.0;3;6;7;0;34;40;0.0;37;17.0;1;42;57.0;49.0;1;1;1;3;2;3;3;3;35.588235294117645;37.4;3;2.0;34.111111111111114
2;36;36;39;44;58.84;33;1;15.0;50.86;0;2;42;30;55.09;0.0;37;6;17.0;0;41;1;1;67.13;1;6;7;0;37;36;0.0;42;17.0;1;45;54.59;51.14;1;0;1;3;2;3;3;3;37.76470588235294;37.333333333333336;3;2.0;37.333333333333336
1;0;0;0;40;62.0;0;0;6.0;50.0;3;1;0;16;55.0;9.0;16;0;0.0;0;30;0;0;62.0;2;1;4;1;21;40;3.0;4;3.0;0;43;59.0;38.0;1;1;0;3;2;3;3;3;4.0;26.333333333333332;3;1.0;20.0
2;32;30;41;41;60.0;33;1;15.0;52.0;0;1;35;33;55.0;0.0;33;6;17.0;3;34;1;2;57.0;1;6;7;0;30;39;0.0;31;17.0;2;43;52.0;53.0;2;0;1;3;2;3;3;3;33.588235294117645;35.266666666666666;3;2.0;34.666666666666664
2;33;30;30;38;54.0;30;1;15.0;60.0;0;1;38;32;59.0;0.0;38;6;17.0;1;39;1;2;57.0;1;6;7;0;32;34;0.0;35;17.0;1;45;56.0;53.0;1;1;1;3;2;3;3;3;32.35294117647059;35.93333333333333;3;1.0;21.5
2;33;35;35;41;54.0;34;1;15.0;57.0;0;1;42;31;60.0;0.0;44;6;17.0;2;37;1;2;63.0;1;6;7;0;32;40;0.0;33;17.0;2;40;57.0;48.0;1;0;1;3;2;3;3;3;34.94117647058823;36.46666666666667;3;2.0;36.94444444444444
1;0;0;0;26;48.26;0;0;7.0;49.63;4;3;0;39;52.77;8.0;26;0;0.0;1;17;0;0;64.16;3;1;3;1;27;37;3.0;17;3.0;0;35;57.93;39.79;2;1;0;3;2;3;3;3;17.0;31.0;3;1.0;8.0
2;32;31;31;42;54.0;30;1;15.0;34.0;0;1;42;30;58.0;0.0;39;6;17.0;4;30;2;2;63.0;2;6;7;0;42;31;0.0;41;17.0;1;31;50.0;60.0;2;0;2;3;2;3;3;3;34.05882352941177;35.4;3;2.0;38.888888888888886
1;32;30;30;35;62.0;18;1;15.0;57.0;0;1;34;31;57.0;0.0;39;4;11.0;2;34;1;2;59.0;1;6;7;2;30;38;6.0;27;17.0;1;43;56.0;47.0;2;1;1;3;2;3;3;3;28.176470588235293;34.666666666666664;3;2.0;36.77777777777778
2;35;36;40;42;50.0;37;1;15.0;42.0;0;1;40;30;53.0;0.0;39;6;17.0;1;42;1;2;60.0;1;6;7;0;30;40;0.0;32;17.0;1;40;56.0;66.0;1;0;1;3;2;3;3;3;36.470588235294116;35.6;3;2.0;34.94444444444444
2;30;36;33;43;51.0;30;1;15.0;40.0;0;1;39;34;52.0;0.0;30;6;17.0;0;35;1;1;68.0;1;6;7;0;31;39;0.0;33;17.0;1;45;57.0;46.0;1;1;1;3;2;3;3;3;33.1764705882353;35.93333333333333;3;3.0;42.22222222222222
2;33;38;32;43;59.0;30;1;15.0;63.0;0;1;30;33;41.0;0.0;30;6;17.0;3;34;2;2;51.0;1;6;7;0;30;33;0.0;34;17.0;2;44;53.0;48.0;1;1;1;3;2;3;3;3;33.0;34.86666666666667;3;2.0;35.833333333333336
2;32;38;39;38;58.0;30;1;15.0;77.0;0;1;33;37;55.0;0.0;38;6;17.0;0;38;1;1;62.0;2;6;7;0;39;33;0.0;39;17.0;1;42;57.0;48.0;1;0;1;3;2;3;3;3;35.294117647058826;38.13333333333333;3;2.0;32.5
2;31;38;33;42;56.0;35;2;15.0;48.0;0;1;32;32;49.0;0.0;44;6;17.0;4;36;2;1;59.0;3;6;7;0;30;41;0.0;38;17.0;3;40;62.0;48.0;2;0;1;3;2;3;3;3;34.64705882352941;36.46666666666667;3;2.0;34.55555555555556
2;35;32;32;40;54.0;36;1;15.0;54.0;0;1;30;36;59.0;0.0;40;6;17.0;1;40;2;1;55.0;1;6;7;0;41;38;0.0;39;17.0;1;42;59.0;58.0;1;0;1;3;2;3;3;3;34.23529411764706;39.266666666666666;3;2.0;38.77777777777778
2;38;34;36;42;56.0;30;1;15.0;46.0;0;1;33;37;57.0;0.0;45;6;17.0;0;41;1;1;57.0;1;6;7;0;30;35;0.0;45;17.0;1;43;61.0;44.0;1;0;1;3;2;3;3;3;36.1764705882353;38.266666666666666;3;2.0;37.166666666666664
2;34;40;30;39;57.0;33;1;15.0;53.0;0;1;43;30;58.0;0.0;30;6;17.0;3;37;2;2;64.0;2;6;7;0;30;38;0.0;43;17.0;2;47;65.0;55.0;1;0;1;3;2;3;3;3;36.8235294117647;34.46666666666667;3;2.0;37.888888888888886
2;31;35;31;49;50.0;30;1;15.0;45.0;0;1;48;34;47.0;0.0;42;6;17.0;0;37;1;1;75.0;1;6;7;0;37;39;0.0;44;17.0;1;41;48.0;50.0;1;0;1;3;2;3;3;3;35.8235294117647;39.13333333333333;3;3.0;40.44444444444444
2;32;32;34;45;56.0;31;1;15.0;66.0;0;1;38;32;55.0;0.0;31;6;17.0;2;36;2;2;57.0;2;6;7;0;30;40;0.0;31;17.0;1;32;53.0;59.0;1;1;1;3;2;3;3;3;32.705882352941174;34.0;3;2.0;35.705882352941174
2;38;33;32;43;50.0;33;2;15.0;48.0;0;1;31;45;49.0;0.0;40;6;17.0;2;40;2;1;60.0;2;6;7;0;31;33;0.0;31;17.0;1;40;52.0;52.0;1;0;1;3;2;3;3;3;33.11764705882353;39.46666666666667;3;2.0;33.55555555555556
2;32;30;33;40;59.0;30;1;15.0;51.0;0;1;45;35;48.0;0.0;38;6;17.0;0;34;1;1;68.0;2;6;7;0;30;36;0.0;44;17.0;1;41;57.0;55.0;1;1;1;3;2;3;3;3;35.11764705882353;35.86666666666667;3;2.0;33.44444444444444
2;30;38;43;40;56.0;32;1;15.0;57.0;0;1;32;30;47.0;0.0;35;6;17.0;3;30;1;2;60.0;2;6;7;0;30;36;0.0;37;17.0;2;38;56.0;50.0;2;0;1;3;2;3;3;3;35.529411764705884;33.46666666666667;3;2.0;37.44444444444444
2;32;39;36;42;46.16;30;1;15.0;50.87;0;1;32;31;53.82;0.0;35;6;17.0;1;36;2;1;63.47;1;6;7;0;32;39;0.0;42;17.0;1;39;57.63;53.3;1;0;1;3;2;3;3;3;35.35294117647059;35.13333333333333;3;2.0;33.0
2;37;36;30;36;54.0;30;1;15.0;56.0;0;1;37;33;55.0;0.0;32;6;17.0;3;35;1;2;60.0;1;6;7;0;32;39;0.0;31;17.0;1;43;56.0;55.0;2;0;2;3;2;3;3;3;33.294117647058826;34.93333333333333;3;1.0;24.22222222222222
2;30;30;35;40;58.0;35;1;15.0;70.0;0;1;46;33;49.0;0.0;35;6;17.0;1;38;1;1;58.0;3;6;7;0;40;40;0.0;32;17.0;2;44;60.0;44.0;1;0;1;3;2;3;3;3;34.0;37.86666666666667;3;2.0;37.22222222222222
2;45;44;37;49;67.0;36;1;15.0;53.0;0;1;48;38;57.0;0.0;46;6;17.0;0;45;1;1;61.0;1;6;7;0;47;45;0.0;48;17.0;1;43;59.0;56.0;1;0;1;3;2;3;3;3;42.705882352941174;43.93333333333333;3;3.0;43.44444444444444
2;41;32;35;37;52.0;30;1;15.0;60.0;0;1;38;31;54.0;0.0;33;6;17.0;0;36;1;1;54.0;2;6;7;0;32;32;0.0;31;17.0;1;43;59.0;43.0;1;1;1;3;2;3;3;3;34.294117647058826;34.266666666666666;3;2.0;36.833333333333336
2;30;35;38;37;55.0;30;1;15.0;58.0;0;1;34;33;52.0;0.0;36;6;17.0;1;30;1;2;63.0;1;6;7;0;33;38;0.0;31;17.0;1;46;64.0;44.0;1;0;1;3;2;3;3;3;32.94117647058823;35.8;3;2.0;34.333333333333336
1;0;0;0;39;56.0;0;0;6.0;43.0;3;1;0;13;51.0;9.0;24;0;0.0;0;33;0;0;60.0;2;1;4;1;14;36;3.0;1;3.0;0;36;61.0;50.0;1;0;0;3;2;3;3;3;1.0;24.066666666666666;3;1.0;9.0
2;32;44;39;37;53.0;30;1;15.0;55.0;0;1;30;30;58.0;0.0;32;6;17.0;0;37;1;1;68.0;2;6;7;0;36;32;0.0;39;17.0;1;45;41.0;49.0;1;0;1;3;2;3;3;3;36.0;35.0;3;2.0;34.22222222222222
2;32;30;30;42;47.0;30;1;15.0;58.0;0;1;40;31;59.0;0.0;37;6;17.0;2;36;2;2;62.0;2;6;7;0;30;37;0.0;34;17.0;1;40;56.0;50.0;1;0;1;3;2;3;3;3;32.23529411764706;35.0;3;2.0;34.55555555555556
