NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;BIOLOGIA_ICFES;NOTA_HIST;QUIMICA_ICFES;NOTA_SEM;FILOSOFIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NOTA_DIF;CON_MAT_ICFES;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;GENERO;EPA_UNO;VECES_DIF;VECES_DITO;VECES_SEM;VECES_CD&C;VECES_TEXTOS;CAR_UNO;LOCALIDAD;NAC_UNO;CREDITOS_DIF;NCC_UNO;CREDITOS_TEXTOS;CREDITOS_SEM;CREDITOS_ALGEBRA;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
34;31;40;39;15.0;7;67.0;45;0.0;37;0.0;74.0;64.0;30;68.0;0;1;1;0.0;0;2;1;2;1;1;1;1;8;7;4;15.0;2;1;3;35.333333333333336;2.0;35.76470588235294
43;41;32;37;15.0;7;67.0;35;0.0;44;0.0;56.0;63.0;34;70.0;0;1;2;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;37.46666666666667;2.0;39.470588235294116
25;32;34;38;12.0;6;69.0;35;0.0;43;0.0;47.0;58.0;36;74.0;1;1;2;3.0;0;2;2;1;1;1;2;3;10;7;4;15.0;2;1;3;33.46666666666667;1.0;23.75
36;44;42;40;15.0;7;71.0;44;0.0;39;0.0;72.0;68.0;44;75.0;0;1;1;0.0;1;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;41.53333333333333;2.0;39.588235294117645
30;36;37;35;15.0;7;68.0;37;0.0;38;0.0;66.0;62.0;37;70.0;0;1;1;0.0;0;2;3;1;1;1;1;1;11;7;4;15.0;2;1;3;35.4;1.0;28.363636363636363
40;40;47;42;15.0;7;69.0;48;0.0;42;0.0;58.0;73.0;30;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;39.6;3.0;41.0
30;30;37;39;15.0;7;67.0;41;0.0;39;0.0;80.0;61.0;30;68.0;0;1;2;0.0;0;2;2;1;2;1;1;3;19;7;4;15.0;2;1;3;33.6;2.0;34.64705882352941
22;37;43;42;8.0;5;68.0;40;0.0;43;0.0;71.0;66.0;16;70.0;2;1;2;7.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;30.333333333333332;1.0;19.5
34;48;42;40;15.0;7;68.0;49;0.0;45;0.0;69.0;68.0;34;72.0;0;1;2;0.0;1;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;40.06666666666667;3.0;40.1764705882353
33;45;40;41;15.0;7;65.0;41;0.0;39;0.0;59.0;70.0;39;74.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;39.13333333333333;2.0;38.470588235294116
20;42;37;42;6.0;4;68.0;21;0.0;34;0.0;63.0;65.0;12;76.0;3;2;2;9.0;0;1;2;1;1;1;1;3;19;7;4;15.0;2;1;3;25.6;1.0;7.333333333333333
30;45;30;33;15.0;7;69.0;38;0.0;34;0.0;68.0;64.0;31;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;33.8;2.0;36.35294117647059
30;30;42;45;15.0;7;66.0;39;0.0;39;0.0;67.0;62.0;34;71.0;0;1;3;0.0;0;2;3;1;1;3;1;3;8;7;4;15.0;2;1;3;35.46666666666667;2.0;33.94117647058823
33;43;41;31;15.0;7;62.0;33;61.0;40;47.0;51.0;52.0;35;85.0;0;3;3;0.0;0;2;3;3;3;2;3;7;20;7;4;15.0;2;1;3;36.266666666666666;1.0;28.714285714285715
36;40;41;39;15.0;7;53.0;34;52.0;44;46.0;50.0;58.0;34;65.0;0;1;2;0.0;1;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;37.13333333333333;2.0;38.470588235294116
30;45;40;37;15.0;7;66.0;42;0.0;39;0.0;60.0;60.0;32;69.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;36.53333333333333;2.0;37.11764705882353
39;44;40;41;15.0;7;69.0;43;0.0;44;0.0;69.0;66.0;40;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;41.06666666666667;2.0;39.35294117647059
24;36;46;42;8.0;5;70.0;49;0.0;45;0.0;67.0;59.0;21;68.0;2;1;2;7.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;33.666666666666664;1.0;2.5
32;49;46;46;15.0;7;74.0;43;0.0;48;0.0;70.0;65.0;40;75.0;0;1;1;0.0;1;2;2;1;1;1;1;1;18;7;4;15.0;2;1;3;41.733333333333334;2.0;38.05882352941177
20;11;32;22;5.0;3;66.0;32;0.0;34;0.0;70.0;66.0;20;69.0;4;1;2;10.0;0;1;2;2;1;2;1;4;16;7;4;15.0;2;1;3;23.066666666666666;1.0;28.6
32;37;38;33;15.0;7;66.0;36;0.0;39;0.0;70.0;73.0;44;69.0;0;1;1;0.0;1;2;3;1;1;1;1;1;10;7;4;15.0;2;1;3;37.733333333333334;2.0;32.8235294117647
30;39;42;37;15.0;7;67.0;35;0.0;43;0.0;78.0;64.0;30;68.0;0;1;2;0.0;1;2;1;1;1;1;1;1;7;7;4;15.0;2;1;3;34.8;2.0;37.705882352941174
30;31;40;37;15.0;7;66.0;37;0.0;44;0.0;62.0;64.0;30;74.0;0;1;2;0.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;33.8;2.0;38.0
34;37;36;43;15.0;7;43.0;30;76.0;45;58.0;48.0;62.0;35;65.0;0;1;3;0.0;1;2;2;1;1;1;1;2;19;7;4;15.0;2;1;3;35.733333333333334;2.0;34.588235294117645
30;35;35;33;15.0;7;68.0;40;0.0;36;0.0;69.0;64.0;30;67.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;33.266666666666666;2.0;35.05882352941177
30;38;43;45;15.0;7;69.0;48;0.0;43;0.0;66.0;65.0;39;70.0;0;1;2;0.0;0;2;3;1;1;1;1;2;5;7;4;15.0;2;1;3;39.46666666666667;2.0;32.64705882352941
44;41;40;38;15.0;7;68.0;45;0.0;38;0.0;71.0;56.0;45;71.0;0;1;1;0.0;0;2;1;1;1;1;1;0;14;7;4;15.0;2;1;3;42.666666666666664;2.0;38.411764705882355
36;36;42;30;15.0;7;70.0;46;0.0;38;0.0;66.0;69.0;35;70.0;0;1;2;0.0;0;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;37.6;2.0;33.23529411764706
20;36;40;42;12.0;6;68.0;44;0.0;44;0.0;69.0;68.0;30;73.0;1;1;3;3.0;1;2;3;1;1;1;1;2;14;7;4;15.0;2;1;3;33.733333333333334;1.0;19.357142857142858
30;35;38;37;15.0;7;69.0;42;0.0;41;0.0;67.0;64.0;40;69.0;0;1;2;0.0;0;2;3;1;1;1;1;2;11;7;4;15.0;2;1;3;37.2;2.0;35.470588235294116
37;40;38;40;15.0;7;64.0;35;0.0;36;0.0;50.0;60.0;36;71.0;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;37.13333333333333;2.0;36.529411764705884
32;31;42;31;15.0;7;65.0;32;0.0;35;0.0;70.0;65.0;30;67.0;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;32.8;1.0;25.705882352941178
33;48;46;46;15.0;7;66.0;47;0.0;48;0.0;75.0;59.0;35;68.0;0;1;1;0.0;0;2;2;1;1;1;1;1;18;7;4;15.0;2;1;3;41.0;2.0;37.294117647058826
31;39;42;40;15.0;7;64.0;46;0.0;44;0.0;78.0;67.0;35;60.0;0;1;3;0.0;1;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;38.06666666666667;2.0;33.5
30;35;39;35;15.0;7;67.0;40;0.0;38;0.0;73.0;59.0;30;66.0;0;1;2;0.0;1;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;34.06666666666667;2.0;38.94117647058823
35;31;47;38;15.0;7;66.0;45;0.0;37;0.0;70.0;63.0;33;66.0;0;1;2;0.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;37.2;2.0;37.4
24;47;38;37;8.0;5;61.0;36;0.0;42;0.0;69.0;66.0;18;65.0;2;1;2;7.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;31.0;2.0;34.81818181818182
33;37;36;43;15.0;7;66.0;35;0.0;44;0.0;68.0;62.0;36;63.0;0;1;3;0.0;0;2;3;1;1;1;1;2;8;7;4;15.0;2;1;3;36.4;2.0;31.470588235294116
22;39;38;31;8.0;5;66.0;40;0.0;37;0.0;77.0;64.0;21;66.0;2;1;2;7.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;30.133333333333333;2.0;39.0
24;30;37;35;8.0;5;63.0;46;0.0;40;0.0;66.0;65.0;22;67.0;2;1;3;7.0;1;2;3;1;1;1;1;2;9;7;4;15.0;2;1;3;30.733333333333334;2.0;31.545454545454547
32;35;30;35;15.0;7;67.0;44;0.0;33;0.0;68.0;58.0;30;67.0;0;1;3;0.0;1;2;1;1;1;1;1;1;9;7;4;15.0;2;1;3;33.46666666666667;2.0;32.88235294117647
30;32;34;38;15.0;7;69.0;36;0.0;42;0.0;64.0;67.0;39;67.0;0;1;1;0.0;1;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;35.333333333333336;2.0;34.76470588235294
30;33;35;35;15.0;7;62.0;41;0.0;42;0.0;63.0;64.0;36;69.0;0;1;1;0.0;1;2;2;2;1;1;1;2;4;7;4;15.0;2;1;3;35.266666666666666;2.0;36.76470588235294
10;14;36;34;6.0;4;48.0;36;59.0;45;56.0;51.0;56.0;25;68.0;3;1;2;9.0;0;1;2;2;1;1;1;3;19;7;4;15.0;2;1;3;25.4;1.0;5.6
30;30;34;39;15.0;7;67.0;38;0.0;39;0.0;63.0;63.0;36;67.0;0;1;2;0.0;0;2;2;1;1;1;1;2;7;7;4;15.0;2;1;3;34.4;2.0;35.588235294117645
35;43;39;37;15.0;7;65.0;49;0.0;46;0.0;71.0;70.0;30;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;38.0;2.0;35.88235294117647
39;46;40;47;15.0;7;76.0;44;0.0;48;0.0;72.0;69.0;40;78.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;42.13333333333333;2.0;38.705882352941174
39;42;35;42;15.0;7;68.0;40;0.0;47;0.0;61.0;64.0;36;63.0;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;38.93333333333333;2.0;33.0
39;47;34;40;15.0;7;65.0;39;0.0;47;0.0;66.0;60.0;38;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;5;7;4;15.0;2;1;3;39.733333333333334;2.0;35.588235294117645
44;42;40;39;15.0;7;69.0;40;0.0;48;0.0;73.0;75.0;35;65.0;0;1;2;0.0;1;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;40.2;2.0;37.357142857142854
18;39;40;38;8.0;5;65.0;38;0.0;36;0.0;64.0;59.0;16;70.0;2;1;2;7.0;1;1;2;1;1;1;1;2;20;7;4;15.0;2;1;3;28.4;1.0;17.125
26;41;39;45;8.0;5;62.0;38;0.0;46;0.0;72.0;71.0;27;70.0;2;1;2;7.0;1;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;34.2;1.0;6.0
30;45;36;40;15.0;7;70.0;39;0.0;44;0.0;71.0;63.0;33;65.0;0;1;1;0.0;0;2;1;1;1;1;1;0;15;7;4;15.0;2;1;3;36.4;2.0;34.705882352941174
30;42;43;23;10.0;5;68.0;38;0.0;37;0.0;70.0;74.0;25;68.0;2;1;1;5.0;1;2;2;1;1;2;1;2;20;7;4;15.0;2;1;3;33.06666666666667;2.0;36.54545454545455
30;42;35;44;15.0;7;75.0;43;0.0;45;0.0;66.0;69.0;31;73.0;0;1;1;0.0;0;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;36.2;2.0;33.11764705882353
42;41;44;46;15.0;7;62.0;44;0.0;47;0.0;66.0;62.0;41;74.0;0;1;1;0.0;1;2;1;1;1;1;1;0;15;7;4;15.0;2;1;3;42.733333333333334;2.0;36.88235294117647
35;47;34;48;15.0;7;67.0;48;0.0;44;0.0;74.0;69.0;40;64.0;0;1;1;0.0;1;2;2;1;1;1;1;1;7;7;4;15.0;2;1;3;41.0;2.0;38.588235294117645
35;37;38;43;15.0;7;67.0;40;0.0;43;0.0;67.0;64.0;30;63.0;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;36.06666666666667;1.0;28.2
30;42;41;45;15.0;7;69.0;41;0.0;38;0.0;64.0;70.0;40;69.0;0;1;1;0.0;1;2;2;1;1;1;1;1;16;7;4;15.0;2;1;3;38.733333333333334;2.0;37.529411764705884
44;43;36;48;15.0;7;65.0;47;0.0;44;0.0;69.0;62.0;31;69.0;0;1;3;0.0;1;2;1;1;1;1;1;1;7;7;4;15.0;2;1;3;40.0;2.0;31.4
33;40;42;39;15.0;7;69.0;39;0.0;47;0.0;80.0;70.0;30;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;36.46666666666667;2.0;39.23529411764706
39;42;42;45;15.0;7;67.0;40;0.0;48;0.0;63.0;62.0;37;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;40.4;2.0;35.470588235294116
30;42;44;36;15.0;7;68.0;39;0.0;44;0.0;64.0;68.0;33;63.0;0;1;1;0.0;1;2;2;1;1;1;1;1;7;7;4;15.0;2;1;3;36.8;2.0;32.92857142857143
33;46;42;45;15.0;7;69.0;42;0.0;48;0.0;75.0;60.0;44;65.0;0;1;1;0.0;1;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;41.86666666666667;3.0;40.705882352941174
31;46;35;44;15.0;7;65.0;45;0.0;48;0.0;67.0;66.0;41;86.0;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;40.06666666666667;2.0;39.23529411764706
33;47;33;42;15.0;7;66.0;39;0.0;47;0.0;61.0;62.0;30;70.0;0;1;1;0.0;1;2;3;1;1;1;1;1;14;7;4;15.0;2;1;3;36.4;2.0;32.666666666666664
34;44;43;43;15.0;7;61.0;42;0.0;41;0.0;70.0;71.0;30;75.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;37.6;1.0;21.11764705882353
31;46;42;41;15.0;7;74.0;43;0.0;35;0.0;61.0;68.0;34;80.0;0;1;1;0.0;0;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;37.8;2.0;33.470588235294116
32;36;39;40;15.0;7;65.0;41;0.0;43;0.0;72.0;60.0;31;67.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;35.666666666666664;1.0;30.0
40;47;40;40;15.0;7;68.0;46;0.0;38;0.0;69.0;71.0;32;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;39.46666666666667;2.0;33.8235294117647
37;44;39;38;15.0;7;66.0;41;0.0;43;0.0;68.0;70.0;34;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;38.4;2.0;34.0
31;43;38;46;15.0;7;63.0;39;0.0;44;0.0;62.0;71.0;35;68.0;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;37.53333333333333;1.0;28.142857142857142
36;43;34;41;15.0;7;65.0;39;0.0;40;0.0;55.0;62.0;30;70.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.06666666666667;1.0;29.88235294117647
39;36;37;45;15.0;7;69.0;39;0.0;45;0.0;63.0;63.0;31;65.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;37.0;2.0;36.64705882352941
35;40;40;45;15.0;7;61.0;42;0.0;42;0.0;68.0;51.0;32;51.0;0;1;1;0.0;1;2;2;3;1;1;1;2;7;7;4;15.0;2;1;3;37.6;2.0;33.8
44;46;39;38;15.0;7;63.0;43;0.0;42;0.0;49.0;65.0;33;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;40.0;2.0;36.411764705882355
46;43;39;45;15.0;7;67.0;43;0.0;42;0.0;54.0;64.0;38;67.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;41.8;2.0;33.64705882352941
33;34;37;39;15.0;7;67.0;41;0.0;47;0.0;75.0;68.0;30;67.0;0;1;1;0.0;1;2;3;1;1;1;1;1;10;7;4;15.0;2;1;3;35.266666666666666;2.0;33.36363636363637
50;47;41;43;15.0;7;70.0;45;0.0;44;0.0;59.0;61.0;50;74.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;46.86666666666667;3.0;42.588235294117645
49;43;37;37;15.0;7;74.0;40;0.0;44;0.0;79.0;68.0;46;77.0;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;43.46666666666667;2.0;35.705882352941174
41;39;39;41;15.0;7;65.0;46;0.0;43;0.0;67.0;61.0;34;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;39.4;2.0;34.05882352941177
38;37;40;42;15.0;7;73.0;41;0.0;45;0.0;67.0;63.0;31;74.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;37.4;2.0;35.294117647058826
36;45;35;38;15.0;7;67.0;41;0.0;43;0.0;66.0;59.0;30;69.0;0;1;1;0.0;0;2;2;3;1;1;1;2;11;7;4;15.0;2;1;3;36.733333333333334;2.0;30.75
42;30;39;41;15.0;7;70.0;42;0.0;43;0.0;66.0;64.0;31;59.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;37.06666666666667;1.0;6.0588235294117645
35;39;40;32;15.0;7;60.0;36;0.0;45;0.0;57.0;59.0;34;63.0;0;1;1;0.0;1;2;1;1;1;2;1;1;19;7;4;15.0;2;1;3;36.53333333333333;2.0;36.23529411764706
50;46;32;39;15.0;7;67.0;36;0.0;30;0.0;79.0;65.0;47;77.0;0;1;1;0.0;0;2;1;1;1;1;1;0;12;7;4;15.0;2;1;3;42.333333333333336;2.0;38.0
40;42;40;45;15.0;7;72.0;45;0.0;43;0.0;73.0;59.0;32;74.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;39.333333333333336;2.0;36.1764705882353
32;42;39;45;15.0;7;69.0;47;0.0;43;0.0;70.0;71.0;31;64.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;37.6;2.0;34.588235294117645
37;39;37;48;15.0;7;64.0;45;0.0;43;0.0;63.0;65.0;34;75.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;38.666666666666664;2.0;32.5
39;32;31;41;15.0;7;64.0;30;0.0;40;0.0;85.0;67.0;31;64.0;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;33.86666666666667;2.0;36.0
35;42;38;43;15.0;7;68.0;46;0.0;43;0.0;78.0;68.0;40;71.0;0;1;1;0.0;1;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;40.2;2.0;36.72727272727273
42;43;43;38;15.0;7;68.0;44;0.0;45;0.0;66.0;70.0;31;62.0;0;1;1;0.0;1;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;39.53333333333333;2.0;34.11764705882353
28;4;20;21;4.0;1;72.0;5;0.0;10;0.0;50.0;57.0;30;74.0;6;2;2;11.0;0;1;1;2;2;2;2;6;17;7;4;15.0;2;1;3;19.533333333333335;1.0;2.0
31;30;33;30;15.0;7;68.0;42;0.0;32;0.0;64.0;64.0;34;65.0;0;1;2;0.0;1;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;33.4;2.0;37.92857142857143
37;37;44;40;15.0;7;63.0;45;0.0;36;0.0;61.0;65.0;48;73.0;0;1;1;0.0;1;2;1;1;1;1;1;0;1;7;4;15.0;2;1;3;42.06666666666667;2.0;34.470588235294116
32;37;35;32;15.0;7;58.0;40;58.0;34;55.0;63.0;50.0;35;70.0;0;3;1;0.0;0;2;1;1;1;3;3;3;4;7;4;15.0;2;1;3;35.06666666666667;2.0;38.875
20;17;7;33;8.0;4;72.0;33;0.0;30;0.0;58.0;69.0;32;59.0;3;1;2;7.0;0;1;1;2;1;1;2;3;14;7;4;15.0;2;1;3;24.333333333333332;1.0;20.636363636363637
31;35;31;31;15.0;7;69.0;35;0.0;30;0.0;67.0;68.0;36;63.0;0;1;2;0.0;0;2;1;2;1;2;1;3;11;7;4;15.0;2;1;3;33.333333333333336;1.0;21.375
45;34;32;32;15.0;7;73.0;30;0.0;45;0.0;57.0;63.0;36;87.0;0;2;2;0.0;0;2;1;1;2;2;3;5;20;7;4;15.0;2;1;3;36.53333333333333;2.0;32.333333333333336
32;30;36;36;15.0;7;65.0;37;0.0;36;0.0;68.0;61.0;37;71.0;0;1;1;0.0;0;2;1;1;1;1;1;0;2;7;4;15.0;2;1;3;34.8;2.0;33.470588235294116
32;31;44;41;15.0;7;64.0;42;0.0;41;0.0;63.0;65.0;47;65.0;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;40.0;2.0;35.23529411764706
30;32;37;35;15.0;7;71.0;39;0.0;41;0.0;55.0;63.0;35;74.0;0;1;1;0.0;1;2;1;2;2;2;1;3;20;7;4;15.0;2;1;3;34.8;2.0;36.0
33;38;42;42;15.0;7;63.0;43;0.0;40;0.0;71.0;68.0;50;71.0;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;41.8;2.0;33.35294117647059
36;31;41;42;15.0;7;65.0;43;0.0;33;0.0;77.0;69.0;32;68.0;0;1;2;0.0;1;2;1;1;1;1;1;1;5;7;4;15.0;2;1;3;36.06666666666667;2.0;35.0
30;30;30;31;15.0;7;71.0;37;0.0;38;0.0;50.0;62.0;32;65.0;0;2;2;0.0;1;2;1;1;2;2;1;4;20;7;4;15.0;2;1;3;32.06666666666667;1.0;29.41176470588235
36;35;40;34;15.0;7;68.0;45;0.0;44;0.0;68.0;60.0;34;69.0;0;1;1;0.0;0;2;1;1;2;2;1;2;11;7;4;15.0;2;1;3;37.46666666666667;2.0;35.0
30;32;44;36;15.0;7;67.0;38;0.0;43;0.0;66.0;68.0;31;64.0;0;1;2;0.0;1;2;2;3;2;2;2;6;8;7;4;15.0;2;1;3;34.733333333333334;1.0;26.09090909090909
40;30;42;39;15.0;7;59.0;46;0.0;33;0.0;54.0;62.0;42;81.0;0;1;2;0.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;39.733333333333334;2.0;34.857142857142854
35;32;41;38;15.0;7;68.0;43;0.0;35;0.0;82.0;69.0;36;80.0;0;1;2;0.0;0;2;1;1;1;1;1;1;18;7;4;15.0;2;1;3;36.93333333333333;2.0;34.1764705882353
31;46;42;38;15.0;7;67.0;42;0.0;45;0.0;59.0;62.0;39;84.0;0;1;1;0.0;1;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;39.46666666666667;2.0;36.470588235294116
15;6;33;19;5.0;3;69.0;36;0.0;33;0.0;63.0;65.0;12;63.0;4;1;3;10.0;0;1;3;3;1;3;1;4;19;7;4;15.0;2;1;3;19.666666666666668;1.0;11.6
36;38;40;38;15.0;7;71.0;40;0.0;45;0.0;71.0;69.0;41;68.0;0;1;2;0.0;1;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;39.4;2.0;34.90909090909091
31;24;35;31;13.0;6;66.0;38;0.0;38;0.0;54.0;69.0;30;70.0;1;2;3;2.0;0;2;3;3;2;2;3;7;7;7;4;15.0;2;1;3;31.733333333333334;1.0;28.8
41;42;41;39;15.0;7;76.0;42;0.0;47;0.0;59.0;63.0;32;78.0;0;1;1;0.0;0;2;2;1;1;1;1;1;5;7;4;15.0;2;1;3;39.13333333333333;2.0;37.714285714285715
30;41;42;32;15.0;7;65.0;40;0.0;44;0.0;56.0;68.0;35;60.0;0;1;1;0.0;0;2;2;1;1;1;1;1;19;7;4;15.0;2;1;3;36.8;2.0;32.714285714285715
30;36;34;41;15.0;7;66.0;39;0.0;41;0.0;71.0;67.0;30;62.0;0;1;2;0.0;0;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;34.0;1.0;29.928571428571427
35;37;41;40;11.0;6;64.0;33;0.0;47;0.0;71.0;62.0;28;65.0;1;1;2;4.0;1;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;35.06666666666667;3.0;40.625
33;34;42;30;15.0;7;64.0;39;0.0;43;0.0;74.0;64.0;31;63.0;0;1;3;0.0;0;2;3;1;1;3;1;3;20;7;4;15.0;2;1;3;35.06666666666667;2.0;37.0
34;46;43;34;15.0;7;59.0;39;0.0;46;0.0;67.0;51.0;34;71.0;0;1;2;0.0;0;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;38.266666666666666;2.0;34.5
36;35;42;40;15.0;7;68.0;44;0.0;47;0.0;58.0;57.0;35;66.0;0;1;1;0.0;1;2;2;1;1;1;1;1;18;7;4;15.0;2;1;3;38.46666666666667;2.0;32.5
31;33;33;40;15.0;7;64.0;40;0.0;45;0.0;69.0;56.0;31;66.0;0;1;1;0.0;0;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;34.266666666666666;2.0;35.1764705882353
40;36;36;43;15.0;7;56.0;38;58.0;37;55.0;45.0;52.0;31;58.0;0;1;2;0.0;0;2;2;1;1;1;1;2;7;7;4;15.0;2;1;3;36.266666666666666;2.0;33.07142857142857
31;30;35;40;15.0;7;60.0;35;0.0;44;0.0;69.0;63.0;36;68.0;0;1;1;0.0;0;2;2;1;1;1;1;1;9;7;4;15.0;2;1;3;34.733333333333334;2.0;37.142857142857146
40;34;42;38;15.0;7;63.0;42;0.0;46;0.0;63.0;63.0;31;65.0;0;1;1;0.0;1;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;37.6;2.0;33.27272727272727
44;30;30;44;15.0;7;61.0;34;0.0;44;0.0;68.0;63.0;30;68.0;0;1;3;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;35.2;2.0;30.363636363636363
38;33;38;46;15.0;7;70.0;40;0.0;44;0.0;58.0;60.0;36;61.0;0;1;2;0.0;1;2;3;2;1;1;1;3;11;7;4;15.0;2;1;3;38.0;2.0;33.45454545454545
31;32;31;42;15.0;7;64.0;42;0.0;45;0.0;64.0;66.0;34;63.0;0;1;2;0.0;1;2;3;2;1;1;1;3;9;7;4;15.0;2;1;3;35.06666666666667;2.0;37.45454545454545
36;33;39;45;15.0;7;60.0;34;0.0;45;0.0;74.0;60.0;37;68.0;0;1;2;0.0;1;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;37.2;2.0;37.27272727272727
39;32;41;44;15.0;7;62.0;43;0.0;43;0.0;70.0;61.0;35;66.0;0;1;2;0.0;1;2;3;2;1;1;1;3;5;7;4;15.0;2;1;3;38.4;3.0;43.54545454545455
30;36;41;37;15.0;7;70.0;32;0.0;34;0.0;69.0;67.0;30;58.0;0;1;2;0.0;0;2;3;2;1;1;2;4;8;7;4;15.0;2;1;3;33.266666666666666;2.0;36.125
30;16;42;36;9.0;5;53.0;30;55.0;35;48.0;47.0;54.0;8;57.0;2;1;2;6.0;0;1;3;3;1;1;1;3;20;7;4;15.0;2;1;3;24.6;1.0;17.4
