CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_DOS;EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_INT;VECES_TOP;NOTA_EYB;PROMEDIO_TRES;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_ECUA;NCA_TRES;NOTA_FOTO;NOTA_CFJC;VECES_SUELOS;PROMEDIO_CUATRO;NOTA_GEOGEO;NCA_CUATRO;NOTA_PRII;EPA_CUATRO;NOTA_PROB;PROMEDIO_CINCO;NOTAS_SISC;VECES_BD;NOTA_ME;CAR_CINCO;NOTA_CARTO;VECES_CARTO;PROMEDIO_SEIS;NOTA_GEO_FIS;NOTA_L_DOS;NOTA_LEGIC;NOTA_INGECO;VECES_L_DOS;PROMEDIO_SIETE;NOTA_ECONOMET;NOTA_AVAP;NOTA_EI_UNO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
56.0;47.0;68.0;0;60.0;4;63.0;52.0;411.0;34.06666666666667;36;35;34;39;15.0;7;36;34;30;0;1;3;0.0;33.05882352941177;2;41;30;31;30;1;35;35.5;39;44;33;31;18.0;36;36;3;36.294117647058826;37;17.0;31;2;46;36.388888888888886;33;1;31;4;45;1;35.4;26;40;31;49;1;38.75;37;36;37;38.72727272727273;2.0
65.86;48.86;56.48;1;51.66;1;55.41;49.03;387.74;35.8;35;36;44;32;15.0;7;40;36;31;0;1;2;0.0;32.588235294117645;2;33;37;30;30;1;37;33.666666666666664;34;41;30;30;18.0;36;39;1;40.1764705882353;39;17.0;45;2;35;32.77777777777778;34;1;30;2;31;1;34.733333333333334;30;37;38;35;1;39.5625;34;34;44;42.0;3.0
68.0;43.0;48.0;1;53.0;13;54.0;47.0;385.0;35.333333333333336;32;44;33;38;15.0;7;41;40;30;0;1;2;0.0;35.0;2;42;39;31;31;1;32;37.833333333333336;40;50;32;36;18.0;39;39;1;39.470588235294116;36;17.0;43;2;32;35.22222222222222;32;1;38;1;45;1;37.333333333333336;32;45;39;36;1;39.6875;37;39;45;44.0;3.0
72.0;42.0;51.0;0;50.0;11;54.0;56.0;387.0;33.0;34;34;34;33;15.0;7;35;34;30;0;1;2;0.0;36.0;2;32;44;33;32;1;33;35.666666666666664;40;44;34;34;18.0;30;30;1;37.11764705882353;34;17.0;31;2;41;36.05555555555556;30;1;33;1;44;1;33.266666666666666;30;37;33;30;1;35.6875;38;30;39;40.0;2.0
63.0;49.0;59.0;1;45.0;5;69.0;47.0;390.0;35.86666666666667;30;43;38;35;15.0;7;40;31;35;0;1;2;0.0;33.23529411764706;2;30;33;31;35;1;44;35.833333333333336;34;43;35;32;18.0;44;35;1;38.88235294117647;37;17.0;41;2;31;37.27777777777778;40;1;37;1;43;1;37.13333333333333;33;31;40;50;1;38.375;45;30;45;41.3;3.0
60.0;43.0;63.0;0;53.0;8;53.0;50.0;398.0;33.2;30;30;40;35;15.0;7;37;35;31;0;1;2;0.0;35.0;2;36;34;30;38;1;44;33.333333333333336;31;30;36;30;18.0;44;35;1;37.411764705882355;38;17.0;37;2;44;33.111111111111114;30;1;35;3;33;1;31.846153846153847;14;0;35;37;0;36.46153846153846;27;37;44;37.0;2.0
57.0;46.0;51.0;1;50.0;18;54.0;52.0;382.0;32.6;31;33;37;34;15.0;7;32;30;32;0;1;3;0.0;32.23529411764706;2;36;30;30;30;1;40;37.22222222222222;45;42;37;31;18.0;37;38;1;37.88235294117647;37;17.0;32;2;43;37.77777777777778;39;1;31;1;46;1;37.333333333333336;31;39;38;48;1;35.75;30;31;30;36.7;2.0
64.0;68.0;55.0;1;53.0;7;54.0;52.0;388.0;35.2;36;38;33;31;15.0;7;35;37;35;0;1;2;0.0;32.294117647058826;2;33;30;30;30;2;45;37.166666666666664;40;43;32;39;18.0;41;32;1;39.411764705882355;33;17.0;35;2;44;35.27777777777778;36;1;35;1;43;1;40.06666666666667;36;41;40;50;1;38.25;40;30;47;39.84615384615385;2.0
63.0;50.0;59.0;0;69.0;8;53.0;59.0;408.0;39.733333333333334;37;37;39;38;15.0;7;40;39;44;0;1;1;0.0;32.94117647058823;2;32;33;30;35;1;40;41.166666666666664;45;31;35;43;18.0;41;47;1;42.88235294117647;42;17.0;43;2;47;40.611111111111114;37;1;44;0;49;1;40.733333333333334;32;43;39;48;1;41.6875;30;43;35;41.92307692307692;3.0
65.0;70.0;55.0;1;48.0;9;52.0;58.0;385.0;35.2;31;32;37;38;15.0;7;32;39;39;0;1;3;0.0;36.94117647058823;2;34;39;40;37;1;44;36.77777777777778;35;42;32;39;18.0;35;40;1;38.94117647058823;37;17.0;40;2;37;38.05555555555556;37;1;32;1;46;1;36.666666666666664;32;32;43;36;1;41.8125;45;40;42;43.9;3.0
62.0;42.0;47.0;0;43.0;6;50.0;53.0;368.0;33.13333333333333;30;31;35;34;15.0;7;38;37;32;0;1;2;0.0;32.705882352941174;2;34;30;32;31;1;35;34.888888888888886;39;38;34;31;18.0;39;34;1;39.94117647058823;33;17.0;40;2;42;31.555555555555557;30;1;34;3;34;1;36.6;34;37;31;47;2;32.84615384615385;33;31;36;34.333333333333336;2.0
64.0;43.0;51.0;1;60.0;12;58.0;52.0;388.0;34.53333333333333;36;32;38;39;15.0;7;37;37;30;0;1;2;0.0;33.76470588235294;2;35;30;30;34;1;44;35.166666666666664;34;47;32;35;18.0;30;36;1;38.705882352941174;34;17.0;39;2;42;39.55555555555556;37;1;40;0;42;1;38.4;35;42;41;38;1;36.9375;39;36;31;42.6;3.0
54.0;51.0;44.0;1;53.0;19;54.0;56.0;380.0;32.93333333333333;32;34;30;39;15.0;7;36;39;30;0;1;3;0.0;35.470588235294116;2;33;44;30;31;1;33;34.77777777777778;41;32;32;34;18.0;42;35;1;35.05882352941177;33;17.0;36;2;33;34.22222222222222;36;1;30;2;34;1;39.13333333333333;41;41;40;36;1;40.625;35;32;43;35.90909090909091;2.0
59.0;60.0;44.0;0;50.0;20;54.0;50.0;371.0;34.13333333333333;31;36;38;34;15.0;7;39;39;30;0;1;1;0.0;34.23529411764706;2;31;34;36;37;1;39;37.94444444444444;33;38;39;41;18.0;46;30;1;35.1764705882353;31;17.0;35;2;36;32.666666666666664;30;2;30;3;39;1;34.53333333333333;30;33;42;32;1;34.3125;30;34;35;36.0;2.0
55.0;41.0;55.0;1;60.0;3;69.0;53.0;385.0;34.06666666666667;33;34;38;35;15.0;7;41;31;30;0;1;2;0.0;32.76470588235294;2;35;30;30;32;1;40;34.72222222222222;31;41;31;40;18.0;34;35;1;39.76470588235294;37;17.0;42;2;39;34.72222222222222;30;1;35;2;38;1;37.93333333333333;31;39;43;32;2;38.25;36;42;44;37.69230769230769;2.0
68.0;56.0;63.0;1;49.0;5;46.0;47.0;384.0;36.266666666666666;35;32;47;35;15.0;7;43;40;30;0;1;2;0.0;33.529411764705884;2;35;36;30;33;1;36;35.611111111111114;33;50;32;31;18.0;33;41;1;39.294117647058826;35;17.0;37;2;38;38.888888888888886;30;1;37;1;45;1;37.2;32;43;38;39;1;39.125;38;33;40;41.9;3.0
85.0;59.0;64.0;0;53.0;20;70.0;64.0;466.0;37.733333333333334;36;40;40;41;15.0;7;40;41;34;0;1;2;0.0;35.94117647058823;2;36;39;36;36;1;37;37.611111111111114;36;41;35;39;18.0;43;42;1;41.588235294117645;35;17.0;41;2;46;40.166666666666664;39;1;47;1;42;1;40.0;30;45;39;49;1;38.625;34;35;44;42.46153846153846;3.0
90.0;80.0;60.0;0;63.0;9;53.0;60.0;447.0;36.93333333333333;31;41;42;39;15.0;7;40;40;34;0;1;2;0.0;41.294117647058826;2;35;30;50;49;1;45;37.77777777777778;39;36;32;35;18.0;40;42;1;41.1764705882353;38;17.0;47;2;34;38.166666666666664;38;1;38;0;42;1;35.8;30;45;35;37;2;40.5;40;30;40;43.0;3.0
73.0;65.0;61.0;0;51.0;11;75.0;55.0;440.0;34.4;31;36;42;37;15.0;7;38;30;31;0;1;2;0.0;35.76470588235294;2;42;30;35;33;1;37;35.333333333333336;38;34;36;35;18.0;37;40;1;40.529411764705884;39;17.0;36;2;34;38.388888888888886;39;1;32;0;39;1;36.46666666666667;30;32;38;39;1;38.8125;39;30;42;42.38461538461539;3.0
81.0;77.0;56.0;1;53.0;19;61.0;60.0;432.0;37.4;35;36;45;44;15.0;7;41;32;34;0;1;2;0.0;36.470588235294116;2;42;31;35;30;1;40;38.111111111111114;36;48;32;42;18.0;44;31;1;40.23529411764706;39;17.0;37;2;36;37.166666666666664;30;1;32;1;38;1;39.2;30;46;38;50;1;40.9375;41;42;41;41.84615384615385;3.0
73.0;55.0;64.0;1;47.0;8;59.0;64.0;432.0;35.4;30;36;40;45;15.0;7;42;36;31;0;1;2;0.0;41.470588235294116;2;41;50;40;34;1;36;36.22222222222222;34;30;34;42;18.0;45;40;1;38.294117647058826;33;17.0;35;2;40;34.22222222222222;30;1;31;0;39;1;39.2;35;42;39;36;1;42.5;42;43;42;44.23076923076923;3.0
73.0;83.0;54.0;0;58.0;9;64.0;58.0;432.0;35.733333333333334;35;36;32;37;15.0;7;40;38;35;0;1;2;0.0;37.1764705882353;2;35;36;47;31;1;37;37.77777777777778;36;43;37;41;18.0;40;30;1;40.470588235294116;38;17.0;37;2;30;38.833333333333336;40;1;30;0;41;1;41.2;35;48;41;38;1;42.5625;45;33;44;39.4;2.0
70.0;63.0;58.0;1;55.0;10;64.0;58.0;434.0;38.333333333333336;32;40;47;45;15.0;7;43;42;33;0;1;2;0.0;34.94117647058823;2;36;30;36;33;1;42;32.833333333333336;32;36;30;33;18.0;30;42;1;41.11764705882353;42;17.0;37;2;44;37.333333333333336;30;1;31;1;39;1;35.4;31;39;42;31;1;38.375;34;33;40;35.0;2.0
72.0;54.0;53.0;0;60.0;5;68.0;57.0;425.0;43.13333333333333;46;46;43;47;15.0;7;46;44;37;0;1;1;0.0;42.76470588235294;2;44;45;43;42;1;38;46.55555555555556;47;49;50;43;18.0;46;41;1;44.64705882352941;44;17.0;45;2;46;42.611111111111114;41;1;47;0;46;1;42.266666666666666;36;45;40;47;1;47.75;48;44;47;43.23076923076923;3.0
74.0;51.0;64.0;0;34.0;7;59.0;61.0;414.0;35.333333333333336;37;38;40;34;15.0;7;35;35;31;0;1;2;0.0;33.470588235294116;2;35;30;34;31;1;37;33.833333333333336;34;38;33;31;18.0;30;36;1;36.588235294117645;37;17.0;31;2;42;35.44444444444444;33;1;33;0;37;1;39.8;38;41;38;50;2;37.875;38;30;43;37.76923076923077;2.0
74.0;53.0;67.0;0;45.0;19;53.0;61.0;425.0;33.666666666666664;35;33;33;34;15.0;7;37;32;32;0;1;2;0.0;33.294117647058826;2;30;33;30;30;1;34;34.111111111111114;33;34;40;30;18.0;33;35;1;36.11764705882353;35;17.0;34;2;35;37.0;35;1;32;2;34;1;38.53846153846154;30;0;35;44;0;38.76923076923077;37;43;41;34.0;2.0
85.0;65.0;48.0;0;45.0;20;55.0;51.0;398.0;35.2;37;38;36;35;15.0;7;39;36;30;0;1;3;0.0;35.294117647058826;2;31;34;41;31;2;33;35.833333333333336;33;30;36;39;18.0;43;31;1;40.76470588235294;37;17.0;43;2;42;36.94444444444444;38;1;33;1;39;1;37.93333333333333;34;31;38;46;1;38.25;33;40;39;40.27272727272727;3.0
70.0;47.0;64.0;0;42.0;19;57.0;61.0;419.0;34.666666666666664;31;36;34;37;15.0;7;40;34;34;0;1;2;0.0;33.0;2;36;31;40;30;1;30;34.05555555555556;33;36;33;33;18.0;38;42;1;39.88235294117647;38;17.0;41;2;36;36.388888888888886;39;1;34;0;46;1;38.266666666666666;30;43;38;50;1;40.0625;40;42;41;40.84615384615385;3.0
70.0;72.0;57.0;0;53.0;10;57.0;59.0;421.0;37.333333333333336;40;42;42;36;15.0;7;40;36;30;0;1;2;0.0;41.64705882352941;2;41;50;36;37;1;42;35.44444444444444;34;30;34;41;18.0;43;42;1;40.76470588235294;36;17.0;43;2;42;39.05555555555556;39;1;38;0;37;1;37.13333333333333;32;40;35;44;1;38.9375;44;30;38;33.18181818181818;2.0
80.0;63.0;63.0;1;56.0;3;59.0;58.0;429.0;38.666666666666664;39;41;42;44;15.0;7;42;41;32;0;1;2;0.0;36.1764705882353;2;40;31;36;33;1;39;40.333333333333336;38;48;32;40;18.0;46;40;1;39.705882352941174;39;17.0;36;2;38;38.833333333333336;30;1;38;1;44;1;40.46666666666667;34;48;41;49;1;41.4375;41;32;47;40.69230769230769;3.0
73.0;65.0;52.0;1;59.0;9;62.0;59.0;419.0;35.6;31;39;44;37;15.0;7;40;38;30;0;1;2;0.0;32.35294117647059;2;33;31;36;31;1;32;36.77777777777778;34;38;40;36;18.0;43;42;1;38.76470588235294;39;17.0;36;2;36;34.888888888888886;31;1;30;1;39;1;38.666666666666664;33;39;42;30;1;41.125;41;42;41;36.6;2.0
67.0;83.0;60.0;0;55.0;16;57.0;58.0;426.0;36.266666666666666;36;35;44;47;15.0;7;40;31;30;0;1;2;0.0;33.294117647058826;2;34;36;33;33;1;34;36.72222222222222;37;42;30;39;18.0;34;38;1;38.11764705882353;34;17.0;44;2;37;37.166666666666664;32;2;36;3;48;1;31.933333333333334;30;39;37;30;1;37.4375;39;37;34;40.6;3.0
77.0;65.0;54.0;0;45.0;7;61.0;60.0;410.0;36.46666666666667;37;37;40;44;15.0;7;40;38;30;0;1;2;0.0;38.88235294117647;2;40;33;44;31;1;44;42.388888888888886;40;50;37;44;18.0;42;46;1;39.0;39;17.0;40;2;41;38.888888888888886;37;1;35;0;48;1;40.53333333333333;30;41;40;47;1;43.0625;46;30;44;43.15384615384615;3.0
64.0;55.0;56.0;0;60.0;9;57.0;60.0;422.0;35.13333333333333;30;41;38;35;15.0;7;38;40;32;0;1;2;0.0;34.0;2;34;30;30;39;1;34;36.333333333333336;33;41;38;37;18.0;30;36;1;38.470588235294116;36;17.0;36;2;42;34.611111111111114;30;1;33;1;36;1;38.266666666666666;30;39;39;49;1;36.375;34;37;32;42.2;3.0
73.0;80.0;63.0;0;50.0;5;55.0;60.0;419.0;38.2;32;39;43;44;15.0;7;41;31;39;0;1;2;0.0;35.588235294117645;2;39;36;40;30;1;40;35.333333333333336;37;41;36;34;18.0;33;36;1;39.0;36;17.0;37;2;30;32.77777777777778;31;2;34;1;33;1;36.0;31;42;30;46;1;35.8125;37;32;34;32.666666666666664;2.0
76.0;42.0;63.0;0;42.0;20;60.0;56.0;411.0;35.86666666666667;33;34;41;39;15.0;7;41;40;32;0;1;2;0.0;33.411764705882355;2;37;33;35;30;1;35;38.72222222222222;37;45;37;39;18.0;42;40;1;43.88235294117647;38;17.0;40;2;47;38.111111111111114;30;1;39;0;41;1;38.13333333333333;35;36;39;34;1;42.5625;40;42;43;38.30769230769231;2.0
70.0;53.0;69.0;1;57.0;8;52.0;59.0;420.0;37.86666666666667;38;40;39;33;15.0;7;42;35;36;0;1;2;0.0;36.529411764705884;2;35;45;38;31;2;36;40.388888888888886;39;50;30;40;18.0;45;37;1;41.0;38;17.0;39;2;50;37.388888888888886;37;2;41;2;36;1;37.8;33;34;40;46;1;40.4375;34;34;46;37.36363636363637;2.0
72.0;60.0;59.0;0;66.0;10;60.0;57.0;422.0;44.266666666666666;45;45;41;39;15.0;7;45;40;47;0;1;1;0.0;41.1764705882353;2;38;37;39;47;1;44;46.0;47;41;50;47;18.0;47;41;1;46.588235294117645;47;17.0;45;2;45;43.55555555555556;38;1;41;0;50;1;44.2;38;46;42;48;1;45.625;45;44;42;40.07692307692308;3.0
70.0;50.0;55.0;1;51.0;14;53.0;61.0;406.0;35.666666666666664;33;35;42;39;15.0;7;41;41;30;0;1;1;0.0;38.11764705882353;2;44;40;30;38;1;36;40.111111111111114;40;41;41;37;18.0;44;43;1;41.8235294117647;41;17.0;47;2;41;37.333333333333336;30;1;30;0;42;1;40.13333333333333;39;37;38;38;1;41.5;39;43;44;42.92307692307692;3.0
64.0;77.0;58.0;1;55.0;20;57.0;55.0;414.0;34.46666666666667;32;32;34;34;15.0;7;38;43;34;0;1;2;0.0;35.0;2;31;42;34;31;1;35;34.0;31;43;35;30;18.0;30;45;1;39.8235294117647;35;17.0;39;2;30;37.833333333333336;35;1;41;1;47;1;38.86666666666667;31;39;40;48;1;40.5;38;39;47;37.0;2.0
61.0;57.0;63.0;0;50.0;19;59.0;53.0;414.0;36.266666666666666;34;41;33;43;15.0;7;40;39;33;0;1;2;0.0;36.76470588235294;2;38;40;37;34;2;38;36.111111111111114;39;38;33;38;18.0;40;36;1;37.94117647058823;38;17.0;40;2;31;34.611111111111114;31;1;31;0;39;1;33.86666666666667;35;36;30;33;1;36.0625;35;33;42;34.6;2.0
68.0;60.0;65.0;0;50.0;9;51.0;60.0;413.0;33.6;31;35;34;35;15.0;7;37;36;32;0;1;1;0.0;34.76470588235294;2;31;34;40;30;1;33;39.94444444444444;37;47;35;39;18.0;40;39;1;39.88235294117647;38;17.0;41;2;33;39.05555555555556;38;1;41;0;42;1;39.06666666666667;32;34;37;44;2;38.9375;39;35;42;39.0;2.0
70.0;61.0;61.0;0;48.0;1;57.0;55.0;409.0;33.8;32;30;40;33;15.0;7;35;40;32;0;1;2;0.0;31.941176470588236;2;31;30;38;30;1;33;38.27777777777778;34;45;32;44;18.0;41;40;1;40.1764705882353;40;17.0;37;2;37;38.77777777777778;41;1;36;0;39;1;40.8;31;45;39;49;1;41.25;43;39;39;40.53846153846154;3.0
63.0;43.0;55.0;0;49.0;10;58.0;56.0;403.0;34.2;31;33;39;32;15.0;7;39;38;32;0;1;2;0.0;34.23529411764706;2;36;34;34;36;1;33;34.72222222222222;36;45;33;32;18.0;32;33;1;38.94117647058823;43;17.0;34;2;46;36.27777777777778;30;2;32;2;43;1;38.8;39;33;37;49;1;36.5625;33;31;40;34.45454545454545;2.0
70.0;57.0;59.0;1;62.0;9;57.0;61.0;412.0;35.2;37;35;38;39;15.0;7;39;34;30;0;1;2;0.0;34.76470588235294;2;33;30;42;30;1;33;39.55555555555556;38;47;39;40;18.0;45;34;1;38.76470588235294;36;17.0;37;2;44;36.888888888888886;38;1;30;0;43;1;38.733333333333334;33;42;39;37;1;41.9375;41;30;40;40.0;2.0
74.0;70.0;54.0;0;47.0;10;48.0;56.0;394.0;37.333333333333336;34;42;39;39;15.0;7;41;39;34;0;1;1;0.0;40.05882352941177;2;44;41;43;38;1;36;38.94444444444444;41;38;39;37;18.0;41;34;1;42.23529411764706;36;17.0;47;2;41;37.55555555555556;30;1;30;0;46;1;42.46666666666667;38;50;40;49;1;42.8125;43;37;45;44.23076923076923;3.0
67.0;45.0;57.0;1;56.0;20;53.0;59.0;407.0;34.13333333333333;31;35;39;36;15.0;7;34;31;34;0;1;3;0.0;32.94117647058823;2;31;32;32;32;2;34;33.111111111111114;33;30;34;35;18.0;38;34;1;37.23529411764706;36;17.0;40;2;36;37.05555555555556;32;2;46;4;37;1;39.06666666666667;34;38;38;46;1;36.0625;33;33;43;32.81818181818182;2.0
72.0;59.0;60.0;1;50.0;6;56.0;60.0;405.0;37.266666666666666;32;41;40;47;15.0;7;43;40;32;0;1;1;0.0;38.1764705882353;2;43;38;40;34;1;44;39.22222222222222;40;42;37;43;18.0;45;40;1;40.35294117647059;37;17.0;45;2;36;39.77777777777778;39;1;34;0;45;1;37.266666666666666;30;32;40;43;1;38.4375;36;30;37;39.36363636363637;2.0
61.0;57.0;62.0;1;53.0;7;53.0;62.0;410.0;38.0;40;38;38;32;15.0;7;39;40;37;0;1;2;0.0;33.76470588235294;2;30;42;30;34;1;38;36.44444444444444;34;42;30;39;18.0;38;34;1;40.05882352941177;40;17.0;33;2;35;33.0;30;1;30;0;37;1;40.13333333333333;34;36;39;47;1;38.5;35;32;44;39.76923076923077;2.0
70.0;52.0;60.0;0;47.0;6;55.0;58.0;402.0;37.6;40;37;32;35;15.0;7;43;33;38;0;2;2;0.0;37.05882352941177;2;36;44;38;38;1;33;34.44444444444444;30;39;36;34;18.0;35;37;1;36.529411764705884;37;17.0;33;2;48;39.72222222222222;38;1;43;0;42;1;40.333333333333336;38;37;39;47;2;36.8125;38;33;42;37.90909090909091;2.0
52.0;53.0;63.0;1;55.0;19;58.0;58.0;416.0;33.53333333333333;30;32;39;37;15.0;7;41;32;30;0;1;2;0.0;33.64705882352941;2;30;31;35;36;1;31;33.55555555555556;33;36;33;32;18.0;30;40;1;40.05882352941177;36;17.0;37;2;40;36.94444444444444;30;1;40;1;39;1;38.8;33;34;39;48;1;38.1875;33;39;46;39.61538461538461;2.0
80.0;56.0;58.0;0;37.0;10;51.0;56.0;387.0;39.86666666666667;38;46;42;34;15.0;7;42;42;37;0;1;1;0.0;38.23529411764706;2;35;42;37;39;1;37;43.888888888888886;46;42;43;45;18.0;46;41;1;42.588235294117645;44;17.0;45;2;41;40.22222222222222;35;1;39;0;45;1;43.733333333333334;40;45;43;43;1;45.6875;45;43;49;45.23076923076923;4.0
64.0;72.0;57.0;0;53.0;13;53.0;59.0;402.0;36.266666666666666;31;33;41;30;15.0;7;39;43;38;0;2;2;0.0;35.05882352941177;2;31;38;40;30;1;37;38.22222222222222;36;47;30;42;18.0;41;30;1;40.76470588235294;41;17.0;35;2;38;39.0;38;1;41;0;38;1;39.2;30;47;41;39;1;39.875;37;39;32;44.8;3.0
58.0;57.0;58.0;0;45.0;11;64.0;58.0;400.0;38.333333333333336;30;45;46;37;15.0;7;41;44;35;0;1;1;0.0;36.1764705882353;2;41;36;34;30;1;39;40.888888888888886;44;44;43;36;18.0;46;41;1;43.0;42;17.0;45;2;42;43.166666666666664;38;1;41;1;46;1;40.13333333333333;31;44;38;38;1;45.0;46;43;45;45.8;4.0
67.0;61.0;56.0;1;48.0;7;57.0;58.0;397.0;34.266666666666666;31;35;36;33;15.0;7;37;40;33;0;1;2;0.0;32.470588235294116;2;31;31;30;30;1;39;37.55555555555556;38;42;41;30;18.0;40;41;1;38.05882352941177;35;17.0;36;2;30;34.5;34;1;38;1;35;1;37.733333333333334;30;37;39;46;1;36.875;35;32;39;38.54545454545455;2.0
64.0;57.0;61.0;0;46.0;8;55.0;52.0;396.0;39.46666666666667;36;41;41;39;15.0;7;40;45;39;0;1;1;0.0;38.23529411764706;2;38;41;43;32;1;37;36.5;36;38;32;35;18.0;45;39;1;39.470588235294116;35;17.0;35;2;44;39.27777777777778;36;1;35;0;47;1;39.266666666666666;30;46;40;40;1;41.75;40;36;45;41.07692307692308;3.0
65.0;58.0;64.0;0;46.0;18;58.0;54.0;400.0;37.13333333333333;35;37;39;33;15.0;7;39;41;37;0;1;1;0.0;36.294117647058826;2;39;37;34;30;1;40;39.55555555555556;42;47;35;40;18.0;37;35;1;40.470588235294116;38;17.0;44;2;37;37.111111111111114;30;1;36;1;43;1;36.0;30;37;35;36;1;42.25;45;43;44;42.61538461538461;3.0
59.0;52.0;58.0;1;60.0;20;58.0;47.0;402.0;38.0;41;38;40;36;15.0;7;41;37;34;0;1;1;0.0;36.23529411764706;2;36;38;39;32;1;38;38.166666666666664;35;47;36;35;18.0;44;38;1;38.76470588235294;36;17.0;39;2;40;40.05555555555556;36;1;32;1;49;1;39.6;32;41;43;32;1;41.125;42;42;44;41.76923076923077;3.0
67.0;68.0;54.0;0;61.0;11;57.0;55.0;405.0;37.266666666666666;40;38;42;39;15.0;7;41;34;31;0;1;2;0.0;34.64705882352941;2;37;31;46;30;1;32;35.888888888888886;33;42;37;36;18.0;41;30;1;37.1764705882353;30;17.0;33;2;43;36.27777777777778;30;1;37;0;42;1;37.2;31;38;38;38;1;39.875;40;41;45;42.15384615384615;3.0
58.0;63.0;56.0;1;50.0;8;58.0;57.0;395.0;37.4;31;41;43;35;15.0;7;42;45;34;0;1;1;0.0;35.88235294117647;2;39;32;36;31;1;35;36.5;40;37;37;34;18.0;42;36;1;41.294117647058826;38;17.0;46;2;41;35.77777777777778;30;1;39;1;43;1;39.13333333333333;30;43;39;31;1;41.125;45;36;44;44.30769230769231;3.0
52.0;72.0;56.0;1;58.0;5;48.0;62.0;402.0;38.6;38;40;45;31;15.0;7;41;46;34;0;1;1;0.0;37.470588235294116;2;37;35;35;36;1;35;38.44444444444444;46;32;37;37;18.0;47;37;1;44.294117647058826;38;17.0;46;2;49;38.05555555555556;30;1;32;2;43;1;40.4;33;50;42;50;1;40.0625;36;30;45;41.23076923076923;3.0
68.0;94.0;56.0;0;50.0;1;54.0;52.0;392.0;38.4;35;38;37;32;15.0;7;42;37;42;0;1;1;0.0;36.11764705882353;2;32;47;34;35;1;40;35.44444444444444;43;36;31;32;18.0;40;36;1;36.470588235294116;32;17.0;35;2;33;35.05555555555556;31;1;36;2;40;1;39.6;31;47;37;50;1;36.75;33;30;33;39.90909090909091;2.0
65.0;63.0;57.0;0;47.0;11;54.0;55.0;393.0;35.0;34;38;39;37;15.0;7;30;40;33;0;1;2;0.0;33.529411764705884;2;35;30;31;30;1;42;37.55555555555556;38;39;32;41;18.0;42;40;1;39.1764705882353;38;17.0;43;2;32;35.111111111111114;38;1;31;2;41;1;37.86666666666667;37;36;38;34;1;38.625;42;39;41;40.92307692307692;3.0
55.0;59.0;59.0;0;45.0;6;55.0;50.0;392.0;36.86666666666667;30;40;43;32;15.0;7;40;37;37;0;1;1;0.0;33.76470588235294;2;36;32;31;31;1;35;34.05555555555556;38;38;30;31;18.0;34;38;1;36.588235294117645;30;17.0;36;2;37;36.388888888888886;40;2;34;5;40;2;36.86666666666667;31;37;34;34;1;39.1875;39;36;43;38.45454545454545;2.0
53.0;48.0;64.0;1;50.0;10;57.0;61.0;405.0;35.4;31;38;37;33;15.0;7;36;39;36;0;1;1;0.0;32.11764705882353;2;30;36;36;30;2;30;32.611111111111114;32;31;31;35;18.0;36;38;1;37.470588235294116;32;17.0;34;2;39;35.611111111111114;34;1;30;2;39;1;39.6;31;40;39;45;1;39.5625;30;33;44;34.375;2.0
64.0;53.0;57.0;0;56.0;7;52.0;55.0;398.0;39.2;39;38;44;37;15.0;7;40;42;37;0;1;1;0.0;36.411764705882355;2;35;39;34;33;1;35;37.611111111111114;41;39;35;38;18.0;43;33;1;42.35294117647059;39;17.0;46;2;44;37.833333333333336;30;1;38;0;45;1;40.2;35;46;37;32;1;40.125;39;31;44;42.53846153846154;3.0
56.0;65.0;61.0;0;49.0;11;70.0;51.0;398.0;34.6;30;35;40;37;15.0;7;36;42;32;0;1;2;0.0;34.705882352941174;2;36;32;33;30;1;43;35.77777777777778;34;39;34;35;18.0;41;34;1;40.11764705882353;37;17.0;35;2;44;35.27777777777778;34;1;37;0;39;1;38.2;30;38;39;50;1;38.5625;34;32;42;38.0;2.0
61.0;59.0;59.0;1;47.0;4;57.0;57.0;394.0;38.93333333333333;37;40;40;39;15.0;7;43;40;37;0;1;2;0.0;37.529411764705884;2;40;34;40;39;1;40;34.833333333333336;36;36;31;34;18.0;45;36;1;42.294117647058826;40;17.0;36;2;44;37.55555555555556;30;1;32;0;44;1;36.266666666666666;33;45;41;30;1;38.3125;34;38;45;34.0;2.0
67.0;46.0;56.0;1;45.0;7;59.0;55.0;390.0;33.93333333333333;31;32;36;30;15.0;7;35;36;36;0;1;2;0.0;33.8235294117647;2;31;35;35;31;1;37;37.22222222222222;34;44;31;42;18.0;30;37;1;41.294117647058826;40;17.0;35;2;46;39.333333333333336;39;1;37;1;46;1;38.2;30;38;39;30;1;35.0;37;36;41;39.0;2.0
