CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
65.0;63.0;58.0;0;53.0;10;62.0;57.0;422.0;32.93333333333333;30;31;31;42;15.0;7;41;36;30;0;1;2;0.0;39.888888888888886;2.0
71.0;66.0;60.0;0;51.0;8;52.0;59.0;414.0;36.333333333333336;31;40;36;40;15.0;7;42;36;35;0;1;2;0.0;35.0;2.0
62.0;43.0;53.0;0;66.0;8;65.0;59.0;429.0;38.4;43;37;37;40;15.0;7;41;37;35;0;1;1;0.0;39.05555555555556;2.0
80.0;89.0;51.0;0;55.0;20;50.0;65.0;412.0;39.2;36;45;37;39;15.0;7;42;37;39;0;1;1;0.0;36.0;2.0
71.0;71.0;61.0;1;55.0;11;62.0;65.0;422.0;38.8;48;38;41;43;15.0;7;34;37;33;0;1;1;0.0;36.27777777777778;2.0
65.0;77.0;49.0;1;50.0;9;62.0;61.0;405.0;38.733333333333334;46;37;38;43;15.0;7;40;34;34;0;1;2;0.0;37.5;2.0
65.0;71.0;58.0;0;59.0;8;62.0;59.0;421.0;35.53333333333333;33;33;38;39;15.0;7;30;37;39;0;1;1;0.0;36.166666666666664;2.0
63.0;47.0;58.0;0;45.0;10;68.0;59.0;409.0;33.46666666666667;30;32;32;43;15.0;7;42;33;31;0;1;1;0.0;36.166666666666664;2.0
68.0;60.0;51.0;1;51.0;1;60.0;62.0;410.0;39.6;37;41;39;42;15.0;7;42;37;40;0;1;1;0.0;37.111111111111114;2.0
52.0;59.0;58.0;0;53.0;11;54.0;57.0;410.0;20.933333333333334;10;35;36;40;8.0;5;35;32;0;2;2;2;7.0;9.0;1.0
70.0;52.0;69.0;1;54.0;9;53.0;59.0;419.0;38.666666666666664;37;43;42;45;15.0;7;43;36;33;0;1;1;0.0;39.44444444444444;2.0
62.0;60.0;62.0;0;66.0;15;56.0;54.0;425.0;38.46666666666667;41;37;41;42;15.0;7;43;38;33;0;1;1;0.0;41.888888888888886;3.0
68.0;80.0;64.0;0;53.0;10;71.0;62.0;424.0;35.13333333333333;30;39;36;44;15.0;7;42;35;31;0;1;1;0.0;35.72222222222222;2.0
71.0;57.0;51.0;0;51.0;7;62.0;56.0;402.0;35.666666666666664;34;39;34;39;15.0;7;41;38;32;0;1;3;0.0;38.94444444444444;2.0
56.0;77.0;58.0;0;44.0;8;69.0;46.0;405.0;34.46666666666667;30;34;34;31;15.0;7;41;38;35;0;1;1;0.0;33.666666666666664;2.0
59.0;53.0;53.0;0;62.0;8;58.0;62.0;415.0;30.666666666666668;24;30;32;41;8.0;5;40;31;28;2;1;3;7.0;19.0;1.0
79.0;58.0;64.0;1;48.0;9;50.0;50.0;406.0;38.333333333333336;36;38;42;37;15.0;7;42;42;36;0;1;1;0.0;40.388888888888886;3.0
57.0;63.0;57.0;1;41.0;1;56.0;59.0;401.0;34.13333333333333;30;37;38;36;15.0;7;41;34;30;0;1;3;0.0;25.5;1.0
77.0;75.0;63.0;0;53.0;8;46.0;60.0;410.0;35.13333333333333;36;41;35;34;15.0;7;37;39;30;0;1;2;0.0;40.888888888888886;3.0
74.0;43.0;67.0;1;37.0;20;54.0;62.0;404.0;36.13333333333333;36;34;37;36;15.0;7;41;38;34;0;1;2;0.0;35.833333333333336;2.0
76.0;50.0;55.0;1;53.0;8;54.0;55.0;406.0;33.8;37;30;33;30;15.0;7;38;40;31;0;1;3;0.0;31.0;2.0
62.0;50.0;51.0;0;46.0;1;56.0;56.0;395.0;35.93333333333333;34;32;31;32;15.0;7;40;31;42;0;1;2;0.0;32.888888888888886;2.0
69.96;67.41;59.89;0;48.75;11;54.28;55.8;403.81;36.46666666666667;33;39;31;34;15.0;7;33;40;42;0;1;1;0.0;32.5;2.0
60.0;56.0;47.0;0;58.0;6;54.0;59.0;402.0;36.6;36;47;31;32;15.0;7;38;41;34;0;1;2;0.0;35.27777777777778;2.0
67.0;75.0;60.0;1;50.0;8;61.0;57.0;409.0;35.733333333333334;32;37;40;37;15.0;7;43;43;30;0;1;1;0.0;40.27777777777778;3.0
64.0;58.0;55.0;0;40.0;8;68.0;49.0;396.0;21.533333333333335;5;32;13;32;6.0;4;35;36;20;3;1;1;9.0;8.0;1.0
74.0;56.0;47.0;0;48.0;10;54.0;59.0;390.0;39.0;41;42;38;47;15.0;7;45;37;32;0;1;1;0.0;33.611111111111114;2.0
68.0;63.0;60.0;1;66.0;10;62.0;53.0;420.0;38.13333333333333;40;37;43;41;15.0;7;42;39;32;0;1;1;0.0;36.5;2.0
63.0;43.0;49.0;1;40.0;8;58.0;62.0;388.0;35.8;41;35;31;42;15.0;7;34;36;34;0;1;1;0.0;34.833333333333336;2.0
59.0;60.0;48.0;0;45.0;7;56.0;62.0;394.0;36.06666666666667;30;37;40;37;15.0;7;33;30;41;0;1;3;0.0;8.0;1.0
58.0;43.0;53.0;0;46.0;4;48.0;65.0;399.0;33.0;31;35;33;40;15.0;7;36;34;30;0;1;1;0.0;35.05555555555556;2.0
74.0;43.0;49.0;1;49.0;11;58.0;53.0;391.0;34.333333333333336;30;33;35;47;15.0;7;42;34;31;0;1;3;0.0;37.5;2.0
57.0;50.0;60.0;1;54.0;8;58.0;49.0;404.0;37.6;33;39;45;38;15.0;7;42;43;33;0;1;1;0.0;38.111111111111114;2.0
68.0;59.0;57.0;1;40.0;19;60.0;50.0;390.0;35.46666666666667;30;31;42;40;15.0;7;42;40;33;0;1;1;0.0;33.888888888888886;2.0
60.0;53.0;60.0;1;51.0;11;62.0;57.0;408.0;34.2;30;39;32;42;15.0;7;39;33;32;0;1;2;0.0;36.27777777777778;2.0
63.0;89.0;53.0;0;51.0;16;65.0;59.0;404.0;34.86666666666667;38;34;40;42;15.0;7;34;31;30;0;1;1;0.0;30.0;1.0
54.0;42.0;48.0;0;51.0;1;60.0;62.0;401.0;37.53333333333333;40;32;45;40;15.0;7;36;37;35;0;1;1;0.0;36.94444444444444;2.0
58.0;70.0;64.0;1;56.0;20;61.0;55.0;418.0;37.93333333333333;45;32;39;44;15.0;7;44;40;30;0;1;1;0.0;34.666666666666664;2.0
65.0;77.0;55.0;0;48.0;9;58.0;56.0;398.0;38.333333333333336;42;40;40;47;15.0;7;40;42;30;0;1;1;0.0;36.22222222222222;2.0
68.0;50.0;63.0;0;49.0;8;54.0;53.0;403.0;34.13333333333333;31;35;43;32;15.0;7;34;31;33;0;1;2;0.0;28.333333333333332;1.0
58.0;45.0;71.0;0;50.0;8;56.0;69.0;419.0;26.133333333333333;35;41;33;42;11.0;6;32;33;0;1;1;1;4.0;8.0;1.0
59.0;54.0;55.0;0;48.0;11;56.0;56.0;397.0;34.666666666666664;30;38;33;33;15.0;7;39;33;36;0;1;1;0.0;35.27777777777778;2.0
59.0;50.0;63.0;1;60.0;10;62.0;56.0;414.0;36.13333333333333;32;41;35;44;15.0;7;43;44;30;0;1;1;0.0;34.166666666666664;2.0
68.0;43.0;59.0;0;48.0;7;56.0;62.0;403.0;21.4;18;30;11;33;5.0;3;33;26;15;4;1;2;10.0;6.0;1.0
76.0;49.0;63.0;0;49.0;11;50.0;44.0;391.0;37.53333333333333;38;44;37;40;15.0;7;40;39;32;0;1;1;0.0;39.0;2.0
62.0;75.0;55.0;1;73.0;8;56.0;54.0;418.0;32.13333333333333;37;31;40;44;11.0;6;40;33;18;1;1;1;4.0;27.0;1.0
52.0;59.0;58.0;0;53.0;20;56.0;66.0;409.0;33.53333333333333;30;32;35;33;15.0;7;41;44;30;0;1;2;0.0;36.22222222222222;2.0
52.0;74.0;62.0;0;53.0;8;60.0;62.0;414.0;33.0;18;36;37;40;12.0;6;41;33;35;1;1;2;3.0;32.0;2.0
55.0;60.0;60.0;0;70.0;16;60.0;57.0;422.0;32.733333333333334;33;30;30;36;15.0;7;35;38;32;0;1;2;0.0;27.5;1.0
68.0;57.0;59.0;1;44.0;18;56.0;54.0;394.0;39.266666666666666;41;47;40;42;15.0;7;40;42;32;0;1;1;0.0;40.55555555555556;3.0
52.0;63.0;45.0;1;48.0;8;64.0;59.0;390.0;33.2;23;40;33;43;12.0;6;40;40;30;1;1;3;3.0;29.0;1.0
68.0;68.0;58.0;1;51.0;8;62.0;53.0;401.0;37.13333333333333;38;44;40;37;15.0;7;38;34;32;0;1;1;0.0;36.0;2.0
57.0;61.0;68.0;0;46.0;10;63.0;52.0;405.0;34.46666666666667;30;36;36;44;15.0;7;40;31;32;0;1;1;0.0;34.5;2.0
55.27;59.67;55.79;0;46.43;4;46.16;61.55;375.69;39.0;36;43;30;36;15.0;7;42;39;43;0;1;1;0.0;33.72222222222222;2.0
67.0;48.0;53.0;0;48.0;2;48.0;57.0;402.0;36.86666666666667;31;40;44;45;15.0;7;39;37;33;0;1;2;0.0;34.666666666666664;2.0
49.0;30.0;51.0;0;49.0;20;46.0;50.0;352.0;34.8;30;30;43;43;15.0;7;40;35;32;0;1;2;0.0;30.055555555555557;2.0
49.0;46.0;50.0;1;61.0;7;52.0;58.0;365.0;35.86666666666667;30;34;40;45;15.0;7;40;35;35;0;1;3;0.0;34.833333333333336;2.0
59.0;89.0;68.0;0;56.0;10;60.0;89.0;483.0;38.46666666666667;34;38;43;44;15.0;7;49;39;33;0;1;1;0.0;36.833333333333336;2.0
74.0;63.0;54.0;0;50.0;19;59.0;67.0;444.0;42.06666666666667;46;40;45;47;15.0;7;39;34;41;0;1;1;0.0;36.666666666666664;2.0
71.0;80.0;54.0;1;65.0;19;66.0;64.0;457.0;35.13333333333333;34;30;30;39;15.0;7;40;38;37;0;1;2;0.0;34.0;2.0
74.0;66.0;62.0;0;43.0;7;58.0;62.0;422.0;38.53333333333333;40;40;42;38;15.0;7;41;42;33;0;1;3;0.0;33.166666666666664;2.0
71.0;52.0;60.0;1;51.0;20;62.0;59.0;434.0;34.46666666666667;30;34;43;38;15.0;7;41;33;30;0;1;2;0.0;37.666666666666664;2.0
79.0;71.0;53.0;0;56.0;1;54.0;62.0;428.0;38.666666666666664;35;42;41;41;15.0;7;40;40;37;0;1;2;0.0;34.666666666666664;2.0
62.0;57.0;59.0;0;66.0;8;56.0;77.0;447.0;37.53333333333333;36;42;41;41;15.0;7;43;42;30;0;1;3;0.0;37.72222222222222;2.0
71.0;51.0;53.0;1;59.0;8;65.0;59.0;432.0;35.8;31;30;41;38;15.0;7;40;36;37;0;1;1;0.0;39.0;2.0
71.0;54.0;51.0;1;62.0;20;58.0;62.0;431.0;38.2;35;48;42;41;15.0;7;42;43;30;0;1;2;0.0;38.05555555555556;2.0
71.0;100.0;61.0;0;41.0;10;60.0;59.0;419.0;36.6;32;41;42;41;15.0;7;43;40;30;0;1;1;0.0;39.705882352941174;2.0
71.0;65.0;56.0;1;46.0;20;55.0;67.0;421.0;37.93333333333333;42;35;41;40;15.0;7;38;43;33;0;1;1;0.0;39.666666666666664;2.0
63.0;53.0;60.0;1;50.0;7;66.0;59.0;427.0;36.53333333333333;30;40;41;41;15.0;7;41;41;33;0;1;2;0.0;35.611111111111114;2.0
68.0;46.0;47.0;0;42.0;20;57.0;61.0;400.0;39.6;30;43;45;37;15.0;7;45;41;40;0;1;1;0.0;36.111111111111114;2.0
60.6;79.4;59.89;0;48.75;4;60.29;66.12;431.28;38.4;41;39;45;41;15.0;7;41;38;31;0;1;1;0.0;34.333333333333336;2.0
65.0;66.0;53.0;1;61.0;8;58.0;61.0;431.0;39.333333333333336;36;34;43;39;15.0;7;41;39;42;0;1;1;0.0;40.94444444444444;3.0
68.0;54.0;48.0;0;61.0;11;66.0;55.0;421.0;35.333333333333336;30;30;47;42;15.0;7;30;36;37;0;1;3;0.0;17.77777777777778;1.0
68.0;51.0;53.0;0;46.0;20;54.0;61.0;412.0;34.666666666666664;31;43;32;31;15.0;7;40;30;34;0;1;2;0.0;14.0;1.0
68.0;69.0;48.0;0;40.0;11;53.0;64.0;399.0;35.6;32;40;41;38;15.0;7;41;36;30;0;1;1;0.0;38.0;2.0
75.0;50.0;55.0;0;56.0;20;56.0;54.0;417.0;27.2;23;25;46;35;5.0;3;31;28;18;4;1;2;10.0;1.0;1.0
54.0;66.0;53.0;1;48.0;20;64.0;56.0;412.0;38.2;35;39;48;39;15.0;7;44;39;32;0;1;1;0.0;40.5;3.0
68.0;53.0;63.0;0;53.0;9;63.0;50.0;422.0;33.93333333333333;35;36;37;35;15.0;7;32;39;30;0;1;1;0.0;31.88888888888889;2.0
71.0;61.0;50.0;1;42.0;3;51.0;59.0;395.0;36.4;34;40;45;37;15.0;7;40;37;30;0;1;1;0.0;38.333333333333336;2.0
69.0;56.0;68.0;0;53.0;16;69.0;49.0;423.0;34.53333333333333;32;37;32;39;15.0;7;30;33;38;0;3;2;0.0;34.111111111111114;2.0
68.62;70.18;67.79;0;57.15;4;56.37;58.69;427.88;37.93333333333333;31;45;43;35;15.0;7;43;39;35;0;1;3;0.0;34.76470588235294;2.0
65.0;52.0;48.0;1;49.0;20;62.0;66.0;408.0;36.0;30;41;42;41;15.0;7;41;41;30;0;1;1;0.0;36.77777777777778;2.0
75.0;47.0;63.0;0;60.0;20;45.0;41.0;412.0;35.13333333333333;30;33;37;37;15.0;7;44;32;35;0;1;1;0.0;34.22222222222222;2.0
68.0;46.0;57.0;0;50.0;8;62.0;52.0;409.0;35.93333333333333;31;34;45;43;15.0;7;35;39;34;0;1;1;0.0;37.333333333333336;2.0
69.0;47.0;49.0;1;56.0;4;54.0;60.0;405.0;37.4;31;40;41;41;15.0;7;43;39;35;0;1;1;0.0;36.888888888888886;2.0
65.0;57.0;59.0;0;41.0;8;56.0;61.0;402.0;39.06666666666667;39;43;40;42;15.0;7;46;41;32;0;1;2;0.0;35.388888888888886;2.0
64.0;47.0;56.0;0;55.0;10;57.0;53.0;416.0;38.8;34;35;41;43;15.0;7;45;39;39;0;1;1;0.0;35.166666666666664;2.0
75.0;59.0;59.0;1;50.0;14;58.0;54.0;406.0;36.666666666666664;38;30;47;30;15.0;7;30;32;40;0;1;1;0.0;34.5;2.0
61.0;58.0;56.0;0;53.0;20;63.0;55.0;411.0;36.666666666666664;31;40;43;40;15.0;7;45;41;30;0;1;1;0.0;35.166666666666664;2.0
63.0;46.0;54.0;0;48.0;10;53.0;61.0;405.0;37.666666666666664;33;41;41;40;15.0;7;44;42;33;0;1;2;0.0;37.55555555555556;2.0
67.0;70.0;62.0;0;45.0;11;53.0;59.0;404.0;38.46666666666667;30;47;43;37;15.0;7;44;38;36;0;1;1;0.0;40.22222222222222;3.0
71.0;71.0;54.0;0;55.0;10;51.0;53.0;402.0;36.666666666666664;32;33;35;37;15.0;7;37;39;42;0;1;1;0.0;31.22222222222222;2.0
64.12;88.85;51.3;0;61.84;11;60.38;51.9;408.53;36.733333333333334;33;35;37;30;15.0;7;42;30;41;0;1;1;0.0;35.333333333333336;2.0
68.0;48.0;51.0;0;51.0;11;52.0;53.0;399.0;34.93333333333333;31;32;38;40;15.0;7;43;33;33;0;1;1;0.0;37.388888888888886;2.0
68.0;54.0;55.0;1;56.0;1;58.0;53.0;405.0;38.333333333333336;35;49;43;38;15.0;7;46;32;31;0;1;2;0.0;34.666666666666664;2.0
74.0;58.0;49.0;1;51.0;16;58.0;54.0;398.0;36.4;36;41;32;39;15.0;7;42;41;32;0;1;1;0.0;33.388888888888886;2.0
66.0;43.0;49.0;0;48.0;5;54.0;58.0;394.0;41.2;43;42;45;43;15.0;7;43;42;36;0;1;1;0.0;36.888888888888886;2.0
61.0;49.0;54.0;0;61.0;11;57.0;59.0;416.0;37.0;34;41;44;41;15.0;7;41;40;30;0;1;2;0.0;38.888888888888886;2.0
54.0;47.0;57.0;1;58.0;10;67.0;59.0;413.0;34.666666666666664;32;40;36;36;15.0;7;40;36;30;0;1;3;0.0;32.94444444444444;2.0
62.0;47.0;51.0;0;41.0;19;67.0;54.0;395.0;36.06666666666667;34;40;41;32;15.0;7;43;39;30;0;1;3;0.0;38.55555555555556;2.0
65.0;61.0;47.0;1;55.0;10;63.0;57.0;402.0;34.06666666666667;34;37;38;32;15.0;7;37;33;30;0;1;1;0.0;32.833333333333336;2.0
58.0;40.0;60.0;0;46.0;8;57.0;61.0;402.0;35.266666666666666;30;39;38;38;15.0;7;43;37;31;0;1;1;0.0;35.166666666666664;2.0
55.0;56.0;51.0;0;62.0;20;56.0;65.0;411.0;35.6;30;34;36;35;15.0;7;42;37;37;0;1;1;0.0;36.5;2.0
63.0;89.0;59.0;1;59.0;16;60.0;54.0;414.0;37.0;35;43;42;41;15.0;7;40;39;30;0;1;2;0.0;36.94444444444444;2.0
70.78;59.21;55.21;0;47.31;8;54.35;59.17;400.62;34.8;35;40;43;35;15.0;7;30;36;30;0;1;1;0.0;32.5;2.0
57.0;50.0;51.0;1;49.0;20;58.0;59.0;401.0;37.8;34;39;45;37;15.0;7;46;36;33;0;1;1;0.0;35.05555555555556;2.0
71.0;77.0;52.0;1;58.0;9;55.0;55.0;403.0;37.93333333333333;31;42;41;42;15.0;7;40;40;37;0;1;1;0.0;38.333333333333336;2.0
68.0;52.0;51.0;0;49.0;7;49.0;57.0;391.0;37.46666666666667;30;43;43;42;15.0;7;40;38;35;0;1;1;0.0;38.111111111111114;2.0
54.0;42.0;60.0;0;63.0;20;58.0;55.0;412.0;36.2;32;40;42;37;15.0;7;42;38;31;0;1;1;0.0;38.77777777777778;2.0
63.0;74.0;49.0;0;53.0;2;60.0;56.0;399.0;37.13333333333333;31;31;41;38;15.0;7;38;38;42;0;1;1;0.0;35.611111111111114;2.0
76.0;52.0;45.0;1;53.0;6;63.0;49.0;390.0;34.46666666666667;35;30;34;41;15.0;7;41;33;32;0;1;3;0.0;34.76470588235294;2.0
62.0;47.0;41.0;1;49.0;20;67.0;62.0;399.0;36.0;33;41;40;37;15.0;7;40;38;31;0;1;2;0.0;38.77777777777778;2.0
46.0;43.0;51.0;0;59.0;8;60.0;56.0;405.0;34.8;30;32;35;31;15.0;7;42;35;37;0;1;2;0.0;34.888888888888886;2.0
65.0;57.0;55.0;0;59.0;7;56.0;57.0;409.0;40.53333333333333;36;41;45;35;15.0;7;49;43;38;0;1;3;0.0;38.388888888888886;2.0
60.0;43.0;51.0;0;44.0;5;58.0;52.0;391.0;38.46666666666667;33;43;42;38;15.0;7;42;38;37;0;1;1;0.0;38.05555555555556;2.0
65.0;71.0;59.0;0;48.0;18;54.0;52.0;396.0;36.333333333333336;34;37;42;33;15.0;7;43;30;34;0;1;1;0.0;37.333333333333336;2.0
72.11;33.81;47.62;0;46.79;19;52.42;50.78;384.45;35.06666666666667;30;33;39;34;15.0;7;42;42;33;0;1;2;0.0;38.55555555555556;2.0
67.0;57.0;67.0;1;42.0;10;53.0;57.0;402.0;34.46666666666667;30;32;35;30;15.0;7;42;35;36;0;1;2;0.0;33.05555555555556;2.0
61.0;60.0;52.0;0;48.0;8;59.0;53.0;396.0;38.46666666666667;39;41;45;35;15.0;7;43;43;31;0;1;1;0.0;40.44444444444444;3.0
74.0;43.0;51.0;1;43.0;1;60.0;52.0;387.0;36.46666666666667;33;39;42;40;15.0;7;42;42;30;0;1;3;0.0;37.0;2.0
62.0;47.0;51.0;0;66.0;11;58.0;57.0;406.0;35.266666666666666;30;31;36;39;15.0;7;42;34;37;0;1;2;0.0;34.94444444444444;2.0
68.0;46.0;55.0;0;51.0;20;52.0;59.0;396.0;34.93333333333333;30;32;35;31;15.0;7;39;35;39;0;1;1;0.0;37.05555555555556;2.0
65.0;59.0;51.0;1;56.0;20;60.0;57.0;401.0;41.2;40;40;47;39;15.0;7;42;41;40;0;1;1;0.0;42.166666666666664;3.0
71.0;53.0;57.0;0;46.0;4;54.0;62.0;396.0;36.86666666666667;30;37;43;35;15.0;7;45;30;37;0;1;3;0.0;33.94444444444444;2.0
62.0;54.0;51.0;0;53.0;19;65.0;65.0;405.0;35.2;30;37;41;41;15.0;7;41;39;30;0;1;2;0.0;23.22222222222222;1.0
52.0;56.0;55.0;1;43.0;11;62.0;66.0;402.0;38.46666666666667;36;34;48;39;15.0;7;42;38;36;0;1;1;0.0;41.166666666666664;3.0
61.0;50.0;52.0;1;46.0;7;55.0;57.0;387.0;38.06666666666667;34;33;42;40;15.0;7;42;35;40;0;1;1;0.0;37.22222222222222;2.0
57.0;43.0;62.0;1;54.0;11;60.0;59.0;408.0;37.666666666666664;39;40;42;41;15.0;7;42;39;30;0;1;2;0.0;34.888888888888886;2.0
65.0;69.0;48.0;0;50.0;20;47.0;57.0;386.0;34.6;30;37;43;35;15.0;7;38;38;30;0;1;1;0.0;35.333333333333336;2.0
52.0;43.0;55.0;0;44.0;10;58.0;59.0;395.0;33.8;34;34;43;37;15.0;7;32;30;30;0;1;2;0.0;35.111111111111114;2.0
63.0;60.0;56.0;1;60.0;11;63.0;56.0;404.0;31.866666666666667;25;38;41;30;12.0;6;32;31;30;1;1;3;3.0;21.5;1.0
65.0;49.0;47.0;0;53.0;16;57.0;51.0;383.0;30.933333333333334;30;34;37;38;11.0;6;42;30;20;1;1;1;4.0;25.0;1.0
62.0;43.0;59.0;0;44.0;11;56.0;65.0;397.0;33.266666666666666;31;31;35;31;15.0;7;44;35;30;0;1;1;0.0;35.833333333333336;2.0
57.0;43.0;55.0;1;51.0;5;56.0;54.0;396.0;37.13333333333333;32;33;44;37;15.0;7;41;36;38;0;1;1;0.0;35.388888888888886;2.0
57.0;52.0;53.0;1;49.0;19;64.0;57.0;394.0;37.4;34;45;42;40;15.0;7;42;41;30;0;1;3;0.0;34.111111111111114;2.0
67.13;50.86;55.09;0;51.14;7;58.84;54.59;395.12;37.333333333333336;37;37;45;36;15.0;7;44;41;30;0;2;1;0.0;37.333333333333336;2.0
62.0;50.0;55.0;1;38.0;5;62.0;59.0;389.0;26.333333333333332;21;16;43;40;6.0;4;40;30;16;3;1;2;9.0;20.0;1.0
57.0;52.0;55.0;0;53.0;19;60.0;52.0;396.0;35.266666666666666;30;33;43;39;15.0;7;41;34;33;0;1;1;0.0;34.666666666666664;2.0
57.0;60.0;59.0;1;53.0;10;54.0;56.0;397.0;35.93333333333333;32;38;45;34;15.0;7;38;39;32;0;1;1;0.0;21.5;1.0
63.0;57.0;60.0;0;48.0;8;54.0;57.0;395.0;36.46666666666667;32;44;40;40;15.0;7;41;37;31;0;1;1;0.0;36.94444444444444;2.0
64.16;49.63;52.77;1;39.79;7;48.26;57.93;384.53;31.0;27;26;35;37;7.0;3;26;17;39;4;3;3;8.0;8.0;1.0
63.0;34.0;58.0;0;60.0;8;54.0;50.0;401.0;35.4;42;39;31;31;15.0;7;42;30;30;0;1;2;0.0;38.888888888888886;2.0
59.0;57.0;57.0;1;47.0;20;62.0;56.0;396.0;34.666666666666664;30;39;43;38;15.0;7;35;34;31;0;1;1;0.0;36.77777777777778;2.0
60.0;42.0;53.0;0;66.0;6;50.0;56.0;405.0;35.6;30;39;40;40;15.0;7;42;42;30;0;1;1;0.0;34.94444444444444;2.0
68.0;40.0;52.0;1;46.0;16;51.0;57.0;386.0;35.93333333333333;31;30;45;39;15.0;7;43;35;34;0;1;1;0.0;42.22222222222222;3.0
51.0;63.0;41.0;1;48.0;5;59.0;53.0;386.0;34.86666666666667;30;30;44;33;15.0;7;43;34;33;0;1;1;0.0;35.833333333333336;2.0
62.0;77.0;55.0;0;48.0;11;58.0;57.0;391.0;38.13333333333333;39;38;42;33;15.0;7;38;38;37;0;1;2;0.0;32.5;2.0
59.0;48.0;49.0;0;48.0;20;56.0;62.0;390.0;36.46666666666667;30;44;40;41;15.0;7;42;36;32;0;1;3;0.0;34.55555555555556;2.0
55.0;54.0;59.0;0;58.0;20;54.0;59.0;400.0;39.266666666666666;41;40;42;38;15.0;7;40;40;36;0;1;1;0.0;38.77777777777778;2.0
57.0;46.0;57.0;0;44.0;8;56.0;61.0;393.0;38.266666666666666;30;45;43;35;15.0;7;42;41;37;0;1;1;0.0;37.166666666666664;2.0
64.0;53.0;58.0;0;55.0;9;57.0;65.0;403.0;34.46666666666667;30;30;47;38;15.0;7;39;37;30;0;1;2;0.0;37.888888888888886;2.0
75.0;45.0;47.0;0;50.0;10;50.0;48.0;375.0;39.13333333333333;37;42;41;39;15.0;7;49;37;34;0;1;1;0.0;40.44444444444444;3.0
57.0;66.0;55.0;1;59.0;11;56.0;53.0;398.0;34.0;30;31;32;40;15.0;7;45;36;32;0;1;2;0.0;35.705882352941174;2.0
60.0;48.0;49.0;0;52.0;10;50.0;52.0;382.0;39.46666666666667;31;40;40;33;15.0;7;43;40;45;0;1;2;0.0;33.55555555555556;2.0
68.0;51.0;48.0;1;55.0;7;59.0;57.0;388.0;35.86666666666667;30;38;41;36;15.0;7;40;34;35;0;1;2;0.0;33.44444444444444;2.0
60.0;57.0;47.0;0;50.0;11;56.0;56.0;385.0;33.46666666666667;30;35;38;36;15.0;7;40;30;30;0;1;2;0.0;37.44444444444444;2.0
63.47;50.87;53.82;0;53.3;11;46.16;57.63;391.05;35.13333333333333;32;35;39;39;15.0;7;42;36;31;0;1;1;0.0;33.0;2.0
60.0;56.0;55.0;0;55.0;10;54.0;56.0;393.0;34.93333333333333;32;32;43;39;15.0;7;36;35;33;0;1;1;0.0;24.22222222222222;1.0
58.0;70.0;49.0;0;44.0;10;58.0;60.0;385.0;37.86666666666667;40;35;44;40;15.0;7;40;38;33;0;1;3;0.0;37.22222222222222;2.0
61.0;53.0;57.0;0;56.0;20;67.0;59.0;402.0;43.93333333333333;47;46;43;45;15.0;7;49;45;38;0;1;1;0.0;43.44444444444444;3.0
54.0;60.0;54.0;1;43.0;9;52.0;59.0;382.0;34.266666666666666;32;33;43;32;15.0;7;37;36;31;0;1;2;0.0;36.833333333333336;2.0
63.0;58.0;52.0;0;44.0;19;55.0;64.0;383.0;35.8;33;36;46;38;15.0;7;37;30;33;0;1;1;0.0;34.333333333333336;2.0
60.0;43.0;51.0;0;50.0;10;56.0;61.0;387.0;24.066666666666666;14;24;36;36;6.0;4;39;33;13;3;1;2;9.0;9.0;1.0
68.0;55.0;58.0;0;49.0;4;53.0;41.0;378.0;35.0;36;32;45;32;15.0;7;37;37;30;0;1;2;0.0;34.22222222222222;2.0
62.0;58.0;59.0;0;50.0;1;47.0;56.0;387.0;35.0;30;37;40;37;15.0;7;42;36;31;0;1;2;0.0;34.55555555555556;2.0
51.0;61.0;54.0;1;48.0;7;59.0;47.0;382.0;37.0;31;39;41;39;15.0;7;41;41;35;0;1;3;0.0;39.77777777777778;2.0
65.0;74.0;60.0;1;51.0;9;65.0;59.0;414.0;35.733333333333334;33;38;39;41;15.0;7;41;40;30;0;1;2;0.0;34.166666666666664;2.0
52.0;43.0;46.0;1;51.0;18;46.0;51.0;365.0;40.13333333333333;30;46;46;42;15.0;7;47;40;38;0;1;2;0.0;41.666666666666664;3.0
0.0;0.0;0.0;2;0.0;0;0.0;0.0;0.0;35.0;0;0;0;0;1.0;1;0;35;0;0;0;0;0.0;41.0;3.0
100.0;88.0;79.0;1;0.0;15;69.0;0.0;402.0;39.13333333333333;40;44;38;39;15.0;7;40;40;36;0;1;1;0.0;39.55555555555556;2.0
79.0;100.0;78.0;1;0.0;8;78.0;0.0;392.0;41.13333333333333;35;42;47;42;15.0;7;49;38;39;0;1;1;0.0;37.27777777777778;2.0
81.0;84.0;79.0;1;0.0;19;70.0;0.0;384.0;39.8;36;42;42;41;15.0;7;42;40;39;0;1;1;0.0;39.05555555555556;2.0
