CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_DOS;EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_INT;VECES_TOP;NOTA_EYB;PROMEDIO_TRES;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_ECUA;NCA_TRES;NOTA_FOTO;NOTA_CFJC;VECES_SUELOS;PROMEDIO_CINCO;RENDIMIENTO_CINCO
73.85;54.45;62.09;0;48.75;16;50.31;46.93;377.1;35.266666666666666;37;39;33;38;15.0;7;41;34;30;0;1;3;0.0;34.64705882352941;2;35;36;36;33;1;35;32.94444444444444;36;34;31;30;18.0;33;41;1;38.388888888888886;2.0
57.11;47.17;51.95;0;49.23;10;54.32;52.62;377.46;36.0;33;42;40;39;15.0;7;41;36;30;0;1;2;0.0;35.294117647058826;2;35;33;41;35;1;39;36.611111111111114;34;46;37;33;18.0;42;35;1;36.5;2.0
60.49;52.09;40.94;0;50.76;11;53.22;48.97;365.54;34.8;31;41;39;35;15.0;7;40;30;31;0;1;2;0.0;33.88235294117647;2;42;32;30;32;1;33;35.05555555555556;35;41;30;36;18.0;38;36;1;36.666666666666664;2.0
50.18;55.62;43.82;0;48.75;8;50.31;52.28;366.92;36.0;40;37;37;37;15.0;7;38;35;31;0;1;3;0.0;34.88235294117647;2;31;42;33;37;1;37;35.0;36;40;34;30;18.0;43;34;1;36.72222222222222;2.0
60.6;54.45;49.94;1;46.43;7;56.23;46.93;371.97;34.06666666666667;31;36;38;34;15.0;7;40;36;30;0;1;2;0.0;33.294117647058826;2;30;33;34;35;1;37;34.666666666666664;30;45;30;32;18.0;42;36;1;34.55555555555556;2.0
61.16;70.37;59.32;1;47.31;16;56.32;55.44;382.78;35.86666666666667;30;44;35;36;15.0;7;41;36;34;0;1;2;0.0;34.35294117647059;2;34;44;30;26;1;46;39.111111111111114;43;37;0;0;9.0;36;40;1;32.45454545454545;2.0
61.16;44.51;53.82;1;54.39;10;54.35;46.93;378.21;35.0;30;40;40;34;15.0;7;42;37;30;0;1;1;0.0;34.470588235294116;2;36;34;33;30;1;41;35.05555555555556;32;45;38;30;18.0;38;30;1;22.0;1.0
55.69;53.27;55.79;1;47.31;11;56.32;50.53;379.29;34.8;32;35;38;40;15.0;7;42;36;30;0;1;2;0.0;33.529411764705884;2;41;35;30;31;1;33;34.27777777777778;34;40;34;31;18.0;36;32;1;35.05555555555556;2.0
55.27;60.9;53.82;1;41.63;20;58.25;57.63;375.01;34.93333333333333;31;30;39;37;15.0;7;42;36;34;0;1;3;0.0;34.294117647058826;2;36;36;34;30;1;41;35.5;44;42;31;30;18.0;36;36;1;35.333333333333336;2.0
59.77;41.43;41.07;1;51.75;20;56.37;48.96;367.92;35.4;35;38;38;39;15.0;7;41;33;30;0;1;2;0.0;35.0;2;45;30;30;30;1;44;35.111111111111114;35;43;31;35;18.0;32;40;1;34.0;2.0
52.71;44.51;53.24;0;41.63;20;48.29;59.17;368.36;35.6;40;35;36;38;15.0;7;42;30;30;0;1;2;0.0;32.529411764705884;2;36;32;31;30;1;35;31.27777777777778;34;30;31;30;18.0;33;32;1;36.72222222222222;2.0
55.27;56.82;57.8;0;48.75;20;54.28;54.03;377.15;39.93333333333333;40;39;41;37;15.0;7;38;38;42;0;1;2;0.0;37.705882352941174;2;38;35;43;32;1;31;35.888888888888886;36;45;31;30;18.0;37;41;1;35.55555555555556;2.0
67.28;58.01;55.79;0;52.03;11;56.32;45.05;377.2;36.4;41;32;37;33;15.0;7;42;36;33;0;1;3;0.0;34.94117647058823;2;35;39;31;35;1;36;36.22222222222222;30;44;39;36;18.0;32;42;2;34.77777777777778;2.0
65.46;48.4;56.51;1;49.23;11;52.56;50.78;371.96;40.333333333333336;33;44;46;43;15.0;7;47;37;38;0;1;1;0.0;35.05882352941177;2;37;30;30;37;1;40;34.333333333333336;38;33;36;31;18.0;39;36;1;38.111111111111114;2.0
55.27;58.01;59.32;0;51.03;7;58.25;57.27;378.29;34.06666666666667;31;36;38;37;15.0;7;40;33;30;0;1;1;0.0;33.705882352941174;2;31;37;30;31;1;33;34.27777777777778;32;42;34;33;18.0;30;38;1;37.611111111111114;2.0
64.12;53.27;55.21;1;52.03;20;52.4;59.17;380.77;34.06666666666667;30;39;38;36;15.0;7;40;31;30;0;1;2;0.0;34.529411764705884;2;37;30;40;30;1;43;34.5;33;35;40;30;18.0;32;41;1;33.388888888888886;2.0
53.05;60.9;49.94;0;47.31;8;50.41;46.93;368.31;32.13333333333333;30;30;36;34;15.0;7;38;30;30;0;1;1;0.0;31.41176470588235;2;32;30;30;30;1;36;33.72222222222222;31;32;33;40;18.0;36;37;1;34.5;2.0
57.88;61.66;51.88;0;41.63;11;58.25;54.03;367.76;37.6;34;39;41;41;15.0;7;43;39;34;0;1;2;0.0;37.76470588235294;2;40;40;31;31;1;45;41.111111111111114;38;47;42;39;18.0;45;44;1;40.166666666666664;3.0
57.88;56.82;53.24;0;53.3;4;48.29;50.15;373.36;33.93333333333333;31;32;40;40;15.0;7;38;32;31;0;1;2;0.0;33.88235294117647;2;37;34;31;34;1;33;38.5;38;50;34;40;18.0;30;39;1;33.77777777777778;2.0
57.88;67.41;49.94;1;48.75;18;56.23;54.03;372.22;34.733333333333334;30;35;41;43;15.0;7;40;32;31;0;1;1;0.0;37.05882352941177;2;41;36;37;40;1;33;35.0;32;41;31;35;18.0;38;38;1;37.44444444444444;2.0
69.96;40.54;51.3;1;51.03;7;48.29;57.27;370.34;36.4;35;36;41;40;15.0;7;43;37;31;0;1;1;0.0;39.705882352941174;2;45;39;33;39;1;42;34.666666666666664;34;30;34;37;18.0;39;36;1;43.0;3.0
57.34;55.95;53.46;0;45.93;18;56.74;57.67;375.78;33.13333333333333;30;31;31;35;15.0;7;41;34;33;0;1;3;0.0;34.05882352941177;2;32;30;34;39;1;36;35.22222222222222;36;34;35;33;18.0;30;46;1;34.666666666666664;2.0
57.88;64.24;43.16;1;55.62;8;56.23;51.9;370.31;36.6;33;35;41;42;15.0;7;40;36;35;0;1;2;0.0;36.64705882352941;2;35;30;44;35;1;46;34.72222222222222;31;37;33;37;18.0;39;43;1;37.94444444444444;2.0
69.96;52.08;43.16;0;51.03;18;52.31;44.7;358.36;34.46666666666667;30;38;41;41;15.0;7;39;30;30;0;1;2;0.0;35.1764705882353;2;40;34;33;36;1;35;32.05555555555556;31;31;31;30;18.0;42;34;1;38.0;2.0
60.6;66.95;55.21;0;44.08;4;58.25;46.58;365.13;35.53333333333333;30;36;40;39;15.0;7;44;36;32;0;3;2;0.0;35.8235294117647;2;35;45;33;31;1;30;37.111111111111114;34;45;32;37;18.0;40;48;1;37.0;2.0
55.69;56.82;55.21;1;44.91;16;62.55;48.39;368.65;36.93333333333333;42;38;36;40;15.0;7;42;32;31;0;1;2;0.0;33.88235294117647;2;38;36;30;30;1;42;35.388888888888886;34;47;31;31;18.0;30;43;1;35.69230769230769;2.0
64.11;0.0;47.96;1;47.31;20;50.41;54.02;423.85;36.0;30;41;38;38;15.0;7;42;30;35;0;1;2;0.0;33.294117647058826;2;33;34;31;39;1;31;34.666666666666664;34;39;30;32;18.0;45;30;1;37.05555555555556;2.0
59.0;43.0;63.0;1;60.0;20;91.0;63.0;474.0;38.333333333333336;33;38;43;42;15.0;7;43;42;36;0;1;1;0.0;35.76470588235294;2;41;33;31;36;1;40;39.94444444444444;43;49;40;37;18.0;37;42;1;39.22222222222222;2.0
76.0;41.0;59.0;0;33.0;11;77.0;62.0;443.0;32.333333333333336;31;32;31;30;15.0;7;37;34;32;0;1;1;0.0;34.76470588235294;2;30;35;34;35;1;42;33.72222222222222;32;31;37;30;18.0;38;36;1;34.611111111111114;2.0
102.0;55.0;76.0;0;44.0;19;53.0;55.0;449.0;33.4;31;34;38;40;15.0;7;35;34;30;0;1;2;0.0;32.23529411764706;2;32;30;30;30;1;37;38.27777777777778;34;45;38;36;18.0;41;37;1;36.77777777777778;2.0
76.0;50.0;63.0;0;84.0;2;58.0;67.0;483.0;35.0;32;34;38;42;15.0;7;41;37;31;0;1;2;0.0;33.23529411764706;2;36;32;32;30;1;35;37.333333333333336;35;42;37;37;18.0;40;37;1;35.166666666666664;2.0
76.0;49.0;63.0;0;53.0;3;91.0;55.0;457.0;34.0;34;35;38;32;15.0;7;38;34;30;0;1;2;0.0;34.76470588235294;2;32;45;30;34;1;33;34.72222222222222;39;33;33;32;18.0;38;30;1;34.333333333333336;2.0
68.0;63.0;63.0;0;84.0;3;68.0;59.0;478.0;33.13333333333333;30;35;39;34;15.0;7;36;33;30;0;1;1;0.0;31.88235294117647;2;32;30;30;36;1;31;21.77777777777778;35;34;13;4;9.0;40;30;1;4.0;1.0
76.0;55.0;68.0;0;59.0;8;63.0;67.0;452.0;32.733333333333334;31;41;33;37;15.0;7;31;31;30;0;1;1;0.0;35.1764705882353;2;34;34;40;34;1;41;35.44444444444444;36;39;33;39;18.0;37;30;1;34.388888888888886;2.0
76.0;60.0;63.0;0;59.0;9;57.0;41.0;424.0;36.333333333333336;32;41;40;46;15.0;7;41;39;30;0;1;1;0.0;36.64705882352941;2;39;40;36;30;1;40;36.27777777777778;39;38;33;39;18.0;42;32;1;36.833333333333336;2.0
63.0;43.0;63.0;0;49.0;8;78.0;56.0;437.0;33.666666666666664;31;33;38;30;15.0;7;39;38;31;0;1;1;0.0;31.058823529411764;2;32;30;31;31;1;30;35.44444444444444;40;48;33;30;18.0;30;35;1;34.666666666666664;2.0
63.0;58.0;77.0;0;54.0;10;69.0;56.0;448.0;35.06666666666667;32;36;33;30;15.0;7;37;36;38;0;1;1;0.0;44.0;2;46;42;46;44;1;44;43.77777777777778;40;50;41;44;18.0;48;47;1;40.77777777777778;3.0
69.0;58.0;63.0;1;53.0;10;68.0;59.0;435.0;37.46666666666667;30;42;42;35;15.0;7;44;41;35;0;1;1;0.0;37.11764705882353;2;30;44;31;43;1;38;37.77777777777778;39;40;33;39;18.0;41;34;1;38.27777777777778;2.0
69.0;58.0;68.0;0;60.0;8;63.0;74.0;453.0;37.8;35;36;42;39;15.0;7;42;31;38;0;1;1;0.0;42.05882352941177;2;42;41;50;31;1;47;45.44444444444444;48;43;49;50;18.0;48;38;1;40.55555555555556;3.0
76.0;56.0;68.0;0;60.0;1;58.0;47.0;431.0;33.06666666666667;33;34;31;31;15.0;7;37;38;31;0;1;1;0.0;37.1764705882353;2;45;37;33;34;1;31;36.27777777777778;43;30;42;38;18.0;32;31;1;34.77777777777778;2.0
76.0;53.0;55.0;1;53.0;3;63.0;67.0;423.0;34.06666666666667;30;41;30;35;15.0;7;39;34;33;0;1;1;0.0;36.35294117647059;2;34;37;39;36;1;45;33.888888888888886;35;31;33;37;18.0;39;31;1;40.333333333333336;3.0
64.0;43.0;68.0;0;53.0;20;57.0;58.0;434.0;38.13333333333333;34;44;45;42;15.0;7;37;40;34;0;1;1;0.0;36.35294117647059;2;34;35;33;39;1;33;43.388888888888886;43;49;40;44;18.0;48;49;1;41.22222222222222;3.0
64.0;58.0;48.0;1;48.0;9;69.0;67.0;419.0;37.0;30;40;41;41;15.0;7;40;38;36;0;1;1;0.0;37.1764705882353;2;39;30;38;42;1;37;38.5;36;47;34;36;18.0;45;39;1;40.22222222222222;3.0
68.0;43.0;58.0;0;84.0;20;69.0;41.0;446.0;37.06666666666667;30;39;43;43;15.0;7;39;37;36;0;1;1;0.0;35.35294117647059;2;40;37;31;30;1;38;36.44444444444444;45;39;32;34;18.0;39;38;1;35.72222222222222;2.0
68.0;66.0;69.0;0;49.0;4;63.0;47.0;421.0;36.6;38;42;35;39;15.0;7;35;40;33;0;1;1;0.0;39.294117647058826;2;35;38;40;39;1;46;38.333333333333336;42;37;38;40;18.0;38;44;1;38.22222222222222;2.0
68.0;58.0;63.0;0;53.0;20;57.0;56.0;425.0;33.733333333333334;33;30;33;34;15.0;7;43;33;32;0;1;3;0.0;33.11764705882353;2;30;30;38;30;1;43;35.888888888888886;34;46;30;39;18.0;32;36;1;35.44444444444444;2.0
63.0;61.0;59.0;0;69.0;1;63.0;56.0;432.0;32.46666666666667;30;30;31;32;15.0;7;39;33;33;0;1;2;0.0;31.647058823529413;2;35;30;30;31;1;32;37.0;40;40;30;36;18.0;40;37;2;34.72222222222222;2.0
63.0;43.0;68.0;1;69.0;10;63.0;63.0;445.0;34.333333333333336;30;42;37;36;15.0;7;36;39;30;0;1;1;0.0;33.529411764705884;2;34;35;36;32;1;33;35.333333333333336;36;42;34;32;18.0;38;38;1;36.55555555555556;2.0
64.0;49.0;51.0;0;60.0;10;78.0;55.0;425.0;34.666666666666664;32;36;40;41;15.0;7;38;35;30;0;1;1;0.0;34.1764705882353;2;32;30;32;39;1;40;34.94444444444444;35;38;31;30;18.0;44;40;1;34.833333333333336;2.0
64.0;43.0;59.0;1;69.0;19;62.0;62.0;433.0;34.266666666666666;31;35;37;41;15.0;7;37;38;31;0;1;3;0.0;34.705882352941174;2;39;36;32;30;1;40;35.833333333333336;43;35;33;33;18.0;36;36;1;39.388888888888886;2.0
68.0;43.0;55.0;1;45.0;19;50.0;53.0;404.0;34.0;30;36;37;38;15.0;7;39;38;30;0;1;2;0.0;33.294117647058826;2;36;31;30;35;1;37;39.55555555555556;42;45;39;39;18.0;45;37;1;33.666666666666664;2.0
59.0;56.0;69.0;1;69.0;20;57.0;59.0;437.0;40.2;41;46;35;37;15.0;7;44;41;38;0;1;1;0.0;34.1764705882353;2;30;40;32;30;1;37;38.611111111111114;38;48;40;34;18.0;43;30;1;39.388888888888886;2.0
60.0;55.0;55.0;0;44.0;20;68.0;55.0;409.0;37.13333333333333;30;36;43;41;15.0;7;41;42;36;0;1;1;0.0;32.88235294117647;2;36;30;30;32;1;32;38.611111111111114;44;38;37;41;18.0;43;36;1;39.72222222222222;2.0
60.0;43.0;55.0;1;53.0;6;63.0;55.0;411.0;38.13333333333333;30;38;41;41;15.0;7;41;41;40;0;1;1;0.0;39.11764705882353;2;35;47;42;33;1;40;37.5;43;42;32;31;18.0;42;42;1;36.666666666666664;2.0
68.0;50.0;51.0;1;60.0;16;69.0;59.0;421.0;34.86666666666667;35;30;42;37;15.0;7;41;35;30;0;1;2;0.0;34.11764705882353;2;30;30;36;30;1;50;36.166666666666664;46;37;30;30;18.0;34;37;1;37.111111111111114;2.0
60.0;56.0;55.0;0;44.0;7;78.0;59.0;410.0;34.666666666666664;30;39;41;41;15.0;7;34;37;31;0;1;2;0.0;32.23529411764706;2;30;31;30;33;1;37;36.611111111111114;42;40;31;35;18.0;42;38;1;36.666666666666664;2.0
63.0;53.0;69.0;1;60.0;20;63.0;53.0;425.0;39.333333333333336;45;40;40;44;15.0;7;41;41;32;0;1;2;0.0;35.94117647058823;2;33;44;30;30;1;40;36.05555555555556;34;45;31;37;18.0;34;38;1;37.333333333333336;2.0
59.0;60.0;55.0;0;60.0;11;62.0;50.0;417.0;37.46666666666667;37;36;43;42;15.0;7;43;37;32;0;1;2;0.0;36.23529411764706;2;30;40;43;31;1;41;39.833333333333336;41;47;37;41;18.0;40;34;1;36.166666666666664;2.0
64.0;50.0;63.0;0;53.0;4;62.0;67.0;427.0;39.6;35;41;43;43;15.0;7;40;38;40;0;1;1;0.0;44.11764705882353;2;44;48;43;44;1;45;47.111111111111114;48;50;46;46;18.0;45;38;1;43.55555555555556;3.0
60.0;60.0;58.0;0;59.0;20;58.0;67.0;425.0;34.4;30;35;41;40;15.0;7;37;36;31;0;1;1;0.0;35.529411764705884;2;37;40;34;34;1;35;35.55555555555556;36;32;33;38;18.0;44;42;1;35.05555555555556;2.0
63.0;56.0;55.0;0;60.0;4;57.0;56.0;419.0;35.06666666666667;35;32;34;35;15.0;7;37;36;36;0;1;2;0.0;36.23529411764706;2;30;41;33;30;1;38;37.44444444444444;34;40;36;40;18.0;47;34;1;37.27777777777778;2.0
60.0;58.0;63.0;0;49.0;16;63.0;52.0;414.0;35.733333333333334;36;39;41;39;15.0;7;38;33;30;0;1;2;0.0;29.88235294117647;1;30;26;22;30;1;32;38.0;34;0;0;0;6.0;42;42;1;27.0;1.0
64.0;47.0;68.0;1;49.0;20;63.0;55.0;413.0;38.93333333333333;40;42;40;38;15.0;7;42;42;34;0;1;2;0.0;36.705882352941174;2;38;40;39;32;1;33;37.5;37;41;33;35;18.0;44;38;1;36.833333333333336;2.0
55.0;53.0;59.0;0;60.0;4;62.0;56.0;420.0;44.8;47;45;43;41;15.0;7;43;44;46;0;1;1;0.0;42.470588235294116;2;37;45;40;42;1;49;43.94444444444444;43;40;45;42;18.0;43;45;1;41.388888888888886;3.0
64.0;43.0;51.0;1;53.0;10;54.0;52.0;399.0;37.666666666666664;42;44;39;39;15.0;7;37;40;30;0;1;2;0.0;34.588235294117645;2;37;33;37;30;1;39;37.666666666666664;39;42;35;36;18.0;41;38;1;36.05555555555556;2.0
55.0;52.0;68.0;0;53.0;19;62.0;56.0;418.0;34.733333333333334;31;36;40;43;15.0;7;37;35;31;0;1;1;0.0;34.88235294117647;2;30;38;33;34;1;34;34.55555555555556;39;35;32;35;18.0;35;36;1;34.833333333333336;2.0
68.0;39.0;41.0;0;60.0;10;57.0;56.0;396.0;34.8;34;30;37;41;15.0;7;41;31;33;0;2;2;0.0;35.8235294117647;2;40;36;34;37;1;30;37.05555555555556;37;40;38;32;18.0;42;40;2;37.666666666666664;2.0
64.12;68.41;57.23;1;59.25;11;56.32;63.39;411.42;42.2;35;44;41;42;15.0;7;45;38;47;0;1;1;0.0;38.88235294117647;2;38;33;38;37;1;47;36.333333333333336;39;48;33;30;18.0;40;31;1;38.0;2.0
60.0;77.0;45.0;1;59.0;4;58.0;67.0;410.0;38.93333333333333;37;47;42;45;15.0;7;43;40;31;0;1;2;0.0;36.529411764705884;2;37;37;30;41;1;42;35.72222222222222;35;42;32;35;18.0;30;37;1;35.05555555555556;2.0
63.0;49.0;58.0;1;60.0;13;57.0;47.0;409.0;34.86666666666667;30;39;35;36;15.0;7;40;41;32;0;1;1;0.0;30.764705882352942;2;30;30;30;30;1;32;37.166666666666664;33;45;36;34;18.0;43;37;1;38.0;2.0
59.0;50.0;51.0;0;60.0;19;69.0;53.0;408.0;40.06666666666667;33;45;42;42;15.0;7;43;40;40;0;1;1;0.0;38.294117647058826;2;42;36;32;38;1;42;43.72222222222222;44;50;44;41;18.0;45;37;1;41.44444444444444;3.0
59.0;56.0;55.0;0;60.0;8;53.0;53.0;401.0;38.666666666666664;37;44;42;44;15.0;7;44;37;32;0;1;2;0.0;34.64705882352941;2;31;38;31;36;1;41;36.333333333333336;39;47;32;32;18.0;42;30;2;33.333333333333336;2.0
55.0;45.0;58.0;0;53.0;18;78.0;44.0;407.0;35.53333333333333;34;35;43;41;15.0;7;39;36;30;0;1;2;0.0;34.411764705882355;2;30;36;30;38;1;42;32.05555555555556;32;30;30;31;18.0;42;34;1;34.166666666666664;2.0
64.0;43.0;48.0;1;40.0;1;68.0;52.0;385.0;35.06666666666667;33;39;40;36;15.0;7;39;35;30;0;1;2;0.0;34.35294117647059;2;32;35;30;40;1;40;41.166666666666664;40;48;31;40;18.0;39;39;1;38.27777777777778;2.0
63.0;50.0;55.0;1;60.0;20;54.0;59.0;412.0;38.53333333333333;33;41;41;38;15.0;7;43;39;38;0;1;1;0.0;38.470588235294116;2;36;36;45;35;1;42;37.22222222222222;36;41;38;39;18.0;41;33;1;40.833333333333336;3.0
76.0;41.0;51.0;1;36.0;13;50.0;50.0;375.0;38.46666666666667;33;42;40;38;15.0;7;42;40;38;0;1;1;0.0;36.94117647058823;2;39;34;32;34;1;41;36.111111111111114;36;50;32;32;18.0;30;38;1;32.666666666666664;2.0
76.0;49.0;48.0;0;53.0;10;50.0;47.0;383.0;35.333333333333336;37;40;36;34;15.0;7;38;37;30;0;1;3;0.0;32.11764705882353;2;31;30;32;33;1;33;36.388888888888886;35;36;30;38;18.0;45;34;1;36.94444444444444;2.0
68.0;43.0;58.0;0;49.0;20;58.0;59.0;398.0;32.86666666666667;30;36;34;34;15.0;7;38;33;30;0;1;3;0.0;35.88235294117647;2;36;36;42;30;1;38;36.77777777777778;38;47;30;32;18.0;38;37;1;34.833333333333336;2.0
69.0;49.0;59.0;0;69.0;16;53.0;52.0;412.0;36.2;38;33;35;35;15.0;7;40;38;35;0;1;2;0.0;34.705882352941174;2;34;30;42;30;1;40;33.44444444444444;36;33;30;32;18.0;40;30;2;35.166666666666664;2.0
69.0;47.0;55.0;1;36.0;10;54.0;55.0;380.0;35.6;30;40;41;36;15.0;7;43;40;30;0;1;1;0.0;35.0;2;32;46;30;31;1;38;39.72222222222222;41;46;44;39;18.0;41;33;1;36.55555555555556;2.0
55.0;50.0;51.0;0;37.0;20;53.0;59.0;384.0;35.6;31;39;43;34;15.0;7;42;35;31;0;1;2;0.0;34.05882352941177;2;30;33;31;32;1;42;38.611111111111114;41;45;35;37;18.0;42;38;1;34.44444444444444;2.0
52.0;49.0;76.0;0;53.0;8;57.0;52.0;423.0;35.333333333333336;30;41;43;32;15.0;7;42;36;30;0;1;2;0.0;34.0;2;36;30;31;36;1;37;37.22222222222222;36;48;34;38;18.0;41;30;1;35.833333333333336;2.0
68.0;60.0;59.0;1;60.0;19;58.0;53.0;405.0;38.2;30;41;42;39;15.0;7;45;40;37;0;1;1;0.0;35.0;2;30;45;35;30;1;35;38.666666666666664;41;49;33;30;18.0;42;39;1;41.388888888888886;3.0
59.0;50.0;55.0;1;54.0;8;58.0;53.0;399.0;35.86666666666667;35;38;41;31;15.0;7;43;38;30;0;1;3;0.0;33.35294117647059;2;31;30;40;35;1;30;35.72222222222222;40;34;35;33;18.0;48;31;1;37.22222222222222;2.0
63.0;49.0;48.0;0;45.0;11;50.0;50.0;381.0;36.2;34;38;42;34;15.0;7;37;37;34;0;1;2;0.0;33.470588235294116;2;35;31;35;32;2;37;35.5;30;47;30;35;18.0;39;36;1;38.166666666666664;2.0
60.0;56.0;51.0;1;40.0;10;69.0;55.0;387.0;35.6;36;34;42;35;15.0;7;41;37;30;0;1;3;0.0;32.76470588235294;2;30;37;30;34;1;37;37.611111111111114;37;45;33;37;18.0;46;33;1;36.666666666666664;2.0
59.0;71.0;55.0;0;49.0;14;63.0;59.0;402.0;34.46666666666667;34;33;38;33;15.0;7;39;38;31;0;1;3;0.0;34.8235294117647;2;35;41;35;30;2;35;33.833333333333336;35;40;30;36;18.0;31;34;2;35.27777777777778;2.0
51.0;60.0;55.0;0;69.0;18;63.0;56.0;414.0;34.86666666666667;30;38;34;35;15.0;7;34;38;37;0;1;2;0.0;34.64705882352941;2;31;35;40;32;1;38;37.72222222222222;40;43;32;37;18.0;48;37;1;35.888888888888886;2.0
59.0;52.0;63.0;0;49.0;4;54.0;50.0;395.0;32.733333333333334;31;33;35;36;15.0;7;35;36;30;0;1;2;0.0;32.705882352941174;2;34;32;31;35;1;35;23.38888888888889;37;37;4;24;9.0;40;35;1;31.5;2.0
64.0;50.0;59.0;1;44.0;11;69.0;55.0;394.0;34.13333333333333;30;38;40;35;15.0;7;37;37;30;0;1;3;0.0;33.64705882352941;2;32;38;31;32;1;31;39.833333333333336;40;45;30;39;18.0;40;31;1;35.0;2.0
59.0;58.0;63.0;1;69.0;20;63.0;56.0;419.0;39.86666666666667;39;47;45;37;15.0;7;45;42;32;0;1;1;0.0;42.529411764705884;2;50;40;38;38;1;42;40.5;44;42;36;43;18.0;42;33;1;41.388888888888886;3.0
64.0;53.0;55.0;0;59.0;11;58.0;52.0;400.0;33.93333333333333;30;36;40;32;15.0;7;37;37;31;0;1;2;0.0;34.705882352941174;2;35;32;38;31;2;40;35.77777777777778;33;42;34;39;18.0;36;35;1;34.611111111111114;2.0
76.0;30.0;45.0;0;36.0;11;54.0;55.0;371.0;34.46666666666667;30;30;32;31;15.0;7;39;34;40;0;1;2;0.0;35.23529411764706;2;31;34;35;40;1;43;37.77777777777778;37;40;32;40;18.0;45;41;1;33.94444444444444;2.0
64.0;39.0;48.0;0;53.0;20;63.0;50.0;390.0;33.13333333333333;30;32;38;34;15.0;7;35;39;31;0;1;1;0.0;38.0;2;37;41;33;36;1;41;36.77777777777778;37;33;36;39;18.0;43;30;1;35.05555555555556;2.0
68.0;58.0;48.0;1;49.0;10;63.0;56.0;386.0;34.46666666666667;30;41;39;34;15.0;7;33;39;32;0;1;3;0.0;33.11764705882353;2;35;30;38;30;1;34;35.833333333333336;40;45;31;33;18.0;36;33;1;32.77777777777778;2.0
60.0;55.0;55.0;1;60.0;20;57.0;55.0;436.0;40.266666666666666;40;38;48;43;15.0;7;37;43;38;0;1;1;0.0;37.1764705882353;2;46;34;33;30;1;40;37.77777777777778;43;34;31;44;18.0;40;33;1;38.611111111111114;2.0
69.0;55.0;68.0;0;53.0;5;78.0;59.0;454.0;36.46666666666667;31;36;46;44;15.0;7;37;40;33;0;1;1;0.0;34.411764705882355;2;32;30;37;31;1;45;36.611111111111114;39;33;38;39;18.0;41;34;1;39.5;2.0
79.0;56.0;55.0;0;69.0;10;63.0;54.0;444.0;34.13333333333333;33;32;37;40;15.0;7;34;39;32;0;1;1;0.0;33.64705882352941;2;35;31;30;33;1;37;34.666666666666664;41;30;31;30;18.0;44;35;1;34.05555555555556;2.0
75.0;56.0;68.0;1;60.0;18;63.0;56.0;448.0;36.266666666666666;32;37;41;43;15.0;7;38;37;34;0;1;1;0.0;34.588235294117645;2;36;33;31;35;1;45;41.833333333333336;37;48;38;44;18.0;43;31;1;41.111111111111114;3.0
75.0;88.0;55.0;0;48.0;6;61.0;56.0;420.0;36.266666666666666;39;38;40;42;15.0;7;34;41;30;0;1;1;0.0;34.529411764705884;2;38;32;30;35;1;37;36.333333333333336;40;35;31;39;18.0;36;30;1;38.5;2.0
65.0;60.0;56.0;1;57.0;9;63.0;57.0;428.0;35.0;30;35;43;44;15.0;7;36;43;30;0;1;1;0.0;34.88235294117647;2;37;32;38;32;1;37;36.27777777777778;33;48;34;38;18.0;34;33;1;38.0;2.0
67.28;73.24;63.88;0;61.84;20;64.85;71.9;446.33;34.666666666666664;31;30;39;41;15.0;7;34;36;36;0;1;2;0.0;34.64705882352941;2;34;30;31;41;1;38;33.05555555555556;38;38;30;31;18.0;30;34;1;33.111111111111114;2.0
62.0;48.0;61.0;1;57.0;10;63.0;59.0;428.0;37.333333333333336;40;43;41;43;15.0;7;35;39;30;0;1;2;0.0;35.88235294117647;2;46;33;35;34;1;38;36.166666666666664;36;48;31;31;18.0;38;38;1;37.5;2.0
62.0;65.0;60.0;0;55.0;11;59.0;62.0;426.0;32.8;31;30;37;41;15.0;7;35;34;30;0;1;2;0.0;33.470588235294116;2;32;45;30;30;1;34;31.0;30;32;30;30;18.0;35;32;1;34.333333333333336;2.0
63.0;60.0;55.0;0;49.0;19;69.0;63.0;424.0;37.46666666666667;42;38;43;42;15.0;7;37;38;30;0;1;1;0.0;34.294117647058826;2;38;30;34;32;2;35;34.666666666666664;33;31;37;36;18.0;39;39;1;39.05555555555556;2.0
90.0;56.0;48.0;0;37.0;11;52.0;54.0;389.0;34.86666666666667;35;32;39;42;15.0;7;37;36;31;0;1;1;0.0;32.1764705882353;2;35;30;30;30;1;38;35.166666666666664;41;31;36;33;18.0;40;37;1;35.111111111111114;2.0
