NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NOTA_ECONOMIA_DOS;VECES_ECONOMIA_DOS;CREDITOS_ECONOMIA_DOS;NOTA_PLINEAL;VECES_PLINEAL;CREDITOS_PLINEAL;NOTA_DERECHO;VECES_DERECHO;CREDITOS_DERECHO;NOTA_IECONOMICA;VECES_IECONOMICA;CREDITOS_IECONOMICA;NOTA_DISENO;VECES_DISENO;CREDITOS_DISENO;NOTA_METODOS;VECES_METODOS;CREDITOS_METODOS;NOTA_SEGURIDAD;VECES_SEGURIDAD;CREDITOS_SEGURIDAD;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE
1121;34.36666666666667;33.58888888888889;27.66666666666667;0.0;33.5;34.0;30.0;0;38.73529411764706;31.5;43.0;43.0;44.0;48.0;34.55882352941177;1;17;17;0;8;8;0;2;34.0;1;2;32.5;2;3;41.0;1;1;34.0;1;2;39.0;1;2;35.0;1;3;35.0;1;2;30;1;2;3;42.23076923076923
1126;37.26666666666667;33.3235294117647;32.0;36.0;38.94444444444444;37.0;38.0;50;38.58823529411764;36.0;42.0;50.0;44.0;37.0;40.70588235294117;0;17;17;0;8;8;0;2;48.0;1;2;34.0;1;3;40.0;1;1;36.0;1;2;47.0;1;2;42.0;1;3;39.0;1;2;42;1;2;3;42.2
1127;37.6;37.38235294117647;39.0;44.0;39.0;40.0;41.0;40;42.76470588235294;37.0;38.0;48.0;48.0;42.0;40.8235294117647;0;17;17;0;8;8;0;2;47.0;1;2;30.0;1;3;39.0;1;1;43.0;1;2;43.0;1;2;43.0;1;3;38.0;1;2;47;1;2;3;41.6
1128;26.76666666666667;31.16666666666667;26.5;0.0;25.90909090909091;0.0;0.0;0;29.62121212121212;0.0;30.0;31.0;38.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
1131;33.33333333333334;37.47058823529412;27.5;45.0;39.0;35.0;30.0;50;35.70588235294117;31.0;33.0;40.0;35.0;48.0;39.76470588235294;0;17;17;0;8;8;0;2;44.0;1;2;38.0;1;3;38.0;1;1;38.0;1;2;41.0;1;2;38.0;1;3;36.0;1;2;46;1;2;3;42.4
1134;35.73333333333333;36.58823529411764;36.0;49.0;38.94444444444444;30.0;37.0;50;40.14705882352941;37.5;34.0;50.0;45.0;37.0;41.35294117647059;0;17;17;0;8;8;0;2;40.0;1;2;41.0;1;3;39.0;1;1;46.0;1;2;38.0;1;2;39.0;1;3;43.0;1;2;45;1;2;3;43.8
1136;31.23333333333333;34.1764705882353;31.0;44.0;37.83333333333334;38.0;30.5;42;35.3;32.5;33.0;0.0;37.0;45.0;33.94117647058823;0;17;17;0;8;8;0;2;34.0;1;2;30.0;1;3;38.0;1;1;30.0;1;2;33.0;1;2;37.0;1;3;42.0;1;2;30;1;2;2;38.4
1137;30.9;33.58823529411764;30.0;44.0;28.73076923076923;9.5;0.0;0;35.72727272727273;0.0;32.0;45.0;40.0;39.0;35.5;0;8;8;0;4;4;0;2;45.0;1;2;30.0;1;3;40.0;1;1;32.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;34.0
1141;34.36666666666667;33.1764705882353;30.0;41.0;39.72222222222222;34.0;33.0;48;34.88235294117647;30.0;30.0;48.0;39.0;32.0;40.29411764705883;0;17;17;0;8;8;0;2;46.0;1;2;35.0;1;3;43.0;1;1;38.0;1;2;36.0;1;2;41.0;1;3;42.0;1;2;45;1;2;3;40.93333333333333
1145;32.15555555555555;31.55882352941176;26.5;44.0;38.83333333333334;36.0;30.0;45;34.8235294117647;35.0;36.0;35.0;42.0;33.0;37.41176470588236;0;17;17;0;8;8;0;2;30.0;1;2;31.0;1;3;38.0;1;1;36.0;1;2;48.0;1;2;41.0;1;3;36.0;1;2;41;1;2;2;39.86666666666667
1147;31.74444444444445;32.64705882352941;30.0;45.0;40.44444444444444;44.0;36.0;45;37.05882352941177;36.0;37.0;43.0;31.0;37.0;36.58823529411764;0;17;17;0;8;8;0;2;31.0;1;2;31.0;1;3;39.0;1;1;38.0;1;2;47.0;1;2;36.0;1;3;39.0;1;2;36;1;2;2;39.53333333333333
1152;31.86666666666667;35.61764705882353;36.0;36.0;39.19444444444444;47.0;43.0;0;32.11764705882353;30.0;24.5;47.0;35.0;31.0;37.70588235294117;0;17;17;0;8;8;0;2;47.0;1;2;30.0;1;3;36.0;1;1;50.0;1;2;41.0;1;2;33.0;1;3;30.0;1;2;40;1;2;2;37.2
1156;35.93333333333333;36.35294117647059;32.0;33.0;34.13888888888889;34.0;30.0;40;34.41176470588236;40.0;30.0;42.0;41.0;34.0;36.11764705882353;0;17;17;0;8;8;0;2;37.0;1;2;30.0;1;3;42.0;1;1;36.0;1;2;41.0;1;2;32.0;1;3;40.0;1;2;39;1;2;2;39.0
1159;35.03333333333333;32.05882352941177;34.0;42.0;37.88888888888889;31.0;38.0;41;36.05882352941177;30.0;43.0;48.0;45.0;30.0;38.52941176470588;0;17;17;0;8;8;0;2;47.0;1;2;36.0;1;3;39.0;1;1;38.0;1;2;37.0;1;2;38.0;1;3;31.0;1;2;44;1;2;3;40.86666666666667
1165;35.06666666666667;41.35294117647059;41.0;43.0;46.83333333333334;49.0;40.0;50;39.64705882352941;34.0;39.0;46.0;39.0;48.0;44.0;0;17;17;0;8;8;0;2;47.0;1;2;41.0;1;3;44.0;1;1;40.0;1;2;40.0;1;2;49.0;1;3;43.0;1;2;47;1;2;3;43.6
1167;34.96666666666667;38.58823529411764;41.0;43.0;43.5;49.0;38.0;50;38.76470588235294;33.0;33.0;41.0;41.0;47.0;40.11764705882353;1;17;17;0;8;8;0;2;38.0;2;2;38.0;1;3;43.0;1;1;36.0;1;2;39.0;1;2;45.0;1;3;40.0;1;2;42;1;2;3;40.5
1171;33.3;37.47058823529412;34.0;45.0;42.11111111111111;47.0;21.5;31;34.52941176470588;31.0;35.0;42.0;31.0;44.0;37.78571428571428;0;14;14;0;7;7;0;2;34.0;1;2;32.0;1;3;41.0;1;1;41.0;1;2;36.0;1;2;0.0;0;3;44.0;1;2;41;1;2;2;39.93333333333333
1173;39.0;42.14705882352941;43.0;45.0;41.66666666666666;34.0;48.0;49;37.88235294117647;31.0;37.0;50.0;38.0;42.0;38.52941176470588;0;17;17;0;8;8;0;2;47.0;1;2;31.0;1;3;44.0;1;1;32.0;1;2;47.0;1;2;30.0;1;3;42.0;1;2;46;1;2;3;41.53333333333333
1174;39.26666666666667;40.64705882352941;43.0;45.0;43.94444444444444;46.0;45.0;0;41.8235294117647;35.0;41.0;48.0;45.0;50.0;40.64705882352941;0;17;17;0;8;8;0;2;42.0;1;2;38.0;1;3;42.0;1;1;46.0;1;2;41.0;1;2;35.0;1;3;41.0;1;2;45;1;2;3;43.53333333333333
1178;36.93333333333333;35.11764705882353;34.0;46.0;38.44444444444444;37.0;36.0;49;36.47058823529412;32.0;32.0;45.0;37.0;37.0;36.23529411764706;0;17;17;0;8;8;0;2;37.0;1;2;34.0;1;3;41.0;1;1;35.0;1;2;35.0;1;2;35.0;1;3;36.0;1;2;41;1;2;3;41.53333333333333
1179;35.2;38.1764705882353;29.5;45.0;37.61111111111111;32.0;0.0;0;35.5;0.0;39.0;31.0;46.0;32.0;30.5;1;5;2;3;2;1;1;2;0.0;0;2;29.5;2;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;32;1;2;2;37.66666666666666
1180;40.8;37.64705882352941;43.0;48.0;39.27777777777778;39.0;32.0;48;35.94117647058823;34.0;36.0;45.0;32.0;35.0;37.88235294117647;1;17;17;0;8;8;0;2;48.0;1;2;35.0;1;3;35.0;1;1;37.0;2;2;34.0;1;2;40.0;1;3;43.0;1;2;30;1;2;2;38.8
1181;29.73333333333333;29.3;30.0;0.0;31.875;33.0;0.0;0;30.54166666666666;0.0;30.0;35.0;34.0;44.0;32.0;1;8;5;3;4;3;1;2;44.0;1;2;20.0;2;3;38.0;1;1;35.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;40.0
1183;37.8;36.41176470588236;32.0;42.0;43.16666666666666;42.0;45.0;50;40.8235294117647;40.0;43.0;45.0;40.0;40.0;39.76470588235294;0;17;17;0;8;8;0;2;46.0;1;2;38.0;1;3;46.0;1;1;38.0;1;2;36.0;1;2;40.0;1;3;32.0;1;2;46;1;2;3;42.93333333333333
1184;38.0;41.41176470588236;35.0;46.0;39.72222222222222;41.0;38.0;44;40.29411764705883;37.0;42.0;46.0;38.0;45.0;42.05882352941177;0;17;17;0;8;8;0;2;40.0;1;2;40.0;1;3;41.0;1;1;46.0;1;2;45.0;1;2;38.0;1;3;42.0;1;2;47;1;2;3;43.46666666666667
1187;39.0;39.23529411764706;32.5;38.0;39.72222222222222;43.0;41.0;43;37.11764705882353;30.0;37.0;42.0;42.0;39.0;37.73529411764706;1;17;14;3;8;7;1;2;46.0;1;2;28.5;2;3;42.0;1;1;45.0;1;2;34.0;1;2;36.0;1;3;41.0;1;2;37;1;2;2;37.93333333333333
1189;41.33333333333334;40.58823529411764;41.0;46.0;43.44444444444444;37.0;47.0;50;42.35294117647059;36.0;43.0;49.0;50.0;50.0;41.29411764705883;0;17;17;0;8;8;0;2;45.0;1;2;37.0;1;3;39.0;1;1;41.0;1;2;43.0;1;2;40.0;1;3;40.0;1;2;47;1;2;4;47.06666666666667
1190;36.2;36.58823529411764;30.0;44.0;36.5;40.0;35.0;45;38.47058823529412;44.0;33.0;43.0;38.0;39.0;38.0;0;17;17;0;8;8;0;2;45.0;1;2;32.0;1;3;44.0;1;1;46.0;1;2;31.0;1;2;36.0;1;3;42.0;1;2;35;1;2;2;35.93333333333333
1191;37.6;38.29411764705883;43.0;37.0;41.0;43.0;36.0;41;36.33333333333334;31.0;35.0;0.0;32.0;45.0;37.94117647058823;0;17;17;0;8;8;0;2;47.0;1;2;32.0;1;3;41.0;1;1;40.0;1;2;36.0;1;2;38.0;1;3;39.0;1;2;35;1;2;2;39.0
1192;36.26666666666667;36.58823529411764;37.0;36.0;33.58333333333334;31.0;27.5;0;36.29411764705883;35.0;30.0;38.0;37.0;40.0;32.0625;1;16;13;3;7;6;1;2;43.0;1;2;17.0;2;3;0.0;0;1;30.0;1;2;33.0;1;2;34.0;1;3;31.0;1;2;43;1;2;2;34.93333333333333
1194;34.13333333333333;34.58823529411764;31.0;46.0;31.36111111111111;28.5;32.0;0;35.41176470588236;35.0;37.0;39.0;37.0;31.0;35.47058823529412;1;17;17;0;8;8;0;2;36.0;2;2;32.0;1;3;38.0;1;1;36.0;1;2;39.0;1;2;31.0;1;3;43.0;1;2;34;1;2;2;38.46666666666667
1198;40.46666666666667;44.47058823529412;36.0;49.0;42.66666666666666;45.0;43.0;50;42.70588235294117;40.0;43.0;49.0;43.0;48.0;41.76470588235294;0;17;17;0;8;8;0;2;50.0;1;2;38.0;1;3;42.0;1;1;47.0;1;2;35.0;1;2;38.0;1;3;40.0;1;2;48;1;2;4;45.2
1207;38.6;39.6;39.0;0.0;39.0625;36.0;39.0;0;37.20588235294117;29.5;34.0;47.0;38.0;41.0;36.41176470588236;1;17;14;3;8;7;1;2;48.0;1;2;24.0;2;3;43.0;1;1;34.0;1;2;39.0;1;2;40.0;1;3;39.0;1;2;32;1;2;2;38.8
1209;34.36666666666667;35.35294117647059;39.0;43.0;38.08333333333334;30.0;35.0;43;35.58823529411764;30.5;35.0;49.0;33.0;42.0;34.05882352941177;1;17;17;0;8;8;0;2;32.0;1;2;30.0;1;3;39.0;1;1;30.0;1;2;40.0;1;2;31.0;1;3;31.5;2;2;45;1;2;3;41.66666666666666
1210;35.66666666666666;37.47058823529412;36.0;44.0;37.72222222222222;34.0;34.0;48;40.76470588235294;37.0;42.0;49.0;39.0;47.0;40.1764705882353;0;17;17;0;8;8;0;2;48.0;1;2;31.0;1;3;38.0;1;1;40.0;1;2;42.0;1;2;38.0;1;3;43.0;1;2;46;1;2;3;42.73333333333333
1213;33.83333333333334;36.43333333333333;42.0;0.0;37.0;33.0;36.0;0;35.09375;28.5;42.0;37.0;37.0;39.0;30.57142857142857;0;14;11;3;6;5;1;2;36.0;1;2;31.0;1;3;0.0;0;1;45.0;1;2;38.0;1;2;11.0;1;3;32.0;1;2;0;0;2;2;33.3
1214;31.11111111111111;26.23529411764706;27.5;2.0;32.0;0.0;0.0;0;11.63636363636364;0.0;5.0;45.0;5.5;0.0;26.16666666666667;1;3;2;1;2;1;1;1;33.0;1;2;0.0;0;3;12.5;2;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
1215;32.96666666666667;36.41176470588236;37.0;45.0;37.16666666666666;36.0;45.0;39;39.23529411764706;40.0;38.0;44.0;45.0;34.0;40.94117647058823;0;17;17;0;8;8;0;2;44.0;1;2;35.0;1;3;41.0;1;1;49.0;1;2;41.0;1;2;36.0;1;3;44.0;1;2;43;1;2;3;42.6
1217;39.13333333333333;40.70588235294117;43.0;46.0;43.55555555555556;44.0;38.0;48;39.94117647058823;36.0;37.0;47.0;37.0;50.0;35.02941176470588;2;17;12;5;8;6;2;2;34.0;1;2;27.5;2;3;42.0;1;1;41.0;1;2;29.5;2;2;34.0;1;3;39.0;1;2;41;1;2;3;41.8
1221;38.13333333333333;40.11764705882353;40.0;47.0;43.16666666666666;41.0;36.0;48;41.05882352941177;38.0;36.0;47.0;39.0;44.0;43.29411764705883;0;17;17;0;8;8;0;2;50.0;1;2;36.0;1;3;41.0;1;1;50.0;1;2;49.0;1;2;39.0;1;3;40.0;1;2;46;1;2;4;45.53333333333333
1223;36.83333333333334;30.92156862745098;28.33333333333333;24.0;35.22222222222222;41.0;30.0;0;29.97777777777777;30.0;25.0;0.0;39.0;30.0;32.45;2;10;9;1;5;4;1;2;34.0;1;2;34.5;2;3;23.0;2;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;35;1;2;2;32.04545454545455
1226;32.86666666666667;32.64705882352941;28.5;44.0;36.77777777777778;31.0;43.0;0;35.20588235294117;29.5;42.0;50.0;29.0;34.0;36.11764705882353;0;17;17;0;8;8;0;2;40.0;1;2;31.0;1;3;38.0;1;1;36.0;1;2;31.0;1;2;35.0;1;3;41.0;1;2;41;1;2;2;35.46666666666667
1230;35.26666666666667;37.11764705882353;41.0;40.0;38.61111111111111;36.0;35.0;40;36.41176470588236;31.0;33.0;45.0;47.0;32.0;39.58823529411764;0;17;17;0;8;8;0;2;41.0;1;2;32.0;1;3;40.0;1;1;49.0;1;2;34.0;1;2;37.0;1;3;43.0;1;2;46;1;2;2;39.4
1231;32.37777777777778;37.35294117647059;35.0;40.0;36.0;28.5;30.0;39;34.52941176470588;34.0;30.0;34.0;43.0;31.0;37.8235294117647;3;17;17;0;8;8;0;2;37.0;2;2;31.0;2;3;45.0;1;1;36.0;2;2;46.0;1;2;35.0;1;3;40.0;1;2;41;1;2;3;40.86666666666667
1239;33.1;37.70588235294117;32.0;44.0;40.11111111111111;35.0;37.0;42;35.8235294117647;34.0;32.0;45.0;44.0;34.0;39.0;0;17;17;0;8;8;0;2;47.0;1;2;32.0;1;3;46.0;1;1;43.0;1;2;30.0;1;2;37.0;1;3;40.0;1;2;45;1;2;2;38.4
1240;38.53333333333333;41.8235294117647;43.0;46.0;42.44444444444444;37.0;40.0;50;41.70588235294117;36.0;45.0;46.0;44.0;42.0;43.47058823529412;0;17;17;0;8;8;0;2;43.0;1;2;50.0;1;3;44.0;1;1;38.0;1;2;40.0;1;2;41.0;1;3;43.0;1;2;47;1;2;3;43.2
1241;35.53333333333333;41.11764705882353;34.0;47.0;43.94444444444444;35.0;37.0;38;39.58823529411764;34.0;45.0;42.0;42.0;45.0;39.52941176470588;0;17;17;0;8;8;0;2;40.0;1;2;45.0;1;3;38.0;1;1;31.0;1;2;37.0;1;2;39.0;1;3;38.0;1;2;45;1;2;3;43.2
1244;34.6;38.1764705882353;34.0;50.0;40.11111111111111;32.0;38.0;0;40.29411764705883;41.0;43.0;47.0;44.0;46.0;40.41176470588236;0;17;17;0;8;8;0;2;35.0;1;2;33.0;1;3;43.0;1;1;49.0;1;2;42.0;1;2;41.0;1;3;39.0;1;2;46;1;2;3;42.93333333333333
1252;40.13333333333333;41.8235294117647;41.0;43.0;42.1875;43.0;43.0;0;41.05882352941177;38.0;43.0;47.5;39.0;46.0;40.64705882352941;0;17;17;0;8;8;0;2;41.0;1;2;36.0;1;3;42.0;1;1;40.0;1;2;49.0;1;2;37.0;1;3;43.0;1;2;42;1;2;3;41.33333333333334
1253;32.04444444444444;34.41176470588236;34.0;46.0;34.61111111111111;30.0;31.0;50;35.76470588235294;29.0;39.0;46.0;40.0;39.0;34.38235294117647;2;17;15;2;8;7;1;2;32.0;1;2;31.5;2;3;36.0;1;1;24.5;2;2;42.0;1;2;37.0;1;3;30.0;1;2;43;1;2;2;39.26666666666667
1254;37.73333333333333;38.1875;37.0;45.0;31.16666666666667;38.0;0.0;0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
1258;40.53333333333333;42.23529411764706;32.0;46.0;42.27777777777778;37.0;39.0;43;39.41176470588236;30.0;43.0;50.0;43.0;44.0;41.11764705882353;0;17;17;0;8;8;0;2;48.0;1;2;39.0;1;3;42.0;1;1;48.0;1;2;40.0;1;2;32.0;1;3;42.0;1;2;44;1;2;3;44.4
1261;36.1;37.35294117647059;38.0;46.0;44.83333333333334;46.0;34.0;43;39.5;33.0;42.0;45.0;46.0;50.0;40.35294117647059;0;17;17;0;8;8;0;2;37.0;1;2;37.0;1;3;44.0;1;1;50.0;1;2;37.0;1;2;37.0;1;3;40.0;1;2;46;1;2;3;42.46666666666667
1266;38.23333333333333;37.35294117647059;41.0;46.0;40.55555555555556;46.0;41.0;46;39.05882352941177;34.0;44.0;48.0;36.0;45.0;39.70588235294117;0;17;17;0;8;8;0;2;49.0;1;2;33.0;1;3;45.0;1;1;37.0;1;2;35.0;1;2;39.0;1;3;41.0;1;2;45;1;2;3;42.93333333333333
1268;39.53333333333333;41.35294117647059;41.0;47.0;44.83333333333334;43.0;43.0;49;43.52941176470588;39.0;45.0;50.0;47.0;46.0;43.0;0;17;17;0;8;8;0;2;49.0;1;2;41.0;1;3;44.0;1;1;43.0;1;2;40.0;1;2;40.0;1;3;42.0;1;2;48;1;2;3;43.73333333333333
1270;35.07777777777778;37.8235294117647;37.0;44.0;35.88888888888889;43.0;35.0;50;37.76470588235294;31.0;35.0;43.0;39.0;48.0;40.0;1;17;17;0;8;8;0;2;40.0;1;2;41.0;1;3;37.0;1;1;35.5;2;2;42.0;1;2;39.0;1;3;41.0;1;2;43;1;2;2;39.2
1276;33.3;31.03333333333333;26.0;0.0;37.28571428571428;0.0;0.0;0;34.71428571428572;0.0;31.0;43.0;39.0;44.0;24.5;0;6;3;3;3;2;1;1;30.0;1;2;16.0;1;3;39.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;42.0
1278;31.8;32.66666666666666;34.0;0.0;37.28571428571428;0.0;0.0;0;31.93055555555555;0.0;31.0;47.0;42.0;0.0;42.0;0;3;3;0;2;2;0;2;46.0;1;2;0.0;0;3;34.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;41.0
1283;35.33333333333334;36.1764705882353;31.0;43.0;39.5;32.0;33.0;50;35.94117647058823;30.0;40.0;35.0;37.0;40.0;38.0;0;17;17;0;8;8;0;2;47.0;1;2;31.0;1;3;46.0;1;1;36.0;1;2;40.0;1;2;35.0;1;3;42.0;1;2;36;1;2;3;41.73333333333333
1287;33.5;32.02941176470588;33.0;23.0;33.13888888888889;27.0;34.0;0;30.98039215686275;25.0;37.0;34.0;45.0;35.0;33.23333333333333;1;15;12;3;7;6;1;2;30.0;1;2;30.0;1;3;41.0;1;1;30.0;1;2;42.0;1;2;28.5;2;3;0.0;0;2;39;1;2;2;36.72727272727273
1288;35.08888888888888;38.20588235294117;34.0;49.0;35.6875;31.0;45.0;0;34.11764705882353;30.0;32.0;45.0;27.0;47.0;36.8235294117647;1;17;14;3;8;7;1;2;49.0;1;2;29.0;3;3;42.0;1;1;39.0;1;2;31.0;1;2;31.0;1;3;38.0;1;2;45;1;2;2;38.86666666666667
1291;38.86666666666667;33.70588235294117;26.5;42.0;37.77777777777778;45.0;39.0;31;32.94117647058823;21.66666666666667;35.0;44.0;25.0;38.0;35.95;1;10;7;3;5;4;1;2;38.0;1;2;26.5;2;3;40.0;1;1;46.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;36;1;2;2;32.58974358974358
1309;33.63333333333333;35.61764705882353;33.0;39.0;34.33333333333334;30.0;35.0;49;32.94117647058823;34.0;33.0;37.0;32.0;32.0;33.86274509803921;2;17;13;4;8;6;2;2;46.0;1;2;30.0;1;3;39.0;1;1;23.33333333333333;3;2;36.0;1;2;32.0;1;3;26.0;2;2;44;1;2;2;36.63636363636363
1315;39.93333333333333;38.94117647058823;32.0;38.0;38.33333333333334;38.0;41.0;49;38.88235294117647;34.0;37.0;47.0;45.0;44.0;40.47058823529412;0;17;17;0;8;8;0;2;48.0;1;2;36.0;1;3;39.0;1;1;49.0;1;2;36.0;1;2;35.0;1;3;42.0;1;2;43;1;2;3;41.06666666666667
1319;33.73333333333333;32.91176470588236;30.0;34.0;35.0;41.0;36.0;0;35.64705882352941;30.0;38.0;45.0;37.0;39.0;38.41176470588236;0;17;17;0;8;8;0;2;48.0;1;2;30.0;1;3;38.0;1;1;44.0;1;2;43.0;1;2;37.0;1;3;30.0;1;2;42;1;2;2;39.26666666666667
1323;31.85555555555555;33.05882352941177;31.0;28.0;34.91666666666666;32.5;40.0;0;36.0;30.0;41.0;46.0;32.0;39.0;32.44117647058823;3;17;14;3;8;7;1;2;30.0;1;2;27.5;2;3;38.0;1;1;31.0;2;2;38.0;1;2;30.0;1;3;30.5;2;2;41;1;2;2;36.76923076923077
1325;36.26666666666667;43.70588235294117;33.0;44.0;39.77777777777778;46.0;46.0;46;39.8235294117647;35.0;43.0;39.0;43.0;42.0;39.41176470588236;0;17;17;0;8;8;0;2;42.0;1;2;39.0;1;3;39.0;1;1;33.0;1;2;40.0;1;2;38.0;1;3;44.0;1;2;41;1;2;3;41.86666666666667
1327;28.61111111111111;35.11764705882353;30.0;34.0;33.44444444444444;31.0;33.0;0;32.08823529411764;28.0;29.0;39.0;36.0;31.0;36.42857142857143;0;14;14;0;7;7;0;2;42.0;1;2;30.0;1;3;32.0;1;1;41.0;1;2;38.0;1;2;0.0;0;3;30.0;1;2;43;1;2;2;34.36363636363637
1331;30.9;34.08823529411764;31.0;44.0;39.27777777777778;36.0;42.0;50;35.94117647058823;35.0;30.0;42.0;38.0;45.0;39.8235294117647;0;17;17;0;8;8;0;2;37.0;1;2;34.0;1;3;36.0;1;1;50.0;1;2;38.0;1;2;35.0;1;3;44.0;1;2;48;1;2;2;39.8
1343;36.8;42.8235294117647;40.0;47.0;38.38888888888889;39.0;30.0;41;36.1764705882353;30.0;37.0;42.0;43.0;33.0;37.35294117647059;0;17;17;0;8;8;0;2;42.0;1;2;34.0;1;3;39.0;1;1;34.0;1;2;31.0;1;2;40.0;1;3;40.0;1;2;40;1;2;2;39.66666666666666
1345;36.13333333333333;37.88235294117647;33.0;38.0;38.72222222222222;32.0;43.0;0;38.58823529411764;35.0;40.0;45.0;40.0;31.0;37.47058823529412;0;17;17;0;8;8;0;2;40.0;1;2;32.0;1;3;37.0;1;1;31.0;1;2;36.0;1;2;38.0;1;3;41.0;1;2;47;1;2;3;41.53333333333333
1352;35.13333333333333;38.41176470588236;34.0;38.0;35.5;32.0;45.0;44;36.76470588235294;37.0;41.0;39.0;41.0;36.0;41.70588235294117;0;17;17;0;8;8;0;2;46.0;1;2;38.0;1;3;46.0;1;1;39.0;1;2;47.0;1;2;39.0;1;3;39.0;1;2;45;1;2;3;40.06666666666667
1356;30.56666666666667;30.82352941176471;34.0;30.0;32.66666666666666;34.0;30.0;41;31.52941176470588;28.0;30.0;34.0;42.0;32.0;35.8235294117647;0;17;17;0;8;8;0;2;45.0;1;2;33.0;1;3;37.0;1;1;31.0;1;2;31.0;1;2;35.0;1;3;37.0;1;2;40;1;2;2;38.0
1357;36.66666666666666;38.88235294117647;36.0;50.0;39.16666666666666;31.0;36.0;42;39.58823529411764;33.0;41.0;48.0;43.0;46.0;36.94117647058823;0;17;17;0;8;8;0;2;45.0;1;2;33.0;1;3;38.0;1;1;30.0;1;2;42.0;1;2;35.0;1;3;35.0;1;2;41;1;2;3;42.86666666666667
1362;31.18888888888889;35.94117647058823;33.0;38.0;41.16666666666666;40.0;43.0;38;37.23529411764706;37.0;42.0;43.0;34.0;44.0;39.52941176470588;0;17;17;0;8;8;0;2;44.0;1;2;34.0;1;3;38.0;1;1;48.0;1;2;41.0;1;2;34.0;1;3;41.0;1;2;41;1;2;2;35.33333333333334
1367;35.43333333333333;33.1764705882353;30.0;40.0;36.58333333333334;30.0;34.0;36;36.94117647058823;36.0;40.0;49.0;34.0;39.0;36.0;2;17;17;0;8;8;0;2;39.0;1;2;32.0;2;3;39.0;1;1;31.5;2;2;39.0;1;2;42.0;1;3;33.0;1;2;33;1;2;2;39.0
1372;32.0;34.02941176470588;37.0;38.0;32.92307692307692;36.0;0.0;0;25.33333333333333;0.0;0.0;34.0;0.0;0.0;30.5;1;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;30.5;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;35.0
1373;35.73333333333333;42.1764705882353;38.0;50.0;39.33333333333334;35.0;41.0;50;37.0;35.0;34.0;46.0;39.0;38.0;40.35294117647059;0;17;17;0;8;8;0;2;33.0;1;2;41.0;1;3;47.0;1;1;50.0;1;2;39.0;1;2;36.0;1;3;37.0;1;2;45;1;2;3;40.93333333333333
1374;37.06666666666667;43.29411764705883;41.0;40.0;44.66666666666666;44.0;44.0;44;39.05882352941177;33.0;40.0;44.0;39.0;41.0;40.94117647058823;0;17;17;0;8;8;0;2;48.0;1;2;36.0;1;3;44.0;1;1;44.0;1;2;41.0;1;2;40.0;1;3;36.0;1;2;43;1;2;3;40.13333333333333
1376;29.31111111111111;33.3;38.0;0.0;32.0;32.0;35.0;0;28.56666666666667;30.0;0.0;14.75;39.0;32.0;33.55;2;10;10;0;5;5;0;2;31.0;1;2;30.5;2;3;36.0;1;1;33.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;40;1;2;2;38.18181818181818
1383;35.96666666666667;36.44117647058823;31.0;47.0;39.0;36.0;33.0;34;38.0;37.0;39.0;42.0;42.0;44.0;36.11764705882353;2;17;17;0;8;8;0;2;33.0;1;2;31.0;2;3;44.0;1;1;31.0;2;2;44.0;1;2;35.0;1;3;35.0;1;2;43;1;2;3;43.07692307692308
