NOTA_L_DOS;NOTA_ECONOMET;NOTA_AVAP;CAR_CINCO;NOTA_POO;NOTA_ECUA;NOTA_FOTO;NOTA_GEOGEO;NOTA_EI_UNO;VECES_ECONOMET;NOTA_PDI;NOTA_INGECO;NOTA_CFJC;NOTA_CARTO;NOTA_SUELOS;NOTA_EI_DOS;NAC_SIETE;NCA_SIETE;NAP_SIETE;NAA_SIETE;VECES_PDI;VECES_EI_UNO;NOTA_LEGIC;NCC_SIETE;VECES_EI_DOS;VECES_GEO_SAL;CAR_SIETE;VECES_AVAP;VECES_L_DOS;NOTA_PROCC;NCP_SIETE;NOTA_GEO_SAL;EPA_SIETE;NOTA_GEO_FIS;PROMEDIO_DOS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;VECES_PROCC;CREDITOS_AVAP;CREDITOS_EI_DOS;CREDITOS_ECONOMET;CREDITOS_EI_UNO;CREDITOS_PDI;CREDITOS_PROCC;CREDITOS_GEO_SAL;RENDIMIENTO_OCHO;PROMEDIO_OCHO
38;34;30;0;40;44;43;41;47;1;33;40;33;36;34;36;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;46;0.0;34;2;33;34.23529411764706;35.111111111111114;38.0;36.6875;1;2;2;2;2;3;2;3;2.0;36.333333333333336
35;37;30;4;43;39;37;40;30;1;31;40;31;38;35;0;5;11.0;0;5;1;1;32;11.0;0;0;0;1;1;38;0.0;0;2;24;36.1764705882353;34.77777777777778;33.6;33.0;1;2;2;2;2;3;2;3;2.0;35.25
0;37;32;3;40;34;43;39;0;1;32;30;32;39;35;0;4;9.0;0;4;1;0;32;9.0;0;0;0;1;0;37;0.0;0;2;0;36.8235294117647;38.72222222222222;38.2;34.22222222222222;1;2;2;2;2;3;2;3;2.0;40.0
37;45;33;0;47;38;42;41;38;2;34;50;41;37;46;42;7;16.0;0;7;1;1;34;16.0;1;1;1;1;1;47;0.0;33;2;33;35.8235294117647;35.166666666666664;39.2;38.1875;1;2;2;2;2;3;2;3;2.0;34.75
44;40;31;2;38;35;41;31;0;2;35;32;0;39;40;0;4;9.0;0;4;1;0;37;9.0;0;0;1;1;1;43;0.0;0;2;0;32.705882352941174;37.111111111111114;39.0;37.0;1;2;2;2;2;3;2;3;2.0;36.0
36;38;36;1;32;37;42;37;29;1;32;30;31;34;30;0;5;9.0;1;4;1;1;30;11.0;0;0;0;1;1;32;2.0;0;2;30;33.11764705882353;33.77777777777778;34.333333333333336;33.27272727272727;1;2;2;2;2;3;2;3;2.0;38.666666666666664
0;37;0;3;31;34;41;34;0;1;30;32;31;37;30;0;2;5.0;0;2;1;0;35;5.0;0;0;0;0;0;0;0.0;0;2;0;35.11764705882353;35.888888888888886;36.7;32.8;0;2;2;2;2;3;2;3;2.0;37.0
42;0;34;2;45;42;41;35;40;0;42;30;31;36;30;35;6;14.0;0;6;1;1;35;14.0;1;1;0;1;1;35;0.0;44;2;30;35.529411764705884;34.166666666666664;36.30769230769231;39.0;1;2;2;2;2;3;2;3;2.0;36.5
39;38;33;2;33;30;36;30;35;1;34;48;30;34;37;0;5;11.0;0;5;1;1;34;11.0;0;0;1;2;1;40;0.0;0;2;0;35.35294117647059;33.888888888888886;38.75;35.81818181818182;1;2;2;2;2;3;2;3;2.0;36.666666666666664
0;30;36;3;40;33;38;40;0;1;37;48;30;38;40;0;4;9.0;0;4;3;0;30;9.0;0;0;1;1;0;33;0.0;0;2;0;34.0;33.666666666666664;35.7;34.333333333333336;1;2;2;2;2;3;2;3;2.0;33.5
47;41;39;1;48;46;46;32;45;1;47;45;42;41;47;42;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;34;2;30;42.705882352941174;42.77777777777778;42.46666666666667;42.3125;1;2;2;2;2;3;2;3;3.0;41.81818181818182
42;30;33;0;38;43;33;39;0;1;33;43;39;36;33;0;4;9.0;0;4;1;0;35;9.0;0;0;0;1;1;40;0.0;0;2;29;34.294117647058826;35.94444444444444;37.733333333333334;33.888888888888886;1;2;2;2;2;3;2;3;2.0;33.5
38;35;31;4;34;32;39;38;30;1;42;33;30;36;33;0;5;11.0;0;5;1;1;30;11.0;0;0;0;1;2;37;0.0;0;2;0;32.94117647058823;34.55555555555556;37.8;35.63636363636363;1;2;2;2;2;3;2;3;2.0;38.0
34;0;32;3;36;32;36;34;31;0;39;31;37;35;34;0;3;7.0;0;3;1;1;35;7.0;0;0;0;1;1;0;0.0;0;2;30;36.0;33.5;35.0;34.714285714285715;0;2;2;2;2;3;2;3;2.0;35.5
34;35;36;1;41;34;38;30;27;1;32;45;30;35;30;0;5;9.0;1;4;1;1;35;11.0;0;0;0;1;1;38;2.0;0;2;30;32.23529411764706;34.94444444444444;37.06666666666667;33.45454545454545;1;2;2;2;2;3;2;3;2.0;38.333333333333336
0;0;28;1;42;39;47;33;0;0;32;26;46;33;33;0;3;5.0;1;2;1;0;30;7.0;0;0;0;1;0;38;2.0;0;2;0;34.294117647058826;32.0;33.875;32.57142857142857;1;2;2;2;2;3;2;3;2.0;37.0
0;38;30;2;40;30;36;30;40;1;41;36;36;34;35;30;6;13.0;0;6;1;1;35;13.0;1;0;0;1;0;37;0.0;0;2;31;31.823529411764707;33.0;37.30769230769231;36.38461538461539;1;2;2;2;2;3;2;3;2.0;35.666666666666664
0;40;43;0;47;36;48;31;0;1;47;40;36;44;43;0;4;9.0;0;4;1;0;39;9.0;0;0;0;1;0;44;0.0;0;2;35;37.76470588235294;41.111111111111114;41.30769230769231;43.888888888888886;1;2;2;2;2;3;2;3;4.0;48.0
40;40;32;0;35;34;46;32;49;1;40;39;47;37;39;0;6;14.0;0;6;1;1;36;14.0;0;1;0;1;1;41;0.0;37;2;30;37.1764705882353;37.05555555555556;35.333333333333336;39.642857142857146;1;2;2;2;2;3;2;3;4.0;46.0
0;0;29;0;42;32;43;34;30;0;33;35;45;41;36;0;4;7.0;1;3;1;1;37;9.0;0;0;0;1;0;40;2.0;0;2;0;38.8235294117647;37.94444444444444;40.7;33.0;1;2;2;2;2;3;2;3;2.0;37.0
40;39;28;1;45;34;44;39;0;2;38;47;45;44;41;0;4;7.0;1;3;1;0;41;9.0;0;0;1;1;1;42;2.0;0;2;0;36.470588235294116;38.333333333333336;40.083333333333336;36.888888888888886;1;2;2;2;2;3;2;3;2.0;39.5
48;41;29;0;48;30;42;32;42;1;37;39;8;37;45;33;7;14.0;1;6;1;1;34;16.0;1;1;0;1;1;42;2.0;44;2;41;33.0;38.5;40.53333333333333;38.5625;1;2;2;2;2;3;2;3;2.0;34.5
0;34;31;0;40;43;41;36;0;1;41;49;38;40;40;0;5;12.0;0;5;1;0;32;12.0;0;1;0;1;0;50;0.0;33;2;36;33.94117647058823;35.55555555555556;38.0;37.666666666666664;1;2;2;2;2;3;2;3;2.0;34.0
46;37;35;0;39;34;42;40;37;1;43;50;32;40;37;0;6;14.0;0;6;1;1;34;14.0;0;1;0;1;1;41;0.0;37;2;31;33.76470588235294;40.333333333333336;41.266666666666666;38.57142857142857;1;2;2;2;2;3;2;3;3.0;41.0
48;35;37;1;31;31;44;30;33;1;39;30;30;43;37;0;5;11.0;0;5;1;1;34;11.0;0;0;0;1;1;45;0.0;0;2;14;35.35294117647059;39.72222222222222;36.4;37.90909090909091;1;2;2;2;2;3;2;3;2.0;39.75
46;0;39;0;31;35;38;30;0;0;38;48;33;38;31;0;3;7.0;0;3;1;0;30;7.0;0;0;0;1;1;50;0.0;0;2;0;34.705882352941174;35.05555555555556;39.5;41.714285714285715;1;2;2;2;2;3;2;3;2.0;39.5
47;43;35;1;42;42;42;38;42;1;38;49;44;40;42;32;6;13.0;0;6;1;1;37;13.0;1;0;0;1;1;42;0.0;0;2;23;32.35294117647059;39.27777777777778;40.266666666666666;38.61538461538461;1;2;2;2;2;3;2;3;2.0;39.77777777777778
43;33;0;1;46;41;42;35;0;1;35;32;34;44;37;0;2;5.0;0;2;1;0;33;5.0;0;0;0;0;1;0;0.0;0;2;0;35.705882352941174;38.733333333333334;38.166666666666664;34.2;0;2;2;2;2;3;2;3;2.0;39.0
42;37;32;0;45;41;44;40;45;1;33;43;38;36;43;42;7;16.0;0;7;1;1;31;16.0;1;1;0;1;1;44;0.0;45;2;40;39.05882352941177;40.5;40.714285714285715;39.625;1;2;2;2;2;3;2;3;2.0;36.44444444444444
47;36;35;0;41;38;42;31;42;1;38;48;39;43;39;31;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;43;0.0;39;2;31;39.88235294117647;38.55555555555556;40.42857142857143;37.8125;1;2;2;2;2;3;2;3;3.0;40.25
0;22;26;0;37;40;41;34;0;1;30;30;45;33;44;0;3;3.0;2;1;1;0;34;7.0;0;0;0;1;0;0;4.0;0;1;30;32.94117647058823;32.72222222222222;33.84615384615385;26.571428571428573;0;2;2;2;2;3;2;3;2.0;37.5
37;0;0;2;33;32;34;41;0;0;39;27;41;37;39;0;1;3.0;0;1;1;0;31;3.0;0;0;0;0;1;0;0.0;0;2;0;34.705882352941174;34.84615384615385;33.5;39.0;0;2;2;2;2;3;2;3;2.0;40.0
0;38;33;0;37;43;44;39;39;1;32;40;36;37;33;0;5;11.0;0;5;1;1;32;11.0;0;0;0;1;0;40;0.0;0;2;0;34.05882352941177;33.77777777777778;38.3;36.0;1;2;2;2;2;3;2;3;2.0;36.0
42;37;38;0;30;35;43;39;0;2;34;48;31;37;34;0;3;7.0;0;3;1;0;33;7.0;0;0;1;1;1;0;0.0;0;2;15;36.588235294117645;35.77777777777778;34.69230769230769;36.0;0;2;2;2;2;3;2;3;2.0;39.0
43;37;30;0;38;41;42;31;34;1;39;50;44;42;41;0;6;14.0;0;6;1;1;30;14.0;0;1;0;1;1;42;0.0;38;2;41;36.470588235294116;41.72222222222222;41.785714285714285;36.92857142857143;1;2;2;2;2;3;2;3;2.0;37.0
0;33;30;0;39;41;36;41;45;1;42;43;34;40;33;35;6;13.0;0;6;1;1;35;13.0;1;0;0;1;0;41;0.0;0;2;30;35.76470588235294;36.22222222222222;36.333333333333336;38.0;1;2;2;2;2;3;2;3;3.0;40.5
46;40;33;0;35;34;43;30;0;1;44;47;39;38;37;0;4;9.0;0;4;1;0;33;9.0;0;0;0;1;1;39;0.0;0;2;0;36.76470588235294;36.388888888888886;42.0;39.55555555555556;1;2;2;2;2;3;2;3;2.0;37.0
0;38;33;1;38;32;39;37;29;1;33;48;41;37;32;0;5;9.0;1;4;1;1;36;11.0;0;0;0;1;0;39;2.0;0;2;25;35.11764705882353;34.166666666666664;35.81818181818182;34.27272727272727;1;2;2;2;2;3;2;3;2.0;36.0
0;31;35;1;42;32;41;39;0;1;31;39;33;42;43;0;4;9.0;0;4;1;0;35;9.0;0;0;0;1;0;37;0.0;0;2;30;35.529411764705884;36.166666666666664;37.583333333333336;33.22222222222222;1;2;2;2;2;3;2;3;2.0;37.0
37;0;0;2;37;35;42;39;0;0;37;31;0;36;32;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;1;0;0.0;0;2;0;35.529411764705884;36.27777777777778;37.833333333333336;37.0;0;2;2;2;2;3;2;3;2.0;36.0
38;0;0;1;40;33;48;37;0;0;42;33;31;37;44;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;1;0;0.0;0;2;0;38.1764705882353;39.0;37.1;42.0;0;2;2;2;2;3;2;3;2.0;36.0
0;40;30;0;42;43;45;37;0;1;35;33;49;41;45;0;4;9.0;0;4;1;0;36;9.0;0;0;0;1;0;43;0.0;0;2;30;37.05882352941177;36.72222222222222;35.7;36.77777777777778;1;2;2;2;2;3;2;3;2.0;37.0
41;0;0;2;30;31;40;30;0;0;36;31;41;31;30;0;1;3.0;0;1;1;0;30;3.0;0;0;0;0;1;0;0.0;0;2;0;38.05882352941177;30.27777777777778;37.25;36.0;0;2;2;2;2;3;2;3;3.0;41.0
0;30;0;3;43;43;44;38;0;1;33;32;45;39;44;0;2;5.0;0;2;1;0;36;5.0;0;0;0;0;0;0;0.0;0;2;20;33.88235294117647;39.166666666666664;33.92307692307692;31.8;0;2;2;2;2;3;2;3;2.0;37.5
43;32;32;0;43;37;45;35;35;1;36;40;36;41;35;34;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;50;0.0;34;2;30;40.23529411764706;36.55555555555556;37.46666666666667;36.0;1;2;2;2;2;3;2;3;2.0;37.54545454545455
42;41;30;0;39;40;44;39;42;2;38;40;41;40;38;35;7;16.0;0;7;1;1;34;16.0;1;1;1;1;1;39;0.0;31;2;30;32.88235294117647;38.77777777777778;39.0;36.3125;1;2;2;2;2;3;2;3;3.0;44.5
46;0;0;0;30;42;44;35;34;0;36;48;37;37;30;0;3;7.0;0;3;1;1;34;7.0;0;0;0;0;1;50;0.0;0;2;0;36.705882352941174;39.0;42.7;39.42857142857143;1;2;2;2;2;3;2;3;2.0;39.5
42;0;29;1;42;34;38;34;0;0;31;33;41;36;30;0;3;5.0;1;2;1;0;30;7.0;0;0;0;1;1;50;2.0;0;2;24;36.1764705882353;34.44444444444444;34.357142857142854;35.857142857142854;1;2;2;2;2;3;2;3;3.0;44.0
36;39;31;1;43;40;43;31;47;1;35;43;38;42;40;48;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;42;0.0;34;2;36;34.64705882352941;39.166666666666664;40.266666666666666;38.8125;1;2;2;2;2;3;2;3;2.0;36.666666666666664
0;38;43;0;43;34;38;43;0;1;39;32;33;39;37;0;5;12.0;0;5;2;0;31;12.0;0;1;1;1;0;50;0.0;35;2;31;36.11764705882353;35.333333333333336;33.583333333333336;40.333333333333336;1;2;2;2;2;3;2;3;2.0;32.0
33;0;34;0;38;40;41;31;0;0;33;37;30;38;30;0;3;7.0;0;3;1;0;38;7.0;0;0;0;1;1;50;0.0;0;2;0;34.705882352941174;38.5;37.5;38.142857142857146;1;2;2;2;2;3;2;3;2.0;36.0
0;41;0;2;44;42;37;30;0;1;40;36;33;34;33;0;2;5.0;0;2;1;0;33;5.0;0;0;0;0;0;0;0.0;0;2;0;36.705882352941174;36.388888888888886;36.375;40.4;0;2;2;2;2;3;2;3;2.0;40.0
0;39;33;0;39;43;42;41;43;1;39;49;36;37;37;50;7;16.0;0;7;1;1;34;16.0;1;1;0;1;0;37;0.0;38;2;39;37.88235294117647;38.5;41.54545454545455;39.6875;1;2;2;2;2;3;2;3;2.0;34.25
38;32;0;1;40;33;41;39;40;1;30;33;36;40;35;0;3;7.0;0;3;1;1;33;7.0;0;0;0;0;1;0;0.0;0;2;31;37.23529411764706;34.44444444444444;35.4;33.42857142857143;0;2;2;2;2;3;2;3;2.0;31.0
0;38;32;1;34;35;36;31;0;1;42;30;34;38;30;0;4;9.0;0;4;1;0;35;9.0;0;0;0;1;0;50;0.0;0;2;0;35.8235294117647;34.611111111111114;34.6;40.666666666666664;1;2;2;2;2;3;2;3;2.0;39.666666666666664
33;20;34;0;31;34;36;41;32;1;32;48;30;36;40;0;5;9.0;1;4;1;1;33;11.0;0;0;0;1;1;44;2.0;0;2;30;33.1764705882353;34.22222222222222;34.53846153846154;32.36363636363637;1;2;2;2;2;3;2;3;2.0;32.5
45;0;0;4;32;31;35;33;0;0;0;48;30;32;31;0;0;0.0;0;0;0;0;33;0.0;0;0;0;0;1;0;0.0;0;1;0;32.8235294117647;35.44444444444444;37.8;0.0;0;2;2;2;2;3;2;3;4.0;46.0
0;34;35;0;38;35;42;33;46;1;34;34;33;47;32;35;7;16.0;0;7;1;1;34;16.0;1;1;0;1;0;41;0.0;34;2;32;35.11764705882353;39.833333333333336;37.30769230769231;36.625;1;2;2;2;2;3;2;3;2.0;39.333333333333336
48;0;0;1;35;41;41;45;0;0;0;0;36;37;35;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;36.23529411764706;37.6;48.0;0.0;0;2;2;2;2;3;2;3;2.0;37.0
36;0;0;1;39;30;42;30;0;0;33;34;43;38;34;0;2;5.0;0;2;1;0;31;5.0;0;0;0;0;1;36;0.0;0;2;24;36.35294117647059;36.388888888888886;34.13333333333333;34.2;1;2;2;2;2;3;2;3;2.0;38.0
46;41;34;0;40;36;47;40;47;1;41;43;32;38;44;32;6;13.0;0;6;1;1;40;13.0;1;0;0;1;1;44;0.0;0;2;28;34.588235294117645;38.05555555555556;41.333333333333336;39.92307692307692;1;2;2;2;2;3;2;3;2.0;37.666666666666664
38;34;32;0;40;36;42;32;42;1;32;41;39;37;33;13;6;11.0;1;5;1;1;35;13.0;1;0;0;1;1;43;2.0;0;2;31;37.470588235294116;35.27777777777778;37.642857142857146;32.61538461538461;1;2;2;2;2;3;2;3;2.0;37.55555555555556
46;35;27;0;34;40;45;30;0;1;46;30;36;40;36;0;4;7.0;1;3;1;0;31;9.0;0;0;0;1;1;39;2.0;0;2;0;34.411764705882355;36.111111111111114;34.7;37.77777777777778;1;2;2;2;2;3;2;3;2.0;31.0
0;0;34;2;32;34;41;37;0;0;39;30;39;40;37;0;2;5.0;0;2;1;0;35;5.0;0;0;0;1;0;0;0.0;0;2;22;38.94117647058823;37.94444444444444;29.8;37.0;0;2;2;2;2;3;2;3;1.0;30.0
33;34;32;3;33;32;31;37;0;1;0;40;40;36;41;0;2;4.0;0;2;0;0;36;4.0;0;0;0;1;1;0;0.0;0;2;0;34.411764705882355;33.22222222222222;37.142857142857146;33.0;0;2;2;2;2;3;2;3;2.0;39.0
43;38;34;0;38;43;45;43;38;1;43;50;32;43;43;0;6;14.0;0;6;1;1;34;14.0;0;1;0;1;1;44;0.0;37;2;31;35.8235294117647;38.55555555555556;40.0;39.142857142857146;1;2;2;2;2;3;2;3;3.0;41.5
36;0;0;1;32;36;36;37;0;0;37;42;40;38;37;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;1;0;0.0;0;2;0;36.588235294117645;34.0;36.25;37.0;0;2;2;2;2;3;2;3;2.0;38.0
0;0;0;0;43;37;35;38;32;0;44;40;44;45;38;0;3;7.0;0;3;1;1;33;7.0;0;0;0;0;0;45;0.0;0;2;0;36.88235294117647;37.22222222222222;37.8;40.857142857142854;1;2;2;2;2;3;2;3;2.0;40.0
50;39;42;0;37;40;41;33;38;1;45;47;47;43;37;39;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;42;0.0;46;2;38;38.8235294117647;36.27777777777778;42.06666666666667;42.0625;1;2;2;2;2;3;2;3;3.0;40.142857142857146
39;0;0;1;38;31;45;37;0;0;0;41;43;38;39;0;0;0.0;0;0;0;0;35;0.0;0;0;0;0;1;0;0.0;0;1;0;35.88235294117647;38.27777777777778;38.57142857142857;0.0;0;2;2;2;2;3;2;3;2.0;38.0
47;40;0;0;40;41;40;38;46;1;41;49;31;45;33;37;5;12.0;0;5;1;1;34;12.0;1;1;0;0;1;0;0.0;39;2;41;35.470588235294116;37.22222222222222;42.5;40.5;0;2;2;2;2;3;2;3;2.0;35.0
43;0;43;1;48;34;45;40;25;0;43;49;35;37;33;35;5;9.0;1;4;1;1;34;11.0;1;0;0;1;1;43;2.0;0;2;30;34.23529411764706;35.5;40.53333333333333;38.27272727272727;1;2;2;2;2;3;2;3;2.0;36.666666666666664
44;0;0;2;31;35;36;35;0;0;36;45;33;35;30;0;1;3.0;0;1;1;0;33;3.0;0;0;0;0;1;0;0.0;0;2;0;38.294117647058826;36.94444444444444;39.083333333333336;36.0;0;2;2;2;2;3;2;3;2.0;38.5
41;0;0;0;36;48;42;30;0;0;0;0;35;34;35;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;33.23529411764706;38.92307692307692;41.0;0.0;0;2;2;2;2;3;2;3;3.0;43.0
45;0;0;1;39;34;42;30;0;0;30;0;35;36;34;0;1;3.0;0;1;1;0;0;3.0;0;0;0;0;1;0;0.0;0;2;0;35.588235294117645;35.90909090909091;42.2;30.0;0;2;2;2;2;3;2;3;4.0;47.0
38;0;0;0;30;0;31;0;0;0;0;0;27;37;30;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;31.470588235294116;32.0;40.4;0.0;0;2;2;2;2;3;2;3;2.0;38.0
43;0;0;0;41;48;30;35;0;0;0;32;40;37;30;0;0;0.0;0;0;0;0;28;0.0;0;0;0;0;1;0;0.0;0;1;0;36.11764705882353;37.53333333333333;36.72727272727273;0.0;0;2;2;2;2;3;2;3;3.0;42.0
47;40;43;1;47;41;35;40;0;1;38;50;42;43;37;0;4;9.0;0;4;1;0;35;9.0;0;0;0;1;1;50;0.0;0;2;0;35.529411764705884;36.666666666666664;43.2;42.22222222222222;1;2;2;2;2;3;2;3;4.0;50.0
0;37;27;1;40;41;42;34;0;1;43;48;40;38;33;0;3;5.0;1;2;1;0;34;7.0;0;0;0;1;0;0;2.0;0;2;0;35.705882352941174;35.388888888888886;42.5;36.714285714285715;0;2;2;2;2;3;2;3;2.0;36.0
0;0;33;0;39;42;42;30;0;0;43;37;44;42;33;0;3;7.0;0;3;1;0;33;7.0;0;0;0;1;0;41;0.0;0;2;0;39.23529411764706;38.5;38.1;39.57142857142857;1;2;2;2;2;3;2;3;2.0;39.0
39;0;0;1;33;30;42;41;0;0;32;30;38;37;33;0;1;3.0;0;1;1;0;35;3.0;0;0;0;0;1;0;0.0;0;2;0;34.76470588235294;35.05555555555556;33.111111111111114;32.0;0;2;2;2;2;3;2;3;1.0;30.0
44;39;33;0;34;40;35;31;0;1;0;46;33;37;39;0;3;6.0;0;3;0;0;39;6.0;0;0;0;1;1;50;0.0;0;2;0;36.64705882352941;31.666666666666668;43.5;40.666666666666664;1;2;2;2;2;3;2;3;2.0;39.0
40;45;38;0;50;43;45;42;45;1;41;50;41;43;38;0;5;11.0;0;5;1;1;36;11.0;0;0;0;1;1;41;0.0;0;2;30;39.35294117647059;38.94444444444444;40.4;41.90909090909091;1;2;2;2;2;3;2;3;4.0;50.0
40;0;0;1;32;32;39;30;0;0;40;0;32;30;36;0;1;3.0;0;1;1;0;35;3.0;0;0;0;0;1;0;0.0;0;2;0;34.411764705882355;33.07692307692308;36.625;40.0;0;2;2;2;2;3;2;3;2.0;37.0
43;0;32;0;35;37;35;36;0;0;37;33;34;44;34;0;2;5.0;0;2;1;0;36;5.0;0;0;0;1;1;0;0.0;0;2;30;35.05882352941177;37.611111111111114;37.53846153846154;35.0;0;2;2;2;2;3;2;3;3.0;41.0
42;0;0;0;47;30;41;38;0;0;0;0;36;40;35;0;0;0.0;0;0;0;0;32;0.0;0;0;0;0;1;0;0.0;0;1;0;34.11764705882353;38.666666666666664;40.285714285714285;0.0;0;2;2;2;2;3;2;3;3.0;43.0
37;0;0;1;37;38;36;40;0;0;0;30;41;31;34;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;31.823529411764707;35.38461538461539;37.142857142857146;0.0;0;2;2;2;2;3;2;3;2.0;37.0
34;0;0;0;39;40;32;30;35;0;39;34;40;34;31;0;2;5.0;0;2;1;1;33;5.0;0;0;0;0;1;0;0.0;0;2;0;34.23529411764706;35.13333333333333;33.0;37.4;0;2;2;2;2;3;2;3;1.0;26.0
48;0;0;0;41;35;33;32;0;0;0;35;41;40;38;0;0;0.0;0;0;0;0;33;0.0;0;0;0;0;1;0;0.0;0;1;0;35.529411764705884;37.888888888888886;40.166666666666664;0.0;0;2;2;2;2;3;2;3;2.0;40.0
43;40;35;0;50;44;44;43;41;1;46;49;41;38;38;47;6;13.0;0;6;1;1;40;13.0;1;0;0;1;1;43;0.0;0;2;33;37.76470588235294;39.0;41.84615384615385;42.30769230769231;1;2;2;2;2;3;2;3;2.0;32.0
30;0;0;0;30;35;39;30;0;0;31;30;39;34;38;0;1;3.0;0;1;1;0;31;3.0;0;0;0;0;1;0;0.0;0;2;0;33.23529411764706;30.375;32.0;31.0;0;2;2;2;2;3;2;3;2.0;32.0
48;0;0;0;42;30;38;35;0;0;0;32;41;41;38;0;0;0.0;0;0;0;0;37;0.0;0;0;0;0;1;0;0.0;0;1;0;36.8235294117647;36.888888888888886;39.25;0.0;0;2;2;2;2;3;2;3;3.0;41.0
47;0;0;0;37;32;32;30;0;0;43;33;44;42;37;0;1;3.0;0;1;1;0;34;3.0;0;0;0;0;1;0;0.0;0;2;0;37.11764705882353;34.625;39.75;43.0;0;2;2;2;2;3;2;3;4.0;46.0
44;0;0;0;30;35;46;40;0;0;41;49;42;36;40;0;1;3.0;0;1;1;0;34;3.0;0;0;0;0;1;0;0.0;0;2;0;37.0;33.375;40.0;41.0;0;2;2;2;2;3;2;3;2.0;38.0
48;40;39;0;39;41;48;39;41;1;38;49;41;41;40;45;6;13.0;0;6;1;1;37;13.0;1;0;0;1;1;44;0.0;0;2;37;41.35294117647059;39.44444444444444;43.53333333333333;40.92307692307692;1;2;2;2;2;3;2;3;3.0;41.0
0;0;32;0;48;41;41;31;0;0;33;36;36;39;43;0;3;7.0;0;3;1;0;31;7.0;0;0;0;1;0;50;0.0;0;2;0;34.1764705882353;37.06666666666667;34.125;37.57142857142857;1;2;2;2;2;3;2;3;4.0;45.5
39;0;0;1;42;31;43;33;0;0;0;0;37;38;32;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;2;0;0.0;0;1;0;36.588235294117645;36.0;41.333333333333336;0.0;0;2;2;2;2;3;2;3;2.0;37.0
36;39;32;0;41;39;46;35;0;1;40;39;35;37;38;0;5;12.0;0;5;1;0;35;12.0;0;1;0;1;1;50;0.0;36;2;34;40.294117647058826;35.55555555555556;38.46666666666667;39.166666666666664;1;2;2;2;2;3;2;3;2.0;39.0
34;39;33;0;43;44;42;39;0;1;40;35;35;42;43;0;5;12.0;0;5;1;0;31;12.0;0;1;0;1;1;50;0.0;35;2;30;41.294117647058826;36.27777777777778;37.06666666666667;39.083333333333336;1;2;2;2;2;3;2;3;2.0;40.0
40;39;0;0;42;30;40;31;36;1;47;35;37;43;30;0;3;7.0;0;3;1;1;33;7.0;0;0;0;0;1;0;0.0;0;2;35;37.411764705882355;36.0;35.76923076923077;41.57142857142857;0;2;2;2;2;3;2;3;2.0;38.5
45;0;0;0;33;36;43;31;0;0;0;30;40;42;34;0;0;0.0;0;0;0;0;33;0.0;0;0;0;0;1;0;0.0;0;1;0;43.529411764705884;39.77777777777778;38.333333333333336;0.0;0;2;2;2;2;3;2;3;3.0;42.5
30;0;0;0;35;33;40;32;0;0;0;33;45;40;37;0;0;0.0;0;0;0;0;34;0.0;0;0;0;0;1;0;0.0;0;1;0;42.1764705882353;38.611111111111114;38.333333333333336;0.0;0;2;2;2;2;3;2;3;3.0;45.0
46;0;0;1;38;32;31;30;0;0;0;34;34;41;34;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;31;33.705882352941174;35.72222222222222;36.142857142857146;0.0;0;2;2;2;2;3;2;3;1.0;30.0
44;0;0;1;40;37;46;34;0;0;0;0;44;38;35;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;36.05882352941177;32.86666666666667;44.0;0.0;0;2;2;2;2;3;2;3;3.0;41.0
35;0;0;0;31;0;37;30;0;0;0;0;43;32;35;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;36.8235294117647;36.18181818181818;33.333333333333336;0.0;0;2;2;2;2;3;2;3;1.0;7.0
41;0;0;1;41;34;41;30;0;0;0;0;32;33;33;0;0;0.0;0;0;0;0;30;0.0;0;0;0;0;1;0;0.0;0;1;0;38.0;34.61538461538461;38.857142857142854;0.0;0;2;2;2;2;3;2;3;2.0;36.0
42;0;0;1;39;0;45;43;0;0;0;0;34;34;35;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;32.8235294117647;35.45454545454545;41.6;0.0;0;2;2;2;2;3;2;3;2.0;40.0
