NOTA_SISDIN;NOTA_ELECPOT;PROMEDIO_SIETE;PROMEDIO_TRES;NOTA_COMDIG;NOTA_FDS;NOTA_VARCOM;CON_MAT_ICFES;NOTA_TFM;PROMEDIO_SEIS;NCC_SIETE;NOTA_COMANA;NAA_SIETE;NOTA_ECO;NCA_SIETE;VECES_COMANA;PG_ICFES;VECES_ELECPOT;NOTA_CCON;VECES_COMDIG;VECES_ADMICRO;NOTA_L_TRES;NCP_SIETE;PROMEDIO_CINCO;NAC_SIETE;CAR_SIETE;NOTA_HSE;NAP_SIETE;VECES_ECO;VECES_FDS;VECES_SISDIN;EPA_SIETE;VECES_DDM;VECES_L_TRES;CREDITOS_ELECPOT;VECES_HSE;RENDIMIENTO_OCHO;PROMEDIO_OCHO
33.0;32.5;37.233333333333334;35.388888888888886;42.0;43.0;31.0;79.0;30.0;39.0625;15.0;33.0;7;32.0;15.0;1;406.0;2;32.0;1;1;38.0;0.0;33.55555555466667;7;1;43.0;0;1;1;1;2;1;1;3;1;2.0;36.6875
30.0;36.0;35.46666666666667;36.94444444444444;35.0;33.0;27.0;68.0;31.0;34.6875;15.0;42.0;7;33.0;15.0;1;437.0;1;40.0;1;2;44.0;0.0;31.066666666666666;7;1;39.0;0;2;1;1;2;1;1;3;1;2.0;35.75
13.5;31.0;30.53846153846154;32.5;35.0;31.0;32.0;78.55;20.0;22.153846153076923;13.0;21.33333333;5;35.0;11.0;3;453.73;1;0.0;1;2;0.0;2.0;24.777777777333334;6;1;40.0;1;1;1;2;2;2;0;3;1;2.0;34.0
31.0;31.0;32.733333333333334;35.166666666666664;38.0;35.0;28.0;65.0;25.5;34.96875;15.0;29.5;6;27.0;13.0;2;439.0;1;32.0;1;2;34.0;2.0;30.666666666666668;7;1;30.0;1;2;1;1;2;1;1;3;1;2.0;33.1875
38.0;38.0;39.733333333333334;40.666666666666664;40.0;40.0;36.0;79.0;31.0;40.25;15.0;36.0;7;40.0;15.0;1;436.0;1;44.0;1;1;43.0;0.0;34.666666666666664;7;0;40.0;0;1;1;1;2;1;1;3;1;3.0;44.9375
32.0;30.0;32.17777777733333;32.25;31.0;36.0;25.33333333;72.55;31.0;36.75;15.0;34.0;6;22.33333333;13.0;1;436.59;1;43.0;1;2;42.0;2.0;33.233333333333334;7;1;35.0;1;3;1;1;2;1;1;3;1;2.0;34.3125
39.0;33.0;35.93333333333333;35.111111111111114;30.0;37.0;26.0;60.0;33.0;37.75;15.0;30.0;7;34.0;15.0;1;453.0;1;50.0;1;2;44.0;0.0;33.9;7;0;42.0;0;1;1;1;2;1;1;3;1;2.0;38.25
40.0;30.0;35.733333333333334;31.86111111111111;39.0;41.0;33.0;79.0;32.33333333;35.6875;15.0;36.0;6;25.5;13.0;1;427.0;1;48.0;1;1;36.0;2.0;33.79999999933333;7;2;44.0;1;2;1;1;2;1;2;3;1;3.0;40.5
38.0;37.0;38.86666666666667;34.0;39.0;38.0;28.5;74.0;36.0;41.875;15.0;43.0;7;40.0;15.0;1;427.0;1;46.0;1;1;41.0;0.0;34.21111111066667;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;40.375
40.0;40.0;42.86666666666667;39.27777777777778;49.0;43.0;37.0;75.0;34.0;42.75;15.0;43.0;7;40.0;15.0;1;407.0;1;43.0;1;1;41.0;0.0;37.06666666666667;7;0;48.0;0;1;1;1;2;1;1;3;1;3.0;40.4375
33.0;30.0;36.6;32.80555555555556;40.0;43.0;33.0;64.0;35.0;43.3125;15.0;37.0;7;30.0;15.0;1;423.0;1;45.0;1;1;43.0;0.0;39.2;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;37.875
35.0;45.0;41.2;32.77777777777778;43.0;37.0;32.0;69.0;31.0;44.9375;15.0;41.0;7;39.0;15.0;1;430.0;1;48.0;1;1;47.0;0.0;38.8;7;0;38.0;0;1;1;1;2;1;1;3;1;3.0;41.125
33.0;27.0;34.13333333333333;38.05555555555556;35.0;32.0;28.66666667;65.0;34.0;33.46875;15.0;31.0;6;35.0;12.0;1;401.0;2;47.0;1;1;42.0;3.0;36.0;7;1;42.0;1;1;1;1;2;2;1;3;1;2.0;38.1875
32.0;23.0;33.0;33.083333333333336;34.0;35.0;21.5;75.0;39.0;37.9375;15.0;31.0;6;31.0;12.0;1;404.0;3;41.0;1;1;44.0;3.0;35.4;7;1;40.0;1;1;1;1;2;1;1;3;1;2.0;35.65625
33.0;33.5;33.56666666666667;34.97222222222222;31.0;36.0;28.66666667;81.33;19.0;39.09375;15.0;37.0;7;34.0;15.0;1;425.64;2;48.0;1;1;30.0;0.0;31.8;7;1;44.0;0;1;1;1;2;2;1;3;1;2.0;36.6875
35.0;31.0;36.53333333333333;32.138888888888886;42.0;35.0;24.0;74.0;39.0;42.125;15.0;43.0;7;30.0;15.0;1;405.0;1;38.0;1;1;42.0;0.0;35.333333333333336;7;0;45.0;0;1;1;1;2;1;1;3;1;2.0;39.6875
39.0;32.0;37.2;36.666666666666664;43.0;32.0;27.0;64.0;38.0;38.0;15.0;41.0;7;30.0;15.0;1;436.0;2;40.0;1;1;44.0;0.0;33.555555555999995;7;1;43.0;0;1;1;1;2;1;1;3;1;2.0;36.71875
30.0;30.0;32.666666666666664;31.25;32.0;34.0;33.0;70.78;29.66666667;37.84615384615385;15.0;33.0;6;27.5;13.0;1;407.66;1;46.0;1;2;45.0;2.0;31.833333334;7;2;31.0;1;2;2;1;2;0;1;3;1;2.0;30.583333333333332
36.0;39.0;40.0;38.388888888888886;38.0;46.0;39.0;69.0;32.0;38.03125;15.0;43.0;7;45.0;15.0;1;397.0;1;38.0;1;1;41.0;0.0;36.06666666666667;7;0;33.0;0;1;1;1;2;2;1;3;1;2.0;35.875
36.0;38.0;40.46666666666667;35.861111111111114;38.0;45.0;32.0;59.0;33.0;39.4375;15.0;44.0;7;41.0;15.0;1;403.0;1;47.0;1;1;45.0;0.0;37.6;7;0;45.0;0;1;1;1;2;2;1;3;1;2.0;36.75
32.0;30.0;32.53333333333333;33.52777777777778;32.0;38.0;33.0;59.0;35.0;39.375;15.0;39.0;6;28.0;13.0;1;402.0;1;49.0;1;1;33.0;2.0;35.36666666666667;7;1;40.0;1;2;1;1;2;1;1;3;1;2.0;36.8125
40.0;33.0;40.6;36.666666666666664;49.0;46.0;36.0;71.0;38.0;41.1875;15.0;39.0;7;32.0;15.0;1;404.0;1;45.0;1;1;47.0;0.0;38.4;7;0;33.0;0;1;1;1;2;1;1;3;1;3.0;44.625
35.0;28.5;35.03333333333333;32.91666666722222;33.0;40.0;23.5;64.0;42.0;36.5625;15.0;35.0;6;30.0;12.0;1;409.0;2;44.0;1;1;46.0;3.0;35.93333333333333;7;1;39.0;1;1;1;1;2;1;1;3;1;2.0;37.0625
35.0;31.0;35.0;34.916666666666664;42.0;32.0;27.5;65.0;35.0;37.5625;15.0;36.0;7;31.0;15.0;1;412.0;1;40.0;1;1;40.0;0.0;36.93333333333333;7;1;30.0;0;3;1;1;2;1;1;3;1;2.0;35.9375
31.0;27.0;32.46153846153846;34.75;37.0;27.0;21.66666667;68.0;27.0;29.609375;13.0;30.0;4;39.0;8.0;1;405.0;2;22.5;1;1;0.0;5.0;34.93333333333333;6;2;36.0;2;1;2;1;2;4;0;3;1;2.0;30.692307692307693
32.0;29.0;34.333333333333336;35.47222222222222;34.0;30.0;28.0;65.0;29.5;35.937499999375;15.0;32.0;6;35.0;12.0;1;399.0;2;42.0;1;1;46.0;3.0;34.56666666666667;7;1;40.0;1;1;1;1;2;3;1;3;1;2.0;35.65625
41.0;39.0;41.4;37.47222222222222;49.0;46.0;30.0;60.0;34.0;42.6875;15.0;30.0;7;32.0;15.0;1;406.0;1;44.0;1;1;44.0;0.0;37.93333333333333;7;0;31.0;0;1;1;1;2;1;1;3;1;4.0;46.1875
37.0;36.0;36.93333333333333;35.916666666666664;42.0;40.0;34.0;75.0;30.0;35.625;15.0;35.0;7;31.0;15.0;1;428.0;1;43.0;1;1;37.0;0.0;34.53333333333333;7;0;30.0;0;1;1;1;2;1;1;3;1;3.0;41.8125
38.0;31.0;38.46666666666667;36.5;40.0;47.0;30.0;62.0;31.0;40.75;15.0;32.0;7;36.0;15.0;1;422.0;1;45.0;1;2;39.0;0.0;33.46666666666667;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;38.0625
37.0;28.5;34.63333333333333;36.75000000055556;38.0;32.0;37.0;63.0;32.0;36.25;15.0;33.0;5;28.5;10.0;1;381.0;2;42.0;1;1;40.0;5.0;34.355555556;7;2;45.0;2;2;1;1;2;1;1;3;1;2.0;34.500000000625
34.0;45.0;43.733333333333334;41.27777777777778;49.0;46.0;37.0;63.0;38.0;41.75;15.0;32.0;7;38.0;15.0;1;419.0;1;50.0;1;1;47.0;0.0;40.13333333333333;7;0;44.0;0;1;1;1;2;1;1;3;1;3.0;41.625
32.0;41.0;40.666666666666664;43.888888888888886;42.0;44.0;30.0;91.0;35.0;41.3125;15.0;41.0;7;42.0;15.0;1;475.0;1;47.0;1;1;40.0;0.0;39.8;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;40.4375
37.0;35.0;41.266666666666666;33.861111111111114;42.0;41.0;31.0;97.0;31.0;42.4375;15.0;40.0;7;45.0;15.0;1;467.0;1;48.0;1;1;47.0;0.0;34.0;7;0;48.0;0;1;1;1;2;1;1;3;1;3.0;42.5625
33.0;42.0;36.8;36.611111111111114;36.0;33.0;30.0;81.0;30.0;38.78125;15.0;37.0;7;33.0;15.0;1;456.0;1;46.0;1;1;39.0;0.0;36.755555556;7;0;42.0;0;1;1;1;2;2;1;3;1;2.0;38.5
39.0;40.0;40.13333333333333;41.166666666666664;40.0;39.0;39.0;91.0;38.0;41.9375;15.0;48.0;7;41.0;15.0;1;460.0;1;36.0;1;1;46.0;0.0;38.46666666666667;7;0;32.0;0;1;1;1;2;1;1;3;1;3.0;43.625
31.0;36.0;36.266666666666666;36.55555555555556;38.0;37.0;31.5;74.0;34.0;41.8125;15.0;48.0;7;37.0;15.0;1;473.0;1;46.0;1;1;40.0;0.0;34.93333333333333;7;0;32.0;0;1;1;1;2;1;1;3;1;2.0;38.9375
40.0;37.0;38.6;40.22222222222222;37.0;41.0;33.0;96.0;38.0;41.625;15.0;43.0;7;36.0;15.0;1;441.0;1;47.0;1;1;46.0;0.0;35.13333333333333;7;0;31.0;0;1;1;1;2;1;1;3;1;3.0;40.375
36.0;35.0;38.333333333333336;37.333333333333336;35.0;30.0;25.33333333;91.0;31.0;40.625;15.0;39.0;7;50.0;15.0;1;444.0;1;46.0;1;1;47.0;0.0;35.13333333333333;7;0;39.0;0;1;1;1;2;1;1;3;1;2.0;39.625
42.0;41.0;43.53333333333333;39.0;47.0;47.0;34.0;90.0;32.0;43.25;15.0;41.0;7;46.0;15.0;1;452.0;1;40.0;1;1;44.0;0.0;35.8;7;0;31.0;0;1;1;1;2;1;1;3;1;3.0;44.1875
30.0;37.0;30.90909090909091;29.611111111666666;31.0;0.0;30.0;84.0;19.5;30.615384615384617;11.0;32.0;4;23.0;9.0;1;445.0;1;45.0;1;1;0.0;2.0;23.41111111066667;5;1;30.0;1;2;0;1;2;1;0;3;1;2.0;33.6
38.0;31.0;34.86666666666667;38.22222222222222;36.0;29.0;29.66666667;76.0;31.0;40.5;15.0;40.0;6;30.0;13.0;1;462.0;2;45.0;1;1;45.0;2.0;32.755555556;7;2;38.0;1;1;2;1;2;1;1;3;1;2.0;39.1875
34.0;30.0;38.733333333333334;36.55555555555556;42.0;41.0;27.5;77.0;40.0;41.75;15.0;35.0;7;38.0;15.0;1;438.0;1;47.0;1;1;47.0;0.0;38.0;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;40.4375
30.0;30.0;31.57777777733333;32.416666666666664;31.0;31.0;30.0;69.0;31.0;36.59375;15.0;30.0;6;29.33333333;13.0;1;462.0;1;37.5;1;1;34.0;2.0;33.644444444;7;1;42.0;1;3;1;1;2;1;1;3;1;2.0;33.92307692307692
33.0;45.0;41.666666666666664;39.333333333333336;41.0;44.0;31.0;85.0;32.0;43.25;15.0;32.0;7;43.0;15.0;1;454.0;1;44.0;1;1;41.0;0.0;39.666666666666664;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;43.125
35.0;33.0;35.6;37.388888888888886;32.0;37.0;35.0;85.0;32.0;42.5;15.0;32.0;7;35.5;15.0;1;443.0;1;48.0;1;1;46.0;0.0;38.13333333333333;7;1;32.0;0;2;1;1;2;1;1;3;1;2.0;37.75
22.5;31.0;27.366666666666667;32.80555555555556;19.5;33.0;30.0;90.0;27.0;30.96875;15.0;31.0;4;23.0;8.0;1;438.0;1;48.0;2;2;36.0;7.0;26.966666666666665;7;3;30.0;3;2;1;2;1;1;1;3;1;2.0;33.714285714285715
38.0;39.0;40.666666666666664;33.916666666666664;40.0;43.0;21.66666667;90.0;29.5;35.0625;15.0;31.0;7;39.0;15.0;1;424.0;1;45.0;1;1;49.0;0.0;35.38888888933333;7;0;35.0;0;1;1;1;2;1;1;3;1;3.0;41.375
33.0;29.0;32.23076923076923;32.5;36.0;32.0;30.0;74.0;32.0;30.428571428571427;13.0;33.0;4;25.0;8.0;1;457.0;2;44.0;1;1;0.0;5.0;36.86666666666667;6;2;44.0;2;2;1;1;2;2;0;3;1;2.0;32.09375
36.0;35.0;38.06666666666667;38.611111111111114;36.0;33.0;29.0;77.0;37.0;39.75;15.0;40.0;7;41.0;15.0;1;438.0;1;33.0;1;1;45.0;0.0;40.333333333333336;7;0;48.0;0;1;1;1;2;1;1;3;1;2.0;39.625
27.5;31.0;31.866666666666667;32.22222222222222;38.0;30.0;33.0;81.0;40.0;36.875;15.0;38.0;5;30.0;11.0;1;446.0;1;40.0;1;1;29.5;4.0;36.733333333333334;7;2;37.0;2;1;1;2;2;1;2;3;1;2.0;36.875
31.0;32.0;33.8;36.22222222222222;34.0;32.0;30.0;77.0;35.0;40.75;15.0;40.0;7;35.0;15.0;1;441.0;1;38.0;1;1;36.0;0.0;33.555555555999995;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;37.75
34.0;30.0;30.820512819999998;34.30555555555556;35.0;31.0;33.0;85.0;34.0;28.571428571428573;13.0;30.0;5;21.33333333;11.0;1;416.0;1;46.0;1;1;0.0;2.0;35.06666666666667;6;1;33.0;1;3;1;1;2;1;0;3;1;2.0;36.142857142857146
34.0;38.0;37.4;38.72222222222222;39.0;30.0;32.0;76.0;30.0;41.125;15.0;41.0;7;34.5;15.0;1;449.0;1;40.0;1;1;47.0;0.0;33.46666666666667;7;1;39.0;0;2;1;1;2;1;1;3;1;2.0;38.6875
30.0;34.0;35.93333333333333;32.80555555555556;38.0;32.0;27.5;77.0;35.0;41.8125;15.0;33.0;7;35.0;15.0;1;446.0;1;44.0;1;1;42.0;0.0;35.13333333333333;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;41.0
35.0;36.0;38.8;38.638888888888886;38.0;32.0;29.0;80.0;36.0;42.9375;15.0;44.0;7;47.0;15.0;1;432.0;1;45.0;1;1;44.0;0.0;38.93333333333333;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;38.0625
40.0;35.0;38.06666666666667;37.416666666666664;37.0;37.0;28.5;73.0;36.0;37.8125;15.0;28.5;7;38.0;15.0;2;436.0;1;47.0;1;1;43.0;0.0;36.666666666666664;7;0;39.0;0;1;1;1;2;2;1;3;1;2.0;39.875
33.0;31.0;36.06666666666667;37.55555555555556;34.0;43.0;31.0;77.0;30.0;37.78125;15.0;29.5;7;41.0;15.0;2;431.0;1;39.0;1;1;37.0;0.0;32.266666666666666;7;0;38.0;0;1;1;1;2;1;1;3;1;2.0;38.125
30.0;32.0;36.4;34.94444444444444;38.0;34.0;30.0;74.0;32.0;38.5625;15.0;37.0;7;35.0;15.0;1;438.0;1;34.0;1;1;47.0;0.0;37.46666666666667;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;38.4375
34.0;34.0;36.13333333333333;35.27777777777778;35.0;33.0;26.33333333;70.0;30.5;39.4375;15.0;37.0;7;41.0;15.0;1;438.0;1;40.0;1;1;42.0;0.0;32.233333333333334;7;0;35.0;0;1;1;1;2;1;1;3;1;2.0;39.0
31.0;23.66666667;29.76923077;27.333333333888888;36.0;32.0;22.5;80.0;31.0;27.392857142857142;13.0;30.0;4;26.0;8.0;1;426.0;3;41.0;1;1;0.0;5.0;28.155555556;6;2;30.0;2;3;1;1;1;2;0;3;1;2.0;32.84615384692308
30.0;33.0;34.06666666666667;35.02777777777778;38.0;27.0;37.0;77.0;43.0;36.785714285714285;15.0;31.0;6;36.0;13.0;1;427.0;1;34.0;1;1;36.0;2.0;37.333333333333336;7;2;40.0;1;2;2;1;2;1;1;3;1;2.0;35.1875
26.5;31.5;31.233333333333334;33.5;32.0;23.0;25.0;80.0;37.0;33.437500000625;15.0;21.66666667;5;31.0;11.0;3;437.0;2;37.0;1;1;38.0;4.0;33.7;7;3;41.0;2;1;2;2;2;1;1;3;1;2.0;32.266666666666666
35.0;33.0;38.0;34.97222222222222;38.0;39.0;30.0;68.0;31.0;36.78125;15.0;37.0;7;46.0;15.0;1;444.0;1;45.0;1;1;39.0;0.0;33.46666666666667;7;0;39.0;0;1;1;1;2;1;1;3;1;2.0;39.5
32.0;23.0;30.733333333333334;34.94444444444444;35.0;31.0;26.5;64.0;35.0;31.65625;15.0;28.5;6;30.0;12.0;2;432.0;3;28.0;1;1;33.0;3.0;31.066666666666666;7;2;35.0;1;1;2;1;2;2;1;3;1;2.0;33.06666666666667
33.0;20.0;28.541666666666668;30.444444444444443;0.0;30.0;27.5;67.0;28.0;32.250000000625;12.0;24.66666667;3;23.5;6.0;3;440.0;2;42.0;0;1;44.0;6.0;31.133333333333333;6;3;21.5;3;2;1;1;1;1;1;3;2;1.0;19.25
34.0;33.0;35.46666666666667;34.638888888888886;34.0;30.0;26.66666667;70.0;32.0;34.875;15.0;30.0;7;49.0;15.0;2;430.0;1;32.0;1;2;37.0;0.0;34.46666666666667;7;0;31.0;0;1;1;1;2;1;1;3;1;2.0;36.3125
33.0;31.0;38.2;39.44444444444444;42.0;44.0;27.5;64.0;31.0;39.3125;15.0;44.0;7;36.0;15.0;1;422.0;1;47.0;1;1;42.0;0.0;38.266666666666666;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;38.0625
34.0;34.0;33.30769230769231;35.25;34.0;31.0;26.0;77.0;30.5;34.42857142857143;13.0;30.0;5;28.0;11.0;1;417.0;1;45.0;1;1;0.0;2.0;37.03333333333333;6;1;43.0;1;2;1;1;2;1;0;3;1;2.0;36.5
36.0;33.0;39.733333333333334;39.388888888888886;43.0;39.0;32.0;76.0;41.0;40.6875;15.0;35.0;7;49.0;15.0;1;437.0;1;47.0;1;1;42.0;0.0;41.06666666666667;7;0;36.0;0;1;1;1;2;1;1;3;1;3.0;42.75
35.0;30.0;34.555555555999995;33.02777777777778;35.0;31.66666667;22.5;56.0;33.5;40.0;15.0;37.0;7;33.0;15.0;1;436.0;1;41.0;1;1;41.0;0.0;34.43333333333333;7;1;42.0;0;1;3;1;2;1;1;3;1;2.0;36.166666666666664
33.5;43.0;38.53846153846154;33.05555555555556;40.0;37.0;31.0;77.0;37.5;34.6875;13.0;34.0;6;36.0;13.0;1;421.0;1;47.0;1;1;0.0;0.0;40.63333333333333;6;1;39.0;0;1;1;2;2;1;0;3;1;2.0;39.9375
30.0;33.0;34.6;31.72222222222222;35.0;34.0;35.0;73.0;30.0;39.3125;15.0;32.0;7;34.0;15.0;1;432.0;1;45.0;1;1;37.5;0.0;34.4;7;1;44.0;0;1;1;1;2;1;2;3;1;2.0;37.125
36.0;39.0;39.266666666666666;35.666666666666664;38.0;33.0;28.0;70.0;30.0;40.1875;15.0;36.0;7;44.0;15.0;1;440.0;1;41.0;1;1;42.0;0.0;35.4;7;0;48.0;0;1;1;1;2;1;1;3;1;2.0;38.0625
31.0;32.0;34.13333333333333;32.416666666666664;38.0;28.0;16.0;74.0;31.0;36.5625;15.0;30.0;6;35.0;13.0;1;427.0;1;40.0;1;2;38.0;2.0;33.333333333333336;7;2;38.0;1;1;2;2;2;1;1;3;1;2.0;39.21875
31.0;38.0;37.4;36.611111111111114;36.0;34.0;29.5;64.0;28.5;39.34375;15.0;35.0;7;40.0;15.0;1;419.0;1;44.0;1;1;45.0;0.0;35.3;7;0;39.0;0;1;1;1;2;2;1;3;1;3.0;41.25
36.0;34.0;37.0;32.416666666666664;41.0;30.0;37.0;77.0;34.0;38.57142857142857;15.0;30.0;7;42.0;15.0;1;406.0;1;40.0;1;1;36.0;0.0;36.06666666666667;7;0;42.0;0;1;1;1;2;1;1;3;1;2.0;34.75
31.0;38.0;35.93333333333333;34.861111111111114;40.0;31.0;25.5;77.0;29.66666667;36.4375;15.0;37.0;7;30.0;15.0;1;419.0;1;40.0;1;1;42.0;0.0;35.333333334;7;1;37.0;0;1;2;1;2;1;1;3;1;2.0;38.6875
34.0;30.0;38.6;35.5;38.0;43.0;30.0;68.0;34.0;40.625;15.0;38.0;7;47.0;15.0;1;410.0;1;45.0;1;1;43.0;0.0;36.333333333333336;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;39.875
36.0;47.0;41.0;41.611111111111114;39.0;39.0;32.0;77.0;37.0;39.625;15.0;39.0;7;39.0;15.0;1;429.0;1;45.0;1;1;42.0;0.0;39.333333333333336;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;42.6875
35.0;30.0;31.076923076923077;35.44444444444444;30.0;32.0;26.33333333;74.0;30.0;35.25;13.0;30.0;6;30.0;13.0;1;416.0;1;39.0;1;1;0.0;0.0;34.53333333333333;6;0;30.0;0;1;1;1;2;2;0;3;1;2.0;37.0625
30.0;33.0;36.266666666666666;32.94444444444444;38.0;37.0;25.5;73.0;37.0;31.25;15.0;33.0;7;34.0;15.0;1;421.0;1;44.0;1;1;44.0;0.0;40.2;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;35.71875
36.0;31.0;38.46666666666667;37.611111111111114;41.0;41.0;29.66666667;65.0;30.0;40.1875;15.0;33.0;7;42.0;15.0;1;427.0;1;45.0;1;1;40.0;0.0;37.6;7;0;43.0;0;1;1;1;2;1;1;3;1;2.0;39.6875
0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.55;0.0;13.333333333333334;0.0;0.0;0;0.0;0.0;0;400.69;0;40.0;0;0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;1;0;0;3;0;3.0;45.0
39.0;35.0;38.93333333333333;39.94444444444444;41.0;43.0;39.0;62.82;30.0;39.46875;15.0;36.0;7;30.0;15.0;1;371.53;1;40.0;1;1;45.0;0.0;36.56666666666667;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;42.25
32.0;36.0;35.46666666666667;34.55555555555556;35.0;32.0;31.0;81.0;30.0;43.4375;15.0;38.0;7;30.0;15.0;1;409.0;1;46.0;1;1;46.0;0.0;36.93333333333333;7;0;39.0;0;1;1;1;2;1;1;3;1;2.0;35.8125
31.0;0.0;31.666666666666668;35.0;33.0;28.0;39.0;78.0;27.0;27.428571428571427;9.0;30.0;3;34.0;7.0;1;480.0;0;39.0;1;1;0.0;2.0;26.333333333333332;4;1;0.0;1;1;1;2;2;2;0;3;0;2.0;34.0
34.0;22.5;30.0;34.833333333333336;39.0;20.0;34.0;74.79;39.0;33.8125;13.0;36.0;3;38.0;7.0;1;477.01;2;44.0;1;1;0.0;6.0;39.13333333333333;6;3;21.5;3;1;2;1;1;1;0;3;2;2.0;37.46666666666667
31.5;32.0;36.666666666666664;38.72222222222222;39.0;37.0;28.0;73.0;32.0;40.875;15.0;40.0;7;40.0;15.0;1;456.0;1;45.0;1;1;43.0;0.0;37.4;7;1;34.0;0;1;1;2;2;1;1;3;1;2.0;37.8125
32.0;34.0;40.0;37.666666666666664;44.0;37.0;30.0;73.0;36.0;35.375;15.0;35.0;7;50.0;15.0;1;451.0;1;38.0;1;1;43.0;0.0;41.666666666666664;7;0;42.0;0;1;1;1;2;1;1;3;1;4.0;45.625
36.0;28.0;36.2;35.083333333333336;37.0;39.0;35.0;73.0;34.0;38.6875;15.0;40.0;6;36.0;12.0;1;440.0;2;47.0;1;1;45.0;3.0;32.86666666666667;7;1;36.0;1;1;1;1;2;1;1;3;1;2.0;38.1875
22.5;18.5;28.125;33.55555555555556;37.0;33.0;37.0;77.0;29.0;27.07142857;12.0;24.33333333;3;30.0;7.0;3;427.0;2;30.0;1;1;0.0;5.0;29.244444444000003;5;2;0.0;2;1;1;2;1;3;0;3;0;2.0;32.7
30.0;33.0;35.53846153846154;36.44444444444444;39.0;0.0;32.0;91.0;37.0;37.1875;13.0;30.0;6;37.0;13.0;1;437.0;1;47.0;1;1;41.0;0.0;35.8;6;0;30.0;0;1;0;1;2;1;1;3;1;2.0;35.40909090909091
34.0;37.0;35.30769230769231;36.166666666666664;39.0;34.0;35.0;78.0;40.0;30.9375;13.0;30.0;6;32.0;13.0;1;411.0;1;47.0;1;1;0.0;0.0;30.733333333333334;6;1;31.0;0;1;1;2;2;1;0;3;1;2.0;38.6875
30.0;31.0;32.30769230769231;34.80555555555556;34.0;30.5;34.0;65.0;35.0;30.035714285714285;13.0;35.0;6;32.0;13.0;1;439.0;1;43.0;1;1;0.0;0.0;35.86666666666667;6;1;40.0;0;1;2;1;2;1;0;3;1;2.0;34.46666666666667
30.0;31.0;28.73076923076923;31.36111111111111;35.0;13.0;34.0;64.0;30.0;32.285714285714285;13.0;33.0;4;30.0;10.0;1;442.0;1;35.0;1;1;0.0;3.0;34.46666666666667;6;1;29.5;2;1;1;1;1;1;0;3;2;2.0;36.625
0.0;1.0;12.25;28.083333333333332;0.0;0.0;31.0;68.62;30.0;26.166666666666668;6.0;21.0;1;31.0;2.0;1;397.99;1;44.0;0;1;0.0;4.0;26.727272727272727;3;1;8.5;2;1;0;0;1;1;0;3;2;1.0;30.0
36.0;37.0;38.333333333333336;32.97222222222222;43.0;40.0;31.0;67.0;32.5;40.5625;15.0;30.0;7;34.0;15.0;1;421.0;1;45.0;1;1;36.5;0.0;40.5;7;1;42.0;0;1;1;1;2;1;2;3;1;2.0;39.75
28.5;0.0;34.0;31.444444444444443;33.0;31.0;33.0;73.0;43.0;31.0;12.0;36.0;5;39.0;10.0;1;418.0;0;31.0;1;1;36.0;2.0;32.599999999333335;6;1;40.0;1;1;1;2;2;3;1;3;1;2.0;32.1
37.0;40.0;39.4;40.611111111111114;35.0;45.0;37.0;79.0;33.0;38.1875;15.0;41.0;7;42.0;15.0;1;406.0;1;47.0;1;1;43.0;0.0;42.2;7;0;32.0;0;1;1;1;2;1;1;3;1;3.0;43.57142857142857
26.5;39.0;36.0;34.97222222222222;39.0;35.0;40.0;74.0;30.0;35.46875;13.0;30.0;5;34.0;11.0;1;386.0;1;44.0;1;1;0.0;2.0;35.13333333333333;6;1;43.0;1;1;1;2;2;1;0;3;1;2.0;38.53846153846154
32.0;30.0;34.53333333333333;29.194444443888887;30.0;32.0;34.0;73.0;35.5;30.812499999375;15.0;31.0;7;49.0;15.0;1;409.0;1;43.0;1;1;36.0;0.0;34.43333333333333;7;0;40.0;0;1;1;1;2;3;1;3;1;2.0;33.86666666666667
29.5;31.0;32.15384615384615;31.166666666666668;34.0;32.0;30.0;72.0;33.0;35.10416666625;13.0;33.0;5;32.0;11.0;1;405.0;1;44.0;1;1;0.0;2.0;34.13333333333333;6;1;36.0;1;1;1;2;2;1;0;3;1;2.0;33.875
32.0;36.0;34.155555555999996;33.30555555555556;33.0;27.66666667;37.0;67.0;40.0;32.6875;15.0;30.0;6;32.0;13.0;1;414.0;1;43.0;1;1;39.0;2.0;39.86666666666667;7;1;44.0;1;1;3;1;2;2;1;3;1;2.0;36.333333333333336
