NOTA_TG_UNO;NOTA_L_DOS;NOTA_AVAP;NOTA_EI_CINCO;NOTA_ECONOMET;NOTA_AVAM;NOTA_FOTO;NOTA_FGEP;NOTA_EI_SEIS;NOTA_EE_DOS;NOTA_ECUA;NOTA_EI_UNO;NOTA_L_TRES;NOTA_GEOGEO;NOTA_ORD_TER;NCC_NUEVE;NOTA_POO;NCA_NUEVE;NAC_NUEVE;NAA_NUEVE;VECES_EE_DOS;NOTA_FOTOD;VECES_EI_CINCO;VECES_ORD_TER;NOTA_EI_CUATRO;VECES_TG_UNO;EPA_NUEVE;VECES_EI_SEIS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_NUEVE;NCP_NUEVE;NAP_NUEVE;CREDITOS_EI_CINCO;CREDITOS_TG_UNO;CREDITOS_ORD_TER;CREDITOS_EI_SEIS;CREDITOS_EE_DOS;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
0;34;34;0;35;31;33;31;0;0;30;37;0;32;32;3.0;32;3.0;1;1;0;35;0;1;0;0;2;0;33.666666666666664;30.357142857142858;34.23076923076923;32.0;0.0;0;3;2;3;3;2;1.0;30.0
0;32;31;32;33;38;41;35;34;32;38;36;30;39;41;11.0;39;11.0;4;4;1;38;1;1;35;0;2;1;37.44444444444444;36.333333333333336;37.5;35.0;0.0;0;3;2;3;3;2;3.0;42.875
0;40;39;36;30;34;43;37;33;0;38;38;41;43;42;9.0;38;9.0;3;3;0;36;1;1;34;0;2;1;35.111111111111114;37.666666666666664;38.8125;37.0;0.0;0;3;2;3;3;2;2.0;35.0
0;31;32;0;36;35;36;37;0;43;40;44;0;41;35;5.0;40;5.0;2;2;1;34;0;1;30;0;2;0;37.5;36.733333333333334;37.84615384615385;38.2;0.0;0;3;2;3;3;2;3.0;44.5
46;40;39;34;43;37;42;41;37;48;30;47;48;42;45;13.0;38;13.0;5;5;1;38;1;1;33;1;2;1;39.388888888888886;38.2;41.875;41.23076923076923;0.0;0;3;2;3;3;2;3.0;43.63636363636363
45;43;31;46;49;42;39;48;38;48;43;45;41;41;34;13.0;32;13.0;5;5;1;45;1;1;41;1;2;1;39.77777777777778;39.06666666666667;42.125;41.53846153846154;0.0;0;3;2;3;3;2;3.0;43.75
0;39;31;31;37;39;37;34;0;46;33;30;36;39;44;8.0;30;8.0;3;3;1;35;1;1;37;0;2;0;36.611111111111114;40.166666666666664;38.61538461538461;39.625;0.0;0;3;2;3;3;2;2.0;36.0
0;36;30;30;34;34;38;34;0;36;36;42;34;39;43;8.0;41;8.0;3;3;1;37;1;1;31;0;2;0;35.94444444444444;40.266666666666666;37.75;36.375;0.0;0;3;2;3;3;2;2.0;40.0
45;35;39;35;33;41;42;39;37;32;32;37;45;37;34;13.0;31;13.0;5;5;1;37;1;1;41;1;2;1;37.5;38.666666666666664;39.0;36.30769230769231;0.0;0;3;2;3;3;2;3.0;41.27272727272727
50;46;31;43;42;41;42;40;40;48;40;42;40;41;45;13.0;37;13.0;5;5;1;42;1;1;41;1;2;1;38.5;42.666666666666664;39.5625;44.61538461538461;0.0;0;3;2;3;3;2;4.0;45.54545454545455
50;47;39;42;47;41;42;48;35;42;36;44;45;42;43;13.0;34;13.0;5;5;1;46;1;1;42;1;2;1;40.22222222222222;40.6;41.125;41.84615384615385;0.0;0;3;2;3;3;2;3.0;43.25
0;39;33;33;30;35;38;34;33;40;33;40;40;37;35;11.0;45;11.0;4;4;1;33;1;1;35;0;2;1;34.27777777777778;34.86666666666667;35.5625;34.81818181818182;0.0;0;3;2;3;3;2;2.0;37.8
0;34;34;38;39;33;32;43;30;40;42;42;39;42;50;11.0;37;11.0;4;4;1;37;1;1;38;0;2;1;35.77777777777778;38.93333333333333;39.0625;39.45454545454545;0.0;0;3;2;3;3;2;2.0;38.6
0;0;0;0;36;0;33;41;0;40;39;32;0;36;35;5.0;34;5.0;2;2;1;42;0;1;0;0;2;0;34.77777777777778;34.84615384615385;33.7;37.0;0.0;0;3;2;3;3;2;2.0;35.5
0;46;30;0;38;30;36;31;0;41;34;32;0;40;33;5.0;32;5.0;2;2;1;39;0;1;33;0;2;0;35.888888888888886;36.6;36.46153846153846;36.2;0.0;0;3;2;3;3;2;3.0;44.25
0;43;36;33;45;30;43;33;32;38;33;34;38;40;46;11.0;34;11.0;4;4;1;39;1;1;38;0;2;1;38.611111111111114;39.93333333333333;41.125;37.18181818181818;0.0;0;3;2;3;3;2;3.0;41.125
0;32;40;0;36;35;38;40;0;32;31;43;0;35;31;5.0;33;5.0;2;2;1;30;0;1;0;0;2;0;33.05555555555556;32.86666666666667;37.15384615384615;31.4;0.0;0;3;2;3;3;2;2.0;32.0
50;38;38;45;38;40;39;43;40;49;34;42;38;33;43;13.0;35;13.0;5;5;1;42;1;1;46;1;2;1;35.72222222222222;39.266666666666666;40.0;44.76923076923077;0.0;0;3;2;3;3;2;3.0;41.0
50;46;39;44;42;40;39;42;43;47;41;46;42;41;44;13.0;39;13.0;5;5;1;43;1;1;46;1;2;1;39.666666666666664;41.333333333333336;42.875;45.15384615384615;0.0;0;3;2;3;3;2;3.0;42.875
0;43;40;36;35;35;40;36;33;46;31;41;43;37;37;11.0;38;11.0;4;4;1;31;1;1;42;0;2;1;37.166666666666664;38.8;37.375;37.27272727272727;0.0;0;3;2;3;3;2;2.0;36.8
50;43;36;39;32;38;40;37;34;36;41;38;42;41;43;13.0;43;13.0;5;5;1;35;1;1;36;1;2;1;34.611111111111114;36.46666666666667;38.3125;40.0;0.0;0;3;2;3;3;2;3.0;41.45454545454545
0;43;31;0;40;38;42;36;0;35;31;39;30;43;33;5.0;30;5.0;2;2;1;42;0;1;30;0;2;0;35.77777777777778;38.93333333333333;39.0625;33.8;0.0;0;3;2;3;3;2;2.0;38.4
0;42;34;32;34;35;39;36;30;36;36;39;32;38;33;11.0;42;11.0;4;4;1;34;1;1;31;0;2;1;37.44444444444444;38.13333333333333;35.75;32.45454545454545;0.0;0;3;2;3;3;2;2.0;32.0
0;41;35;31;37;36;38;31;0;0;36;45;0;36;38;6.0;35;6.0;2;2;0;39;1;1;36;0;2;0;36.22222222222222;33.13333333333333;39.07692307692308;34.5;0.0;0;3;2;3;3;2;2.0;36.6
0;44;30;34;33;41;43;39;33;44;37;41;43;35;46;11.0;40;11.0;4;4;1;33;1;1;40;0;2;1;34.05555555555556;37.0;38.3125;38.81818181818182;0.0;0;3;2;3;3;2;2.0;35.125
47;33;31;42;33;32;40;40;35;33;37;30;38;39;43;13.0;34;13.0;5;5;1;36;1;1;35;1;2;1;33.666666666666664;38.06666666666667;35.625;40.0;0.0;0;3;2;3;3;2;3.0;42.0
0;44;34;34;41;37;38;37;31;44;32;43;44;40;37;11.0;33;11.0;4;4;1;34;1;1;30;0;2;1;33.55555555555556;36.666666666666664;36.6875;35.81818181818182;0.0;0;3;2;3;3;2;2.0;36.0
50;43;33;42;46;42;41;43;40;48;38;41;45;43;48;13.0;34;13.0;5;5;1;41;1;1;45;1;2;1;38.77777777777778;42.733333333333334;40.625;45.07692307692308;0.0;0;3;2;3;3;2;4.0;45.54545454545455
44;39;30;43;45;42;33;39;35;42;39;33;41;30;39;13.0;37;13.0;5;5;1;37;1;1;50;1;2;1;35.833333333333336;38.13333333333333;36.875;40.23076923076923;0.0;0;3;2;3;3;2;2.0;38.125
0;47;34;0;37;45;37;41;0;33;38;42;39;35;44;5.0;38;5.0;2;2;1;32;0;1;0;0;2;0;33.72222222222222;36.333333333333336;36.625;39.6;0.0;0;3;2;3;3;2;2.0;35.625
0;39;33;31;34;37;40;43;0;38;37;39;32;40;36;8.0;47;8.0;3;3;1;39;1;1;30;0;2;0;38.166666666666664;37.6;34.0;34.625;0.0;0;3;2;3;3;2;2.0;33.0
0;0;34;0;35;0;41;37;0;44;32;37;0;38;36;5.0;38;5.0;2;2;1;30;0;1;0;0;2;0;35.833333333333336;38.1;33.76923076923077;39.2;0.0;0;3;2;3;3;2;2.0;39.0
50;40;37;40;35;38;43;38;33;48;37;40;44;40;44;13.0;42;13.0;5;5;1;40;1;1;36;1;2;1;37.333333333333336;39.46666666666667;36.5625;42.07692307692308;0.0;0;3;2;3;3;2;3.0;40.09090909090909
50;46;41;40;47;37;44;42;41;47;45;46;43;35;38;13.0;42;13.0;5;5;1;45;1;1;41;1;2;1;40.333333333333336;41.46666666666667;43.875;42.38461538461539;0.0;0;3;2;3;3;2;4.0;45.63636363636363
0;37;30;33;30;36;44;33;33;41;39;43;40;36;45;11.0;37;11.0;4;4;1;30;1;1;39;0;2;1;37.111111111111114;35.666666666666664;37.125;37.72727272727273;0.0;0;3;2;3;3;2;3.0;42.625
50;39;42;37;41;34;41;36;0;33;40;44;36;44;35;10.0;32;10.0;4;4;1;36;1;1;39;1;2;0;39.5;38.06666666666667;39.5;38.2;0.0;0;3;2;3;3;2;3.0;43.36363636363637
45;45;40;36;42;39;42;42;40;48;39;45;43;42;42;13.0;48;13.0;5;5;1;37;1;1;39;1;2;1;37.388888888888886;41.333333333333336;42.5;41.53846153846154;0.0;0;3;2;3;3;2;3.0;40.45454545454545
50;41;30;31;42;43;42;40;0;40;38;46;42;43;44;10.0;45;10.0;4;4;1;36;1;1;37;1;2;0;38.72222222222222;37.666666666666664;41.6875;40.5;0.0;0;3;2;3;3;2;3.0;41.18181818181818
0;30;30;0;31;35;39;40;0;30;34;45;32;30;30;5.0;35;5.0;2;2;1;37;0;1;0;0;2;0;34.94444444444444;34.06666666666667;36.15384615384615;30.0;0.0;0;3;2;3;3;2;2.0;34.2
0;38;38;30;36;31;45;43;30;38;39;35;37;36;36;11.0;32;11.0;4;4;1;38;1;1;31;0;2;1;36.5;38.733333333333334;34.125;33.09090909090909;0.0;0;3;2;3;3;2;2.0;36.875
0;30;30;35;38;39;44;38;37;36;36;36;41;41;41;11.0;34;11.0;4;4;1;32;1;1;33;0;2;1;34.94444444444444;35.06666666666667;37.0;37.36363636363637;0.0;0;3;2;3;3;2;3.0;42.875
0;48;30;0;40;0;37;39;0;46;31;32;30;40;35;5.0;31;5.0;2;2;1;36;0;1;30;0;2;0;33.94444444444444;39.75;34.76923076923077;39.4;0.0;0;3;2;3;3;2;3.0;43.0
50;41;36;45;34;37;44;34;36;42;40;40;44;42;44;13.0;42;13.0;5;5;1;38;1;1;36;1;2;1;39.27777777777778;40.733333333333334;37.625;43.0;0.0;0;3;2;3;3;2;4.0;46.36363636363637
50;44;30;40;43;38;43;35;30;31;40;38;47;38;40;13.0;44;13.0;5;5;1;40;1;1;34;1;2;1;38.666666666666664;34.86666666666667;40.4375;37.84615384615385;0.0;0;3;2;3;3;2;3.0;42.375
42;40;37;44;34;38;36;35;39;41;38;39;44;41;44;13.0;48;13.0;5;5;1;36;1;1;39;1;2;1;37.611111111111114;38.6;37.4375;42.07692307692308;0.0;0;3;2;3;3;2;3.0;41.09090909090909
50;45;42;44;40;39;42;43;0;45;37;45;40;40;38;10.0;50;10.0;4;4;1;46;1;1;45;1;2;0;40.05555555555556;41.6;43.9375;43.6;0.0;0;3;2;3;3;2;4.0;45.90909090909091
45;38;30;33;36;33;39;34;30;50;35;43;42;39;40;13.0;35;13.0;5;5;1;38;1;1;34;1;2;1;34.833333333333336;36.0;36.875;38.38461538461539;0.0;0;3;2;3;3;2;2.0;37.18181818181818
50;41;41;42;44;39;39;46;35;49;43;46;42;33;44;13.0;35;13.0;5;5;1;41;1;1;36;1;2;1;37.888888888888886;37.2;43.6875;43.15384615384615;0.0;0;3;2;3;3;2;3.0;43.75
0;38;40;33;30;35;43;38;0;36;37;42;42;36;31;8.0;40;8.0;3;3;1;37;1;1;32;0;2;0;37.388888888888886;38.733333333333334;37.8125;33.0;0.0;0;3;2;3;3;2;2.0;34.375
0;41;32;30;41;30;43;31;31;50;36;32;37;42;46;11.0;34;11.0;4;4;1;40;1;1;33;0;2;1;37.333333333333336;40.2;36.8125;38.27272727272727;0.0;0;3;2;3;3;2;3.0;41.375
0;0;34;0;34;33;41;38;0;40;31;42;0;38;35;5.0;31;5.0;2;2;1;30;0;1;0;0;2;0;36.333333333333336;29.733333333333334;39.5;37.0;0.0;0;3;2;3;3;2;2.0;32.0
0;41;30;0;32;37;40;37;0;50;38;35;0;39;37;5.0;47;5.0;2;2;1;35;0;1;0;0;2;0;33.666666666666664;35.733333333333334;33.5;42.2;0.0;0;3;2;3;3;2;3.0;42.875
0;0;37;0;35;34;34;36;0;0;35;33;34;35;33;3.0;35;3.0;1;1;0;34;0;1;17;0;2;0;34.5;36.76923076923077;35.23076923076923;33.0;0.0;0;3;2;3;3;2;1.0;30.0
48;33;38;39;43;36;40;36;38;49;35;36;39;40;45;13.0;43;13.0;5;5;1;33;1;1;39;1;2;1;37.27777777777778;35.666666666666664;40.125;43.07692307692308;0.0;0;3;2;3;3;2;3.0;43.27272727272727
0;39;30;0;32;37;35;40;0;46;30;45;34;41;44;5.0;45;5.0;2;2;1;31;0;1;30;0;2;0;35.0;35.46666666666667;36.1875;44.8;0.0;0;3;2;3;3;2;2.0;35.4
0;44;40;32;43;33;34;40;38;47;38;32;46;30;46;11.0;43;11.0;4;4;1;39;1;1;41;0;2;1;40.94444444444444;42.53333333333333;38.5625;40.18181818181818;0.0;0;3;2;3;3;2;3.0;42.5
0;41;33;34;34;37;45;43;34;36;35;36;38;38;38;11.0;32;11.0;4;4;1;34;1;1;41;0;2;1;38.111111111111114;37.333333333333336;35.5625;35.45454545454545;0.0;0;3;2;3;3;2;1.0;29.625
0;41;30;38;42;41;43;44;49;42;30;45;37;31;39;11.0;32;11.0;4;4;1;41;1;1;41;0;2;1;38.611111111111114;42.2;36.625;42.0;0.0;0;3;2;3;3;2;3.0;41.25
0;46;31;0;41;38;42;43;0;42;44;50;44;44;40;5.0;43;5.0;2;2;1;39;0;1;0;0;2;0;43.333333333333336;41.2;40.625;40.8;0.0;0;3;2;3;3;2;3.0;41.375
0;0;30;0;41;0;43;37;0;0;37;42;0;37;41;3.0;34;3.0;1;1;0;36;0;1;31;0;2;0;38.22222222222222;42.46153846153846;37.3125;41.0;0.0;0;3;2;3;3;2;2.0;38.0
0;47;38;0;37;37;40;35;0;40;41;45;47;37;37;5.0;42;5.0;2;2;1;33;0;1;0;0;2;0;34.55555555555556;39.266666666666666;37.5;38.2;0.0;0;3;2;3;3;2;2.0;34.6
0;0;30;31;33;36;34;47;0;39;36;42;0;30;42;8.0;30;8.0;3;3;1;38;1;1;34;0;2;0;38.111111111111114;33.07692307692308;38.07692307692308;37.125;0.0;0;3;2;3;3;2;2.0;30.625
0;0;30;0;35;40;45;35;0;38;30;40;35;33;32;5.0;30;5.0;2;2;1;30;0;1;0;0;2;0;36.833333333333336;35.23076923076923;37.3125;34.4;0.0;0;3;2;3;3;2;2.0;37.75
0;43;33;32;44;31;43;40;0;48;43;34;0;31;44;8.0;35;8.0;3;3;1;34;1;1;49;0;2;0;40.27777777777778;38.666666666666664;38.0;40.5;0.0;0;3;2;3;3;2;2.0;39.75
50;44;39;40;41;35;45;44;0;46;44;47;44;43;42;10.0;50;10.0;4;4;1;42;1;1;45;1;2;0;42.0;44.06666666666667;40.1875;43.8;0.0;0;3;2;3;3;2;3.0;43.18181818181818
48;44;38;33;35;33;43;36;33;50;43;45;44;30;45;13.0;39;13.0;5;5;1;41;1;1;49;1;2;1;38.27777777777778;39.733333333333334;41.1875;40.69230769230769;0.0;0;3;2;3;3;2;3.0;41.45454545454545
0;42;34;0;40;36;44;40;0;36;34;40;42;39;41;5.0;33;5.0;2;2;1;44;0;1;30;0;2;0;37.72222222222222;41.93333333333333;37.25;39.0;0.0;0;3;2;3;3;2;3.0;41.8
0;42;33;33;40;42;46;47;37;43;31;42;42;40;42;11.0;45;11.0;4;4;1;38;1;1;39;0;2;1;38.27777777777778;40.4;36.625;38.36363636363637;0.0;0;3;2;3;3;2;3.0;41.5
0;39;30;32;35;34;39;33;0;0;30;45;42;41;39;6.0;44;6.0;2;2;0;31;1;1;30;0;2;0;35.94444444444444;36.13333333333333;36.5;35.5;0.0;0;3;2;3;3;2;2.0;36.6
50;48;33;49;41;36;44;35;37;46;39;41;38;42;42;13.0;50;13.0;5;5;1;41;1;1;40;1;2;1;42.44444444444444;42.0;40.0;44.30769230769231;0.0;0;3;2;3;3;2;3.0;43.36363636363637
0;43;38;40;39;37;47;43;0;39;46;41;41;37;36;8.0;43;8.0;3;3;1;42;1;1;39;0;2;0;38.72222222222222;39.666666666666664;37.6875;38.25;0.0;0;3;2;3;3;2;2.0;37.875
0;41;34;42;47;35;43;42;0;44;32;42;31;32;42;8.0;37;8.0;3;3;1;32;1;1;33;0;2;0;38.55555555555556;38.4;39.375;42.5;0.0;0;3;2;3;3;2;2.0;39.375
0;40;33;0;37;30;43;45;0;35;39;44;43;31;37;5.0;31;5.0;2;2;1;30;0;1;32;0;2;0;36.833333333333336;39.06666666666667;40.375;36.2;0.0;0;3;2;3;3;2;2.0;38.375
0;32;30;0;36;35;34;32;0;48;32;42;0;38;37;5.0;45;5.0;2;2;1;37;0;1;0;0;2;0;37.0;33.666666666666664;34.0;41.4;0.0;0;3;2;3;3;2;3.0;44.5
0;42;41;40;37;41;41;47;37;49;40;36;42;42;37;11.0;40;11.0;4;4;1;46;1;1;43;0;2;1;40.44444444444444;41.733333333333334;38.0;40.0;0.0;0;3;2;3;3;2;2.0;39.375
0;40;31;0;37;32;48;35;0;34;38;40;38;32;36;5.0;38;5.0;2;2;1;39;0;1;34;0;2;0;36.833333333333336;38.6;35.8125;35.2;0.0;0;3;2;3;3;2;4.0;50.0
0;0;36;0;43;33;37;39;0;32;30;41;0;32;45;5.0;30;5.0;2;2;1;39;0;1;0;0;2;0;38.44444444444444;36.083333333333336;36.84615384615385;39.8;0.0;0;3;2;3;3;2;2.0;34.0
0;0;34;0;38;0;38;37;0;0;39;38;42;37;35;3.0;33;3.0;1;1;0;34;0;1;0;0;2;0;34.72222222222222;35.84615384615385;34.46153846153846;35.0;0.0;0;3;2;3;3;2;2.0;38.0
0;46;30;0;38;33;37;40;0;37;36;31;46;39;27;5.0;44;2.0;2;1;1;30;0;1;0;0;2;0;36.0;30.833333333333332;34.81818181818182;31.0;3.0;1;3;2;3;3;2;3.0;42.0
0;39;30;30;38;43;41;36;33;37;47;43;40;43;33;11.0;39;11.0;4;4;1;37;1;1;47;0;2;1;36.166666666666664;39.4;36.625;32.90909090909091;0.0;0;3;2;3;3;2;2.0;36.375
0;47;41;37;35;40;43;40;35;49;36;39;47;38;36;11.0;40;11.0;4;4;1;43;1;1;38;0;2;1;38.77777777777778;39.13333333333333;38.9375;38.36363636363637;0.0;0;3;2;3;3;2;2.0;39.375
0;41;33;32;38;37;42;45;31;43;31;42;44;42;37;11.0;42;11.0;4;4;1;41;1;1;37;0;2;1;36.388888888888886;38.93333333333333;37.1875;35.09090909090909;0.0;0;3;2;3;3;2;3.0;41.625
0;36;37;32;44;34;41;40;37;49;35;42;44;40;45;11.0;45;11.0;4;4;1;34;1;1;32;0;2;1;37.166666666666664;37.6;39.75;40.0;0.0;0;3;2;3;3;2;3.0;42.75
0;0;31;0;35;34;36;37;0;0;31;44;0;37;41;3.0;43;3.0;1;1;0;39;0;1;0;0;2;0;34.333333333333336;32.46153846153846;37.53846153846154;41.0;0.0;0;3;2;3;3;2;2.0;40.0
50;43;35;0;40;43;40;43;0;0;37;45;43;36;43;5.0;37;5.0;2;2;0;43;0;1;38;1;2;0;35.72222222222222;37.733333333333334;40.15384615384615;45.8;0.0;0;3;2;3;3;2;3.0;42.875
0;46;32;0;36;0;41;39;0;50;39;31;41;39;38;5.0;35;5.0;2;2;1;37;0;1;0;0;2;0;36.77777777777778;37.46666666666667;34.84615384615385;42.8;0.0;0;3;2;3;3;2;2.0;37.0
0;30;32;0;38;33;46;40;0;0;42;39;38;41;35;3.0;36;3.0;1;1;0;37;0;1;0;0;2;0;37.166666666666664;38.13333333333333;40.9375;35.0;0.0;0;3;2;3;3;2;3.0;41.0
0;46;36;0;34;35;43;38;0;0;43;39;30;37;40;3.0;37;3.0;1;1;0;41;0;1;41;0;2;0;39.666666666666664;40.86666666666667;38.6875;40.0;0.0;0;3;2;3;3;2;2.0;40.0
0;39;30;0;35;34;46;40;0;40;36;41;47;38;43;5.0;38;5.0;2;2;1;33;0;1;32;0;2;0;38.0;35.666666666666664;34.9375;41.8;0.0;0;3;2;3;3;2;3.0;45.0
0;40;32;35;46;35;44;44;36;50;44;47;48;30;39;11.0;50;11.0;4;4;1;39;1;1;38;0;2;1;37.611111111111114;40.4;40.0;39.09090909090909;0.0;0;3;2;3;3;2;3.0;41.875
0;42;32;0;46;35;45;46;0;50;39;40;41;40;36;5.0;40;5.0;2;2;1;36;0;1;32;0;2;0;40.0;43.93333333333333;39.25;41.6;0.0;0;3;2;3;3;2;2.0;36.0
0;43;30;0;40;31;36;37;0;42;41;36;41;39;40;5.0;37;5.0;2;2;1;39;0;1;0;0;2;0;37.94444444444444;41.2;35.0625;40.8;0.0;0;3;2;3;3;2;2.0;35.0
0;32;32;0;36;37;36;33;0;34;30;30;42;33;30;5.0;30;5.0;2;2;1;38;0;1;0;0;2;0;34.166666666666664;37.583333333333336;34.36363636363637;31.6;0.0;0;3;2;3;3;2;1.0;27.0
0;0;32;0;19;0;35;33;0;21;32;0;0;31;0;2.0;32;0.0;1;0;1;40;0;0;0;0;1;0;37.166666666666664;35.84615384615385;32.55555555555556;21.0;2.0;1;3;2;3;3;2;1.0;27.0
0;37;35;0;35;35;39;37;0;46;35;47;42;30;30;5.0;35;5.0;2;2;1;43;0;1;34;0;2;0;36.111111111111114;37.13333333333333;38.875;36.4;0.0;0;3;2;3;3;2;2.0;35.6
0;43;30;0;37;33;43;39;0;48;44;41;41;30;45;5.0;50;5.0;2;2;1;41;0;1;0;0;2;0;41.333333333333336;38.733333333333334;37.4375;46.2;0.0;0;3;2;3;3;2;2.0;39.375
0;45;36;0;35;40;35;39;0;47;30;46;44;37;44;5.0;32;5.0;2;2;1;43;0;1;31;0;2;0;39.5;42.06666666666667;38.25;45.2;0.0;0;3;2;3;3;2;4.0;49.0
0;33;33;0;37;34;44;42;0;0;36;38;39;41;41;3.0;40;3.0;1;1;0;36;0;1;0;0;2;0;35.77777777777778;35.4;36.46153846153846;41.0;0.0;0;3;2;3;3;2;2.0;39.0
0;36;30;0;35;30;43;42;0;38;36;37;36;37;41;5.0;40;5.0;2;2;1;35;0;1;0;0;2;0;34.0;33.142857142857146;35.90909090909091;39.8;0.0;0;3;2;3;3;2;3.0;45.0
0;42;38;0;38;38;43;38;0;47;38;42;43;39;40;5.0;36;5.0;2;2;1;39;0;1;0;0;2;0;38.72222222222222;41.8;38.125;42.8;0.0;0;3;2;3;3;2;2.0;35.25
0;30;33;0;33;31;43;38;0;37;42;40;33;38;44;5.0;40;5.0;2;2;1;35;0;1;0;0;2;0;35.833333333333336;31.6;35.30769230769231;41.2;0.0;0;3;2;3;3;2;2.0;39.2
0;33;33;0;35;32;35;39;0;33;33;35;0;37;40;5.0;43;5.0;2;2;1;43;0;1;0;0;2;0;37.333333333333336;40.53333333333333;34.9375;37.2;0.0;0;3;2;3;3;2;2.0;34.875
0;45;30;0;37;42;36;38;0;42;32;40;43;39;44;5.0;42;5.0;2;2;1;36;0;1;0;0;2;0;35.333333333333336;40.083333333333336;35.84615384615385;43.2;0.0;0;3;2;3;3;2;2.0;38.8
50;44;33;33;40;44;40;41;38;40;33;43;41;43;47;13.0;40;13.0;5;5;1;44;1;1;33;1;2;1;38.0;42.86666666666667;39.1875;41.07692307692308;0.0;0;3;2;3;3;2;3.0;44.25
0;34;30;0;32;32;42;34;0;44;36;33;39;30;40;5.0;30;5.0;2;2;1;34;0;1;36;0;2;0;37.0;39.8;36.3125;41.6;0.0;0;3;2;3;3;2;2.0;37.2
0;33;19;0;0;0;42;38;0;45;31;0;33;38;0;2.0;39;2.0;1;1;1;30;0;0;0;0;2;0;28.77777777777778;35.583333333333336;18.714285714285715;45.0;0.0;0;3;2;3;3;2;2.0;37.0
0;37;42;49;45;34;45;41;31;50;41;43;45;30;45;11.0;35;11.0;4;4;1;41;1;1;32;0;2;1;39.833333333333336;40.733333333333334;40.5625;43.18181818181818;0.0;0;3;2;3;3;2;3.0;42.75
0;39;30;0;41;42;38;43;0;43;37;32;42;38;40;5.0;33;5.0;2;2;1;39;0;1;0;0;2;0;38.0;43.25;37.81818181818182;41.2;0.0;0;3;2;3;3;2;2.0;36.0
50;41;41;35;43;31;42;42;39;50;40;45;41;40;45;13.0;47;13.0;5;5;1;41;1;1;35;1;2;1;41.44444444444444;39.86666666666667;41.375;42.84615384615385;0.0;0;3;2;3;3;2;3.0;42.09090909090909
0;41;35;34;40;34;37;35;0;35;36;40;44;31;30;8.0;33;8.0;3;3;1;44;1;1;32;0;2;0;35.666666666666664;40.333333333333336;38.6875;32.75;0.0;0;3;2;3;3;2;3.0;40.875
0;46;30;20;35;33;39;35;0;43;30;33;32;40;38;8.0;35;5.0;3;2;1;38;1;1;31;0;2;0;33.05555555555556;37.06666666666667;35.0;32.5;3.0;1;3;2;3;3;2;2.0;34.0
0;36;30;0;37;0;39;43;0;47;32;45;36;36;34;5.0;38;5.0;2;2;1;39;0;1;0;0;2;0;37.27777777777778;32.2;37.61538461538461;39.2;0.0;0;3;2;3;3;2;4.0;49.0
0;46;35;0;36;0;41;48;0;39;32;17;0;40;0;2.0;36;2.0;1;1;1;0;0;0;0;0;2;0;36.72222222222222;40.083333333333336;32.81818181818182;39.0;0.0;0;3;2;3;3;2;4.0;50.0
0;40;32;37;35;37;41;50;34;39;44;37;43;41;40;11.0;39;11.0;4;4;1;38;1;1;49;0;2;1;34.22222222222222;38.0;34.625;37.36363636363637;0.0;0;3;2;3;3;2;4.0;45.125
0;33;32;0;32;35;31;42;0;48;42;31;0;38;38;5.0;34;5.0;2;2;1;39;0;1;0;0;2;0;35.5;37.333333333333336;36.57142857142857;42.0;0.0;0;3;2;3;3;2;3.0;44.5
0;36;32;0;37;36;38;34;0;45;37;0;0;38;41;5.0;38;5.0;2;2;1;35;0;1;0;0;2;0;38.166666666666664;37.0;36.888888888888886;42.6;0.0;0;3;2;3;3;2;2.0;38.0
0;46;32;39;43;37;41;42;0;33;44;35;0;41;37;8.0;50;8.0;3;3;1;38;1;1;31;0;2;0;39.27777777777778;41.13333333333333;40.625;36.75;0.0;0;3;2;3;3;2;4.0;50.0
0;42;34;35;37;42;45;44;0;49;45;42;41;39;40;8.0;50;8.0;3;3;1;36;1;1;36;0;2;0;38.833333333333336;42.2;41.4375;40.375;0.0;0;3;2;3;3;2;3.0;42.5
0;38;34;34;42;35;34;43;0;46;36;44;0;41;40;8.0;50;8.0;3;3;1;37;1;1;40;0;2;0;37.111111111111114;41.06666666666667;40.875;39.25;0.0;0;3;2;3;3;2;2.0;40.0
0;0;0;0;0;0;43;0;0;46;43;0;0;36;0;2.0;38;2.0;1;1;1;33;0;0;0;0;2;0;33.44444444444444;36.25;33.0;46.0;0.0;0;3;2;3;3;2;2.0;34.0
0;33;30;0;36;36;42;40;0;44;30;42;0;38;41;5.0;34;5.0;2;2;1;31;0;1;0;0;2;0;39.55555555555556;38.2;35.125;42.2;0.0;0;3;2;3;3;2;3.0;42.8
0;0;30;0;35;45;39;45;0;0;39;37;47;41;33;3.0;38;3.0;1;1;0;36;0;1;32;0;2;0;34.666666666666664;41.38461538461539;36.625;33.0;0.0;0;3;2;3;3;2;1.0;26.0
0;37;30;0;31;33;39;0;0;49;37;0;32;37;0;2.0;42;2.0;1;1;1;37;0;0;0;0;2;0;35.611111111111114;35.666666666666664;36.083333333333336;49.0;0.0;0;3;2;3;3;2;2.0;39.2
