LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;CREDITOS_DIFERENCIAL;ESTADO_FINAL;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;NOTA_DIBUJO;VECES_DIBUJO;CREDITOS_DIBUJO;NOTA_QUIMICA;VECES_QUIMICA;CREDITOS_QUIMICA;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
8;405.0;76.0;55.0;51.0;53.0;8;33.33333333333334;1;15;11;4;7;6;1;2;4;5;27.0;2;32.0;1;2;32.0;1;3;34.0;1;1;35.0;1;2;30.0;1;1;49.0;1;2;2;37.47058823529412
11;409.0;75.0;56.0;51.0;52.0;11;27.74358974358974;2;13;6;7;6;4;2;1;4;9;25.66666666666667;3;35.0;1;2;21.66666666666667;3;3;30.0;1;1;31.0;1;2;31.0;1;1;0.0;0;2;1;22.66666666666667
8;428.0;64.0;59.0;63.0;52.0;8;35.73333333333333;1;15;12;3;7;6;1;2;4;5;30.0;1;42.0;1;2;26.33333333333333;3;3;37.0;1;1;50.0;1;2;30.0;1;1;43.0;1;2;2;36.58823529411764
8;425.0;76.0;51.0;63.0;63.0;10;31.23333333333333;3;15;8;7;7;5;2;2;4;2;25.0;3;36.0;1;2;26.5;2;3;30.0;1;1;34.0;1;2;31.0;2;1;44.0;1;2;2;34.1764705882353
8;442.0;63.0;52.0;68.0;71.0;8;30.9;4;15;8;7;7;5;2;2;4;9;24.0;3;34.0;1;2;26.5;2;3;37.0;1;1;34.0;2;2;31.0;2;1;42.0;1;2;2;33.58823529411764
4;432.0;63.0;60.0;48.0;56.0;18;31.35897435897436;3;13;5;8;6;3;3;1;4;9;26.66666666666667;3;44.0;1;2;24.0;2;3;34.0;1;1;41.0;1;2;25.0;2;1;0.0;0;2;1;24.3
11;429.0;68.0;52.0;68.0;74.0;16;34.36666666666667;2;15;12;3;7;6;1;2;4;5;30.0;1;39.0;1;2;24.5;2;3;40.0;1;1;39.0;1;2;30.0;2;1;48.0;1;2;2;33.1764705882353
8;411.0;69.0;59.0;63.0;47.0;19;30.05128205128205;3;13;5;8;6;3;3;1;4;9;21.66666666666667;3;42.0;1;2;24.5;2;3;37.0;1;1;42.0;1;2;25.5;2;1;0.0;0;2;2;31.75
11;424.0;55.0;65.0;77.0;52.0;11;32.15555555555555;2;15;8;7;7;5;2;2;4;2;26.33333333333333;3;43.0;1;2;24.66666666666667;3;3;37.0;1;1;39.0;1;2;30.0;1;1;36.0;1;2;2;31.55882352941176
10;416.0;59.0;65.0;63.0;56.0;3;29.84444444444444;3;15;7;8;7;4;3;1;4;9;22.66666666666667;3;40.0;1;2;25.33333333333333;3;3;35.0;1;1;34.0;1;2;22.0;3;1;38.0;1;2;2;30.2
12;409.0;68.0;60.0;59.0;53.0;8;31.74444444444445;3;15;7;8;7;4;3;1;4;2;25.0;3;42.0;1;2;26.5;2;3;32.0;1;1;34.0;1;2;24.66666666666667;3;1;44.0;1;2;2;32.64705882352941
5;386.0;76.0;59.0;33.0;50.0;5;27.46153846153846;2;13;6;7;6;4;2;1;4;9;15.0;3;42.0;1;2;21.0;3;3;40.0;1;1;40.0;1;2;30.0;1;1;0.0;0;2;1;22.7
19;424.0;55.0;65.0;77.0;61.0;19;31.86666666666667;2;15;12;3;7;6;1;2;4;2;30.0;3;37.0;1;2;23.33333333333333;3;3;39.0;1;1;30.0;1;2;31.0;1;1;42.0;1;2;2;35.61764705882353
16;384.74;52.71;52.14;49.94;70.37;19;35.93333333333333;1;15;12;3;7;6;1;2;4;2;34.0;1;44.0;1;2;23.33333333333333;3;3;36.0;1;1;43.0;1;2;33.0;1;1;45.0;1;2;2;36.35294117647059
10;387.41;55.69;52.29;59.32;94.05;7;35.03333333333333;1;15;12;3;7;6;1;2;4;2;30.0;1;36.0;1;2;28.5;2;3;40.0;1;1;40.0;1;2;34.0;1;1;47.0;1;2;2;32.05882352941177
10;413.0;55.0;49.0;69.0;47.0;10;28.92307692307692;2;13;9;4;6;4;2;1;4;9;31.0;1;30.0;1;2;20.0;3;3;35.0;1;1;39.0;1;2;19.0;3;1;0.0;0;2;1;21.125
11;422.0;55.0;60.0;63.0;43.0;11;35.06666666666667;3;15;6;9;7;4;3;1;4;5;26.0;2;28.0;2;2;29.0;2;3;41.0;1;1;50.0;1;2;38.0;1;1;50.0;1;2;3;41.35294117647059
5;401.0;63.0;52.0;51.0;52.0;5;31.16666666666667;3;15;8;7;7;5;2;2;4;9;25.0;2;32.5;2;2;20.5;2;3;41.0;1;1;40.0;1;2;36.0;1;1;42.0;1;2;1;27.9
15;409.0;55.0;56.0;59.0;58.0;18;34.96666666666667;3;15;7;8;7;4;3;1;4;5;28.0;2;37.0;1;2;28.0;2;3;41.0;1;1;50.0;1;2;27.5;2;1;43.0;1;2;2;38.58823529411764
4;388.06;61.49;58.27;52.77;52.09;5;14.44871794871795;4;13;3;10;6;2;4;1;4;9;6.0;3;40.0;1;2;9.5;2;3;32.0;1;1;6.0;3;2;11.33333333333333;3;1;0.0;0;2;3;44.0
11;377.0;64.0;47.0;51.0;45.0;11;33.3;1;15;12;3;7;6;1;2;4;2;30.0;1;34.0;1;2;23.5;2;3;38.0;1;1;38.0;1;2;31.0;1;1;48.0;1;2;2;37.47058823529412
9;479.0;108.0;61.0;65.0;70.0;9;39.0;0;15;15;0;7;7;0;2;4;5;30.0;1;45.0;1;2;31.0;1;3;46.0;1;1;50.0;1;2;42.0;1;1;47.0;1;2;3;42.14705882352941
6;464.0;77.0;78.0;54.0;68.0;19;39.26666666666667;0;15;15;0;7;7;0;2;4;2;35.0;1;45.0;1;2;30.0;1;3;37.0;1;1;45.0;1;2;44.0;1;1;49.0;1;2;3;40.64705882352941
13;471.0;85.0;67.0;64.0;75.0;10;32.80769230769231;2;13;6;7;6;4;2;2;4;9;28.5;2;45.0;1;2;23.5;2;3;39.0;1;1;36.0;1;2;41.0;1;1;0.0;0;2;2;32.33333333333334
16;460.0;77.0;70.0;67.0;65.0;16;29.15384615384615;0;13;6;7;6;4;2;1;4;9;23.0;1;45.0;1;2;19.0;1;3;31.0;1;1;35.0;1;2;39.0;1;1;0.0;0;2;0;0.0
16;459.0;80.0;70.0;64.0;72.0;16;36.93333333333333;1;15;15;0;7;7;0;2;4;11;32.0;1;45.0;1;2;31.0;2;3;35.0;1;1;43.0;1;2;36.0;1;1;43.0;1;2;2;35.11764705882353
19;467.0;91.0;52.0;63.0;61.0;19;35.2;0;15;15;0;7;7;0;2;4;9;31.0;1;45.0;1;2;30.0;1;3;37.0;1;1;35.0;1;2;37.0;1;1;40.0;1;2;2;38.1764705882353
2;452.0;80.0;67.0;67.0;65.0;9;40.8;0;15;15;0;7;7;0;2;4;2;36.0;1;45.0;1;2;38.0;1;3;36.0;1;1;50.0;1;2;46.0;1;1;41.0;1;2;2;37.64705882352941
6;441.0;85.0;67.0;54.0;50.0;6;29.73333333333333;3;15;4;11;7;3;4;1;4;9;27.0;2;45.0;1;2;26.33333333333333;3;3;30.0;1;1;27.0;2;2;39.0;1;1;23.0;1;2;1;29.3
10;461.0;91.0;53.0;64.0;80.0;10;37.8;0;15;15;0;7;7;0;2;4;2;33.0;1;45.0;1;2;31.0;1;3;37.0;1;1;41.0;1;2;41.0;1;1;46.0;1;2;2;36.41176470588236
11;442.0;90.0;62.0;62.0;70.0;11;38.0;1;15;15;0;7;7;0;2;4;5;30.0;1;45.0;1;2;32.0;2;3;38.0;1;1;43.0;1;2;42.0;1;1;49.0;1;2;3;41.41176470588236
11;446.0;80.0;67.0;59.0;77.0;11;30.76923076923077;0;13;6;7;6;4;2;2;4;9;21.0;1;45.0;1;2;19.0;1;3;37.0;1;1;50.0;1;2;32.0;1;1;0.0;0;2;0;0.0
1;449.0;76.0;67.0;64.0;59.0;1;39.0;1;15;15;0;7;7;0;2;4;2;35.5;2;45.0;1;2;30.0;1;3;36.0;1;1;47.0;1;2;39.0;1;1;47.0;1;2;2;39.23529411764706
9;450.0;81.0;64.0;65.0;75.0;9;41.33333333333334;0;15;15;0;7;7;0;2;4;5;38.0;1;45.0;1;2;37.0;1;3;41.0;1;1;42.0;1;2;42.0;1;1;50.0;1;2;3;40.58823529411764
8;421.0;90.0;66.0;56.0;58.0;8;36.2;3;15;13;2;7;6;1;2;4;2;36.0;2;45.0;1;2;30.0;3;3;37.0;1;1;29.0;2;2;42.0;1;1;41.0;1;2;2;36.58823529411764
10;450.0;74.0;67.0;64.0;65.0;10;37.6;0;15;15;0;7;7;0;2;4;2;31.0;1;45.0;1;2;38.0;1;3;32.0;1;1;40.0;1;2;38.0;1;1;43.0;1;2;2;38.29411764705883
8;419.0;90.0;70.0;55.0;55.0;8;36.26666666666667;2;15;12;3;7;6;1;2;4;11;34.5;2;39.0;1;2;25.0;2;3;35.0;1;1;45.0;1;2;42.0;1;1;43.0;1;2;2;36.58823529411764
10;452.0;73.0;70.0;69.0;70.0;10;30.30769230769231;0;13;8;5;6;4;2;2;4;9;30.0;1;24.0;1;2;20.0;1;3;36.0;1;1;50.0;1;2;30.0;1;1;0.0;0;2;0;0.0
14;426.0;90.0;59.0;62.0;56.0;7;34.13333333333333;2;15;12;3;7;6;1;2;4;2;34.0;2;36.0;1;2;23.0;2;3;40.0;1;1;37.0;1;2;41.0;1;1;40.0;1;2;2;34.58823529411764
10;452.0;73.0;65.0;67.0;75.0;10;34.61538461538461;0;13;10;3;6;5;1;2;4;9;33.0;1;42.0;1;2;24.0;1;3;36.0;1;1;43.0;1;2;40.0;1;1;0.0;0;2;0;0.0
14;451.0;64.0;65.0;54.0;65.0;11;40.46666666666667;0;15;15;0;7;7;0;2;4;2;36.0;1;43.0;1;2;33.0;1;3;38.0;1;1;50.0;1;2;40.0;1;1;50.0;1;2;3;44.47058823529412
13;449.0;70.0;65.0;62.0;83.0;12;7.615384615384615;0;13;0;13;6;0;6;1;4;9;6.0;1;10.0;1;2;7.0;1;3;12.0;1;1;7.0;1;2;8.0;1;1;0.0;0;2;0;0.0
14;426.0;90.0;55.0;50.0;61.0;16;33.69230769230769;1;13;10;3;6;5;1;2;4;9;31.0;1;37.0;1;2;28.0;2;3;38.0;1;1;38.0;1;2;42.0;1;1;0.0;0;2;1;20.96666666666667
9;435.0;85.0;57.0;58.0;70.0;13;20.80769230769231;3;13;4;9;6;3;3;1;4;9;12.0;2;24.5;2;2;14.5;2;3;30.0;1;1;30.0;1;2;40.0;1;1;0.0;0;2;1;8.5
7;435.0;76.0;65.0;64.0;51.0;7;18.17948717948718;5;13;1;12;6;1;5;1;4;9;19.0;3;24.33333333333333;3;2;16.0;3;3;12.66666666666667;3;1;10.5;2;2;30.0;1;1;0.0;0;2;1;14.0
10;439.0;80.0;57.0;59.0;68.0;10;28.92307692307692;0;13;10;3;6;5;1;1;4;9;30.0;1;34.0;1;2;13.0;1;3;37.0;1;1;40.0;1;2;32.0;1;1;0.0;0;2;0;0.0
15;435.0;81.0;61.0;63.0;68.0;4;38.6;1;15;15;0;7;7;0;2;4;11;34.0;1;42.0;1;2;35.0;2;3;39.0;1;1;43.0;1;2;41.0;1;1;44.0;1;2;2;39.6
4;425.0;74.0;67.0;54.0;68.0;12;27.61538461538462;0;13;4;9;6;3;3;1;4;9;25.0;1;28.0;1;2;21.0;1;3;35.0;1;1;32.0;1;2;41.0;1;1;0.0;0;2;0;0.0
17;447.0;70.0;62.0;66.0;70.0;19;34.36666666666667;3;15;12;3;7;6;1;2;4;2;31.0;2;30.0;2;2;23.5;2;3;37.0;1;1;43.0;1;2;44.0;1;1;47.0;1;2;2;35.35294117647059
11;423.0;80.0;65.0;57.0;80.0;11;35.66666666666666;2;15;8;7;7;5;2;2;4;5;29.5;2;39.0;1;2;25.0;2;3;36.0;1;1;44.0;1;2;42.0;1;1;49.0;1;2;2;37.47058823529412
11;443.0;74.0;60.0;71.0;55.0;11;23.07692307692308;2;13;6;7;6;4;2;1;4;9;16.0;2;30.0;1;2;8.0;2;3;35.0;1;1;41.0;1;2;35.0;1;1;0.0;0;2;0;0.0
3;447.0;70.0;67.0;69.0;50.0;20;25.23076923076923;0;13;3;10;6;2;4;1;4;9;23.0;1;27.0;1;2;22.0;1;3;33.0;1;1;34.0;1;2;15.0;1;1;0.0;0;2;0;0.0
15;432.0;84.0;61.0;63.0;61.0;14;33.83333333333334;1;15;14;1;7;6;1;2;4;3;30.0;1;33.0;1;2;34.0;1;3;32.0;1;1;38.0;1;2;25.5;2;1;43.0;1;2;2;36.43333333333333
11;444.0;76.0;57.0;64.0;75.0;11;31.11111111111111;2;15;14;1;7;6;1;2;4;9;30.0;2;35.0;1;2;32.0;1;3;31.0;1;1;35.0;1;2;17.66666666666667;3;1;31.0;1;2;1;26.23529411764706
8;441.0;77.0;61.0;66.0;51.0;8;32.96666666666667;3;15;7;8;7;4;3;1;4;2;29.0;2;37.0;1;2;28.5;2;3;35.0;1;1;38.0;1;2;22.0;3;1;43.0;1;2;2;36.41176470588236
9;436.0;85.0;54.0;58.0;94.0;9;7.076923076923077;0;13;0;13;6;0;6;1;4;9;5.0;1;9.0;1;2;13.0;1;3;0.0;1;1;7.0;1;2;1.0;1;1;0.0;0;2;0;0.0
11;435.0;74.0;67.0;61.0;63.0;11;39.13333333333333;0;15;15;0;7;7;0;2;4;2;40.0;1;34.0;1;2;38.0;1;3;37.0;1;1;42.0;1;2;34.0;1;1;45.0;1;2;3;40.70588235294117
11;451.0;67.0;64.0;68.0;83.0;11;20.47435897435897;5;13;3;10;6;1;5;1;4;9;13.5;2;17.33333333333333;3;2;30.0;1;3;20.5;2;1;29.5;2;2;8.0;3;1;0.0;0;2;1;16.5
19;437.0;74.0;62.0;64.0;56.0;19;38.13333333333333;0;15;15;0;7;7;0;2;4;2;31.0;1;44.0;1;2;36.0;1;3;36.0;1;1;41.0;1;2;34.0;1;1;50.0;1;2;3;40.11764705882353
8;429.0;77.0;62.0;64.0;68.0;8;24.15384615384615;0;13;5;8;6;3;3;1;4;9;10.0;1;30.0;1;2;28.0;1;3;34.0;1;1;42.0;1;2;12.0;1;1;0.0;0;2;0;0.0
14;429.0;90.0;52.0;56.0;50.0;8;36.83333333333334;1;15;14;1;7;6;1;2;4;2;39.0;1;38.0;1;2;35.0;1;3;31.0;1;1;37.0;1;2;24.5;2;1;43.0;1;2;2;30.92156862745098
11;439.0;77.0;61.0;65.0;57.0;11;28.07692307692308;2;13;7;6;6;4;2;1;4;9;28.5;2;15.0;2;2;32.0;1;3;30.0;1;1;30.0;1;2;35.0;1;1;0.0;0;2;1;4.0
5;439.0;74.0;59.0;56.0;56.0;5;27.51282051282051;2;13;6;7;6;4;2;1;4;9;20.66666666666667;3;31.0;1;2;23.0;3;3;35.0;1;1;38.0;1;2;33.0;1;1;0.0;0;2;1;16.33333333333333
7;448.0;74.0;60.0;71.0;70.0;7;32.86666666666667;1;15;14;1;7;6;1;2;4;2;30.0;1;30.0;1;2;35.0;1;3;33.0;1;1;33.0;1;2;25.0;3;1;42.0;1;2;2;32.64705882352941
8;442.0;74.0;57.0;64.0;75.0;8;31.92307692307692;2;13;10;3;6;4;2;2;4;9;30.0;1;29.5;2;2;34.0;1;3;36.0;1;1;42.0;1;2;14.0;2;1;0.0;0;2;2;30.58333333333333
14;437.0;77.0;57.0;58.0;57.0;9;35.26666666666667;0;15;15;0;7;7;0;2;4;2;35.0;1;30.0;1;2;37.0;1;3;32.0;1;1;38.0;1;2;30.0;1;1;40.0;1;2;2;37.11764705882353
4;433.0;76.0;59.0;58.0;49.0;4;32.37777777777778;4;15;8;7;7;5;2;2;4;2;27.66666666666667;3;30.0;2;2;27.0;3;3;32.0;1;1;42.0;1;2;30.0;2;1;44.0;1;2;2;37.35294117647059
7;432.0;68.0;65.0;63.0;61.0;7;15.28205128205128;4;13;3;10;6;2;4;1;4;9;6.666666666666667;3;38.0;1;2;10.66666666666667;3;3;10.0;3;1;12.0;3;2;30.0;1;1;0.0;0;2;1;6.5
15;442.0;67.0;67.0;69.0;60.0;18;31.5;3;15;7;8;7;4;3;1;4;9;27.0;2;32.0;1;2;25.0;3;3;33.0;1;1;41.0;1;2;26.5;2;1;42.0;1;2;2;31.03333333333333
11;411.0;80.0;67.0;64.0;52.0;2;11.12820512820513;5;13;0;13;6;0;6;1;4;9;7.666666666666667;3;12.0;3;2;14.33333333333333;3;3;5.666666666666667;3;1;18.0;1;2;5.333333333333333;3;1;0.0;0;2;1;13.25
9;424.0;85.0;57.0;57.0;83.0;9;25.38461538461538;3;13;5;8;6;3;3;1;4;9;19.5;2;31.0;1;2;18.5;2;3;33.0;1;1;39.0;1;2;23.5;2;1;0.0;0;2;1;24.75
8;430.0;77.0;61.0;54.0;57.0;7;14.76923076923077;0;13;0;13;6;0;6;1;4;9;9.0;1;15.0;1;2;20.0;1;3;16.0;1;1;19.0;1;2;12.0;1;1;0.0;0;2;0;0.0
1;419.0;81.0;59.0;58.0;50.0;11;33.1;2;15;12;3;7;6;1;2;4;2;30.0;1;37.0;1;2;27.5;2;3;33.0;1;1;36.0;1;2;33.0;2;1;41.0;1;2;2;37.70588235294117
11;437.0;64.0;67.0;71.0;61.0;11;38.53333333333333;0;15;15;0;7;7;0;2;4;5;32.0;1;45.0;1;2;32.0;1;3;38.0;1;1;41.0;1;2;44.0;1;1;50.0;1;2;3;41.8235294117647
11;436.0;75.0;60.0;68.0;63.0;11;35.53333333333333;0;15;15;0;7;7;0;2;4;5;30.0;1;38.0;1;2;36.0;1;3;35.0;1;1;40.0;1;2;30.0;1;1;42.0;1;2;3;41.11764705882353
11;420.0;84.0;60.0;57.0;77.0;11;34.6;3;15;10;5;7;5;2;2;4;2;27.5;2;39.0;1;2;34.5;2;3;33.0;1;1;38.0;1;2;28.5;2;1;45.0;1;2;2;38.1764705882353
7;448.0;67.0;60.0;73.0;50.0;7;9.384615384615385;0;13;0;13;6;0;6;1;4;9;5.0;1;11.0;1;2;12.0;1;3;9.0;1;1;14.0;1;2;7.0;1;1;0.0;0;2;0;0.0
8;406.0;77.0;67.0;51.0;45.0;8;29.34615384615385;2;13;9;4;6;4;2;1;4;9;31.0;1;30.0;1;2;25.5;2;3;34.0;1;1;33.0;1;2;21.0;2;1;0.0;0;2;1;12.15384615384615
9;425.0;80.0;60.0;64.0;65.0;9;26.42307692307692;4;13;4;9;6;3;3;1;4;9;18.0;2;27.5;2;2;27.5;2;3;33.0;1;1;35.0;2;2;31.0;1;1;0.0;0;2;1;28.53571428571428
11;436.0;64.0;69.0;65.0;53.0;11;29.76923076923077;3;13;5;8;6;3;3;1;4;9;25.0;3;32.0;1;2;29.0;2;3;33.0;1;1;38.0;1;2;27.0;2;1;0.0;0;2;1;11.66666666666667
9;424.0;74.0;65.0;62.0;89.0;9;40.13333333333333;0;15;15;0;7;7;0;2;4;5;38.0;1;44.0;1;2;31.0;1;3;46.0;1;1;44.0;1;2;49.0;1;1;43.0;1;2;3;41.8235294117647
10;424.0;85.0;57.0;59.0;72.0;10;32.04444444444444;2;15;8;7;7;5;2;2;4;2;25.66666666666667;3;37.0;1;2;24.0;2;3;37.0;1;1;37.0;1;2;45.0;1;1;38.0;1;2;2;34.41176470588236
10;437.0;75.0;61.0;66.0;88.0;10;37.73333333333333;1;15;12;3;7;6;1;2;4;9;33.0;1;48.0;1;2;27.0;2;3;45.0;1;1;39.0;1;2;46.0;1;1;44.0;1;2;2;38.1875
11;444.0;77.0;55.0;71.0;55.0;11;29.94871794871795;2;13;6;7;6;4;2;1;4;9;22.33333333333333;3;33.0;1;2;24.0;3;3;41.0;1;1;39.0;1;2;43.0;1;1;0.0;0;2;1;18.83333333333333
7;425.0;73.0;65.0;62.0;51.0;7;40.53333333333333;0;15;15;0;7;7;0;2;4;2;42.0;1;42.0;1;2;30.0;1;3;46.0;1;1;41.0;1;2;48.0;1;1;45.0;1;2;3;42.23529411764706
12;432.0;85.0;57.0;71.0;53.0;10;25.53846153846154;2;13;6;7;6;4;2;1;4;9;16.0;2;34.0;1;2;13.0;3;3;45.0;1;1;37.0;1;2;42.0;1;1;0.0;0;2;2;30.5
1;427.0;77.0;57.0;54.0;43.0;1;36.1;1;15;12;3;7;6;1;2;4;2;30.0;1;43.0;1;2;23.5;2;3;43.0;1;1;41.0;1;2;46.0;1;1;47.0;1;2;2;37.35294117647059
11;430.0;70.0;65.0;71.0;80.0;11;38.46666666666667;1;15;12;3;7;6;1;2;4;9;35.0;1;45.0;1;2;29.0;2;3;43.0;1;1;40.0;1;2;45.0;1;1;46.0;1;2;2;36.36666666666667
7;423.0;77.0;60.0;64.0;68.0;7;38.23333333333333;1;15;12;3;7;6;1;2;4;5;30.0;1;49.0;1;2;26.5;2;3;46.0;1;1;41.0;1;2;48.0;1;1;50.0;1;2;2;37.35294117647059
9;447.0;70.0;59.0;63.0;63.0;8;39.53333333333333;0;15;15;0;7;7;0;2;4;5;34.0;1;47.0;1;2;32.0;1;3;48.0;1;1;41.0;1;2;45.0;1;1;46.0;1;2;3;41.35294117647059
8;418.0;80.0;60.0;61.0;46.0;8;35.07777777777778;2;15;8;7;7;5;2;2;4;2;26.66666666666667;3;40.0;1;2;27.5;2;3;44.0;1;1;43.0;1;2;43.0;1;1;42.0;1;2;2;37.8235294117647
16;422.0;76.0;59.0;63.0;53.0;7;8.461538461538462;0;13;0;13;6;0;6;1;4;9;6.0;1;9.0;1;2;6.0;1;3;12.0;1;1;19.0;1;2;0.0;1;1;0.0;0;2;0;0.0
10;429.0;67.0;64.0;60.0;45.0;11;28.38461538461538;2;13;6;7;6;4;2;1;4;9;20.0;2;30.0;1;2;22.0;2;3;42.0;1;1;38.0;1;2;45.0;1;1;0.0;0;2;1;19.71428571428572
10;400.0;69.0;75.0;55.0;56.0;10;29.34615384615385;2;13;6;7;6;4;2;1;4;9;21.0;2;35.0;1;2;21.5;2;3;42.0;1;1;37.0;1;2;47.0;1;1;0.0;0;2;1;12.91666666666667
10;419.0;85.0;53.0;62.0;75.0;10;33.3;2;15;11;4;7;6;1;2;4;9;25.0;3;45.0;1;2;30.5;2;3;30.0;1;1;35.0;1;2;42.0;1;1;38.0;1;2;2;31.03333333333333
10;416.0;74.0;62.0;59.0;60.0;8;17.84615384615385;0;13;1;12;6;1;5;1;4;9;17.0;1;11.0;1;2;14.0;1;3;38.0;1;1;22.0;1;2;18.0;1;1;0.0;0;2;0;0.0
11;398.0;61.0;57.0;65.0;72.0;11;31.8;2;15;8;7;7;5;2;2;4;9;25.0;3;35.0;1;2;26.0;2;3;36.0;1;1;37.0;1;2;45.0;1;1;37.0;1;2;2;32.66666666666666
13;397.0;64.0;51.0;57.0;55.0;13;35.33333333333334;2;15;8;7;7;5;2;2;4;2;26.0;2;41.0;1;2;25.0;2;3;44.0;1;1;41.0;1;2;47.0;1;1;48.0;1;2;2;36.1764705882353
19;378.0;49.0;51.0;51.0;50.0;19;6.769230769230769;0;13;0;13;6;0;6;1;4;9;3.0;1;3.0;1;2;6.0;1;3;12.0;1;1;20.0;1;2;0.0;1;1;0.0;0;2;0;0.0
10;352.0;43.0;51.0;47.0;60.0;10;31.43589743589744;2;13;6;7;6;4;2;2;4;9;25.66666666666667;3;38.0;1;2;21.0;2;3;40.0;1;1;41.0;1;2;45.0;1;1;0.0;0;2;1;28.7
11;416.0;74.0;54.0;68.0;61.0;11;33.5;2;15;12;3;7;6;1;2;4;2;30.0;2;35.0;1;2;28.5;2;3;40.0;1;1;33.0;1;2;43.0;1;1;39.0;1;2;2;32.02941176470588
10;408.0;70.0;42.0;61.0;83.0;10;35.08888888888888;2;15;8;7;7;5;2;2;4;11;29.33333333333333;3;41.0;1;2;25.0;2;3;44.0;1;1;38.0;1;2;44.0;1;1;44.0;1;2;2;38.20588235294117
11;425.73;73.85;57.16;69.49;77.13;11;38.86666666666667;5;15;15;0;7;7;0;2;4;11;35.0;2;40.0;1;2;37.0;1;3;47.0;2;1;36.0;2;2;47.0;2;1;43.0;2;2;2;33.70588235294117
7;444.0;86.0;69.0;58.0;53.0;7;23.73076923076923;3;13;4;9;6;3;3;1;4;9;18.0;2;36.0;1;2;14.0;1;3;32.5;2;1;26.0;2;2;38.0;1;1;0.0;0;2;1;30.0
16;433.0;67.0;78.0;54.0;43.0;16;18.92307692307692;0;13;1;12;6;1;5;1;4;9;16.0;1;20.0;1;2;10.0;1;3;23.0;1;1;28.0;1;2;33.0;1;1;0.0;0;2;0;0.0
7;421.0;76.0;68.0;59.0;52.0;20;33.63333333333333;2;15;12;3;7;6;1;2;4;2;35.0;2;35.0;1;2;23.5;2;3;32.0;1;1;38.0;1;2;40.0;1;1;38.0;1;2;2;35.61764705882353
10;447.0;81.0;53.0;67.0;75.0;10;22.66666666666667;5;15;3;12;7;2;5;1;4;9;27.0;2;15.33333333333333;3;2;14.66666666666667;3;3;11.33333333333333;3;1;19.5;2;2;41.0;1;1;33.0;1;2;1;19.42857142857143
12;434.0;76.0;60.0;57.0;75.0;4;25.53846153846154;2;13;6;7;6;4;2;1;4;9;29.0;2;32.0;1;2;3.0;2;3;33.0;1;1;34.0;1;2;42.0;1;1;0.0;0;2;1;7.166666666666667
13;454.0;68.0;57.0;63.0;61.0;11;39.93333333333333;1;15;15;0;7;7;0;2;4;2;37.0;2;46.0;1;2;30.0;1;3;37.0;1;1;49.0;1;2;44.0;1;1;45.0;1;2;2;38.94117647058823
11;438.01;67.28;59.57;57.23;69.93;11;33.73333333333333;3;15;15;0;7;7;0;2;4;2;31.0;2;32.0;1;2;33.5;2;3;30.5;2;1;33.0;1;2;41.0;1;1;40.0;1;2;2;32.91176470588236
4;421.0;69.0;63.0;63.0;47.0;4;33.16666666666666;2;15;11;4;7;6;1;2;4;9;27.5;2;35.0;1;2;30.5;2;3;38.0;1;1;37.0;1;2;42.0;1;1;36.0;1;2;1;25.8
18;429.0;64.0;64.0;62.0;70.0;20;31.85555555555555;2;15;8;7;7;5;2;2;4;11;27.33333333333333;3;31.0;1;2;25.5;2;3;32.0;1;1;30.0;1;2;42.0;1;1;48.0;1;2;2;33.05882352941177
8;442.0;67.0;59.0;56.0;56.0;8;36.26666666666667;2;15;12;3;7;6;1;2;4;2;34.5;2;36.0;1;2;29.0;2;3;45.0;1;1;34.0;1;2;46.0;1;1;44.0;1;2;3;43.70588235294117
11;445.0;68.0;56.0;55.0;49.0;11;17.5;3;15;4;11;7;3;4;1;4;9;7.5;2;17.5;2;2;12.5;2;3;36.0;1;1;35.0;1;2;42.0;1;1;6.0;1;2;1;4.0
10;420.0;72.0;62.0;59.0;63.0;10;28.61111111111111;3;15;6;9;7;4;3;1;4;2;25.66666666666667;3;30.0;1;2;25.5;2;3;32.0;1;1;27.0;2;2;40.0;1;1;32.0;1;2;2;35.11764705882353
16;429.0;80.0;52.0;58.0;59.0;16;26.37179487179487;4;13;2;11;6;2;4;1;4;9;20.33333333333333;3;29.5;2;2;24.5;2;3;30.0;1;1;29.0;2;2;41.0;1;1;0.0;0;2;1;26.125
10;435.0;74.0;53.0;64.0;75.0;9;13.92307692307692;0;13;1;12;6;1;5;1;4;9;7.0;1;10.0;1;2;15.0;1;3;17.0;1;1;18.0;1;2;35.0;1;1;0.0;0;2;0;0.0
