CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_DOS;NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NAC_DOS;NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;PROMEDIO_CINCO;RENDIMIENTO_CINCO
62.0;80.0;11;55.0;65.0;429.0;71.0;31.77777777777778;30.0;41.0;38.0;8;0;37.0;33.0;43.0;1;9;18.0;16.0;1;5.0;1;1;33.0;1;35.31578947368421;30.0;37.0;28.0;26.33333333;34.0;2;33;1;8;1;19.0;3;26.5;8;41.0;43.0;45.0;38.0;38.0;44;1;1;18.0;4;28.5;7;37.026315789473685;2.0
73.0;52.0;7;65.0;62.0;438.0;59.0;29.166666666666668;25.5;22.0;43.0;6;3;31.5;32.0;35.0;1;9;18.0;11.0;3;6.0;3;2;31.0;1;31.470588234705883;31.0;36.0;29.5;28.0;37.0;2;26;1;5;1;11.0;2;33.0;7;37.0;38.0;19.66666667;29.33333333;40.0;50;1;1;18.0;4;31.0;7;32.9375;2.0
65.0;68.0;16;59.0;61.0;422.0;62.0;35.166666666666664;25.0;31.0;39.0;8;1;36.0;35.0;39.0;1;9;18.0;14.0;1;48.0;1;2;36.0;1;33.17647058882353;35.0;30.0;36.0;31.0;0.0;1;0;1;6;1;14.0;2;30.0;7;32.0;37.0;30.0;36.0;0.0;50;1;0;14.0;5;47.0;5;35.235294118235295;2.0
71.0;60.0;9;53.0;62.0;427.0;67.0;37.611111111111114;30.0;40.0;38.0;9;1;39.0;43.0;42.0;1;9;18.0;18.0;1;43.0;0;2;30.0;1;36.8421052631579;35.0;39.0;30.0;32.0;37.0;1;46;1;7;1;16.0;1;29.66666667;8;40.0;46.0;41.0;35.0;43.0;50;1;1;18.0;6;36.0;7;38.09375;2.0
60.0;47.0;7;55.0;54.0;408.0;56.0;35.5;32.0;31.0;43.0;9;0;33.0;32.0;36.0;1;9;18.0;18.0;1;44.0;0;1;30.0;1;30.27777777777778;38.0;26.0;39.0;31.0;42.0;1;47;2;4;1;9.0;1;34.0;7;31.0;43.0;37.0;33.0;40.0;45;1;1;18.0;6;31.5;7;37.64705882352941;2.0
68.0;53.0;16;55.0;59.0;426.0;62.0;27.194444444444443;27.0;30.0;39.0;5;4;31.0;23.0;36.0;2;9;18.0;8.0;1;0.0;4;2;29.5;1;33.73684210526316;33.0;30.0;35.0;34.0;33.0;1;0;2;6;1;13.0;1;40.0;8;43.0;40.0;38.0;44.0;40.0;0;1;1;16.0;6;44.0;6;36.05882352941177;2.0
68.0;48.0;8;59.0;59.0;421.0;67.0;36.875;31.0;41.0;42.0;8;0;35.0;39.0;44.0;1;8;16.0;16.0;1;0.0;0;1;30.0;0;33.388888889444445;43.0;37.0;31.0;24.0;0.0;1;0;1;5;1;12.0;3;33.0;7;43.0;44.0;22.5;31.0;43.0;0;1;1;14.0;4;37.0;5;37.142857142857146;2.0
68.0;71.0;20;55.0;69.0;440.0;56.0;37.333333333333336;34.0;39.0;43.0;9;0;36.0;37.0;39.0;1;9;18.0;18.0;1;39.0;0;1;30.0;1;33.68421052631579;30.0;30.0;26.66666667;29.5;43.0;3;41;1;6;1;13.0;2;23.5;8;42.0;37.0;44.0;34.0;0.0;48;1;0;18.0;4;38.0;7;32.55882352941177;2.0
65.0;60.0;11;58.0;59.0;424.0;56.0;28.52777777777778;30.0;39.0;27.5;7;1;31.0;38.0;33.0;1;9;18.0;13.0;1;0.0;2;1;30.0;1;32.71052631578947;32.0;35.0;32.0;36.0;0.0;1;38;1;6;1;13.0;1;28.0;8;40.0;38.0;33.0;38.0;35.0;50;1;1;16.0;5;42.0;6;34.1875;2.0
74.0;63.0;20;64.0;59.0;437.0;56.0;35.77777777777778;34.0;44.0;43.0;8;1;44.0;41.0;38.0;1;9;18.0;16.0;1;4.0;1;2;34.0;1;40.68421052631579;42.0;38.0;32.5;40.0;49.0;2;44;1;8;1;19.0;1;37.0;8;40.0;41.0;42.0;48.0;46.0;50;1;1;18.0;7;48.0;7;42.578947368421055;3.0
71.0;56.0;4;53.0;65.0;424.0;65.0;36.44444444444444;33.5;41.0;41.0;9;1;34.0;32.0;38.0;1;9;18.0;18.0;1;42.0;0;2;30.0;1;37.1578947368421;36.0;34.0;38.0;31.0;46.0;1;45;1;7;1;16.0;1;34.0;8;42.0;42.0;43.0;40.0;0.0;36;1;0;18.0;7;31.0;7;36.1764705882353;2.0
62.0;52.0;11;55.0;57.0;416.0;58.0;29.86111111111111;23.5;37.0;36.0;7;2;33.0;38.0;39.0;1;9;18.0;12.0;1;4.0;2;2;34.5;1;33.31578947315789;37.0;48.0;30.0;35.0;0.0;1;38;1;5;1;10.0;1;33.0;8;40.0;39.0;40.0;36.0;0.0;50;1;0;16.0;6;34.0;6;34.52631579;2.0
68.0;58.0;11;59.0;69.0;435.0;58.0;32.27777777777778;28.5;31.0;41.0;7;1;32.0;41.0;39.0;1;9;18.0;12.0;1;9.0;2;2;32.0;1;32.31578947368421;31.0;36.0;37.0;43.0;0.0;1;37;1;5;1;10.0;1;34.0;8;40.0;38.0;37.0;41.0;40.0;41;1;1;16.0;6;42.0;6;36.473684210526315;2.0
59.0;58.0;8;55.0;68.0;439.0;63.0;39.05555555555556;40.0;34.0;42.0;9;0;37.0;44.0;36.0;1;9;18.0;18.0;1;33.0;0;1;37.0;1;36.166666666666664;37.0;40.0;28.5;24.5;27.0;2;46;1;6;2;16.0;2;19.5;7;30.0;40.0;37.0;46.0;0.0;0;1;0;18.0;3;21.66666667;7;19.882352940588234;1.0
71.0;63.0;6;57.0;61.0;416.0;54.0;26.342592593333332;22.66666667;17.5;22.0;3;7;33.0;30.0;21.0;1;9;18.0;7.0;2;39.0;6;3;28.5;1;31.25;37.0;39.0;32.5;0.0;30.0;2;0;1;3;1;7.0;0;31.0;6;33.0;42.0;30.5;32.0;0.0;0;1;0;13.0;5;18.0;5;30.0;1.0
67.0;47.0;5;58.0;55.0;413.0;57.0;41.0;38.0;43.0;39.0;9;0;41.0;45.0;41.0;1;9;18.0;18.0;1;45.0;0;1;34.0;1;31.03125;39.0;32.0;30.0;0.0;0.0;1;47;1;5;1;13.0;0;0.0;6;30.0;46.0;43.0;0.0;0.0;0;1;0;10.0;4;28.0;4;38.0;2.0
63.0;56.0;3;57.0;62.0;414.0;50.0;33.72222222222222;35.0;41.0;37.0;8;0;35.0;42.0;41.0;1;9;18.0;16.0;1;3.0;1;1;30.0;1;35.63157894736842;39.0;48.0;30.0;33.0;42.0;1;33;1;6;1;13.0;1;27.66666667;8;42.0;45.0;44.0;37.0;40.0;0;1;1;18.0;6;35.0;7;33.63157894736842;2.0
63.0;71.0;11;61.0;76.0;443.0;65.0;33.166666666666664;26.0;38.0;37.0;8;1;30.0;37.0;39.0;1;9;18.0;14.0;1;34.0;1;3;31.0;1;29.657894737368423;40.0;24.5;39.0;28.0;47.0;1;38;2;4;1;7.0;3;30.0;8;41.0;40.0;19.33333333;30.0;37.0;50;1;1;18.0;5;38.0;7;27.46153846153846;1.0
71.0;46.0;20;64.0;54.0;422.0;54.0;39.27777777777778;32.0;34.0;38.0;9;0;39.0;49.0;45.0;1;9;18.0;18.0;1;44.0;0;1;40.0;1;36.361111111111114;40.0;30.0;28.0;33.0;30.0;3;0;1;6;1;15.0;1;31.5;7;41.0;48.0;30.0;35.0;45.0;0;1;1;16.0;5;35.0;6;29.176470588235293;1.0
71.0;68.0;22;55.0;65.0;419.0;56.0;36.05555555555556;30.0;40.0;34.0;9;0;37.0;39.0;41.0;1;9;18.0;18.0;1;38.0;0;1;43.0;1;35.10526315842105;40.0;39.0;26.0;31.0;28.0;3;42;1;7;1;16.0;1;33.0;8;42.0;48.0;33.0;42.0;45.0;50;1;1;18.0;5;36.0;7;35.294117647058826;2.0
57.0;50.0;7;59.0;59.0;415.0;54.0;35.94444444444444;31.0;46.0;41.0;8;0;43.0;45.0;48.0;1;9;18.0;16.0;1;2.0;1;1;44.0;1;36.13157894736842;38.0;50.0;37.0;21.5;34.0;1;42;1;6;1;13.0;2;34.0;8;38.0;45.0;33.0;37.0;44.0;50;1;1;18.0;6;33.0;7;40.1578947368421;3.0
71.0;47.0;6;59.0;65.0;420.0;52.0;36.05555555555556;26.0;43.0;40.0;8;1;41.0;38.0;47.0;1;9;18.0;14.0;1;31.0;1;2;44.0;1;33.31578947368421;31.0;32.0;34.0;30.0;27.5;1;0;1;6;1;13.0;1;24.0;8;34.0;42.0;49.0;33.0;40.0;50;1;1;16.0;4;43.0;6;32.75;2.0
74.0;66.0;10;55.0;62.0;407.0;62.0;32.833333333333336;22.5;35.0;38.0;8;1;32.0;33.0;37.0;1;9;18.0;14.0;1;39.0;1;2;40.0;1;30.277777777222223;31.0;20.0;32.0;34.0;36.0;2;0;2;4;1;9.0;1;30.0;7;31.0;40.0;36.0;29.0;0.0;0;1;0;16.0;5;32.0;6;34.125;2.0
65.0;51.0;7;53.0;69.0;420.0;52.0;34.666666666666664;31.0;37.0;43.0;8;0;42.0;41.0;40.0;1;9;18.0;16.0;1;6.0;1;1;41.0;1;34.473684211052635;38.0;34.0;24.66666667;32.0;34.0;3;36;1;5;1;10.0;1;36.0;8;34.0;21.0;32.0;40.0;0.0;50;2;0;18.0;6;41.0;7;38.6578947368421;2.0
68.0;80.0;11;53.0;52.0;402.0;60.0;29.22222222222222;26.0;35.0;34.0;7;1;37.0;31.0;34.0;1;9;18.0;12.0;1;4.0;2;2;43.0;1;34.34210526263158;39.0;34.0;32.0;30.0;48.0;1;44;1;4;1;8.0;1;38.0;8;42.0;43.0;35.0;31.0;45.0;50;1;1;18.0;7;40.0;7;31.21875;2.0
75.0;57.0;1;55.0;54.0;396.0;48.0;31.083333333333332;31.0;33.0;34.0;7;1;33.0;43.0;27.5;1;9;18.0;15.0;1;2.0;2;1;44.0;1;35.8421052631579;37.0;35.0;30.66666667;36.0;32.5;3;38;1;7;1;16.0;1;30.0;8;42.0;30.0;35.0;44.0;45.0;50;1;1;18.0;7;31.0;7;37.10526315789474;2.0
71.0;53.0;7;55.0;65.0;408.0;52.0;33.888888888888886;24.5;43.0;32.0;8;1;39.0;36.0;48.0;1;9;18.0;14.0;1;32.0;1;2;44.0;1;39.526315789473685;36.0;33.0;30.0;34.0;45.0;1;34;1;8;1;19.0;1;30.0;8;42.0;38.0;35.0;38.0;43.0;50;1;1;18.0;7;42.0;7;40.36842105263158;3.0
71.0;71.0;17;58.0;66.0;431.0;52.0;35.0;41.0;40.0;39.0;8;0;38.0;40.0;35.0;1;9;18.0;16.0;1;2.0;1;1;42.0;1;37.5;33.0;41.0;35.0;31.0;46.0;1;42;1;7;1;16.0;1;26.0;8;42.0;50.0;44.0;43.0;42.0;42;1;1;18.0;6;32.0;7;40.31578947368421;3.0
71.0;63.0;7;64.0;59.0;426.0;65.0;37.94444444444444;29.0;38.0;39.0;8;1;38.0;46.0;41.0;1;9;18.0;14.0;1;42.0;1;2;41.0;1;38.36842105210526;41.0;31.0;39.0;34.0;46.0;1;34;1;7;1;16.0;1;32.0;8;31.0;50.0;42.0;36.0;46.0;50;1;1;18.0;7;30.0;7;35.5;2.0
65.0;53.0;8;57.0;59.0;415.0;58.0;38.0;27.5;49.0;36.0;8;1;41.0;44.0;49.0;1;9;18.0;14.0;1;36.0;1;2;44.0;1;37.89473684210526;39.0;38.0;32.0;35.0;44.0;1;45;1;7;1;16.0;1;36.0;8;40.0;50.0;38.0;49.0;44.0;50;1;1;18.0;7;38.0;7;39.411764705882355;2.0
60.0;45.0;7;60.0;53.0;407.0;56.0;31.0;23.5;37.0;30.0;7;2;33.0;30.0;41.0;1;8;16.0;12.0;1;0.0;1;2;46.0;0;36.16666666611111;36.0;39.0;31.0;28.0;30.0;1;0;1;5;1;12.0;2;31.5;7;42.0;34.0;40.0;26.0;40.0;0;1;1;16.0;5;38.0;6;33.42857142857143;2.0
62.0;43.0;20;62.0;70.0;412.0;56.0;38.94444444444444;31.0;45.0;41.0;9;0;36.0;44.0;48.0;1;9;18.0;18.0;1;40.0;0;1;44.0;1;39.0;34.0;40.0;18.0;34.0;45.0;2;43;1;8;1;19.0;1;34.0;8;40.0;39.0;41.0;44.0;47.0;50;1;1;18.0;6;40.0;7;40.529411764705884;3.0
71.0;66.0;11;51.0;57.0;421.0;65.0;33.638888888888886;28.5;41.0;35.5;8;2;38.0;33.0;31.0;1;9;18.0;14.0;1;32.0;1;2;42.0;1;36.76315789473684;39.0;40.0;0.0;26.0;42.0;0;33;1;7;1;16.0;2;28.0;8;42.0;41.0;39.0;38.0;0.0;50;1;0;15.0;4;35.0;6;34.411764705882355;2.0
55.0;43.0;4;51.0;53.0;368.0;54.0;38.666666666666664;30.5;39.0;44.0;9;1;38.0;40.0;40.0;1;9;18.0;18.0;1;45.0;0;2;42.0;1;40.63157894736842;34.0;39.0;33.0;33.0;48.0;1;45;1;8;1;19.0;1;33.0;8;39.0;47.0;40.0;40.0;41.0;50;1;1;18.0;7;37.0;7;37.8235294117647;2.0
60.0;71.0;3;62.0;55.0;393.0;54.0;34.5;26.5;41.0;30.0;8;1;39.0;35.0;48.0;1;9;18.0;14.0;1;36.0;1;2;46.0;1;37.921052631578945;38.0;33.0;30.0;38.0;44.0;1;45;1;7;1;16.0;1;33.0;8;40.0;45.0;38.0;39.0;44.0;50;1;1;18.0;7;46.0;7;40.21052631578947;3.0
68.0;60.0;7;60.0;66.0;427.0;54.0;30.11111111111111;26.0;39.0;31.0;7;1;40.0;37.0;30.0;1;9;18.0;12.0;1;4.0;2;2;44.0;1;36.5;36.0;40.0;32.0;31.0;43.0;1;30;1;6;1;13.0;2;30.0;8;34.0;46.0;42.0;30.0;30.0;0;1;1;18.0;7;31.0;7;35.89473684210526;2.0
99.0;53.0;16;57.0;76.0;480.0;65.0;39.888888888888886;38.0;45.0;50.0;8;0;50.0;46.0;45.0;1;9;18.0;16.0;1;8.0;1;1;37.0;1;44.68421052631579;46.0;41.0;38.0;36.0;20.0;1;45;1;8;1;19.0;1;40.0;8;32.0;41.0;40.0;42.0;46.0;50;1;1;18.0;6;29.5;7;42.875;3.0
81.0;75.0;10;50.0;67.0;455.0;71.0;35.0;33.0;37.0;45.0;8;0;43.0;40.0;41.0;1;9;18.0;16.0;1;5.0;1;1;30.0;1;39.63157894736842;41.0;32.0;22.0;30.0;35.0;2;32;1;8;1;19.0;1;36.0;8;39.0;42.0;44.0;41.0;42.0;50;1;1;18.0;6;34.0;7;41.05263157894737;3.0
65.0;58.0;3;58.0;70.0;457.0;75.0;32.44444444444444;31.0;35.0;38.0;8;1;40.0;38.0;40.0;1;9;18.0;16.0;1;0.0;1;2;40.0;1;37.473684210526315;42.0;38.0;39.0;30.0;0.0;1;39;1;8;1;19.0;2;30.0;8;37.0;41.0;43.0;40.0;39.0;50;1;1;16.0;6;34.0;6;41.0;3.0
71.0;57.0;10;53.0;54.0;419.0;62.0;32.94444444444444;30.0;32.0;37.0;8;0;33.0;36.0;45.0;1;9;18.0;16.0;1;25.0;1;1;30.0;1;32.763157895263156;34.0;31.0;33.0;30.0;29.5;1;34;1;5;1;11.0;1;33.0;8;32.0;31.0;42.0;35.0;0.0;50;1;0;18.0;6;30.0;7;31.82352941117647;2.0
78.0;52.0;15;62.0;65.0;436.0;60.0;30.61111111111111;25.0;39.0;38.0;7;1;32.0;39.0;44.0;1;9;18.0;12.0;1;4.0;2;2;30.0;1;35.6578947368421;42.0;36.0;34.0;34.0;22.5;1;36;1;6;1;13.0;1;33.0;8;42.0;39.0;33.0;30.0;41.0;50;1;1;18.0;6;34.0;7;36.05263157894737;2.0
68.0;47.0;10;63.0;57.0;427.0;53.0;40.77777777777778;35.0;40.0;48.0;9;0;50.0;43.0;41.0;1;9;18.0;18.0;1;37.0;0;1;33.0;1;39.473684210526315;44.0;42.0;38.0;36.0;0.0;1;49;1;8;1;19.0;1;30.0;8;43.0;40.0;39.0;36.0;36.0;50;1;1;16.0;6;28.5;6;36.88235294117647;2.0
75.0;49.0;3;55.0;63.0;414.0;54.0;33.77777777777778;29.5;38.0;44.0;7;1;40.0;39.0;45.0;1;9;18.0;12.0;1;4.0;2;2;34.0;1;41.421052631578945;41.0;37.0;38.0;36.0;0.0;1;44;1;7;1;16.0;1;35.0;8;43.0;44.0;44.0;46.0;44.0;50;1;1;16.0;6;43.0;6;43.5;3.0
69.0;63.0;1;59.0;66.0;428.0;58.0;36.05555555555556;29.0;37.0;43.0;8;1;40.0;36.0;39.0;1;9;18.0;14.0;1;35.0;1;2;30.0;1;37.526315789473685;40.0;34.0;39.0;30.5;37.0;1;43;1;7;1;16.0;2;34.0;8;43.0;39.0;44.0;35.0;0.0;50;1;0;18.0;7;32.0;7;38.11764705882353;2.0
77.0;47.0;11;63.0;59.0;436.0;57.0;35.333333333333336;30.0;43.0;39.0;9;0;37.0;37.0;41.0;1;9;18.0;18.0;1;33.0;0;1;32.0;1;37.78947368368421;46.0;38.0;35.0;31.0;0.0;1;0;1;7;1;16.0;1;38.0;8;31.0;35.0;37.0;36.0;42.0;50;1;1;14.0;5;36.0;5;37.411764705882355;2.0
68.0;83.0;7;49.0;69.0;428.0;67.0;36.888888888888886;30.0;46.0;40.0;9;0;43.0;38.0;40.0;1;9;18.0;18.0;1;35.0;0;1;32.0;1;35.1578947368421;47.0;38.0;39.0;29.0;0.0;1;0;1;7;1;16.0;2;36.0;8;46.0;36.0;40.0;24.0;40.0;50;1;1;14.0;4;35.0;5;19.14285714357143;1.0
89.0;46.0;8;53.0;52.0;398.0;65.0;30.305555555555557;24.0;35.0;38.0;7;2;33.0;37.0;40.0;1;9;18.0;12.0;1;8.0;2;3;34.5;1;27.605263158421053;31.0;40.0;30.0;0.0;31.0;1;0;1;4;1;7.0;0;30.0;8;31.0;40.0;34.0;30.0;28.5;50;1;2;13.0;5;38.0;5;27.764705882941175;1.0
68.0;59.0;8;47.0;59.0;407.0;63.0;33.44444444444444;34.0;38.0;30.0;8;0;37.0;37.0;44.0;1;9;18.0;16.0;1;17.0;1;1;38.0;1;36.5;45.0;37.0;32.0;30.0;0.0;1;44;1;6;1;16.0;1;30.0;6;39.0;44.0;39.0;43.0;44.0;0;1;1;16.0;6;38.0;6;17.705882352941178;1.0
57.0;54.0;20;68.0;55.0;423.0;64.0;35.05555555555556;33.0;35.0;40.0;9;0;30.0;37.0;33.0;1;9;18.0;18.0;1;36.0;0;1;36.0;1;38.078947368421055;41.0;38.0;32.0;31.0;32.0;1;39;1;7;1;16.0;1;32.0;8;34.0;42.0;43.0;33.0;41.0;50;1;1;18.0;7;38.0;7;34.63157894736842;2.0
60.0;94.0;22;61.0;61.0;426.0;64.0;42.166666666666664;39.0;47.0;45.0;9;0;50.0;40.0;41.0;1;9;18.0;18.0;1;43.0;0;1;36.0;1;45.473684210526315;41.0;46.0;37.0;40.0;37.0;1;49;1;8;1;19.0;1;42.0;8;46.0;40.0;45.0;48.0;44.0;50;1;1;18.0;7;33.0;7;44.64705882352941;3.0
60.0;63.0;9;51.0;44.0;405.0;63.0;32.166666666666664;29.0;35.0;41.0;7;1;33.0;38.0;44.0;1;9;18.0;12.0;1;4.0;2;2;33.0;1;36.205882352941174;41.0;41.0;34.0;31.0;44.0;1;38;1;6;1;14.0;1;35.0;7;37.0;42.0;40.0;50.0;43.0;50;1;1;18.0;7;35.0;7;38.921052631578945;2.0
65.0;57.0;10;51.0;55.0;415.0;65.0;29.666666666666668;23.5;32.0;35.0;7;1;37.0;39.0;39.0;1;9;18.0;12.0;1;3.0;2;2;32.0;1;32.470588235294116;42.0;36.0;36.0;21.0;0.0;1;23;1;5;1;11.0;1;36.0;7;8.0;42.0;21.0;15.0;0.0;50;1;0;16.0;4;0.0;6;21.6;1.0
65.0;89.0;7;57.0;54.0;410.0;62.0;40.166666666666664;34.0;46.0;38.0;9;0;50.0;47.0;45.0;1;9;18.0;18.0;1;37.0;0;1;34.0;1;38.86842105263158;45.0;39.0;47.0;38.0;47.0;1;44;1;7;1;16.0;1;42.0;8;46.0;43.0;38.0;44.0;49.0;50;1;1;18.0;7;36.0;7;38.31578947368421;2.0
63.47;75.1;9;51.88;68.87;414.63;58.25;37.666666666666664;33.0;45.0;41.0;9;0;37.0;41.0;46.0;1;9;18.0;18.0;1;35.0;0;1;30.0;1;40.578947368421055;45.0;40.0;39.0;40.0;45.0;1;42;1;8;1;19.0;1;35.0;8;31.0;46.0;42.0;36.0;42.0;50;1;1;18.0;7;29.0;7;34.32352941235294;2.0
60.0;50.0;20;51.0;59.0;397.0;50.0;41.05555555555556;36.0;38.0;43.0;9;0;40.0;47.0;45.0;1;9;18.0;18.0;1;41.0;0;1;44.0;1;34.31578947368421;29.0;40.0;33.5;31.0;0.0;2;48;1;7;2;16.0;1;18.5;8;30.0;46.0;30.5;34.0;40.0;50;1;1;16.0;4;38.0;6;37.029411764705884;2.0
57.0;58.0;20;57.0;59.0;415.0;62.0;31.47222222222222;19.5;28.5;32.0;7;3;30.0;30.0;45.0;2;9;18.0;13.0;2;50.0;2;2;34.0;1;31.236842105263158;45.0;35.0;30.0;28.0;40.0;1;50;1;4;1;8.0;2;24.5;8;32.0;42.0;37.0;33.0;42.0;0;1;1;18.0;5;39.0;7;34.0;2.0
63.0;36.0;15;48.0;47.0;385.0;68.0;33.90625;30.0;35.0;31.0;8;2;36.0;39.0;38.0;1;8;16.0;16.0;1;0.0;0;1;33.5;0;30.588235294705882;46.0;39.0;21.33333333;30.0;0.0;3;0;1;5;1;11.0;1;24.0;7;41.0;44.0;30.0;33.0;0.0;50;1;0;14.0;3;30.0;5;33.857142857142854;2.0
80.0;59.0;9;56.0;55.0;384.0;52.0;28.38888888888889;22.5;32.0;34.0;7;3;33.0;31.0;33.0;2;9;18.0;12.0;1;8.0;2;2;42.0;1;31.441176470588236;40.0;38.0;37.0;30.0;0.0;1;38;1;5;1;11.0;1;23.5;7;33.0;39.0;38.0;40.0;41.0;50;1;1;16.0;5;36.0;6;35.8125;2.0
62.0;60.0;11;59.0;56.0;416.0;64.0;36.729166667499996;27.66666667;46.0;41.0;7;1;50.0;33.0;37.0;1;8;16.0;12.0;1;0.0;1;3;35.0;0;34.0;35.0;33.0;31.0;32.0;0.0;1;0;1;5;1;12.0;1;33.0;7;41.0;35.0;27.5;34.0;31.0;50;1;1;14.0;5;31.0;5;27.571428571428573;1.0
57.0;47.0;20;49.0;73.0;420.0;54.0;34.166666666666664;31.0;33.0;32.0;9;0;45.0;33.0;38.0;1;9;18.0;18.0;1;32.0;0;1;38.0;1;25.562500000625;38.0;33.0;30.5;26.0;0.0;2;39;1;3;1;7.0;3;32.0;6;40.0;38.0;44.0;30.0;0.0;0;1;0;16.0;5;21.0;6;32.11764705882353;2.0
63.0;47.0;4;49.0;54.0;388.0;56.0;29.5;24.0;33.0;35.0;7;1;36.0;38.0;37.0;1;9;18.0;12.0;1;0.0;2;2;36.0;1;37.21052631578947;40.0;37.0;31.0;32.0;42.0;1;35;1;8;1;19.0;2;41.0;8;42.0;38.0;38.0;38.0;41.0;0;1;1;18.0;7;40.0;7;39.23529411764706;2.0
68.0;45.0;10;59.0;63.0;409.0;62.0;34.6875;33.0;30.0;36.0;8;0;31.0;39.0;39.0;1;8;16.0;16.0;1;0.0;0;1;37.0;0;34.3421052631579;38.0;21.66666667;17.0;31.0;34.0;2;0;3;7;1;16.0;1;35.0;8;34.0;40.0;34.0;22.33333333;33.0;50;1;1;16.0;4;31.0;6;31.785714286428572;2.0
63.0;49.0;15;60.0;59.0;428.0;61.0;29.38888888888889;30.0;36.0;30.0;8;0;35.0;30.0;45.0;1;9;18.0;16.0;1;1.0;1;1;39.0;1;31.368421053157896;40.0;36.0;38.0;31.0;33.0;1;31;1;4;1;7.0;1;37.0;8;42.0;40.0;36.0;40.0;44.0;50;1;1;18.0;7;35.0;7;35.94736842105263;2.0
75.0;56.0;6;55.0;59.0;383.0;43.0;32.15625;31.0;30.0;34.0;8;2;32.5;30.0;38.0;1;8;16.0;16.0;1;0.0;0;1;32.5;0;29.12499999875;38.0;34.0;25.33333333;22.0;0.0;3;0;2;3;1;8.0;1;14.5;6;41.0;42.0;27.5;20.0;0.0;0;1;0;14.0;2;30.0;5;28.75;1.0
65.0;45.0;20;52.0;61.0;402.0;49.0;29.0625;31.0;35.0;31.0;6;3;25.0;22.0;33.0;2;8;16.0;11.0;1;0.0;2;1;33.0;0;28.578947368947368;48.0;32.0;30.0;31.0;35.0;1;0;1;4;1;7.0;1;25.66666667;8;30.0;35.0;31.5;30.0;0.0;40;1;0;16.0;5;23.33333333;6;36.75;2.0
68.0;77.0;12;54.0;55.0;399.0;59.0;30.625;25.5;39.0;28.5;5;3;34.0;25.5;45.0;2;8;16.0;6.0;1;0.0;3;2;40.0;0;35.63157894736842;47.0;28.0;27.5;11.0;42.0;2;0;2;7;1;16.0;2;26.0;8;42.0;41.0;30.0;24.0;41.0;50;1;1;16.0;2;22.33333333;6;32.6;2.0
65.0;57.0;16;51.0;57.0;396.0;54.0;33.05555555555556;30.0;34.0;30.0;9;0;33.0;35.0;38.0;1;9;18.0;18.0;1;35.0;0;1;37.0;1;27.823529411764707;40.0;32.0;22.5;31.0;0.0;2;43;1;3;1;5.0;1;23.75;7;40.0;42.0;34.0;35.0;30.0;50;1;1;16.0;4;24.0;6;33.67857142857143;2.0
49.0;45.0;10;62.0;77.0;416.0;52.0;31.28125;30.0;37.0;33.0;6;2;26.5;29.5;40.0;2;8;16.0;11.0;1;0.0;2;1;32.0;0;26.437500000625;38.0;30.0;34.0;31.0;0.0;1;0;1;3;1;8.0;1;20.0;6;40.0;35.0;29.0;0.0;26.0;0;1;1;14.0;4;0.0;5;20.0;1.0
52.0;54.0;20;49.0;50.0;398.0;60.0;31.166666666666668;30.0;35.0;30.0;8;0;37.0;39.0;38.0;1;9;18.0;16.0;1;8.0;1;1;37.0;1;34.07894736894737;42.0;33.0;37.0;30.0;42.0;1;38;1;6;1;13.0;1;30.0;8;34.0;37.0;44.0;31.0;44.0;48;1;1;18.0;7;35.0;7;37.473684210526315;2.0
64.24;50.86;10;51.06;47.62;392.24;61.03;31.481481482222218;20.66666667;34.0;33.0;8;3;38.5;34.0;33.0;1;9;18.0;14.0;1;35.0;1;3;37.0;1;34.28947368421053;50.0;27.0;36.0;27.5;42.0;1;39;2;6;1;14.0;2;33.0;8;40.0;40.0;39.0;40.0;37.0;0;1;1;18.0;5;23.5;7;38.625;2.0
