NOTA_DIS_ARQ_SOFT;NOTA_EI_OP_AI;NOTA_ING_ECONOMICA;NOTA_REDES_COM_TRES;NOTA_CIBERNETICA_TRES;VECES_EI_OP_AI;VECES_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;VECES_EI_OP_BI;VECES_CIBERNETICA_TRES;NOTA_INV_OP_DOS;NOTA_F_ING_SOF;VECES_REDES_COM_TRES;NAP_SIETE;NOTA_GI_DOS;NOTA_EI_OP_BI;NOTA_INV_OP_TRES;NCA_SIETE;NOTA_REDES_COM_DOS;VECES_CIBERNETICA_DOS;NOTA_MOD_PROG_DOS;CAR_SIETE;NOTA_EI_DOS;NOTA_CIBERNETICA_UDOS;NAA_SIETE;NCC_SIETE;NOTA_ESTADISTICA;NOTA_GT_TRES;NOTA_HISTORIA_COL;VECES_REDES_COM_DOS;NCP_SEIS;NOTA_ECONOMIA;VECES_EI_DOS;NAC_SIETE;VECES_ECONOMIA;EPA_SIETE;NOTA_METODOS_NUM;NCP_SIETE;CREDITOS_CIBERNETICA_TRES;CREDITOS_EE_CUATRO;VECES_F_ING_SOF;NOTA_EE_CUATRO;CREDITOS_ING_ECONOMICA;CREDITOS_EI_OP_BI;CREDITOS_EI_OP_AI;CREDITOS_DIS_ARQ_SOFT;CREDITOS_REDES_COM_TRES;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;RENDIMIENTO_OCHO;PROMEDIO_OCHO
48.0;35.0;39.0;44.0;42.0;1;1;1;1;1;40.0;39.0;1;0;50.0;41.0;42;19.0;45;1;45.0;0;31.0;38.0;9;19.0;40.0;50;39.0;1;0.0;38.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;28.092592593333332;40.68421052631579;36.25;39.21052631578947;40.77777777777778;3.0;41.875
44.0;33.0;37.0;36.0;44.0;1;1;1;0;1;43.0;46.0;1;1;0.0;0.0;39;15.0;41;1;50.0;1;32.0;36.0;7;16.0;30.0;50;39.0;1;0.0;41.0;1;8;1;2;43.0;1.0;2;2;1;0;2;3;3;4;2;36.611111111111114;37.89473684210526;34.666666666666664;39.526315789473685;38.0;2.0;39.15384615384615
50.0;48.0;43.0;48.0;45.0;1;1;1;0;1;44.0;41.0;1;0;45.0;0.0;47;19.0;43;1;49.0;0;37.0;50.0;9;19.0;44.0;50;39.0;1;0.0;46.0;1;9;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;37.55555555555556;35.23684210526316;37.72222222222222;40.8421052631579;46.111111111111114;4.0;47.38461538461539
49.0;49.0;47.0;50.0;50.0;1;1;1;0;1;46.0;49.0;1;0;50.0;0.0;50;19.0;48;1;50.0;0;46.0;45.0;9;19.0;49.0;50;45.0;1;0.0;47.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;42.833333333333336;44.94736842105263;44.72222222222222;46.78947368421053;47.44444444444444;4.0;49.0
49.0;43.0;30.0;30.0;40.0;1;1;1;1;1;38.0;43.0;1;0;47.0;35.0;40;19.0;45;1;42.0;0;34.0;37.0;9;19.0;36.0;44;40.0;1;0.0;39.0;1;9;1;2;29.5;0.0;2;2;1;0;2;3;3;4;2;28.38888888888889;35.81578947368421;36.94444444388889;35.68421052631579;38.05555555555556;2.0;39.375
46.0;49.0;50.0;44.0;50.0;1;1;1;0;1;47.0;38.0;1;0;50.0;0.0;44;19.0;47;1;50.0;0;41.0;37.0;9;19.0;38.0;50;42.0;1;0.0;45.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;45.666666666666664;43.68421052631579;40.111111111111114;43.31578947368421;44.833333333333336;4.0;47.61538461538461
37.0;45.0;36.0;37.0;48.0;1;1;1;0;1;45.0;45.0;1;0;50.0;0.0;43;19.0;45;1;48.0;0;42.0;40.0;9;19.0;44.0;50;46.0;1;0.0;42.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;39.111111111111114;41.05263157894737;41.166666666666664;43.473684210526315;46.44444444444444;3.0;40.38461538461539
50.0;50.0;43.0;50.0;49.0;1;1;1;0;1;46.0;48.0;1;0;50.0;0.0;50;19.0;48;1;50.0;0;46.0;44.0;9;19.0;45.0;50;42.0;1;0.0;48.0;1;9;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;42.666666666666664;45.78947368421053;45.94444444444444;46.26315789473684;46.55555555555556;4.0;48.76923076923077
48.0;37.0;34.0;37.0;45.0;1;1;1;1;1;41.0;35.0;1;0;50.0;37.0;45;19.0;40;1;46.0;0;35.0;44.0;9;19.0;42.0;50;33.0;1;0.0;36.0;1;9;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;35.111111111111114;36.73684210526316;34.333333333333336;37.1578947368421;41.388888888888886;3.0;40.375
47.0;34.0;50.0;45.0;44.0;1;1;1;1;1;39.0;40.0;1;0;0.0;38.0;44;16.0;46;1;39.0;0;32.0;40.0;8;16.0;34.0;50;33.0;1;0.0;40.0;1;8;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;33.666666666666664;40.31578947368421;35.08333333277778;35.526315789473685;40.611111111111114;3.0;42.625
41.0;43.0;47.0;36.0;36.0;1;1;1;0;1;45.0;48.0;1;0;50.0;0.0;46;19.0;41;1;49.0;0;40.0;44.0;9;19.0;46.0;39;45.0;1;0.0;36.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;37.166666666666664;37.8421052631579;39.05555555555556;40.73684210526316;46.333333333333336;3.0;40.84615384615385
38.0;43.0;46.0;39.0;50.0;1;1;1;0;1;41.0;45.0;1;0;0.0;0.0;41;16.0;49;1;47.0;0;48.0;44.0;8;16.0;36.0;50;47.0;1;0.0;45.0;1;8;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;34.27777777777778;37.5;34.888888888888886;41.526315789473685;41.53333333333333;3.0;42.38461538461539
50.0;50.0;42.0;49.0;34.0;1;1;1;0;1;45.0;48.0;1;0;50.0;0.0;45;19.0;41;1;48.0;0;43.0;43.0;9;19.0;41.0;50;45.0;1;0.0;37.0;1;9;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;34.55555555555556;35.1578947368421;38.388888888888886;41.26315789473684;46.5;4.0;46.15384615384615
47.0;42.0;32.0;45.0;31.0;1;1;1;1;2;42.0;37.0;1;0;0.0;35.0;45;16.0;42;1;33.0;0;33.0;43.0;8;16.0;41.0;42;39.0;1;0.0;42.0;1;8;1;2;31.0;0.0;2;2;1;0;2;3;3;4;2;31.77777777777778;37.8421052631579;35.833333333333336;36.1578947368421;39.611111111111114;2.0;39.6875
38.0;41.0;31.0;45.0;24.5;1;1;2;0;2;40.0;41.0;1;0;45.0;0.0;46;19.0;40;2;43.0;1;49.0;37.0;9;19.0;45.0;50;25.5;1;2.0;36.0;1;9;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;36.72222222222222;36.94736842105263;35.25;39.89473684210526;41.27777777777778;2.0;36.61538461538461
43.0;45.0;33.0;45.0;46.0;1;1;1;0;1;40.0;38.0;1;0;0.0;0.0;38;16.0;41;1;46.0;0;43.0;39.0;8;16.0;36.0;45;32.0;1;0.0;38.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;36.0;38.94736842105263;39.888888888888886;39.8421052631579;40.111111111111114;3.0;42.69230769230769
47.0;40.0;38.0;45.0;45.0;1;1;2;1;1;44.0;44.0;1;0;50.0;39.0;46;19.0;46;1;50.0;0;46.0;36.0;9;19.0;39.0;36;42.0;1;0.0;34.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;31.77777777777778;39.68421052631579;38.666666666666664;40.78947368421053;43.833333333333336;3.0;42.5625
39.0;40.0;46.0;45.0;44.0;1;1;1;1;1;44.0;44.0;1;0;50.0;39.0;38;19.0;42;1;34.0;0;43.0;41.0;9;19.0;41.0;50;38.0;1;0.0;42.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;36.72222222222222;43.473684210526315;38.0;38.21052631578947;42.72222222222222;3.0;41.4375
47.0;48.0;50.0;46.0;46.0;1;1;1;0;1;41.0;48.0;1;0;50.0;0.0;47;19.0;34;1;38.0;0;33.0;43.0;9;19.0;46.0;50;43.0;1;0.0;33.0;1;9;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;37.94444444444444;40.26315789473684;33.72222222222222;39.578947368421055;42.416666666666664;4.0;47.38461538461539
47.0;40.0;32.0;39.0;45.0;1;1;2;1;1;44.0;44.0;1;0;50.0;39.0;46;19.0;46;1;50.0;0;40.0;37.0;9;19.0;42.0;50;45.0;1;0.0;37.0;1;9;1;2;33.0;0.0;2;2;1;0;2;3;3;4;2;40.55555555555556;39.473684210526315;37.166666666666664;40.421052631578945;44.666666666666664;3.0;41.0625
41.0;33.0;32.0;40.0;42.0;1;1;1;1;1;45.0;32.0;1;0;0.0;36.0;42;16.0;45;1;46.0;0;42.0;31.0;8;16.0;30.0;44;30.0;1;0.0;36.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;27.666666666666668;37.94736842105263;32.180555555;38.65625;37.166666666666664;2.0;37.4375
31.5;0.0;34.0;40.0;0.0;0;2;1;0;0;41.0;46.0;1;0;45.0;0.0;46;19.0;42;1;47.0;0;50.0;36.0;9;19.0;39.0;47;31.0;1;0.0;39.0;1;9;1;2;33.0;0.0;2;2;1;0;2;3;3;4;2;28.72222222222222;33.78947368368421;31.02777777777778;35.73684210526316;39.666666666666664;2.0;34.25
47.0;33.0;30.0;41.0;39.0;1;1;1;0;1;40.0;44.0;1;0;45.0;0.0;46;19.0;46;1;44.0;0;39.0;39.0;9;19.0;35.0;49;36.0;1;0.0;40.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;32.44444444444444;39.00000000052631;35.44444444444444;37.10526315789474;37.333333333333336;2.0;39.0
28.0;32.0;40.0;30.0;38.0;1;2;1;1;1;42.0;44.0;1;0;0.0;35.0;37;15.0;40;1;48.0;0;37.0;37.0;7;15.0;33.0;0;37.0;1;0.0;32.0;1;7;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;35.833333333333336;38.921052631578945;34.55555555555556;35.71052631578947;40.44444444444444;2.0;33.0625
43.0;0.0;32.0;43.0;47.0;0;1;1;0;1;41.0;44.0;1;0;50.0;0.0;39;17.0;41;1;48.0;0;44.0;30.0;7;17.0;36.0;0;48.0;1;0.0;41.0;1;7;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;29.0;35.10526315789474;33.111111111111114;34.73684210526316;42.611111111111114;3.0;41.6
46.0;0.0;37.5;43.0;40.0;0;1;2;1;1;41.0;30.0;1;0;0.0;32.0;40;16.0;41;1;34.0;0;41.0;39.0;8;16.0;39.0;50;40.0;1;0.0;41.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;28.52777777777778;33.78947368368421;34.111111111111114;34.89473684210526;40.5;3.0;40.07692307692308
42.0;45.0;40.0;43.0;44.0;1;1;1;0;1;40.0;44.0;1;0;50.0;0.0;42;19.0;48;1;49.0;0;36.0;45.0;9;19.0;40.0;50;49.0;1;0.0;40.0;1;9;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;37.166666666666664;37.0;35.71875;39.578947368421055;43.333333333333336;3.0;42.84615384615385
40.0;45.0;50.0;43.0;47.0;1;1;1;1;1;43.0;45.0;1;0;45.0;41.0;45;19.0;40;1;50.0;0;37.0;44.0;9;19.0;43.0;50;44.0;1;0.0;39.0;1;9;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;33.94444444444444;39.578947368421055;37.72222222222222;40.1578947368421;44.77777777777778;3.0;43.625
48.0;45.0;45.0;48.0;40.0;1;1;1;0;1;47.0;48.0;1;0;50.0;0.0;49;19.0;45;1;49.0;0;44.0;45.0;9;19.0;46.0;50;38.0;1;0.0;42.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;32.361111111111114;38.73684210526316;36.388888888888886;42.10526315789474;44.166666666666664;4.0;45.61538461538461
43.0;0.0;40.0;43.0;47.0;0;1;1;0;1;40.0;47.0;1;0;0.0;0.0;45;14.0;41;1;44.0;0;44.0;34.0;6;14.0;37.0;0;48.0;1;0.0;41.0;1;6;1;2;45.0;0.0;2;2;1;0;2;3;3;4;2;31.805555555555557;34.21052631631579;36.833333333333336;36.05263157894737;42.333333333333336;3.0;43.2
10.0;0.0;30.0;40.0;0.0;0;1;1;1;0;39.0;37.0;1;2;0.0;35.0;44;11.0;35;3;23.0;1;23.0;14.66666667;5;15.0;33.0;40;40.0;1;2.0;40.0;1;7;1;2;45.0;4.0;2;2;1;0;2;3;3;4;2;32.22222222222222;36.411764705882355;30.571428571428573;27.035714285714285;34.06666666666667;1.0;25.90909090909091
48.0;43.0;39.0;41.0;40.0;1;1;1;1;1;40.0;45.0;1;0;45.0;41.0;41;19.0;44;1;49.0;0;34.0;35.0;9;19.0;39.0;50;35.0;1;0.0;38.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;33.861111111111114;35.42105263105263;35.69444444444444;39.78947368421053;42.55555555555556;3.0;42.75
0.0;0.0;45.0;0.0;0.0;0;0;1;0;0;41.0;45.0;0;0;0.0;0.0;0;8.0;0;0;35.0;0;30.5;0.0;4;8.0;42.0;40;40.0;0;0.0;47.0;1;4;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;33.5;34.94736842105263;35.375;37.9375;41.125;3.0;45.0
0.0;0.0;27.0;0.0;0.0;0;0;2;0;0;33.0;44.0;0;0;0.0;0.0;0;12.0;35;1;47.0;1;33.0;33.0;5;12.0;32.0;0;34.5;1;0.0;31.0;1;5;2;2;43.0;0.0;2;2;1;0;2;3;3;4;2;31.916666666666668;32.99999999944444;34.999999999375;37.92857142857143;35.333333333333336;1.0;27.0
48.0;40.0;37.0;43.0;43.0;1;1;1;1;1;45.0;39.0;1;0;50.0;36.0;46;19.0;41;1;49.0;0;42.0;37.0;9;19.0;38.0;50;33.0;1;0.0;40.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;35.611111111111114;41.1578947368421;38.666666666666664;42.0;39.44444444444444;3.0;41.625
50.0;50.0;37.0;45.0;46.0;1;1;1;0;1;40.0;40.0;1;0;0.0;0.0;41;16.0;44;1;50.0;0;45.0;50.0;8;16.0;42.0;50;49.0;1;0.0;31.0;1;8;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;35.27777777777778;41.36842105263158;38.55555555555556;41.1578947368421;44.72222222222222;4.0;46.61538461538461
32.0;32.5;0.0;40.0;43.0;2;1;0;0;1;39.0;45.0;1;0;50.0;0.0;39;18.0;41;2;50.0;1;38.0;35.0;8;18.0;40.0;0;35.0;1;0.0;36.0;1;8;1;2;30.0;0.0;2;2;1;0;2;3;3;4;2;34.0;31.710526315789473;30.21875;40.294117647058826;42.94444444444444;2.0;35.59090909090909
36.0;40.0;50.0;46.0;44.0;1;1;1;1;1;47.0;45.0;1;0;50.0;47.0;46;19.0;41;1;50.0;0;39.0;33.0;9;19.0;41.0;48;35.0;1;0.0;42.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;34.5;38.81578947368421;36.55555555555556;39.78947368421053;43.611111111111114;3.0;42.8125
48.0;47.0;42.0;46.0;43.0;1;1;1;0;1;38.0;46.0;1;0;50.0;0.0;47;19.0;35;1;49.0;0;31.5;47.0;9;19.0;41.0;50;40.0;1;0.0;41.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;35.5;38.21052631578947;39.611111111111114;38.0;41.166666666666664;4.0;45.76923076923077
50.0;50.0;43.0;45.0;47.0;1;1;1;1;1;44.0;43.0;1;0;0.0;39.0;48;16.0;47;1;44.0;0;39.0;36.0;8;16.0;43.0;50;46.0;1;0.0;42.0;1;8;1;2;33.0;0.0;2;2;1;0;2;3;3;4;2;34.5;37.31578947368421;36.05555555555556;41.78947368421053;43.833333333333336;4.0;46.0625
48.0;48.0;45.0;37.0;45.0;1;1;1;0;1;47.0;43.0;1;0;50.0;0.0;47;19.0;39;1;50.0;0;42.0;49.0;9;19.0;45.0;50;43.0;1;0.0;36.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;38.388888888888886;41.36842105263158;37.77777777777778;41.526315789473685;45.77777777777778;4.0;45.38461538461539
47.0;40.0;50.0;0.0;41.0;1;1;1;1;1;46.0;38.0;0;0;45.0;36.0;44;19.0;44;1;49.0;0;31.0;37.0;9;19.0;40.0;50;42.0;1;0.0;38.0;1;9;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;32.0;40.73684210526316;35.916666666666664;40.578947368421055;43.72222222222222;3.0;42.714285714285715
47.0;50.0;38.0;47.0;43.0;1;1;1;1;1;43.0;39.0;1;0;50.0;40.0;47;19.0;47;1;49.0;0;31.0;37.0;9;19.0;44.0;50;37.0;1;0.0;40.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;34.5;41.10526315789474;35.94444444444444;40.21052631578947;40.22222222222222;3.0;44.625
48.0;50.0;33.5;43.0;43.0;1;1;2;1;1;43.0;44.0;1;0;45.0;40.0;46;19.0;41;1;49.0;0;44.0;38.0;9;19.0;37.0;50;40.0;1;0.0;38.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;30.444444444444443;40.76315789473684;38.44444444444444;40.68421052631579;38.888888888888886;3.0;43.8125
47.0;0.0;38.0;0.0;39.0;0;1;1;0;1;33.0;36.0;0;1;0.0;0.0;43;10.0;40;2;39.0;1;46.0;29.5;4;12.0;32.0;0;42.0;1;0.0;0.0;1;5;0;2;42.0;2.0;2;2;1;0;2;3;3;4;2;31.555555555555557;37.13157894736842;33.625;35.0;34.875;3.0;42.75
50.0;50.0;50.0;45.0;43.0;1;1;1;1;1;42.0;45.0;1;0;50.0;39.0;48;19.0;46;1;50.0;0;38.0;36.0;9;19.0;40.0;50;48.0;1;0.0;43.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;39.77777777777778;40.526315789473685;42.05555555555556;42.36842105263158;43.833333333333336;4.0;46.4375
47.0;0.0;34.0;40.0;0.0;0;1;2;0;0;38.0;38.0;1;0;0.0;0.0;44;14.0;42;2;48.0;1;47.0;35.0;6;14.0;36.0;0;0.0;1;0.0;31.0;1;6;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;31.694444444444443;34.10526315789474;34.138888888888886;38.76470588235294;35.63636363636363;3.0;42.0
50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;31.0;46.0;0;0;0.0;0.0;0;3.0;0;0;32.0;0;0.0;0.0;1;3.0;28.0;0;34.0;0;5.0;0.0;0;1;0;2;44.0;0.0;2;2;1;0;2;3;3;4;2;35.72222222222222;31.944444444444443;31.65625;33.92857142857143;24.9;4.0;50.0
30.0;29.0;0.0;44.0;0.0;2;1;0;0;0;39.0;45.0;1;0;0.0;0.0;42;16.0;41;2;49.0;1;46.0;33.5;8;16.0;39.0;37;45.0;1;0.0;40.0;1;8;1;2;39.0;0.0;2;2;1;0;2;3;3;4;2;34.111111111111114;37.8421052631579;34.361111111111114;39.31578947368421;39.2;2.0;32.77777777777778
47.0;35.0;31.0;40.0;43.0;1;1;2;0;1;43.0;41.0;1;0;50.0;0.0;46;19.0;45;1;41.0;0;38.0;45.0;9;19.0;38.0;50;44.0;1;0.0;37.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;31.666666666666668;41.10526315789474;38.5;40.78947368421053;43.833333333333336;3.0;40.07692307692308
0.0;0.0;27.5;0.0;0.0;0;0;2;0;0;36.0;45.0;0;0;0.0;0.0;42;12.0;36;1;47.0;0;34.0;32.0;5;12.0;32.0;0;30.5;1;0.0;0.0;1;5;0;2;30.0;0.0;2;2;1;0;2;3;3;4;2;28.125;30.736842105263158;34.92857142857143;36.411764705882355;33.92307692307692;1.0;27.5
47.0;0.0;23.5;0.0;0.0;0;1;2;0;0;32.0;38.0;0;0;0.0;0.0;43;7.0;0;0;42.0;0;0.0;0.0;3;7.0;37.0;0;41.0;0;0.0;32.0;0;3;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;28.055555555555557;35.23684210526316;29.86111111111111;33.921052631578945;36.0;2.0;39.166666666666664
29.5;42.0;44.0;0.0;39.0;1;2;1;1;1;38.0;36.0;0;0;0.0;35.0;41;16.0;30;1;49.0;0;40.0;37.0;8;16.0;36.0;50;38.0;1;0.0;44.0;1;8;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;28.38888888888889;38.36842105263158;33.875;38.1875;38.44444444444444;2.0;36.785714285714285
45.0;35.0;30.0;40.0;43.0;1;1;1;1;1;35.0;41.0;1;0;45.0;38.0;38;19.0;34;1;48.0;0;41.0;40.0;9;19.0;39.0;38;38.0;1;0.0;39.0;1;9;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;32.69444444444444;37.94736842105263;37.833333333333336;39.73684210526316;38.25;2.0;39.0625
48.0;38.0;41.0;45.0;43.0;1;1;1;1;1;35.0;34.0;1;0;45.0;38.0;43;19.0;41;1;48.0;0;31.0;40.0;9;19.0;36.0;50;36.0;1;0.0;40.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;34.0;35.60526315842105;37.0;41.1764705882353;38.111111111111114;3.0;42.375
43.0;30.0;0.0;0.0;50.0;1;1;0;0;1;31.0;42.0;0;0;0.0;0.0;45;10.0;0;1;46.0;0;39.0;44.0;5;10.0;33.0;50;47.0;0;3.0;0.0;1;5;0;2;41.0;0.0;2;2;1;0;2;3;3;4;2;27.555555555555557;37.578947368421055;35.09375;38.5;36.03125;3.0;40.22222222222222
48.0;50.0;38.0;45.0;39.0;1;1;1;0;1;36.0;48.0;1;0;50.0;0.0;46;19.0;32;1;49.0;0;44.0;31.0;9;19.0;39.0;50;48.0;1;0.0;44.0;1;9;1;2;36.0;0.0;2;2;1;0;2;3;3;4;2;33.111111111111114;38.078947368421055;38.833333333333336;42.26315789473684;42.77777777777778;4.0;45.07692307692308
47.0;33.0;45.0;35.0;43.0;1;1;1;1;1;41.0;46.0;1;0;45.0;37.0;45;19.0;47;1;49.0;0;39.0;33.0;9;19.0;38.0;50;45.0;1;0.0;44.0;1;9;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;34.111111111111114;37.57894736894737;36.388888888888886;39.21052631578947;43.166666666666664;3.0;40.25
0.0;20.0;32.0;40.0;0.0;1;0;2;1;0;36.0;42.0;1;0;0.0;35.0;38;13.0;39;0;46.0;0;31.0;0.0;6;13.0;37.0;0;26.0;1;2.0;33.0;1;6;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;30.037037036111112;34.1578947368421;34.55555555555556;37.470588235294116;35.583333333333336;2.0;30.9
37.0;35.0;36.0;33.0;44.0;1;2;1;0;1;37.0;41.0;1;0;0.0;0.0;44;14.0;40;1;45.0;0;48.0;31.0;7;14.0;30.0;50;35.0;1;0.0;0.0;1;7;0;2;39.0;0.0;2;2;1;0;2;3;3;4;2;30.833333333333332;36.18421052631579;35.416666666666664;37.13157894736842;36.5;2.0;36.84615384615385
47.0;40.0;37.0;33.0;43.0;1;1;1;1;1;36.0;45.0;1;0;0.0;37.0;44;13.0;38;1;49.0;0;34.0;39.0;6;13.0;34.0;0;44.0;1;0.0;0.0;1;6;0;2;34.0;0.0;2;2;1;0;2;3;3;4;2;32.44444444444444;34.10526315736842;30.433333334;37.6875;36.86666666666667;3.0;40.3125
37.0;0.0;38.0;39.0;46.0;0;1;1;1;1;36.0;50.0;1;0;50.0;37.0;43;19.0;43;1;49.0;0;40.0;40.0;9;19.0;34.0;50;40.0;1;0.0;40.0;1;9;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;30.38888888888889;36.026315789473685;40.5;40.78947368421053;41.5;2.0;38.84615384615385
46.0;45.0;35.0;47.0;40.0;1;1;1;1;1;47.0;47.0;1;0;45.0;37.0;44;19.0;43;1;48.0;0;39.0;39.0;9;19.0;37.0;50;32.0;1;0.0;41.0;1;9;1;2;39.0;0.0;2;2;1;0;2;3;3;4;2;35.5;39.63157894736842;37.25;41.78947368421053;41.833333333333336;3.0;42.125
45.0;0.0;36.0;0.0;0.0;0;1;1;0;0;35.0;37.0;0;1;0.0;0.0;0;6.0;0;0;42.0;0;25.33333;0.0;3;8.0;38.0;0;40.0;0;2.0;35.0;1;4;1;2;37.0;2.0;2;2;1;0;2;3;3;4;2;31.61111111111111;35.526315789473685;32.500000000625;34.3235294117647;35.61538461538461;3.0;42.0
47.0;0.0;31.0;0.0;46.0;0;1;1;0;1;37.0;50.0;0;0;0.0;0.0;0;11.0;0;1;43.0;0;31.0;46.0;6;11.0;35.0;50;42.0;0;0.0;37.0;1;6;1;2;33.0;0.0;2;2;1;0;2;3;3;4;2;31.333333333333332;33.473684210526315;33.937500000625;37.10526315736842;38.888888888888886;3.0;42.75
36.0;40.0;38.0;50.0;46.0;1;1;1;0;1;48.0;42.0;1;0;50.0;0.0;45;19.0;46;1;50.0;0;37.0;40.0;9;19.0;38.0;50;46.0;1;0.0;38.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;32.05555555555556;40.05263157894737;35.55555555555556;43.68421052631579;43.72222222222222;3.0;40.92307692307692
27.5;0.0;32.0;39.0;40.0;0;2;1;1;1;42.0;45.0;1;1;50.0;31.0;0;15.0;45;2;37.0;1;35.0;21.5;7;17.0;33.0;50;42.0;1;0.0;40.0;1;8;1;2;38.0;2.0;2;2;1;0;2;3;3;4;2;33.22222222222222;34.81578947368421;36.388888888888886;40.35294117647059;40.166666666666664;2.0;32.69230769230769
0.0;0.0;38.5;0.0;0.0;0;0;2;0;0;30.0;44.0;0;2;0.0;0.0;0;3.0;0;2;37.0;1;28.5;25.0;1;7.0;26.5;0;15.0;0;5.0;0.0;1;3;0;2;37.0;4.0;2;2;1;0;2;3;3;4;2;34.94444444444444;34.44444444444444;33.361111111111114;32.21875;31.192307692307693;2.0;38.5
0.0;30.0;21.5;36.0;0.0;1;0;2;1;0;43.0;45.0;1;1;0.0;35.0;44;14.0;37;2;46.0;1;37.0;25.0;7;16.0;32.0;50;43.0;1;2.0;39.0;1;8;1;2;38.0;2.0;2;2;1;0;2;3;3;4;2;34.333333333333336;40.31578947368421;39.666666666666664;41.64705882352941;37.53333333333333;2.0;31.0
33.0;16.5;32.0;30.0;42.0;2;1;1;0;1;36.0;47.0;1;0;50.0;0.0;31;19.0;47;1;36.0;0;33.0;46.0;9;19.0;32.0;50;36.0;1;0.0;35.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;29.47222222222222;43.1578947368421;35.0;36.73684210526316;40.111111111111114;1.0;29.96153846153846
40.0;43.0;37.0;44.0;46.0;1;1;1;0;1;41.0;47.0;1;0;50.0;0.0;45;19.0;45;1;48.0;0;41.0;49.0;9;19.0;34.0;50;42.0;1;0.0;42.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;32.333333333333336;38.55882352941177;36.46875;40.10526315789474;41.27777777777778;3.0;41.76923076923077
48.0;30.0;32.0;50.0;46.0;1;1;2;0;1;37.0;36.0;1;0;50.0;0.0;40;19.0;41;1;45.0;0;36.0;37.0;9;19.0;42.0;50;47.0;1;0.0;37.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;37.05555555555556;34.8421052631579;36.3125;36.23529411764706;42.72222222222222;3.0;41.38461538461539
45.0;41.0;45.0;0.0;46.0;1;1;1;0;1;38.0;38.0;0;0;0.0;0.0;41;12.0;0;1;41.0;0;48.0;46.0;6;12.0;0.0;0;49.0;0;0.0;38.0;1;6;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;34.65625;35.529411764705884;31.75;34.6;38.7;3.0;44.09090909090909
