NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NOTA_DIFERENCIAL;NAC_DOS;NCP_DOS;VECES_SEGUNDA_LENGUA_DOS;VECES_EE_DOS;VECES_ECUACIONES;PG_ICFES;NOTA_TEXTOS;CAR_DOS;NCC_DOS;NAP_DOS;NAP_UNO;NOTA_SEMINARIO;VECES_LOGICA;VECES_EE_UNO;NAA_UNO;VECES_DIFERENCIAL;VECES_CATEDRA_DEM;NCA_UNO;NOTA_CATEDRA_CON;NCC_UNO;NOTA_EE_UNO;NAC_UNO;NOTA_CATEDRA_DEM;NOTA_LOGICA;CAR_UNO;NOTA_PROG_BASICA;EPA_DOS;IDIOMA_ICFES;CON_MAT_ICFES;CREDITOS_EE_DOS;CREDITOS_ECUACIONES;CREDITOS_MULTIVARIADO;CREDITOS_TGS;CREDITOS_SEGUNDA_LENGUA_DOS;CREDITOS_FISICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;CREDITOS_PROG_AVANZADA;RENDIMIENTO_TRES;PROMEDIO_TRES
0.0;0.0;0.0;0.0;0.0;0;15;0;0;0;0.0;0;0.0;15.0;0;0.0;0;1;0;417.37;20.0;0;0.0;0;4;45.0;2;1;4;2;1;6.0;0.0;17.0;15.0;8;45.0;20.0;3;35.0;1;59.64;73.57;2;3;3;2;2;3;25.0;0.0;3;1.0;15.0
30.0;24.5;22.5;13.0;0.0;2;0;2;5;1;12.0;3;0.0;21.66666667;6;3.0;0;0;0;418.18;35.0;1;15.0;1;1;45.0;1;0;6;3;1;11.0;0.0;15.0;0.0;7;45.0;30.0;1;40.0;2;41.6;70.5;2;3;3;2;2;3;33.44444444533333;34.266666666;3;1.0;21.818181818181817
29.5;40.0;24.0;28.5;36.0;2;45;1;3;2;6.0;2;32.0;27.5;6;9.0;1;1;1;429.49;35.0;3;15.0;3;2;50.0;1;1;6;2;1;11.0;0.0;17.0;15.0;8;50.0;35.0;1;45.0;1;54.9;67.01;2;3;3;2;2;3;35.294117647058826;34.199999999333336;3;2.0;33.02777777777778
41.0;40.0;36.0;14.33333333;0.0;1;0;1;4;1;11.0;3;20.0;26.66666667;5;3.0;0;0;3;462.6;45.0;2;14.0;1;1;50.0;1;0;6;3;1;11.0;0.0;15.0;0.0;7;50.0;35.0;1;40.0;2;58.06;58.94;2;3;3;2;2;3;37.77777777866666;33.25;3;1.0;29.499999999285713
39.0;35.0;23.5;23.0;43.0;4;44;1;6;1;14.0;2;27.5;30.0;8;5.0;1;1;2;469.92;40.0;3;19.0;2;0;50.0;1;1;9;1;1;18.0;36.0;18.0;40.0;9;45.0;45.0;0;40.0;2;67.51;64.16;2;3;3;2;2;3;39.5;33.184210525789474;3;2.0;32.166666666666664
37.0;33.5;32.0;30.0;41.0;1;36;2;7;1;16.0;1;35.0;30.0;8;3.0;1;1;1;455.39;25.0;1;19.0;1;1;45.0;1;1;8;1;1;16.0;50.0;18.0;35.0;9;35.0;30.0;1;40.0;2;55.64;76.47;2;3;3;2;2;3;33.888888888888886;35.31578947368421;3;2.0;34.416666666666664
7.5;0.0;0.0;12.0;0.0;0;0;0;0;2;0.0;1;0.0;25.33333333;4;11.0;0;0;0;471.27;30.0;4;11.0;4;4;30.0;4;0;4;3;1;7.0;16.0;16.0;0.0;8;30.0;19.75;3;35.0;1;47.17;64.24;2;3;3;2;2;3;26.5052083325;17.71212121309091;3;1.0;10.2
39.0;36.0;32.0;31.0;46.0;1;42;1;8;1;19.0;2;21.0;30.0;8;0.0;1;1;3;454.93;40.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;40.0;18.0;34.0;9;35.0;35.0;0;45.0;2;83.41;63.87;2;3;3;2;2;3;36.833333333333336;37.473684210526315;3;2.0;34.111111111111114
38.0;4.0;0.0;0.0;0.0;0;0;1;2;1;5.0;0;0.0;22.5;4;6.0;0;0;0;468.1;30.0;2;11.0;2;4;30.0;4;1;4;4;1;5.0;0.0;17.0;29.0;8;35.0;23.25;3;22.0;1;54.9;64.16;2;3;3;2;2;3;26.397058823529413;23.5;3;1.0;17.6
42.0;47.0;37.0;30.0;45.0;1;43;1;7;1;16.0;1;37.0;27.5;8;3.0;1;1;1;428.1;40.0;1;19.0;1;1;45.0;1;1;8;2;1;14.0;44.0;18.0;38.0;9;35.0;40.0;1;45.0;2;67.51;67.01;2;3;3;2;2;3;38.333333333333336;35.86842105263158;3;2.0;39.611111111111114
34.0;0.0;0.0;0.0;0.0;0;0;0;2;1;5.0;0;0.0;17.25;4;6.0;0;0;0;452.2;30.0;1;11.0;2;1;45.0;1;0;6;4;1;11.0;0.0;15.0;0.0;7;35.0;30.0;1;40.0;1;56.01;48.67;2;3;3;2;2;3;30.6;25.40909090909091;3;2.0;34.0
41.0;47.0;38.0;30.0;46.0;1;44;1;8;1;19.0;2;33.0;30.0;8;0.0;1;1;1;424.17;40.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;34.0;18.0;42.0;9;35.0;40.0;0;45.0;2;53.32;64.16;2;3;3;2;2;3;38.5;36.94736842105263;3;2.0;39.22222222222222
31.0;38.0;0.0;2.0;0.0;0;0;1;4;1;10.0;1;8.0;27.5;6;6.0;0;0;1;455.52;40.0;3;16.0;2;1;45.0;1;0;6;2;1;11.0;0.0;15.0;0.0;7;40.0;35.0;1;40.0;2;43.48;62.48;2;3;3;2;2;3;36.0;32.28125;3;1.0;18.727272727272727
40.0;40.0;34.0;29.5;46.0;1;41;1;7;1;16.0;2;32.0;27.5;8;3.0;1;1;1;432.24;35.0;1;19.0;1;1;45.0;1;1;8;2;1;14.0;41.0;18.0;40.0;9;35.0;30.0;1;40.0;2;79.55;61.49;2;3;3;2;2;3;35.05555555555556;36.71052631578947;3;2.0;36.69444444444444
30.0;0.0;3.0;0.0;0.0;2;0;1;3;1;9.0;0;9.0;24.25;5;5.0;0;0;1;435.11;25.0;2;14.0;2;4;30.0;2;0;3;4;1;3.0;0.0;15.0;0.0;7;35.0;27.5;4;27.5;1;42.2;58.13;2;3;3;2;2;3;27.133333333333333;24.64285714292857;3;1.0;8.727272727272727
5.5;0.0;0.0;0.0;0.0;0;0;0;0;2;0.0;0;0.0;6.6;2;4.0;0;0;0;437.89;10.6;1;4.0;2;4;40.0;5;0;3;5;1;5.0;0.0;15.0;0.0;7;35.0;9.0;4;30.0;1;69.92;61.53;2;3;3;2;2;3;16.956666666666667;8.0;3;1.0;5.5
44.0;45.0;39.0;44.0;38.0;1;47;1;8;1;19.0;1;46.0;35.0;8;0.0;1;1;1;461.68;40.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;50.0;18.0;44.0;9;40.0;45.0;0;50.0;2;79.55;68.11;2;3;3;2;2;3;42.666666666666664;42.526315789473685;3;3.0;43.333333333333336
30.0;41.0;0.0;24.0;0.0;1;0;1;5;1;14.0;3;31.0;35.0;6;2.0;0;0;1;441.16;27.5;1;16.0;1;3;35.0;1;0;5;1;1;12.0;21.0;16.0;0.0;8;35.0;35.0;2;50.0;2;62.69;85.28;2;3;3;2;2;3;33.8125;33.375;3;1.0;24.857142857142858
37.0;30.0;37.0;34.0;46.0;1;43;1;8;1;19.0;1;32.0;22.0;8;0.0;1;1;1;440.47;30.0;1;19.0;0;3;45.0;3;1;6;5;2;10.0;46.0;18.0;38.0;9;20.5;24.0;3;40.0;2;54.64;59.93;2;3;3;2;2;3;31.805555555555557;37.94736842105263;3;2.0;36.166666666666664
44.0;47.0;39.0;37.0;35.0;1;47;1;8;1;19.0;1;32.0;35.0;8;0.0;1;1;1;477.11;45.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;47.0;18.0;43.0;9;35.0;40.0;0;40.0;2;74.73;59.86;2;3;3;2;2;3;39.888888888888886;41.31578947368421;3;2.0;39.833333333333336
30.0;35.0;37.0;25.0;43.0;1;38;1;7;1;16.0;2;31.0;30.0;8;3.0;1;1;1;441.96;40.0;2;19.0;1;0;40.0;1;1;9;1;1;18.0;34.5;18.0;35.0;9;40.0;30.0;1;40.0;2;62.69;62.56;2;3;3;2;2;3;35.25;35.89473684210526;3;2.0;33.666666666666664
38.0;41.0;30.0;25.0;39.0;1;44;1;5;1;11.0;3;19.0;23.0;7;6.0;1;1;2;441.49;30.0;3;17.0;2;1;45.0;1;1;8;3;1;14.0;41.0;18.0;44.0;9;35.0;30.0;1;40.0;2;42.76;54.74;2;3;3;2;2;3;33.94444444444444;31.94117647;3;2.0;32.611111111111114
37.0;3.0;14.5;2.5;0.0;2;0;3;3;1;8.0;2;16.33333333;30.0;6;7.0;0;0;3;451.5;35.0;2;15.0;3;0;30.0;1;0;7;1;1;15.0;0.0;15.0;0.0;7;35.0;30.0;0;35.0;1;57.27;59.86;2;3;3;2;2;3;32.0;28.5;3;1.0;13.071428570714286
40.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;25.33333333;5;11.0;0;0;0;464.6;8.75;2;13.0;4;7;6.0;3;0;1;3;1;1.0;16.0;16.0;0.0;8;30.0;20.33333333;6;19.6;1;79.55;67.01;2;3;3;2;2;3;19.883333331875;17.346153846153847;3;2.0;40.0
38.0;23.5;33.0;24.66666667;42.0;1;45;2;6;1;13.0;3;24.66666667;29.66666667;8;6.0;1;1;3;434.3;40.0;2;19.0;2;1;30.0;1;1;8;3;1;14.0;38.0;18.0;41.0;9;35.0;30.0;1;35.0;2;71.53;60.49;2;3;3;2;2;3;34.09259259333333;34.28947368421053;3;2.0;31.52777777888889
35.0;31.0;2.0;0.0;0.0;1;0;2;1;1;2.0;0;0.0;30.0;5;12.0;0;0;0;463.41;35.0;4;14.0;4;0;40.0;1;0;7;1;1;15.0;0.0;15.0;0.0;7;35.0;30.0;0;40.0;1;67.6;55.71;2;3;3;2;2;3;34.333333333333336;24.303571429285714;3;1.0;21.125
35.0;32.5;31.0;30.0;38.0;1;44;2;6;1;13.0;1;28.33333333;24.0;8;6.0;1;1;3;455.28;35.0;3;19.0;2;1;40.0;1;1;8;3;1;14.0;44.0;18.0;41.0;9;35.0;30.0;1;40.0;2;58.06;51.6;2;3;3;2;2;3;34.0;34.05263157894737;3;2.0;33.305555555
42.0;29.5;30.0;32.0;42.0;2;42;2;8;1;19.0;2;34.0;30.0;8;0.0;1;1;1;439.47;35.0;0;19.0;0;0;35.0;1;1;9;2;1;18.0;41.0;18.0;40.0;9;35.0;40.0;1;45.0;2;49.65;63.87;2;3;3;2;2;3;37.0;35.21052631578947;3;2.0;34.916666666666664
28.0;25.0;0.0;0.0;41.0;0;0;1;3;2;7.0;0;0.0;20.0;6;9.0;1;0;0;446.59;21.75;2;16.0;3;5;35.0;3;0;3;5;3;3.0;35.0;16.0;0.0;8;21.66666667;25.33333333;5;27.66666667;1;69.92;67.13;2;3;3;2;2;3;25.572916666875;28.03125;3;2.0;30.428571428571427
41.0;35.0;42.0;30.0;44.0;1;40;1;4;1;7.0;1;20.0;27.5;8;12.0;1;1;2;448.53;30.0;4;19.0;4;1;35.0;1;1;8;2;1;14.0;32.0;18.0;37.0;9;40.0;30.0;2;45.0;1;43.4;69.93;2;3;3;2;2;3;33.666666666666664;30.473684210526315;3;2.0;35.05555555555556
35.0;32.0;38.0;23.0;0.0;1;0;1;4;1;10.0;1;30.0;30.0;6;6.0;0;0;1;443.96;40.0;2;16.0;2;0;30.0;1;0;7;1;1;15.0;0.0;15.0;0.0;7;35.0;30.0;0;45.0;2;57.27;54.77;2;3;3;2;2;3;35.666666666666664;30.687500000625;3;2.0;31.357142857142858
40.0;41.0;45.0;37.0;36.0;1;45;1;7;1;16.0;1;30.0;27.5;8;3.0;1;1;1;452.63;45.0;1;19.0;1;1;40.0;1;1;8;2;1;14.0;44.0;18.0;40.0;9;40.0;35.0;1;35.0;2;53.32;64.24;2;3;3;2;2;3;36.05555555555556;35.39473684210526;3;2.0;38.94444444444444
39.0;31.0;30.0;21.5;38.0;2;0;1;6;1;15.0;2;26.0;30.0;6;0.0;1;0;2;430.03;45.0;0;15.0;0;0;30.0;1;1;9;1;1;18.0;34.0;18.0;38.0;9;45.0;30.0;0;40.0;2;53.32;59.86;2;3;3;2;2;3;36.111111111111114;32.333333333333336;3;1.0;29.96875
42.0;40.0;36.0;34.0;46.0;1;43;1;8;1;19.0;1;32.0;35.0;8;0.0;1;1;1;464.96;45.0;0;19.0;0;0;35.0;1;1;9;1;1;18.0;45.0;18.0;38.0;9;30.0;35.0;0;45.0;2;49.22;74.38;2;3;3;2;2;3;38.94444444444444;35.473684210526315;3;2.0;38.22222222222222
41.0;31.0;31.0;0.0;0.0;1;0;1;3;1;8.0;0;0.0;32.5;5;6.0;0;0;0;446.44;45.0;2;14.0;2;0;35.0;1;1;9;2;1;18.0;37.0;18.0;38.0;9;35.0;30.0;1;40.0;1;48.4;58.94;2;3;3;2;2;3;36.55555555555556;29.142857142142855;3;2.0;33.5
41.0;42.0;35.0;35.0;43.0;1;41;1;7;1;16.0;1;34.0;35.0;8;3.0;1;1;1;456.41;40.0;2;19.0;1;0;35.0;1;1;9;1;1;18.0;31.0;18.0;37.0;9;35.0;40.0;0;50.0;2;53.56;50.97;2;3;3;2;2;3;39.44444444444444;36.05263157894737;3;2.0;38.22222222222222
36.0;0.0;31.0;0.0;0.0;1;0;0;3;1;8.0;0;0.0;30.0;5;6.0;0;0;0;434.95;45.0;2;14.0;2;2;35.0;2;0;5;1;1;9.0;0.0;15.0;0.0;7;40.0;25.0;2;27.5;1;43.48;54.77;2;3;3;2;2;3;32.5;27.357142855714283;3;2.0;33.0
42.0;47.0;32.0;31.0;42.0;1;48;1;6;1;13.0;1;43.0;27.5;8;6.0;1;1;1;416.6;45.0;2;19.0;2;1;40.0;1;1;8;2;1;14.0;46.0;18.0;47.0;9;35.0;30.0;1;30.0;2;47.79;62.48;2;3;3;2;2;3;35.55555555555556;32.3421052631579;3;3.0;40.166666666666664
41.0;24.0;0.0;0.0;0.0;0;0;3;3;1;8.0;0;0.0;24.33333333;5;6.0;0;0;0;451.22;45.0;2;14.0;2;1;30.0;1;0;7;3;1;12.0;41.0;16.0;0.0;8;40.0;40.0;1;35.0;1;42.76;67.01;2;3;3;2;2;3;35.520833332500004;27.857142855714283;3;2.0;30.8
5.5;0.0;0.0;0.0;0.0;0;0;0;0;2;0.0;0;0.0;13.25;2;6.0;0;0;0;397.78;40.0;1;6.0;2;3;30.0;3;0;4;4;1;5.0;0.0;15.0;0.0;7;30.0;22.0;3;27.5;1;40.45;56.43;2;3;3;2;2;3;25.433333333333334;2.75;3;1.0;5.5
42.0;43.0;40.0;38.0;45.0;1;40;1;8;1;19.0;1;31.0;35.0;8;0.0;1;1;1;461.89;40.0;0;19.0;0;0;35.0;1;1;9;1;1;18.0;45.0;18.0;39.0;9;35.0;40.0;0;50.0;2;52.09;68.11;2;3;3;2;2;3;40.44444444444444;39.0;3;2.0;39.44444444444444
40.0;38.0;14.66666667;30.0;40.0;3;44;1;7;1;16.0;1;25.66666667;25.0;8;3.0;1;1;3;411.79;45.0;3;19.0;1;2;30.0;1;1;7;2;3;13.0;33.0;18.0;42.0;9;22.33333333;35.0;2;45.0;2;72.32;61.53;2;3;3;2;2;3;35.79629629611111;34.421052631578945;3;2.0;31.833333334444447
43.0;41.0;35.0;30.0;44.0;1;44;1;7;1;16.0;1;35.0;30.0;8;3.0;1;1;1;437.24;45.0;2;19.0;1;0;39.0;1;1;9;2;1;18.0;44.0;18.0;41.0;9;40.0;30.0;1;35.0;2;52.09;62.48;2;3;3;2;2;3;36.111111111111114;36.1578947368421;3;2.0;38.05555555555556
42.0;47.0;40.0;28.0;42.0;1;46;1;7;1;16.0;2;43.0;30.0;8;3.0;1;1;1;445.19;45.0;1;19.0;1;0;35.0;1;1;9;1;1;18.0;46.0;18.0;45.0;9;40.0;35.0;0;40.0;2;50.86;64.16;2;3;3;2;2;3;38.111111111111114;32.36842105263158;3;3.0;40.77777777777778
36.0;35.0;0.0;0.0;0.0;0;0;1;3;1;8.0;0;0.0;30.0;5;6.0;0;0;0;463.21;50.0;2;14.0;2;0;45.0;1;0;7;1;1;15.0;0.0;15.0;0.0;7;45.0;40.0;0;50.0;2;77.14;58.94;2;3;3;2;2;3;41.666666666666664;33.25;3;2.0;35.4
39.0;36.0;32.0;30.0;38.0;1;44;1;8;1;19.0;1;33.0;40.0;8;0.0;1;1;1;493.94;40.0;0;19.0;0;2;30.0;1;1;7;1;2;16.0;23.0;18.0;32.0;9;27.5;45.0;2;45.0;2;51.56;62.84;2;3;3;2;2;3;38.583333333333336;39.21052631578947;3;2.0;35.27777777777778
36.0;39.0;36.0;32.5;37.0;1;39;1;7;1;17.0;2;25.0;27.33333333;8;2.0;1;1;2;444.73;45.0;1;19.0;1;2;22.5;1;1;7;3;1;13.0;35.0;18.0;38.0;9;30.0;30.0;2;50.0;2;53.32;56.59;2;3;3;2;2;3;35.71296296222223;32.55263157894737;3;2.0;34.52777777777778
30.0;14.0;25.33333333;13.0;37.0;3;34;2;2;1;5.0;1;16.0;24.33333333;5;9.0;1;1;1;444.22;45.0;3;14.0;3;2;30.0;1;1;7;3;1;12.0;45.0;18.0;23.0;9;45.0;30.0;1;35.0;1;43.74;65.25;2;3;3;2;2;3;32.96296296222223;31.142857142142855;3;1.0;22.611111110555555
32.0;35.0;33.0;21.33333333;35.0;1;39;1;4;1;7.0;3;35.0;28.0;8;12.0;1;1;1;412.81;50.0;4;19.0;4;2;30.0;2;1;7;3;1;11.0;35.0;18.0;38.0;9;40.0;29.0;2;35.0;1;56.48;49.14;2;3;3;2;2;3;34.72222222222222;29.421052631052632;3;2.0;32.49999999944444
37.0;33.0;18.5;30.0;36.0;2;40;1;6;1;13.0;2;30.0;25.0;8;6.0;1;1;1;433.35;40.0;2;19.0;2;1;30.0;1;1;8;3;1;14.0;36.0;18.0;38.0;9;40.0;30.0;1;30.0;2;52.09;59.93;2;3;3;2;2;3;32.611111111111114;33.94736842157895;3;2.0;31.13888888888889
41.0;39.0;42.0;24.66666667;34.0;1;42;1;7;1;16.0;3;32.0;30.0;8;3.0;1;1;1;433.75;45.0;1;19.0;1;1;30.0;1;1;8;1;2;17.0;40.0;18.0;38.0;9;27.5;35.0;1;40.0;2;49.22;59.86;2;3;3;2;2;3;36.02777777777778;34.26315789473684;3;2.0;35.944444445
40.0;45.0;37.0;32.0;32.0;1;0;1;6;1;16.0;1;0.0;35.0;6;0.0;1;0;0;383.05;40.0;0;16.0;0;0;40.0;2;0;7;1;1;15.0;0.0;15.0;0.0;7;35.0;30.0;1;30.0;2;41.7;42.69;2;3;3;2;2;3;34.333333333333336;35.0;3;2.0;37.38461538461539
38.0;34.0;35.0;23.0;40.0;1;45;1;7;1;16.0;2;43.0;21.66666667;8;3.0;1;1;1;357.4;35.0;1;19.0;1;2;35.0;2;1;7;3;1;11.0;37.0;18.0;40.0;9;35.0;27.5;2;30.0;2;40.45;41.01;2;3;3;2;2;3;30.620370371111107;35.6578947368421;3;2.0;36.166666666666664
39.0;28.0;29.0;34.0;48.0;2;41;2;6;1;13.0;1;37.0;32.5;8;6.0;1;1;1;440.38;35.0;2;19.0;2;0;35.0;1;1;9;2;1;18.0;46.0;18.0;37.0;9;30.0;30.0;1;35.0;2;83.41;67.01;2;3;3;2;2;3;34.166666666666664;33.3421052631579;3;2.0;35.55555555555556
38.0;35.0;38.0;21.5;44.0;1;44;1;5;1;10.0;2;24.5;30.0;8;9.0;1;1;2;422.1;35.0;3;19.0;3;0;35.0;1;1;9;1;1;18.0;47.0;18.0;41.0;9;35.0;30.0;1;35.0;1;45.94;58.94;2;3;3;2;2;3;34.388888888888886;32.23684210526316;3;2.0;33.833333333333336
39.0;7.0;0.0;12.0;0.0;0;0;1;3;1;7.0;1;8.0;27.5;6;9.0;0;0;2;435.55;40.0;3;16.0;3;2;30.0;2;0;5;2;1;8.0;0.0;15.0;0.0;7;35.0;27.5;2;35.0;1;65.86;58.13;2;3;3;2;2;3;32.166666666666664;31.21875;3;1.0;14.454545454545455
40.0;40.0;35.0;34.0;40.0;1;41;1;7;1;16.0;1;26.0;35.0;8;3.0;1;1;2;455.05;45.0;1;19.0;1;0;35.0;1;1;9;1;1;18.0;42.0;18.0;39.0;9;35.0;40.0;0;50.0;2;49.65;62.82;2;3;3;2;2;3;40.833333333333336;35.421052631578945;3;2.0;35.94444444444444
41.0;38.0;34.0;37.0;43.0;1;40;1;7;1;16.0;1;35.0;27.5;8;3.0;1;1;1;438.12;40.0;1;19.0;1;1;35.0;2;1;8;2;1;14.0;40.0;18.0;40.0;9;35.0;30.0;2;40.0;2;62.69;67.01;2;3;3;2;2;3;35.0;37.44736842105263;3;2.0;37.77777777777778
0.0;0.0;0.0;0.0;0.0;0;15;0;0;0;0.0;0;0.0;30.0;1;3.0;0;1;0;451.71;30.0;0;3.0;1;1;35.0;1;1;7;1;1;15.0;0.0;17.0;15.0;8;35.0;40.0;0;40.0;1;61.22;68.11;2;3;3;2;2;3;32.64705882352941;15.0;3;1.0;15.0
39.0;34.0;22.0;33.0;47.0;3;0;1;5;1;13.0;1;30.0;30.0;6;3.0;1;0;1;472.99;30.0;2;16.0;1;0;35.0;1;1;8;2;1;17.0;0.0;17.0;38.0;8;30.0;30.0;1;40.0;2;77.14;62.48;2;3;3;2;2;3;33.588235294117645;33.90625;3;2.0;33.0625
0.0;0.0;22.0;0.0;0.0;1;0;0;1;0;2.0;0;0.0;30.0;5;12.0;0;0;0;429.07;35.0;3;14.0;4;1;35.0;1;0;6;1;1;12.0;0.0;15.0;0.0;7;30.0;30.0;1;24.66666667;1;67.51;56.43;2;3;3;2;2;3;29.933333334;18.89285714357143;3;1.0;22.0
41.0;45.0;15.66666667;34.0;10.0;3;39;1;5;1;13.0;1;39.0;35.0;6;3.0;1;1;1;444.29;40.0;1;16.0;1;1;35.0;1;1;8;1;3;17.0;46.0;18.0;39.0;9;20.66666667;35.0;1;40.0;2;55.64;53.42;2;3;3;2;2;3;37.48148148166667;34.25;3;2.0;32.27777777833333
42.0;32.0;24.33333333;32.0;43.0;3;40;1;7;1;16.0;1;30.0;35.0;8;3.0;1;1;1;436.79;30.0;1;19.0;1;1;35.0;1;1;8;2;1;17.0;45.0;18.0;31.0;9;35.0;30.0;2;35.0;2;53.32;67.13;2;3;3;2;2;3;33.02777777777778;36.39473684210526;3;2.0;33.611111110555555
42.0;39.0;32.5;41.0;44.0;2;44;1;7;1;16.0;1;32.0;30.0;8;3.0;1;1;1;446.27;40.0;1;19.0;1;0;35.0;1;1;9;1;1;18.0;46.0;18.0;44.0;9;35.0;35.0;1;35.0;2;62.69;73.76;2;3;3;2;2;3;36.05555555555556;37.21052631578947;3;2.0;38.52777777777778
37.0;34.5;39.0;29.5;0.0;1;0;2;6;1;14.0;2;16.66666667;30.0;7;3.0;0;0;3;366.3;30.0;1;17.0;1;0;35.0;1;1;8;1;1;17.0;0.0;17.0;40.0;8;30.0;30.0;0;40.0;2;45.94;46.62;2;3;3;2;2;3;33.8235294117647;31.764705882352942;3;2.0;30.928571429285714
43.0;50.0;49.0;41.0;44.0;1;43;1;8;1;19.0;1;45.0;40.0;8;0.0;1;1;1;447.33;45.0;0;19.0;0;0;35.0;1;1;9;1;1;18.0;47.0;18.0;39.0;9;40.0;45.0;0;40.0;2;53.32;61.53;2;3;3;2;2;3;41.388888888888886;40.36842105263158;3;4.0;45.27777777777778
39.0;15.5;16.0;0.0;0.0;1;0;2;2;1;5.0;0;0.0;25.0;5;9.0;0;0;0;427.36;40.0;3;14.0;3;3;21.66666667;3;0;4;3;1;7.0;0.0;15.0;0.0;7;35.0;23.66666667;3;30.0;1;59.64;61.49;2;3;3;2;2;3;29.177777778666666;29.142857142142855;3;1.0;21.5625
39.0;45.0;38.0;31.0;34.0;1;47;1;8;1;19.0;1;41.0;30.0;8;0.0;1;1;1;426.44;40.0;0;19.0;0;0;35.0;1;1;9;1;1;18.0;46.0;18.0;46.0;9;40.0;35.0;0;35.0;2;58.06;61.49;2;3;3;2;2;3;36.833333333333336;36.473684210526315;3;2.0;39.166666666666664
41.0;38.0;32.0;29.0;37.0;1;40;1;8;1;19.0;2;37.0;30.0;8;0.0;1;1;1;442.81;40.0;0;19.0;0;1;40.0;2;1;8;1;1;15.0;50.0;18.0;39.0;9;35.0;27.5;1;40.0;2;67.36;53.45;2;3;3;2;2;3;35.861111111111114;33.68421052631579;3;2.0;35.77777777777778
41.0;35.0;30.0;31.0;0.0;3;44;2;7;1;16.0;1;13.66666667;30.0;8;3.0;0;1;3;424.54;35.0;2;19.0;1;1;35.0;1;1;8;1;1;17.0;25.0;18.0;37.0;9;35.0;30.0;1;35.0;2;38.78;62.56;2;3;3;2;2;3;32.72222222222222;34.587719297894736;3;2.0;31.187500000625
38.0;21.0;0.0;0.0;0.0;0;0;3;2;1;5.0;0;0.0;30.0;5;9.0;0;0;0;435.97;35.0;3;14.0;3;1;30.0;3;0;6;2;1;12.0;0.0;15.0;0.0;7;35.0;22.66666667;3;35.0;1;58.06;61.53;2;3;3;2;2;3;30.533333334;20.821428571428573;3;1.0;27.8
41.0;42.0;25.5;30.0;41.0;2;38;1;8;1;19.0;1;31.0;27.5;8;0.0;1;1;1;435.87;35.0;1;19.0;0;1;35.0;1;1;8;2;1;14.0;36.0;18.0;38.0;9;35.0;40.0;1;35.0;2;50.86;58.94;2;3;3;2;2;3;34.55555555555556;33.05263157894737;3;2.0;34.75
11.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0;0.0;11.66666667;1;2.0;0;0;0;422.51;30.0;0;2.0;1;2;30.0;3;0;5;3;1;8.0;0.0;15.0;0.0;7;35.0;20.66666667;2;35.0;1;67.51;61.53;2;3;3;2;2;3;25.577777779333335;0.0;3;1.0;11.0
34.0;22.0;39.0;0.0;0.0;1;0;1;5;1;12.0;0;27.5;24.0;6;3.0;0;0;2;446.76;35.0;1;15.0;1;2;30.0;2;1;6;3;1;10.0;0.0;17.0;40.0;8;35.0;22.5;2;30.0;2;65.1;58.94;2;3;3;2;2;3;29.91176470588235;36.533333332666665;3;2.0;30.318181818181817
35.0;19.0;30.0;29.5;44.0;1;39;2;6;1;13.0;2;32.0;28.0;8;6.0;1;1;1;420.63;35.0;2;19.0;2;2;35.0;3;1;7;3;1;11.0;39.0;18.0;33.0;9;35.0;23.33333333;2;30.0;2;48.92;55.73;2;3;3;2;2;3;30.944444443888887;34.421052631578945;3;2.0;31.52777777777778
40.0;42.0;25.0;31.0;42.0;2;41;1;8;1;19.0;1;31.0;30.0;8;0.0;1;1;1;451.46;40.0;0;19.0;0;0;35.0;1;1;9;2;1;18.0;35.0;18.0;40.0;9;40.0;35.0;1;45.0;2;47.17;64.16;2;3;3;2;2;3;37.22222222222222;35.63157894736842;3;2.0;35.166666666666664
9.666666667;24.5;15.0;5.0;0.0;2;0;2;3;3;8.0;2;7.5;27.5;6;8.0;0;0;2;448.02;40.0;2;16.0;3;3;35.0;1;1;6;2;1;11.0;0.0;18.0;23.0;9;30.0;35.0;1;35.0;1;52.09;68.03;2;3;3;2;2;3;30.61111111111111;24.031249999375;3;1.0;12.523809523857143
39.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;13.25;3;6.0;0;0;0;455.25;35.0;2;8.0;2;1;45.0;1;0;6;4;1;11.0;0.0;15.0;0.0;7;35.0;35.0;1;40.0;1;65.57;72.05;2;3;3;2;2;3;30.533333333333335;26.8125;3;2.0;39.0
