NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;NOTA_INV_OP_DOS;NOTA_HISTORIA_COL;VECES_F_ING_SOF;VECES_REDES_COM_DOS;NOTA_METODOS_NUM;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NOTA_ESTADISTICA;NCP_SEIS;NOTA_MOD_PROG_DOS;NOTA_GI_DOS;NOTA_FUND_IA;CAR_CINCO;VECES_GT_TRES;NOTA_CIENCIAS_COMP_DOS;VECES_CIENCIAS_COMP_DOS;NAP_SEIS;NAC_SEIS;NAA_SEIS;EPA_SEIS;CAR_SEIS;VECES_FUND_IA;VECES_GI_DOS;VECES_INV_OP_TRES;VECES_GI_UNO;VECES_HISTORIA_COL;VECES_INV_OP_DOS;VECES_CIBERNETICA_UNO;NOTA_GI_UNO;NOTA_CIBERNETICA_UNO;NCC_SEIS;NCA_SEIS;NOTA_REDES_COM_UNO;VECES_REDES_COM_UNO;VECES_ESTADISTICA;VECES_FISICA_TRES;CREDITOS_GI_DOS;CREDITOS_ECONOMIA;CREDITOS_INV_OP_TRES;CREDITOS_GT_TRES;CREDITOS_F_ING_SOF;CREDITOS_FUND_IA;CREDITOS_EI_DOS;CREDITOS_REDES_COM_DOS;CREDITOS_CIBERNETICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
50.0;50;50.0;50.0;47;1;46.0;50;50.0;48.0;1;1;48.0;1;1;0.0;0.0;50.0;50.0;43.0;0;1;48.0;1;0;6;6;2;0;1;1;1;1;1;1;1;50;49.0;15.0;15.0;50.0;1;0;1;3;2;2;1;3;1;2;3;2;45.111111111111114;45.10526315789474;45.388888888888886;47.0;4.0;48.73684210526316
46.0;48;50.0;38.0;42;1;41.0;50;44.0;45.0;1;1;40.0;1;1;35.0;0.0;48.0;0.0;40.0;1;1;44.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;43.0;18.0;18.0;45.0;1;1;2;3;2;2;1;3;1;2;3;2;39.05555555555556;40.8421052631579;40.55555555555556;40.39473684210526;3.0;44.375
46.0;50;32.0;32.0;42;1;42.0;40;47.0;44.0;1;1;37.0;1;1;22.0;3.0;43.0;0.0;34.0;1;1;37.0;1;1;6;5;2;1;1;0;1;0;1;1;1;0;45.0;15.0;12.0;44.0;1;2;1;3;2;2;1;3;1;2;3;2;32.22222222222222;35.76315789473684;37.94444444444444;32.55263157894737;2.0;40.0
35.0;0;35.0;47.0;30;1;34.0;31;34.0;28.0;1;1;33.0;1;1;37.0;4.0;33.0;0.0;34.0;1;0;30.0;1;2;6;4;2;2;1;0;1;0;2;1;1;0;40.0;15.0;11.0;18.66666667;3;1;1;3;2;2;1;3;1;2;3;2;35.333333333333336;32.973684210526315;33.583333333333336;32.05882352941177;2.0;34.86666666666667
35.0;47;38.0;42.0;41;1;44.0;44;45.0;36.0;1;1;31.0;1;1;44.0;2.0;38.0;0.0;38.0;0;1;38.0;1;1;7;6;2;1;1;0;1;1;1;1;1;40;49.0;18.0;16.0;26.0;2;1;1;3;2;2;1;3;1;2;3;2;34.27777777777778;34.68421052631579;33.97222222222222;38.8421052631579;3.0;40.5625
49.0;0;45.0;41.0;43;1;50.0;50;48.0;45.0;1;1;40.0;1;1;46.0;0.0;50.0;0.0;41.0;0;0;49.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;49.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;44.55555555555556;44.63157894736842;43.27777777777778;45.10526315789474;4.0;45.93333333333333
42.0;0;39.0;0.0;40;1;0.0;46;47.0;46.0;1;1;42.0;0;0;33.0;0.0;34.0;0.0;40.0;0;0;40.0;1;0;6;6;2;0;1;0;1;1;1;1;0;41;0.0;16.0;16.0;41.0;1;1;0;3;2;2;1;3;1;2;3;2;34.125;32.44444444388889;32.406250000625;36.42857142857143;3.0;41.45454545454545
33.5;50;25.33333333;38.0;34;3;35.0;0;36.0;39.0;2;1;41.0;1;1;34.0;0.0;41.0;0.0;0.0;1;1;38.0;1;0;7;7;2;0;0;0;0;1;1;1;1;50;30.0;18.0;18.0;31.0;1;1;2;3;2;2;1;3;1;2;3;2;25.694444444444443;30.10526315736842;31.833333333333332;33.78947368421053;2.0;34.55128205076923
41.0;50;34.0;34.0;32;1;43.0;45;40.0;33.0;1;1;30.0;1;1;31.0;0.0;34.0;0.0;33.0;1;1;35.0;2;0;7;7;2;1;1;0;1;1;1;1;1;41;40.0;18.0;18.0;33.0;1;1;2;3;2;2;1;3;1;2;3;2;34.333333333333336;36.588235294117645;33.83333333277778;33.5;2.0;38.375
45.0;50;39.0;37.0;40;1;28.5;48;46.0;45.0;1;1;31.0;1;2;38.0;0.0;47.0;50.0;41.0;0;1;34.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;45.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;33.29629629555556;37.421052631578945;37.916666666666664;40.94736842105263;3.0;42.1578947368421
49.0;50;43.0;41.0;44;1;44.0;50;50.0;37.0;1;1;50.0;1;1;45.0;0.0;50.0;50.0;40.0;0;1;48.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;46.0;1;1;1;3;2;2;1;3;1;2;3;2;46.388888888888886;45.473684210526315;41.111111111111114;43.78947368421053;4.0;46.05263157894737
49.0;50;50.0;31.0;44;1;45.0;50;46.0;45.0;1;1;42.0;1;1;35.0;0.0;49.0;50.0;41.0;0;1;48.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;49.0;1;1;1;3;2;2;1;3;1;2;3;2;41.44444444444444;39.68421052631579;40.27777777777778;40.73684210526316;4.0;45.89473684210526
44.0;50;39.0;38.0;40;1;36.0;38;45.0;39.0;1;1;33.0;1;1;38.0;0.0;50.0;50.0;37.0;1;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;40.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;30.055555555555557;37.31578947368421;33.05555555555556;41.55263157894737;3.0;41.63157894736842
39.0;40;24.0;29.5;30;1;30.0;32;39.0;45.0;1;1;42.0;1;1;34.0;0.0;28.5;0.0;41.0;3;1;34.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;33.0;15.0;15.0;44.0;1;1;0;3;2;2;1;3;1;2;3;2;29.055555555555557;33.263157895263156;31.777777778333334;32.5625;2.0;32.4375
45.0;50;39.0;30.0;39;1;30.0;49;46.0;49.0;1;1;42.0;1;1;33.0;0.0;49.0;45.0;38.0;0;1;35.0;1;0;7;7;2;0;1;1;1;1;1;1;1;41;39.0;18.0;18.0;39.0;1;1;1;3;2;2;1;3;1;2;3;2;34.19444444444444;32.578947367894735;37.55555555555556;40.421052631578945;3.0;40.578947368421055
46.0;50;45.0;37.0;42;1;34.0;48;45.0;43.0;1;1;42.0;1;1;44.0;0.0;49.0;50.0;42.0;0;1;48.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;39.44444444444444;38.05263157894737;37.166666666666664;43.05263157894737;3.0;43.89473684210526
45.0;50;45.0;39.0;44;1;39.0;40;33.0;30.5;1;1;32.0;1;1;36.0;0.0;36.0;0.0;36.0;1;1;30.0;1;0;7;7;2;1;1;0;1;1;2;1;1;41;30.0;18.0;18.0;37.0;1;1;0;3;2;2;1;3;1;2;3;2;30.194444444444443;31.236842105789474;28.805555555555557;33.34375;3.0;42.4375
46.0;46;44.0;32.0;40;1;40.0;44;41.0;28.0;1;1;42.0;1;1;36.0;2.0;31.0;0.0;37.0;0;1;41.0;1;1;6;5;2;1;1;0;1;0;2;1;1;0;39.0;15.0;13.0;39.0;1;1;1;3;2;2;1;3;1;2;3;2;26.444444444444443;32.44736842105263;31.583333333333332;35.526315789473685;3.0;41.3125
41.0;50;45.0;32.0;50;1;43.0;43;45.0;47.0;1;1;32.0;1;1;40.0;0.0;50.0;50.0;39.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;50.0;18.0;18.0;46.0;1;1;1;3;2;2;1;3;1;2;3;2;36.166666666666664;34.71052631578947;37.22222222222222;41.68421052631579;3.0;44.10526315789474
39.0;50;48.0;41.0;42;1;36.0;50;50.0;48.0;1;1;34.0;1;1;35.0;0.0;50.0;50.0;42.0;0;1;45.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;50.0;18.0;18.0;48.0;1;1;1;3;2;2;1;3;1;2;3;2;39.333333333333336;37.63157894736842;36.083333333333336;40.36842105263158;3.0;43.94736842105263
41.0;50;37.0;40.0;37;1;36.0;38;46.0;46.0;1;1;33.0;1;1;35.0;0.0;50.0;50.0;36.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;40.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;33.94444444444444;34.526315789473685;35.0;38.0;3.0;40.63157894736842
39.0;50;38.0;35.0;41;1;48.0;47;42.0;38.0;1;1;42.0;1;1;44.0;0.0;47.0;45.0;43.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;47.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;35.5;35.578947368421055;34.111111110555555;37.473684210526315;3.0;42.31578947368421
41.0;50;45.0;37.0;47;1;34.0;47;44.0;42.0;1;1;32.0;1;1;33.0;0.0;50.0;50.0;41.0;0;1;43.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;46.0;1;1;1;3;2;2;1;3;1;2;3;2;40.72222222222222;35.44736842105263;36.916666666666664;40.10526315789474;3.0;43.73684210526316
39.0;50;38.0;31.0;45;1;38.0;42;40.0;39.0;1;1;42.0;1;1;40.0;0.0;45.0;50.0;42.0;0;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;41.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;28.092592593333332;40.68421052631579;36.25;39.21052631578947;3.0;41.68421052631579
46.0;50;41.0;32.0;41;1;36.0;39;43.0;39.0;1;1;43.0;1;1;30.0;0.0;50.0;0.0;27.5;0;1;36.0;1;0;7;7;2;0;2;0;1;1;1;1;1;45;41.0;18.0;18.0;31.0;1;1;1;3;2;2;1;3;1;2;3;2;36.611111111111114;37.89473684210526;34.666666666666664;39.526315789473685;2.0;39.65625
41.0;50;46.0;37.0;43;1;50.0;47;44.0;39.0;1;1;41.0;1;1;44.0;0.0;49.0;45.0;43.0;0;1;50.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;37.55555555555556;35.23684210526316;37.72222222222222;40.8421052631579;3.0;44.21052631578947
49.0;50;47.0;46.0;48;1;45.0;50;46.0;45.0;1;1;42.0;1;1;49.0;0.0;50.0;50.0;42.0;0;1;49.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;46.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;42.833333333333336;44.94736842105263;44.72222222222222;46.78947368421053;4.0;47.8421052631579
43.0;44;39.0;34.0;45;1;37.0;40;38.0;40.0;1;1;29.5;1;1;36.0;0.0;42.0;47.0;43.0;0;1;32.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;34.0;18.0;18.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;28.38888888888889;35.81578947368421;36.94444444388889;35.68421052631579;3.0;41.68421052631579
38.0;50;45.0;41.0;47;1;37.0;44;47.0;42.0;1;1;38.0;1;1;38.0;0.0;50.0;50.0;41.0;0;1;46.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;46.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;45.666666666666664;43.68421052631579;40.111111111111114;43.31578947368421;3.0;43.68421052631579
45.0;50;42.0;42.0;45;1;40.0;43;45.0;46.0;1;1;43.0;1;1;44.0;0.0;48.0;50.0;42.0;0;1;49.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;43.0;18.0;18.0;47.0;1;1;1;3;2;2;1;3;1;2;3;2;39.111111111111114;41.05263157894737;41.166666666666664;43.473684210526315;3.0;44.526315789473685
48.0;50;48.0;46.0;48;1;44.0;50;46.0;42.0;1;1;44.0;1;1;45.0;0.0;50.0;50.0;42.0;0;1;49.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;42.666666666666664;45.78947368421053;45.94444444444444;46.26315789473684;4.0;47.68421052631579
35.0;50;36.0;35.0;40;1;44.0;45;41.0;33.0;1;1;41.0;1;1;42.0;0.0;46.0;50.0;41.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;36.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;35.111111111111114;36.73684210526316;34.333333333333336;37.1578947368421;3.0;41.36842105263158
40.0;50;40.0;32.0;46;1;40.0;44;39.0;33.0;1;1;41.0;1;1;34.0;0.0;39.0;0.0;40.0;0;1;46.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;49.0;18.0;18.0;30.0;1;1;1;3;2;2;1;3;1;2;3;2;33.666666666666664;40.31578947368421;35.08333333277778;35.526315789473685;3.0;41.25
48.0;39;36.0;40.0;41;1;44.0;46;45.0;45.0;1;1;43.0;1;1;46.0;0.0;49.0;50.0;41.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;43.0;18.0;18.0;47.0;1;1;1;3;2;2;1;3;1;2;3;2;37.166666666666664;37.8421052631579;39.05555555555556;40.73684210526316;3.0;43.63157894736842
45.0;50;45.0;48.0;49;1;44.0;41;41.0;47.0;1;1;41.0;1;1;36.0;0.0;47.0;0.0;37.0;0;1;42.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;44.0;15.0;15.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;34.27777777777778;37.5;34.888888888888886;41.526315789473685;4.0;45.3125
48.0;50;37.0;43.0;41;1;43.0;45;45.0;45.0;1;1;41.0;1;1;41.0;0.0;48.0;50.0;42.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;50.0;1;1;1;3;2;2;1;3;1;2;3;2;34.55555555555556;35.1578947368421;38.388888888888886;41.26315789473684;3.0;44.473684210526315
37.0;42;42.0;33.0;42;1;43.0;45;42.0;39.0;1;1;31.0;1;1;41.0;0.0;33.0;0.0;41.0;0;1;41.0;1;0;7;7;2;0;1;0;1;1;1;1;1;41;38.0;18.0;18.0;32.0;1;1;1;3;2;2;1;3;1;2;3;2;31.77777777777778;37.8421052631579;35.833333333333336;36.1578947368421;3.0;40.375
41.0;50;36.0;49.0;40;1;37.0;46;40.0;25.5;1;1;44.0;1;2;45.0;2.0;43.0;45.0;42.0;1;1;39.0;1;1;7;6;2;1;1;1;1;1;2;1;1;50;36.0;18.0;16.0;49.0;1;1;1;3;2;2;1;3;1;2;3;2;36.72222222222222;36.94736842105263;35.25;39.89473684210526;3.0;42.421052631578945
38.0;45;38.0;43.0;41;1;39.0;38;40.0;32.0;1;1;42.0;1;1;36.0;0.0;46.0;0.0;42.0;0;1;38.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;42.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;36.0;38.94736842105263;39.888888888888886;39.8421052631579;2.0;40.0
44.0;36;34.0;46.0;46;1;36.0;46;44.0;42.0;1;1;42.0;1;1;39.0;0.0;50.0;50.0;42.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;42.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;31.77777777777778;39.68421052631579;38.666666666666664;40.78947368421053;3.0;43.26315789473684
44.0;50;42.0;43.0;42;1;41.0;38;44.0;38.0;1;1;42.0;1;1;41.0;0.0;34.0;50.0;36.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;42.0;18.0;18.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;36.72222222222222;43.473684210526315;38.0;38.21052631578947;3.0;43.26315789473684
48.0;50;33.0;33.0;34;1;43.0;47;41.0;43.0;1;1;41.0;1;1;46.0;0.0;38.0;50.0;41.0;0;1;31.5;2;0;7;7;2;1;1;1;1;1;1;1;1;50;48.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;37.94444444444444;40.26315789473684;33.72222222222222;39.578947368421055;3.0;42.05263157894737
44.0;50;37.0;40.0;46;1;37.0;46;44.0;45.0;1;1;33.0;1;1;42.0;0.0;50.0;50.0;42.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;42.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;40.55555555555556;39.473684210526315;37.166666666666664;40.421052631578945;3.0;43.78947368421053
32.0;44;36.0;42.0;45;1;31.0;42;45.0;30.0;1;1;42.0;1;1;30.0;0.0;46.0;0.0;40.0;1;1;45.0;1;0;7;7;2;0;1;0;1;1;1;1;1;41;33.0;18.0;18.0;30.0;1;1;0;3;2;2;1;3;1;2;3;2;27.666666666666668;37.94736842105263;32.180555555;38.65625;2.0;38.5625
46.0;47;39.0;50.0;42;1;36.0;46;41.0;31.0;1;1;33.0;1;1;39.0;0.0;47.0;45.0;38.0;1;1;35.0;1;0;7;7;2;0;1;1;1;1;1;1;1;49;39.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;28.72222222222222;33.78947368368421;31.02777777777778;35.73684210526316;3.0;43.473684210526315
44.0;49;40.0;39.0;46;1;39.0;46;40.0;36.0;1;1;40.0;1;1;35.0;0.0;44.0;45.0;41.0;0;1;30.0;1;0;7;7;2;2;1;1;1;1;2;1;1;50;37.0;18.0;18.0;30.5;2;1;1;3;2;2;1;3;1;2;3;2;32.44444444444444;39.00000000052631;35.44444444444444;37.10526315789474;3.0;43.31578947368421
44.0;0;32.0;37.0;40;1;37.0;37;42.0;37.0;1;1;42.0;1;1;33.0;0.0;48.0;0.0;30.0;2;0;39.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;42.0;18.0;18.0;39.0;1;1;2;3;2;2;1;3;1;2;3;2;35.833333333333336;38.921052631578945;34.55555555555556;35.71052631578947;2.0;37.86666666666667
44.0;0;41.0;44.0;41;1;30.0;39;41.0;48.0;1;1;32.0;1;1;36.0;0.0;48.0;50.0;0.0;0;0;38.0;1;0;7;7;2;0;0;1;1;1;1;1;1;50;44.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;29.0;35.10526315789474;33.111111111111114;34.73684210526316;3.0;41.94117647058823
30.0;50;41.0;41.0;41;1;39.0;40;41.0;40.0;1;1;42.0;1;1;39.0;0.0;34.0;0.0;39.0;0;1;36.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;44.0;18.0;18.0;39.0;1;1;1;3;2;2;1;3;1;2;3;2;28.52777777777778;33.78947368368421;34.111111111111114;34.89473684210526;2.0;39.0
44.0;50;40.0;36.0;48;1;45.0;42;40.0;49.0;1;1;44.0;1;1;40.0;0.0;49.0;50.0;42.0;0;1;42.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;38.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;37.166666666666664;37.0;35.71875;39.578947368421055;3.0;44.421052631578945
45.0;50;39.0;37.0;40;1;44.0;45;43.0;44.0;1;1;41.0;1;1;43.0;0.0;50.0;45.0;42.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;33.94444444444444;39.578947368421055;37.72222222222222;40.1578947368421;3.0;42.73684210526316
0.0;0;0.0;0.0;0;0;0.0;0;13.0;33.0;0;0;34.5;0;0;30.0;3.0;46.0;0.0;40.0;0;0;0.0;0;1;3;2;1;0;1;0;0;0;1;1;0;0;0.0;8.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;33.791666667499996;31.42105263157895;30.678571428571427;38.142857142857146;2.0;40.0
48.0;50;42.0;44.0;45;1;45.0;49;47.0;38.0;1;1;43.0;1;1;46.0;0.0;49.0;50.0;42.0;0;1;41.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;47.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;32.361111111111114;38.73684210526316;36.388888888888886;42.10526315789474;4.0;46.36842105263158
47.0;0;41.0;44.0;41;1;34.0;45;40.0;48.0;1;1;45.0;1;1;37.0;0.0;44.0;0.0;0.0;0;0;37.0;1;0;7;7;2;0;0;0;1;1;1;1;1;50;42.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;31.805555555555557;34.21052631631579;36.833333333333336;36.05263157894737;3.0;42.285714285714285
37.0;40;40.0;23.0;35;1;14.66666667;44;39.0;40.0;1;1;45.0;1;3;33.0;2.0;23.0;0.0;0.0;3;1;31.0;1;1;6;5;2;1;0;0;1;0;1;1;1;0;36.0;15.0;13.0;25.0;2;1;0;3;2;2;1;3;1;2;3;2;32.22222222222222;36.411764705882355;30.571428571428573;27.035714285714285;2.0;33.28888888933333
45.0;50;38.0;34.0;44;1;35.0;41;40.0;35.0;1;1;40.0;1;1;39.0;0.0;49.0;45.0;42.0;0;1;43.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;48.0;18.0;18.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;33.861111111111114;35.42105263105263;35.69444444444444;39.78947368421053;3.0;41.578947368421055
45.0;40;47.0;30.5;0;1;0.0;0;41.0;40.0;1;0;43.0;1;0;42.0;0.0;35.0;0.0;0.0;0;1;0.0;0;0;3;3;2;0;0;0;0;0;1;1;0;0;0.0;8.0;8.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;33.5;34.94736842105263;35.375;37.9375;3.0;41.25
44.0;0;31.0;33.0;35;2;33.0;0;33.0;34.5;1;1;43.0;1;1;32.0;0.0;47.0;0.0;0.0;0;0;38.0;1;0;6;6;2;1;0;0;0;0;2;1;1;0;37.0;15.0;15.0;39.0;1;1;0;3;2;2;1;3;1;2;3;2;31.916666666666668;32.99999999944444;34.999999999375;37.92857142857143;2.0;35.916666666666664
39.0;50;40.0;42.0;41;1;37.0;46;45.0;33.0;1;1;40.0;1;1;38.0;0.0;49.0;50.0;42.0;0;1;36.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;41.0;18.0;18.0;35.0;1;1;1;3;2;2;1;3;1;2;3;2;35.611111111111114;41.1578947368421;38.666666666666664;42.0;3.0;42.73684210526316
40.0;50;31.0;45.0;44;1;50.0;41;40.0;49.0;1;1;43.0;1;1;42.0;0.0;50.0;0.0;39.0;0;1;47.0;1;0;7;7;2;1;1;0;1;1;1;1;1;50;49.0;18.0;18.0;36.0;2;1;1;3;2;2;1;3;1;2;3;2;35.27777777777778;41.36842105263158;38.55555555555556;41.1578947368421;3.0;42.1875
45.0;0;36.0;38.0;41;1;35.0;39;39.0;35.0;1;1;30.0;1;2;40.0;0.0;50.0;50.0;37.0;0;0;46.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;48.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;34.0;31.710526315789473;30.21875;40.294117647058826;3.0;41.166666666666664
45.0;48;42.0;39.0;41;1;33.0;46;47.0;35.0;1;1;42.0;1;1;41.0;0.0;50.0;50.0;43.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;39.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;34.5;38.81578947368421;36.55555555555556;39.78947368421053;3.0;43.10526315789474
46.0;50;41.0;31.5;35;1;47.0;47;38.0;40.0;1;1;40.0;1;1;41.0;0.0;49.0;50.0;43.0;0;1;41.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;38.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;35.5;38.21052631578947;39.611111111111114;38.0;3.0;43.10526315789474
43.0;50;42.0;39.0;47;1;36.0;48;44.0;46.0;1;1;33.0;1;1;43.0;0.0;44.0;0.0;42.0;0;1;44.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;45.0;18.0;18.0;32.0;1;1;1;3;2;2;1;3;1;2;3;2;34.5;37.31578947368421;36.05555555555556;41.78947368421053;3.0;43.25
43.0;50;36.0;42.0;39;1;49.0;47;47.0;43.0;1;1;42.0;1;1;45.0;0.0;50.0;50.0;42.0;0;1;48.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;46.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;38.388888888888886;41.36842105263158;37.77777777777778;41.526315789473685;3.0;44.0
38.0;50;38.0;31.0;44;1;37.0;44;46.0;42.0;1;1;37.0;1;1;40.0;0.0;49.0;45.0;41.0;0;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;39.0;18.0;18.0;50.0;1;1;1;3;2;2;1;3;1;2;3;2;32.0;40.73684210526316;35.916666666666664;40.578947368421055;3.0;40.63157894736842
39.0;50;40.0;31.0;47;1;37.0;47;43.0;37.0;1;1;40.0;1;1;44.0;0.0;49.0;50.0;43.0;0;1;34.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;41.0;18.0;18.0;35.0;1;1;1;3;2;2;1;3;1;2;3;2;34.5;41.10526315789474;35.94444444444444;40.21052631578947;3.0;42.68421052631579
44.0;50;38.0;44.0;41;1;38.0;46;43.0;40.0;1;1;42.0;1;1;37.0;0.0;49.0;45.0;42.0;0;1;33.0;2;0;7;7;2;1;1;1;1;1;1;1;1;45;37.0;18.0;18.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;30.444444444444443;40.76315789473684;38.44444444444444;40.68421052631579;3.0;42.8421052631579
36.0;0;0.0;46.0;40;0;29.5;43;33.0;42.0;1;1;42.0;1;2;32.0;0.0;39.0;0.0;0.0;0;0;0.0;0;0;3;3;2;0;0;0;1;0;1;1;0;0;0.0;8.0;8.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;31.555555555555557;37.13157894736842;33.625;35.0;2.0;38.75
45.0;50;43.0;38.0;46;1;36.0;48;42.0;48.0;1;1;42.0;1;1;40.0;0.0;50.0;50.0;42.0;0;1;45.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;45.0;18.0;18.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;39.77777777777778;40.526315789473685;42.05555555555556;42.36842105263158;3.0;44.473684210526315
38.0;0;31.0;47.0;42;1;35.0;44;38.0;0.0;1;1;38.0;1;2;36.0;0.0;48.0;0.0;0.0;1;0;30.0;1;0;4;4;2;0;0;0;1;0;0;1;1;0;40.0;11.0;11.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;31.694444444444443;34.10526315789474;34.138888888888886;38.76470588235294;2.0;39.57142857142857
46.0;0;0.0;0.0;0;0;0.0;0;31.0;34.0;1;0;44.0;0;0;28.0;5.0;32.0;0.0;0.0;1;0;0.0;0;2;4;2;1;2;0;0;0;0;1;2;0;0;0.0;10.0;5.0;2.0;1;2;0;3;2;2;1;3;1;2;3;2;35.72222222222222;31.944444444444443;31.65625;33.92857142857143;4.0;46.0
