RENDIMIENTO_DOS;NOTA_POO;NOTA_INT;NOTA_FIS_DOS;NOTA_EYB;NOTA_DEM;NOTA_CIR_UNO;NOTA_HCI;VECES_INT;VECES_FIS_DOS;PROMEDIO_UNO;PG_ICFES;NCA_UNO;EPA_UNO;NAP_UNO;NCP_UNO;IDIOMA_ICFES;VECES_POO;NAA_UNO;VECES_CIR_UNO;VECES_EYB;VECES_DEM;CAR_UNO;QUIMICA_ICFES;ANO_INGRESO;GENERO;NCC_UNO;VECES_HCI;BIOLOGIA_ICFES;NAC_UNO;APT_VERB_ICFES;PROMEDIO_DOS;FILOSOFIA_ICFES;FISICA_ICFES;CREDITOS_HCI
1.0;18;29;22;41;35;0;30;2;2;33.0;396.81;13.0;2;2;4.0;47.58;2;5;0;1;1;2;51.9;2012;0;17.0;1;57.23;7;54.35;27.23076923076923;56.79;52.29;1
2.0;33;41;37;36;41;33;44;2;2;40.588235294117645;388.0;17.0;2;0;0.0;52.0;1;7;2;1;1;0;49.0;2012;1;17.0;1;51.0;7;62.0;36.8125;53.0;63.0;1
1.0;0;0;13;43;0;0;22;0;1;28.764705882352942;392.0;7.0;1;3;10.0;49.0;0;4;0;1;0;4;44.0;2012;0;17.0;1;51.0;7;58.0;24.5;60.0;63.0;1
2.0;30;0;32;33;0;0;0;0;1;31.705882352941178;412.0;12.0;2;2;5.0;52.0;1;5;0;1;0;3;59.0;2012;0;17.0;0;55.0;7;50.0;31.5;69.0;49.0;1
2.0;30;32;38;33;38;37;38;1;2;42.35294117647059;396.77;17.0;2;0;0.0;58.01;2;7;2;1;1;2;57.63;2012;1;17.0;1;49.94;7;52.4;34.5625;59.25;56.97;1
1.0;1;6;37;41;28;0;26;2;1;36.529411764705884;407.0;14.0;2;1;3.0;39.0;2;6;0;1;1;1;50.0;2012;0;17.0;2;63.0;7;62.0;20.615384615384617;60.0;60.0;1
1.0;30;4;33;39;35;0;36;2;1;34.11764705882353;401.0;14.0;2;1;3.0;43.0;1;6;0;1;1;2;55.0;2012;0;17.0;1;63.0;7;58.0;26.923076923076923;53.0;55.0;1
2.0;0;0;41;33;40;0;41;0;1;32.705882352941174;397.0;12.0;2;2;5.0;43.0;0;5;0;1;1;5;47.0;2012;0;17.0;1;45.0;7;58.0;38.57142857142857;60.0;52.0;1
2.0;0;0;21;50;0;0;43;0;1;27.823529411764707;389.0;9.0;1;3;8.0;74.0;0;4;0;1;0;1;53.0;2012;0;17.0;1;45.0;7;58.0;34.333333333333336;60.0;52.0;1
2.0;35;33;36;39;41;30;37;1;1;38.35294117647059;392.59;17.0;2;0;0.0;48.86;1;7;1;1;1;2;50.53;2012;0;17.0;1;59.89;7;50.31;34.875;51.03;54.57;1
2.0;30;0;32;30;0;0;36;0;1;34.76470588235294;382.0;13.0;2;1;4.0;30.0;1;6;0;1;0;2;52.0;2012;0;17.0;1;51.0;7;49.0;31.333333333333332;48.0;59.0;1
2.0;34;0;0;41;28;0;34;0;0;24.764705882352942;406.0;6.0;1;4;11.0;50.0;1;3;0;1;1;4;50.0;2012;0;17.0;1;59.0;7;58.0;35.142857142857146;60.0;56.0;1
2.0;43;31;28;36;41;21;35;2;1;35.8235294117647;394.0;16.0;2;1;1.0;50.0;1;6;1;1;1;3;41.0;2012;0;17.0;1;68.0;7;57.0;32.3125;49.0;51.0;1
2.0;45;32;39;40;43;31;36;1;1;40.88235294117647;405.0;17.0;2;0;0.0;56.0;1;7;1;1;1;0;59.0;2012;0;17.0;1;59.0;7;63.0;37.5;49.0;51.0;1
2.0;43;33;40;43;41;38;42;2;1;38.1764705882353;391.0;17.0;2;0;0.0;52.0;1;7;1;1;1;0;47.0;2012;0;17.0;1;51.0;7;78.0;39.4375;45.0;52.0;1
2.0;45;25;31;50;40;0;42;1;1;32.470588235294116;427.0;14.0;2;1;3.0;55.0;2;6;0;1;1;3;59.0;2012;0;17.0;1;59.0;7;57.0;37.30769230769231;84.0;47.0;1
2.0;0;0;0;0;0;0;37;0;0;26.647058823529413;393.0;6.0;1;4;11.0;56.0;0;3;0;0;0;4;49.0;2012;0;17.0;1;58.0;7;54.0;37.0;59.0;51.0;1
1.0;20;19;0;40;0;0;34;1;0;32.0;383.0;11.0;2;2;6.0;49.0;1;5;0;1;0;2;59.0;2012;1;17.0;1;51.0;7;50.0;25.666666666666668;44.0;55.0;1
2.0;46;36;30;35;39;35;41;1;2;36.94117647058823;382.0;17.0;2;0;0.0;53.0;1;7;2;1;1;1;41.0;2012;0;17.0;1;55.0;7;63.0;36.9375;45.0;60.0;1
2.0;44;17;36;47;18;22;44;2;1;37.470588235294116;399.56;17.0;2;0;0.0;94.41;1;7;3;1;2;0;59.53;2012;0;17.0;1;57.8;7;60.29;32.0625;55.62;64.28;1
2.0;34;36;30;39;31;37;31;2;3;34.529411764705884;385.0;17.0;2;0;0.0;43.0;2;7;2;1;1;2;59.0;2012;0;17.0;1;51.0;7;43.0;34.4375;60.0;55.0;1
2.0;30;38;30;38;33;37;34;2;1;36.64705882352941;398.0;17.0;2;0;0.0;49.0;1;7;2;1;1;2;53.0;2012;0;17.0;1;63.0;7;49.0;34.25;54.0;56.0;1
2.0;44;36;41;43;41;30;30;1;1;37.588235294117645;401.0;17.0;2;0;0.0;63.0;2;7;1;1;1;0;49.0;2012;1;17.0;1;55.0;7;50.0;38.125;59.0;55.0;1
1.0;24;8;0;27;0;0;9;2;0;29.470588235294116;374.0;10.0;1;3;7.0;56.0;2;4;0;2;0;3;50.0;2012;0;17.0;2;51.0;7;50.0;17.666666666666668;53.0;51.0;1
2.0;43;31;32;46;40;30;40;2;1;36.05882352941177;373.83;17.0;2;0;0.0;47.21;1;7;1;1;1;1;50.66;2012;0;17.0;1;62.54;7;51.21;36.25;35.44;58.93;1
2.0;48;41;35;34;38;37;49;1;1;40.529411764705884;377.59;17.0;2;0;0.0;65.86;1;7;2;1;1;0;63.57;2012;0;17.0;1;50.07;7;51.08;39.875;44.72;53.45;1
2.0;0;33;37;0;33;27;0;1;2;37.76470588235294;467.0;17.0;2;0;0.0;48.0;0;7;2;0;1;1;56.0;2012;0;17.0;0;78.0;7;63.0;32.4;48.0;77.0;1
2.0;43;41;31;32;45;37;45;1;1;42.1764705882353;453.0;17.0;2;0;0.0;48.0;1;7;1;3;1;1;52.0;2012;0;17.0;1;60.0;7;56.0;38.125;61.0;75.0;1
1.0;0;15;2;16;0;9;0;1;1;32.35294117647059;432.0;13.0;2;2;4.0;56.0;0;5;1;1;0;2;52.0;2012;0;17.0;1;57.0;7;63.0;9.166666666666666;46.0;68.0;1
1.0;4;0;0;43;0;0;47;0;0;32.23529411764706;467.0;17.0;2;0;0.0;58.0;1;7;0;1;0;3;63.0;2012;0;17.0;1;51.0;7;58.0;24.166666666666668;84.0;60.0;1
2.0;30;30;35;38;41;33;50;1;2;35.94117647058823;431.0;17.0;2;0;0.0;46.0;1;7;1;1;1;3;52.0;2012;0;17.0;1;68.0;7;56.0;34.4375;50.0;80.0;1
2.0;42;30;31;37;40;35;49;1;1;34.470588235294116;419.0;17.0;2;0;0.0;65.0;1;7;2;1;1;2;61.0;2012;0;17.0;1;54.0;7;61.0;36.0625;55.0;81.0;1
2.0;47;30;33;35;34;35;40;2;2;36.35294117647059;436.0;17.0;2;0;0.0;48.0;2;7;3;1;1;1;65.0;2012;0;17.0;1;60.0;7;54.0;36.1875;61.0;60.0;1
3.0;43;32;34;43;47;44;50;1;1;38.0;427.0;17.0;2;0;0.0;63.0;1;7;2;1;1;0;60.0;2012;0;17.0;1;66.0;7;69.0;40.125;50.0;63.0;1
2.0;38;37;34;44;45;32;50;1;1;42.1764705882353;407.0;17.0;2;0;0.0;33.0;1;7;1;1;1;0;58.0;2012;0;17.0;1;49.0;7;59.0;37.875;55.0;66.0;1
2.0;41;30;34;35;40;33;50;1;1;35.76470588235294;415.0;17.0;2;0;0.0;37.0;1;7;2;1;1;0;55.0;2012;0;17.0;1;61.0;7;54.0;35.875;57.0;63.0;1
1.0;0;0;0;22;0;0;0;0;0;29.058823529411764;413.0;7.0;1;3;10.0;55.0;0;4;0;1;0;3;67.0;2012;0;17.0;1;45.0;7;78.0;14.666666666666666;44.0;59.0;1
1.0;0;0;0;0;0;0;17;0;1;27.352941176470587;412.0;9.0;1;3;8.0;55.0;0;4;0;1;0;3;58.0;2012;0;17.0;1;55.0;7;77.0;2.8333333333333335;48.0;59.0;1
2.0;46;33;30;36;45;33;49;1;1;33.94117647058823;431.0;17.0;2;0;0.0;63.0;3;7;2;1;1;1;62.0;2012;0;17.0;1;60.0;7;59.0;37.0;68.0;57.0;1
2.0;0;0;0;32;0;0;50;0;0;23.941176470588236;431.0;4.0;1;4;13.0;53.0;0;3;0;1;0;4;52.0;2012;0;17.0;1;68.0;7;57.0;38.0;60.0;63.0;1
2.0;30;36;34;48;48;32;47;1;1;39.11764705882353;410.0;17.0;2;0;0.0;80.0;1;7;3;1;1;0;53.0;2012;1;17.0;1;53.0;7;63.0;36.6875;57.0;59.0;1
2.0;0;0;28;45;41;0;42;0;1;35.64705882352941;418.0;17.0;2;0;0.0;43.0;0;7;0;1;1;2;59.0;2012;1;17.0;1;59.0;7;68.0;36.714285714285715;60.0;59.0;1
2.0;0;0;0;41;29;0;14;0;0;27.705882352941178;409.0;7.0;1;3;10.0;55.0;0;4;0;1;2;4;55.0;2012;1;17.0;2;51.0;7;68.0;31.25;53.0;59.0;1
1.0;0;14;0;29;35;17;47;1;0;32.64705882352941;392.0;14.0;2;1;3.0;61.0;0;6;1;2;1;3;54.0;2012;0;17.0;1;53.0;7;54.0;23.3;41.0;57.0;1
2.0;30;38;30;39;33;22;48;2;1;33.11764705882353;441.0;17.0;2;0;0.0;45.0;1;7;2;1;1;3;55.0;2012;0;17.0;1;76.0;7;78.0;32.4375;53.0;51.0;1
1.0;0;10;0;41;36;0;49;1;0;30.529411764705884;425.0;7.0;1;3;10.0;72.0;0;4;0;1;1;4;60.0;2012;0;17.0;1;63.0;7;69.0;28.142857142857142;58.0;60.0;1
2.0;48;30;27;43;41;40;47;3;3;33.294117647058826;386.0;17.0;2;0;0.0;47.0;1;7;2;1;1;2;56.0;2012;1;17.0;1;46.0;7;63.0;38.0625;43.0;69.0;1
1.0;6;2;8;28;33;6;43;1;2;32.470588235294116;402.0;17.0;2;0;0.0;39.0;3;7;1;3;2;1;41.0;2012;0;17.0;2;63.0;7;63.0;12.375;54.0;56.0;1
2.0;42;33;30;42;36;30;48;1;1;36.35294117647059;400.0;17.0;2;0;0.0;47.0;1;7;1;1;1;3;63.0;2012;0;17.0;1;51.0;7;54.0;35.8125;49.0;60.0;1
2.0;39;31;30;44;40;38;49;1;1;36.470588235294116;403.0;17.0;2;0;0.0;52.0;1;7;2;1;1;1;74.0;2012;0;17.0;1;51.0;7;62.0;36.9375;48.0;55.0;1
1.0;0;0;0;23;4;0;35;0;0;28.470588235294116;410.0;7.0;1;3;10.0;50.0;0;4;0;1;1;2;61.0;2012;0;17.0;1;61.0;7;52.0;21.25;52.0;59.0;1
3.0;42;0;0;46;37;0;50;0;0;33.64705882352941;392.0;17.0;2;0;0.0;60.0;1;7;0;1;1;3;46.0;2012;0;17.0;1;58.0;7;54.0;43.57142857142857;48.0;69.0;1
2.0;44;32;38;34;36;32;45;2;3;34.23529411764706;403.0;17.0;2;0;0.0;43.0;1;7;2;1;1;4;55.0;2012;0;17.0;1;63.0;7;62.0;36.6875;40.0;55.0;1
2.0;0;30;30;38;40;21;40;1;2;32.294117647058826;394.0;17.0;2;0;0.0;50.0;0;7;2;1;1;3;62.0;2012;0;17.0;1;53.0;7;61.0;30.692307692307693;46.0;62.0;1
2.0;32;35;30;42;40;33;50;2;1;35.588235294117645;414.0;17.0;2;0;0.0;60.0;1;7;2;1;1;4;53.0;2012;0;17.0;1;59.0;7;62.0;35.25;54.0;52.0;1
2.0;42;32;31;36;46;39;46;1;2;35.588235294117645;396.0;17.0;2;0;0.0;55.0;1;7;2;1;1;3;54.0;2012;0;17.0;1;49.0;7;54.0;37.25;58.0;66.0;1
2.0;45;31;30;41;42;34;50;1;1;35.76470588235294;412.0;17.0;2;0;0.0;55.0;1;7;1;1;1;1;60.0;2012;0;17.0;1;58.0;7;65.0;37.125;61.0;52.0;1
2.0;46;30;30;42;47;30;46;1;2;34.35294117647059;398.0;17.0;2;0;0.0;60.0;1;7;1;1;1;1;58.0;2012;0;17.0;1;49.0;7;61.0;36.5625;48.0;52.0;1
2.0;50;31;30;36;34;36;50;2;2;33.94117647058823;387.0;17.0;2;0;0.0;53.0;1;7;3;1;1;2;62.0;2012;0;17.0;1;53.0;7;50.0;37.3125;46.0;69.0;1
2.0;38;33;30;41;44;30;45;1;1;37.1764705882353;387.0;17.0;2;0;0.0;53.0;2;7;2;1;1;3;41.0;2012;0;17.0;1;55.0;7;78.0;35.25;45.0;70.0;1
1.0;42;11;8;44;39;11;44;1;1;32.470588235294116;402.0;17.0;2;0;0.0;45.0;1;7;1;1;1;2;52.0;2012;0;17.0;1;59.0;7;68.0;24.1875;44.0;51.0;1
2.0;36;30;33;37;44;32;49;1;1;35.05882352941177;416.0;17.0;2;0;0.0;52.0;1;7;1;1;2;3;52.0;2012;0;17.0;1;68.0;7;63.0;35.0;60.0;47.0;1
2.0;34;30;30;42;47;31;50;2;2;32.88235294117647;395.0;17.0;2;0;0.0;50.0;1;7;2;1;1;2;50.0;2012;0;17.0;1;51.0;7;58.0;34.75;54.0;60.0;1
2.0;30;30;36;32;34;32;50;1;1;34.05882352941177;394.0;17.0;2;0;0.0;49.0;1;7;1;1;1;3;38.0;2012;0;17.0;1;63.0;7;50.0;33.25;69.0;65.0;1
1.0;0;20;0;41;43;2;47;2;0;31.88235294117647;404.0;11.0;2;2;6.0;47.0;0;5;1;1;1;3;44.0;2012;0;17.0;1;63.0;7;57.0;23.8;60.0;55.0;1
2.0;0;0;0;32;0;0;46;0;0;24.58823529411765;373.0;4.0;1;4;13.0;52.0;0;3;0;1;0;4;49.0;2012;0;17.0;1;45.0;7;50.0;36.666666666666664;48.0;55.0;1
2.0;37;30;30;40;38;33;47;1;1;35.294117647058826;424.0;17.0;2;0;0.0;43.0;1;7;2;1;1;2;46.0;2012;1;17.0;1;68.0;7;54.0;34.6875;84.0;55.0;1
2.0;37;39;35;39;40;30;44;1;1;41.411764705882355;397.17;17.0;2;0;0.0;54.45;1;7;1;1;1;0;52.28;2012;0;17.0;1;59.89;7;56.23;36.5625;51.03;54.57;1
1.0;29;0;0;18;0;0;3;0;1;30.823529411764707;398.0;13.0;2;1;4.0;49.0;1;6;0;1;1;1;52.0;2012;0;17.0;1;59.0;7;62.0;12.6;49.0;51.0;1
1.0;40;0;23;0;0;0;50;0;1;33.0;388.0;13.0;2;1;4.0;55.0;1;6;0;1;0;2;47.0;2012;0;17.0;1;55.0;7;57.0;26.555555555555557;49.0;60.0;1
1.0;0;0;16;0;0;0;40;0;1;28.294117647058822;379.0;10.0;1;2;7.0;49.0;0;5;0;0;0;2;47.0;2012;0;17.0;1;69.0;7;58.0;22.0;33.0;65.0;1
1.0;10;9;1;34;14;19;50;3;3;34.588235294117645;385.0;17.0;2;0;0.0;43.0;3;7;3;1;2;1;49.0;2012;0;17.0;1;58.0;7;54.0;15.5625;44.0;47.0;1
1.0;2;7;8;27;39;5;28;1;1;33.294117647058826;373.0;17.0;2;0;0.0;40.0;1;7;1;2;1;4;45.0;2012;0;17.0;1;48.0;7;54.0;11.6875;50.0;62.0;1
1.0;7;8;7;25;21;8;14;2;2;37.23529411764706;400.0;17.0;2;0;0.0;60.0;1;7;1;2;1;0;47.0;2012;0;17.0;1;59.0;7;63.0;10.9375;60.0;56.0;1
2.0;35;40;40;41;37;30;43;1;1;35.529411764705884;393.0;17.0;2;0;0.0;53.0;1;7;1;1;1;0;44.0;2012;0;17.0;1;63.0;7;58.0;37.3125;53.0;60.0;1
2.0;40;23;26;33;32;28;50;3;3;35.1764705882353;362.0;17.0;2;0;0.0;53.0;1;7;1;2;1;1;49.0;2012;0;17.0;1;46.0;7;56.0;31.1875;39.0;57.0;1
1.0;23;0;15;0;0;0;47;0;1;34.8235294117647;394.0;17.0;2;0;0.0;50.0;1;7;0;0;0;2;53.0;2012;0;17.0;1;63.0;7;46.0;23.0;60.0;52.0;1
3.0;44;0;0;0;0;0;47;0;0;36.1764705882353;367.0;13.0;2;1;4.0;47.0;1;6;0;0;0;2;39.0;2012;1;17.0;1;49.0;7;59.0;44.75;48.0;60.0;1
2.0;38;41;34;44;46;34;47;1;1;40.35294117647059;363.0;17.0;2;0;0.0;57.0;1;7;2;1;1;0;49.0;2012;1;17.0;1;46.0;7;59.0;38.875;41.0;55.0;1
1.0;0;0;0;0;37;0;0;0;1;27.352941176470587;386.7;7.0;1;3;10.0;56.48;0;4;0;0;1;3;56.08;2012;0;17.0;0;52.77;7;50.37;9.25;53.59;58.27;1
1.0;0;0;0;30;9;0;0;0;0;30.176470588235293;361.0;10.0;2;2;7.0;41.0;0;5;0;1;1;3;44.0;2012;0;17.0;0;51.0;7;46.0;23.0;45.0;70.0;1
2.0;42;31;31;35;44;31;46;1;1;36.294117647058826;382.47;17.0;2;0;0.0;51.33;2;7;1;2;1;0;57.63;2012;0;17.0;1;55.79;7;50.31;35.3125;51.03;49.63;1
2.0;49;31;39;38;38;30;44;1;2;34.588235294117645;393.0;17.0;2;0;0.0;56.0;1;7;1;1;1;4;38.0;2012;0;17.0;1;63.0;7;69.0;37.8125;49.0;49.0;1
1.0;0;0;16;30;0;0;43;0;2;30.823529411764707;373.0;13.0;2;1;4.0;39.0;0;6;0;1;0;3;44.0;2012;0;17.0;1;51.0;7;63.0;25.166666666666668;45.0;56.0;1
2.0;40;36;30;36;34;30;50;1;3;34.470588235294116;360.0;17.0;2;0;0.0;43.0;1;7;2;1;1;2;50.0;2012;1;17.0;1;48.0;7;61.0;35.25;32.0;54.0;1
1.0;0;2;0;30;36;0;0;1;0;27.58823529411765;401.0;8.0;1;3;9.0;50.0;0;4;0;1;1;2;52.0;2012;0;17.0;0;68.0;7;54.0;17.0;48.0;51.0;1
2.0;37;42;34;39;43;30;50;2;1;34.1764705882353;384.0;17.0;2;0;0.0;47.0;1;7;1;1;1;1;47.0;2012;0;17.0;1;58.0;7;58.0;37.5;53.0;52.0;1
1.0;0;0;2;5;0;0;25;0;1;21.352941176470587;373.48;5.0;1;5;12.0;68.41;0;2;0;1;0;4;52.28;2012;0;17.0;1;59.89;7;56.32;6.833333333333333;33.84;54.57;1
2.0;30;30;27;35;36;31;45;1;2;31.88235294117647;380.0;17.0;2;0;0.0;43.0;1;7;1;1;1;5;58.0;2012;0;17.0;1;57.0;7;50.0;31.5625;48.0;54.0;1
3.0;0;0;0;0;42;0;43;0;0;32.05882352941177;372.85;14.0;2;1;3.0;39.54;0;6;0;0;1;4;52.34;2012;0;17.0;1;55.99;7;45.01;42.5;46.04;58.93;1
2.0;38;30;30;38;34;30;37;2;2;32.0;363.0;17.0;2;0;0.0;42.0;2;7;2;2;1;3;56.0;2012;0;17.0;1;53.0;7;48.0;33.1875;39.0;62.0;1
2.0;40;31;31;31;36;34;37;1;2;33.0;357.29;17.0;2;0;0.0;53.27;2;7;3;1;1;2;50.15;2012;1;17.0;1;47.34;7;50.31;33.9375;36.24;54.74;1
1.0;0;0;0;24;0;0;41;0;0;27.176470588235293;367.0;7.0;1;3;10.0;47.0;0;4;0;1;0;4;44.0;2012;0;17.0;1;45.0;7;53.0;29.666666666666668;59.0;59.0;1
3.0;0;0;0;42;41;0;45;0;0;27.705882352941178;368.0;6.0;1;4;11.0;49.0;0;3;0;1;1;4;52.0;2012;0;17.0;1;55.0;7;57.0;42.5;36.0;59.0;1
2.0;30;42;35;42;48;30;45;1;1;37.23529411764706;378.42;17.0;2;0;0.0;41.7;1;7;1;1;1;0;55.66;2012;0;17.0;1;51.89;7;51.38;36.75;51.78;53.97;1
3.0;0;0;0;36;41;0;50;0;0;25.647058823529413;390.0;6.0;1;4;11.0;56.0;0;3;0;1;1;4;62.0;2012;0;17.0;1;63.0;7;53.0;40.75;49.0;51.0;1
2.0;42;30;39;41;33;32;32;1;1;34.11764705882353;377.0;17.0;2;0;0.0;34.0;1;7;2;1;1;3;41.0;2012;0;17.0;1;63.0;7;49.0;36.0;59.0;63.0;1
2.0;38;32;31;35;30;34;47;2;3;35.588235294117645;359.0;17.0;2;0;0.0;43.0;2;7;2;1;1;1;58.0;2012;0;17.0;1;58.0;7;48.0;34.5;39.0;63.0;1
2.0;40;32;22;39;38;28;49;1;3;37.294117647058826;367.42;17.0;2;0;0.0;52.09;1;7;3;1;1;0;50.78;2012;0;17.0;1;45.47;7;54.48;33.1875;49.23;56.13;1
2.0;33;30;30;37;40;38;33;2;3;36.11764705882353;394.0;17.0;2;0;0.0;41.0;1;7;1;1;1;2;59.0;2012;0;17.0;1;59.0;7;58.0;33.75;49.0;43.0;1
2.0;40;38;32;39;42;35;42;1;1;33.705882352941174;374.0;17.0;2;0;0.0;59.0;2;7;2;1;1;0;54.0;2012;1;17.0;1;46.0;7;52.0;37.3125;58.0;52.0;1
3.0;0;0;0;46;34;0;50;0;0;30.529411764705884;370.55;10.0;2;2;7.0;53.27;0;5;0;1;1;3;51.9;2012;0;17.0;1;57.23;7;54.35;44.0;42.41;54.74;1
2.0;33;30;30;32;40;27;43;2;1;35.11764705882353;360.0;17.0;2;0;0.0;39.0;1;7;3;1;1;3;51.0;2012;1;17.0;1;51.0;7;63.0;31.6875;40.0;54.0;1
2.0;50;31;30;40;45;30;50;1;1;37.11764705882353;371.65;17.0;2;0;0.0;48.42;1;7;1;1;1;3;50.15;2012;0;17.0;1;61.52;7;48.38;37.375;39.78;47.15;1
1.0;6;0;10;31;12;0;27;0;2;31.764705882352942;376.0;12.0;2;2;5.0;47.0;1;5;0;1;1;3;53.0;2012;0;17.0;1;51.0;7;58.0;14.9;54.0;56.0;1
2.0;35;21;30;40;37;26;36;3;2;36.88235294117647;378.17;17.0;2;0;0.0;37.51;1;7;3;1;1;2;49.3;2012;0;17.0;1;60.0;7;58.52;30.5625;49.38;50.09;1
2.0;40;30;30;40;46;34;42;1;3;36.0;366.0;17.0;2;0;0.0;45.0;1;7;1;1;1;2;50.0;2012;0;17.0;1;48.0;7;63.0;35.625;45.0;49.0;1
2.0;40;30;30;37;40;40;43;1;3;37.05882352941177;375.0;17.0;2;0;0.0;47.0;1;7;1;1;1;2;53.0;2012;0;17.0;1;49.0;7;54.0;36.0625;57.0;54.0;1
2.0;37;35;31;34;44;30;49;1;1;33.294117647058826;374.55;17.0;2;0;0.0;71.53;1;7;1;1;1;4;63.72;2012;0;17.0;1;53.82;7;52.31;35.0;51.03;49.63;1
2.0;34;34;33;45;43;40;49;1;1;38.23529411764706;383.0;17.0;2;0;0.0;43.0;1;7;2;1;1;0;56.0;2012;1;17.0;1;55.0;7;54.0;37.8125;60.0;49.0;1
1.0;33;14;30;31;36;36;42;3;2;36.470588235294116;367.15;17.0;2;0;0.0;42.2;1;7;1;1;1;2;52.59;2012;0;17.0;1;55.8;7;50.87;29.9375;48.98;52.53;1
1.0;43;0;0;42;0;0;48;0;1;34.88235294117647;353.0;10.0;2;2;7.0;56.0;2;5;0;2;0;3;48.0;2012;0;17.0;2;53.0;7;54.0;29.0;37.0;54.0;1
2.0;40;0;20;34;44;0;50;0;2;33.411764705882355;364.23;10.0;2;2;7.0;44.71;1;5;0;1;1;2;47.62;2012;0;17.0;1;57.16;7;46.23;34.2;51.14;60.41;1
2.0;44;35;30;41;39;30;50;2;2;35.64705882352941;361.0;17.0;2;0;0.0;46.0;1;7;2;1;1;3;49.0;2012;0;17.0;1;48.0;7;59.0;36.75;48.0;49.0;1
2.0;32;0;0;16;34;0;50;0;0;29.88235294117647;362.51;7.0;1;3;10.0;48.4;1;4;0;2;1;4;52.57;2012;0;17.0;1;44.68;7;52.54;30.285714285714285;49.02;50.94;1
2.0;40;32;32;35;45;26;47;1;1;35.64705882352941;363.1;17.0;2;0;0.0;45.98;1;7;3;1;1;1;47.22;2012;0;17.0;1;60.25;7;47.14;34.5;46.04;54.12;1
2.0;37;30;28;39;42;34;47;3;3;36.64705882352941;353.0;17.0;2;0;0.0;37.0;1;7;1;1;1;1;52.0;2012;0;17.0;1;53.0;7;56.0;34.625;39.0;49.0;1
2.0;37;35;34;40;48;31;50;1;1;36.470588235294116;356.0;17.0;2;0;0.0;52.0;1;7;1;1;1;1;55.0;2012;1;17.0;1;45.0;7;52.0;36.8125;45.0;46.0;1
2.0;38;38;33;0;0;36;47;1;1;37.11764705882353;468.0;17.0;2;0;0.0;68.0;1;7;1;0;0;0;65.0;2013;1;17.0;1;60.0;7;67.0;37.07692307692308;58.0;66.0;1
2.0;42;32;35;42;40;38;47;1;1;40.23529411764706;455.0;17.0;2;0;0.0;60.0;1;7;2;1;1;0;66.0;2013;0;17.0;1;61.0;7;57.0;38.25;54.0;73.0;1
2.0;0;0;0;40;38;0;33;0;0;29.647058823529413;450.0;14.0;1;1;3.0;56.0;0;6;0;1;1;1;67.0;2013;0;17.0;1;54.0;7;62.0;37.75;62.0;65.0;1
2.0;43;37;36;43;39;37;47;2;2;33.35294117647059;438.0;17.0;2;0;0.0;55.0;1;7;1;1;1;2;66.0;2013;0;17.0;1;51.0;7;57.0;39.4375;51.0;60.0;1
2.0;40;33;32;45;45;41;50;1;1;37.23529411764706;437.0;17.0;2;0;0.0;75.0;1;7;2;1;1;0;59.0;2013;0;17.0;1;59.0;7;55.0;38.9375;53.0;65.0;1
2.0;34;33;21;0;28;31;45;1;1;37.470588235294116;454.0;17.0;2;0;0.0;72.0;1;7;1;0;1;0;62.0;2013;0;17.0;1;78.0;7;59.0;30.714285714285715;53.0;67.0;1
2.0;36;35;32;35;40;31;49;2;1;34.94117647058823;433.0;17.0;2;0;0.0;61.0;1;7;1;1;1;1;61.0;2013;0;17.0;1;57.0;7;57.0;35.0625;51.0;65.0;1
2.0;30;32;32;43;37;31;47;3;2;34.94117647058823;445.0;17.0;2;0;0.0;75.0;1;7;2;1;1;0;65.0;2013;0;17.0;1;65.0;7;59.0;34.0625;58.0;64.0;1
2.0;39;30;35;43;32;34;48;1;1;36.705882352941174;429.0;17.0;2;0;0.0;71.0;1;7;2;1;1;1;55.0;2013;0;17.0;1;63.0;7;68.0;36.25;48.0;63.0;1
1.0;0;18;36;40;44;18;43;2;2;31.88235294117647;438.0;14.0;2;1;3.0;77.0;0;6;2;1;1;2;63.0;2013;0;17.0;1;59.0;7;68.0;29.46153846153846;60.0;65.0;1
2.0;46;36;33;36;43;31;46;2;1;35.1764705882353;434.0;17.0;2;0;0.0;70.0;1;7;1;1;1;3;57.0;2013;0;17.0;1;63.0;7;70.0;37.4375;54.0;63.0;1
2.0;42;33;39;44;44;30;50;1;1;38.8235294117647;419.0;17.0;2;0;0.0;61.0;1;7;1;1;1;0;59.0;2013;0;17.0;1;67.0;7;59.0;38.375;42.0;65.0;1
1.0;4;0;0;0;32;0;45;0;0;29.058823529411764;439.0;10.0;1;2;7.0;56.0;1;5;0;0;2;2;61.0;2013;0;17.0;1;54.0;7;58.0;17.8;50.0;62.0;1
2.0;35;0;0;43;42;0;33;0;0;35.705882352941174;414.0;17.0;2;0;0.0;37.0;1;7;0;1;1;1;54.0;2013;0;17.0;1;53.0;7;61.0;38.0;48.0;65.0;1
2.0;40;32;33;44;41;31;50;1;1;37.94117647058823;432.0;17.0;2;0;0.0;77.0;1;7;1;1;1;0;61.0;2013;1;17.0;1;59.0;7;59.0;36.6875;54.0;57.0;1
