NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;IDIOMA_ICFES;VECES_CATEDRA_DEM;NOTA_EE_UNO;PG_ICFES;NAP_UNO;VECES_DIFERENCIAL;CON_MAT_ICFES;NOTA_CATEDRA_CON;VECES_EE_UNO;NOTA_CATEDRA_FJC;NCP_UNO;LOCALIDAD_COLEGIO;EPA_UNO;VECES_PROG_BASICA;BIOLOGIA_ICFES;LITERATURA_ICFES;VECES_TEXTOS;VECES_CATEDRA_CON;VECES_CATEDRA_FJC;VECES_SEMINARIO;QUIMICA_ICFES;CREDITOS_PROG_BASICA;CREDITOS_LOGICA;CREDITOS_CATEDRA_FJC;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
43.0;30.0;47.0;9;0;37.0;41.0;39.0;1;9;18.0;18.0;59.0;1;49.0;311.0;0;1;62.0;46.0;1;42.0;0.0;11;2;1;68.0;58.0;1;1;1;1;0.0;3;3;1;42.5;2.0;37.526315789473685
43.0;39.0;48.0;9;0;42.0;40.0;41.0;1;9;18.0;18.0;93.0;1;34.0;360.0;0;1;77.0;37.0;1;35.0;0.0;16;2;1;76.0;67.0;1;1;1;1;0.0;3;3;1;41.111111111111114;3.0;42.63157894736842
32.0;47.0;38.0;9;0;31.0;38.0;38.0;1;9;18.0;18.0;71.0;1;34.0;355.0;0;1;75.0;33.0;1;35.0;0.0;8;2;1;71.0;67.0;1;1;1;1;0.0;3;3;1;35.5;2.0;37.5625
24.5;30.0;41.0;7;1;38.0;36.0;40.0;1;9;18.0;12.0;74.0;1;27.0;352.0;2;2;76.0;37.0;1;37.0;6.0;10;2;1;71.0;63.0;1;1;1;1;0.0;3;3;1;33.5;1.0;22.5937500005625
18.0;30.0;37.0;7;1;32.0;39.0;40.0;1;8;16.0;12.0;64.0;1;0.0;351.0;1;2;67.0;45.0;0;36.0;4.0;8;2;1;74.0;75.0;1;1;1;1;0.0;3;3;1;32.1875;2.0;37.36363636363637
25.5;31.5;42.0;7;2;37.0;37.0;37.0;1;8;16.0;12.0;81.0;2;0.0;365.0;1;2;77.0;35.0;0;31.0;4.0;11;2;1;71.0;74.0;1;1;1;1;0.0;3;3;1;34.21875;1.0;25.785714285714285
22.5;30.0;34.0;7;1;33.0;36.0;33.0;1;8;16.0;12.0;83.0;1;0.0;358.0;1;2;70.0;43.0;0;35.0;4.0;10;2;1;71.0;74.0;1;1;1;1;0.0;3;3;1;31.6875;1.0;12.714285714285714
25.5;31.0;21.5;5;3;28.0;30.0;33.0;1;8;16.0;7.0;73.0;1;0.0;360.0;3;2;76.0;33.0;0;33.0;9.0;11;1;2;71.0;69.0;2;1;1;1;0.0;3;3;1;27.65625;1.0;15.75
39.0;49.0;47.0;8;0;46.0;42.0;42.0;1;8;16.0;16.0;79.0;1;0.0;376.0;0;1;81.0;47.0;0;41.0;0.0;16;2;1;76.0;71.0;1;1;1;1;0.0;3;3;1;43.375;3.0;40.22222222222222
23.5;42.0;32.0;6;2;36.0;43.0;14.33333333;1;8;16.0;11.0;55.0;1;0.0;353.0;2;2;71.0;44.0;0;39.0;5.0;20;2;1;71.0;77.0;1;1;1;3;0.0;3;3;1;33.145833333125;1.0;20.22222222222222
32.0;36.0;50.0;9;0;43.0;40.0;40.0;1;9;18.0;18.0;81.0;1;37.0;356.0;0;1;76.0;45.0;1;38.0;0.0;10;2;1;68.0;71.0;1;1;1;1;0.0;3;3;1;39.833333333333336;2.0;38.96875
36.0;32.0;47.0;9;0;37.0;40.0;39.0;1;9;18.0;18.0;73.0;1;41.0;362.0;0;1;76.0;44.0;1;35.0;0.0;18;2;1;75.0;69.0;1;1;1;1;0.0;3;3;1;39.5;2.0;34.611111111111114
30.0;31.0;48.0;8;0;38.0;39.0;35.0;1;8;16.0;16.0;82.0;1;0.0;351.0;0;1;72.0;39.0;0;35.0;0.0;8;2;1;71.0;66.0;1;1;1;1;0.0;3;3;1;37.3125;2.0;34.31578947315789
32.0;33.0;42.0;9;0;41.0;42.0;41.0;1;9;18.0;18.0;76.0;1;45.0;356.0;0;1;73.0;45.0;1;42.0;0.0;13;2;1;68.0;75.0;1;1;1;1;0.0;3;3;1;39.611111111111114;2.0;37.59375
30.0;33.0;37.0;8;0;36.0;39.0;40.0;1;9;18.0;16.0;70.0;1;8.0;378.0;1;1;80.0;35.0;1;35.0;2.0;8;2;1;69.0;76.0;1;1;1;1;0.0;3;3;1;32.166666666666664;1.0;28.21875
34.0;30.0;47.0;8;0;39.0;40.0;40.0;1;8;16.0;16.0;75.0;1;0.0;353.0;0;1;73.0;44.0;0;39.0;0.0;9;2;1;69.0;68.0;1;1;1;1;0.0;3;3;1;39.25;2.0;34.093749999375
11.5;21.0;32.0;5;3;30.0;36.0;40.0;1;8;16.0;10.0;71.0;2;0.0;358.0;3;2;73.0;34.0;0;14.0;6.0;7;1;1;65.0;79.0;1;1;2;1;0.0;3;3;1;26.1875;1.0;12.625
24.0;30.0;45.0;7;1;31.0;39.0;39.0;1;8;16.0;12.0;76.0;1;0.0;355.0;1;2;71.0;41.0;0;31.0;4.0;22;2;1;70.0;71.0;1;1;1;1;0.0;3;3;1;34.4375;2.0;31.0
30.0;32.0;47.0;9;0;38.0;42.0;41.0;1;9;18.0;18.0;74.0;1;35.0;346.0;0;1;75.0;42.0;1;41.0;0.0;14;2;1;71.0;64.0;1;1;1;1;0.0;3;3;1;38.27777777777778;2.0;38.21052631578947
25.0;36.0;42.0;8;1;39.0;35.0;40.0;1;9;18.0;14.0;68.0;1;40.0;346.0;1;2;75.0;42.0;1;36.0;4.0;14;2;1;71.0;65.0;1;1;1;1;0.0;3;3;1;35.72222222222222;2.0;37.94736842105263
40.0;32.0;48.0;8;0;41.0;39.0;39.0;1;8;16.0;16.0;79.0;1;0.0;380.0;0;1;74.0;43.0;0;38.0;0.0;22;2;1;76.0;71.0;1;1;1;1;0.0;3;3;1;40.9375;2.0;38.86666666666667
22.5;37.0;45.0;7;1;37.0;40.0;39.0;1;8;16.0;12.0;49.0;1;0.0;366.0;1;2;72.0;45.0;0;41.0;4.0;13;2;1;81.0;74.0;1;1;1;1;0.0;3;3;1;36.3125;2.0;33.28125
30.0;30.0;49.0;6;2;28.33333333;31.0;39.0;1;8;16.0;13.0;72.0;1;0.0;343.0;2;1;76.0;39.0;0;24.0;3.0;7;2;1;73.0;67.0;3;1;3;1;0.0;3;3;1;34.29166666625;1.0;29.499999999375
30.0;30.0;32.0;8;0;35.0;41.0;39.0;1;9;18.0;16.0;68.0;1;24.0;343.0;1;1;86.0;44.0;1;36.0;2.0;11;2;1;67.0;58.0;1;1;1;1;0.0;3;3;1;33.666666666666664;2.0;31.600000000666668
24.0;30.0;37.0;7;1;30.0;39.0;39.0;1;8;16.0;12.0;75.0;1;0.0;359.0;1;2;71.0;45.0;0;37.0;4.0;6;2;1;67.0;73.0;1;1;1;1;0.0;3;3;1;33.4375;2.0;30.138888888333334
26.5;31.0;47.0;8;1;41.0;42.0;40.0;1;9;18.0;14.0;79.0;1;43.0;355.0;1;2;70.0;44.0;1;42.0;4.0;12;2;1;74.0;68.0;1;1;1;1;0.0;3;3;1;38.77777777777778;2.0;36.07142857142857
29.0;30.0;40.0;6;2;35.0;26.5;43.0;2;8;16.0;9.0;77.0;1;0.0;356.0;2;2;70.0;36.0;0;35.0;7.0;14;2;1;74.0;69.0;1;1;1;1;0.0;3;3;1;33.09375;2.0;35.026315789473685
28.0;30.0;42.0;8;1;31.0;37.0;42.0;1;9;18.0;14.0;75.0;1;36.0;374.0;1;2;78.0;36.0;1;33.0;4.0;20;2;1;75.0;73.0;1;1;1;1;0.0;3;3;1;34.666666666666664;2.0;32.61764705882353
22.5;32.0;35.0;6;2;34.0;26.0;45.0;2;8;16.0;9.0;71.0;1;0.0;355.0;2;2;74.0;36.0;0;33.0;7.0;6;2;1;70.0;66.0;1;1;1;1;0.0;3;3;1;30.4375;1.0;22.384615384615383
34.0;35.0;45.0;9;0;39.0;44.0;47.0;1;9;18.0;18.0;80.0;1;36.0;368.0;0;1;86.0;41.0;1;41.0;0.0;11;2;1;67.0;64.0;1;1;1;1;0.0;3;3;1;39.833333333333336;3.0;42.529411764705884
0.0;5.0;12.0;0;0;16.0;0.0;15.0;1;8;16.0;0.0;74.0;1;0.0;351.0;8;1;74.0;0.0;0;9.0;16.0;11;1;1;74.0;67.0;1;1;1;1;0.0;3;3;1;6.0625;1.0;13.0
19.0;37.0;48.0;8;1;33.0;40.0;41.0;1;9;18.0;14.0;69.0;1;47.0;356.0;1;2;75.0;46.0;1;40.0;4.0;4;2;1;71.0;71.0;1;1;1;1;0.0;3;3;1;36.888888888888886;2.0;32.470588235294116
32.0;33.0;44.0;8;0;30.0;47.0;46.0;1;8;16.0;16.0;69.0;1;0.0;347.0;0;1;75.0;40.0;0;36.0;0.0;22;2;1;68.0;67.0;1;1;1;1;0.0;3;3;1;38.5;3.0;40.1578947368421
31.0;32.0;46.0;9;1;34.0;32.0;43.0;1;9;18.0;18.0;67.0;1;30.0;375.0;0;2;70.0;35.0;1;32.0;0.0;1;2;1;77.0;78.0;1;1;1;1;0.0;3;3;1;34.888888888888886;2.0;37.26315789473684
34.5;32.0;42.0;9;1;32.0;39.0;46.0;1;9;18.0;18.0;74.0;1;48.0;345.0;0;2;76.0;42.0;1;36.0;0.0;2;2;1;68.0;65.0;1;1;1;1;0.0;3;3;1;38.72222222222222;2.0;37.05263157894737
7.5;30.0;11.5;4;4;32.0;8.0;30.0;2;8;16.0;5.0;68.0;1;0.0;367.0;4;2;74.0;30.0;0;12.5;11.0;10;1;2;71.0;80.0;1;1;2;1;0.0;3;3;1;15.9375;3.0;43.0
31.5;41.0;42.0;9;1;40.0;42.0;45.0;1;9;18.0;18.0;71.0;1;46.0;363.0;0;2;75.0;45.0;1;41.0;0.0;16;2;1;70.0;71.0;1;1;1;1;0.0;3;3;1;40.111111111111114;2.0;37.15625
19.0;30.0;42.0;7;1;34.0;35.0;43.0;1;8;16.0;12.0;74.0;1;0.0;334.0;1;2;64.0;42.0;0;34.0;4.0;18;2;1;70.0;65.0;1;1;1;1;0.0;3;3;1;32.75;2.0;34.078947368421055
33.0;30.0;46.0;9;1;34.0;32.0;46.0;1;9;18.0;18.0;73.0;1;38.0;352.0;0;2;74.0;34.0;1;31.0;0.0;9;2;1;67.0;71.0;1;1;1;1;0.0;3;3;1;36.166666666666664;2.0;33.25
25.5;30.0;38.0;7;1;32.0;35.0;42.0;1;8;16.0;12.0;79.0;1;0.0;363.0;1;2;73.0;36.0;0;31.0;4.0;10;2;1;75.0;61.0;1;1;1;1;0.0;3;3;1;32.75;2.0;32.61538461538461
28.5;32.0;41.0;8;1;36.0;35.0;43.0;1;9;18.0;14.0;80.0;1;48.0;351.0;1;2;71.0;36.0;1;31.0;4.0;11;2;1;71.0;68.0;1;1;1;1;0.0;3;3;1;36.22222222222222;2.0;36.529411764705884
24.5;32.0;37.0;6;3;32.0;20.5;46.0;2;8;16.0;9.0;74.0;1;0.0;369.0;2;2;72.0;40.0;0;35.0;7.0;1;2;1;72.0;77.0;2;1;1;1;0.0;3;3;1;30.46875;2.0;32.55882352941177
29.0;32.0;43.0;6;2;32.0;22.5;46.0;2;8;16.0;9.0;76.0;1;0.0;359.0;2;2;77.0;39.0;0;40.0;7.0;17;2;1;70.0;65.0;1;1;1;1;0.0;3;3;1;33.34375;2.0;39.11764705882353
31.0;34.0;44.0;9;0;36.0;41.0;46.0;1;9;18.0;18.0;69.0;1;41.0;360.0;0;1;81.0;46.0;1;40.0;0.0;10;2;1;70.0;69.0;1;1;1;1;0.0;3;3;1;38.833333333333336;2.0;37.421052631578945
27.0;32.0;42.0;7;2;32.0;26.5;47.0;2;9;18.0;11.0;60.0;1;39.0;344.0;2;2;80.0;39.0;1;34.0;7.0;7;2;1;72.0;61.0;1;1;1;1;0.0;3;3;1;33.75;1.0;26.69230769153846
25.5;32.0;30.0;7;1;30.0;32.0;42.0;1;8;16.0;12.0;76.0;1;0.0;365.0;1;2;83.0;40.0;0;38.0;4.0;12;2;1;71.0;69.0;1;1;1;1;0.0;3;3;1;31.25;2.0;35.26470588235294
32.0;34.0;41.0;8;1;36.0;44.0;42.0;1;8;16.0;16.0;73.0;1;0.0;351.0;0;2;85.0;45.0;0;36.0;0.0;8;2;1;66.0;61.0;1;1;1;1;0.0;3;3;1;38.25;2.0;38.611111111111114
22.0;41.0;40.0;7;1;36.0;30.0;39.0;1;8;16.0;12.0;84.0;1;0.0;362.0;1;2;75.0;48.0;0;40.0;4.0;20;2;1;73.0;69.0;1;1;1;1;0.0;3;3;1;33.625;1.0;29.15625
10.0;31.0;13.0;5;3;34.0;29.0;39.0;2;8;16.0;6.0;100.0;1;0.0;359.0;3;3;70.0;39.0;0;31.0;10.0;4;1;3;72.0;67.0;1;1;1;1;0.0;3;3;1;23.375;1.0;19.6
18.33333333;30.0;40.0;5;3;25.0;24.5;45.0;2;8;16.0;7.0;81.0;1;0.0;354.0;3;3;76.0;33.0;0;34.0;9.0;9;1;1;72.0;68.0;2;1;1;1;0.0;3;3;1;28.6770833325;1.0;26.923076923076923
33.0;47.0;47.0;9;1;39.0;50.0;49.0;1;9;18.0;18.0;68.0;1;50.0;360.0;0;2;78.0;49.0;1;43.0;0.0;5;2;1;74.0;66.0;1;1;1;1;0.0;3;3;1;43.833333333333336;3.0;40.421052631578945
29.5;30.0;40.0;7;1;39.0;43.0;45.0;1;8;16.0;12.0;71.0;1;0.0;348.0;1;2;72.0;46.0;0;33.0;4.0;8;2;1;71.0;70.0;1;1;1;1;0.0;3;3;1;37.4375;2.0;34.0
17.0;27.5;24.0;4;6;34.0;19.5;34.0;2;8;16.0;5.0;81.0;2;0.0;366.0;4;3;74.0;33.0;0;30.0;11.0;10;1;2;72.0;73.0;2;1;2;1;0.0;3;3;1;24.4375;1.0;17.333333333333332
28.5;30.0;44.0;7;2;34.0;25.5;42.0;2;9;18.0;11.0;75.0;1;40.0;350.0;2;2;80.0;46.0;1;33.0;7.0;18;2;1;70.0;60.0;1;1;1;1;0.0;3;3;1;34.52777777777778;2.0;33.89473684210526
40.0;40.0;38.0;9;0;42.0;35.0;38.0;1;9;18.0;18.0;71.0;1;43.0;355.0;0;1;74.0;45.0;1;40.0;0.0;18;2;1;73.0;70.0;1;1;1;1;0.0;3;3;1;39.55555555555556;2.0;36.21052631578947
21.5;30.0;32.0;6;2;40.0;20.5;37.0;2;8;16.0;9.0;71.0;1;0.0;348.0;2;2;80.0;33.0;0;30.0;7.0;4;1;1;76.0;54.0;1;1;1;1;0.0;3;3;1;28.34375;1.0;28.4375
27.5;32.0;32.0;7;2;41.0;24.5;38.0;2;9;18.0;11.0;77.0;1;48.0;353.0;2;2;73.0;40.0;1;37.0;7.0;13;2;1;71.0;75.0;1;1;1;1;0.0;3;3;1;33.583333333333336;2.0;34.15625
34.0;33.0;42.0;9;0;43.0;37.0;36.0;1;9;18.0;18.0;77.0;1;38.0;350.0;0;1;69.0;43.0;1;42.0;0.0;20;2;1;64.0;70.0;1;1;1;1;0.0;3;3;1;38.27777777777778;3.0;41.529411764705884
16.66666667;30.0;14.33333333;4;4;35.0;20.5;36.0;2;8;16.0;5.0;67.0;1;0.0;350.0;4;3;72.0;31.0;0;19.0;11.0;10;1;3;74.0;68.0;1;1;3;1;0.0;3;3;1;22.322916666875003;1.0;11.5
43.0;39.0;44.0;9;0;40.0;37.0;37.0;1;9;18.0;18.0;82.0;1;33.0;371.0;0;1;73.0;44.0;1;41.0;0.0;11;2;1;77.0;72.0;1;1;1;1;0.0;3;3;1;40.111111111111114;2.0;39.2
12.5;30.0;32.0;7;1;38.0;30.0;34.0;1;8;16.0;12.0;67.0;1;0.0;347.0;1;2;74.0;33.0;0;30.0;4.0;20;1;1;72.0;64.0;1;1;1;1;0.0;3;3;1;27.4375;2.0;34.75
23.5;31.0;34.0;7;2;37.0;19.5;35.0;2;9;18.0;11.0;69.0;1;50.0;358.0;2;2;74.0;40.0;1;36.0;7.0;7;2;1;69.0;77.0;1;1;1;1;0.0;3;3;1;31.694444444444443;2.0;31.5
16.5;30.0;34.0;6;3;35.0;23.5;31.0;2;8;16.0;9.0;76.0;1;0.0;355.0;2;2;77.0;35.0;0;30.5;7.0;15;1;1;73.0;60.0;1;1;2;1;0.0;3;3;1;27.1875;1.0;24.5
36.0;30.0;44.0;8;0;37.0;31.0;37.0;1;8;16.0;16.0;55.0;1;0.0;341.0;0;1;77.0;44.0;0;38.0;0.0;1;2;1;71.0;62.0;1;1;1;1;0.0;3;3;1;37.0;2.0;38.0
31.0;3.0;36.0;4;5;48.0;30.0;0.0;1;8;16.0;12.0;63.0;2;0.0;409.0;4;2;77.0;21.0;0;9.0;4.0;10;1;1;65.0;53.0;1;2;2;2;53.0;3;3;1;28.1875;1.0;20.8
30.0;32.0;35.0;8;2;39.0;32.0;33.0;2;8;16.0;16.0;52.0;1;0.0;352.0;0;2;93.0;36.0;0;34.0;0.0;14;2;1;66.0;65.0;1;1;1;1;0.0;3;3;1;33.375;3.0;41.5
50.0;30.0;47.0;9;0;43.0;43.0;34.0;1;9;18.0;18.0;73.0;1;38.0;347.0;0;1;77.0;45.0;1;39.0;0.0;1;2;1;71.0;60.0;1;1;1;1;0.0;3;3;1;43.333333333333336;3.0;42.26315789473684
37.0;34.0;41.0;8;0;42.0;37.0;34.0;1;8;16.0;16.0;100.0;1;0.0;377.0;0;1;75.0;32.0;0;34.0;0.0;20;2;1;73.0;78.0;1;1;1;1;0.0;3;3;1;37.5;2.0;36.50000000055556
33.0;31.0;43.0;8;0;37.0;34.0;34.0;1;8;16.0;16.0;93.0;1;0.0;382.0;0;1;81.0;30.0;0;31.0;0.0;20;2;1;71.0;75.0;1;1;1;1;0.0;3;3;1;35.1875;1.0;28.944444444444443
18.33333333;30.0;28.0;5;3;39.0;26.5;35.0;2;8;16.0;6.0;77.0;1;0.0;345.0;3;3;72.0;37.0;0;31.0;10.0;12;1;2;71.0;67.0;1;1;1;1;0.0;3;3;1;27.9895833325;1.0;24.5
36.0;34.0;35.0;9;0;43.0;31.0;37.0;1;9;18.0;18.0;67.0;1;44.0;346.0;0;1;73.0;44.0;1;34.0;0.0;10;2;1;69.0;71.0;1;1;1;1;0.0;3;3;1;36.94444444444444;2.0;37.94444444444444
34.0;31.0;30.0;7;1;37.0;28.5;36.0;2;8;16.0;13.0;74.0;1;0.0;346.0;1;1;75.0;44.0;0;37.0;3.0;8;2;1;67.0;69.0;1;1;1;1;0.0;3;3;1;33.34375;2.0;37.18421052631579
37.0;33.0;39.0;9;0;43.0;31.0;36.0;1;9;18.0;18.0;71.0;1;49.0;354.0;0;1;69.0;41.0;1;40.0;0.0;16;2;1;68.0;78.0;1;1;1;1;0.0;3;3;1;38.44444444444444;3.0;41.0
30.0;32.0;37.0;9;0;41.0;31.0;37.0;1;9;18.0;18.0;75.0;1;40.0;335.0;0;1;77.0;44.0;1;33.0;0.0;4;2;1;70.0;55.0;1;1;1;1;0.0;3;3;1;35.111111111111114;1.0;28.357142857142858
40.0;38.0;31.0;8;0;42.0;36.0;35.0;1;8;16.0;16.0;61.0;1;0.0;330.0;0;1;77.0;45.0;0;38.0;0.0;20;2;1;73.0;58.0;1;1;1;1;0.0;3;3;1;37.5625;3.0;40.40625
19.0;32.0;29.5;5;3;36.0;23.5;37.0;2;8;16.0;6.0;71.0;1;0.0;343.0;3;3;73.0;41.0;0;33.0;10.0;10;1;2;71.0;69.0;1;1;1;1;0.0;3;3;1;28.125;1.0;29.916666666666668
33.0;32.0;32.5;7;2;40.0;29.5;33.0;2;8;16.0;13.0;67.0;1;0.0;344.0;1;1;74.0;39.0;0;31.0;3.0;8;2;2;67.0;74.0;1;1;1;1;0.0;3;3;1;33.3125;2.0;31.8125
23.0;36.0;35.0;7;1;44.0;32.0;35.0;1;8;16.0;12.0;74.0;1;0.0;355.0;1;2;67.0;43.0;0;43.0;4.0;2;2;1;72.0;68.0;1;1;1;1;0.0;3;3;1;33.625;2.0;38.42857142857143
31.0;33.0;35.0;8;1;41.0;30.0;35.0;1;8;16.0;16.0;73.0;1;0.0;350.0;0;1;70.0;37.0;0;30.0;0.0;12;2;2;69.0;72.0;1;1;1;1;0.0;3;3;1;33.5;2.0;38.44117647058823
17.66666667;31.0;35.5;6;3;38.0;27.0;36.0;2;8;16.0;9.0;71.0;1;0.0;351.0;2;3;71.0;36.0;0;30.0;7.0;8;1;2;70.0;65.0;1;1;1;1;0.0;3;3;1;29.1979166675;1.0;24.76923076923077
31.0;34.0;42.0;8;0;42.0;34.0;35.0;1;9;18.0;16.0;56.0;1;0.0;340.0;1;1;75.0;32.0;1;34.0;2.0;18;2;1;73.0;58.0;1;1;1;1;0.0;3;3;1;31.72222222222222;2.0;39.46666666666667
25.66666667;32.0;32.5;7;3;40.0;30.0;34.0;1;8;16.0;12.0;74.0;1;0.0;351.0;1;3;71.0;37.0;0;32.5;4.0;17;2;2;69.0;73.0;1;1;2;1;0.0;3;3;1;31.6041666675;1.0;26.045454545454547
17.0;37.0;40.0;7;1;37.0;39.0;44.0;1;8;16.0;12.0;83.0;1;0.0;354.0;1;2;76.0;42.0;0;43.0;4.0;0;2;1;70.0;70.0;1;1;1;1;0.0;3;3;1;34.0625;2.0;31.923076923076923
31.0;32.0;33.0;8;0;30.0;40.0;46.0;1;8;16.0;16.0;74.0;1;0.0;339.0;0;1;78.0;43.0;0;40.0;0.0;0;2;1;71.0;63.0;1;1;1;1;0.0;3;3;1;35.25;1.0;21.625
24.66666667;35.0;38.0;7;1;47.0;42.0;44.0;1;8;16.0;12.0;72.0;1;0.0;339.0;1;3;73.0;42.0;0;39.0;4.0;0;2;1;71.0;64.0;1;1;1;1;0.0;3;3;1;37.041666667499996;2.0;38.642857142857146
30.0;32.0;46.0;9;0;50.0;42.0;46.0;1;9;18.0;18.0;100.0;1;45.0;357.0;0;1;76.0;38.0;1;43.0;0.0;0;2;1;69.0;67.0;1;1;1;1;0.0;3;3;1;40.72222222222222;2.0;38.588235294117645
31.0;34.0;42.0;8;0;37.0;41.0;48.0;1;8;16.0;16.0;71.0;1;0.0;346.0;0;1;72.0;40.0;0;35.0;0.0;0;2;1;70.0;63.0;1;1;1;1;0.0;3;3;1;37.75;2.0;35.470588235294116
36.0;46.0;50.0;8;0;50.0;42.0;44.0;1;8;16.0;16.0;82.0;1;0.0;364.0;0;1;71.0;40.0;0;43.0;0.0;0;2;1;72.0;71.0;1;1;1;1;0.0;3;3;1;43.3125;3.0;42.294117647058826
16.0;32.0;40.0;7;1;50.0;42.0;37.0;1;8;16.0;12.0;75.0;1;0.0;342.0;1;3;69.0;40.0;0;45.0;4.0;0;2;1;68.0;67.0;1;1;1;1;0.0;3;3;1;35.25;2.0;36.0
31.0;31.0;43.0;9;0;47.0;41.0;44.0;1;9;18.0;18.0;71.0;1;43.0;338.0;0;1;68.0;38.0;1;31.0;0.0;0;2;1;75.0;63.0;1;1;1;1;0.0;3;3;1;38.888888888888886;2.0;38.86666666666667
36.0;40.0;40.0;8;0;50.0;41.0;47.0;1;8;16.0;16.0;78.0;1;0.0;341.0;0;1;67.0;37.0;0;37.0;0.0;0;2;1;71.0;63.0;1;1;1;1;0.0;3;3;1;40.5;2.0;37.11764705882353
25.0;34.0;34.0;7;2;31.0;40.0;45.0;1;8;16.0;12.0;65.0;2;0.0;392.0;1;2;96.0;37.0;0;36.0;4.0;0;2;1;78.0;73.0;1;1;1;1;0.0;3;3;1;33.5;1.0;25.076923076923077
17.33333333;27.0;35.0;5;3;30.0;39.0;45.0;1;9;18.0;10.0;75.0;2;17.0;340.0;4;3;68.0;40.0;1;19.66666667;8.0;0;1;1;67.0;70.0;1;1;3;1;0.0;3;3;1;28.722222221666666;1.0;14.458333333333334
30.0;30.0;46.0;9;0;43.0;39.0;42.0;1;9;18.0;18.0;66.0;1;50.0;341.0;0;1;74.0;44.0;1;42.0;0.0;0;2;1;66.0;66.0;1;1;1;1;0.0;3;3;1;39.94444444444444;2.0;38.411764705882355
24.33333333;30.0;39.0;7;1;35.0;41.0;44.0;1;8;16.0;12.0;64.0;1;0.0;343.0;1;3;67.0;41.0;0;38.0;4.0;0;2;1;70.0;67.0;1;1;1;1;0.0;3;3;1;35.020833332500004;2.0;37.857142857142854
13.5;33.0;34.0;7;1;30.0;40.0;43.0;1;8;16.0;12.0;50.0;1;0.0;332.0;1;2;75.0;42.0;0;42.0;4.0;0;2;1;67.0;64.0;1;1;1;1;0.0;3;3;1;31.0;1.0;11.75
22.5;30.0;39.0;7;1;37.0;40.0;38.0;1;8;16.0;12.0;79.0;1;0.0;346.0;1;2;71.0;38.0;0;31.0;4.0;0;2;1;70.0;65.0;1;1;1;1;0.0;3;3;1;33.625;1.0;27.25
24.33333333;38.0;43.0;7;1;47.0;36.0;48.0;1;8;16.0;12.0;80.0;1;0.0;373.0;1;3;71.0;39.0;0;36.0;4.0;0;2;1;74.0;74.0;1;1;1;1;0.0;3;3;1;36.833333332500004;2.0;35.76923076923077
18.0;28.0;35.0;6;2;40.0;39.0;45.0;1;8;16.0;11.0;71.0;2;0.0;341.0;2;2;70.0;37.0;0;33.0;5.0;0;2;1;68.0;69.0;1;1;1;1;0.0;3;3;1;32.3125;1.0;19.2
34.0;36.0;42.0;9;0;50.0;40.0;47.0;1;9;18.0;18.0;79.0;1;42.0;354.0;0;1;76.0;39.0;1;40.0;0.0;0;2;1;70.0;70.0;1;1;1;1;0.0;3;3;1;40.44444444444444;2.0;33.35294117647059
30.0;38.0;31.0;8;0;47.0;40.0;41.0;1;8;16.0;16.0;69.0;1;0.0;348.0;0;1;82.0;36.0;0;40.0;0.0;0;2;1;67.0;68.0;1;1;1;1;0.0;3;3;1;36.375;1.0;26.535714285714285
24.5;33.0;37.0;7;1;33.0;40.0;42.0;1;8;16.0;12.0;74.0;1;0.0;342.0;1;2;69.0;43.0;0;37.0;4.0;0;2;1;69.0;68.0;1;1;1;1;0.0;3;3;1;34.375;2.0;37.42857142857143
30.0;31.0;50.0;8;0;50.0;42.0;42.0;1;8;16.0;16.0;82.0;1;0.0;355.0;0;1;78.0;44.0;0;46.0;0.0;0;2;1;71.0;69.0;1;1;1;1;0.0;3;3;1;41.1875;2.0;32.55555555555556
16.0;30.0;30.0;7;1;37.0;37.0;41.0;1;8;16.0;12.0;75.0;1;0.0;362.0;1;3;72.0;41.0;0;35.0;4.0;0;2;1;70.0;67.0;1;1;1;1;0.0;3;3;1;30.375;2.0;35.38461538461539
37.0;37.0;50.0;8;0;50.0;42.0;45.0;1;8;16.0;16.0;84.0;1;0.0;388.0;0;1;83.0;41.0;0;43.0;0.0;0;2;1;78.0;71.0;1;1;1;1;0.0;3;3;1;43.125;3.0;42.733333333333334
30.0;34.0;34.0;9;0;40.0;40.0;43.0;1;9;18.0;18.0;81.0;1;40.0;363.0;0;1;72.0;43.0;1;40.0;0.0;0;2;1;72.0;71.0;1;1;1;1;0.0;3;3;1;36.77777777777778;2.0;33.5
30.0;32.0;34.0;8;0;30.0;40.0;36.0;1;8;16.0;16.0;65.0;1;0.0;345.0;0;1;76.0;42.0;0;42.0;0.0;0;2;1;76.0;57.0;1;1;1;1;0.0;3;3;1;34.625;2.0;35.81578947368421
30.0;39.0;33.0;8;0;50.0;42.0;43.0;1;8;16.0;16.0;60.0;1;0.0;334.0;0;1;72.0;43.0;0;43.0;0.0;0;2;1;70.0;60.0;1;1;1;1;0.0;3;3;1;38.3125;2.0;31.0
