NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_EI_IA;VECES_EI_IA;CREDITOS_EI_IA;NOTA_EI_IIA;VECES_EI_IIA;CREDITOS_EI_IIA;NOTA_EI_IIIA;VECES_EI_IIIA;CREDITOS_EI_IIIA;NOTA_TRABGRAD;VECES_TRABGRAD;CREDITOS_TRABGRAD;NOTA_TV;VECES_TV;CREDITOS_TV;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
0.0;37.84615384615385;10.0;34.0;30.583333333333332;30.0;0.0;30.0;1;33.0;29.66666667;39.0;1;3;39.0;1;3;0.0;0;3;0.0;1;3;0.0;0;3;43.0;1;2;29.09090909090909;0;11.0;8.0;3.0;4;3;1;1;1.0;23.333333333333332
43.0;38.03125;35.0;46.0;35.875;39.0;42.0;36.0;0;30.0;32.0;41.0;2;3;40.0;3;3;40.0;0;3;43.0;1;3;31.0;0;3;37.0;1;2;40.54545454545455;2;11.0;17.0;6.0;4;6;2;2;3.0;43.583333333333336
46.0;39.4375;34.0;45.0;36.75;38.0;42.0;36.0;0;35.0;33.0;38.0;1;3;40.0;2;3;38.0;1;3;46.0;1;3;34.0;0;3;39.0;0;2;40.5;1;12.0;17.0;5.0;4;6;2;2;3.0;42.86666666666667
0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;22.0
44.0;39.375;35.0;38.0;36.8125;30.0;33.0;32.0;0;35.0;35.0;40.0;1;3;42.0;4;3;37.0;0;3;44.0;1;3;36.0;0;3;48.0;1;2;43.09090909090909;1;11.0;17.0;6.0;4;6;2;2;1.0;30.0
45.0;41.1875;44.0;46.0;44.625;33.0;41.0;40.0;0;47.0;38.0;49.0;1;3;44.0;4;3;48.0;0;3;45.0;1;3;40.0;0;3;48.0;0;2;46.0;1;9.0;17.0;8.0;3;6;3;2;3.0;42.916666666666664
45.0;36.5625;35.0;40.0;37.0625;28.5;32.0;35.0;0;36.0;42.0;46.0;2;3;44.0;4;3;40.0;0;3;45.0;1;3;39.0;0;3;38.5;2;2;43.81818181818182;3;11.0;17.0;6.0;4;6;2;2;3.0;42.77777777777778
42.0;37.5625;36.0;32.0;35.9375;31.0;30.0;35.0;0;37.0;35.0;43.0;1;3;42.0;3;3;44.0;1;3;42.0;1;3;38.0;0;3;44.0;1;2;42.92857142857143;1;14.0;17.0;3.0;5;6;1;2;2.0;37.916666666666664
3.0;29.609375;25.0;27.0;30.692307692307693;27.0;0.0;31.0;2;36.0;27.0;44.0;0;3;45.0;3;3;34.0;0;3;3.0;1;3;35.0;0;3;40.0;0;2;24.0;1;6.0;14.0;8.0;2;5;3;1;2.0;39.333333333333336
40.0;35.937499999375;31.0;30.0;35.65625;29.0;30.5;32.0;0;45.0;29.5;39.0;2;3;44.0;3;3;42.0;0;3;40.0;1;3;41.0;0;3;41.0;2;2;41.0;3;11.0;17.0;6.0;4;6;2;2;2.0;39.5
48.0;42.6875;43.0;46.0;46.1875;39.0;47.0;41.0;0;44.0;34.0;47.0;1;3;48.0;4;3;44.0;0;3;48.0;1;3;42.0;0;3;48.0;1;2;47.72727272727273;1;11.0;17.0;6.0;4;6;2;2;3.0;44.75
45.0;35.625;45.0;40.0;41.8125;36.0;32.0;37.0;0;40.0;30.0;41.0;0;3;45.0;4;3;45.0;1;3;45.0;1;3;36.0;0;3;38.0;0;2;45.0;1;9.0;17.0;8.0;3;6;3;2;3.0;40.166666666666664
47.0;40.75;31.0;47.0;38.0625;31.0;34.0;38.0;0;34.0;31.0;48.0;1;3;48.0;3;3;47.0;0;3;47.0;1;3;39.0;0;3;48.0;1;2;47.72727272727273;1;11.0;17.0;6.0;4;6;2;2;3.0;43.083333333333336
46.0;36.25;31.0;32.0;34.500000000625;28.5;23.66666667;37.0;1;35.0;32.0;41.0;1;3;44.0;3;3;40.0;1;3;46.0;1;3;36.0;0;3;49.0;1;2;43.642857142857146;1;14.0;17.0;3.0;5;6;1;2;2.0;36.44444444444444
46.0;41.75;34.0;46.0;41.625;45.0;36.0;34.0;0;41.0;38.0;47.0;0;3;48.0;4;3;48.0;1;3;46.0;1;3;43.0;0;3;48.0;0;2;47.333333333333336;1;9.0;17.0;8.0;3;6;3;2;4.0;45.75
43.0;41.3125;39.0;44.0;40.4375;41.0;42.0;32.0;0;41.0;35.0;42.0;2;3;49.0;2;3;43.0;0;3;43.0;1;3;39.0;0;3;47.0;1;2;45.09090909090909;2;11.0;17.0;6.0;4;6;2;2;3.0;42.583333333333336
42.0;42.4375;35.0;41.0;42.5625;35.0;43.0;37.0;0;46.0;31.0;39.0;2;3;44.0;2;3;45.0;0;3;42.0;1;3;37.0;0;3;47.0;1;2;42.63636363636363;2;11.0;17.0;6.0;4;6;2;2;4.0;46.833333333333336
43.0;38.78125;41.0;33.0;38.5;42.0;35.0;33.0;0;40.0;30.0;32.0;3;3;46.0;1;3;35.0;0;3;43.0;1;3;38.0;0;3;38.0;2;2;39.90909090909091;2;11.0;17.0;6.0;4;6;2;2;2.0;36.888888888888886
47.0;41.9375;40.0;39.0;43.625;40.0;41.0;39.0;0;44.0;38.0;45.0;1;3;48.0;2;3;45.0;1;3;47.0;1;3;39.0;0;3;39.0;0;2;46.25;1;12.0;17.0;5.0;4;6;2;2;4.0;46.0
41.0;41.8125;36.0;37.0;38.9375;36.0;43.0;31.0;0;37.0;34.0;43.0;1;3;35.0;1;3;42.0;1;3;41.0;1;3;39.0;0;3;40.0;1;2;40.214285714285715;0;14.0;17.0;3.0;5;6;1;2;3.0;40.53333333333333
40.0;41.625;34.0;41.0;40.375;37.0;39.0;40.0;0;41.0;38.0;39.0;2;3;47.0;2;3;47.0;2;3;40.0;1;3;39.0;0;3;47.0;1;2;43.785714285714285;3;14.0;17.0;3.0;5;6;1;2;3.0;44.416666666666664
45.0;40.625;38.0;30.0;39.625;35.0;35.0;36.0;0;43.0;31.0;48.0;2;3;43.0;1;3;47.0;1;3;45.0;1;3;37.0;0;3;44.0;2;2;45.5;2;14.0;17.0;3.0;5;6;1;2;2.0;38.4
45.0;43.25;39.0;47.0;44.1875;41.0;46.0;42.0;0;46.0;32.0;45.0;1;3;45.0;2;3;50.0;0;3;45.0;1;3;39.0;0;3;47.0;0;2;45.0;1;9.0;17.0;8.0;3;6;3;2;4.0;45.2
0.0;30.615384615384617;32.0;0.0;33.6;37.0;36.0;30.0;0;0.0;19.5;30.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3.0;3.0;0.0;1;1;0;1;1.0;8.88888889
43.0;40.5;41.0;29.0;39.1875;31.0;35.0;38.0;0;36.0;31.0;37.0;2;3;43.0;1;3;36.0;1;3;43.0;1;3;39.0;0;3;48.0;1;2;40.92857142857143;1;14.0;17.0;3.0;5;6;1;2;2.0;38.46666666666667
45.0;41.75;38.0;41.0;40.4375;30.0;34.0;34.0;0;43.0;40.0;46.0;1;3;45.0;3;3;46.0;0;3;45.0;1;3;40.0;0;3;47.0;1;2;45.63636363636363;1;11.0;17.0;6.0;4;6;2;2;4.0;46.6
44.0;36.59375;20.0;31.0;33.92307692307692;30.0;0.0;30.0;1;38.0;31.0;39.0;1;3;30.0;2;3;32.0;1;3;44.0;1;3;34.0;0;3;44.0;1;2;37.357142857142854;1;14.0;17.0;3.0;5;6;1;2;1.0;10.0
42.0;43.25;39.0;44.0;43.125;45.0;48.0;33.0;0;47.0;32.0;37.0;3;3;49.0;1;3;45.0;0;3;42.0;1;3;40.0;0;3;46.0;2;2;43.27272727272727;2;11.0;17.0;6.0;4;6;2;2;4.0;45.111111111111114
45.0;42.5;41.0;37.0;37.75;33.0;36.0;35.0;0;38.0;32.0;46.0;1;3;49.0;3;3;48.0;0;3;45.0;1;3;42.0;0;3;50.0;1;2;47.27272727272727;1;11.0;17.0;6.0;4;6;2;2;3.0;44.53333333333333
35.0;30.96875;21.0;33.0;33.714285714285715;31.0;31.0;22.5;1;42.0;27.0;36.0;1;3;32.0;1;3;0.0;0;3;35.0;2;3;41.0;0;3;43.0;1;2;35.90909090909091;1;11.0;14.0;3.0;4;5;1;2;1.0;26.0
47.0;35.0625;40.0;43.0;41.375;39.0;37.0;38.0;0;42.0;29.5;40.0;1;3;42.0;2;3;34.0;1;3;47.0;1;3;38.0;0;3;45.0;1;2;41.357142857142854;1;14.0;17.0;3.0;5;6;1;2;2.0;39.083333333333336
31.0;30.428571428571427;24.5;32.0;32.09375;29.0;23.0;33.0;2;36.0;32.0;43.0;0;3;28.0;2;3;37.0;0;3;31.0;1;3;0.0;0;3;0.0;0;2;29.5;1;6.0;9.0;3.0;2;3;1;1;1.0;12.0
41.0;39.75;36.0;33.0;39.625;35.0;41.0;36.0;0;39.0;37.0;39.0;1;3;45.0;2;3;47.0;1;3;41.0;1;3;36.0;0;3;47.0;0;2;43.0;1;12.0;17.0;5.0;4;6;2;2;3.0;42.666666666666664
42.0;36.875;34.0;30.0;36.875;31.0;30.0;27.5;0;41.0;40.0;46.0;1;3;42.0;3;3;49.0;1;3;42.0;1;3;39.0;0;3;42.0;1;2;44.357142857142854;1;14.0;17.0;3.0;5;6;1;2;2.0;38.5
39.0;40.75;30.0;32.0;37.75;32.0;40.0;31.0;0;40.0;35.0;48.0;1;3;42.0;2;3;48.0;1;3;39.0;1;3;37.0;0;3;38.0;1;2;43.357142857142854;1;14.0;17.0;3.0;5;6;1;2;3.0;44.6
34.0;28.571428571428573;34.0;31.0;36.142857142857146;30.0;30.0;34.0;0;49.0;34.0;46.0;0;3;48.0;2;3;32.0;0;3;34.0;1;3;35.0;0;3;48.0;0;2;41.0;1;6.0;17.0;11.0;2;6;4;2;1.0;20.77777777777778
36.0;41.125;39.0;30.0;38.6875;38.0;37.0;34.0;0;41.0;30.0;48.0;1;3;43.0;1;3;36.0;1;3;36.0;1;3;40.0;0;3;44.0;1;2;41.214285714285715;0;14.0;17.0;3.0;5;6;1;2;2.0;34.05555555555556
41.0;41.8125;37.0;32.0;41.0;34.0;42.0;30.0;0;45.0;35.0;34.0;2;3;48.0;3;3;43.0;0;3;41.0;1;3;40.0;0;3;45.0;1;2;41.72727272727273;2;11.0;17.0;6.0;4;6;2;2;2.0;35.22222222222222
41.0;42.9375;38.0;32.0;38.0625;36.0;40.0;35.0;0;37.0;36.0;45.0;1;3;42.0;3;3;50.0;0;3;41.0;1;3;39.0;0;3;37.0;1;2;41.63636363636363;1;11.0;17.0;6.0;4;6;2;2;3.0;42.666666666666664
44.0;37.8125;40.0;37.0;39.875;35.0;39.0;40.0;0;42.0;36.0;30.0;3;3;43.0;1;3;40.0;0;3;44.0;1;3;37.0;0;3;33.0;2;2;37.90909090909091;2;11.0;17.0;6.0;4;6;2;2;2.0;37.333333333333336
43.0;37.78125;35.0;43.0;38.125;31.0;34.0;33.0;0;36.0;30.0;30.0;2;3;40.0;1;3;44.0;2;3;43.0;1;3;39.0;0;3;49.0;1;2;40.642857142857146;2;14.0;17.0;3.0;5;6;1;2;2.0;38.96666666666667
44.0;38.5625;34.0;34.0;38.4375;32.0;41.0;30.0;0;37.0;32.0;44.0;1;3;35.0;1;3;35.0;1;3;44.0;1;3;37.0;0;3;42.0;1;2;39.857142857142854;0;14.0;17.0;3.0;5;6;1;2;2.0;38.611111111111114
42.0;39.4375;38.0;33.0;39.0;34.0;36.0;34.0;0;41.0;30.5;30.0;1;3;40.0;2;3;35.0;1;3;42.0;1;3;36.0;0;3;47.0;0;2;36.75;1;12.0;17.0;5.0;4;6;2;2;3.0;41.8
39.0;27.392857142857142;24.66666667;32.0;32.84615384692308;23.66666667;0.0;31.0;1;34.0;31.0;44.0;0;3;30.0;2;3;35.0;1;3;39.0;1;3;33.0;0;3;0.0;0;2;34.666666666666664;1;9.0;15.0;6.0;3;5;2;2;1.0;13.0
31.0;36.785714285714285;39.0;27.0;35.1875;33.0;30.0;30.0;0;35.0;43.0;36.0;2;3;45.0;2;3;44.0;0;3;31.0;1;3;36.0;0;3;47.0;1;2;39.09090909090909;2;11.0;17.0;6.0;4;6;2;2;2.0;35.77777777777778
0.0;33.437500000625;11.0;23.0;32.266666666666666;31.5;35.0;26.5;1;30.0;37.0;44.0;1;3;40.0;1;3;0.0;0;3;0.0;1;3;0.0;0;3;49.0;1;2;31.818181818181817;0;11.0;8.0;3.0;4;3;1;2;1.0;22.666666666666668
46.0;36.78125;34.0;39.0;39.5;33.0;35.0;35.0;0;35.0;31.0;43.0;2;3;42.0;3;3;43.0;0;3;46.0;1;3;35.0;0;3;43.0;2;2;43.54545454545455;3;11.0;17.0;6.0;4;6;2;2;3.0;43.666666666666664
0.0;31.65625;28.0;31.0;33.06666666666667;23.0;28.0;32.0;2;41.0;35.0;40.0;0;3;32.0;1;3;0.0;1;3;0.0;1;3;35.0;0;3;38.0;0;2;10.666666666666666;0;9.0;11.0;2.0;3;4;1;1;1.0;20.666666666666668
0.0;32.250000000625;24.0;30.0;19.25;20.0;22.0;33.0;3;8.0;28.0;33.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;2.0;3.0;1.0;1;1;0;1;1.0;15.666666666666666
43.0;34.875;36.0;30.0;36.3125;33.0;30.0;34.0;0;40.0;32.0;44.0;2;3;37.0;3;3;37.0;0;3;43.0;1;3;37.0;1;3;42.0;2;2;40.5;3;14.0;17.0;3.0;5;6;1;2;2.0;39.333333333333336
43.0;39.3125;36.0;44.0;38.0625;31.0;38.0;33.0;0;37.0;31.0;38.0;2;3;43.0;2;3;48.0;0;3;43.0;1;3;38.0;0;3;44.0;1;2;41.81818181818182;2;11.0;17.0;6.0;4;6;2;2;3.0;41.166666666666664
37.0;34.42857142857143;33.0;31.0;36.5;34.0;37.0;34.0;0;33.0;30.5;43.0;2;3;42.0;3;3;41.0;0;3;37.0;1;3;33.0;0;3;47.0;2;2;41.81818181818182;3;11.0;17.0;6.0;4;6;2;2;1.0;29.666666666666668
45.0;40.6875;38.0;39.0;42.75;33.0;47.0;36.0;0;41.0;41.0;42.0;2;3;47.0;2;3;42.0;0;3;45.0;1;3;38.0;0;3;47.0;1;2;45.09090909090909;2;11.0;17.0;6.0;4;6;2;2;4.0;46.6
0.0;40.0;36.0;31.66666667;36.166666666666664;30.0;28.5;35.0;1;36.0;33.5;43.0;1;3;41.0;1;3;39.0;0;3;0.0;1;3;38.0;0;3;43.0;1;2;30.727272727272727;0;11.0;14.0;3.0;4;5;1;2;1.0;23.555555555555557
48.0;34.6875;40.0;37.0;39.9375;43.0;36.0;33.5;0;44.0;37.5;40.0;1;3;41.0;1;3;36.0;1;3;48.0;1;3;40.0;0;3;43.0;1;2;41.5;0;14.0;17.0;3.0;5;6;1;2;1.0;27.416666666666668
40.0;39.3125;35.0;34.0;37.125;33.0;37.0;30.0;0;42.0;30.0;45.0;2;3;43.0;2;3;40.0;1;3;40.0;1;3;36.0;0;3;40.0;2;2;41.714285714285715;3;14.0;17.0;3.0;5;6;1;2;1.0;27.166666666666668
0.0;14.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;2.0;30.666666666666668
42.0;40.1875;39.0;33.0;38.0625;39.0;42.0;36.0;0;42.0;30.0;35.0;2;3;47.0;2;3;43.0;0;3;42.0;1;3;40.0;0;3;50.0;1;2;42.90909090909091;2;11.0;17.0;6.0;4;6;2;2;3.0;42.77777777777778
39.0;36.5625;36.0;28.0;39.21875;32.0;31.5;31.0;0;46.0;31.0;27.0;2;3;42.0;1;3;37.0;1;3;39.0;1;3;37.0;0;3;43.0;1;2;37.214285714285715;1;14.0;14.0;0.0;5;5;0;2;1.0;23.333333333333332
44.0;39.34375;40.0;34.0;41.25;38.0;43.0;31.0;0;42.0;28.5;47.0;2;3;42.0;3;3;47.0;0;3;44.0;1;3;35.0;0;3;49.0;2;2;45.18181818181818;3;11.0;17.0;6.0;4;6;2;2;3.0;42.583333333333336
33.0;38.57142857142857;36.0;30.0;34.75;34.0;33.0;36.0;0;35.0;34.0;36.0;1;3;41.0;1;3;44.0;0;3;33.0;1;3;36.0;0;3;47.0;1;2;38.54545454545455;0;11.0;17.0;6.0;4;6;2;2;1.0;18.555555555555557
42.0;36.4375;41.0;31.0;38.6875;38.0;33.0;31.0;0;45.0;29.66666667;36.0;2;3;41.0;0;3;44.0;0;3;42.0;1;3;0.0;0;3;45.0;1;2;40.5;1;8.0;14.0;6.0;3;5;2;2;2.0;37.285714285714285
43.0;40.625;37.0;43.0;39.875;30.0;41.0;34.0;0;44.0;34.0;40.0;1;3;43.0;2;3;30.0;1;3;43.0;1;3;40.0;0;3;37.0;0;2;39.0;1;12.0;17.0;5.0;4;6;2;2;3.0;42.166666666666664
48.0;39.625;34.0;39.0;42.6875;47.0;47.0;36.0;0;43.0;37.0;43.0;2;3;42.0;2;3;43.0;1;3;48.0;1;3;39.0;0;3;43.0;1;2;43.857142857142854;2;14.0;17.0;3.0;5;6;1;2;3.0;40.166666666666664
46.0;35.25;36.0;32.0;37.0625;30.0;35.0;35.0;0;34.0;30.0;42.0;2;3;40.0;1;3;50.0;0;3;46.0;1;3;38.0;0;3;47.0;2;2;43.45454545454545;2;11.0;17.0;6.0;4;6;2;2;3.0;41.86666666666667
44.0;31.25;36.0;37.0;35.71875;33.0;27.5;30.0;1;33.5;37.0;38.0;1;3;41.0;1;3;33.0;1;3;44.0;1;3;36.0;0;3;43.0;1;2;39.57142857142857;0;14.0;17.0;3.0;5;6;1;2;1.0;25.8
43.0;40.1875;38.0;41.0;39.6875;31.0;39.0;36.0;0;42.0;30.0;45.0;2;3;42.0;2;3;46.0;0;3;43.0;1;3;42.0;0;3;45.0;2;2;43.63636363636363;3;11.0;17.0;6.0;4;6;2;2;3.0;43.5
45.0;13.333333333333334;0.0;0.0;45.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;45.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;3.0;3.0;0;1;1;1;1.0;26.666666666666668
35.0;39.46875;43.0;43.0;42.25;35.0;41.0;39.0;0;45.0;30.0;49.0;2;3;38.0;3;3;45.0;0;3;35.0;1;3;46.0;0;3;47.0;1;2;41.81818181818182;2;11.0;17.0;6.0;4;6;2;2;4.0;46.166666666666664
43.0;43.4375;38.0;32.0;35.8125;36.0;34.0;32.0;0;30.0;30.0;38.0;2;3;44.0;2;3;42.0;0;3;43.0;1;3;34.0;0;3;31.0;1;2;39.72727272727273;2;11.0;17.0;6.0;4;6;2;2;4.0;48.0
0.0;27.428571428571427;0.0;28.0;34.0;0.0;0.0;31.0;0;34.0;27.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3.0;0.0;3.0;1;0;1;1;1.0;25.333333333333332
0.0;33.8125;39.0;20.0;37.46666666666667;22.5;35.0;34.0;0;33.0;39.0;27.0;1;3;42.0;2;3;25.0;2;3;0.0;1;3;0.0;0;3;0.0;0;2;23.5;2;12.0;3.0;9.0;4;1;3;1;1.0;29.333333333333332
46.0;40.875;37.0;37.0;37.8125;32.0;38.0;31.5;0;36.0;32.0;46.0;1;3;46.0;3;3;47.0;0;3;46.0;1;3;45.0;0;3;43.0;1;2;45.45454545454545;1;11.0;17.0;6.0;4;6;2;2;3.0;44.333333333333336
46.0;35.375;44.0;37.0;45.625;34.0;45.0;32.0;0;48.0;36.0;49.0;0;3;37.0;2;3;46.0;1;3;46.0;1;3;43.0;0;3;45.0;0;2;43.0;1;9.0;17.0;8.0;3;6;3;2;1.0;28.083333333333332
45.0;38.6875;38.0;39.0;38.1875;28.0;35.0;36.0;0;39.0;34.0;42.0;1;3;41.0;3;3;46.0;1;3;45.0;1;3;35.0;0;3;48.0;1;2;44.142857142857146;1;14.0;17.0;3.0;5;6;1;2;2.0;36.666666666666664
0.0;27.07142857;0.0;33.0;32.7;18.5;26.0;22.5;1;0.0;29.0;33.0;1;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;1;2;12.375;0;8.0;3.0;5.0;3;1;2;1;1.0;26.0
0.0;37.1875;30.5;0.0;35.40909090909091;33.0;30.0;30.0;0;41.0;37.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3.0;0.0;3.0;1;0;1;1;1.0;28.666666666666668
47.0;30.9375;39.0;34.0;38.6875;37.0;35.0;34.0;0;31.0;40.0;42.0;0;3;46.0;2;3;36.0;1;3;47.0;1;3;42.0;0;3;49.0;0;2;43.0;1;9.0;17.0;8.0;3;6;3;2;1.0;23.77777777777778
0.0;31.5625;0.0;35.0;0.0;27.0;0.0;41.0;0;0.0;28.5;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3.0;0.0;3.0;1;0;1;1;2.0;31.333333333333332
0.0;30.035714285714285;35.0;30.5;34.46666666666667;31.0;24.0;30.0;1;35.0;35.0;39.0;1;3;43.0;0;3;0.0;1;3;0.0;1;3;37.0;0;3;0.0;1;2;10.636363636363637;0;11.0;9.0;2.0;4;3;1;1;1.0;27.333333333333332
41.0;32.285714285714285;34.0;13.0;36.625;31.0;34.0;30.0;0;39.0;30.0;45.0;1;3;32.0;2;3;33.0;1;3;41.0;1;3;36.0;0;3;48.0;1;2;39.214285714285715;1;14.0;17.0;3.0;5;6;1;2;1.0;27.0
44.0;40.5625;33.0;40.0;39.75;37.0;38.0;36.0;0;44.0;32.5;34.0;2;3;40.0;2;3;46.0;0;3;44.0;1;3;42.0;0;3;48.0;1;2;40.90909090909091;2;11.0;17.0;6.0;4;6;2;2;3.0;43.0
0.0;31.0;33.0;31.0;32.1;0.0;0.0;28.5;0;30.0;43.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;40.0;0;3;42.0;0;2;0.0;0;3.0;5.0;2.0;1;2;1;1;1.0;27.333333333333332
40.0;38.1875;46.0;45.0;43.57142857142857;40.0;37.0;37.0;0;44.0;33.0;0.0;0;3;0.0;0;3;0.0;0;3;40.0;1;3;43.0;0;3;0.0;0;2;40.0;0;3.0;6.0;3.0;1;2;1;2;2.0;37.166666666666664
47.0;35.46875;0.0;35.0;38.53846153846154;39.0;27.0;26.5;1;34.0;30.0;40.0;0;3;36.0;3;3;40.0;1;3;47.0;1;3;39.0;0;3;50.0;0;2;41.0;1;9.0;17.0;8.0;3;6;3;2;2.0;32.0
0.0;30.812499999375;31.0;32.0;33.86666666666667;30.0;23.0;32.0;1;41.0;35.5;44.0;1;3;32.0;1;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;1;2;20.727272727272727;0;11.0;6.0;5.0;4;2;2;1;1.0;27.333333333333332
0.0;35.10416666625;35.0;32.0;33.875;31.0;0.0;29.5;0;32.0;33.0;38.0;1;3;0.0;0;3;0.0;0;3;0.0;1;3;40.0;0;3;0.0;1;2;14.25;0;8.0;6.0;2.0;3;2;1;1;2.0;38.0
0.0;32.6875;37.0;27.66666667;36.333333333333336;36.0;30.0;32.0;0;32.0;40.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;47.0;0;2;0.0;0;3.0;2.0;1.0;1;1;0;1;1.0;15.666666666666666
0.0;26.937499999375;33.0;20.0;37.857142857142854;32.0;0.0;30.0;0;36.0;39.0;17.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3.0;0.0;3.0;1;0;1;1;1.0;11.666666666666666
0.0;23.0;0.0;0.0;0.0;0.0;0.0;17.0;0;0.0;22.5;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;28.666666666666668
0.0;32.624999999375;0.0;32.0;37.44444444444444;39.0;0.0;31.0;0;39.0;30.0;37.0;0;3;0.0;1;3;0.0;0;3;0.0;1;3;0.0;0;3;43.0;0;2;0.0;0;6.0;5.0;1.0;2;2;0;1;3.0;42.333333333333336
46.0;38.21875;36.0;37.0;38.6875;33.0;35.0;34.0;0;45.0;30.0;43.0;1;3;40.0;3;3;44.0;1;3;46.0;1;3;44.0;0;3;45.0;1;2;43.5;1;14.0;17.0;3.0;5;6;1;2;2.0;39.111111111111114
0.0;37.0;0.0;32.0;39.0;30.0;0.0;26.33333333;0;35.0;44.0;38.0;0;3;0.0;1;3;0.0;0;3;0.0;1;3;40.0;0;3;43.0;0;2;0.0;0;6.0;8.0;2.0;2;3;1;1;3.0;41.0
47.0;38.9375;37.0;34.0;40.8125;41.0;36.0;43.0;0;48.0;37.0;41.0;0;3;43.0;3;3;41.0;1;3;47.0;1;3;39.0;0;3;45.0;0;2;43.666666666666664;1;9.0;17.0;8.0;3;6;3;2;1.0;20.333333333333332
50.0;39.5625;39.0;30.0;40.375;40.0;37.0;30.0;0;40.0;33.5;46.0;2;3;33.0;2;3;45.0;0;3;50.0;1;3;38.0;0;3;42.0;1;2;42.81818181818182;2;11.0;17.0;6.0;4;6;2;2;2.0;39.666666666666664
43.0;34.1875;38.0;36.0;40.0625;34.0;33.0;32.0;0;41.0;38.0;40.0;0;3;44.0;3;3;31.0;0;3;43.0;1;3;43.0;0;3;42.0;0;2;43.5;1;6.0;17.0;11.0;2;6;4;2;2.0;33.333333333333336
48.0;28.875;34.0;35.0;38.0625;30.0;30.0;30.0;0;45.0;33.5;41.0;0;3;0.0;1;3;0.0;0;3;48.0;1;3;40.0;0;3;0.0;0;2;24.0;0;6.0;9.0;3.0;2;3;1;1;2.0;35.666666666666664
47.0;38.25;40.0;36.0;40.9375;42.0;35.0;32.0;0;44.0;45.0;34.0;3;3;46.0;2;3;38.0;0;3;47.0;1;3;36.0;0;3;49.0;2;2;43.54545454545455;3;11.0;17.0;6.0;4;6;2;2;2.0;38.44444444444444
43.0;39.8125;38.0;44.0;40.1875;35.0;39.0;38.0;0;40.0;44.0;44.0;1;3;40.0;3;3;49.0;1;3;43.0;1;3;43.0;0;3;50.0;1;2;44.857142857142854;1;14.0;17.0;3.0;5;6;1;2;3.0;43.833333333333336
0.0;18.444444444444443;0.0;25.5;0.0;0.0;0.0;22.66666667;0;0.0;31.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;26.666666666666668
46.0;38.15625;36.0;37.0;36.1875;33.0;35.0;34.0;0;34.0;41.0;44.0;1;3;40.0;3;3;44.0;1;3;46.0;1;3;40.0;0;3;45.0;1;2;43.714285714285715;1;14.0;17.0;3.0;5;6;1;2;2.0;38.77777777777778
48.0;32.875;37.0;34.0;38.875;34.0;36.0;30.0;0;32.0;35.0;42.0;1;3;44.0;2;3;39.0;1;3;48.0;1;3;36.0;0;3;47.0;1;2;43.785714285714285;1;14.0;17.0;3.0;5;6;1;2;1.0;24.11111111111111
