CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
84.0;65.0;11;75.0;0.0;367.0;59.0;33.1875;31.0;33.0;35.0;7;1;35.0;27.0;43.0;2;8;16.0;13.0;1;0.0;1;1;38.0;0;31.875;2.0
78.0;59.0;8;73.0;0.0;341.0;60.0;36.22222222222222;30.0;34.0;43.0;9;0;34.0;38.0;40.0;1;9;18.0;18.0;1;38.0;0;1;39.0;1;33.5;2.0
76.0;85.0;6;74.0;0.0;353.0;65.0;31.6875;30.0;30.0;36.0;6;3;35.5;36.0;21.0;1;8;16.0;14.0;1;0.0;2;1;39.0;0;26.125;1.0
84.0;68.0;8;73.0;0.0;363.0;67.0;34.52777777777778;35.0;47.0;42.0;8;1;38.0;36.0;35.5;1;9;18.0;16.0;1;4.0;1;1;40.0;1;36.416666666666664;2.0
62.0;63.0;7;56.0;0.0;286.0;49.0;30.625;14.0;31.0;36.0;7;1;36.0;39.0;34.0;1;8;16.0;12.0;1;0.0;1;2;37.0;0;39.0;2.0
68.0;62.0;7;53.0;0.0;311.0;63.0;33.0;22.0;33.0;42.0;6;2;40.0;35.0;17.0;1;8;16.0;11.0;1;0.0;2;2;42.0;0;38.0;2.0
63.0;57.0;8;63.0;0.0;298.0;50.0;31.375000000625;28.5;30.0;13.66666667;6;2;50.0;39.0;30.0;1;8;16.0;9.0;1;0.0;2;2;38.0;0;12.4;1.0
80.0;67.0;1;66.0;0.0;347.0;60.0;36.55555555555556;30.0;38.0;38.0;9;0;35.0;33.0;37.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;38.125;2.0
78.0;64.0;13;77.0;0.0;328.0;49.0;35.0;30.0;31.0;34.0;9;0;36.0;35.0;36.0;1;9;18.0;18.0;1;42.0;0;1;41.0;1;25.90909090909091;1.0
78.0;70.0;12;71.0;0.0;338.0;62.0;34.44444444444444;37.0;32.0;34.0;8;0;38.0;38.0;38.0;1;9;18.0;16.0;1;18.0;1;1;40.0;1;30.46153846153846;2.0
80.0;62.0;19;70.0;0.0;341.0;62.0;34.0;30.0;33.0;34.0;8;0;34.0;37.0;32.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;25.4;1.0
76.0;71.0;11;70.0;0.0;346.0;62.0;37.77777777777778;36.0;37.0;33.0;9;0;41.0;42.0;43.0;1;9;18.0;18.0;1;33.0;0;1;42.0;1;35.375;2.0
67.0;76.0;11;78.0;0.0;348.0;63.0;35.20370370444444;25.66666667;34.0;34.0;8;1;36.0;37.0;35.0;1;9;18.0;14.0;1;50.0;1;3;39.0;1;38.93333333333333;2.0
71.0;58.0;18;51.0;56.0;404.0;62.0;34.22222222222222;26.0;30.0;38.0;8;1;30.0;36.0;40.0;1;9;18.0;14.0;1;42.0;1;2;42.0;1;30.857142857142858;2.0
60.0;60.0;11;53.0;62.0;423.0;58.0;38.03125;42.0;29.5;31.0;7;1;44.0;37.0;40.0;1;8;16.0;15.0;2;0.0;1;1;40.0;0;16.0;1.0
74.0;59.0;20;67.0;0.0;356.0;69.0;34.166666666666664;35.0;36.0;34.0;8;0;42.0;40.0;50.0;1;9;18.0;16.0;1;0.0;1;1;43.0;1;34.9375;2.0
79.0;62.0;8;65.0;0.0;345.0;66.0;33.22222222222222;30.0;33.0;34.0;8;0;43.0;39.0;42.0;1;9;18.0;16.0;1;6.0;1;1;40.0;1;35.666666666666664;2.0
75.0;76.0;18;66.0;0.0;352.0;69.0;35.44444444444444;34.0;34.0;32.0;9;0;37.0;33.0;38.0;1;9;18.0;18.0;1;40.0;0;1;42.0;1;39.0;2.0
72.0;68.0;11;74.0;0.0;340.0;63.0;35.72222222222222;34.0;37.0;37.0;9;0;40.0;37.0;30.0;1;9;18.0;18.0;1;32.0;0;1;37.0;1;27.884615384615383;1.0
72.0;70.0;16;73.0;0.0;343.0;57.0;35.333333333333336;34.0;41.0;41.0;8;0;46.0;37.0;43.0;1;9;18.0;16.0;1;1.0;1;1;43.0;1;41.388888888888886;3.0
69.0;52.0;11;71.0;0.0;352.0;76.0;30.72222222222222;28.5;31.0;31.0;7;1;41.0;34.0;40.0;1;9;18.0;12.0;1;7.0;2;2;43.0;1;32.3125;2.0
80.0;76.0;1;80.0;0.0;367.0;65.0;31.875;22.5;29.5;35.5;5;4;24.5;35.0;45.0;1;8;16.0;9.0;2;0.0;3;2;45.0;0;38.785714285714285;2.0
83.0;74.0;7;70.0;0.0;368.0;67.0;30.729166666875;26.5;25.0;33.0;4;4;30.0;36.0;43.0;1;8;16.0;9.0;2;0.0;4;2;27.0;0;31.8125;2.0
80.0;73.0;20;70.0;0.0;364.0;66.0;38.77777777777778;28.5;42.0;37.0;8;1;39.0;42.0;47.0;1;9;18.0;14.0;1;43.0;1;2;47.0;1;40.61538461538461;3.0
84.0;59.0;20;70.0;0.0;353.0;60.0;34.111111111111114;28.0;34.0;30.0;8;1;36.0;36.0;46.0;1;9;18.0;14.0;1;40.0;1;2;38.0;1;30.153846153846153;2.0
76.0;82.0;15;78.0;0.0;348.0;61.0;32.3125;25.0;30.0;32.0;7;1;30.0;38.0;46.0;1;8;16.0;12.0;1;0.0;1;3;41.0;0;25.625;1.0
82.0;68.0;6;68.0;0.0;354.0;69.0;35.55555555555556;28.5;35.0;32.0;8;1;36.0;40.0;46.0;1;9;18.0;14.0;1;40.0;1;2;37.0;1;26.653846153846153;1.0
82.0;68.0;16;73.0;0.0;341.0;53.0;37.333333333333336;34.0;32.0;39.0;9;0;30.0;42.0;46.0;1;9;18.0;18.0;1;41.0;0;1;33.0;1;38.8125;2.0
70.0;70.0;4;74.0;0.0;360.0;69.0;35.875;24.0;32.0;38.0;7;1;36.0;42.0;47.0;1;8;16.0;12.0;1;0.0;1;3;46.0;0;35.42857142857143;2.0
68.0;76.0;16;76.0;0.0;359.0;63.0;35.22222222222222;28.5;31.0;31.0;8;1;33.0;42.0;44.0;1;9;18.0;14.0;1;45.0;1;2;37.0;1;36.285714285714285;2.0
72.0;82.0;9;72.0;0.0;356.0;65.0;32.875;23.5;30.0;36.0;7;1;35.0;32.0;47.0;1;8;16.0;12.0;1;0.0;1;2;42.0;0;33.4;2.0
72.0;88.0;9;70.0;0.0;358.0;69.0;34.833333333333336;30.0;34.0;33.0;9;0;36.0;32.0;46.0;1;9;18.0;18.0;1;43.0;0;1;43.0;1;34.535714285714285;2.0
72.0;82.0;11;73.0;0.0;351.0;67.0;36.833333333333336;33.0;30.0;43.0;8;0;43.0;36.0;47.0;1;9;18.0;16.0;1;22.0;1;1;45.0;1;37.833333333333336;2.0
80.0;79.0;6;66.0;0.0;349.0;58.0;34.46296296222223;26.33333333;35.0;30.0;8;1;40.0;40.0;46.0;1;9;18.0;14.0;1;36.0;1;3;36.0;1;35.833333333333336;2.0
80.0;62.0;6;66.0;0.0;347.0;59.0;36.6875;24.5;30.0;50.0;7;1;33.0;40.0;45.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;32.714285714285715;2.0
67.0;82.0;7;66.0;0.0;365.0;80.0;36.979166667499996;27.66666667;40.0;31.0;7;2;49.0;43.0;47.0;1;8;16.0;12.0;1;0.0;1;3;32.0;0;29.0625;1.0
78.0;71.0;20;69.0;0.0;339.0;58.0;34.97222222222222;25.0;31.5;45.0;7;3;27.5;38.0;48.0;1;9;18.0;12.0;2;38.0;2;2;37.0;1;27.545454545454547;1.0
74.0;62.0;16;70.0;0.0;340.0;65.0;33.0625;23.0;31.0;36.0;7;2;30.0;42.0;49.0;1;8;16.0;12.0;1;0.0;1;3;30.0;0;35.0;2.0
68.0;82.0;16;73.0;0.0;347.0;60.0;37.611111111111114;30.0;33.0;43.0;9;0;40.0;41.0;49.0;1;9;18.0;18.0;1;32.0;0;1;44.0;1;28.23076923076923;1.0
76.0;64.0;8;70.0;0.0;334.0;60.0;38.888888888888886;29.0;43.0;37.0;8;1;42.0;42.0;47.0;1;9;18.0;14.0;1;44.0;1;2;42.0;1;36.94444444444444;2.0
77.0;76.0;16;66.0;0.0;337.0;63.0;34.833333333333336;30.0;34.0;33.0;9;0;32.0;41.0;46.0;1;9;18.0;18.0;1;36.0;0;1;37.0;1;33.7;2.0
66.0;79.0;20;72.0;0.0;348.0;63.0;35.851851851666666;30.0;31.0;46.0;8;1;33.0;42.0;46.0;1;9;18.0;17.0;1;31.0;1;1;33.0;1;32.54545454545455;2.0
78.0;65.0;1;67.0;0.0;332.0;59.0;37.5;31.0;34.0;42.0;8;0;35.0;41.0;48.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;37.625;2.0
74.0;59.0;10;66.0;0.0;339.0;69.0;39.611111111111114;38.0;30.0;50.0;9;0;33.0;40.0;43.0;1;9;18.0;18.0;1;39.0;0;1;37.0;1;32.38461538461539;2.0
72.0;52.0;10;73.0;0.0;326.0;63.0;35.94444444444444;29.5;32.0;44.0;8;1;33.0;38.0;47.0;1;9;18.0;14.0;1;34.0;1;2;39.0;1;34.81818181818182;2.0
70.0;76.0;6;69.0;0.0;337.0;65.0;30.22222222222222;27.0;39.0;37.0;7;1;31.0;33.0;44.0;1;9;18.0;12.0;1;2.0;2;2;38.0;1;34.6;2.0
74.0;55.0;8;64.0;0.0;341.0;67.0;32.666666666666664;22.5;32.0;33.0;7;2;30.0;29.0;44.0;2;9;18.0;11.0;1;46.0;2;2;46.0;1;34.15;2.0
70.0;80.0;14;69.0;0.0;334.0;63.0;40.94444444444444;32.0;45.0;42.0;9;0;40.0;45.0;42.0;1;9;18.0;18.0;1;45.0;0;1;46.0;1;42.0;3.0
74.0;76.0;18;68.0;0.0;333.0;67.0;35.388888888888886;26.0;38.0;40.0;8;1;31.0;33.0;42.0;1;9;18.0;14.0;1;46.0;1;3;39.0;1;30.923076923076923;2.0
80.0;61.0;8;74.0;0.0;366.0;74.0;33.9375;20.0;41.0;34.0;7;2;34.0;43.0;42.0;1;8;16.0;12.0;1;0.0;1;2;42.0;0;36.875;2.0
82.0;76.0;10;70.0;0.0;348.0;57.0;40.44444444444444;27.5;42.0;40.0;8;1;50.0;43.0;44.0;1;9;18.0;14.0;1;48.0;1;2;48.0;1;37.52777777777778;2.0
62.0;52.0;20;59.0;0.0;299.0;58.0;34.8125;31.5;34.0;39.0;8;2;31.0;33.0;44.0;1;8;16.0;16.0;1;0.0;0;2;42.0;0;16.0;1.0
77.0;75.0;11;54.0;55.0;415.0;59.0;24.3125;7.0;30.0;30.0;6;2;32.0;22.0;42.0;3;8;16.0;9.0;1;0.0;2;3;37.0;0;13.0;1.0
68.0;59.0;8;55.0;70.0;409.0;62.0;43.1764705882353;47.0;39.0;39.0;8;0;48.0;43.0;41.0;1;8;17.0;17.0;1;38.0;0;1;48.0;1;37.166666666666664;2.0
74.0;68.0;14;51.0;69.0;427.0;54.0;35.0625;26.0;40.0;41.0;7;2;38.5;34.0;44.0;1;8;16.0;12.0;1;0.0;1;3;39.0;0;35.8;2.0
65.0;51.0;20;58.0;71.0;427.0;51.0;33.96875;34.0;30.0;32.0;8;3;36.5;31.0;42.0;1;8;16.0;16.0;1;0.0;0;2;39.0;0;37.75;2.0
68.0;52.0;18;62.0;66.0;441.0;56.0;26.203703703888888;15.0;26.0;25.5;5;5;30.0;30.5;44.0;2;9;18.0;9.0;3;35.0;4;2;11.66666667;1;22.0;1.0
80.0;80.0;9;57.0;50.0;406.0;61.0;30.375;25.5;21.0;36.5;5;5;31.0;32.0;41.0;1;8;16.0;10.0;2;0.0;3;2;30.0;0;31.4375;2.0
77.0;78.0;6;61.0;0.0;353.0;73.0;33.5;23.0;41.0;35.0;7;2;31.0;37.0;42.0;1;8;16.0;12.0;1;0.0;1;3;45.0;0;45.0;3.0
74.0;59.0;10;75.0;0.0;345.0;67.0;31.21875;24.0;30.0;37.0;6;3;33.5;27.5;46.0;2;8;16.0;9.0;1;0.0;2;2;30.0;0;33.8;2.0
76.0;67.0;11;67.0;0.0;334.0;59.0;32.888888888888886;19.0;32.0;44.0;8;1;31.0;30.0;44.0;1;9;18.0;14.0;1;35.0;1;2;46.0;1;38.5;2.0
74.0;85.0;11;65.0;0.0;340.0;63.0;33.760416667499996;25.66666667;17.5;50.0;6;2;31.0;33.0;38.0;1;8;16.0;11.0;2;0.0;2;3;40.0;0;24.363636363636363;1.0
70.0;84.0;12;76.0;0.0;368.0;70.0;35.77777777777778;25.0;32.0;44.0;8;1;33.0;31.0;44.0;1;9;18.0;14.0;1;45.0;1;2;45.0;1;38.85;2.0
86.0;92.0;10;74.0;0.0;373.0;64.0;39.27777777777778;33.0;42.0;50.0;8;0;32.0;49.0;45.0;1;9;18.0;16.0;1;21.0;1;1;44.0;1;38.125;2.0
88.0;67.0;10;67.0;0.0;365.0;68.0;41.05555555555556;38.0;34.0;42.0;9;0;30.0;49.0;44.0;1;9;18.0;18.0;1;46.0;0;1;43.0;1;38.625;2.0
82.0;91.0;17;73.0;0.0;379.0;69.0;38.05555555555556;32.0;31.0;47.0;9;1;33.0;35.0;37.0;1;9;18.0;18.0;1;47.0;0;2;46.0;1;42.3125;3.0
74.0;61.0;10;74.0;0.0;366.0;72.0;36.375;23.0;40.0;50.0;7;1;31.0;35.0;47.0;1;8;16.0;12.0;1;0.0;1;2;45.0;0;39.57142857142857;2.0
81.0;70.0;20;70.0;0.0;368.0;73.0;36.55555555555556;31.0;31.0;39.0;9;1;40.0;33.0;42.0;1;9;18.0;18.0;1;44.0;0;2;40.0;1;35.22222222222222;2.0
80.0;62.0;6;64.0;0.0;339.0;67.0;38.20370370444444;26.66666667;39.0;42.0;8;1;41.0;38.0;44.0;1;9;18.0;14.0;1;46.0;1;3;40.0;1;31.714285714285715;2.0
74.0;80.0;12;72.0;0.0;353.0;62.0;36.24074074000001;26.33333333;44.0;38.0;8;1;36.0;32.0;41.0;1;9;18.0;14.0;1;50.0;1;3;40.0;1;27.25;1.0
88.0;79.0;11;66.0;0.0;347.0;66.0;35.111111111111114;28.0;32.0;39.0;8;1;38.0;37.0;30.0;1;9;18.0;14.0;1;39.0;1;2;37.0;1;40.45454545454545;3.0
74.0;80.0;10;59.0;62.0;448.0;67.0;38.0;35.0;30.0;42.0;8;0;39.0;41.0;42.0;1;8;16.0;16.0;1;0.0;0;1;38.0;0;37.0625;2.0
70.0;60.0;11;74.0;0.0;325.0;54.0;35.01851851777778;27.33333333;31.0;37.0;8;1;37.0;35.0;40.0;1;9;18.0;14.0;1;44.0;1;3;37.0;1;36.28125;2.0
69.0;54.0;8;71.0;0.0;332.0;61.0;39.6875;35.5;43.0;41.0;8;1;39.0;38.0;44.0;1;8;16.0;16.0;1;0.0;0;2;47.0;0;33.6875;2.0
76.0;70.0;11;63.0;0.0;332.0;57.0;36.666666666666664;33.5;30.0;45.0;9;1;40.0;35.0;37.0;1;9;18.0;18.0;1;30.0;0;2;38.0;1;34.357142857142854;2.0
83.0;57.0;16;59.0;59.0;407.0;56.0;35.1875;32.0;30.0;42.0;8;0;39.0;31.0;38.0;1;8;16.0;16.0;1;0.0;0;1;36.0;0;31.821428571428573;2.0
74.0;70.0;7;62.0;0.0;342.0;63.0;37.854166667499996;28.66666667;35.0;42.0;7;1;40.0;41.0;44.0;1;8;16.0;12.0;1;0.0;1;3;45.0;0;35.2;2.0
69.0;52.0;11;70.0;0.0;335.0;65.0;35.4375;25.0;37.0;42.0;7;1;40.0;32.0;41.0;1;8;16.0;12.0;1;0.0;1;2;46.0;0;37.0;2.0
63.0;57.0;8;55.0;55.0;407.0;52.0;35.111111111111114;35.0;40.0;36.0;8;1;43.0;31.0;39.0;1;9;18.0;16.0;1;27.0;1;1;38.0;1;19.0;1.0
57.0;43.0;19;59.0;59.0;413.0;60.0;33.05555555555556;18.5;30.0;42.0;8;1;34.0;37.0;41.0;1;9;18.0;14.0;1;39.0;1;2;37.0;1;30.22222222222222;2.0
62.0;43.0;5;51.0;55.0;398.0;60.0;34.65740740666667;25.33333333;40.0;42.0;7;2;36.0;36.0;36.0;1;9;18.0;13.0;1;38.0;2;3;37.0;1;34.4;2.0
71.0;60.0;8;66.0;0.0;332.0;64.0;39.94444444444444;22.5;49.0;50.0;8;1;41.0;38.0;47.0;1;9;18.0;14.0;1;49.0;1;2;47.0;1;33.0;2.0
72.0;80.0;12;65.0;0.0;334.0;58.0;34.611111111111114;22.5;37.0;44.0;8;1;36.0;32.0;34.0;1;9;18.0;14.0;1;41.0;1;2;38.0;1;26.125;1.0
68.0;71.0;11;69.0;0.0;334.0;62.0;38.833333333333336;33.0;39.0;43.0;9;0;39.0;37.0;44.0;1;9;18.0;18.0;1;44.0;0;1;42.0;1;33.65625;2.0
77.0;64.0;7;73.0;0.0;347.0;67.0;39.5;41.0;31.0;42.0;9;0;33.0;40.0;39.0;1;9;18.0;18.0;1;40.0;0;1;46.0;1;42.857142857142854;3.0
74.0;70.0;20;67.0;0.0;342.0;59.0;35.833333333333336;30.0;30.0;41.0;9;0;35.0;39.0;39.0;1;9;18.0;18.0;1;36.0;0;1;44.0;1;37.4;2.0
74.0;78.0;15;67.0;0.0;356.0;74.0;39.611111111111114;31.0;32.0;44.0;9;0;39.0;41.0;40.0;1;9;18.0;18.0;1;49.0;0;1;44.0;1;39.46153846153846;2.0
77.0;76.0;8;71.0;0.0;358.0;68.0;36.94444444444444;38.0;31.0;40.0;9;0;34.0;40.0;33.0;1;9;18.0;18.0;1;31.0;0;1;41.0;1;32.95;2.0
80.0;73.0;10;70.0;0.0;352.0;67.0;35.0;39.0;30.0;38.0;9;0;33.0;35.0;33.0;1;9;18.0;18.0;1;30.0;0;1;35.0;1;31.2;2.0
78.0;73.0;12;74.0;0.0;375.0;71.0;32.864583332500004;24.33333333;30.0;41.0;6;2;30.0;40.0;32.0;1;8;16.0;11.0;1;0.0;2;3;36.0;0;34.4;2.0
51.0;71.0;20;66.0;0.0;303.0;58.0;29.6875;11.0;30.0;37.0;7;1;32.0;40.0;33.0;1;8;16.0;12.0;1;0.0;1;3;42.0;0;11.0;1.0
62.0;59.0;11;68.0;0.0;311.0;58.0;42.5;43.0;30.0;47.0;9;0;37.0;41.0;39.0;1;9;18.0;18.0;1;49.0;0;1;46.0;1;38.90909090909091;2.0
77.0;93.0;16;76.0;0.0;360.0;67.0;41.111111111111114;43.0;39.0;48.0;9;0;42.0;40.0;41.0;1;9;18.0;18.0;1;34.0;0;1;37.0;1;42.23076923076923;3.0
75.0;71.0;8;71.0;0.0;355.0;67.0;35.5;32.0;47.0;38.0;9;0;31.0;38.0;38.0;1;9;18.0;18.0;1;34.0;0;1;33.0;1;35.642857142857146;2.0
76.0;74.0;10;71.0;0.0;352.0;63.0;33.5;24.5;30.0;41.0;7;1;38.0;36.0;40.0;1;9;18.0;12.0;1;27.0;2;2;37.0;1;22.0;1.0
70.0;83.0;10;71.0;0.0;358.0;74.0;31.6875;22.5;30.0;34.0;7;1;33.0;36.0;33.0;1;8;16.0;12.0;1;0.0;1;2;43.0;0;43.0;3.0
81.0;79.0;16;76.0;0.0;376.0;71.0;43.375;39.0;49.0;47.0;8;0;46.0;42.0;42.0;1;8;16.0;16.0;1;0.0;0;1;47.0;0;46.0;4.0
71.0;55.0;20;71.0;0.0;353.0;77.0;33.145833333125;23.5;42.0;32.0;6;2;36.0;43.0;14.33333333;1;8;16.0;11.0;1;0.0;2;2;44.0;0;22.0;1.0
76.0;81.0;10;68.0;0.0;356.0;71.0;39.833333333333336;32.0;36.0;50.0;9;0;43.0;40.0;40.0;1;9;18.0;18.0;1;37.0;0;1;45.0;1;38.5;2.0
76.0;73.0;18;75.0;0.0;362.0;69.0;39.5;36.0;32.0;47.0;9;0;37.0;40.0;39.0;1;9;18.0;18.0;1;41.0;0;1;44.0;1;36.18181818181818;2.0
72.0;82.0;8;71.0;0.0;351.0;66.0;37.3125;30.0;31.0;48.0;8;0;38.0;39.0;35.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;28.0;1.0
73.0;76.0;13;68.0;0.0;356.0;75.0;39.611111111111114;32.0;33.0;42.0;9;0;41.0;42.0;41.0;1;9;18.0;18.0;1;45.0;0;1;45.0;1;33.5;2.0
80.0;70.0;8;69.0;0.0;378.0;76.0;32.166666666666664;30.0;33.0;37.0;8;0;36.0;39.0;40.0;1;9;18.0;16.0;1;8.0;1;1;35.0;1;6.25;1.0
73.0;75.0;9;69.0;0.0;353.0;68.0;39.25;34.0;30.0;47.0;8;0;39.0;40.0;40.0;1;8;16.0;16.0;1;0.0;0;1;44.0;0;38.1875;2.0
71.0;76.0;22;70.0;0.0;355.0;71.0;34.4375;24.0;30.0;45.0;7;1;31.0;39.0;39.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;34.42857142857143;2.0
75.0;74.0;14;71.0;0.0;346.0;64.0;38.27777777777778;30.0;32.0;47.0;9;0;38.0;42.0;41.0;1;9;18.0;18.0;1;35.0;0;1;42.0;1;38.46666666666667;2.0
75.0;68.0;14;71.0;0.0;346.0;65.0;35.72222222222222;25.0;36.0;42.0;8;1;39.0;35.0;40.0;1;9;18.0;14.0;1;40.0;1;2;42.0;1;40.25;3.0
74.0;79.0;22;76.0;0.0;380.0;71.0;40.9375;40.0;32.0;48.0;8;0;41.0;39.0;39.0;1;8;16.0;16.0;1;0.0;0;1;43.0;0;37.13636363636363;2.0
72.0;49.0;13;81.0;0.0;366.0;74.0;36.3125;22.5;37.0;45.0;7;1;37.0;40.0;39.0;1;8;16.0;12.0;1;0.0;1;2;45.0;0;30.1;2.0
76.0;72.0;7;73.0;0.0;343.0;67.0;34.29166666625;30.0;30.0;49.0;6;2;28.33333333;31.0;39.0;1;8;16.0;13.0;1;0.0;2;1;39.0;0;37.5;2.0
86.0;68.0;11;67.0;0.0;343.0;58.0;33.666666666666664;30.0;30.0;32.0;8;0;35.0;41.0;39.0;1;9;18.0;16.0;1;24.0;1;1;44.0;1;39.5;2.0
71.0;75.0;6;67.0;0.0;359.0;73.0;33.4375;24.0;30.0;37.0;7;1;30.0;39.0;39.0;1;8;16.0;12.0;1;0.0;1;2;45.0;0;47.0;4.0
70.0;77.0;14;74.0;0.0;356.0;69.0;33.09375;29.0;30.0;40.0;6;2;35.0;26.5;43.0;2;8;16.0;9.0;1;0.0;2;2;36.0;0;36.75;2.0
78.0;75.0;20;75.0;0.0;374.0;73.0;34.666666666666664;28.0;30.0;42.0;8;1;31.0;37.0;42.0;1;9;18.0;14.0;1;36.0;1;2;36.0;1;34.3125;2.0
86.0;80.0;11;67.0;0.0;368.0;64.0;39.833333333333336;34.0;35.0;45.0;9;0;39.0;44.0;47.0;1;9;18.0;18.0;1;36.0;0;1;41.0;1;30.375;2.0
75.0;69.0;4;71.0;0.0;356.0;71.0;36.888888888888886;19.0;37.0;48.0;8;1;33.0;40.0;41.0;1;9;18.0;14.0;1;47.0;1;2;46.0;1;40.57142857142857;3.0
75.0;69.0;22;68.0;0.0;347.0;67.0;38.5;32.0;33.0;44.0;8;0;30.0;47.0;46.0;1;8;16.0;16.0;1;0.0;0;1;40.0;0;39.81818181818182;2.0
70.0;67.0;1;77.0;0.0;375.0;78.0;34.888888888888886;31.0;32.0;46.0;9;1;34.0;32.0;43.0;1;9;18.0;18.0;1;30.0;0;2;35.0;1;34.07692307692308;2.0
76.0;74.0;2;68.0;0.0;345.0;65.0;38.72222222222222;34.5;32.0;42.0;9;1;32.0;39.0;46.0;1;9;18.0;18.0;1;48.0;0;2;42.0;1;34.28125;2.0
75.0;71.0;16;70.0;0.0;363.0;71.0;40.111111111111114;31.5;41.0;42.0;9;1;40.0;42.0;45.0;1;9;18.0;18.0;1;46.0;0;2;45.0;1;38.5625;2.0
64.0;74.0;18;70.0;0.0;334.0;65.0;32.75;19.0;30.0;42.0;7;1;34.0;35.0;43.0;1;8;16.0;12.0;1;0.0;1;2;42.0;0;38.0;2.0
74.0;73.0;9;67.0;0.0;352.0;71.0;36.166666666666664;33.0;30.0;46.0;9;1;34.0;32.0;46.0;1;9;18.0;18.0;1;38.0;0;2;34.0;1;39.714285714285715;2.0
73.0;79.0;10;75.0;0.0;363.0;61.0;32.75;25.5;30.0;38.0;7;1;32.0;35.0;42.0;1;8;16.0;12.0;1;0.0;1;2;36.0;0;38.5;2.0
71.0;80.0;11;71.0;0.0;351.0;68.0;36.22222222222222;28.5;32.0;41.0;8;1;36.0;35.0;43.0;1;9;18.0;14.0;1;48.0;1;2;36.0;1;32.40909090909091;2.0
72.0;74.0;1;72.0;0.0;369.0;77.0;30.46875;24.5;32.0;37.0;6;3;32.0;20.5;46.0;2;8;16.0;9.0;1;0.0;2;2;40.0;0;42.2;3.0
77.0;76.0;17;70.0;0.0;359.0;65.0;33.34375;29.0;32.0;43.0;6;2;32.0;22.5;46.0;2;8;16.0;9.0;1;0.0;2;2;39.0;0;38.9375;2.0
81.0;69.0;10;70.0;0.0;360.0;69.0;38.833333333333336;31.0;34.0;44.0;9;0;36.0;41.0;46.0;1;9;18.0;18.0;1;41.0;0;1;46.0;1;38.625;2.0
80.0;60.0;7;72.0;0.0;344.0;61.0;33.75;27.0;32.0;42.0;7;2;32.0;26.5;47.0;2;9;18.0;11.0;1;39.0;2;2;39.0;1;44.0;3.0
83.0;76.0;12;71.0;0.0;365.0;69.0;31.25;25.5;32.0;30.0;7;1;30.0;32.0;42.0;1;8;16.0;12.0;1;0.0;1;2;40.0;0;40.714285714285715;3.0
85.0;73.0;8;66.0;0.0;351.0;61.0;38.25;32.0;34.0;41.0;8;1;36.0;44.0;42.0;1;8;16.0;16.0;1;0.0;0;2;45.0;0;35.40625;2.0
75.0;84.0;20;73.0;0.0;362.0;69.0;33.625;22.0;41.0;40.0;7;1;36.0;30.0;39.0;1;8;16.0;12.0;1;0.0;1;2;48.0;0;26.272727272727273;1.0
76.0;81.0;9;72.0;0.0;354.0;68.0;28.6770833325;18.33333333;30.0;40.0;5;3;25.0;24.5;45.0;2;8;16.0;7.0;1;0.0;3;3;33.0;0;35.0;2.0
78.0;68.0;5;74.0;0.0;360.0;66.0;43.833333333333336;33.0;47.0;47.0;9;1;39.0;50.0;49.0;1;9;18.0;18.0;1;50.0;0;2;49.0;1;38.9375;2.0
72.0;71.0;8;71.0;0.0;348.0;70.0;37.4375;29.5;30.0;40.0;7;1;39.0;43.0;45.0;1;8;16.0;12.0;1;0.0;1;2;46.0;0;39.3;2.0
80.0;75.0;18;70.0;0.0;350.0;60.0;34.52777777777778;28.5;30.0;44.0;7;2;34.0;25.5;42.0;2;9;18.0;11.0;1;40.0;2;2;46.0;1;33.6875;2.0
74.0;71.0;18;73.0;0.0;355.0;70.0;39.55555555555556;40.0;40.0;38.0;9;0;42.0;35.0;38.0;1;9;18.0;18.0;1;43.0;0;1;45.0;1;35.357142857142854;2.0
80.0;71.0;4;76.0;0.0;348.0;54.0;28.34375;21.5;30.0;32.0;6;2;40.0;20.5;37.0;2;8;16.0;9.0;1;0.0;2;2;33.0;0;27.0;1.0
73.0;77.0;13;71.0;0.0;353.0;75.0;33.583333333333336;27.5;32.0;32.0;7;2;41.0;24.5;38.0;2;9;18.0;11.0;1;48.0;2;2;40.0;1;35.142857142857146;2.0
