NUMERO;PROMEDIO_CINCO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NOTA_GRAFOS;PROMEDIO_OCHO;NCC_OCHO;NOTA_LOG_UNO;NOTA_CALIDAD_DOS;NOTA_LENGUA_DOS;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_LOG_DOS;VECES_LOG_DOS;CREDITOS_LOG_DOS;NOTA_DECISION;VECES_DECISION;CREDITOS_DECISION;NOTA_PRODUCCION;VECES_PRODUCCION;CREDITOS_PRODUCCION;NOTA_FINANZAS;VECES_FINANZAS;CREDITOS_FINANZAS;NOTA_GIT;VECES_GIT;CREDITOS_GIT;NOTA_GTH;VECES_GTH;CREDITOS_GTH;NOTA_HISTORIA;VECES_HISTORIA;CREDITOS_HISTORIA;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
436;34.64705882352941;34.26470588235294;32.0;39.0;48.0;33.78571428571428;14;35.0;32.0;40.0;35.8125;0;16;16;0;8;8;0;2;38.0;1;1;33.0;1;2;33.0;1;2;31.0;1;3;30.0;1;2;43.0;1;2;39.0;1;2;43.0;1;2;3;41.94444444444444
443;35.41176470588236;36.41176470588236;30.0;37.13333333333333;44.0;36.21428571428572;14;30.0;34.0;46.0;34.1875;1;16;14;2;8;7;1;2;34.0;1;1;40.0;1;2;26.0;2;2;35.0;1;3;31.0;1;2;40.0;1;2;33.0;1;2;34.0;1;2;2;37.33333333333334
449;36.88235294117647;38.23529411764706;31.0;40.8;40.0;37.28571428571428;14;35.0;39.0;46.0;38.1875;0;16;16;0;8;8;0;2;34.0;1;1;37.0;1;2;39.0;1;2;39.0;1;3;31.0;1;2;39.0;1;2;40.0;1;2;44.0;1;2;3;40.77777777777778
453;35.41176470588236;36.70588235294117;38.0;38.13333333333333;38.0;34.92857142857143;14;34.0;32.0;46.0;35.75;1;16;14;2;8;7;1;2;33.0;1;1;35.0;1;2;43.0;1;2;31.0;1;3;29.0;2;2;40.0;1;2;39.0;1;2;37.0;1;2;3;40.77777777777778
455;41.05882352941177;44.35294117647059;40.0;46.0;50.0;42.0;14;40.0;45.0;42.0;42.625;0;16;16;0;8;8;0;2;50.0;1;1;39.0;1;2;35.0;1;2;40.0;1;3;45.0;1;2;48.0;1;2;42.0;1;2;47.0;1;2;3;42.22222222222222
475;35.35294117647059;37.94117647058823;31.0;36.8;40.0;36.14285714285715;14;34.0;35.0;45.0;32.83333333333334;2;16;14;2;8;7;1;2;37.0;1;1;34.0;1;2;27.66666666666667;3;2;37.0;1;3;31.0;2;2;33.0;1;2;30.0;1;2;33.0;1;2;2;36.55555555555556
478;33.91176470588236;37.14705882352941;33.0;39.06666666666667;40.0;37.85714285714285;14;36.0;40.0;31.0;32.60416666666666;2;16;12;4;8;6;2;2;42.0;1;1;33.0;1;2;30.0;1;2;33.0;1;3;28.33333333333333;3;2;30.0;1;2;40.0;1;2;29.0;2;2;2;36.55555555555556
515;36.8235294117647;35.41176470588236;22.5;39.0;43.0;38.78571428571428;14;41.0;35.0;38.0;42.3125;0;16;16;0;8;8;0;2;44.0;1;1;41.0;1;2;46.0;1;2;37.0;1;3;43.0;1;2;50.0;1;2;38.0;1;2;43.0;1;2;2;36.61111111111111
516;38.35294117647059;38.47058823529412;30.0;41.33333333333334;48.0;39.57142857142857;14;35.0;46.0;35.0;39.1875;0;16;16;0;8;8;0;2;50.0;1;1;42.0;1;2;33.0;1;2;33.0;1;3;34.0;1;2;42.0;1;2;41.0;1;2;47.0;1;2;3;42.0
526;40.5;35.47058823529412;40.0;35.66666666666666;44.0;36.57142857142857;14;27.5;40.0;45.0;34.5;1;16;14;2;8;7;1;2;40.0;1;1;37.0;1;2;41.0;1;2;34.0;1;3;23.0;2;2;37.0;1;2;31.0;1;2;36.0;1;2;2;36.55555555555556
543;28.67777777777778;34.70588235294117;32.0;32.0;30.0;17.0;3;8.0;0.0;0.0;15.1;3;10;2;8;5;1;4;1;0.0;0;1;0.0;0;2;14.0;3;2;0.0;0;3;10.5;2;2;0.0;1;2;21.0;2;2;30.0;1;2;0;0.0
566;34.29411764705883;34.07843137254902;35.0;37.33333333333334;22.5;27.35714285714286;14;5.0;36.0;40.0;26.5;0;8;6;2;4;3;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;3.0;1;2;30.0;1;2;39.0;1;2;34.0;1;2;2;32.0
567;40.23529411764706;40.5;41.0;42.13333333333333;43.0;40.5;14;31.0;46.0;39.0;39.125;0;16;16;0;8;8;0;2;45.0;1;1;43.0;1;2;34.0;1;2;31.0;1;3;50.0;1;2;31.0;1;2;45.0;1;2;41.0;1;2;3;43.44444444444444
568;32.46666666666667;35.06666666666667;32.0;35.90909090909091;43.0;31.25;8;25.0;38.0;0.0;32.8;0;10;6;4;5;3;2;2;0.0;0;1;0.0;0;2;27.0;1;2;0.0;0;3;27.0;1;2;45.0;1;2;31.0;1;2;34.0;1;2;0;0.0
569;37.0;33.47058823529412;30.0;41.06666666666667;38.0;37.71428571428572;14;31.0;46.0;39.0;39.1875;1;16;16;0;8;8;0;2;45.0;1;1;40.0;1;2;32.5;2;2;31.0;1;3;40.0;1;2;44.0;1;2;42.0;1;2;46.0;1;2;2;38.38888888888889
570;40.11764705882353;41.41176470588236;44.0;40.8;46.0;45.42857142857143;14;46.0;47.0;48.0;40.0;0;16;16;0;8;8;0;2;50.0;1;1;44.0;1;2;32.0;1;2;42.0;1;3;38.0;1;2;37.0;1;2;35.0;1;2;46.0;1;2;3;42.88888888888889
572;38.47058823529412;32.8235294117647;25.5;38.73333333333333;39.0;39.53571428571428;14;34.0;43.0;50.0;40.25;0;16;16;0;8;8;0;2;45.0;1;1;37.0;1;2;49.0;1;2;41.0;1;3;32.0;1;2;30.0;1;2;47.0;1;2;43.0;1;2;2;38.33333333333334
574;36.94117647058823;39.23529411764706;39.0;41.13333333333333;47.0;41.71428571428572;14;34.0;45.0;43.0;37.1875;1;16;16;0;8;8;0;2;50.0;1;1;37.0;1;2;31.0;2;2;35.0;1;3;38.0;1;2;44.0;1;2;32.0;1;2;38.0;1;2;3;40.44444444444444
578;39.11764705882353;37.35294117647059;38.0;40.0;42.0;37.21428571428572;14;30.0;41.0;47.0;38.9375;0;16;16;0;8;8;0;2;45.0;1;1;30.0;1;2;36.0;1;2;40.0;1;3;33.0;1;2;43.0;1;2;45.0;1;2;42.0;1;2;3;40.16666666666666
580;35.70588235294117;35.64705882352941;28.5;42.33333333333334;42.0;33.85714285714285;14;30.0;41.0;30.5;32.5;1;16;13;3;8;6;2;2;0.0;1;1;33.0;1;2;21.0;4;2;32.0;1;3;32.0;1;2;46.0;1;2;39.0;1;2;41.0;1;2;1;29.8125
585;37.0;39.58823529411764;42.0;41.06666666666667;45.0;37.17857142857143;14;30.0;44.0;43.0;37.97916666666666;2;16;14;2;8;7;1;2;45.0;1;1;35.0;1;2;31.33333333333333;3;2;40.0;1;3;24.0;2;2;47.0;1;2;42.0;1;2;42.0;1;2;2;39.11111111111111
587;39.14705882352941;37.76470588235294;31.0;39.66666666666666;40.0;39.64285714285715;14;41.0;43.0;39.0;39.25;0;16;16;0;8;8;0;2;45.0;1;1;37.0;1;2;32.0;1;2;39.0;1;3;35.0;1;2;50.0;1;2;45.0;1;2;34.0;1;2;2;39.88888888888889
589;35.35294117647059;37.70588235294117;33.0;39.6;40.0;37.14285714285715;14;27.0;43.0;40.0;32.46875;3;16;11;5;8;6;2;2;50.0;1;1;33.0;1;2;30.5;2;2;28.5;2;3;24.5;2;2;35.0;1;2;30.0;1;2;39.0;1;2;2;33.27777777777778
593;41.29411764705883;37.29411764705883;36.0;40.53333333333333;43.0;43.71428571428572;14;33.0;45.0;45.0;37.25;1;16;14;2;8;7;1;2;46.0;1;1;34.0;1;2;30.0;1;2;40.0;1;3;29.0;2;2;47.0;1;2;31.0;1;2;44.0;1;2;2;39.22222222222222
605;35.76470588235294;39.02941176470588;41.0;39.26666666666667;41.0;39.10714285714285;14;32.0;45.0;44.0;37.5625;1;16;16;0;8;8;0;2;48.0;1;1;37.0;1;2;34.0;2;2;31.0;1;3;37.0;1;2;40.0;1;2;42.0;1;2;40.0;1;2;2;37.27777777777778
607;41.6764705882353;38.41176470588236;44.0;43.46666666666667;41.0;42.64285714285715;14;37.0;49.0;45.0;41.625;0;16;16;0;8;8;0;2;43.0;1;1;46.0;1;2;44.0;1;2;37.0;1;3;36.0;1;2;50.0;1;2;41.0;1;2;39.0;1;2;3;41.22222222222222
608;39.64705882352941;38.76470588235294;35.0;43.13333333333333;49.0;42.21428571428572;14;31.0;47.0;44.0;34.4375;1;16;14;2;8;7;1;2;50.0;1;1;43.0;1;2;28.0;2;2;33.0;1;3;30.0;1;2;40.0;1;2;30.0;1;2;30.0;1;2;2;38.55555555555556
609;37.35294117647059;35.58823529411764;36.0;37.46666666666667;44.0;41.14285714285715;14;43.0;45.0;42.0;37.0;1;16;14;2;8;7;1;2;46.0;1;1;35.0;1;2;26.5;2;2;41.0;1;3;30.0;1;2;39.0;1;2;46.0;1;2;35.0;1;2;3;42.38888888888889
614;40.0;38.23529411764706;36.0;39.33333333333334;40.0;39.5;14;34.0;44.0;48.0;36.5;2;16;16;0;8;8;0;2;40.0;1;1;33.5;2;2;35.0;2;2;33.0;1;3;31.0;1;2;39.0;1;2;41.0;1;2;43.0;1;2;2;38.0
619;36.35294117647059;38.29411764705883;39.0;36.2;38.0;38.10714285714285;14;40.0;41.0;40.0;35.5;1;16;16;0;8;8;0;2;42.0;1;1;32.0;1;2;34.5;2;2;37.0;1;3;31.0;1;2;40.0;1;2;33.0;1;2;37.0;1;2;2;38.83333333333334
622;38.58823529411764;41.52941176470588;31.0;42.86666666666667;50.0;41.57142857142857;14;39.0;43.0;45.0;38.9375;1;16;14;2;8;7;1;2;50.0;1;1;40.0;1;2;37.0;1;2;41.0;1;3;26.0;2;2;46.0;1;2;39.0;1;2;37.0;1;2;3;41.72222222222222
624;40.47058823529412;41.52941176470588;40.0;44.33333333333334;49.0;42.0;14;46.0;40.0;43.0;44.1875;0;16;16;0;8;8;0;2;38.0;1;1;43.0;1;2;41.0;1;2;49.0;1;3;33.0;1;2;50.0;1;2;48.0;1;2;46.0;1;2;3;42.05555555555556
625;36.02941176470588;34.8235294117647;30.0;35.66666666666666;35.0;37.35714285714285;14;29.5;42.0;41.0;36.9375;1;16;14;2;8;7;1;2;45.0;1;1;31.0;1;2;41.0;1;2;39.0;1;3;27.5;2;2;39.0;1;2;42.0;1;2;34.0;1;2;2;34.05555555555556
627;39.41176470588236;39.11764705882353;46.0;42.6;43.0;43.28571428571428;14;34.0;48.0;43.0;40.6875;2;16;16;0;8;8;0;2;43.0;1;1;44.0;1;2;32.0;2;2;40.0;1;3;30.0;2;2;46.0;1;2;49.0;1;2;43.0;1;2;3;42.88888888888889
632;40.35294117647059;39.1764705882353;39.0;36.8;38.0;38.21428571428572;14;35.0;44.0;41.0;39.5;0;16;16;0;8;8;0;2;42.0;1;1;35.0;1;2;43.0;1;2;38.0;1;3;31.0;1;2;40.0;1;2;45.0;1;2;44.0;1;2;2;37.22222222222222
635;34.58823529411764;38.1764705882353;24.0;41.8;44.0;40.5;14;40.0;42.0;44.0;37.71875;3;16;13;3;8;6;2;2;22.5;2;1;40.0;1;2;31.5;2;2;47.0;1;3;25.5;2;2;41.0;1;2;39.0;1;2;43.0;1;2;2;38.88888888888889
637;36.1764705882353;40.64705882352941;36.0;38.13333333333333;44.0;36.78571428571428;14;32.0;44.0;44.0;35.6875;0;16;16;0;8;8;0;2;30.0;1;1;31.0;1;2;42.0;1;2;31.0;1;3;30.0;1;2;43.0;1;2;33.0;1;2;45.0;1;2;2;39.05555555555556
639;37.08823529411764;39.58823529411764;33.0;41.06666666666667;41.0;39.42857142857143;14;31.0;46.0;40.0;34.5625;1;16;14;2;8;7;1;2;50.0;1;1;31.0;1;2;29.5;2;2;32.0;1;3;32.0;1;2;45.0;1;2;30.0;1;2;36.0;1;2;3;40.27777777777778
641;40.94117647058823;39.23529411764706;34.0;44.13333333333333;45.0;41.64285714285715;14;40.0;45.0;48.0;40.6875;0;16;16;0;8;8;0;2;42.0;1;1;43.0;1;2;42.0;1;2;43.0;1;3;33.0;1;2;41.0;1;2;40.0;1;2;41.0;1;2;3;44.0
648;40.41176470588236;40.05882352941177;43.0;41.06666666666667;41.0;42.92857142857143;14;47.0;47.0;43.0;41.0;0;16;16;0;8;8;0;2;50.0;1;1;44.0;1;2;34.0;1;2;42.0;1;3;37.0;1;2;38.0;1;2;48.0;1;2;39.0;1;2;4;46.22222222222222
650;34.1764705882353;39.29411764705883;38.0;41.06666666666667;38.0;39.57142857142857;14;34.0;46.0;42.0;38.47916666666667;1;16;16;0;8;8;0;2;45.0;1;1;37.0;1;2;33.33333333333334;3;2;38.0;1;3;37.0;1;2;41.0;1;2;35.0;1;2;45.0;1;2;3;40.44444444444444
652;40.29411764705883;38.8235294117647;36.0;39.2;41.0;42.92857142857143;14;43.0;44.0;38.0;42.0;0;16;16;0;8;8;0;2;50.0;1;1;45.0;1;2;42.0;1;2;42.0;1;3;30.0;1;2;42.0;1;2;46.0;1;2;43.0;1;2;3;43.72222222222222
662;35.47058823529412;34.58823529411764;30.5;36.46666666666667;36.0;39.78571428571428;14;32.0;49.0;39.0;34.25;1;16;14;2;8;7;1;2;43.0;1;1;32.0;1;2;29.5;2;2;34.0;1;3;30.0;1;2;35.0;1;2;42.0;1;2;33.0;1;2;2;35.94444444444444
668;35.38235294117647;35.76470588235294;31.0;35.8;47.0;37.28571428571428;14;33.0;41.0;38.0;32.25;1;16;14;2;8;7;1;2;40.0;1;1;33.0;1;2;30.0;1;2;35.0;1;3;34.0;1;2;28.5;2;2;30.0;1;2;30.0;1;2;2;35.66666666666666
683;36.70588235294117;34.88235294117647;35.0;35.73333333333333;42.0;30.0;14;22.0;38.0;42.0;34.0;2;15;13;2;7;6;1;2;0.0;0;1;32.0;1;2;31.5;2;2;39.0;1;3;28.0;2;2;39.0;1;2;31.0;1;2;35.0;1;2;2;35.9375
685;37.88235294117647;37.94117647058823;40.0;40.2;32.0;36.64285714285715;14;25.0;41.0;43.0;39.46875;2;16;11;5;8;6;2;2;50.0;1;1;40.0;1;2;43.0;1;2;29.5;2;3;23.5;2;2;47.0;1;2;49.0;1;2;44.0;1;2;3;42.0
704;37.94117647058823;37.11764705882353;42.0;38.46666666666667;50.0;37.71428571428572;14;35.0;43.0;38.0;39.72916666666666;2;16;14;2;8;7;1;2;46.0;1;1;37.0;1;2;36.0;2;2;41.0;1;3;27.33333333333333;3;2;39.0;1;2;47.0;1;2;47.0;1;2;2;39.0
751;39.94117647058823;42.76470588235294;45.0;41.2;50.0;39.14285714285715;14;38.0;43.0;46.0;37.8125;0;16;16;0;8;8;0;2;50.0;1;1;44.0;1;2;33.0;1;2;31.0;1;3;30.0;1;2;40.0;1;2;41.0;1;2;43.0;1;2;3;42.11111111111111
803;38.88235294117647;35.76470588235294;34.0;39.4;40.0;40.92857142857143;14;40.0;46.0;40.0;35.84375;3;16;13;3;8;6;2;2;23.5;2;1;42.0;1;2;29.0;2;2;38.0;1;3;33.0;2;2;37.0;1;2;32.0;1;2;45.0;1;2;2;36.16666666666666
807;38.23529411764706;37.52941176470588;27.0;36.66666666666666;42.0;37.28571428571428;14;39.0;43.0;27.5;38.625;1;16;14;2;8;7;1;2;50.0;1;1;33.0;1;2;38.0;1;2;42.0;1;3;28.0;2;2;36.0;1;2;42.0;1;2;44.0;1;2;3;40.77777777777778
809;40.64705882352941;38.58823529411764;33.0;44.33333333333334;45.0;43.07142857142857;14;44.0;48.0;48.0;38.875;0;16;16;0;8;8;0;2;44.0;1;1;37.0;1;2;34.0;1;2;38.0;1;3;30.0;1;2;45.0;1;2;46.0;1;2;40.0;1;2;3;42.83333333333334
810;36.08823529411764;36.8235294117647;31.5;38.13333333333333;40.0;38.67857142857143;14;40.0;50.0;40.0;33.625;3;16;12;4;8;6;2;2;50.0;1;1;27.5;2;2;32.0;2;2;34.0;1;3;29.5;2;2;41.0;1;2;33.0;1;2;30.0;1;2;2;36.58333333333334
813;41.05882352941177;39.94117647058823;38.0;43.73333333333333;45.0;44.85714285714285;14;46.0;47.0;49.0;38.375;0;16;16;0;8;8;0;2;46.0;1;1;32.0;1;2;33.0;1;2;40.0;1;3;30.0;1;2;45.0;1;2;40.0;1;2;44.0;1;2;3;44.27777777777778
821;40.1764705882353;41.58823529411764;41.0;41.73333333333333;39.0;42.35714285714285;14;44.0;50.0;41.0;38.75;0;16;16;0;8;8;0;2;43.0;1;1;36.0;1;2;30.0;1;2;39.0;1;3;32.0;1;2;42.0;1;2;45.0;1;2;45.0;1;2;2;39.66666666666666
825;34.8235294117647;36.20588235294117;30.0;41.26666666666667;42.0;37.32142857142857;14;34.0;44.0;42.0;34.125;2;16;10;6;8;5;3;1;0.0;1;1;35.0;1;2;44.0;1;2;29.0;2;3;28.5;2;2;41.0;1;2;37.0;1;2;44.0;1;2;2;33.25
832;38.0;38.76470588235294;36.0;42.4;33.0;40.78571428571428;14;37.0;45.0;40.0;37.3125;2;16;16;0;8;8;0;2;44.0;1;1;30.5;2;2;40.0;1;2;34.0;2;3;30.0;1;2;44.0;1;2;39.0;1;2;42.0;1;2;2;37.88888888888889
840;39.8235294117647;36.26470588235294;32.5;41.93333333333333;40.0;41.85714285714285;14;40.0;47.0;40.0;36.9375;0;16;15;1;8;7;1;2;0.0;1;1;39.0;1;2;37.0;1;2;47.0;1;3;30.0;1;2;39.0;1;2;40.0;1;2;40.0;1;2;2;35.08333333333334
841;32.76470588235294;38.23529411764706;27.0;38.66666666666666;41.0;26.75;10;17.5;34.0;33.0;24.5;0;4;2;2;2;1;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;38.0;1;2;0.0;0;2;11.0;1;2;2;31.0
842;40.5;39.70588235294117;39.0;41.86666666666667;48.0;39.92857142857143;14;38.0;45.0;35.0;37.9375;1;16;14;2;8;7;1;2;50.0;1;1;30.0;1;2;35.0;1;2;47.0;1;3;25.0;2;2;33.0;1;2;40.0;1;2;45.0;1;2;2;37.77777777777778
844;40.41176470588236;41.47058823529412;43.0;42.66666666666666;47.0;42.14285714285715;14;44.0;45.0;40.0;35.9375;2;16;14;2;8;7;1;2;43.0;1;1;34.0;1;2;33.0;2;2;35.0;1;3;28.5;2;2;44.0;1;2;40.0;1;2;34.0;1;2;3;42.11111111111111
846;35.70588235294117;37.94117647058823;31.0;38.06666666666667;38.0;34.78571428571428;14;30.5;39.0;36.0;31.1;1;15;12;3;7;6;1;2;0.0;0;1;30.0;1;2;33.0;1;2;29.5;2;3;30.0;1;2;31.0;1;2;32.0;1;2;33.0;1;2;2;33.78125
847;41.05882352941177;41.47058823529412;32.0;42.53333333333333;46.0;39.35714285714285;14;36.0;44.0;46.0;35.4375;2;16;12;4;8;6;2;2;50.0;1;1;40.0;1;2;28.5;2;2;31.0;1;3;29.5;2;2;43.0;1;2;30.0;1;2;41.0;1;2;3;43.38888888888889
850;37.88235294117647;38.35294117647059;38.0;40.0;43.0;33.08333333333334;12;30.0;44.0;38.0;32.8;3;15;11;4;7;5;2;2;0.0;0;1;37.0;1;2;28.0;2;2;40.0;1;3;20.0;2;2;31.0;2;2;34.0;1;2;36.0;1;2;2;30.33333333333333
879;42.05882352941177;43.47058823529412;46.0;46.53333333333333;50.0;42.92857142857143;14;39.0;46.0;44.0;39.6875;2;16;16;0;8;8;0;2;44.0;1;1;44.0;1;2;33.0;2;2;43.0;1;3;31.0;2;2;45.0;1;2;33.0;1;2;45.0;1;2;3;43.38888888888889
883;40.52941176470588;37.85294117647059;39.0;40.6;44.0;41.78571428571428;14;41.0;47.0;45.0;39.375;1;16;16;0;8;8;0;2;48.0;1;1;38.0;1;2;33.5;2;2;43.0;1;3;30.0;1;2;45.0;1;2;39.0;1;2;41.0;1;2;3;41.0
898;32.64705882352941;34.8235294117647;45.0;32.8;36.0;30.92857142857143;14;22.5;36.0;33.5;28.46666666666667;3;15;10;5;7;5;2;1;0.0;0;1;30.0;2;2;21.0;4;2;11.0;2;3;39.0;1;2;39.0;1;2;32.0;1;2;36.0;1;2;2;34.2
914;38.35294117647059;35.58823529411764;33.0;36.4;34.5;37.98809523809524;14;23.66666666666667;50.0;39.0;39.75;0;16;16;0;8;8;0;2;40.0;1;1;40.0;1;2;37.0;1;2;40.0;1;3;30.0;1;2;42.0;1;2;46.0;1;2;43.0;1;2;2;36.61111111111111
915;38.44117647058823;36.52941176470588;30.0;40.93333333333333;35.0;39.92857142857143;14;30.0;45.0;45.0;40.5625;0;16;16;0;8;8;0;2;31.0;1;1;30.0;1;2;44.0;1;2;40.0;1;3;38.0;1;2;41.0;1;2;49.0;1;2;47.0;1;2;3;41.55555555555556
985;41.8235294117647;37.0;30.0;41.66666666666666;46.0;37.60714285714285;14;32.0;36.0;41.0;39.75;0;16;16;0;8;8;0;2;48.0;1;1;37.0;1;2;32.0;1;2;36.0;1;3;40.0;1;2;46.0;1;2;41.0;1;2;44.0;1;2;3;40.33333333333334
1044;38.41176470588236;36.79411764705883;34.0;40.4;46.0;36.78571428571428;14;32.0;42.0;49.0;38.5625;1;16;16;0;8;8;0;2;45.0;1;1;38.0;1;2;33.5;2;2;43.0;1;3;30.0;1;2;44.0;1;2;44.0;1;2;32.0;1;2;2;36.83333333333334
1046;33.35294117647059;37.0;40.0;36.13333333333333;41.0;35.0;14;34.0;34.0;33.0;35.13333333333333;1;15;13;2;7;6;1;2;0.0;0;1;30.0;1;2;24.5;2;2;32.0;1;3;41.0;1;2;42.0;1;2;36.0;1;2;42.0;1;2;2;37.0
1047;33.64705882352941;37.52941176470588;31.0;42.4;42.0;45.07142857142857;14;43.0;43.0;50.0;35.8125;0;16;16;0;8;8;0;2;50.0;1;1;36.0;1;2;30.0;1;2;37.0;1;3;32.0;1;2;32.0;1;2;38.0;1;2;38.0;1;2;2;33.88888888888889
1050;34.41176470588236;38.0;33.0;40.73333333333333;43.0;37.96428571428572;14;37.0;45.0;38.0;33.25;0;16;15;1;8;7;1;2;0.0;1;1;35.0;1;2;40.0;1;2;34.0;1;3;30.0;1;2;42.0;1;2;34.0;1;2;34.0;1;2;2;35.61111111111111
1051;39.05882352941177;38.8235294117647;35.0;42.26666666666667;45.0;37.14285714285715;14;39.0;42.0;32.0;40.375;1;16;16;0;8;8;0;2;48.0;1;1;40.0;1;2;45.0;1;2;45.0;1;3;33.5;2;2;40.0;1;2;39.0;1;2;34.0;1;2;3;41.38888888888889
1056;39.11764705882353;39.29411764705883;30.0;40.46666666666667;43.0;43.64285714285715;14;39.0;43.0;44.0;38.875;2;16;14;2;8;7;1;2;45.0;1;1;40.0;1;2;31.0;2;2;43.0;1;3;28.0;2;2;46.0;1;2;41.0;1;2;38.0;1;2;2;37.38888888888889
1060;40.05882352941177;34.23529411764706;32.0;42.53333333333333;43.0;41.78571428571428;14;39.0;40.0;42.0;35.6875;2;16;14;2;8;7;1;2;50.0;1;1;35.0;1;2;25.0;4;2;38.0;1;3;32.5;2;2;38.0;1;2;31.0;1;2;42.0;1;2;2;38.27777777777778
1061;38.58823529411764;36.79411764705883;36.0;41.8;34.0;39.57142857142857;14;31.0;45.0;43.0;37.45833333333334;1;16;14;2;8;7;1;2;45.0;1;1;41.0;1;2;30.0;1;2;35.0;1;3;26.66666666666667;3;2;47.0;1;2;38.0;1;2;42.0;1;2;2;38.11111111111111
1075;35.29411764705883;38.58823529411764;30.5;39.93333333333333;42.0;38.64285714285715;14;34.0;45.0;44.0;34.9375;2;16;12;4;8;6;2;2;45.0;1;1;36.0;1;2;26.0;3;2;30.0;1;3;29.0;2;2;45.0;1;2;40.0;1;2;36.0;1;2;2;35.77777777777778
1081;35.8235294117647;34.0;30.0;37.73333333333333;43.0;37.92857142857143;14;31.0;42.0;38.0;34.25757575757576;2;11;7;4;6;4;2;2;50.0;1;1;0.0;0;2;26.75;4;2;0.0;0;3;26.66666666666667;3;2;41.0;1;2;34.0;1;2;35.0;1;2;2;39.4
1087;29.87777777777778;35.23529411764706;33.0;36.06666666666667;32.0;30.91666666666667;12;29.0;32.0;0.0;33.9;1;10;8;2;5;4;1;2;0.0;0;1;0.0;0;2;23.5;2;2;0.0;0;3;31.0;1;2;39.0;1;2;36.0;1;2;40.0;1;2;2;34.0
1091;34.88235294117647;36.41176470588236;27.5;35.88888888888889;28.66666666666667;37.35714285714285;14;31.0;36.0;38.0;31.04166666666666;1;16;13;3;8;6;2;2;0.0;1;1;33.0;1;2;31.0;1;2;32.0;1;3;25.33333333333333;3;2;35.0;1;2;39.0;1;2;37.0;1;2;2;36.33333333333334
1100;42.58823529411764;38.64705882352941;31.0;42.0;44.0;41.71428571428572;14;39.0;50.0;40.0;42.375;0;16;16;0;8;8;0;2;50.0;1;1;45.0;1;2;34.0;1;2;50.0;1;3;33.0;1;2;42.0;1;2;45.0;1;2;40.0;1;2;3;41.33333333333334
1111;34.23529411764706;36.41176470588236;31.0;40.66666666666666;46.0;39.78571428571428;14;40.0;40.0;43.0;31.73333333333333;1;15;12;3;7;6;1;2;0.0;0;1;33.0;1;2;31.0;1;2;14.0;2;3;35.0;1;2;37.0;1;2;36.0;1;2;45.0;1;2;2;37.6875
1115;39.29411764705883;38.47058823529412;33.0;42.2;43.0;44.92857142857143;14;40.0;43.0;48.0;40.3125;0;16;16;0;8;8;0;2;50.0;1;1;41.0;1;2;45.0;1;2;43.0;1;3;31.0;1;2;45.0;1;2;38.0;1;2;33.0;1;2;3;43.05555555555556
1122;40.8235294117647;40.94117647058823;39.0;41.73333333333333;46.0;43.35714285714285;14;40.0;42.0;48.0;39.4375;0;16;16;0;8;8;0;2;42.0;1;1;40.0;1;2;35.0;1;2;43.0;1;3;30.0;1;2;42.0;1;2;43.0;1;2;40.0;1;2;3;40.16666666666666
1132;38.1764705882353;35.79411764705883;32.0;43.13333333333333;45.0;37.39285714285715;14;35.0;43.0;43.0;35.625;1;16;13;3;8;6;2;2;0.0;1;1;35.0;1;2;35.0;1;2;37.0;1;3;29.5;2;2;46.0;1;2;42.0;1;2;42.0;1;2;2;35.11111111111111
1138;34.29411764705883;36.64705882352941;30.0;35.66666666666666;37.0;34.0;14;26.5;41.0;34.0;33.33333333333334;2;16;12;4;8;6;2;2;45.0;1;1;31.0;1;2;26.66666666666667;3;2;30.0;1;3;27.5;2;2;36.0;1;2;34.0;1;2;44.0;1;2;2;37.27777777777778
1148;34.76470588235294;40.52941176470588;35.0;40.2;44.0;42.28571428571428;14;36.0;43.0;34.0;35.375;1;16;13;3;8;6;2;2;0.0;1;1;42.0;1;2;24.5;2;2;43.0;1;3;30.0;1;2;46.0;1;2;41.0;1;2;35.0;1;2;2;33.83333333333334
1151;35.23529411764706;37.29411764705883;38.0;39.33333333333334;42.0;36.71428571428572;14;38.0;42.0;39.0;32.8125;1;16;14;2;8;7;1;2;47.0;1;1;32.0;1;2;27.0;2;2;30.0;1;3;30.0;1;2;33.0;1;2;34.0;1;2;38.0;1;2;2;33.38888888888889
1153;36.58823529411764;36.20588235294117;33.0;36.6;45.0;34.96428571428572;14;36.0;38.0;40.0;27.09375;3;16;8;8;8;4;4;1;0.0;1;1;21.5;2;2;30.0;1;2;15.5;2;3;25.0;3;2;46.0;1;2;33.0;1;2;38.0;1;2;1;29.5
