NOTA_ASD;NOTA_CEM;NOTA_IO_UNO;NOTA_INSE;NOTA_IYM;NOTA_EE_UNO;NOTA_GENH;VECES_CEM;NOTA_EL_DOS;VECES_IYM;VECES_INSE;PROMEDIO_CUATRO;NOTA_MPI;VECES_EE_UNO;VECES_ASD;NAA_CUATRO;NOTA_GEE;NOTA_ME;NCC_CUATRO;NOTA_PYE;NCA_CUATRO;NOTA_CIR_TRES;NOTA_ELD;VECES_GENH;NCP_CUATRO;VECES_EL_DOS;VECES_IO_UNO;VECES_ME;CAR_CUATRO;NAP_CUATRO;NAC_CUATRO;EPA_CUATRO;VECES_PYE;CREDITOS_ASD;CREDITOS_IYM;CREDITOS_IO_UNO;CREDITOS_INSE;CREDITOS_GENH;CREDITOS_EE_UNO;CREDITOS_CEM;RENDIMIENTO_CINCO;PROMEDIO_CINCO
0;0;39;0;0;0;0;0;38;0;0;33.54545454545455;0;0;0;4;0;33;11.0;30;11.0;0;32;0;0.0;1;1;1;1;0;4;2;1;2;3;2;2;2;3;3;2.0;39.0
33;41;45;36;34;0;35;2;35;2;1;35.35294117647059;35;0;1;7;40;35;17.0;35;17.0;30;37;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.357142857142854
32;38;49;38;37;0;35;2;38;2;1;35.94117647058823;37;0;1;7;41;33;17.0;33;17.0;37;34;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.07142857142857
36;36;39;38;30;0;34;3;34;2;1;34.76470588235294;31;0;1;7;37;35;17.0;33;17.0;43;32;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.142857142857146
36;8;0;37;14;0;0;1;31;1;1;27.4;0;0;2;2;36;0;10.0;0;5.0;23;21;0;5.0;1;0;0;3;2;4;1;0;2;3;2;2;2;3;3;1.0;21.2
30;32;40;33;33;0;36;2;38;1;1;37.13333333333333;0;0;1;6;33;36;15.0;36;15.0;40;39;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;33.785714285714285
32;34;33;33;42;0;30;1;34;1;1;35.470588235294116;33;0;1;7;33;45;17.0;36;17.0;30;34;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;34.57142857142857
24;31;30;30;42;0;30;2;34;1;2;31.733333333333334;0;0;3;6;30;30;15.0;30;15.0;34;32;1;0.0;1;1;1;2;0;6;2;2;2;3;2;2;2;3;3;2.0;31.928571428571427
37;40;49;29;34;0;0;2;37;2;1;33.529411764705884;34;0;1;7;37;30;17.0;37;17.0;30;31;0;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.666666666666664
0;30;31;0;23;0;0;1;37;1;0;36.72727272727273;0;0;0;4;0;35;11.0;31;11.0;0;42;0;0.0;1;1;1;1;0;4;2;3;2;3;2;2;2;3;3;1.0;27.625
37;27;31;36;0;0;0;1;38;0;1;30.692307692307693;0;0;2;4;32;35;13.0;0;10.0;34;16;0;3.0;1;1;1;1;1;5;2;0;2;3;2;2;2;3;3;2.0;32.111111111111114
43;31;0;34;34;0;40;1;34;2;2;36.46666666666667;0;0;1;6;37;30;15.0;30;15.0;37;49;1;0.0;1;0;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;35.75
35;32;46;39;42;0;36;2;31;1;2;34.05882352941177;40;0;1;7;32;35;17.0;42;17.0;30;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.142857142857146
33;34;46;36;30;0;30;2;38;1;1;34.8235294117647;40;0;1;7;37;32;17.0;35;17.0;31;32;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;34.42857142857143
31;38;38;37;32;0;38;3;36;1;2;36.8235294117647;39;0;1;7;40;35;17.0;42;17.0;30;37;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.57142857142857
0;4;0;0;0;0;0;1;0;0;0;14.571428571428571;12;0;0;1;0;4;7.0;33;2.0;0;0;0;5.0;0;0;1;1;2;3;1;1;2;3;2;2;2;3;3;1.0;4.0
36;33;45;34;42;0;37;1;35;1;1;35.76470588235294;39;0;1;7;39;36;17.0;43;17.0;30;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.785714285714285
32;37;42;35;32;0;42;3;36;2;1;33.88235294117647;18;0;2;6;37;31;17.0;37;15.0;34;41;1;2.0;1;1;1;1;1;7;2;1;2;3;2;2;2;3;3;2.0;36.357142857142854
0;0;8;14;0;0;0;0;37;0;1;27.6;0;0;0;3;0;31;10.0;31;8.0;5;0;0;2.0;1;1;1;0;1;4;1;1;2;3;2;2;2;3;3;1.0;11.0
0;2;41;0;0;0;0;1;34;0;0;27.545454545454547;0;0;0;3;0;30;11.0;30;8.0;0;17;0;3.0;1;1;1;0;1;4;1;1;2;3;2;2;2;3;3;1.0;17.6
36;36;32;37;31;0;37;3;38;1;1;33.2;0;0;2;6;32;30;15.0;30;15.0;37;32;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.642857142857146
37;44;46;34;41;0;38;1;38;1;1;36.0;41;0;1;7;40;31;17.0;34;17.0;32;37;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;3.0;40.357142857142854
0;33;0;0;0;0;0;1;35;0;0;21.125;0;0;0;2;0;0;8.0;32;5.0;0;0;0;3.0;1;0;1;1;1;3;1;2;2;3;2;2;2;3;3;2.0;33.0
43;40;46;30;36;0;38;2;39;2;1;35.05882352941177;35;0;1;7;41;32;17.0;39;17.0;30;31;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;38.714285714285715
0;18;0;0;0;0;0;1;35;0;0;29.46153846153846;42;0;0;4;0;40;13.0;31;10.0;0;4;0;3.0;1;0;1;0;1;5;1;1;2;3;2;2;2;3;3;1.0;18.0
43;36;0;32;33;0;38;1;38;1;1;35.53333333333333;0;0;2;6;36;32;15.0;36;15.0;40;33;1;0.0;1;0;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;36.083333333333336
32;40;48;32;40;0;38;2;35;1;1;37.05882352941177;38;0;1;7;38;41;17.0;42;17.0;32;34;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.57142857142857
22;37;0;30;30;0;42;2;38;1;1;36.8235294117647;42;0;2;7;39;33;17.0;30;17.0;31;43;1;0.0;1;0;3;2;0;7;2;1;2;3;2;2;2;3;3;2.0;32.416666666666664
6;33;31;30;0;0;0;2;35;0;1;29.705882352941178;17;0;2;5;36;31;17.0;37;12.0;35;19;0;5.0;1;1;1;3;2;7;1;3;2;3;2;2;2;3;3;1.0;25.88888888888889
31;30;38;25;28;0;35;1;33;1;2;34.11764705882353;30;0;2;7;36;36;17.0;39;17.0;32;33;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;30.857142857142858
42;33;50;39;30;0;42;1;38;1;2;33.0;0;0;2;6;30;33;15.0;30;15.0;36;30;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;38.214285714285715
31;34;40;32;42;0;38;1;40;1;1;37.93333333333333;0;0;1;6;32;39;15.0;40;15.0;34;40;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
41;33;42;39;36;0;42;1;37;1;1;35.94117647058823;41;0;1;7;37;34;17.0;41;17.0;35;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.214285714285715
43;33;32;37;35;0;0;2;41;1;1;34.1764705882353;34;0;1;7;39;30;17.0;32;17.0;34;30;0;0.0;2;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.666666666666664
28;36;31;41;38;0;31;1;38;1;1;38.333333333333336;0;0;1;6;43;35;15.0;44;15.0;43;32;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.57142857142857
37;32;44;33;39;0;34;1;38;1;1;36.733333333333334;0;0;2;6;37;36;15.0;35;15.0;37;37;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;36.357142857142854
42;33;38;37;38;0;32;2;39;1;1;36.294117647058826;32;0;2;7;40;34;17.0;41;17.0;38;32;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.5
33;38;40;36;31;0;42;2;37;1;1;34.1764705882353;30;0;2;7;33;36;17.0;42;17.0;31;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.357142857142854
31;30;47;25;30;0;37;1;36;1;1;35.1764705882353;32;0;2;7;37;33;17.0;33;17.0;38;37;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;32.857142857142854
35;42;30;36;38;0;42;2;39;1;1;36.05882352941177;35;0;1;7;39;31;17.0;42;17.0;30;37;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.57142857142857
0;30;30;22;26;0;36;2;37;1;2;31.647058823529413;30;0;0;7;30;30;17.0;30;17.0;32;31;1;0.0;1;1;1;4;0;7;2;2;2;3;2;2;2;3;3;1.0;28.666666666666668
41;32;50;34;42;0;35;2;37;2;1;34.0;32;0;2;7;40;33;17.0;33;17.0;34;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.714285714285715
15;32;43;39;21;0;30;2;32;1;1;32.6;0;0;1;6;32;31;15.0;37;15.0;36;30;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;1.0;29.5
40;37;34;37;31;0;33;3;35;1;1;34.470588235294116;42;0;1;7;35;33;17.0;30;17.0;33;34;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;35.142857142857146
0;36;0;33;0;0;32;2;37;0;1;36.07142857142857;34;0;0;6;40;36;14.0;38;14.0;31;0;1;0.0;1;0;3;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.0
19;34;0;36;17;0;38;2;38;1;1;34.294117647058826;33;0;1;7;31;31;17.0;42;17.0;37;30;1;0.0;1;0;1;3;0;7;2;2;2;3;2;2;2;3;3;1.0;28.25
37;32;43;37;30;0;30;1;37;1;1;35.0;0;0;2;6;37;30;15.0;42;15.0;38;30;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;34.285714285714285
45;26;0;30;0;0;38;1;40;0;1;37.13333333333333;0;0;1;6;45;30;15.0;40;15.0;33;37;1;0.0;1;0;2;1;0;6;2;1;2;3;2;2;2;3;3;2.0;33.77777777777778
36;33;35;39;41;0;42;2;37;1;1;36.294117647058826;36;0;1;7;30;37;17.0;39;17.0;40;35;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.57142857142857
31;34;31;39;42;0;34;1;39;1;2;34.1764705882353;32;0;1;7;31;35;17.0;34;17.0;36;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.57142857142857
43;40;49;36;32;0;41;2;38;1;1;33.86666666666667;36;0;1;6;32;36;15.0;0;15.0;30;30;2;0.0;1;1;1;0;0;6;2;0;2;3;2;2;2;3;3;2.0;39.57142857142857
0;31;0;0;0;0;0;1;39;0;0;31.76923076923077;34;0;0;4;0;36;13.0;33;10.0;0;18;0;3.0;1;0;3;2;1;5;2;1;2;3;2;2;2;3;3;2.0;31.0
32;34;40;30;31;0;33;1;31;1;1;34.411764705882355;32;0;2;7;34;38;17.0;36;17.0;30;38;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;33.214285714285715
33;33;38;36;41;0;37;3;37;1;1;34.8;0;0;1;6;30;37;15.0;39;15.0;33;32;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
38;31;36;30;41;0;37;1;33;1;1;34.93333333333333;41;0;1;6;32;33;15.0;0;15.0;30;40;1;0.0;1;1;1;0;0;6;2;0;2;3;2;2;2;3;3;2.0;35.57142857142857
42;31;35;32;42;0;31;1;37;1;1;35.470588235294116;38;0;2;7;30;37;17.0;42;17.0;31;33;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.642857142857146
35;39;38;36;33;0;45;3;36;1;1;33.93333333333333;0;0;1;6;43;31;15.0;34;15.0;32;30;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;37.42857142857143
0;0;0;37;0;0;0;0;25;0;1;29.0;0;0;0;3;0;30;11.0;32;8.0;0;30;0;3.0;1;0;1;0;1;4;1;1;2;3;2;2;2;3;3;2.0;37.0
36;21;42;39;25;0;31;2;30;1;1;32.8;0;0;2;6;37;31;15.0;36;15.0;35;31;1;0.0;1;1;1;3;0;6;2;2;2;3;2;2;2;3;3;2.0;31.0
0;35;0;37;0;0;35;2;24;0;1;29.941176470588236;30;0;0;5;36;34;17.0;30;11.0;34;25;1;6.0;1;0;2;1;2;7;1;1;2;3;2;2;2;3;3;2.0;35.57142857142857
40;31;38;41;32;0;30;2;31;1;1;33.76470588235294;26;0;1;6;37;33;17.0;33;15.0;35;40;1;2.0;1;1;1;1;1;7;2;1;2;3;2;2;2;3;3;2.0;34.785714285714285
33;32;47;47;41;0;42;2;36;1;2;36.0;42;0;2;6;32;33;15.0;0;15.0;31;41;1;0.0;1;1;1;1;0;6;2;0;2;3;2;2;2;3;3;2.0;39.785714285714285
37;34;39;41;34;0;38;2;37;1;2;35.15384615384615;0;0;2;5;37;35;13.0;0;13.0;37;31;1;0.0;1;1;1;1;0;5;2;0;2;3;2;2;2;3;3;2.0;36.714285714285715
37;38;50;42;30;0;32;3;37;1;1;37.705882352941174;32;0;2;7;41;35;17.0;46;17.0;35;39;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.57142857142857
0;22;47;40;31;0;39;1;38;1;1;33.05882352941177;22;0;0;6;36;33;17.0;32;15.0;38;31;1;2.0;1;1;1;0;1;7;2;1;2;3;2;2;2;3;3;2.0;34.25
0;25;31;42;0;0;0;2;38;0;1;36.3;0;0;0;4;39;35;10.0;33;10.0;0;0;0;0.0;1;1;1;0;0;4;2;1;2;3;2;2;2;3;3;2.0;31.571428571428573
35;31;38;47;30;0;33;2;36;1;3;33.6;0;0;1;6;40;30;15.0;33;15.0;35;30;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.92857142857143
31;32;41;35;33;0;31;2;37;1;1;32.23529411764706;26;0;2;6;41;31;17.0;30;15.0;30;30;1;2.0;1;1;1;1;1;7;2;1;2;3;2;2;2;3;3;2.0;33.642857142857146
40;37;46;42;36;0;32;3;40;1;1;32.64705882352941;29;0;1;6;31;32;17.0;33;15.0;30;31;1;2.0;1;1;1;0;1;7;2;1;2;3;2;2;2;3;3;2.0;38.5
5;36;46;42;30;0;42;1;37;1;2;34.333333333333336;35;0;1;6;37;32;15.0;0;15.0;34;32;1;0.0;1;1;1;1;0;6;2;0;2;3;2;2;2;3;3;2.0;33.42857142857143
32;30;44;22;34;0;0;2;33;1;1;33.529411764705884;32;0;1;7;36;32;17.0;37;17.0;33;33;0;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;32.333333333333336
47;35;43;35;33;0;31;1;38;1;1;34.470588235294116;31;0;1;7;31;34;17.0;31;17.0;35;38;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.857142857142854
33;31;37;35;33;0;38;1;37;1;1;35.705882352941174;37;0;2;7;33;38;17.0;40;17.0;36;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.142857142857146
46;30;38;34;33;0;37;1;38;1;1;35.1764705882353;30;0;2;7;42;32;17.0;40;17.0;37;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.642857142857146
0;0;0;7;0;0;0;0;0;0;1;21.5;0;0;0;1;0;0;4.0;37;2.0;6;0;0;2.0;0;0;0;0;1;2;1;1;2;3;2;2;2;3;3;1.0;7.0
47;38;47;39;32;0;32;1;38;1;1;37.88235294117647;32;0;1;7;32;42;17.0;40;17.0;41;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.57142857142857
27;26;46;0;0;0;0;2;38;0;0;35.411764705882355;30;0;1;7;35;35;17.0;35;17.0;36;37;0;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;32.0
31;30;41;39;31;0;37;2;39;1;1;34.1764705882353;32;0;1;7;35;36;17.0;31;17.0;35;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.214285714285715
6;6;11;7;0;0;0;2;36;0;2;26.9;0;0;2;2;12;31;10.0;0;6.0;22;0;0;4.0;1;1;1;2;2;4;1;0;2;3;2;2;2;3;3;1.0;7.333333333333333
34;38;42;36;39;0;30;1;37;1;1;37.64705882352941;30;0;1;7;36;42;17.0;37;17.0;34;43;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.785714285714285
0;0;40;0;0;0;0;0;0;0;0;31.2;30;0;0;2;0;32;5.0;0;5.0;0;0;0;0.0;0;1;1;0;0;2;2;0;2;3;2;2;2;3;3;2.0;40.0
0;30;31;34;33;0;45;1;40;1;1;35.94117647058823;30;0;0;7;43;37;17.0;33;17.0;39;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.083333333333336
46;44;30;37;38;0;37;1;39;1;1;36.11764705882353;32;0;1;7;40;39;17.0;32;17.0;32;36;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.0
49;36;41;38;39;0;31;2;36;1;1;39.294117647058826;33;0;2;7;41;43;17.0;38;17.0;42;41;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.785714285714285
0;24;0;30;25;0;0;2;42;1;1;34.266666666666666;0;0;0;5;36;35;15.0;35;12.0;30;27;0;3.0;1;0;1;2;1;6;2;1;2;3;2;2;2;3;3;1.0;25.875
6;20;0;38;0;0;0;2;33;0;1;32.46666666666667;0;0;1;4;20;44;15.0;31;11.0;17;40;0;4.0;1;0;1;1;2;6;2;1;2;3;2;2;2;3;3;1.0;21.142857142857142
0;0;0;40;27;0;0;0;40;1;1;34.0;29;0;0;5;35;30;14.0;34;12.0;35;0;0;2.0;1;0;2;2;1;6;2;2;2;3;2;2;2;3;3;2.0;32.2
43;40;48;32;34;0;32;2;33;1;1;34.46666666666667;0;0;1;6;32;38;15.0;37;15.0;38;30;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;38.0
18;30;0;25;0;0;0;2;0;0;1;33.333333333333336;29;0;1;3;0;36;9.0;32;7.0;35;0;0;2.0;0;0;1;0;1;4;2;1;2;3;2;2;2;3;3;1.0;25.142857142857142
0;0;33;0;0;0;0;1;0;0;0;30.0;0;0;0;1;0;30;3.0;0;3.0;0;0;0;0.0;0;1;1;0;0;1;2;0;2;3;2;2;2;3;3;1.0;13.2
38;39;44;40;32;0;33;1;33;1;2;31.933333333333334;0;0;1;6;30;30;15.0;39;15.0;31;30;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;37.357142857142854
34;39;43;37;31;0;41;2;33;1;1;35.705882352941174;34;0;1;7;39;41;17.0;31;17.0;30;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.142857142857146
0;32;35;41;31;0;37;2;42;1;1;38.57142857142857;38;0;0;6;35;38;14.0;32;14.0;45;0;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.583333333333336
31;38;48;37;39;0;38;1;32;1;1;35.35294117647059;34;0;1;7;37;39;17.0;36;17.0;30;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.5
0;31;0;0;0;0;0;1;30;0;0;30.5;28;0;0;3;0;31;10.0;33;8.0;0;0;0;2.0;1;0;1;0;1;4;2;1;2;3;2;2;2;3;3;2.0;31.0
44;32;49;38;36;0;42;1;40;1;1;37.588235294117645;37;0;1;7;37;41;17.0;39;17.0;40;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.285714285714285
38;38;46;35;35;0;42;2;39;1;1;35.94117647058823;34;0;2;7;32;40;17.0;38;17.0;38;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.642857142857146
35;0;0;40;30;0;0;0;43;1;1;28.923076923076923;0;0;2;4;32;7;13.0;0;10.0;30;34;0;3.0;1;0;1;1;1;5;1;0;2;3;2;2;2;3;3;2.0;34.285714285714285
11;20;0;33;0;0;18;2;0;0;1;29.214285714285715;35;0;2;3;31;29;14.0;37;6.0;22;24;2;8.0;0;0;2;3;3;6;1;1;2;3;2;2;2;3;3;1.0;20.444444444444443
0;0;49;0;0;0;0;0;0;0;0;35.285714285714285;36;0;0;3;0;35;7.0;35;7.0;0;0;0;0.0;0;1;1;0;0;3;2;1;2;3;2;2;2;3;3;4.0;49.0
0;31;50;39;0;0;0;1;40;0;1;37.5;39;0;0;5;37;34;12.0;0;12.0;38;0;0;0.0;1;1;1;0;0;5;2;0;2;3;2;2;2;3;3;2.0;38.714285714285715
0;19;0;0;0;0;0;1;0;0;0;32.857142857142854;32;0;0;3;0;34;7.0;32;7.0;0;0;0;0.0;0;0;2;1;0;3;2;1;2;3;2;2;2;3;3;1.0;19.0
38;38;49;38;38;0;32;1;34;1;1;38.6;0;0;1;6;38;43;15.0;44;15.0;44;32;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;38.714285714285715
0;0;46;0;0;0;0;0;0;0;0;35.333333333333336;0;0;0;4;35;34;9.0;39;9.0;34;0;0;0.0;0;1;1;0;0;4;2;1;2;3;2;2;2;3;3;4.0;46.0
0;0;0;39;0;0;0;0;38;0;1;35.23529411764706;40;0;0;7;36;31;17.0;31;17.0;38;34;0;0.0;1;0;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.0
0;0;44;31;0;0;0;0;33;0;1;32.06666666666667;0;0;0;4;38;38;15.0;39;10.0;24;22;0;5.0;1;1;1;0;2;6;2;1;2;3;2;2;2;3;3;2.0;37.5
35;35;43;39;0;0;0;1;0;0;1;37.4;0;0;1;4;0;38;10.0;41;10.0;38;34;0;0.0;0;1;1;0;0;4;2;1;2;3;2;2;2;3;3;2.0;37.666666666666664
36;32;47;31;37;0;46;1;36;1;1;38.86666666666667;0;0;1;6;44;38;15.0;45;15.0;42;33;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;37.642857142857146
35;36;46;31;35;0;30;1;36;1;2;37.94117647058823;40;0;1;7;35;43;17.0;40;17.0;41;32;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.5
0;0;49;0;0;0;0;0;33;0;0;33.733333333333334;0;0;0;5;39;35;15.0;38;12.0;35;26;0;3.0;1;1;1;0;1;6;2;1;2;3;2;2;2;3;3;4.0;49.0
38;42;43;38;42;0;38;1;38;1;1;38.13333333333333;0;0;1;6;38;40;15.0;39;15.0;44;32;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;3.0;40.42857142857143
0;0;46;31;0;0;0;0;35;0;1;35.666666666666664;0;0;0;5;39;35;12.0;30;12.0;40;0;0;0.0;1;1;1;0;0;5;2;1;2;3;2;2;2;3;3;2.0;38.5
0;36;48;38;0;0;0;1;40;0;1;38.76923076923077;0;0;0;5;41;36;13.0;43;13.0;0;36;0;0.0;1;1;1;0;0;5;2;1;2;3;2;2;2;3;3;2.0;40.0
31;30;30;38;33;0;46;2;43;1;1;39.88235294117647;37;0;1;7;38;41;17.0;40;17.0;41;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.214285714285715
0;30;48;27;30;0;0;1;37;1;1;34.86666666666667;0;0;0;6;35;36;15.0;30;15.0;39;32;0;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;33.0
0;0;0;38;0;0;0;0;22;0;1;25.2;0;0;0;1;0;0;5.0;30;2.0;0;0;0;3.0;1;0;0;0;1;2;1;1;2;3;2;2;2;3;3;2.0;38.0
0;27;44;0;0;0;0;1;0;0;0;31.6;0;0;0;2;0;32;5.0;31;5.0;0;0;0;0.0;0;1;1;0;0;2;2;1;2;3;2;2;2;3;3;2.0;33.8
0;30;45;37;30;0;0;1;41;1;1;35.46666666666667;0;0;0;6;34;34;15.0;33;15.0;34;35;0;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;34.4
0;37;40;40;32;0;30;1;43;1;1;35.46153846153846;0;0;0;5;30;34;13.0;0;13.0;37;32;1;0.0;1;1;1;0;0;5;2;0;2;3;2;2;2;3;3;2.0;35.583333333333336
0;23;0;0;0;0;0;1;31;0;0;34.666666666666664;0;0;0;3;0;31;9.0;0;9.0;0;42;0;0.0;1;0;1;0;0;3;2;0;2;3;2;2;2;3;3;1.0;23.0
29;34;50;40;35;0;46;1;43;1;1;41.76470588235294;48;0;1;7;42;35;17.0;41;17.0;41;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.357142857142854
0;30;0;0;0;0;0;1;31;0;0;31.7;0;0;0;4;36;30;10.0;0;10.0;31;0;0;0.0;1;0;1;0;0;4;2;0;2;3;2;2;2;3;3;1.0;30.0
40;30;0;37;34;0;0;1;41;1;1;38.3;0;0;1;4;38;0;10.0;0;10.0;35;38;0;0.0;1;0;0;0;0;4;2;0;2;3;2;2;2;3;3;2.0;34.6
0;0;47;0;0;0;0;0;0;0;0;37.0;0;0;0;1;0;37;3.0;0;3.0;0;0;0;0.0;0;1;1;0;0;1;2;0;2;3;2;2;2;3;3;4.0;47.0
26;34;49;30;31;0;45;1;40;1;1;37.2;0;0;1;6;41;36;15.0;40;15.0;39;30;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;35.357142857142854
42;31;45;35;29;0;44;2;36;1;2;37.13333333333333;0;0;1;6;33;43;15.0;40;15.0;39;32;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;36.57142857142857
0;36;50;41;0;0;0;1;44;0;1;43.23076923076923;0;0;0;5;41;46;13.0;42;13.0;0;42;0;0.0;1;1;1;0;0;5;2;1;2;3;2;2;2;3;3;3.0;41.42857142857143
0;0;48;41;36;0;40;0;42;1;1;42.53333333333333;0;0;0;6;39;45;15.0;42;15.0;46;41;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;3.0;40.666666666666664
0;0;50;41;0;0;0;0;36;0;1;34.86666666666667;0;0;0;6;37;35;15.0;38;15.0;35;30;0;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;4.0;45.5
0;31;0;0;0;0;0;2;33;0;0;35.07142857142857;30;0;0;6;36;36;14.0;39;14.0;37;0;0;0.0;1;0;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;31.0
0;30;50;0;0;0;0;1;42;0;0;40.13333333333333;0;0;0;6;42;49;15.0;41;15.0;35;31;0;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;38.0
0;40;48;0;0;0;0;1;44;0;0;42.333333333333336;0;0;0;6;41;49;15.0;41;15.0;36;40;0;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;3.0;43.2
0;0;0;11;0;0;0;0;0;0;1;29.142857142857142;0;0;0;2;0;28;7.0;30;4.0;30;0;0;3.0;0;0;1;0;1;3;1;1;2;3;2;2;2;3;3;1.0;11.0
