CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_DOS;NAA_DOS;NOTA_INT;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CAR_DOS;PROMEDIO_TRES;NCA_TRES;NOTA_FIS_TRES;NOTA_EL_UNO;VECES_FIS_TRES;NOTA_DEM;PROMEDIO_CINCO;RENDIMIENTO_CINCO
70.5;50.66;451.07;56.8;55.3;49.7;0;11;55.39;30.416666666666668;30.0;2;30.0;30.0;0.0;0.0;30.0;0;28.970588235882353;3;27.5;2;8.0;30.0;3;21.52941176352941;2.0;25.0;11.33333333;3;0.0;14.88888888888889;1.0
70.42;66.11;493.94;54.33;46.92;64.51;1;18;62.45;39.166666666666664;35.0;2;50.0;35.0;0.0;0.0;35.0;0;36.1764705882353;6;30.0;1;17.0;40.0;0;31.029411764117647;11.0;30.0;23.33333333;1;0.0;32.6;2.0
67.54;57.44;451.4;64.0;69.48;51.92;0;5;59.48;39.583333333333336;40.0;2;50.0;30.0;0.0;0.0;35.0;0;40.588235294117645;6;35.0;1;17.0;45.0;0;35.0;17.0;30.0;35.0;1;0.0;40.6;3.0
79.12;48.52;449.11;46.7;59.25;54.46;0;10;57.87;27.291666666666668;22.5;1;27.5;30.0;7.0;0.0;30.0;2;32.94117647058823;4;30.0;1;11.0;27.5;2;30.91176470588235;14.0;30.0;28.5;1;0.0;25.11111111111111;1.0
67.05;62.92;452.84;51.8;50.37;61.53;0;16;62.18;35.0;30.0;2;45.0;30.0;0.0;0.0;35.0;0;34.411764705882355;6;30.0;1;17.0;30.0;0;34.705882352941174;17.0;35.0;30.0;1;0.0;40.93333333333333;3.0
79.16;60.31;484.85;67.15;56.28;61.53;0;10;55.39;35.0;35.0;2;35.0;35.0;0.0;0.0;35.0;0;33.23529411764706;5;30.0;1;15.0;30.0;1;25.499999999411763;5.0;25.0;10.33333333;3;0.0;4.714285714285714;1.0
70.42;60.46;433.07;54.33;49.51;44.37;0;8;70.86;29.305555555833337;25.0;1;30.0;35.0;5.0;0.0;21.66666667;2;31.41764705882353;2;25.0;2;5.0;26.2;4;30.5;14.0;30.5;36.0;2;0.0;34.0;2.0
69.93;50.18;423.89;67.96;59.92;53.42;0;20;44.61;34.583333333333336;35.0;2;30.0;35.0;0.0;0.0;40.0;0;33.235294118235295;6;30.0;2;17.0;40.0;3;32.294117647647056;8.0;26.66666667;33.0;3;0.0;31.777777777333334;2.0
74.44;56.01;481.06;64.43;45.2;57.44;0;7;62.18;32.916666666666664;35.0;2;30.0;30.0;0.0;0.0;35.0;0;36.61764705882353;5;27.5;2;14.0;30.0;1;33.8235294117647;17.0;30.0;30.0;1;0.0;37.86666666666667;2.0
75.27;65.59;495.38;76.74;73.83;60.25;0;10;57.32;37.083333333333336;35.0;2;35.0;40.0;0.0;0.0;40.0;0;37.05882352941177;6;35.0;1;17.0;30.0;0;34.705882352941174;14.0;35.0;40.0;1;0.0;44.2;3.0
62.84;55.66;475.57;53.97;69.4;59.24;0;8;57.14;29.166666666666668;25.0;1;32.5;27.5;7.0;0.0;35.0;2;25.58823529529412;1;21.66666667;3;2.0;22.5;5;28.647058823529413;8.0;35.0;33.0;1;0.0;0.6;1.0
79.12;60.21;476.04;54.33;51.23;46.57;0;11;62.45;36.25;40.0;2;30.0;35.0;0.0;0.0;40.0;0;41.470588235294116;6;30.0;1;17.0;50.0;0;33.38235294117647;11.0;27.5;30.0;2;0.0;37.31066666666666;2.0
74.44;54.13;436.01;56.8;42.2;49.7;0;18;62.18;33.75;30.0;2;40.0;30.0;0.0;0.0;35.0;0;33.529411764705884;6;30.0;1;17.0;35.0;0;32.94117647058823;17.0;35.0;30.0;1;0.0;40.666666666666664;3.0
72.55;50.66;459.4;58.93;83.41;65.0;0;12;61.76;33.333333333333336;30.0;2;40.0;30.0;0.0;0.0;35.0;0;31.323529411764707;5;30.0;2;14.0;30.0;2;28.08823529411765;5.0;30.0;25.0;1;0.0;40.0;2.0
60.49;48.97;441.84;61.41;57.13;49.87;0;11;59.48;33.333333333333336;30.0;2;40.0;30.0;0.0;0.0;35.0;0;31.764705882352942;3;27.5;2;8.0;40.0;3;28.29411764764706;8.0;22.5;22.5;2;0.0;35.36666666666667;2.0
95.12;57.89;540.14;66.96;54.31;62.33;0;8;57.87;37.083333333333336;40.0;2;40.0;30.0;0.0;0.0;40.0;0;38.088235294117645;6;32.5;2;17.0;35.0;1;28.67647058764706;5.0;27.5;35.0;2;0.0;32.75;2.0
62.82;47.22;432.1;58.93;47.21;58.09;0;2;64.21;28.75;25.0;1;35.0;25.0;7.0;0.0;30.0;2;30.29411764764706;5;30.0;1;14.0;30.0;1;27.045454545454547;2.0;25.0;0.0;2;0.0;20.1;1.0
75.27;45.4;432.4;56.51;57.13;49.87;0;6;51.21;30.48611111;28.33333333;2;32.5;30.0;4.0;0.0;30.0;1;30.88235294117647;4;25.0;2;11.0;25.0;2;26.941176470588236;5.0;26.5;30.0;2;0.0;13.5;1.0
57.98;58.12;445.43;65.58;43.4;64.49;0;9;49.09;36.666666666666664;30.0;2;45.0;35.0;0.0;0.0;40.0;0;39.411764705882355;6;35.0;1;17.0;35.0;0;38.529411764705884;17.0;35.0;40.0;1;0.0;43.733333333333334;3.0
64.88;55.96;471.14;58.7;48.92;60.55;0;20;59.42;32.083333333333336;30.0;2;35.0;30.0;0.0;0.0;35.0;0;32.64705882352941;5;25.0;2;14.0;30.0;1;30.88235294117647;11.0;30.0;25.0;1;0.0;29.375000000833335;1.0
62.82;65.59;456.07;56.51;64.23;55.99;1;9;57.32;35.0;30.0;2;40.0;35.0;0.0;0.0;40.0;0;33.23529411705882;5;30.0;2;14.0;40.0;3;32.11764705882353;11.0;35.0;29.5;1;0.0;36.53333333333333;2.0
72.55;54.01;496.58;66.74;69.48;65.0;0;5;59.48;34.166666666666664;35.0;2;35.0;30.0;0.0;0.0;40.0;0;35.294117647058826;6;35.0;1;17.0;35.0;0;34.705882352941174;17.0;30.0;30.0;1;0.0;41.93333333333333;3.0
69.99;54.01;469.39;58.93;65.86;58.09;0;10;57.32;32.5;30.0;2;35.0;30.0;0.0;0.0;40.0;0;31.17647058882353;5;16.66666667;3;14.0;30.0;2;27.0;2.0;0.0;0.0;0;0.0;20.0;1.0
67.54;50.66;430.82;56.51;79.55;49.87;0;20;64.21;33.75;30.0;2;35.0;35.0;0.0;0.0;35.0;0;34.85294117647059;6;32.5;2;17.0;45.0;1;34.117647059411766;11.0;26.66666667;40.0;3;0.0;36.86666666666667;2.0
65.16;54.01;421.63;56.51;44.74;53.95;0;10;49.19;39.583333333333336;35.0;2;40.0;45.0;0.0;0.0;35.0;0;37.05882352941177;6;30.0;1;17.0;45.0;0;33.205882352941174;17.0;30.0;30.0;2;0.0;39.2;2.0
79.16;54.13;467.26;51.8;66.91;55.49;0;8;57.57;33.75;40.0;2;30.0;35.0;1.0;0.0;15.0;1;39.0;5;35.0;1;15.0;40.0;0;32.794117647058826;14.0;30.0;35.0;1;0.0;18.0;1.0
58.13;57.44;462.02;56.51;54.57;60.25;0;20;61.76;33.333333333333336;30.0;2;35.0;35.0;0.0;0.0;35.0;0;30.29411764764706;2;22.5;2;5.0;40.0;4;32.38235294117647;11.0;35.0;33.0;1;0.0;34.55555555555556;2.0
79.16;60.31;440.5;59.29;46.06;59.44;0;11;53.24;35.833333333333336;35.0;2;40.0;35.0;0.0;0.0;35.0;0;32.5;4;35.0;1;11.0;27.5;3;35.294117647058826;17.0;30.0;40.0;1;0.0;41.666666666666664;3.0
67.54;52.34;454.88;56.51;50.87;55.99;0;11;55.25;30.416666666666668;25.0;2;35.0;30.0;4.0;0.0;35.0;1;31.911764705294118;4;30.0;1;11.0;23.33333333;3;30.454545455454546;5.0;30.0;0.0;1;0.0;40.0;2.0
69.99;54.01;472.57;64.0;55.84;60.25;0;10;61.76;31.875;30.0;2;35.0;30.0;1.0;0.0;27.5;1;32.64705882352941;4;30.0;1;11.0;27.5;3;35.588235294117645;17.0;30.0;42.0;1;0.0;31.633333333333333;2.0
72.55;61.18;487.42;72.97;71.53;60.25;0;16;53.22;33.75;30.0;2;35.0;35.0;0.0;0.0;35.0;0;35.88235294117647;6;30.0;1;17.0;30.0;1;34.411764705882355;17.0;30.0;30.0;1;0.0;34.66666666733333;2.0
67.54;65.59;447.78;61.41;67.6;58.09;0;20;55.25;33.75;30.0;2;35.0;30.0;0.0;0.0;45.0;0;36.1764705882353;6;40.0;1;17.0;35.0;0;36.1764705882353;17.0;35.0;30.0;1;0.0;43.333333333333336;3.0
53.2;55.7;408.67;54.12;43.48;45.64;0;19;47.14;33.333333333333336;30.0;2;30.0;40.0;0.0;0.0;35.0;0;36.1764705882353;5;37.5;2;14.0;40.0;2;35.88235294117647;14.0;30.0;35.0;1;0.0;37.666666666;2.0
79.12;57.89;489.69;59.23;51.23;58.29;0;18;57.87;36.25;30.0;2;40.0;40.0;0.0;0.0;35.0;0;34.411764705882355;6;30.0;1;17.0;30.0;0;39.8235294117647;17.0;35.0;34.0;1;0.0;44.333333333333336;3.0
75.27;61.18;492.62;66.74;69.48;60.25;0;7;59.48;37.083333333333336;30.0;2;45.0;35.0;0.0;0.0;40.0;0;37.94117647058823;6;30.0;1;17.0;35.0;0;32.205882352941174;17.0;30.0;30.0;2;0.0;43.93333333333333;3.0
79.12;49.01;493.35;49.33;57.27;62.33;0;15;62.45;35.416666666666664;30.0;2;45.0;30.0;0.0;0.0;40.0;0;37.64705882352941;6;30.0;1;17.0;35.0;0;33.23529411764706;14.0;30.0;35.0;1;0.0;41.13333333333333;3.0
58.18;52.36;471.81;64.43;44.34;51.64;0;10;67.5;32.083333333333336;27.5;2;30.0;35.0;4.0;0.0;40.0;1;35.0;6;30.0;1;17.0;30.0;0;28.529411764705884;8.0;30.0;25.0;1;0.0;32.166666666666664;2.0
65.16;57.44;468.9;56.51;69.48;58.09;1;5;55.25;35.833333333333336;40.0;2;35.0;30.0;0.0;0.0;35.0;0;39.85294117647059;5;27.5;2;14.0;40.0;1;32.55882352941177;14.0;30.0;30.0;1;0.0;36.666666666666664;2.0
74.38;60.21;452.3;56.78;45.2;56.37;0;8;51.43;35.416666666666664;32.5;2;40.0;35.0;0.0;0.0;35.0;0;30.88235294117647;5;30.0;1;14.0;30.0;1;30.852941175882354;8.0;25.0;30.0;3;0.0;31.166666666;2.0
67.05;56.01;455.94;54.31;46.06;57.44;0;9;59.82;35.833333333333336;30.0;2;50.0;30.0;0.0;0.0;35.0;0;31.32352941117647;3;20.0;3;8.0;23.33333333;3;17.000000000058822;5.0;12.0;2.0;2;0.0;1.8;1.0
75.27;61.18;482.77;58.93;62.69;55.99;0;8;57.32;40.0;35.0;2;45.0;40.0;0.0;0.0;40.0;0;37.94117647058823;6;35.0;1;17.0;30.0;0;39.705882352941174;17.0;35.0;40.0;1;0.0;43.6;3.0
74.38;54.2;429.7;61.71;33.35;50.63;0;10;49.27;31.25;30.0;2;30.0;30.0;0.0;0.0;40.0;0;35.73529411764706;5;22.5;2;14.0;30.0;1;31.176470588235293;17.0;30.0;30.0;1;0.0;41.86666666666667;3.0
65.25;57.31;487.73;86.0;62.81;55.53;0;17;57.14;41.25;40.0;2;35.0;50.0;0.0;0.0;35.0;0;39.411764705882355;6;35.0;1;17.0;40.0;0;37.35294117647059;17.0;30.0;40.0;1;0.0;40.93333333333333;3.0
66.94;50.24;470.7;54.33;53.32;58.29;1;7;57.87;32.083333333333336;22.5;2;40.0;35.0;4.0;0.0;40.0;1;31.985294116470588;3;23.33333333;3;8.0;28.33333333;3;29.676470588235293;14.0;30.0;18.5;1;0.0;9.285714285714286;1.0
62.82;54.01;460.74;56.51;47.21;60.25;0;1;66.94;29.166666666666668;22.5;1;30.0;30.0;4.0;0.0;35.0;1;30.735294117058825;2;27.5;2;5.0;25.0;4;23.863636363636363;2.0;15.0;0.0;1;0.0;30.0;1.0
69.99;57.44;464.79;61.41;44.74;47.79;0;20;59.48;25.416666666666668;15.0;1;30.0;30.0;4.0;0.0;35.0;1;27.0;1;0.0;0;2.0;0.0;1;40.0;2.0;0.0;0.0;0;0.0;45.0;3.0
67.54;61.18;473.47;56.51;61.22;60.25;0;20;49.19;29.375;25.0;1;30.0;27.5;7.0;0.0;35.0;2;33.32352941117647;5;30.0;1;14.0;35.0;2;29.38235294117647;8.0;35.0;23.66666667;1;0.0;31.066666666666666;2.0
53.42;65.03;485.81;56.34;55.64;68.0;0;20;63.33;30.833333333333332;22.5;2;40.0;30.0;4.0;0.0;35.0;1;34.99999999941176;5;23.33333333;3;14.0;30.0;1;27.821428572857144;5.0;30.0;0.0;1;0.0;30.0;1.0
62.82;52.34;447.37;58.93;38.15;58.09;0;0;57.32;32.916666666666664;25.0;2;35.0;40.0;4.0;0.0;35.0;1;32.205882352941174;5;30.0;1;14.0;30.0;1;30.735294117647058;14.0;30.0;30.0;1;0.0;35.833333333333336;2.0
79.12;60.46;481.89;56.78;55.3;52.56;0;10;57.87;33.541666666666664;27.5;2;45.0;27.5;7.0;0.0;35.0;2;29.852941177058824;3;25.0;3;8.0;30.0;3;31.529411764705884;17.0;30.0;32.0;1;0.0;34.13333333333333;2.0
66.94;58.17;428.94;54.33;48.65;46.57;0;20;62.45;28.333333333333332;25.0;1;27.5;32.5;7.0;0.0;30.0;2;30.147058822941176;4;35.0;1;11.0;30.0;2;30.235294117647058;14.0;30.0;30.0;1;0.0;19.583333331666665;1.0
69.99;54.01;431.32;54.12;49.65;58.09;0;15;53.22;27.5;25.0;1;27.5;27.5;11.0;0.0;25.0;4;29.25;4;23.0;2;11.0;31.5;4;30.029411764705884;11.0;31.0;20.0;1;0.0;32.2;2.0
65.16;61.18;451.96;49.32;54.57;51.92;0;10;59.48;30.833333333333332;30.0;2;30.0;30.0;0.0;0.0;35.0;0;37.35294117647059;6;30.0;2;17.0;40.0;1;31.91176470588235;11.0;25.0;30.0;2;0.0;40.86666666666667;3.0
67.05;52.36;445.02;56.8;61.22;57.44;0;20;48.93;35.833333333333336;40.0;2;30.0;35.0;0.0;0.0;35.0;0;33.970588235294116;4;27.5;2;11.0;40.0;2;30.352941177058824;14.0;30.0;34.0;1;0.0;14.25;1.0
60.97;50.66;441.64;59.29;47.79;53.57;0;20;57.57;31.25;30.0;2;30.0;30.0;0.0;0.0;35.0;0;35.73529411764706;4;27.5;2;11.0;45.0;2;26.61764705882353;5.0;25.0;30.0;3;0.0;39.86666666666667;2.0
55.29;57.89;435.82;61.71;51.23;54.46;1;3;60.1;32.916666666666664;30.0;2;35.0;30.0;0.0;0.0;40.0;0;38.8235294117647;6;30.0;1;17.0;40.0;0;36.470588235294116;17.0;35.0;40.0;1;0.0;41.13333333333333;3.0
67.05;54.13;451.68;54.31;43.48;57.44;0;10;53.24;24.291666666666668;13.5;1;27.5;30.0;7.0;0.0;35.0;2;13.083333335;0;0.0;0;0.0;0.0;2;30.0;2.0;0.0;0.0;0;0.0;30.0;1.0
74.44;50.66;452.11;40.67;48.65;45.62;0;10;64.72;31.458333333333332;30.0;2;30.0;32.5;0.0;0.0;35.0;0;35.294117647058826;6;30.0;1;17.0;35.0;0;32.35294117647059;17.0;35.0;35.0;1;0.0;38.266666666666666;2.0
63.9;49.0;415.69;64.43;45.2;49.7;0;6;53.24;30.833333333333332;27.5;2;30.0;30.0;4.0;0.0;35.0;1;32.35294117647059;5;30.0;1;14.0;35.0;3;29.264705882352942;11.0;30.0;30.0;1;0.0;35.86666666666667;2.0
60.82;58.17;446.86;54.33;59.25;50.63;0;8;57.87;32.5;30.0;2;35.0;30.0;0.0;0.0;40.0;0;30.0;2;27.5;2;6.0;35.0;3;29.08823529411765;8.0;27.5;29.0;2;0.0;21.3125;1.0
67.54;55.7;430.3;56.51;53.32;58.09;1;8;55.25;33.125;35.0;2;27.5;35.0;3.0;0.0;35.0;1;35.588235294117645;6;30.0;2;17.0;35.0;1;33.8235294117647;17.0;30.0;35.0;1;0.0;37.0;2.0
57.98;60.51;438.79;63.26;47.14;53.42;0;1;51.43;32.5;25.0;2;45.0;30.0;4.0;0.0;35.0;1;32.05882352941177;6;30.0;1;17.0;35.0;0;28.235294117058825;8.0;30.0;35.0;1;0.0;40.0;2.0
60.49;52.34;452.2;61.41;69.48;67.71;0;20;47.14;31.666666666666668;27.5;2;35.0;30.0;4.0;0.0;35.0;1;29.705882352941178;3;40.0;1;9.0;25.0;4;27.058823529411764;8.0;35.0;30.0;1;0.0;17.444444444444443;1.0
67.54;48.97;435.84;54.12;50.87;53.95;0;20;57.32;30.0;22.5;2;35.0;30.0;4.0;0.0;35.0;1;29.705882352941178;5;30.0;1;14.0;20.0;4;21.363636363636363;2.0;0.0;0.0;0;0.0;40.0;2.0
65.25;54.05;442.95;56.34;45.71;55.53;0;20;53.3;31.25;22.5;2;40.0;30.0;4.0;0.0;40.0;1;31.323529411764707;5;30.0;1;14.0;30.0;1;28.676470588235293;5.0;27.5;25.0;2;0.0;37.86666666666667;2.0
58.15;55.66;447.55;68.47;47.66;57.36;0;12;49.43;33.75;30.0;2;35.0;30.0;0.0;0.0;40.0;0;34.705882352941174;6;30.0;1;17.0;35.0;0;32.5;14.0;35.0;30.0;1;0.0;39.93333333333333;2.0
63.73;59.94;480.79;57.26;81.05;51.96;1;20;58.52;32.083333333333336;30.0;2;30.0;30.0;0.0;0.0;40.0;0;37.35294117647059;6;35.0;1;17.0;40.0;1;32.05882352941177;17.0;35.0;30.0;1;0.0;35.73333333266667;2.0
56.59;59.94;445.38;61.99;69.48;60.0;1;20;56.57;33.75;30.0;2;30.0;35.0;0.0;0.0;45.0;0;33.029411764705884;6;30.0;1;17.0;30.0;1;33.26470588294118;14.0;30.0;30.5;1;0.0;30.533333333333335;2.0
72.34;46.0;469.75;47.54;76.45;60.0;0;6;58.52;31.25;32.5;2;30.0;30.0;0.0;0.0;30.0;0;27.833333334;2;21.66666667;3;6.0;25.0;4;22.205882352941178;2.0;15.0;15.0;1;0.0;35.0;2.0
80.4;57.92;476.38;57.26;76.45;60.0;1;17;56.57;36.666666666666664;35.0;2;35.0;35.0;0.0;0.0;40.0;0;37.35294117647059;6;40.0;1;17.0;35.0;0;33.38235294117647;14.0;40.0;27.5;1;0.0;39.06666666666667;2.0
59.02;57.36;475.13;60.61;69.48;64.99;1;4;60.8;41.666666666666664;40.0;2;45.0;40.0;0.0;0.0;40.0;0;37.94117647058823;6;35.0;1;17.0;35.0;0;35.588235294117645;17.0;35.0;35.0;1;0.0;43.53333333333333;3.0
58.89;56.05;484.91;57.26;71.53;60.0;0;8;58.52;31.875;30.0;2;32.5;30.0;0.0;0.0;40.0;0;35.294117647058826;6;30.0;1;17.0;30.0;0;30.58823529411765;17.0;30.0;30.0;1;0.0;23.4583333325;1.0
67.05;60.31;471.28;59.29;71.12;61.53;1;8;64.72;38.333333333333336;40.0;2;35.0;35.0;0.0;0.0;40.0;0;42.64705882352941;6;45.0;1;17.0;45.0;0;37.94117647058823;17.0;40.0;35.0;1;0.0;37.93333333333333;2.0
76.15;52.16;462.93;58.23;44.74;57.84;0;19;54.87;43.333333333333336;45.0;2;45.0;40.0;0.0;0.0;40.0;0;41.470588235294116;6;40.0;1;17.0;40.0;0;39.11764705882353;17.0;40.0;40.0;1;0.0;35.8;2.0
59.02;53.84;443.4;63.02;52.09;57.84;0;18;54.87;37.291666666666664;32.5;2;45.0;32.5;0.0;0.0;40.0;0;33.38235294117647;5;30.0;1;14.0;40.0;1;33.8235294117647;17.0;30.0;35.0;1;0.0;41.06666666666667;3.0
70.42;62.88;471.29;46.7;52.09;56.37;0;20;57.87;42.5;45.0;2;45.0;35.0;0.0;0.0;45.0;0;38.8235294117647;6;40.0;1;17.0;35.0;0;37.35294117647059;17.0;40.0;30.0;1;0.0;37.06666666666667;2.0
66.35;64.78;482.77;61.99;65.86;55.8;1;2;60.56;32.916666666666664;30.0;2;35.0;30.0;0.0;0.0;40.0;0;33.529411764705884;5;30.0;1;14.0;25.0;2;34.1764705882353;17.0;30.0;30.0;1;0.0;36.5;2.0
76.15;59.25;454.79;55.85;53.32;51.94;1;20;54.87;35.0;35.0;2;35.0;30.0;0.0;0.0;40.0;0;37.5;6;35.0;1;17.0;35.0;1;38.23529411764706;17.0;40.0;30.0;1;0.0;41.06666666666667;3.0
69.18;56.05;440.96;57.26;57.13;55.8;0;12;52.77;33.75;32.5;2;35.0;30.0;0.0;0.0;40.0;0;37.05882352941177;6;40.0;1;17.0;30.0;0;29.411764705294118;8.0;35.0;40.0;1;0.0;30.399999999333332;2.0
63.73;67.93;486.24;57.26;80.55;60.0;0;8;58.52;32.083333333333336;32.5;2;30.0;30.0;0.0;0.0;40.0;0;34.794117647058826;6;35.0;1;17.0;35.0;1;32.35294117647059;17.0;30.0;30.0;1;0.0;34.46666666666667;2.0
60.97;56.01;479.81;64.43;56.28;47.7;0;3;57.57;32.916666666666664;30.0;2;35.0;30.0;0.0;0.0;40.0;0;32.5;4;25.0;2;12.0;30.0;2;29.911764705294118;11.0;27.5;30.0;2;0.0;35.55555555555556;2.0
72.34;64.78;492.57;59.61;73.83;64.97;0;10;58.52;34.583333333333336;30.0;2;35.0;35.0;0.0;0.0;40.0;0;33.970588235294116;6;30.0;1;17.0;35.0;1;33.088235294117645;17.0;30.0;40.0;1;0.0;39.13333333333333;2.0
61.4;66.18;485.35;48.41;57.13;51.94;0;20;60.8;40.416666666666664;35.0;2;45.0;40.0;0.0;0.0;45.0;0;37.05882352941177;6;45.0;1;17.0;30.0;0;35.588235294117645;17.0;30.0;30.0;1;0.0;39.333333333333336;2.0
60.82;70.56;478.54;66.96;61.22;50.63;0;10;53.57;32.708333333333336;30.0;2;32.5;30.0;0.0;0.0;45.0;0;35.73529411764706;6;40.0;1;17.0;35.0;1;32.35294117647059;17.0;30.0;30.0;1;0.0;35.53333333333333;2.0
53.42;44.03;424.92;49.04;55.64;53.71;0;20;49.43;31.11111111;28.33333333;2;30.0;30.0;4.0;0.0;35.0;1;31.323529411764707;5;30.0;1;14.0;30.0;2;34.3235294117647;14.0;28.5;35.0;2;0.0;34.233333333333334;2.0
66.5;61.3;458.65;58.23;69.48;55.79;0;20;54.87;27.499999999166665;22.5;1;30.0;23.33333333;7.0;0.0;40.0;2;32.23529411764706;5;30.0;1;14.0;30.0;2;34.11764705882353;17.0;30.0;38.0;1;0.0;31.4;2.0
66.5;50.5;452.56;58.23;43.48;51.94;0;20;54.87;30.208333334166667;32.5;2;26.66666667;27.5;6.0;0.0;30.0;2;37.029411764705884;6;40.0;1;17.0;40.0;2;33.647058822941176;17.0;30.0;37.0;1;0.0;33.416666666666664;2.0
75.98;57.92;475.61;66.98;83.41;55.8;0;20;46.97;31.25;30.0;2;30.0;30.0;0.0;0.0;40.0;0;37.05882352941177;6;30.0;1;17.0;35.0;0;33.23529411764706;14.0;35.0;30.0;1;0.0;32.13333333333333;2.0
61.4;59.25;475.17;58.23;100.34;64.99;0;10;65.32;33.333333333333336;30.0;2;35.0;30.0;0.0;0.0;40.0;0;33.82352941235294;5;30.0;1;14.0;26.66666667;1;32.44117647058823;17.0;33.0;30.0;1;0.0;35.8;2.0
72.5;69.35;497.46;58.23;81.05;64.99;0;11;60.8;32.5;30.0;2;30.0;30.0;0.0;40.0;35.0;0;33.8235294117647;4;30.0;1;11.0;30.0;2;34.111111111111114;18.0;40.0;30.0;1;41.0;27.766666666666666;1.0
69.34;61.3;463.93;55.85;88.67;55.79;0;20;58.76;33.958333333333336;35.0;2;30.0;32.5;0.0;0.0;35.0;0;39.411764705882355;6;30.0;1;17.0;40.0;0;38.529411764705884;17.0;35.0;45.0;1;0.0;33.333333333333336;2.0
65.16;47.22;448.84;64.0;49.65;60.25;0;18;64.21;24.1666666675;25.0;1;22.5;21.66666667;11.0;0.0;30.0;4;30.0;1;0.0;0;3.0;0.0;1;30.0;2.0;0.0;0.0;0;0.0;45.0;3.0
58.15;70.68;512.24;63.43;62.81;63.27;0;19;65.67;37.375;35.0;2;40.0;35.0;0.0;0.0;40.0;0;34.14705882352941;5;30.0;1;14.0;40.0;1;37.05882352941177;17.0;40.0;35.0;1;0.0;38.733333333333334;2.0
63.87;55.57;466.71;63.02;71.53;60.01;1;20;52.97;22.666666666666668;22.5;1;30.0;13.5;8.0;0.0;11.5;3;28.125;2;30.0;1;6.0;0.0;2;29.5;8.0;0.0;23.5;0;0.0;18.0;1.0
69.18;57.92;465.98;57.26;48.43;62.35;0;20;52.77;37.291666666666664;40.0;2;32.5;35.0;0.0;0.0;40.0;0;37.05882352941177;6;35.0;1;17.0;30.0;0;34.411764705882355;17.0;35.0;30.0;1;0.0;37.46666666666667;2.0
63.73;59.94;428.87;64.43;47.21;60.0;0;11;48.95;35.416666666666664;35.0;2;30.0;35.0;0.0;0.0;40.0;0;36.1764705882353;6;40.0;1;17.0;35.0;0;31.91176470588235;17.0;32.5;30.0;2;0.0;33.333333333333336;2.0
69.34;55.57;454.01;58.23;53.32;60.01;0;20;47.18;30.416666666666668;30.0;2;30.0;25.0;3.0;0.0;40.0;1;30.67647058764706;4;30.0;1;11.0;28.5;3;32.5;17.0;30.5;32.0;2;0.0;23.7;1.0
62.52;63.23;469.59;75.93;47.14;58.72;0;20;53.89;34.375;30.0;2;32.5;40.0;0.0;0.0;40.0;0;32.647058822941176;4;25.0;2;11.0;23.33333333;2;29.441176470588236;8.0;29.0;24.5;2;0.0;32.36666666666667;2.0
75.27;52.34;465.03;64.0;43.48;53.95;0;6;49.19;30.833333333333332;27.5;2;30.0;30.0;4.0;0.0;40.0;1;33.088235294117645;4;30.0;1;11.0;35.0;2;31.352941176470587;14.0;30.0;33.0;1;0.0;22.25;1.0
72.5;69.35;485.94;50.98;52.09;60.01;1;8;67.92;35.416666666666664;35.0;2;40.0;30.0;0.0;0.0;40.0;0;35.44117647058823;5;25.0;2;14.0;35.0;2;30.029411764705884;14.0;30.0;23.5;1;0.0;29.083333333333332;1.0
79.16;54.13;444.29;54.31;49.51;55.49;1;10;57.57;35.416666666666664;30.0;2;45.0;30.0;0.0;0.0;40.0;0;36.26470588235294;6;30.0;1;17.0;30.0;2;32.35294117647059;17.0;30.0;35.0;1;0.0;40.93333333333333;3.0
60.48;59.03;482.5;58.68;45.71;65.51;0;7;59.11;36.25;32.5;2;40.0;35.0;0.0;0.0;40.0;0;34.411764705882355;5;30.0;1;14.0;30.0;2;31.29411764764706;14.0;30.0;31.0;1;0.0;31.211111110666668;2.0
61.26;59.94;458.16;61.99;47.21;60.0;0;20;52.77;35.416666666666664;27.5;2;40.0;35.0;4.0;0.0;45.0;1;34.411764705882355;6;30.0;1;17.0;35.0;1;37.94117647058823;17.0;40.0;35.0;1;0.0;40.13333333333333;3.0
58.89;47.67;435.89;54.91;57.13;60.0;0;11;46.97;30.833333333333332;25.0;2;35.0;30.0;4.0;0.0;40.0;1;34.411764705882355;6;30.0;1;17.0;35.0;0;27.647058823529413;11.0;30.0;16.5;1;0.0;18.0;1.0
61.4;61.3;451.52;60.61;49.65;46.32;0;11;58.76;35.0;30.0;2;40.0;35.0;0.0;0.0;35.0;0;33.088235294117645;5;35.0;1;14.0;35.0;1;31.470588234705883;14.0;30.0;35.0;2;0.0;26.574074073333335;1.0
