NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_VARCOM;NOTA_TELEC_UNO;NAC_OCHO;NOTA_TELEMA_UNO;VECES_STG;CON_MAT_ICFES;NCA_OCHO;NCC_OCHO;PROMEDIO_SIETE;PROMEDIO_TRES;CAR_OCHO;NOTA_COMDIG;NOTAS_BDATOS;NCP_OCHO;NAA_OCHO;NOTA_BIOING_UNO;NCC_SIETE;EPA_OCHO;VECES_INSIND;VECES_BDATOS;VECES_TELEC_UNO;VECES_INGECO;VECES_C_UNO;VECES_BIOING_UNO;VECES_TELEMA_UNO;CREDITOS_STG;CREDITOS_BIOING_UNO;CREDITOS_C_UNO;CREDITOS_INGECO;CREDITOS_TELEC_UNO;CREDITOS_BDATOS;CREDITOS_TELEMA_UNO;CREDITOS_INSIND;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
39.0;40.75;30.0;32.0;37.75;32.0;40.0;31.0;0;40.0;35.0;30.0;41.0;7;30.0;1;77.0;16.0;16.0;33.8;36.22222222222222;0;34.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.357142857142854
34.0;28.571428571428573;34.0;31.0;36.142857142857146;30.0;30.0;34.0;0;49.0;34.0;33.0;32.0;6;0.0;1;85.0;14.0;14.0;30.820512819999998;34.30555555555556;0;35.0;0.0;0.0;6;43.0;13.0;2;1;0;1;1;1;1;0;1;2;3;2;3;2;2;3;3.0;41.0
36.0;41.125;39.0;30.0;38.6875;38.0;37.0;34.0;0;41.0;30.0;32.0;37.0;7;37.0;1;76.0;16.0;16.0;37.4;38.72222222222222;0;39.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.214285714285715
41.0;41.8125;37.0;32.0;41.0;34.0;42.0;30.0;0;45.0;35.0;27.5;42.0;7;39.0;1;77.0;16.0;16.0;35.93333333333333;32.80555555555556;0;38.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.72727272727273
41.0;42.9375;38.0;32.0;38.0625;36.0;40.0;35.0;0;37.0;36.0;29.0;34.0;7;34.0;1;80.0;16.0;16.0;38.8;38.638888888888886;0;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.63636363636363
44.0;37.8125;40.0;37.0;39.875;35.0;39.0;40.0;0;42.0;36.0;28.5;39.0;7;33.0;1;73.0;16.0;16.0;38.06666666666667;37.416666666666664;0;37.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.90909090909091
43.0;37.78125;35.0;43.0;38.125;31.0;34.0;33.0;0;36.0;30.0;31.0;42.0;7;35.0;1;77.0;16.0;16.0;36.06666666666667;37.55555555555556;0;34.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.642857142857146
44.0;38.5625;34.0;34.0;38.4375;32.0;41.0;30.0;0;37.0;32.0;30.0;42.0;7;32.0;1;74.0;16.0;16.0;36.4;34.94444444444444;0;38.0;0.0;0.0;7;41.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.857142857142854
42.0;39.4375;38.0;33.0;39.0;34.0;36.0;34.0;0;41.0;30.5;26.33333333;42.0;7;34.0;1;70.0;16.0;16.0;36.13333333333333;35.27777777777778;0;35.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;36.75
39.0;27.392857142857142;24.66666667;32.0;32.84615384692308;23.66666667;0.0;31.0;1;34.0;31.0;22.5;32.0;6;31.0;1;80.0;10.0;13.0;29.76923077;27.333333333888888;1;36.0;0.0;3.0;5;44.0;13.0;2;0;0;1;1;3;1;1;1;2;3;2;3;2;2;3;2.0;34.666666666666664
31.0;36.785714285714285;39.0;27.0;35.1875;33.0;30.0;30.0;0;35.0;43.0;37.0;37.0;7;32.0;1;77.0;16.0;16.0;34.06666666666667;35.02777777777778;0;38.0;0.0;0.0;7;40.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.09090909090909
0.0;33.437500000625;11.0;23.0;32.266666666666666;31.5;35.0;26.5;1;30.0;37.0;25.0;40.0;6;41.0;0;80.0;12.0;15.0;31.233333333333334;33.5;1;32.0;0.0;3.0;5;42.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;31.818181818181817
46.0;36.78125;34.0;39.0;39.5;33.0;35.0;35.0;0;35.0;31.0;30.0;43.0;7;44.0;1;68.0;16.0;16.0;38.0;34.97222222222222;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.54545454545455
0.0;31.65625;28.0;31.0;33.06666666666667;23.0;28.0;32.0;2;41.0;35.0;26.5;32.0;6;30.0;0;64.0;9.0;15.0;30.733333333333334;34.94444444444444;1;35.0;0.0;6.0;4;45.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;1.0;10.666666666666666
43.0;34.875;36.0;30.0;36.3125;33.0;30.0;34.0;0;40.0;32.0;26.66666667;36.0;7;31.0;1;70.0;16.0;16.0;35.46666666666667;34.638888888888886;0;34.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.5
43.0;39.3125;36.0;44.0;38.0625;31.0;38.0;33.0;0;37.0;31.0;27.5;34.0;7;37.0;1;64.0;16.0;16.0;38.2;39.44444444444444;0;42.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.81818181818182
37.0;34.42857142857143;33.0;31.0;36.5;34.0;37.0;34.0;0;33.0;30.5;26.0;35.0;7;36.0;1;77.0;16.0;16.0;33.30769230769231;35.25;0;34.0;0.0;0.0;7;47.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.81818181818182
45.0;40.6875;38.0;39.0;42.75;33.0;47.0;36.0;0;41.0;41.0;32.0;40.0;7;44.0;1;76.0;16.0;16.0;39.733333333333334;39.388888888888886;0;43.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.09090909090909
0.0;40.0;36.0;31.66666667;36.166666666666664;30.0;28.5;35.0;1;36.0;33.5;22.5;35.0;6;39.0;0;56.0;12.0;15.0;34.555555555999995;33.02777777777778;1;35.0;0.0;3.0;5;47.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;30.727272727272727
48.0;34.6875;40.0;37.0;39.9375;43.0;36.0;33.5;0;44.0;37.5;31.0;41.0;7;31.0;1;77.0;16.0;16.0;38.53846153846154;33.05555555555556;0;40.0;0.0;0.0;7;45.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.5
40.0;39.3125;35.0;34.0;37.125;33.0;37.0;30.0;0;42.0;30.0;35.0;32.0;7;32.0;1;73.0;16.0;16.0;34.6;31.72222222222222;0;35.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.714285714285715
42.0;40.1875;39.0;33.0;38.0625;39.0;42.0;36.0;0;42.0;30.0;28.0;34.0;7;31.0;1;70.0;16.0;16.0;39.266666666666666;35.666666666666664;0;38.0;0.0;0.0;7;38.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.90909090909091
39.0;36.5625;36.0;28.0;39.21875;32.0;31.5;31.0;0;46.0;31.0;16.0;40.0;7;37.0;1;74.0;16.0;16.0;34.13333333333333;32.416666666666664;1;38.0;0.0;0.0;7;50.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.214285714285715
44.0;39.34375;40.0;34.0;41.25;38.0;43.0;31.0;0;42.0;28.5;29.5;43.0;7;31.0;1;64.0;16.0;16.0;37.4;36.611111111111114;0;36.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.18181818181818
33.0;38.57142857142857;36.0;30.0;34.75;34.0;33.0;36.0;0;35.0;34.0;37.0;30.0;7;33.0;1;77.0;16.0;16.0;37.0;32.416666666666664;0;41.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.54545454545455
42.0;36.4375;41.0;31.0;38.6875;38.0;33.0;31.0;0;45.0;29.66666667;25.5;35.0;7;31.0;1;77.0;16.0;16.0;35.93333333333333;34.861111111111114;0;40.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.5
43.0;40.625;37.0;43.0;39.875;30.0;41.0;34.0;0;44.0;34.0;30.0;35.0;7;37.0;1;68.0;16.0;16.0;38.6;35.5;0;38.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.0
48.0;39.625;34.0;39.0;42.6875;47.0;47.0;36.0;0;43.0;37.0;32.0;40.0;7;46.0;1;77.0;16.0;16.0;41.0;41.611111111111114;0;39.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.857142857142854
46.0;35.25;36.0;32.0;37.0625;30.0;35.0;35.0;0;34.0;30.0;26.33333333;36.0;7;31.0;1;74.0;16.0;16.0;31.076923076923077;35.44444444444444;0;30.0;0.0;0.0;7;48.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.45454545454545
44.0;31.25;36.0;37.0;35.71875;33.0;27.5;30.0;1;33.5;37.0;25.5;38.0;7;34.0;1;73.0;13.0;16.0;36.266666666666666;32.94444444444444;2;38.0;0.0;3.0;6;44.0;15.0;2;2;0;1;2;1;1;1;1;2;3;2;3;2;2;3;2.0;39.57142857142857
43.0;40.1875;38.0;41.0;39.6875;31.0;39.0;36.0;0;42.0;30.0;29.66666667;39.0;7;38.0;1;65.0;16.0;16.0;38.46666666666667;37.611111111111114;0;41.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.63636363636363
35.0;39.46875;43.0;43.0;42.25;35.0;41.0;39.0;0;45.0;30.0;39.0;43.0;7;41.0;1;62.82;16.0;16.0;38.93333333333333;39.94444444444444;0;41.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.81818181818182
43.0;43.4375;38.0;32.0;35.8125;36.0;34.0;32.0;0;30.0;30.0;31.0;34.0;7;34.0;1;81.0;16.0;16.0;35.46666666666667;34.55555555555556;0;35.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.72727272727273
0.0;33.8125;39.0;20.0;37.46666666666667;22.5;35.0;34.0;0;33.0;39.0;34.0;44.0;6;39.0;0;74.79;15.0;15.0;30.0;34.833333333333336;0;39.0;0.0;0.0;6;32.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;23.5
46.0;40.875;37.0;37.0;37.8125;32.0;38.0;31.5;0;36.0;32.0;28.0;32.0;7;37.0;1;73.0;16.0;16.0;36.666666666666664;38.72222222222222;0;39.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.45454545454545
46.0;35.375;44.0;37.0;45.625;34.0;45.0;32.0;0;48.0;36.0;30.0;47.0;7;44.0;1;73.0;16.0;16.0;40.0;37.666666666666664;0;44.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
45.0;38.6875;38.0;39.0;38.1875;28.0;35.0;36.0;0;39.0;34.0;35.0;35.0;7;35.0;1;73.0;16.0;16.0;36.2;35.083333333333336;0;37.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.142857142857146
0.0;27.07142857;0.0;33.0;32.7;18.5;26.0;22.5;1;0.0;29.0;37.0;37.0;4;36.0;0;77.0;7.0;10.0;28.125;33.55555555555556;1;37.0;0.0;3.0;3;33.0;12.0;2;2;0;1;0;0;1;1;1;2;3;2;3;2;2;3;1.0;12.375
47.0;30.9375;39.0;34.0;38.6875;37.0;35.0;34.0;0;31.0;40.0;35.0;36.0;7;41.0;1;78.0;16.0;16.0;35.30769230769231;36.166666666666664;0;39.0;0.0;0.0;7;49.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
0.0;30.035714285714285;35.0;30.5;34.46666666666667;31.0;24.0;30.0;1;35.0;35.0;34.0;36.0;6;37.0;0;65.0;12.0;15.0;32.30769230769231;34.80555555555556;1;34.0;0.0;3.0;5;44.0;13.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;10.636363636363637
41.0;32.285714285714285;34.0;13.0;36.625;31.0;34.0;30.0;0;39.0;30.0;34.0;33.0;7;37.0;1;64.0;16.0;16.0;28.73076923076923;31.36111111111111;0;35.0;0.0;0.0;7;45.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.214285714285715
44.0;40.5625;33.0;40.0;39.75;37.0;38.0;36.0;0;44.0;32.5;31.0;41.0;7;38.0;1;67.0;16.0;16.0;38.333333333333336;32.97222222222222;0;43.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.90909090909091
40.0;38.1875;46.0;45.0;43.57142857142857;40.0;37.0;37.0;0;44.0;33.0;37.0;47.0;6;0.0;1;79.0;14.0;14.0;39.4;40.611111111111114;0;35.0;0.0;0.0;6;46.0;15.0;2;1;0;1;1;1;1;0;1;2;3;2;3;2;2;3;2.0;40.0
47.0;35.46875;0.0;35.0;38.53846153846154;39.0;27.0;26.5;1;34.0;30.0;40.0;45.0;6;35.0;1;74.0;10.0;13.0;36.0;34.97222222222222;0;39.0;0.0;3.0;5;50.0;13.0;2;1;0;1;1;0;1;1;1;2;3;2;3;2;2;3;3.0;41.0
0.0;30.812499999375;31.0;32.0;33.86666666666667;30.0;23.0;32.0;1;41.0;35.5;34.0;36.0;6;34.0;0;73.0;12.0;15.0;34.53333333333333;29.194444443888887;0;30.0;0.0;3.0;5;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;20.727272727272727
0.0;35.10416666625;35.0;32.0;33.875;31.0;0.0;29.5;0;32.0;33.0;30.0;34.0;3;0.0;0;72.0;8.0;8.0;32.15384615384615;31.166666666666668;0;34.0;0.0;0.0;3;0.0;13.0;2;0;0;1;1;1;0;0;1;2;3;2;3;2;2;3;1.0;14.25
46.0;38.21875;36.0;37.0;38.6875;33.0;35.0;34.0;0;45.0;30.0;33.0;38.0;7;33.0;1;61.0;16.0;16.0;37.6;33.94444444444444;0;42.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.5
47.0;38.9375;37.0;34.0;40.8125;41.0;36.0;43.0;0;48.0;37.0;23.5;43.0;7;35.0;1;81.0;16.0;16.0;39.333333333333336;33.44444444444444;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.666666666666664
50.0;39.5625;39.0;30.0;40.375;40.0;37.0;30.0;0;40.0;33.5;30.5;40.0;7;40.0;1;55.0;16.0;16.0;36.4;35.72222222222222;0;38.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.81818181818182
43.0;34.1875;38.0;36.0;40.0625;34.0;33.0;32.0;0;41.0;38.0;34.0;45.0;7;37.0;1;77.0;16.0;16.0;36.6;34.416666666666664;0;35.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.5
48.0;28.875;34.0;35.0;38.0625;30.0;30.0;30.0;0;45.0;33.5;35.0;33.0;7;41.0;1;69.0;16.0;16.0;32.10256410307692;33.19444444444444;0;37.0;0.0;0.0;7;49.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;24.0
47.0;38.25;40.0;36.0;40.9375;42.0;35.0;32.0;0;44.0;45.0;36.0;41.0;7;40.0;1;55.0;16.0;16.0;38.333333333333336;38.77777777777778;0;37.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.54545454545455
43.0;39.8125;38.0;44.0;40.1875;35.0;39.0;38.0;0;40.0;44.0;37.0;39.0;7;36.0;1;77.0;16.0;16.0;39.0;33.02777777777778;0;41.0;0.0;0.0;7;50.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
46.0;38.15625;36.0;37.0;36.1875;33.0;35.0;34.0;0;34.0;41.0;31.0;34.0;7;30.0;1;69.0;16.0;16.0;37.733333333333334;35.52777777777778;0;40.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.714285714285715
48.0;32.875;37.0;34.0;38.875;34.0;36.0;30.0;0;32.0;35.0;31.0;39.0;7;38.0;1;58.0;16.0;16.0;34.333333333333336;31.38888888888889;0;40.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
44.0;39.625;36.0;31.0;37.375;34.0;34.0;32.0;0;37.0;30.0;31.0;38.0;7;33.0;1;68.0;16.0;16.0;34.6;31.388888888333334;0;37.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.81818181818182
45.0;42.9375;37.0;38.0;38.125;37.0;35.0;36.0;0;39.0;31.0;31.5;39.0;7;33.0;1;74.0;16.0;16.0;37.8;33.97222222222222;0;39.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.54545454545455
40.0;36.5;38.0;40.0;35.375;39.0;32.0;33.0;0;31.0;33.0;35.0;30.0;7;33.0;1;80.0;16.0;16.0;38.266666666666666;33.638888888888886;0;38.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.285714285714285
46.0;36.9375;32.0;33.0;37.625;30.0;33.0;30.0;0;43.0;35.0;34.0;39.0;7;34.0;1;66.56;16.0;16.0;34.333333333333336;39.0;0;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
0.0;37.214285714285715;22.5;41.0;30.615384615384617;31.0;29.5;30.0;2;35.0;31.0;41.0;36.0;5;32.0;0;69.0;7.0;13.0;36.0;32.50000000055556;2;41.0;0.0;6.0;3;0.0;13.0;2;2;0;1;1;2;0;1;1;2;3;2;3;2;2;3;1.0;18.0
44.0;38.5;38.0;38.0;38.375;30.0;30.0;31.0;0;40.0;33.5;36.0;40.0;7;40.0;1;64.0;16.0;16.0;33.76923076923077;33.111111111111114;0;36.0;0.0;0.0;7;43.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.666666666666664
0.0;40.0625;35.0;32.0;38.8;42.0;36.0;30.0;0;40.0;27.5;31.5;41.0;6;39.0;0;60.0;15.0;15.0;40.06666666666667;32.638888888888886;0;42.0;0.0;0.0;6;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;31.857142857142858
0.0;33.40625;37.0;36.0;37.2;25.0;30.0;30.0;0;36.0;37.0;41.0;37.0;6;38.0;0;58.0;15.0;15.0;32.416666666666664;34.25;0;38.0;0.0;0.0;6;49.0;12.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;21.5
46.0;39.25;33.0;32.0;36.875;34.0;32.0;31.0;0;41.0;35.0;33.0;37.0;7;33.0;1;74.32;16.0;16.0;34.6;31.666666666666668;0;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.142857142857146
48.0;35.6875;39.0;32.0;38.0;33.0;32.0;33.0;0;38.0;33.0;25.5;35.0;7;37.0;1;66.56;16.0;16.0;34.06666666666667;31.47222222222222;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.714285714285715
40.0;35.3125;37.0;30.0;36.0625;34.0;31.0;32.0;0;34.0;45.0;37.0;35.0;7;37.0;1;68.0;16.0;16.0;34.266666666666666;32.75;0;37.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.285714285714285
45.0;36.125;36.0;37.0;37.5;38.0;30.0;31.0;0;43.0;36.0;30.0;37.0;7;33.0;1;58.38;16.0;16.0;37.266666666666666;35.47222222222222;0;41.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.857142857142854
37.0;41.375;39.0;34.0;36.5625;35.0;30.0;35.0;0;30.0;33.0;30.0;37.0;7;35.0;1;70.0;16.0;16.0;33.92307692307692;37.94444444444444;0;36.0;0.0;0.0;7;50.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.36363636363637
43.0;44.6875;38.0;38.0;39.1875;35.0;36.0;36.0;0;40.0;40.0;27.5;42.0;7;34.0;1;61.0;16.0;16.0;36.0;34.888888888888886;0;37.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.142857142857146
44.0;37.40625;36.0;32.0;38.285714285714285;30.0;37.0;32.0;0;38.0;44.0;30.0;39.0;6;0.0;1;88.0;14.0;14.0;34.46666666666667;32.138888888888886;0;37.0;0.0;0.0;6;40.0;15.0;2;1;0;1;1;1;1;0;1;2;3;2;3;2;2;3;2.0;39.27272727272727
0.0;34.875;36.0;36.0;41.86666666666667;37.0;42.0;37.0;0;44.0;43.0;34.5;42.0;6;40.0;0;78.0;15.0;15.0;39.46666666666667;35.75;0;43.0;0.0;0.0;6;50.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;21.5
37.0;40.6875;32.0;36.0;37.125;35.0;33.0;30.0;0;44.0;47.0;30.0;40.0;7;34.0;1;78.0;16.0;16.0;35.53846153846154;33.77777777777778;0;39.0;0.0;0.0;7;43.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.27272727272727
0.0;39.75;37.0;27.0;39.53333333333333;32.0;39.0;41.0;0;30.0;30.0;31.5;41.0;6;42.0;0;79.0;15.0;15.0;37.93333333333333;36.666666666666664;0;40.0;0.0;0.0;6;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;32.285714285714285
44.0;30.892857142857142;38.0;33.0;40.9375;38.0;42.0;35.0;0;43.0;30.0;34.0;37.0;7;39.0;1;68.0;16.0;16.0;36.15384615384615;33.111111111111114;0;38.0;0.0;0.0;7;48.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.125
47.0;39.4375;39.0;45.0;41.9375;37.0;39.0;39.0;0;43.0;35.0;38.0;46.0;7;34.0;1;65.0;16.0;16.0;41.666666666666664;35.44444444444444;0;41.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
44.0;32.65625;34.0;40.0;35.8125;31.0;34.0;38.0;0;36.0;36.0;34.0;37.0;7;34.0;1;75.0;16.0;16.0;38.46666666666667;30.77777777777778;0;39.0;0.0;0.0;7;37.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.666666666666664
41.0;35.75;35.0;30.0;35.5;30.0;30.0;30.0;0;33.0;30.0;30.0;36.0;7;36.0;1;78.0;16.0;16.0;32.30769230769231;30.88888888888889;0;38.0;0.0;0.0;7;43.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.25
0.0;30.46875;34.0;30.0;36.6;30.0;30.0;36.0;0;33.0;46.0;30.5;37.0;6;40.0;0;68.0;15.0;15.0;34.93333333333333;33.361111111111114;0;40.0;0.0;0.0;6;50.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;21.5
41.0;44.375;31.0;32.0;38.3125;31.0;36.0;39.0;0;40.0;46.0;36.0;43.0;7;38.0;1;71.0;16.0;16.0;34.8;36.5;0;36.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.0
0.0;36.714285714285715;40.0;44.0;39.86666666666667;38.0;38.0;39.0;0;42.0;30.0;30.0;38.0;6;40.0;0;84.0;15.0;15.0;39.69230769230769;34.611111111111114;0;40.0;0.0;0.0;6;43.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;30.363636363636363
48.0;43.125;37.0;30.0;42.5625;33.0;37.0;39.0;0;45.0;49.0;30.0;49.0;7;40.0;1;68.0;16.0;16.0;36.0;41.388888888888886;0;39.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.09090909090909
38.0;38.0;38.0;32.0;37.1875;31.0;32.0;30.0;0;38.0;30.0;38.0;39.0;7;34.0;1;71.0;16.0;16.0;32.76923076923077;32.083333333333336;0;32.0;0.0;0.0;7;43.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.09090909090909
0.0;36.1875;31.0;30.0;34.266666666666666;33.0;31.0;30.0;1;29.0;42.0;36.0;38.0;6;32.0;0;78.0;13.0;15.0;31.153846153846153;33.02777777777778;1;32.0;0.0;2.0;5;46.0;13.0;2;1;0;1;2;1;1;1;1;2;3;2;3;2;2;3;1.0;24.666666666666668
48.0;39.25;35.0;29.0;38.5625;32.0;37.0;46.0;0;39.0;30.0;39.0;41.0;7;34.0;1;58.0;16.0;16.0;37.86666666666667;37.111111111111114;0;37.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.09090909090909
37.0;39.875;37.0;31.0;35.3125;30.0;31.0;39.0;0;32.0;30.0;32.0;38.0;7;32.0;1;65.0;16.0;16.0;35.666666666666664;33.583333333333336;0;39.0;0.0;0.0;7;41.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;23.0
45.0;41.4375;37.0;34.0;37.8125;34.0;31.0;30.0;0;37.0;33.0;33.0;36.0;7;37.0;1;78.0;16.0;16.0;34.69230769230769;37.55555555555556;0;37.0;0.0;0.0;7;50.0;13.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.642857142857146
45.0;39.3125;34.0;30.0;38.4375;31.0;37.0;33.0;0;33.0;46.0;34.5;41.0;7;37.0;1;71.0;16.0;16.0;34.4;33.888888888888886;0;34.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.357142857142854
