NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;NOTA_MOD_PROG_DOS;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;NOTA_METODOS_NUM;VECES_FISICA_TRES;NOTA_MOD_PROG_UNO;NOTA_PROB;NAC_CINCO;NOTA_ARQ_COMP;NOTA_CIENCIAS_COMP_UNO;NOTA_FISICA_TRES;NCA_CINCO;NCC_CINCO;NOTA_INV_OP_UNO;VECES_MOD_PROG_DOS;VECES_INV_OP_UNO;NCP_CINCO;NAA_CINCO;EPA_CINCO;NAP_CINCO;VECES_PROB;CREDITOS_ESTADISTICA;CREDITOS_HISTORIA_COL;CREDITOS_GI_UNO;CREDITOS_CIENCIAS_COMP_DOS;CREDITOS_INV_OP_DOS;CREDITOS_CIBERNETICA_UNO;CREDITOS_REDES_COM_UNO;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_SEIS;PROMEDIO_SEIS
47.0;0.0;0.0;47.0;40.0;0;1;0;0.0;1;0;0;44.0;0;1;0;42.0;0;48.0;45.0;5;37.0;0.0;0.0;13.0;13.0;30.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;37.22222222222222;41.78947368421053;36.392857142857146;3.0;45.0
45.0;44.0;43.0;35.0;0.0;0;1;1;0.0;0;0;1;38.0;0;1;0;42.0;1;40.0;36.0;6;37.0;34.0;30.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.69444444444444;33.64705882352941;33.75;3.0;41.3
40.0;44.0;0.0;38.0;45.0;0;1;0;0.0;1;0;1;38.0;0;1;0;42.0;1;44.0;36.0;6;32.0;36.0;33.0;17.0;17.0;36.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;35.0;34.23684210526316;35.34375;3.0;41.6
30.0;43.0;30.0;39.0;43.0;45;1;1;44.0;1;1;1;36.0;1;1;0;43.0;1;44.0;38.0;7;38.0;31.0;32.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.11111111111111;37.473684210526315;38.111111111111114;2.0;39.94444444444444
44.0;43.0;43.0;41.0;49.0;45;1;1;42.0;1;1;1;33.0;1;1;0;44.0;1;41.0;44.0;6;35.0;35.0;39.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.5;39.21052631578947;39.05555555555556;3.0;43.611111111111114
41.0;44.0;32.0;40.0;44.0;0;1;1;41.0;1;0;1;44.0;1;1;0;34.0;1;40.0;47.0;6;40.0;36.0;40.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;34.72222222222222;37.13157894736842;38.5;3.0;40.6
30.0;39.0;39.0;35.0;0.0;0;1;1;0.0;0;0;1;36.0;0;1;1;31.0;2;38.0;44.0;6;33.0;33.0;18.5;14.0;17.0;35.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;36.05555555555556;37.21052631526316;36.8125;2.0;36.0
38.0;40.0;32.0;47.0;0.0;45;1;1;44.0;0;1;1;40.0;1;1;0;44.0;1;39.0;46.0;7;38.0;32.0;37.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;29.444444444444443;38.23684210526316;37.94444444444444;3.0;41.75
42.0;43.0;40.0;36.0;0.0;0;1;1;38.0;0;0;1;40.0;1;1;0;37.0;1;37.0;45.0;7;42.0;39.0;37.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.833333333333336;39.421052631578945;39.05555555555556;2.0;39.61538461538461
42.0;50.0;46.0;48.0;0.0;45;1;1;39.0;0;1;1;44.0;1;1;0;42.0;1;40.0;36.0;6;36.0;30.0;39.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.074074073333335;35.94736842105263;38.333333333333336;4.0;45.125
35.0;0.0;33.0;46.0;0.0;0;1;1;0.0;0;0;0;38.0;0;1;0;44.0;0;35.0;40.0;5;0.0;39.0;0.0;14.0;14.0;34.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;30.61111111111111;34.97222222222222;36.44444444388889;2.0;39.142857142857146
30.0;37.0;39.0;36.0;30.0;0;1;1;42.0;1;0;1;31.0;1;1;1;42.0;2;36.0;43.0;6;34.0;31.0;29.5;14.0;17.0;32.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;32.05555555555556;33.76315789473684;36.80555555555556;2.0;36.2
44.0;43.0;33.0;35.0;40.0;45;1;1;41.0;1;1;1;34.0;1;1;0;44.0;1;31.0;37.0;6;35.0;31.0;33.0;17.0;17.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;30.125;34.23529411764706;35.642857142857146;3.0;40.333333333333336
28.5;40.0;0.0;0.0;0.0;0;2;0;34.0;0;0;1;31.5;1;0;2;30.0;1;38.0;25.0;6;30.0;35.0;29.0;11.0;17.0;40.0;2;1;6.0;4;2;2;3;3;2;3;3;3;2;2;31.555555555555557;34.72222222222222;33.218749999375;2.0;34.875
34.0;45.0;41.0;48.0;40.0;0;1;1;39.0;1;0;1;46.0;1;1;1;37.0;2;43.0;38.0;7;38.0;50.0;31.5;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.61111111111111;40.31578947368421;39.0;3.0;41.733333333333334
30.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;27.2708333325;29.0;27.5;1.0;30.0
47.0;41.0;0.0;45.0;0.0;0;1;0;30.5;0;0;1;36.0;2;1;0;33.0;0;38.0;41.0;5;42.0;40.0;0.0;14.0;14.0;40.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;35.01851851833333;35.63157894789474;36.5;3.0;40.31818181818182
46.0;41.0;32.0;33.0;39.0;0;1;1;36.0;1;0;1;36.0;1;1;0;41.0;1;44.0;45.0;6;37.0;35.0;35.0;17.0;17.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.388888888888886;41.64705882352941;37.285714285714285;2.0;37.6
37.0;43.0;30.0;47.0;34.0;50;1;1;0.0;1;1;1;49.0;0;1;0;33.0;1;41.0;40.0;7;35.0;33.0;31.0;19.0;19.0;32.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.888888888888886;37.1578947368421;36.416666666666664;3.0;41.46666666666667
32.0;39.0;34.0;40.0;34.0;0;1;1;36.0;1;0;1;35.0;1;1;0;35.0;0;45.0;41.0;6;31.0;35.0;0.0;16.0;16.0;38.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;32.43055555555556;38.526315789473685;39.333333333333336;2.0;36.333333333333336
48.0;48.0;46.0;49.0;34.0;0;1;1;43.0;1;0;1;49.0;1;1;0;39.0;1;48.0;45.0;7;47.0;42.0;42.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.333333333333336;43.36842105263158;44.333333333333336;4.0;45.06666666666667
34.0;42.0;32.0;40.0;36.0;0;1;2;32.0;1;0;1;46.0;1;1;0;35.0;1;45.0;34.0;7;44.0;33.0;32.0;19.0;19.0;32.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.77777777777778;38.60526315789474;37.0;2.0;36.4
44.0;43.0;0.0;41.0;0.0;0;1;0;43.0;0;0;1;34.0;1;1;0;42.0;1;40.0;49.0;4;0.0;0.0;43.0;11.0;11.0;0.0;1;0;0.0;4;2;0;1;3;2;3;3;3;2;2;37.55555555555556;42.05263157894737;42.77777777777778;3.0;42.63636363636363
48.0;45.0;50.0;42.0;48.0;0;1;1;0.0;1;0;1;49.0;0;1;0;44.0;0;49.0;50.0;5;44.0;39.0;0.0;14.0;14.0;43.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;46.55555555555556;46.68421052631579;43.611111111111114;4.0;46.083333333333336
45.0;43.0;49.0;40.0;40.0;0;1;1;0.0;1;0;1;45.0;0;1;0;33.0;1;43.0;50.0;6;36.0;37.0;38.0;17.0;17.0;40.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;43.5;42.0;38.5;3.0;43.083333333333336
45.0;43.0;50.0;48.0;32.0;0;1;1;0.0;1;0;1;49.0;0;1;0;41.0;1;48.0;49.0;6;43.0;37.0;44.0;17.0;17.0;36.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;40.888888888888886;42.421052631578945;42.27777777777778;3.0;43.916666666666664
42.0;43.0;50.0;47.0;33.0;0;1;1;44.0;1;0;1;49.0;1;1;0;38.0;1;42.0;50.0;7;37.0;34.0;38.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.55555555555556;40.1578947368421;37.47222222222222;3.0;43.46666666666667
42.0;0.0;0.0;47.0;38.0;0;1;0;0.0;1;0;0;36.0;0;1;0;42.0;0;43.0;41.0;3;40.0;0.0;0.0;8.0;8.0;0.0;1;0;0.0;3;2;0;1;3;2;3;3;3;2;2;42.375;39.26315789473684;36.25;3.0;43.0
32.0;33.0;0.0;44.0;0.0;50;1;0;0.0;0;1;1;36.0;0;1;0;30.0;1;41.0;45.0;6;43.0;36.0;43.0;16.0;16.0;0.0;1;0;0.0;6;2;0;1;3;2;3;3;3;2;2;36.388888888888886;40.31578947368421;38.72222222222222;3.0;40.45454545454545
37.0;39.0;0.0;0.0;0.0;0;2;0;0.0;0;0;1;0.0;0;0;0;41.0;0;22.0;28.0;2;0.0;36.0;0.0;3.0;6.0;0.0;0;0;3.0;1;2;1;1;3;2;3;3;3;2;2;38.22222222222222;33.10526315789474;31.444444444444443;2.0;38.2
30.0;43.0;0.0;45.0;0.0;45;1;0;0.0;0;1;1;37.0;0;1;1;30.0;0;42.0;33.0;5;30.0;29.0;0.0;11.0;14.0;30.5;1;2;3.0;4;2;1;1;3;2;3;3;3;2;2;37.94444444444444;35.578947367894735;35.02777777777778;3.0;41.72727272727273
40.0;41.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;42.0;0;0;0;0.0;1;39.0;33.0;5;0.0;32.0;37.0;15.0;15.0;34.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;37.27777777777778;37.1875;31.555555555555557;3.0;40.6
44.0;42.0;49.0;48.0;45.0;0;1;1;43.0;1;0;1;49.0;1;1;0;39.0;1;48.0;50.0;6;42.0;36.0;39.0;17.0;17.0;43.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;38.22222222222222;39.1578947368421;40.94444444444444;3.0;45.0
45.0;43.0;48.0;48.0;50.0;0;1;1;43.0;1;0;1;50.0;1;1;0;37.0;0;41.0;50.0;5;43.0;38.0;0.0;14.0;14.0;34.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;40.72222222222222;43.111111111111114;39.375;4.0;45.86666666666667
37.0;34.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;0;41.0;1;0.0;30.0;3;0.0;0.0;34.0;6.0;9.0;20.0;0;1;3.0;2;1;1;1;3;2;3;3;3;2;2;35.77777777777778;29.852941175882354;36.625;2.0;35.2
35.5;38.0;49.0;36.0;32.0;0;2;1;0.0;1;0;1;49.0;0;1;0;41.0;1;35.0;31.0;5;40.0;49.0;37.0;14.0;14.0;0.0;1;0;0.0;5;2;0;1;3;2;3;3;3;2;2;35.55555555555556;39.473684210526315;37.625;2.0;37.916666666666664
50.0;40.0;0.0;0.0;35.0;0;1;0;0.0;1;0;1;0.0;0;0;0;42.0;0;0.0;35.0;3;33.0;0.0;0.0;7.0;7.0;0.0;0;0;0.0;3;2;0;1;3;2;3;3;3;2;2;37.333333333333336;33.64705882411765;34.3;3.0;41.42857142857143
45.0;42.0;0.0;0.0;0.0;45;1;0;0.0;0;1;1;36.0;0;0;0;38.0;1;36.0;41.0;5;45.0;40.0;33.0;14.0;14.0;0.0;1;0;0.0;5;2;0;1;3;2;3;3;3;2;2;36.77777777777778;30.342105262631577;33.76923076923077;3.0;43.875
45.0;35.0;43.0;43.0;0.0;0;1;1;0.0;0;0;1;37.0;0;1;0;31.0;0;34.0;32.0;5;43.0;36.0;0.0;14.0;14.0;31.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;39.94444444444444;33.911764705882355;35.857142857142854;3.0;41.0
46.0;0.0;0.0;0.0;0.0;50;1;0;38.0;0;1;0;37.0;1;0;0;31.0;0;44.0;47.0;5;37.0;37.0;0.0;14.0;14.0;31.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;34.8125;34.72222222222222;37.0625;3.0;44.5
42.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;25.5;0;0.0;0.0;1;0.0;0.0;0.0;3.0;3.0;30.0;0;1;0.0;1;2;0;0;3;2;3;3;3;2;2;35.833333333333336;37.588235294117645;35.6;3.0;42.0
44.0;0.0;0.0;45.0;0.0;0;1;0;0.0;0;0;0;0.0;0;1;0;42.0;0;47.0;44.0;2;0.0;0.0;0.0;6.0;6.0;30.0;0;1;0.0;2;2;0;1;3;2;3;3;3;2;2;31.805555555555557;32.05882352941177;32.874999999375;3.0;44.6
49.0;43.0;49.0;46.0;33.0;50;1;1;0.0;1;1;1;41.0;0;1;1;39.0;0;45.0;40.0;5;0.0;34.0;0.0;14.0;14.0;30.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;31.5;38.421052631578945;39.77777777777778;4.0;45.266666666666666
43.0;0.0;0.0;46.0;0.0;0;1;0;0.0;0;0;0;34.0;0;1;2;43.0;1;43.0;43.0;6;34.0;35.0;36.0;17.0;17.0;30.0;1;2;0.0;6;2;0;1;3;2;3;3;3;2;2;35.27777777777778;38.31578947368421;36.77777777777778;3.0;44.8
46.0;0.0;35.0;43.0;45.0;0;1;1;0.0;1;0;0;47.0;0;1;0;40.0;1;40.0;36.0;6;36.0;31.0;36.0;17.0;17.0;38.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;42.4375;42.26315789473684;38.875;3.0;42.333333333333336
46.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;32.22222222166667;29.605263157894736;33.2;4.0;46.0
46.0;39.0;39.0;46.0;37.0;0;1;1;0.0;1;0;1;40.0;0;1;0;34.0;0;39.0;40.0;5;41.0;43.0;0.0;14.0;14.0;36.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;35.8125;37.89473684210526;35.6875;3.0;41.583333333333336
42.0;42.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;0;41.0;0;0.0;43.0;1;0.0;0.0;0.0;3.0;3.0;0.0;0;0;0.0;1;2;0;1;3;2;3;3;3;2;2;36.888888888888886;33.88235294117647;34.65384615384615;3.0;42.0
43.0;43.0;42.0;38.0;30.0;50;1;1;0.0;1;1;1;30.0;0;1;1;31.0;0;35.0;30.0;5;0.0;37.0;0.0;14.0;14.0;30.0;1;1;0.0;5;2;0;2;3;2;3;3;3;2;2;40.05555555555556;43.421052631578945;32.375;3.0;41.53333333333333
40.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;41.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;28.614583333125;29.394736842105264;23.50000000076923;2.0;40.0
38.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;31.0;0;0.0;0.0;1;0.0;0.0;0.0;2.0;2.0;0.0;0;0;0.0;1;2;0;0;3;2;3;3;3;2;2;30.333333333333332;32.805555555;33.142857142857146;2.0;38.0
38.0;42.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;46.0;0;0;0;38.0;1;44.0;50.0;6;34.0;0.0;39.0;16.0;16.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.0;33.861111111111114;33.583333333333336;3.0;40.4
7.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;1;0.0;0;0.0;16.0;1;0.0;0.0;0.0;0.0;3.0;0.0;0;0;3.0;0;1;1;3;3;2;3;3;3;2;2;30.375;22.527777778388888;24.642857142857142;1.0;7.0
45.0;0.0;0.0;0.0;30.0;0;1;0;0.0;1;0;0;0.0;0;0;0;37.0;0;41.0;37.0;3;37.0;47.0;0.0;8.0;8.0;0.0;0;0;0.0;3;2;0;1;3;2;3;3;3;2;2;37.9375;34.78947368421053;36.214285714285715;2.0;37.5
40.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;39.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;34.8125;30.61111111111111;36.2;2.0;40.0
37.0;31.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;0;37.0;0;0.0;34.0;1;0.0;0.0;0.0;3.0;3.0;0.0;0;0;0.0;1;2;0;1;3;2;3;3;3;2;2;30.444444444444443;30.694444444444443;28.083333333333332;2.0;33.4
38.0;34.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;17.0;0;0;0;34.0;0;19.33333333;37.0;4;37.0;0.0;0.0;8.0;11.0;33.0;1;1;3.0;3;2;1;1;3;2;3;3;3;2;2;33.25;34.84210526263158;24.40625;2.0;35.6
34.0;32.0;39.0;45.0;0.0;0;1;1;0.0;0;0;1;35.0;0;1;0;41.0;0;40.0;40.0;5;40.0;35.0;0.0;14.0;14.0;33.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;34.55555555555556;38.21052631578947;37.30555555555556;2.0;37.7
43.0;35.0;44.0;45.0;32.0;0;1;1;0.0;1;0;1;34.0;0;1;0;41.0;0;48.0;49.0;6;43.0;49.0;0.0;16.0;16.0;33.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.333333333333336;37.94736842105263;36.47222222222222;2.0;39.833333333333336
40.0;44.0;48.0;42.0;32.0;0;1;1;0.0;1;0;1;34.0;0;1;1;43.0;2;38.0;46.0;7;36.0;45.0;29.0;16.0;19.0;32.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;33.30555555555556;37.526315789473685;33.15625;3.0;41.5
44.0;37.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;38.0;0;0;1;42.0;0;39.0;24.5;5;31.0;35.0;0.0;11.0;14.0;33.0;1;1;3.0;4;2;1;2;3;2;3;3;3;2;2;35.111111111111114;36.416666666666664;35.71875;2.0;39.8
43.0;41.0;49.0;43.0;35.0;0;1;1;45.0;1;0;1;49.0;1;1;0;43.0;1;40.0;50.0;6;37.0;35.0;40.0;16.0;16.0;0.0;1;0;0.0;6;2;0;1;3;2;3;3;3;2;2;34.72222222222222;37.63157894736842;40.55555555555556;3.0;42.733333333333334
46.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;32.562500000625;28.3;39.285714285714285;4.0;46.0
34.0;41.0;50.0;44.0;30.0;0;2;1;0.0;1;0;1;49.0;0;1;0;31.0;0;38.0;45.0;5;39.0;32.0;0.0;14.0;14.0;33.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;38.0;38.94736842105263;35.40625;3.0;40.25
44.0;41.0;50.0;48.0;48.0;0;1;1;43.0;1;0;1;49.0;1;1;0;43.0;0;41.0;42.0;5;41.0;34.0;0.0;14.0;14.0;38.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;36.111111111111114;39.166666666666664;40.111111111111114;4.0;45.333333333333336
38.0;45.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;33.0;0;0;1;42.0;0;43.0;32.0;4;0.0;48.0;0.0;9.0;12.0;22.0;1;2;3.0;3;2;1;1;3;2;3;3;3;2;2;32.96875;32.5;26.545454545454547;3.0;42.2
42.0;41.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;37.0;0;0;2;30.0;0;35.0;25.5;5;30.0;29.0;0.0;7.0;13.0;0.0;1;0;6.0;3;2;2;2;3;2;3;3;3;2;2;30.11111111111111;31.22222222222222;34.7;3.0;41.4
43.0;39.0;0.0;34.0;0.0;0;1;0;0.0;0;0;1;39.0;0;1;1;38.0;0;32.0;33.0;5;29.0;32.0;0.0;12.0;14.0;40.0;1;1;2.0;4;2;1;1;3;2;3;3;3;2;2;32.25;33.526315789473685;32.611111111666666;2.0;38.125
4.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;32.75;22.466666666666665;12.0;1.0;4.0
36.0;42.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;38.0;0;0;2;41.0;0;37.0;24.5;3;0.0;0.0;0.0;3.0;9.0;20.5;1;2;6.0;1;1;2;2;3;2;3;3;3;2;2;33.84375;31.694444444444443;30.96875;2.0;39.6
43.0;30.0;39.0;39.0;0.0;0;1;1;0.0;0;0;1;33.0;0;1;0;42.0;0;40.0;40.0;5;40.0;33.0;0.0;14.0;14.0;33.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;35.611111111111114;38.1578947368421;34.833333333333336;2.0;37.1
39.0;36.0;30.0;45.0;0.0;0;1;1;0.0;0;0;1;33.0;0;1;1;42.0;2;37.0;42.0;6;38.0;37.0;29.0;14.0;17.0;32.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;34.1875;36.388888888888886;33.4375;2.0;38.1
38.0;0.0;38.0;0.0;0.0;0;1;1;0.0;0;0;0;0.0;0;0;1;0.0;0;0.0;27.0;1;0.0;0.0;0.0;0.0;3.0;0.0;0;0;3.0;0;1;1;2;3;2;3;3;3;2;2;32.1875;31.653846153846153;32.464285714285715;2.0;38.0
22.66666667;0.0;0.0;0.0;0.0;0;3;0;0.0;0;0;0;0.0;0;0;1;34.0;0;0.0;28.0;1;0.0;0.0;0.0;0.0;3.0;0.0;0;0;3.0;0;1;1;2;3;2;3;3;3;2;2;32.5;28.583333332777777;29.937500000625;1.0;22.66666667
47.0;44.0;42.0;46.0;43.0;50;1;1;42.0;1;1;1;47.0;1;1;0;40.0;1;45.0;42.0;6;39.0;39.0;36.0;17.0;17.0;39.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;43.5;43.31578947368421;40.1875;3.0;45.0
48.0;44.0;39.0;47.0;40.0;0;1;1;39.0;1;0;1;47.0;1;1;0;42.0;0;47.0;36.0;5;39.0;38.0;0.0;14.0;14.0;35.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;40.5;40.588235294117645;41.666666666666664;3.0;42.93333333333333
46.0;46.0;38.0;0.0;0.0;0;1;1;42.0;0;0;1;40.0;1;0;0;41.0;0;39.0;35.0;6;39.0;43.0;0.0;16.0;16.0;39.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.77777777777778;35.970588235294116;34.78125;3.0;43.2
30.0;0.0;0.0;42.0;0.0;0;1;0;39.0;0;0;0;32.0;1;1;0;41.0;0;44.0;0.0;3;0.0;30.0;0.0;9.0;9.0;30.0;1;1;0.0;3;2;0;0;3;2;3;3;3;2;2;38.05555555555556;33.18421052631579;30.46875;2.0;37.875
36.0;44.0;0.0;48.0;0.0;0;1;0;0.0;0;0;1;45.0;0;1;1;42.0;1;42.0;26.5;6;41.0;40.0;43.0;14.0;17.0;37.0;1;1;3.0;5;2;1;2;3;2;3;3;3;2;2;38.666666666666664;36.578947368421055;36.583333333333336;3.0;43.5
41.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;41.0;1;36.0;32.0;3;0.0;0.0;38.0;9.0;9.0;35.0;0;1;0.0;3;2;0;1;3;2;3;3;3;2;2;34.138888888888886;33.5;38.666666666666664;3.0;41.0
7.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;27.90625;22.666666666666668;0.0;1.0;7.0
38.0;45.0;50.0;46.0;0.0;0;1;1;43.0;0;0;1;49.0;1;1;0;44.0;1;44.0;45.0;6;39.0;46.0;39.0;17.0;17.0;41.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;38.611111111111114;43.10526315789474;42.5625;3.0;44.46153846153846
39.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;41.0;0;0;0;0.0;0;33.0;33.0;4;0.0;0.0;0.0;11.0;11.0;30.0;1;1;0.0;4;2;0;1;3;2;3;3;3;2;2;32.55555555555556;33.36842105263158;35.63333333333333;2.0;39.0
40.0;41.0;39.0;47.0;0.0;0;1;1;41.0;0;0;1;47.0;1;1;0;42.0;1;50.0;45.0;6;38.0;37.0;38.0;17.0;17.0;33.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;39.166666666666664;42.63157894736842;33.642857142857146;3.0;41.92307692307692
47.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;46.0;0;0;0;44.0;0;47.0;0.0;2;0.0;41.0;0.0;6.0;6.0;0.0;1;0;0.0;2;2;0;0;3;2;3;3;3;2;2;41.833333333333336;36.18421052631579;36.05;4.0;47.0
30.0;42.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;38.0;0;0;0;41.0;1;40.0;45.0;6;40.0;41.0;41.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;39.111111111111114;36.588235294117645;37.625;2.0;37.2
41.0;38.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;41.0;0;0;0;41.0;1;44.0;36.0;6;40.0;45.0;37.0;17.0;17.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;39.0;38.6578947368421;37.111111111111114;2.0;39.2
31.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;1;0.0;0;34.0;31.5;2;35.0;0.0;0.0;5.0;5.0;0.0;0;0;0.0;2;2;0;2;3;2;3;3;3;2;2;35.5;34.578947368421055;31.906249999375;2.0;31.0
44.0;40.0;0.0;0.0;0.0;0;1;0;42.0;0;0;1;41.0;1;0;0;41.0;0;35.0;30.0;5;41.0;41.0;0.0;14.0;14.0;36.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;40.111111111111114;34.94736842105263;33.374999999375;3.0;41.75
38.0;40.0;49.0;45.0;0.0;0;1;1;41.0;0;0;1;44.0;1;1;0;34.0;1;45.0;40.0;6;38.0;37.0;37.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.5;38.18421052631579;37.833333333333336;3.0;42.46153846153846
0.0;33.0;45.0;40.0;0.0;50;0;1;0.0;0;1;1;38.0;0;1;0;31.0;1;45.0;31.0;6;34.0;24.0;35.0;14.0;17.0;30.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;38.666666666666664;36.78947368421053;34.5625;3.0;41.72727272727273
