NOTA_FGEP;NOTA_HIST;NOTA_CCON;NOTA_L_DOS;NOTA_AIELEC;NOTA_SUBEL;VECES_SUBEL;VECES_FGEP;VECES_L_DOS;VECES_HIST;NOTA_L_UNO;PROMEDIO_SIETE;VECES_CCON;NOTA_EI_DOS;NOTA_ELECPOT;NAC_CINCO;NCC_SIETE;NAA_SIETE;EPA_SIETE;NOTA_AUTO;NOTA_MAQEL;VECES_AIELEC;VECES_ECO;NOTA_ECO;NOTA_ASP;NAP_SIETE;NAC_SIETE;NCA_SIETE;VECES_ASP;CAR_SIETE;NCP_SIETE;VECES_EI_DOS;CREDITOS_EI_DOS;CREDITOS_AIELEC;CREDITOS_SUBEL;CREDITOS_L_DOS;CREDITOS_HIST;CREDITOS_FGEP;CREDITOS_CCON;RENDIMIENTO_OCHO;PROMEDIO_OCHO
38;33;45;36;37;30;1;1;1;1;42;35.6;1;0;30;6;15.0;6;2;39;36;1;1;36;34;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;35.25
34;34;48;30;30;17;1;2;1;1;42;35.333333333333336;1;0;31;6;15.0;6;2;30;37;1;2;37;36;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;1.0;29.583333333333332
36;35;42;39;34;30;1;1;1;1;46;32.266666666666666;1;0;26;6;15.0;5;2;31;30;1;1;30;34;1;6;12.0;1;1;3.0;0;3;2;3;2;2;2;1;2.0;35.0
42;44;45;45;30;31;1;1;1;1;45;33.93333333333333;1;0;30;6;15.0;6;2;35;32;1;1;32;33;0;6;15.0;2;3;0.0;0;3;2;3;2;2;2;1;2.0;38.333333333333336
0;34;46;0;0;0;0;0;0;1;45;22.5;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;2;2.0;0;3;2;3;2;2;2;1;2.0;38.0
0;0;46;0;0;0;0;0;0;0;46;19.333333333333332;1;0;0;6;6.0;1;1;12;0;0;1;0;0;2;3;2.0;0;0;4.0;0;3;2;3;2;2;2;1;4.0;46.0
44;47;47;40;37;37;1;1;1;2;30;36.13333333333333;1;0;34;6;15.0;6;2;33;43;1;1;43;33;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;3.0;41.166666666666664
29;47;35;35;0;0;0;1;1;1;46;28.444444444444443;1;0;32;6;9.0;3;1;34;0;0;1;0;0;1;4;7.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;36.714285714285715
49;43;39;43;35;18;2;1;1;1;43;38.8;1;0;40;6;15.0;6;2;34;40;1;1;40;36;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;36.083333333333336
37;46;44;47;37;36;1;1;1;1;46;37.2;1;0;41;6;15.0;6;2;34;37;1;1;37;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.5
0;9;0;32;0;0;0;0;1;1;46;46.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;20.5
0;38;0;44;0;0;0;0;1;1;44;22.0;0;0;0;5;4.0;1;1;0;0;0;3;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;41.0
39;42;0;42;0;0;0;1;1;1;45;22.5;0;0;0;6;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;41.0
39;46;41;45;40;34;1;1;1;1;47;37.93333333333333;1;0;43;6;15.0;6;2;38;36;1;1;36;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.25
48;44;46;43;41;33;1;1;1;1;42;40.86666666666667;1;0;40;6;15.0;6;2;32;45;1;1;45;40;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;3.0;41.416666666666664
0;47;44;0;0;0;0;0;0;1;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;4.0;46.0
0;0;41;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;41.0
0;44;30;31;0;25;1;0;1;1;49;37.25;1;0;0;6;12.0;5;2;30;38;0;1;38;33;0;5;12.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;31.875
0;42;45;0;0;0;0;0;0;1;35;17.5;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;43.0
32;45;42;40;0;0;0;2;1;1;44;22.0;1;0;0;6;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;39.42857142857143
44;43;44;49;39;33;1;1;1;1;48;36.93333333333333;1;0;30;6;15.0;6;2;39;40;1;1;40;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;41.083333333333336
0;7;33;0;0;0;0;0;0;1;0;0.0;2;0;0;0;2.0;0;1;0;0;0;2;0;0;1;1;0.0;0;1;2.0;0;3;2;3;2;2;2;1;1.0;15.666666666666666
49;40;48;41;40;32;1;1;1;1;43;36.266666666666666;1;0;30;6;15.0;6;2;30;40;1;1;40;36;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;3.0;40.333333333333336
0;5;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;5.0
46;33;44;32;32;0;0;2;1;2;30;27.0;1;0;0;6;4.0;1;1;24;0;1;0;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;36.666666666666664
0;44;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;44.0
30;33;47;42;33;11;1;1;1;1;33;31.333333333333332;1;0;33;6;15.0;6;2;31;30;1;1;30;31;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;1.0;29.666666666666668
45;43;47;49;45;33;1;1;1;1;43;37.333333333333336;1;0;30;6;15.0;6;2;34;38;1;1;38;42;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;42.5
0;44;48;43;0;0;0;0;1;1;47;23.5;1;0;0;5;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;44.4
0;47;0;40;0;0;0;0;1;1;43;43.0;0;0;0;5;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;43.5
0;24;44;44;0;0;0;0;1;2;38;38.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;36.0
33;0;48;41;0;0;0;1;1;0;42;35.5;1;0;0;6;10.0;4;2;0;35;0;1;35;32;0;4;10.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.2
0;42;48;36;0;0;0;0;1;1;41;36.0;1;0;0;6;7.0;3;2;0;34;0;1;34;0;0;3;7.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;40.8
45;39;39;43;34;18;2;1;1;1;45;35.06666666666667;1;0;32;6;15.0;6;2;30;38;1;1;38;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;34.583333333333336
0;0;0;41;0;0;0;0;1;0;44;44.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;41.0
36;43;48;35;33;27;1;1;1;1;41;35.733333333333334;1;0;31;6;15.0;6;2;39;35;1;1;35;36;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;2.0;35.25
0;15;0;0;0;0;0;0;0;1;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;15.0
39;35;36;40;0;0;0;1;1;1;43;39.333333333333336;1;0;44;6;15.0;6;2;30;39;0;3;39;39;0;6;15.0;1;4;0.0;0;3;2;3;2;2;2;1;2.0;37.714285714285715
30;42;43;44;36;27;1;2;1;1;37;30.384615384615383;1;0;26;6;13.0;4;2;0;30;1;1;30;31;1;5;10.0;1;1;3.0;0;3;2;3;2;2;2;1;2.0;35.666666666666664
37;39;47;41;0;0;0;2;1;1;38;27.0;1;0;0;6;6.0;2;1;43;0;0;2;0;0;1;3;4.0;0;2;2.0;0;3;2;3;2;2;2;1;3.0;40.142857142857146
33;0;48;42;0;0;0;1;1;0;43;38.1;1;0;0;6;10.0;4;2;0;35;0;1;35;40;0;4;10.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.6
0;38;48;0;0;0;0;0;0;1;38;19.0;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;41.333333333333336
45;38;34;37;0;0;0;1;1;1;40;28.142857142857142;1;0;39;6;7.0;2;1;0;0;0;3;0;0;1;3;5.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;39.142857142857146
34;46;48;31;0;31;1;1;1;1;40;34.93333333333333;1;0;31;6;15.0;6;2;30;36;0;1;36;37;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;36.3
0;45;30;0;0;0;0;0;0;1;42;42.0;1;0;0;1;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;40.0
0;42;47;42;0;0;0;0;1;2;34;34.0;2;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;43.0
40;45;48;36;42;33;1;1;1;1;42;35.53333333333333;1;0;30;6;15.0;6;2;34;36;1;1;36;37;0;6;15.0;2;2;0.0;0;3;2;3;2;2;2;1;2.0;39.416666666666664
0;42;0;0;0;0;0;0;0;1;0;0.0;0;0;0;1;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;42.0
0;41;32;0;0;0;0;0;0;1;36;18.0;2;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;38.0
28;43;43;0;0;0;0;1;0;1;38;18.333333333333332;1;0;0;6;6.0;1;1;17;0;0;1;0;0;2;3;2.0;0;0;4.0;0;3;2;3;2;2;2;1;2.0;37.0
0;39;39;35;30;0;0;0;1;1;43;23.0;1;0;0;6;6.0;1;1;26;0;1;1;0;0;2;3;2.0;0;0;4.0;0;3;2;3;2;2;2;1;2.0;35.285714285714285
0;0;30;0;0;0;0;0;0;0;44;44.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;30.0
0;33;0;0;0;0;0;0;0;1;38;19.0;0;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;33.0
49;43;46;43;38;30;1;1;1;1;42;39.4;1;0;32;6;15.0;6;2;31;44;1;1;44;43;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.166666666666664
0;45;39;38;0;0;0;0;1;1;50;25.0;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;41.0
39;44;44;37;37;0;0;1;2;1;47;36.53333333333333;1;0;33;6;15.0;6;2;44;33;1;1;33;34;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;39.77777777777778
0;0;13;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;13.0
0;44;47;38;0;0;0;0;1;2;50;32.666666666666664;1;0;0;6;9.0;3;2;31;0;0;2;0;0;1;4;7.0;0;2;2.0;0;3;2;3;2;2;2;1;3.0;42.2
0;34;36;36;0;0;0;0;1;1;35;17.5;1;0;0;1;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;35.2
37;45;41;39;35;23;1;1;2;2;37;35.8;1;0;33;6;15.0;6;2;32;42;1;1;42;30;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;35.166666666666664
41;49;44;39;0;20;1;1;1;1;49;35.27777777777778;1;46;27;7;18.0;6;2;43;32;0;1;32;33;1;7;15.0;1;1;3.0;1;3;2;3;2;2;2;1;2.0;38.46153846153846
0;43;48;45;0;0;0;0;1;1;44;44.0;1;0;0;5;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;44.8
37;47;46;43;39;33;2;1;1;1;47;35.46666666666667;1;0;30;6;15.0;6;2;35;37;1;1;37;31;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;39.75
0;45;46;0;0;0;0;0;0;1;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;4.0;45.333333333333336
0;0;0;16;0;0;0;0;1;0;38;19.0;0;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;16.0
33;45;46;39;0;30;1;1;1;1;43;33.8;1;0;31;6;15.0;6;2;32;30;0;1;30;38;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;37.0
41;47;48;0;38;0;0;2;0;1;0;37.0;1;0;43;6;13.0;5;2;30;38;1;2;38;34;0;5;13.0;1;1;0.0;0;3;2;3;2;2;2;1;3.0;42.857142857142854
0;0;0;30;0;0;0;0;1;0;0;0.0;0;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;30.0
40;0;45;40;32;0;0;1;1;0;45;41.0;1;0;0;6;10.0;4;2;0;40;1;1;40;40;0;4;10.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;38.42857142857143
42;43;40;39;30;23;1;2;2;1;44;33.0;1;0;30;6;15.0;6;2;36;31;1;1;31;30;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;34.75
37;43;45;0;41;19;1;1;0;1;41;35.333333333333336;1;0;32;6;15.0;6;2;32;36;1;1;36;36;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;34.4
34;40;41;37;30;14;1;1;1;1;43;39.06666666666667;1;0;36;6;15.0;6;2;32;47;1;1;47;31;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;30.416666666666668
0;32;0;36;0;0;0;0;1;1;43;21.5;0;0;0;6;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;2;2.0;0;3;2;3;2;2;2;1;2.0;34.0
36;42;45;0;31;31;1;1;0;1;33;35.15384615384615;1;0;32;6;13.0;6;2;35;39;1;0;39;36;1;5;15.0;1;1;2.0;0;3;2;3;2;2;2;1;2.0;35.6
0;35;0;0;0;0;0;0;0;1;37;37.0;0;0;0;6;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;35.0
0;30;40;0;0;0;0;0;0;1;37;18.5;1;0;0;1;4.0;1;1;0;0;0;3;0;0;1;2;2.0;0;2;2.0;0;3;2;3;2;2;2;1;2.0;33.333333333333336
0;40;46;23;0;0;0;0;1;1;40;40.0;1;0;0;1;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;34.4
0;0;33;0;0;0;0;0;0;1;41;20.5;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;2;2.0;0;3;2;3;2;2;2;1;1.0;11.0
0;42;38;0;0;0;0;0;0;1;0;0.0;1;0;0;5;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;40.666666666666664
35;42;44;46;31;34;1;1;1;1;42;34.733333333333334;1;0;30;6;15.0;6;2;32;38;1;1;38;31;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;37.833333333333336
36;44;45;0;0;0;0;1;0;1;39;35.13333333333333;1;0;43;6;15.0;5;2;16;36;0;1;36;36;1;6;13.0;1;1;2.0;0;3;2;3;2;2;2;1;3.0;41.0
0;46;48;0;0;0;0;0;0;1;43;21.5;1;0;0;6;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;4.0;46.666666666666664
35;44;45;48;32;32;2;2;1;1;48;40.333333333333336;1;0;41;6;15.0;6;2;33;43;1;1;43;35;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.25
35;39;39;39;0;0;0;1;1;1;46;38.0;1;0;0;6;4.0;2;2;30;0;0;0;0;0;0;2;4.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;37.857142857142854
42;45;48;48;45;34;1;1;1;1;36;34.733333333333334;1;0;33;6;15.0;6;2;30;40;1;1;40;30;0;6;15.0;2;1;0.0;0;3;2;3;2;2;2;1;3.0;42.5
0;36;23;5;0;0;0;0;1;1;40;20.0;2;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;21.0
0;43;43;0;0;0;0;0;0;1;14;7.0;1;0;0;0;4.0;0;1;0;0;0;2;0;0;2;2;0.0;0;1;4.0;0;3;2;3;2;2;2;1;3.0;43.0
0;0;46;0;0;0;0;0;0;0;0;33.7;1;0;0;6;10.0;4;2;36;35;0;1;35;30;0;4;10.0;1;1;0.0;0;3;2;3;2;2;2;1;4.0;46.0
38;32;46;43;31;30;1;1;1;1;43;38.733333333333334;1;0;42;6;15.0;6;2;32;43;1;1;43;30;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;35.333333333333336
0;43;47;0;0;0;0;0;0;1;0;0.0;1;0;0;6;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;44.333333333333336
41;41;43;39;43;19;1;1;1;1;35;35.833333333333336;1;0;0;6;12.0;5;2;31;38;1;1;38;36;0;5;12.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;35.666666666666664
50;46;48;47;33;33;1;1;1;1;45;40.733333333333334;1;0;44;6;15.0;6;2;36;40;1;1;40;39;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;41.583333333333336
34;45;39;36;0;18;1;1;1;1;45;37.93333333333333;1;0;45;6;15.0;6;2;31;36;0;1;36;34;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;32.3
39;34;49;50;37;11;1;1;1;1;50;38.333333333333336;1;0;41;6;15.0;6;2;38;36;1;1;36;32;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;33.5
0;16;43;0;0;0;0;0;0;1;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;25.0
48;35;43;44;41;35;1;1;1;1;40;42.46666666666667;1;0;45;6;15.0;6;2;43;45;1;1;45;37;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.333333333333336
0;0;46;0;0;0;0;0;0;0;19;9.5;1;0;0;0;4.0;0;1;0;0;0;1;0;0;2;2;0.0;0;0;4.0;0;3;2;3;2;2;2;1;4.0;46.0
0;43;48;47;0;0;0;0;1;1;43;37.13333333333333;1;0;43;6;15.0;6;2;38;34;0;1;34;32;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;4.0;45.6
0;42;36;35;0;0;0;0;1;1;33;16.5;1;0;0;6;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;38.0
0;35;0;0;0;0;0;0;0;1;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;23.333333333333332
30;48;47;46;41;31;2;1;1;1;43;38.666666666666664;1;0;38;6;15.0;6;2;42;40;1;1;40;32;0;6;15.0;1;1;0.0;0;3;2;3;2;2;2;1;2.0;39.166666666666664
48;45;32;34;30;0;0;1;1;1;43;37.46666666666667;1;0;43;6;15.0;6;2;35;35;1;2;35;34;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;38.44444444444444
26;44;44;0;0;0;0;1;0;1;0;15.0;1;0;0;6;4.0;1;1;30;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;36.8
0;0;30;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;30.0
0;45;48;0;0;0;0;0;0;1;46;23.0;1;0;0;1;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;4.0;46.0
0;45;46;39;0;0;0;0;1;2;41;20.5;1;0;0;4;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;42.8
48;39;34;43;35;0;0;1;1;1;44;34.5;1;0;0;6;4.0;1;2;25;0;1;0;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;40.44444444444444
0;0;44;0;0;0;0;0;0;0;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;3.0;44.0
0;41;36;15;0;0;0;0;1;1;39;19.5;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;1.0;29.6
34;45;47;0;37;34;1;1;0;1;48;36.666666666666664;1;0;30;6;15.0;6;2;30;38;1;1;38;38;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.1
32;46;44;41;33;0;0;1;1;1;43;36.93333333333333;1;0;44;6;15.0;5;2;42;33;1;1;33;29;1;6;12.0;1;0;3.0;0;3;2;3;2;2;2;1;2.0;38.666666666666664
0;0;0;36;0;0;0;0;1;0;42;42.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;2.0;36.0
0;44;0;0;0;0;0;0;0;1;48;48.0;0;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;44.0
38;36;48;42;36;0;0;1;1;1;46;35.53333333333333;1;0;38;6;15.0;5;2;35;34;1;1;34;29;1;6;12.0;1;0;3.0;0;3;2;3;2;2;2;1;2.0;39.111111111111114
0;40;48;0;0;0;0;0;0;1;0;0.0;1;0;0;6;2.0;0;1;0;0;0;2;0;0;1;1;0.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;42.666666666666664
35;46;41;40;45;37;1;1;1;1;41;33.2;1;0;35;6;15.0;6;2;30;31;1;1;31;32;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;40.333333333333336
0;0;44;0;0;0;0;0;0;0;0;0.0;1;0;0;0;2.0;0;1;0;0;0;2;0;0;1;1;0.0;0;1;2.0;0;3;2;3;2;2;2;1;3.0;44.0
0;47;0;0;0;0;0;0;0;1;44;22.0;0;0;0;4;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;4.0;47.0
0;42;38;0;30;0;0;0;0;2;46;37.93333333333333;1;0;30;6;15.0;6;2;45;39;1;1;39;34;0;6;15.0;2;3;0.0;0;3;2;3;2;2;2;1;2.0;36.4
0;15;0;0;0;0;0;0;0;1;11;11.0;0;0;0;0;2.0;0;1;0;0;0;0;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;15.0
0;37;44;30;0;0;0;0;1;2;35;17.5;1;0;0;5;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;35.6
0;44;42;28;0;0;0;0;1;1;30;15.0;1;0;0;0;4.0;1;1;0;0;0;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;37.2
0;43;43;38;0;0;0;0;1;1;42;37.666666666666664;1;0;0;6;9.0;4;2;35;37;0;3;37;0;0;4;9.0;0;1;0.0;0;3;2;3;2;2;2;1;3.0;41.0
0;37;46;40;0;0;0;0;1;1;40;20.0;1;0;0;0;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;40.0
0;0;9;0;0;0;0;0;0;0;35;35.0;1;0;0;0;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;0;0.0;0;3;2;3;2;2;2;1;1.0;9.0
37;34;47;42;38;30;1;1;1;1;45;35.86666666666667;1;0;33;6;15.0;6;2;36;35;1;1;35;34;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;36.583333333333336
36;45;38;44;31;30;1;1;1;1;45;35.53333333333333;1;0;37;6;15.0;6;2;36;34;1;2;34;30;0;6;15.0;1;2;0.0;0;3;2;3;2;2;2;1;2.0;36.666666666666664
38;42;43;32;33;40;1;1;1;1;43;37.86666666666667;1;0;31;6;15.0;6;2;31;39;1;1;39;44;0;6;15.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;37.75
0;0;47;0;0;0;0;0;0;0;38;38.0;1;0;0;5;2.0;1;2;0;0;0;0;0;0;0;1;2.0;0;1;0.0;0;3;2;3;2;2;2;1;4.0;47.0
39;43;44;0;0;0;0;1;0;1;0;38.30769230769231;1;0;43;6;13.0;5;2;40;38;0;1;38;33;0;5;13.0;1;0;0.0;0;3;2;3;2;2;2;1;3.0;41.6
0;39;27;0;0;0;0;0;0;1;0;0.0;2;0;0;0;2.0;0;1;0;0;0;3;0;0;1;1;0.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;35.0
0;47;47;0;0;0;0;0;0;1;0;0.0;1;0;0;2;2.0;0;1;0;0;0;3;0;0;1;1;0.0;0;1;2.0;0;3;2;3;2;2;2;1;4.0;47.0
0;43;48;0;30;0;0;0;0;2;42;36.416666666666664;1;0;0;6;12.0;5;2;30;37;1;1;37;36;0;5;12.0;1;0;0.0;0;3;2;3;2;2;2;1;2.0;38.8
0;30;37;0;0;0;0;0;0;1;0;0.0;1;0;0;0;2.0;0;1;0;0;0;0;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;32.333333333333336
0;47;47;0;0;0;0;0;0;1;40;20.0;1;0;0;4;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;4.0;47.0
0;15;30;0;0;0;0;0;0;1;0;0.0;1;0;0;0;2.0;0;1;0;0;0;1;0;0;1;1;0.0;0;0;2.0;0;3;2;3;2;2;2;1;1.0;20.0
34;43;38;42;0;0;0;1;1;1;43;21.5;1;0;0;6;4.0;1;1;0;0;0;1;0;0;1;2;2.0;0;0;2.0;0;3;2;3;2;2;2;1;2.0;39.42857142857143
0;0;43;0;0;0;0;0;0;0;0;0.0;1;0;0;0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;3;2;3;2;2;2;1;3.0;43.0
33;30;45;0;34;0;0;1;0;1;0;15.0;1;0;0;6;4.0;1;1;30;0;1;2;0;0;1;2;2.0;0;1;2.0;0;3;2;3;2;2;2;1;2.0;34.142857142857146
48;46;45;44;0;0;0;1;1;3;38;20.333333333333332;1;0;0;6;6.0;1;1;23;0;0;3;0;0;2;3;2.0;0;1;4.0;0;3;2;3;2;2;2;1;4.0;45.857142857142854
