NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES
231;14;451.6;70.42;54.33;50.63;50.37;16;31.81818181818182;0;11;6;3;2;1;25.0;0.0;40.0;40.0;0.0;40.0;25.0;35.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;0;0.0
243;4;499.64;69.18;61.99;60.0;88.67;4;33.38461538461539;1;13;2;5;1;1;32.0;0.0;35.0;40.0;25.0;35.0;38.0;24.59333333333333;4;15;5;10;6;2;4;1;18.8;5;3;19.0;1;3;18.5;6;3;0.0;0;2;20.0;2;1;40.0;2;3;30.0;1;2;1;18.75
248;0;478.82;63.73;52.53;53.85;65.86;8;15.0;0;11;11;0;5;10;15.0;0.0;15.0;15.0;0.0;15.0;15.0;15.0;0;3;0;3;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;0;0.0
264;20;436.2;74.44;56.8;57.44;43.48;20;32.33333333333334;2;15;3;6;1;1;30.0;40.0;25.0;40.0;30.0;40.0;35.0;31.25;3;12;6;6;4;2;2;2;35.0;1;3;25.0;4;3;25.0;2;3;0.0;0;2;0.0;0;1;40.0;2;3;0.0;0;2;1;24.11111111111111
266;20;479.92;63.9;59.29;63.75;45.2;20;38.0;0;15;0;7;0;5;35.0;40.0;35.0;40.0;35.0;45.0;45.0;36.875;0;16;16;0;6;6;0;2;40.0;1;3;30.0;1;3;30.0;1;3;40.0;1;2;0.0;0;1;40.0;1;3;45.0;1;2;3;43.13333333333333
274;7;380.41;47.41;52.53;50.09;49.65;8;33.83333333333334;2;15;7;5;2;5;25.0;40.0;27.5;40.0;35.0;45.0;45.0;31.375;2;16;10;6;6;4;2;2;30.0;1;3;25.0;2;3;25.0;2;3;37.0;1;2;0.0;0;1;40.0;1;3;34.0;1;2;2;34.06666666666667
275;18;495.04;60.48;65.89;65.51;69.4;10;33.66666666666666;1;15;4;6;1;5;25.0;35.0;35.0;40.0;40.0;40.0;35.0;31.375;2;16;10;6;6;4;2;2;35.0;1;3;25.0;2;3;25.0;2;3;32.0;1;2;0.0;0;1;35.0;1;3;39.0;1;2;2;34.7
279;14;454.07;79.12;59.23;52.56;56.28;18;39.33333333333334;0;15;0;7;0;5;35.0;45.0;40.0;40.0;40.0;40.0;40.0;39.25;0;16;16;0;6;6;0;2;35.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;0.0;0;1;45.0;1;3;39.0;1;2;2;38.46666666666667
280;8;476.22;70.42;51.86;56.37;55.3;8;44.0;0;15;0;7;0;5;45.0;45.0;45.0;40.0;45.0;45.0;40.0;38.4375;0;16;16;0;6;6;0;2;45.0;1;3;30.0;1;3;40.0;1;3;40.0;1;2;0.0;0;1;40.0;1;3;35.0;1;2;2;40.0
284;10;462.44;72.34;57.26;55.8;65.86;10;32.33333333333334;1;15;4;6;1;5;22.5;30.0;30.0;35.0;35.0;40.0;50.0;29.5;3;16;7;9;6;3;3;1;22.5;2;3;22.5;2;3;25.0;3;3;31.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2;36.33333333333334
285;14;460.43;70.5;54.31;51.64;46.92;7;32.8;1;15;4;6;1;5;25.0;40.0;30.0;40.0;30.0;40.0;41.0;29.171875;5;16;5;11;6;2;4;1;22.75;4;3;25.0;2;3;27.5;2;3;25.5;2;2;0.0;0;1;40.0;2;3;35.0;1;2;2;33.96666666666667
286;6;472.15;66.94;56.78;52.56;44.34;5;37.66666666666666;1;15;4;6;1;5;25.0;40.0;45.0;40.0;45.0;40.0;40.0;35.9375;0;16;16;0;6;6;0;2;35.0;1;3;35.0;1;3;30.0;1;3;30.0;1;2;0.0;0;1;45.0;1;3;40.0;1;2;3;41.46666666666667
288;0;407.42;61.4;68.07;40.23;49.65;13;35.33333333333334;0;15;0;7;0;1;35.0;40.0;30.0;40.0;35.0;40.0;35.0;32.5;4;14;11;3;5;4;1;2;30.0;2;3;27.5;2;3;32.5;2;3;0.0;0;2;0.0;0;1;35.0;2;3;40.0;1;2;2;30.42307692307692
291;20;468.97;69.34;73.76;55.79;53.32;20;30.66666666666667;1;15;4;6;1;1;21.25;30.0;30.0;35.0;35.0;40.0;40.0;27.39285714285714;3;14;5;9;5;2;3;1;21.25;4;3;15.25;4;3;26.66666666666667;3;3;0.0;0;2;0.0;0;1;40.0;1;3;37.0;1;2;1;27.66666666666667
293;20;488.84;66.5;58.23;60.01;76.45;20;38.33333333333334;0;15;0;7;0;5;35.0;30.0;40.0;40.0;45.0;45.0;40.0;38.65625;1;16;16;0;6;6;0;2;35.0;1;3;35.0;1;3;32.5;2;3;42.0;1;2;0.0;0;1;45.0;1;3;46.0;1;2;2;37.6
295;12;449.86;67.05;59.29;49.7;59.25;15;33.77777777777778;1;15;4;6;1;5;21.66666666666667;40.0;30.0;40.0;40.0;40.0;45.0;34.0625;1;16;16;0;6;6;0;2;30.0;2;3;30.0;1;3;30.0;1;3;39.0;1;2;0.0;0;1;45.0;1;3;31.0;1;2;2;38.93333333333333
296;10;481.57;58.15;63.43;70.86;49.6;7;34.86666666666667;0;15;0;7;0;5;30.0;35.0;35.0;40.0;40.0;40.0;34.0;32.59375;2;16;10;6;6;4;2;2;30.0;1;3;25.0;2;3;27.5;2;3;37.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2;33.8
297;2;478.11;58.01;54.33;62.33;60.23;8;34.66666666666666;0;15;0;7;0;1;30.0;35.0;30.0;40.0;45.0;40.0;35.0;32.14285714285715;2;14;11;3;5;4;1;2;30.0;2;3;15.0;2;3;30.0;1;3;0.0;0;2;0.0;0;1;45.0;1;3;45.0;1;2;1;30.0
302;2;444.1;70.5;54.31;53.57;46.06;8;29.03846153846154;2;13;7;4;2;1;20.0;0.0;22.5;40.0;40.0;40.0;35.0;22.5;1;6;3;3;2;1;1;1;15.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;30.0;2;3;0.0;0;2;0;0.0
304;20;507.92;63.87;63.02;57.84;69.48;20;37.86666666666667;0;15;0;7;0;5;30.0;40.0;35.0;30.0;45.0;45.0;49.0;34.46875;1;16;13;3;6;5;1;2;30.0;1;3;27.5;2;3;35.0;1;3;37.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2;35.0
312;11;485.34;67.05;51.8;63.75;54.31;12;24.23076923076923;0;13;9;3;3;10;15.0;0.0;25.0;35.0;15.0;35.0;40.0;30.0;0;6;3;3;2;1;1;2;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;45.0;1;3;0.0;0;2;1;15.0
313;20;460.43;74.44;54.31;47.7;57.27;11;38.33333333333334;0;15;0;7;0;5;35.0;45.0;35.0;40.0;40.0;40.0;40.0;36.3125;0;16;16;0;6;6;0;2;35.0;1;3;35.0;1;3;30.0;1;3;30.0;1;2;0.0;0;1;45.0;1;3;43.0;1;2;3;42.0
315;14;467.93;63.9;59.29;49.7;44.34;6;38.33333333333334;0;15;0;7;0;5;35.0;45.0;35.0;40.0;40.0;40.0;40.0;38.8125;0;16;16;0;6;6;0;2;35.0;1;3;30.0;1;3;45.0;1;3;35.0;1;2;0.0;0;1;45.0;1;3;43.0;1;2;3;40.33333333333334
318;8;437.7;63.78;56.78;46.57;44.34;7;15.45454545454546;0;11;11;0;5;1;15.0;0.0;15.0;15.0;0.0;20.0;15.0;15.0;0;3;0;3;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;0;0.0
322;20;440.03;69.34;53.45;50.07;54.57;20;33.4;1;15;4;6;1;5;25.0;40.0;30.0;40.0;30.0;35.0;48.0;32.6875;1;16;16;0;6;6;0;2;30.0;1;3;30.0;1;3;30.0;2;3;34.0;1;2;0.0;0;1;35.0;1;3;40.0;1;2;2;37.46666666666667
331;20;424.11;36.42;55.85;57.84;53.32;20;45.0;0;2;0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;45.0;45.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;45.0;1;2;4;50.0
333;10;458.64;70.23;47.62;57.49;61.22;10;35.92307692307692;0;13;0;6;0;1;30.0;45.0;30.0;45.0;41.0;40.0;0.0;29.16666666666667;3;15;7;8;6;3;3;1;23.33333333333333;3;3;22.5;4;3;35.0;1;3;27.5;2;2;50.0;1;1;30.0;1;3;0.0;0;2;2;35.6
336;7;463.62;74.12;52.72;65.04;50.37;7;42.0;0;15;0;7;0;5;35.0;45.0;45.0;45.0;45.0;40.0;45.0;43.23529411764706;0;17;17;0;7;7;0;2;40.0;1;3;40.0;1;3;45.0;1;3;45.0;1;2;45.0;1;1;45.0;1;3;45.0;1;2;2;38.44444444444444
337;20;430.81;67.05;56.8;61.53;46.06;10;35.86666666666667;1;15;4;6;1;1;27.5;50.0;30.0;40.0;35.0;40.0;44.0;27.52941176470588;1;17;12;5;7;5;2;1;20.0;3;3;30.0;1;3;30.0;1;3;30.0;1;2;45.0;1;1;35.0;1;3;9.0;1;2;1;28.125
338;20;436.48;64.09;58.4;56.75;47.79;20;35.8;0;15;0;7;0;5;30.0;45.0;30.0;45.0;35.0;40.0;41.0;37.35294117647059;0;17;17;0;7;7;0;2;45.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;40.0;1;3;40.0;1;2;2;34.11111111111111
339;20;456.57;66.83;52.72;57.49;46.92;10;37.66666666666666;0;15;0;7;0;5;30.0;45.0;40.0;40.0;40.0;35.0;40.0;34.94117647058823;1;17;17;0;7;7;0;2;30.0;1;3;30.0;2;3;35.0;1;3;30.0;1;2;45.0;1;1;40.0;1;3;42.0;1;2;2;33.22222222222222
340;8;455.96;61.22;60.81;59.08;59.9;8;35.73333333333333;0;15;0;7;0;5;30.0;45.0;30.0;35.0;40.0;35.0;43.0;31.88235294117647;3;17;8;9;7;4;3;1;27.5;2;3;23.33333333333333;3;3;27.5;2;3;30.0;1;2;45.0;1;1;40.0;1;3;41.0;1;2;2;34.55555555555556
342;20;446.11;74.12;57.57;53.11;50.37;20;29.09090909090909;1;11;4;4;1;1;17.5;40.0;30.0;40.0;0.0;40.0;0.0;24.16666666666667;0;12;4;8;5;2;3;1;15.0;1;3;0.0;0;3;20.0;1;3;15.0;1;2;35.0;1;1;40.0;1;3;0.0;0;2;1;30.0
343;20;466.21;64.09;60.81;56.75;57.27;20;36.92307692307692;0;13;0;6;0;1;35.0;45.0;35.0;45.0;30.0;40.0;0.0;28.53333333333333;2;15;12;3;6;5;1;1;35.0;1;3;12.66666666666667;6;3;35.0;1;3;30.0;1;2;30.0;1;1;30.0;3;3;0.0;0;2;1;25.71428571428572
345;20;489.35;70.23;60.0;57.49;59.9;11;40.33333333333334;0;15;0;7;0;5;30.0;45.0;40.0;45.0;45.0;40.0;50.0;36.73529411764706;1;17;14;3;7;6;1;2;35.0;1;3;27.5;2;3;35.0;1;3;35.0;1;2;50.0;1;1;40.0;1;3;46.0;1;2;2;34.5
346;1;451.46;67.19;53.57;56.75;52.09;4;33.01282051282051;2;13;7;4;2;1;26.66666666666667;45.0;27.5;40.0;35.0;40.0;0.0;27.79666666666667;4;15;7;8;6;3;3;1;24.4;5;3;21.75;4;3;30.0;1;3;24.25;4;2;50.0;1;1;30.0;2;3;0.0;0;2;1;15.15625
350;13;431.95;70.24;56.61;55.22;42.99;8;31.81818181818182;0;11;0;5;0;1;30.0;35.0;30.0;30.0;0.0;40.0;0.0;22.98333333333333;6;15;0;15;6;0;6;1;23.25;4;3;25.0;2;3;25.0;2;3;25.0;2;2;0.0;2;1;25.0;2;3;0.0;0;2;1;20.35714285714286
351;13;498.15;62.84;58.68;57.36;55.64;11;39.0;0;15;0;7;0;5;30.0;50.0;35.0;40.0;45.0;40.0;45.0;33.23529411764706;2;17;11;6;7;5;2;2;25.0;2;3;21.66666666666667;3;3;35.0;1;3;30.0;1;2;45.0;1;1;45.0;1;3;40.0;1;2;2;35.16666666666666
352;16;436.79;79.3;42.78;54.55;41.6;16;39.66666666666666;0;15;0;7;0;5;30.0;45.0;45.0;40.0;35.0;40.0;50.0;38.47058823529412;1;17;17;0;7;7;0;2;40.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;45.0;2;3;42.0;1;2;2;36.52777777777778
355;1;439.2;70.42;51.86;56.37;48.65;1;39.0;0;15;0;7;0;1;30.0;45.0;40.0;40.0;40.0;35.0;50.0;36.91176470588236;1;17;14;3;7;6;1;2;30.0;1;3;27.5;2;3;40.0;1;3;30.0;1;2;45.0;1;1;50.0;1;3;40.0;1;2;2;31.5
356;20;446.59;58.5;56.0;52.41;50.37;7;37.07692307692308;0;13;0;6;0;1;30.0;45.0;35.0;40.0;41.0;45.0;0.0;32.33333333333334;3;15;9;6;6;4;2;2;30.0;2;3;28.33333333333333;3;3;25.0;2;3;30.0;1;2;40.0;1;1;45.0;1;3;0.0;0;2;2;32.09375
359;20;435.26;63.78;56.78;42.0;52.09;20;36.6;0;15;0;7;0;5;30.0;40.0;35.0;40.0;40.0;40.0;42.0;31.67647058823529;3;17;14;3;7;6;1;2;30.0;1;3;27.5;4;3;30.0;1;3;30.0;2;2;50.0;1;1;30.0;2;3;38.0;1;2;2;32.63888888888889
361;17;486.18;85.29;53.57;54.55;54.64;10;35.0;0;15;0;7;0;5;30.0;35.0;35.0;40.0;35.0;40.0;40.0;31.97058823529412;1;17;14;3;7;6;1;2;30.0;1;3;22.5;2;3;35.0;1;3;30.0;1;2;45.0;1;1;30.0;1;3;43.0;1;2;2;31.63888888888889
362;4;466.44;70.23;57.57;62.31;48.65;4;34.33333333333334;2;15;4;6;1;5;25.0;35.0;30.0;45.0;40.0;30.0;50.0;37.1764705882353;0;17;17;0;7;7;0;2;35.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;40.0;1;1;45.0;1;3;41.0;1;2;2;33.38888888888889
363;8;498.25;85.29;68.44;56.75;71.12;20;41.13333333333333;0;15;0;7;0;5;45.0;40.0;35.0;45.0;45.0;35.0;41.0;40.1764705882353;0;17;17;0;7;7;0;2;45.0;1;3;35.0;1;3;35.0;1;3;35.0;1;2;45.0;1;1;45.0;1;3;44.0;1;2;2;38.44444444444444
367;4;472.99;70.23;65.0;48.87;51.23;8;34.73333333333333;0;15;0;7;0;5;30.0;35.0;30.0;40.0;40.0;35.0;43.0;39.76470588235294;0;17;17;0;7;7;0;2;40.0;1;3;35.0;1;3;40.0;1;3;30.0;1;2;50.0;1;1;45.0;1;3;43.0;1;2;2;36.44444444444444
368;20;423.59;66.96;48.49;54.55;40.5;20;25.0;0;11;8;2;3;1;20.0;35.0;20.0;40.0;0.0;25.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;2;35.0
369;9;484.38;74.12;57.57;62.31;59.9;9;30.03333333333333;2;15;7;5;2;1;27.5;30.0;27.5;35.0;30.0;35.0;34.0;31.29411764705882;1;17;14;3;7;6;1;2;30.0;1;3;25.0;2;3;30.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;36.0;1;2;1;28.25
373;20;435.45;70.62;48.49;52.41;44.34;9;29.59444444444444;2;15;9;4;3;5;26.66666666666667;35.0;23.75;40.0;46.0;30.0;17.0;30.41176470588235;1;17;12;5;7;5;2;2;27.0;2;3;30.0;1;3;30.0;1;3;31.0;1;2;50.0;1;1;40.0;1;3;12.0;1;2;1;28.5
374;9;471.3;78.81;52.72;53.11;48.65;9;31.59090909090909;1;11;3;4;1;1;30.0;35.0;27.5;40.0;0.0;35.0;0.0;28.46153846153846;3;13;7;6;5;3;2;1;22.5;2;3;25.0;2;3;30.0;1;3;0.0;0;2;32.5;2;1;35.0;1;3;0.0;0;2;1;30.0
375;10;476.11;67.19;56.0;52.41;50.37;10;34.33333333333334;0;15;0;7;0;5;30.0;30.0;30.0;40.0;35.0;35.0;50.0;32.41176470588236;2;17;17;0;7;7;0;2;30.0;2;3;30.0;2;3;30.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;38.0;1;2;2;34.0
379;6;478.59;67.19;65.79;54.55;53.32;18;31.36363636363636;0;11;0;5;0;10;30.0;30.0;30.0;40.0;0.0;35.0;0.0;26.83333333333333;3;15;6;9;6;3;3;1;21.66666666666667;3;3;30.0;1;3;22.5;2;3;30.0;1;2;50.0;1;1;23.33333333333333;3;3;0.0;0;2;1;23.23076923076923
384;20;434.18;58.18;56.8;53.57;37.38;20;20.0;3;11;8;2;3;1;15.0;30.0;15.0;35.0;0.0;20.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;30.0
388;20;439.02;67.19;53.57;46.13;46.06;8;20.0;3;15;11;3;4;1;20.0;35.0;20.0;30.0;5.0;30.0;10.0;32.66666666666666;1;15;10;5;6;4;2;2;30.0;1;3;35.0;1;3;25.0;2;3;25.0;1;2;50.0;1;1;40.0;1;3;0.0;0;2;1;20.6
390;10;480.26;74.32;60.81;56.75;49.51;10;21.81818181818182;2;11;7;3;2;1;17.5;30.0;15.0;35.0;0.0;30.0;0.0;15.0;0;6;0;6;2;0;2;1;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;1;30.0
391;20;453.18;74.12;55.16;46.74;49.51;10;25.0;2;11;7;3;2;1;20.0;30.0;25.0;30.0;0.0;30.0;0.0;27.14285714285714;1;7;4;3;3;2;1;1;15.0;3;3;0.0;0;3;35.0;1;3;0.0;0;2;40.0;1;1;0.0;0;3;0.0;0;2;1;25.0
393;20;433.63;66.83;55.16;53.11;71.12;20;36.8;0;15;0;7;0;5;35.0;40.0;30.0;40.0;40.0;40.0;41.0;39.23529411764706;0;17;17;0;7;7;0;2;30.0;1;3;45.0;1;3;40.0;1;3;30.0;1;2;45.0;1;1;45.0;1;3;41.0;1;2;2;37.77777777777778
394;8;463.07;63.86;58.4;61.56;52.09;8;33.93333333333333;2;15;4;6;1;5;27.5;35.0;35.0;45.0;35.0;35.0;37.0;37.41176470588236;0;17;17;0;7;7;0;2;35.0;1;3;40.0;1;3;30.0;1;3;30.0;1;2;35.0;1;1;50.0;1;3;38.0;1;2;2;37.61111111111111
396;9;432.05;70.23;55.16;53.11;62.69;9;24.77692307692308;3;13;9;3;3;1;22.4;35.0;27.5;45.0;0.0;35.0;0.0;18.09333333333333;2;15;4;11;6;2;4;1;18.8;5;3;0.0;1;3;25.0;2;3;0.0;1;2;50.0;1;1;30.0;1;3;0.0;0;2;2;40.0
397;11;455.38;74.12;47.62;50.99;58.59;1;32.72727272727273;0;11;4;4;1;1;20.0;40.0;40.0;45.0;0.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;3;45.0
398;2;450.18;66.83;55.16;46.74;71.12;11;35.53333333333333;0;15;0;7;0;5;30.0;35.0;35.0;40.0;35.0;40.0;44.0;37.64705882352941;0;17;17;0;7;7;0;2;35.0;1;3;45.0;1;3;35.0;1;3;35.0;1;2;40.0;1;1;35.0;1;3;40.0;1;2;2;37.66666666666666
403;20;443.36;64.09;53.57;59.08;52.09;20;36.66666666666666;1;15;0;7;0;5;30.0;40.0;35.0;45.0;40.0;40.0;40.0;35.8235294117647;1;17;17;0;7;7;0;2;30.0;1;3;30.0;2;3;35.0;1;3;35.0;1;2;45.0;1;1;45.0;1;3;37.0;1;2;2;33.55555555555556
406;1;442.89;74.12;55.16;55.27;61.22;10;15.0;0;11;11;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;15.0
408;11;476.19;78.81;55.16;65.04;43.48;11;20.45454545454545;0;11;9;2;3;1;15.0;25.0;15.0;35.0;0.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;30.0
410;8;474.27;70.62;48.49;59.08;57.27;8;37.0;0;15;0;7;0;5;30.0;40.0;30.0;45.0;40.0;40.0;50.0;35.58823529411764;0;17;17;0;7;7;0;2;35.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;45.0;1;1;35.0;1;3;40.0;1;2;2;32.02777777777778
412;7;443.91;63.08;56.61;57.49;52.11;7;34.54545454545455;0;11;0;5;0;13;35.0;35.0;30.0;45.0;0.0;35.0;0.0;32.5;0;12;12;0;4;4;0;2;30.0;1;3;35.0;1;3;35.0;1;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;2;33.0
414;8;465.73;85.29;56.0;50.31;55.95;8;36.86666666666667;2;15;0;7;0;2;32.5;40.0;30.0;40.0;40.0;35.0;49.0;33.05882352941177;2;17;11;6;7;5;2;2;27.5;2;3;27.5;2;3;35.0;1;3;33.0;1;2;45.0;1;1;35.0;1;3;38.0;1;2;2;33.44444444444444
415;20;416.96;79.06;51.08;50.31;47.79;14;36.66666666666666;0;15;0;7;0;5;35.0;40.0;35.0;40.0;35.0;35.0;40.0;38.1764705882353;0;17;17;0;7;7;0;2;35.0;1;3;45.0;1;3;40.0;1;3;30.0;1;2;50.0;1;1;35.0;1;3;37.0;1;2;2;34.55555555555556
416;14;455.66;70.23;57.57;55.27;59.9;10;33.46666666666667;2;15;3;6;1;5;30.0;35.0;26.66666666666667;35.0;35.0;35.0;46.0;31.97058823529412;1;17;14;3;7;6;1;2;30.0;1;3;22.5;2;3;35.0;1;3;30.0;1;2;40.0;1;1;35.0;1;3;38.0;1;2;2;35.19444444444444
417;16;447.51;74.12;50.22;59.82;45.2;16;16.81868131868132;3;13;11;2;4;1;11.28571428571429;13.0;22.5;45.0;0.0;35.0;0.0;17.375;1;4;1;3;2;1;1;1;0.0;0;3;0.0;0;3;11.5;6;3;0.0;0;2;35.0;1;1;0.0;0;3;0.0;0;2;1;27.5
418;20;488.16;79.3;58.4;54.55;66.91;20;35.06666666666667;1;15;4;6;1;2;27.5;35.0;30.0;40.0;45.0;40.0;43.0;31.41176470588235;4;17;9;8;7;4;3;1;27.5;2;3;25.0;2;3;32.5;2;3;35.0;1;2;40.0;1;1;40.0;1;3;24.5;2;2;2;30.52777777777778
421;2;462.14;70.38;56.0;59.08;52.09;12;36.33333333333334;0;15;0;7;0;5;30.0;40.0;30.0;40.0;40.0;35.0;50.0;31.52941176470588;2;17;14;3;7;6;1;2;30.0;1;3;22.5;2;3;30.0;1;3;30.0;1;2;45.0;1;1;32.5;2;3;43.0;1;2;2;32.33333333333334
422;20;469.1;74.12;50.22;57.49;71.12;20;36.0;0;15;0;7;0;5;35.0;45.0;30.0;45.0;35.0;35.0;35.0;33.6764705882353;2;17;11;6;7;5;2;2;27.5;2;3;25.0;2;3;30.0;1;3;35.0;1;2;40.0;1;1;45.0;1;3;40.0;1;2;2;33.88888888888889
423;8;486.67;59.02;60.61;62.36;81.05;9;21.36363636363636;0;11;9;1;4;1;15.0;50.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;15.0
429;20;461.99;59.02;58.23;62.36;76.45;1;34.0;0;15;0;7;0;11;30.0;45.0;30.0;40.0;35.0;40.0;30.0;33.14705882352941;3;17;11;6;7;5;2;2;30.0;2;3;27.5;2;3;25.0;2;3;30.0;1;2;40.0;1;1;40.0;1;3;48.0;1;2;2;31.94444444444444
430;10;451.26;66.83;50.22;53.11;57.27;9;27.0;1;11;4;4;1;10;13.0;40.0;30.0;40.0;0.0;35.0;0.0;11.875;2;8;0;8;3;0;3;1;0.0;1;3;0.0;0;3;0.0;0;3;15.0;4;2;0.0;0;1;21.66666666666667;3;3;0.0;0;2;1;30.0
434;20;474.88;85.53;48.49;59.08;50.37;20;34.46666666666667;0;15;0;7;0;10;35.0;35.0;30.0;45.0;34.0;40.0;32.0;31.33333333333333;4;15;7;8;6;3;3;1;25.0;2;3;25.0;3;3;30.0;1;3;27.5;2;2;40.0;1;1;45.0;4;3;0.0;0;2;1;27.609375
436;14;446.44;58.3;56.0;54.55;71.12;18;34.46666666666667;0;15;0;7;0;5;30.0;45.0;30.0;35.0;35.0;40.0;36.0;33.58823529411764;1;17;14;3;7;6;1;2;30.0;1;3;25.0;2;3;35.0;1;3;35.0;1;2;40.0;1;1;35.0;1;3;43.0;1;2;2;32.83333333333334
440;6;450.03;64.09;48.49;52.41;62.69;20;17.27272727272727;0;11;10;1;4;1;15.0;15.0;15.0;40.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;15.0
443;16;487.77;84.99;55.16;57.49;51.23;18;39.73333333333333;0;15;0;7;0;5;35.0;45.0;40.0;40.0;35.0;40.0;48.0;36.91176470588236;1;17;17;0;7;7;0;2;30.0;1;3;32.5;2;3;40.0;1;3;30.0;1;2;35.0;1;1;45.0;1;3;45.0;1;2;2;33.66666666666666
446;8;466.26;73.57;48.33;48.79;72.32;8;37.0;0;13;0;6;0;10;35.0;45.0;30.0;45.0;38.0;40.0;0.0;33.16666666666666;2;15;12;3;6;5;1;2;30.0;1;3;27.5;2;3;35.0;1;3;30.0;1;2;40.0;1;1;40.0;2;3;0.0;0;2;2;34.53125
449;7;479.54;84.99;60.0;62.31;50.37;16;33.8;0;15;0;7;0;5;30.0;35.0;30.0;45.0;38.0;40.0;33.0;37.29411764705883;0;17;17;0;7;7;0;2;30.0;1;3;35.0;1;3;40.0;1;3;35.0;1;2;30.0;1;1;45.0;1;3;42.0;1;2;2;38.33333333333334
453;8;466.16;66.83;52.72;59.82;58.59;8;40.8;0;15;0;7;0;5;40.0;45.0;40.0;40.0;45.0;40.0;36.0;38.88235294117647;0;17;17;0;7;7;0;2;40.0;1;3;30.0;1;3;40.0;1;3;35.0;1;2;35.0;1;1;50.0;1;3;38.0;1;2;2;37.83333333333334
