PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;LOCALIDAD;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_TRES
436.0;71.0;72.0;67.0;80.0;2.0;37.23076923076923;11;52.0;11;1;13.0;5;41.0;18.0;37.0;39.0;43.0;48.0;0.0;1.0;28.466666666666665;30.0;1.0
436.0;83.0;62.0;69.0;57.0;1.0;26.615384615384617;10;59.0;9;2;13.0;4;12.5;19.0;33.0;30.0;42.0;45.0;0.0;1.0;8.88888888888889;0.0;0.0
443.0;83.0;59.0;69.0;94.0;2.0;33.69230769230769;20;59.0;20;0;13.0;4;43.0;35.0;24.0;40.0;26.0;32.0;0.0;0.0;0.0;0.0;0.0
430.0;75.0;70.0;59.0;66.0;1.0;27.846153846153847;2;57.0;14;0;13.0;4;32.0;18.0;22.0;38.0;31.0;32.0;0.0;0.0;0.0;0.0;0.0
463.0;65.0;59.0;55.0;75.0;2.0;34.30769230769231;7;47.0;7;1;13.0;5;27.0;31.0;31.0;42.0;47.0;47.0;0.0;2.0;33.06666666666667;37.0;2.0
440.0;64.0;75.0;59.0;53.0;2.0;39.86666666666667;17;59.0;18;0;15.0;7;43.0;30.0;38.0;44.0;41.0;46.0;40.0;2.0;32.3666666666666;33.875;2.0
432.0;81.0;68.0;53.0;47.0;3.0;42.07692307692308;11;58.0;11;0;13.0;6;45.0;36.0;41.0;40.0;42.0;48.0;0.0;2.0;32.86666666666667;27.571428571428573;1.0
420.0;74.0;72.0;59.0;73.0;3.0;41.0;20;47.0;20;0;15.0;7;42.0;35.0;39.0;44.0;42.0;48.0;42.0;2.0;32.07142857142857;30.0;1.0
436.0;68.0;72.0;64.0;69.0;2.0;33.53846153846154;20;60.0;11;2;13.0;4;25.5;28.5;35.0;40.0;44.0;44.0;0.0;1.0;21.181818181818183;0.0;0.0
437.0;71.0;65.0;66.0;50.0;2.0;34.26666666666674;16;55.0;8;3;15.0;5;24.5;28.0;30.666666666667;36.0;46.0;48.0;46.0;2.0;36.294117647058826;35.812500000000064;2.0
443.0;63.0;68.0;59.0;53.0;3.0;42.53333333333333;14;58.0;18;0;15.0;7;42.0;38.0;41.0;39.0;45.0;48.0;47.0;2.0;36.55882352941177;38.25;2.0
438.0;75.0;62.0;69.0;60.0;2.0;35.53333333333333;8;53.0;8;0;15.0;7;30.0;30.0;34.0;35.0;38.0;44.0;48.0;2.0;34.705882352941174;36.72222222222222;2.0
437.0;86.0;55.0;59.0;43.0;1.0;23.307692307692307;8;63.0;19;0;13.0;3;23.0;17.0;13.0;31.0;34.0;39.0;0.0;0.0;0.0;0.0;0.0
403.0;74.0;77.0;51.0;51.0;1.0;2.3846153846153846;3;47.0;3;0;13.0;0;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
438.0;74.0;59.0;69.0;58.0;2.0;34.266666666666666;7;55.0;20;3;15.0;5;28.5;29.5;33.0;34.0;39.0;46.0;42.0;2.0;32.166666666666664;37.312500000000064;2.0
442.0;71.0;62.0;69.0;57.0;3.0;40.333333333333336;14;45.0;9;0;15.0;7;39.0;34.0;39.0;41.0;44.0;47.0;44.0;2.0;35.76470588235294;38.22222222222222;2.0
431.0;71.0;66.0;65.0;48.0;2.0;38.46666666666667;20;67.0;20;1;15.0;6;29.5;39.0;39.0;38.0;43.0;48.0;46.0;2.0;38.6764705882353;39.11111111111112;2.0
427.0;68.0;68.0;64.0;63.0;2.0;35.333333333333336;20;50.0;20;2;15.0;6;25.5;32.5;34.0;38.0;43.0;49.0;44.0;2.0;38.0;38.16666666666666;2.0
440.0;74.0;62.0;62.0;53.0;2.0;35.266666666666666;19;72.0;19;1;15.0;6;29.0;32.0;30.0;36.0;44.0;45.0;45.0;2.0;35.96666666666673;40.0625;3.0
388.0;89.0;70.0;59.0;47.0;2.0;35.266666666666666;8;47.0;15;1;15.0;7;30.5;31.0;31.0;38.0;42.0;46.0;42.0;2.0;33.264705882353;36.638888888888886;2.0
428.0;65.0;74.0;59.0;39.0;2.0;34.48717948717938;16;59.0;16;1;13.0;5;26.333333333333;32.0;35.0;37.0;44.0;49.0;0.0;2.0;31.75;32.0;2.0
442.0;54.0;74.0;61.0;59.0;1.0;28.07692307692308;20;67.0;20;0;13.0;4;18.0;28.0;31.0;34.0;40.0;30.0;0.0;0.0;0.0;0.0;0.0
435.0;57.0;74.0;59.0;48.0;1.0;27.153846153846157;20;57.0;20;1;13.0;5;8.0;31.0;32.0;36.0;41.0;45.0;0.0;1.0;6.25;28.0;1.0
450.0;74.0;53.0;65.0;66.0;2.0;34.0;10;59.0;10;0;13.0;5;32.0;24.0;37.0;37.0;43.0;32.0;0.0;0.0;0.0;0.0;0.0
432.0;60.0;70.0;54.0;54.0;2.0;35.06666666666667;11;55.0;8;1;15.0;6;28.0;31.0;30.0;39.0;43.0;47.0;45.0;2.0;34.0;38.388888888888886;2.0
425.0;68.0;68.0;67.0;52.0;2.0;35.46666666666667;20;50.0;8;1;15.0;6;28.5;33.0;37.0;34.0;43.0;45.0;38.0;2.0;31.61764705882353;34.15625;2.0
426.0;61.0;72.0;78.0;61.0;2.0;39.8;15;60.0;15;0;15.0;7;35.0;34.0;42.0;42.0;44.0;47.0;43.0;2.0;36.23529411764706;40.5;3.0
439.57;74.79;61.79;61.55;47.15;3.0;41.73333333333333;20;67.08;20;0;15.0;7;42.0;37.0;41.0;39.0;41.0;46.0;47.0;2.0;34.47058823529412;36.25;2.0
436.0;68.0;62.0;69.0;46.0;2.0;37.6;16;55.0;18;0;15.0;7;33.0;32.0;40.0;40.0;40.0;46.0;41.0;2.0;32.11764705882353;34.55555555555556;2.0
432.0;60.0;69.0;77.0;74.0;2.0;32.5;7;53.0;7;3;15.0;6;32.0;33.0;31.0;32.0;32.0;28.5;38.0;2.0;35.03333333333333;36.5625;2.0
427.0;76.0;59.0;55.0;50.0;2.0;35.86666666666667;4;55.0;4;1;15.0;7;34.0;32.0;30.0;37.0;40.0;41.0;45.0;2.0;37.05882352941177;34.138888888888886;2.0
434.0;58.0;70.0;77.0;54.0;1.0;16.96153846153846;4;59.0;4;3;13.0;3;6.0;30.0;12.5;38.0;10.5;40.0;0.0;1.0;2.0;0.0;0.0
414.0;71.0;70.0;62.0;47.0;1.0;25.26923076923077;11;53.0;11;2;13.0;4;12.0;34.0;22.5;40.0;34.0;37.0;0.0;1.0;18.6;25.75;1.0
426.0;68.0;66.0;65.0;60.0;2.0;31.96153846153846;1;62.0;1;2;13.0;5;28.0;37.0;30.5;38.0;30.0;40.0;0.0;2.0;34.266666666666666;35.875;2.0
447.0;68.0;56.0;77.0;74.0;2.0;35.93333333333333;7;57.0;7;1;15.0;7;34.0;32.0;36.0;37.0;34.0;40.0;43.0;2.0;37.05882352941177;38.0625;2.0
433.0;71.0;62.0;66.0;59.0;3.0;40.6;7;58.0;7;0;15.0;7;42.0;37.0;32.0;39.0;49.0;42.0;46.0;3.0;40.23529411764706;46.05555555555556;4.0
418.0;71.0;65.0;55.0;71.0;2.0;35.93333333333333;20;55.0;20;0;15.0;7;31.0;36.0;33.0;40.0;50.0;44.0;30.0;2.0;33.7666666666666;37.125;2.0
423.0;62.0;70.0;56.0;51.0;2.0;34.04444444444453;20;67.0;19;2;15.0;5;26.666666666667;36.0;28.0;39.0;39.0;41.0;45.0;2.0;34.5;35.4375;2.0
412.0;59.0;74.0;56.0;39.0;2.0;34.76923076923077;8;49.0;8;2;13.0;5;30.0;36.0;28.0;41.0;47.0;41.0;0.0;1.0;19.392857142857142;0.0;0.0
407.0;75.0;66.0;54.0;48.0;2.0;37.06666666666667;20;49.0;20;0;15.0;7;30.0;37.0;30.0;38.0;50.0;44.0;45.0;2.0;34.47058823529412;39.72222222222222;2.0
433.0;71.0;59.0;76.0;57.0;1.0;12.307692307692308;4;61.0;4;0;13.0;0;3.0;17.0;13.0;21.0;17.0;20.0;0.0;0.0;0.0;0.0;0.0
441.0;65.0;62.0;70.0;47.0;1.0;10.384615384615383;7;60.0;7;0;13.0;0;1.0;12.0;11.0;18.0;21.0;14.0;0.0;0.0;0.0;0.0;0.0
432.0;65.0;66.0;59.0;74.0;2.0;36.03333333333333;8;59.0;8;2;15.0;6;27.0;35.0;38.5;41.0;37.0;44.0;44.0;2.0;36.20588235294117;34.625;2.0
423.0;75.0;56.0;59.0;66.0;1.0;13.76923076923077;19;55.0;19;4;13.0;2;11.5;15.0;5.0;30.0;9.0;40.0;0.0;1.0;9.5;0.0;0.0
426.0;65.0;65.0;70.0;51.0;2.0;32.8;8;53.0;8;0;15.0;5;31.0;39.0;27.0;42.0;43.0;43.0;19.0;0.0;0.0;0.0;0.0
415.0;65.0;74.0;69.0;66.0;2.0;37.2;8;55.0;8;1;15.0;7;32.0;39.0;33.0;42.0;40.0;39.0;46.0;2.0;38.64705882352941;41.16666666666666;3.0
424.0;74.0;62.0;59.0;57.0;1.0;28.0;10;58.0;10;2;13.0;4;17.0;31.0;28.0;39.0;34.0;43.0;0.0;1.0;24.916666666666668;3.2;1.0
422.0;60.0;71.0;50.0;52.0;2.0;35.63333333333333;20;55.0;20;2;15.0;6;27.5;34.0;32.5;39.0;43.0;44.0;45.0;2.0;34.705882352941174;40.388888888888886;3.0
432.0;80.0;50.0;73.0;51.0;2.0;37.46666666666667;11;58.0;11;1;15.0;6;32.0;40.0;28.0;40.0;47.0;46.0;45.0;2.0;39.70588235294117;41.0;3.0
440.0;58.0;66.0;65.0;51.0;1.0;29.07692307692308;19;64.0;20;2;13.0;4;31.0;34.0;20.0;27.0;30.0;39.0;0.0;1.0;17.65;36.5;2.0
423.0;65.0;66.0;61.0;68.0;3.0;40.46666666666667;4;55.0;4;0;15.0;7;37.0;40.0;36.0;42.0;47.0;45.0;45.0;2.0;39.0;42.11111111111112;3.0
433.0;63.0;66.0;56.0;45.0;2.0;33.43333333333333;4;59.0;15;2;15.0;6;29.5;35.0;34.5;38.0;32.0;40.0;34.0;2.0;35.0;39.47222222222222;2.0
423.0;71.0;62.0;59.0;43.0;2.0;37.06666666666667;20;53.0;20;1;15.0;6;32.0;38.0;29.0;41.0;47.0;40.0;45.0;2.0;37.97058823529412;43.11111111111112;3.0
421.0;65.0;65.0;62.0;43.0;1.0;18.230769230769216;20;55.0;20;3;13.0;3;9.6666666666667;12.666666666667;10.333333333333;30.0;35.0;42.0;0.0;1.0;1.7142857142857142;16.0;1.0
426.0;65.0;62.0;88.0;63.0;2.0;38.23333333333333;18;55.0;18;2;15.0;7;37.5;35.0;31.5;39.0;43.0;44.0;45.0;2.0;39.35294117647059;40.0;2.0
412.0;65.0;70.0;56.0;59.0;1.0;7.0;10;53.0;10;0;13.0;0;3.0;7.0;7.0;16.0;10.0;8.0;0.0;0.0;0.0;0.0;0.0
423.0;68.0;62.0;77.0;48.0;2.0;32.38461538461539;11;59.0;11;0;13.0;5;30.0;38.0;21.0;36.0;43.0;40.0;0.0;0.0;0.0;0.0;0.0
409.0;62.0;73.0;66.0;54.0;1.0;22.23076923076923;9;53.0;9;2;13.0;4;10.0;30.0;12.0;37.0;37.0;42.0;0.0;0.0;0.0;0.0;0.0
419.0;65.0;66.0;59.0;74.0;1.0;12.4;1;59.0;1;0;15.0;0;11.0;15.0;11.0;15.0;17.0;16.0;7.0;0.0;0.0;0.0;0.0
423.0;68.0;62.0;65.0;71.0;2.0;39.0;11;61.0;11;0;15.0;7;37.0;40.0;36.0;39.0;37.0;42.0;47.0;3.0;40.70588235294117;38.44444444444444;2.0
406.0;62.0;73.0;57.0;63.0;2.0;31.82222222222213;11;53.0;11;2;15.0;5;27.333333333333;31.0;27.0;34.0;30.0;39.0;46.0;2.0;31.1;31.78125;2.0
443.0;65.0;59.0;55.0;58.0;1.0;17.177777777777813;10;58.0;11;5;15.0;2;8.3333333333333;17.666666666667;9.0;17.5;34.0;16.5;30.0;1.0;8.571428571428571;13.0;1.0
422.0;65.0;66.0;52.0;53.0;2.0;39.2;6;55.0;18;1;15.0;7;35.0;37.0;34.0;42.0;43.0;44.0;50.0;2.0;37.76470588235294;42.0625;3.0
384.0;74.0;74.0;46.0;74.0;2.0;32.733333333333334;20;53.0;20;1;15.0;6;30.0;32.0;27.0;37.0;37.0;41.0;37.0;2.0;38.47058823529412;40.4375;3.0
419.0;80.0;53.0;57.0;75.0;1.0;20.26923076923077;11;59.0;11;4;13.0;2;18.0;30.0;12.5;8.0;22.0;42.0;0.0;1.0;11.142857142857142;0.0;0.0
416.0;62.0;65.0;62.0;71.0;2.0;35.333333333333336;8;46.0;8;1;15.0;6;27.0;37.0;30.0;40.0;40.0;42.0;48.0;2.0;35.411764705882355;39.72222222222222;2.0
426.0;68.0;59.0;65.0;71.0;2.0;36.4;2;55.0;11;0;15.0;7;30.0;36.0;34.0;42.0;47.0;40.0;38.0;2.0;38.294117647058826;36.05555555555556;2.0
424.0;78.0;53.0;65.0;60.0;2.0;37.8;4;59.0;18;0;15.0;7;32.0;38.0;30.0;41.0;47.0;42.0;48.0;3.0;41.41176470588236;42.833333333333336;3.0
419.0;65.0;66.0;59.0;46.0;2.0;37.266666666666666;5;55.0;5;2;15.0;6;29.5;41.0;32.0;42.0;47.0;33.0;47.0;2.0;36.35294117647059;36.375;2.0
423.0;71.0;59.0;57.0;57.0;2.0;32.96666666666667;6;55.0;20;2;15.0;6;32.0;30.0;28.5;33.0;30.0;40.0;44.0;2.0;32.705882352941174;21.21875;1.0
425.0;57.0;65.0;70.0;74.0;2.0;39.56666666666667;18;55.0;18;1;15.0;7;38.0;40.0;35.5;42.0;47.0;45.0;37.0;3.0;40.1764705882353;42.61111111111112;3.0
422.0;68.0;59.0;65.0;48.0;2.0;36.4;5;57.0;5;0;15.0;7;35.0;38.0;33.0;35.0;37.0;32.0;45.0;2.0;33.06666666666667;42.375;3.0
419.0;71.0;59.0;66.0;53.0;2.0;32.666666666666664;18;62.0;18;1;15.0;6;31.0;35.0;22.0;34.0;33.0;30.0;50.0;2.0;32.96666666666667;34.28125;2.0
423.0;73.0;52.0;60.0;59.0;1.0;28.53846153846154;11;59.0;10;3;13.0;4;31.0;29.0;20.0;33.0;33.0;30.0;0.0;2.0;30.75;0.0;0.0
434.0;68.0;53.0;65.0;89.0;1.0;15.692307692307692;20;57.0;8;0;13.0;0;10.0;18.0;13.0;15.0;28.0;18.0;0.0;0.0;0.0;0.0;0.0
414.0;74.0;59.0;56.0;60.0;2.0;32.2;10;62.0;10;2;15.0;6;30.0;30.0;35.0;38.0;37.0;26.0;30.0;2.0;31.266666666666733;36.5;2.0
421.0;65.0;62.0;55.0;53.0;1.0;14.2;1;58.0;1;0;15.0;0;6.0;20.0;13.0;11.0;29.0;17.0;12.0;0.0;0.0;0.0;0.0
403.0;75.0;60.0;57.0;61.0;2.0;36.03333333333333;15;51.0;14;1;15.0;7;38.0;37.0;30.5;31.0;32.0;40.0;44.0;2.0;38.266666666666666;37.9375;2.0
411.0;63.0;68.0;55.0;61.0;2.0;34.266666666666666;20;56.0;20;2;15.0;7;31.0;32.0;32.0;34.0;36.0;30.0;47.0;2.0;36.43333333333333;40.09375;3.0
412.0;65.0;62.0;61.0;45.0;1.0;21.28205128205131;20;54.0;9;5;13.0;1;30.0;16.333333333333;21.666666666667;15.666666666667;14.333333333333;14.666666666667;0.0;1.0;28.0;0.0;0.0
415.0;68.0;60.0;56.0;53.0;1.0;28.692307692307693;19;59.0;19;2;13.0;4;30.0;30.0;25.0;24.0;31.0;32.0;0.0;2.0;30.39999999999993;35.125000000000064;2.0
418.0;68.0;65.0;59.0;36.0;1.0;14.961538461538462;19;55.0;19;5;13.0;1;10.0;19.0;8.0;30.0;19.5;23.5;0.0;1.0;17.0;0.0;0.0
416.0;68.0;60.0;57.0;53.0;1.0;29.73333333333333;12;64.0;8;0;15.0;4;30.0;27.0;25.0;33.0;39.0;26.0;30.0;0.0;0.0;0.0;0.0
413.0;76.0;59.0;55.0;43.0;2.0;37.36666666666667;20;68.0;20;2;15.0;6;47.0;35.0;25.0;33.0;37.0;34.5;43.0;3.0;41.8235294117647;40.27777777777778;3.0
411.0;68.0;62.0;65.0;58.0;1.0;26.0;18;53.0;18;3;13.0;3;18.0;34.0;21.0;30.0;38.0;29.0;0.0;1.0;28.714285714285715;0.0;0.0
406.0;57.0;74.0;65.0;42.0;2.0;32.03846153846154;11;53.0;11;1;13.0;5;32.0;31.0;33.0;30.0;34.0;29.5;0.0;2.0;35.63333333333333;41.5625;3.0
421.0;68.0;60.0;47.0;49.0;2.0;32.1;20;63.0;8;4;15.0;5;26.0;28.0;32.0;39.0;38.0;32.5;39.0;2.0;36.53333333333333;37.07692307692308;2.0
412.0;59.0;66.0;65.0;71.0;1.0;3.0;11;57.0;19;0;13.0;0;4.0;0.0;1.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0
400.0;60.0;70.0;59.0;68.0;2.0;32.6666666666666;8;47.0;8;4;15.0;5;32.0;29.0;26.333333333333;32.0;36.5;32.0;44.0;2.0;37.76470588235294;36.875;2.0
413.0;65.0;59.0;61.0;63.0;2.0;35.43333333333333;18;49.0;4;1;15.0;7;31.0;34.0;33.5;37.0;36.0;30.0;50.0;2.0;39.94117647058823;39.833333333333336;2.0
416.0;62.0;62.0;69.0;74.0;1.0;18.923076923076923;5;53.0;5;5;13.0;1;16.5;31.0;14.0;14.5;19.5;22.5;0.0;1.0;4.0;0.0;0.0
409.0;71.0;62.0;59.0;66.0;1.0;28.93589743589731;2;47.0;12;4;13.0;3;30.5;28.333333333333;18.333333333333;36.0;40.0;26.5;0.0;1.0;22.866666666666667;21.857142857142858;1.0
429.0;60.0;62.0;65.0;77.0;2.0;38.16666666666666;20;62.0;20;1;15.0;7;39.0;32.0;34.5;39.0;39.0;32.0;50.0;2.0;37.6764705882353;40.05555555555556;3.0
412.0;65.0;62.0;70.0;51.0;1.0;11.961538461538462;12;51.0;3;5;13.0;1;6.0;11.0;8.5;8.0;31.0;14.0;0.0;0.0;0.0;0.0;0.0
411.0;61.0;66.0;75.0;59.0;1.0;28.846153846153847;20;54.0;2;0;13.0;4;28.0;30.0;24.0;35.0;33.0;30.0;0.0;0.0;0.0;0.0;0.0
407.0;56.0;72.0;55.0;54.0;1.0;29.53846153846154;14;58.0;8;3;13.0;3;24.5;33.0;26.5;40.0;37.0;26.5;0.0;1.0;26.06666666666666;36.0;2.0
411.0;60.0;66.0;54.0;58.0;2.0;35.0;8;57.0;8;2;15.0;7;31.0;38.0;30.5;39.0;38.0;30.5;44.0;2.0;36.6764705882353;41.388888888888886;3.0
410.0;52.0;73.0;53.0;48.0;2.0;31.877777777777865;20;62.0;12;3;15.0;5;25.666666666667;30.0;29.0;34.0;35.0;32.5;46.0;2.0;36.61764705882353;36.333333333333336;2.0
390.0;60.0;74.0;52.0;40.0;2.0;32.53333333333333;9;59.0;9;3;15.0;6;31.0;32.0;28.5;33.0;34.0;31.5;41.0;2.0;35.97058823529412;32.388888888888886;2.0
407.0;68.0;60.0;59.0;49.0;1.0;28.03333333333333;20;68.0;20;3;15.0;4;23.5;30.0;22.5;36.0;35.0;27.0;33.0;1.0;28.86666666666673;35.714285714285715;2.0
396.0;68.0;65.0;59.0;42.0;2.0;31.34444444444453;8;55.0;7;2;15.0;5;25.666666666667;34.0;28.5;36.0;39.0;30.0;35.0;2.0;35.11764705882353;34.388888888888886;2.0
425.0;65.0;56.0;66.0;80.0;2.0;30.692307692307693;20;55.0;20;3;13.0;4;30.0;35.0;28.5;34.0;29.5;30.5;0.0;2.0;31.433333333333334;34.0;2.0
407.0;71.0;59.0;52.0;57.0;2.0;36.9;20;57.0;20;2;15.0;6;27.0;38.0;32.5;44.0;50.0;44.0;42.0;2.0;35.26470588235294;36.61111111111112;2.0
388.0;64.0;48.0;49.0;47.0;1.0;19.256410256410323;8;53.0;8;6;13.0;1;7.3333333333333;28.0;16.666666666667;26.0;31.5;26.0;0.0;1.0;5.0;0.0;0.0
362.0;60.0;56.0;43.0;45.0;1.0;28.60256410256408;10;53.0;8;3;13.0;3;23.333333333333;34.0;27.666666666667;31.0;34.0;28.5;0.0;2.0;33.2;38.75;2.0
356.87;50.18;56.97;52.28;52.08;1.0;28.115384615384617;10;49.94;19;3;13.0;3;24.0;30.0;25.5;33.0;39.0;22.0;0.0;2.0;30.266666666666666;34.562500000000064;2.0
366.0;52.0;45.0;57.0;65.0;2.0;31.666666666666668;8;58.0;8;3;15.0;4;24.0;31.0;29.5;31.0;38.0;29.5;46.0;2.0;34.705882352941174;38.25;2.0
404.0;54.0;62.0;51.0;42.0;2.0;31.73333333333333;5;62.0;5;3;15.0;5;26.0;35.0;28.0;31.0;36.0;31.0;42.0;2.0;33.266666666666666;38.125;2.0
380.41;54.88;58.25;49.03;43.48;1.0;26.20512820512823;8;51.93;8;5;13.0;2;23.5;33.0;23.5;22.666666666667;34.0;19.5;0.0;1.0;22.666666666666732;19.5;1.0
370.0;47.0;56.0;52.0;71.0;1.0;25.5111111111112;10;59.0;10;4;15.0;2;17.666666666667;27.5;28.5;31.0;32.0;28.5;24.0;1.0;17.875;20.0;1.0
412.0;68.0;65.0;67.0;48.0;2.0;39.333333333333336;4;50.0;7;1;15.0;7;39.0;39.0;36.0;39.0;39.0;39.0;46.0;2.0;36.76470588235294;37.02777777777778;2.0
394.0;56.0;53.0;53.0;50.0;2.0;35.8;20;45.0;20;1;15.0;7;30.0;34.0;34.0;38.0;40.0;39.0;45.0;2.0;37.03333333333333;40.75;3.0
397.0;59.0;66.0;54.0;58.0;2.0;31.692307692307693;11;59.0;11;0;13.0;5;30.0;38.0;23.0;38.0;38.0;33.0;0.0;0.0;0.0;0.0;0.0
362.0;61.0;53.0;55.0;43.0;2.0;33.07692307692308;20;58.0;20;0;13.0;6;31.0;33.0;32.0;38.0;38.0;30.0;0.0;1.0;19.4;0.0;0.0
351.0;40.0;56.0;62.0;43.0;1.0;24.0;20;48.0;20;4;13.0;2;15.0;30.0;26.0;26.0;32.0;24.0;0.0;1.0;19.857142857142858;37.0;2.0
411.0;65.0;56.0;66.0;57.0;3.0;41.333333333333336;8;65.0;8;1;15.0;7;37.0;42.0;42.0;45.0;42.0;43.0;45.0;3.0;43.35294117647059;42.94444444444444;3.0
385.0;91.0;0.0;0.0;76.0;2.0;37.0;7;84.0;9;2;15.0;7;36.0;33.0;35.0;35.0;39.0;35.0;46.0;2.0;36.70588235294117;40.625;3.0
397.0;90.0;0.0;0.0;66.0;2.0;38.86666666666667;10;80.0;10;0;15.0;7;42.0;35.0;31.0;41.0;47.0;31.0;43.0;3.0;40.41176470588236;40.5625;3.0
394.0;81.0;0.0;0.0;65.0;2.0;31.777777777777867;7;86.0;7;2;15.0;5;23.666666666667;30.0;27.0;35.0;38.0;42.0;44.0;2.0;35.166666666666664;35.625;2.0
382.0;85.0;0.0;0.0;77.0;2.0;35.73076923076923;20;78.0;20;1;13.0;5;39.0;33.0;26.5;41.0;43.0;36.0;0.0;3.0;40.266666666666666;42.5625;3.0
390.0;79.0;0.0;0.0;75.0;2.0;35.766666666666666;16;79.0;16;1;15.0;7;32.0;35.0;30.5;34.0;44.0;31.0;47.0;3.0;40.8235294117647;40.75;3.0
389.0;81.0;0.0;0.0;100.0;2.0;35.4;11;77.0;11;1;15.0;7;30.5;34.0;32.0;34.0;42.0;33.0;47.0;2.0;37.1764705882353;39.333333333333336;2.0
375.0;81.0;0.0;0.0;71.0;2.0;33.86666666666667;7;82.0;7;1;15.0;7;31.0;31.0;31.0;35.0;38.0;36.0;41.0;2.0;36.588235294117645;34.5625;2.0
382.0;79.0;0.0;0.0;60.0;2.0;38.2;19;80.0;19;0;15.0;7;33.0;39.0;31.0;42.0;47.0;42.0;46.0;3.0;42.8235294117647;42.11111111111112;3.0
382.0;81.0;0.0;0.0;82.0;1.0;16.0;9;73.0;8;0;13.0;1;14.0;12.0;11.0;37.0;17.0;24.0;0.0;0.0;0.0;0.0;0.0
372.0;81.0;0.0;0.0;77.0;1.0;29.622222222222263;16;77.0;16;3;15.0;4;30.0;26.666666666667;26.5;30.0;31.0;23.5;38.0;2.0;35.97058823529412;38.25;2.0
375.0;77.0;0.0;0.0;82.0;1.0;15.538461538461538;18;76.0;8;0;13.0;1;14.0;8.0;9.0;34.0;25.0;19.0;0.0;0.0;0.0;0.0;0.0
366.0;79.0;0.0;0.0;64.0;1.0;29.846153846153847;14;80.0;16;4;13.0;3;28.0;27.0;28.0;35.0;36.0;31.0;0.0;2.0;33.0;0.0;0.0
347.0;95.0;0.0;0.0;49.0;2.0;34.0;20;73.0;20;0;15.0;7;30.0;36.0;30.0;34.0;36.0;32.0;45.0;2.0;39.41176470588236;42.9375;3.0
376.0;72.0;0.0;0.0;75.0;2.0;33.233333333333334;9;79.0;16;3;15.0;6;30.0;31.0;27.0;34.0;41.0;35.5;42.0;2.0;38.47058823529412;37.388888888888886;2.0
377.0;70.0;0.0;0.0;65.0;1.0;17.4;1;78.0;1;0;15.0;1;20.0;8.0;6.0;20.0;18.0;17.0;37.0;0.0;0.0;0.0;0.0
368.0;81.0;0.0;0.0;61.0;1.0;15.846153846153848;1;72.0;1;0;13.0;0;13.0;16.0;10.0;26.0;22.0;22.0;0.0;0.0;0.0;0.0;0.0
379.0;67.0;0.0;0.0;73.0;1.0;13.266666666666667;7;78.0;7;0;15.0;1;0.0;13.0;7.0;20.0;19.0;20.0;37.0;0.0;0.0;0.0;0.0
374.0;81.0;0.0;0.0;60.0;1.0;22.384615384615383;8;69.0;8;4;13.0;3;3.0;26.5;25.5;34.0;40.0;35.5;0.0;2.0;39.0;0.0;0.0
373.0;75.0;0.0;0.0;84.0;2.0;36.6;20;75.0;20;1;15.0;6;29.0;34.0;33.0;41.0;45.0;39.0;48.0;2.0;36.94117647058823;37.0;2.0
367.0;77.0;0.0;0.0;82.0;1.0;17.2;7;75.0;7;0;15.0;1;13.0;17.0;11.0;32.0;21.0;19.0;23.0;0.0;0.0;0.0;0.0
362.0;77.0;0.0;0.0;67.0;2.0;37.6;10;78.0;10;0;15.0;7;38.0;41.0;30.0;38.0;40.0;34.0;44.0;4.0;45.294117647058826;44.333333333333336;3.0
364.0;79.0;0.0;0.0;71.0;2.0;36.46666666666667;20;75.0;20;1;15.0;7;32.0;35.0;33.0;40.0;41.0;34.0;47.0;2.0;38.14705882352941;38.86111111111112;2.0
376.0;69.0;0.0;0.0;72.0;1.0;5.615384615384615;19;79.0;19;0;13.0;0;0.0;10.0;3.0;11.0;10.0;13.0;0.0;0.0;0.0;0.0;0.0
368.0;79.0;0.0;0.0;75.0;2.0;30.1;20;73.0;20;2;15.0;4;25.5;34.0;39.0;31.0;35.0;25.5;19.0;2.0;34.23529411764706;33.6875;2.0
367.0;74.0;0.0;0.0;75.0;1.0;12.2;6;77.0;19;0;15.0;1;3.0;9.0;7.0;19.0;15.0;13.0;35.0;0.0;0.0;0.0;0.0
362.0;79.0;0.0;0.0;100.0;2.0;38.266666666666666;14;73.0;14;0;15.0;7;36.0;37.0;37.0;36.0;40.0;37.0;46.0;3.0;40.70588235294117;41.625;3.0
344.0;83.0;0.0;0.0;67.0;1.0;17.846153846153847;11;78.0;11;0;13.0;1;15.0;23.0;9.0;31.0;27.0;14.0;0.0;0.0;0.0;0.0;0.0
