CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
75.0;0.0;340.0;0.0;61.0;77.0;0;7;60.0;32.785714285714285;25.5;2;42.0;30.0;4.0;31.0;39.0;1;20.333333333333332;1.0
76.0;0.0;346.0;0.0;65.0;73.0;1;20;63.0;33.714285714285715;27.0;2;36.0;34.0;4.0;37.0;38.0;1;18.333333333333332;1.0
80.0;0.0;355.0;0.0;91.0;62.0;0;11;65.0;36.42857142857143;31.0;2;39.0;38.0;0.0;36.0;44.0;0;23.199999999333333;1.0
82.0;0.0;343.0;0.0;67.0;65.0;0;8;62.0;29.285714285714285;18.0;1;34.0;30.0;4.0;36.0;33.0;1;10.0;1.0
76.0;0.0;345.0;0.0;87.0;69.0;0;6;58.0;30.892857142857142;24.0;2;34.5;32.0;4.0;32.0;33.0;1;2.0;1.0
77.0;0.0;347.0;0.0;70.0;67.0;0;20;63.0;35.5;31.0;2;39.0;31.0;0.0;42.0;41.0;0;35.5;2.0
75.0;0.0;343.0;0.0;76.0;69.0;0;12;63.0;25.892857142857142;17.0;1;16.5;33.0;7.0;39.0;31.0;2;10.333333333333334;1.0
70.0;0.0;348.0;0.0;60.0;71.0;1;20;69.0;33.785714285714285;35.0;2;31.0;34.0;0.0;32.0;34.0;0;28.916666666666668;1.0
68.0;0.0;356.0;0.0;71.0;69.0;0;20;67.0;37.785714285714285;31.0;2;42.0;37.0;0.0;41.0;45.0;0;31.11111111111111;2.0
74.0;0.0;340.0;0.0;73.0;72.0;0;20;49.0;34.785714285714285;26.0;2;40.0;36.0;4.0;38.0;37.0;1;34.416666666666664;2.0
76.0;0.0;341.0;0.0;64.0;67.0;0;20;62.0;37.142857142857146;31.0;2;40.0;41.0;0.0;37.0;37.0;0;35.166666666666664;2.0
80.0;0.0;340.0;0.0;76.0;61.0;0;7;62.0;33.42857142857143;23.0;2;48.0;30.0;4.0;35.0;32.0;1;28.833333333333332;1.0
78.0;0.0;335.0;0.0;55.0;66.0;0;17;61.0;32.785714285714285;26.0;2;34.0;30.0;4.0;42.0;41.0;1;24.666666666666668;1.0
70.0;0.0;347.0;0.0;70.0;69.0;0;19;57.0;33.142857142857146;31.0;2;34.0;31.0;0.0;37.0;31.0;0;6.666666666666667;1.0
70.0;0.0;328.0;0.0;59.0;73.0;0;5;60.0;33.07142857071428;33.0;2;34.0;25.33333333;3.0;38.0;34.0;1;12.0;1.0
67.0;0.0;337.0;0.0;55.0;72.0;0;20;63.0;37.357142857142854;36.0;2;41.0;33.0;0.0;39.0;38.0;0;31.333333333333332;2.0
68.0;0.0;340.0;0.0;77.0;69.0;0;15;59.0;38.07142857142857;32.0;2;39.0;39.0;0.0;43.0;42.0;0;31.77777777777778;2.0
68.0;0.0;310.0;0.0;52.0;69.0;0;8;57.0;28.214285714285715;15.5;1;30.0;33.0;4.0;34.0;35.0;1;10.0;1.0
57.0;65.0;395.0;70.0;66.0;51.0;0;19;58.0;33.54761904857143;24.66666667;2;39.0;29.0;7.0;41.0;41.0;2;25.38888888888889;1.0
78.0;70.0;457.0;79.0;80.0;60.0;0;19;62.0;32.714285714285715;31.0;2;37.0;25.0;3.0;38.0;33.0;1;11.958333333333334;1.0
70.0;57.0;406.0;60.0;46.0;64.0;0;10;50.0;30.892857142857142;21.5;2;30.5;33.0;4.0;40.0;37.0;1;7.0;1.0
79.0;79.0;452.0;57.0;61.0;62.0;0;5;50.0;31.678571428571427;23.5;2;33.0;28.5;7.0;41.0;46.0;2;19.033333333333335;1.0
58.0;57.0;409.0;72.0;52.0;63.0;0;10;55.0;35.25;34.0;2;40.0;32.5;0.0;33.0;34.0;0;24.933333333333334;1.0
68.0;65.0;443.0;74.0;37.0;62.0;0;10;68.0;37.49999999928571;32.0;2;49.0;24.33333333;3.0;50.0;36.0;1;17.833333333333332;1.0
99.0;72.0;508.0;87.0;88.0;68.0;0;20;61.0;35.0;33.0;2;34.0;35.0;0.0;36.0;40.0;0;6.361111111111111;1.0
61.0;55.0;397.0;65.0;51.0;59.0;0;20;59.0;32.785714285714285;30.0;2;34.0;31.0;0.0;35.0;34.0;0;30.72222222222222;2.0
68.0;0.0;350.0;0.0;71.0;73.0;0;20;67.0;36.5;27.0;2;44.0;35.0;4.0;42.0;44.0;1;10.666666666666666;1.0
74.0;0.0;324.0;0.0;50.0;72.0;0;11;57.0;20.642857142857142;23.0;1;30.0;3.0;9.0;19.0;30.0;3;7.666666666666667;1.0
91.0;0.0;366.0;0.0;70.0;64.0;0;6;72.0;29.107142857142858;27.5;1;35.0;30.0;7.0;22.0;40.0;3;24.13888888888889;1.0
80.0;0.0;352.0;0.0;85.0;68.0;1;10;62.0;38.42857142857143;39.0;2;37.0;33.0;0.0;42.0;44.0;0;40.166666666666664;3.0
78.0;0.0;334.0;0.0;67.0;69.0;0;8;60.0;35.0;27.0;2;41.0;33.0;4.0;41.0;39.0;1;25.88888888888889;1.0
100.0;0.0;404.0;0.0;70.0;72.0;0;4;72.0;33.50000000071429;31.0;2;36.0;25.66666667;3.0;42.0;42.0;1;29.11111111111111;1.0
78.0;0.0;349.0;0.0;77.0;74.0;0;19;63.0;37.214285714285715;31.0;2;40.0;41.0;0.0;40.0;35.0;0;32.94444444444444;2.0
76.0;0.0;357.0;0.0;80.0;69.0;1;7;71.0;37.642857142857146;33.5;2;39.0;35.0;0.0;44.0;39.0;0;36.44444444444444;2.0
78.0;0.0;358.0;0.0;53.0;64.0;0;4;67.0;37.57142857142857;31.0;2;50.0;32.0;0.0;40.0;37.0;0;26.933333333333334;1.0
67.0;0.0;337.0;0.0;58.0;75.0;0;18;67.0;30.714285714285715;23.0;2;33.0;29.0;7.0;40.0;36.0;2;15.0;1.0
77.0;0.0;378.0;0.0;93.0;73.0;1;4;84.0;32.214285714285715;31.0;2;31.0;30.0;0.0;31.0;42.0;0;26.944444444444443;1.0
100.0;0.0;372.0;0.0;65.0;70.0;0;8;62.0;36.535714285714285;42.0;2;31.5;38.0;2.0;28.0;39.0;1;26.785714285714285;1.0
76.0;0.0;375.0;0.0;59.0;84.0;0;20;74.0;34.59523809428571;24.33333333;2;47.0;28.0;7.0;40.0;44.0;2;21.083333333333332;1.0
72.0;0.0;330.0;0.0;76.0;71.0;0;1;65.0;39.357142857142854;37.0;2;43.0;37.0;0.0;40.0;40.0;0;34.97222222222222;2.0
65.0;0.0;337.0;0.0;53.0;74.0;0;7;67.0;34.0;24.5;2;39.0;30.0;4.0;43.0;46.0;1;31.194444444444443;2.0
80.0;0.0;365.0;0.0;62.0;81.0;0;8;65.0;32.42857142857143;28.0;2;32.0;30.0;4.0;40.0;35.0;1;24.38888888888889;1.0
68.0;0.0;334.0;0.0;88.0;69.0;0;15;61.0;37.0;34.0;2;39.0;36.0;0.0;36.0;43.0;0;19.833333333333332;1.0
78.0;0.0;351.0;0.0;61.0;69.0;0;20;64.0;38.42857142857143;36.0;2;41.0;36.0;0.0;39.0;40.0;0;36.111111111111114;2.0
88.0;0.0;372.0;0.0;65.0;74.0;0;19;64.0;35.785714285714285;31.0;2;36.0;36.0;0.0;41.0;39.0;0;25.555555555555557;1.0
88.0;0.0;394.0;0.0;77.0;76.0;1;8;77.0;32.57142857142857;31.0;2;34.0;32.0;0.0;35.0;30.0;0;34.888888888888886;2.0
88.0;0.0;368.0;0.0;65.0;76.0;1;11;69.0;40.07142857142857;37.0;2;48.0;32.0;0.0;44.0;40.0;0;30.166666667222223;2.0
93.0;0.0;379.0;0.0;82.0;71.0;0;10;58.0;35.0;27.5;2;43.0;37.0;4.0;35.0;31.0;1;23.541666666666668;1.0
76.0;0.0;365.0;0.0;71.0;76.0;0;5;64.0;36.357142857142854;31.0;2;38.0;34.0;0.0;42.0;44.0;0;27.833333333333332;1.0
75.0;0.0;358.0;0.0;54.0;74.0;0;8;72.0;34.92857142857143;25.0;2;50.0;30.0;4.0;35.0;39.0;1;31.72222222222222;2.0
63.0;0.0;315.0;0.0;71.0;63.0;0;20;63.0;30.607142857857145;25.5;2;31.5;26.66666667;7.0;40.0;35.0;2;23.727272727272727;1.0
58.0;68.0;415.0;59.0;65.0;58.0;0;20;57.0;39.07142857142857;32.0;2;44.0;45.0;0.0;36.0;38.0;0;33.388888888888886;2.0
75.0;56.0;436.0;80.0;50.0;59.0;0;4;56.0;37.5;30.5;2;44.0;37.0;0.0;39.0;39.0;0;26.416666666666668;1.0
78.0;70.0;446.0;62.0;66.0;55.0;0;10;71.0;36.285714285714285;36.0;2;45.0;30.0;0.0;38.0;33.0;0;25.933333333333334;1.0
65.0;56.0;408.0;62.0;83.0;51.0;0;8;60.0;18.678571428571427;10.0;1;12.5;15.0;10.0;36.0;30.0;3;10.0;1.0
78.0;49.0;396.0;55.0;43.0;56.0;0;8;60.0;36.285714285714285;36.0;2;40.0;35.0;1.0;36.0;38.0;1;29.433333333333334;1.0
97.0;53.0;438.0;61.0;61.0;60.0;0;11;57.0;31.97619047642857;24.0;2;39.0;33.0;5.0;41.0;43.0;2;19.249999999166665;1.0
72.0;55.0;448.0;62.0;52.0;57.0;1;11;60.0;33.785714285714285;30.0;2;33.0;32.0;0.0;43.0;35.0;0;2.0;1.0
52.0;0.0;280.0;0.0;49.0;65.0;0;9;53.0;24.75;24.5;1;12.0;19.5;10.0;40.0;35.0;3;9.666666666666666;1.0
68.0;0.0;337.0;0.0;68.0;65.0;0;7;71.0;33.59523809428571;25.33333333;2;40.0;30.0;4.0;39.0;38.0;1;19.444444444444443;1.0
74.0;0.0;317.0;0.0;62.0;64.0;0;20;51.0;30.26190476357143;23.66666667;2;34.0;23.66666667;7.0;41.0;38.0;2;14.0;1.0
72.0;56.0;387.0;61.0;50.0;52.0;0;8;47.0;37.0;32.0;2;38.0;37.0;0.0;41.0;44.0;0;27.916666666666668;1.0
67.0;0.0;323.0;0.0;71.0;65.0;0;4;65.0;24.499999999285713;13.0;1;31.0;15.33333333;7.0;40.0;32.0;2;14.0;1.0
74.0;0.0;335.0;0.0;67.0;61.0;0;15;58.0;41.42857142857143;40.0;2;50.0;36.0;0.0;40.0;38.0;0;29.77777777777778;1.0
68.0;0.0;330.0;0.0;62.0;70.0;0;10;62.0;33.857142857142854;27.5;2;37.0;31.0;4.0;41.0;40.0;1;26.194444444444443;1.0
71.0;0.0;320.0;0.0;49.0;69.0;1;14;62.0;33.04761904857143;22.66666667;2;42.0;30.0;4.0;34.0;43.0;1;28.75;1.0
68.0;0.0;321.0;0.0;58.0;67.0;0;20;60.0;28.55952380857143;22.33333333;1;22.5;32.0;7.0;38.0;32.0;2;13.833333333333334;1.0
58.0;57.0;410.0;60.0;51.0;62.0;0;18;52.0;33.214285714285715;31.0;2;30.0;32.0;0.0;40.0;34.0;0;19.466666666666665;1.0
67.0;0.0;324.0;0.0;68.0;67.0;0;19;62.0;34.92857142857143;31.0;2;39.0;31.0;0.0;41.0;34.0;0;32.0;2.0
73.0;0.0;322.0;0.0;61.0;66.0;0;11;53.0;36.142857142857146;31.0;2;40.0;35.0;0.0;35.0;42.0;0;32.611111111111114;2.0
74.0;0.0;313.0;0.0;60.0;65.0;0;11;54.0;32.357142857142854;24.0;2;36.0;30.0;4.0;41.0;38.0;1;26.833333333333332;1.0
82.0;0.0;322.0;0.0;59.0;59.0;1;16;59.0;33.92857142857143;22.0;2;39.0;37.0;4.0;40.0;34.0;1;36.666666666666664;2.0
62.0;0.0;316.0;0.0;51.0;74.0;0;1;57.0;31.357142857142858;23.0;2;36.0;32.0;4.0;31.0;40.0;1;9.666666666666666;1.0
69.0;0.0;324.0;0.0;65.0;66.0;0;1;60.0;34.214285714285715;34.0;2;35.0;31.0;0.0;37.0;33.0;0;11.166666666666666;1.0
71.0;0.0;326.0;0.0;59.0;65.0;1;8;62.0;30.142857142857142;14.5;2;40.0;32.0;4.0;40.0;38.0;1;13.333333333333334;1.0
80.0;0.0;323.0;0.0;70.0;58.0;0;10;63.0;32.42857142857143;26.5;2;36.0;30.0;4.0;34.0;42.0;1;32.583333333333336;2.0
80.0;0.0;322.0;0.0;59.0;58.0;0;20;60.0;22.142857142857142;19.0;1;8.0;24.0;10.0;33.0;42.0;3;13.666666666666666;1.0
63.0;0.0;338.0;0.0;55.0;70.0;0;11;67.0;13.357142857142858;4.5;1;30.0;3.0;9.0;30.0;10.0;4;1.0;1.0
72.0;0.0;268.0;0.0;84.0;69.0;0;8;67.0;35.642857142857146;33.0;2;35.0;37.0;0.0;36.0;35.0;0;27.194444444444443;1.0
75.0;0.0;366.0;0.0;60.0;80.0;0;8;69.0;35.0;25.5;2;35.0;39.0;4.0;41.0;37.0;1;26.041666666666668;1.0
77.0;0.0;352.0;0.0;75.0;71.0;1;1;64.0;45.214285714285715;45.0;2;49.0;45.0;0.0;40.0;44.0;0;39.77777777777778;2.0
73.0;0.0;359.0;0.0;67.0;72.0;0;10;71.0;33.857142857142854;28.0;2;39.0;33.0;4.0;32.0;39.0;1;32.25;2.0
75.0;0.0;345.0;0.0;70.0;70.0;1;7;65.0;32.5;23.0;2;31.0;34.0;4.0;40.0;41.0;1;10.0;1.0
78.0;0.0;371.0;0.0;78.0;73.0;0;8;66.0;34.857142857142854;30.0;2;30.0;38.0;0.0;39.0;43.0;0;25.633333333333333;1.0
78.0;0.0;356.0;0.0;71.0;72.0;0;20;73.0;32.92857142857143;22.5;2;42.0;29.0;7.0;39.0;36.0;2;7.5;1.0
70.0;0.0;363.0;0.0;79.0;70.0;0;7;69.0;31.523809522857142;24.33333333;2;31.0;31.0;4.0;39.0;36.0;1;15.0;1.0
76.0;0.0;361.0;0.0;72.0;71.0;1;11;72.0;41.142857142857146;33.0;2;50.0;42.0;0.0;42.0;39.0;0;37.111111111111114;2.0
76.0;0.0;362.0;0.0;64.0;76.0;0;7;73.0;35.5;32.0;2;31.0;39.0;0.0;40.0;37.0;0;27.533333333333335;1.0
78.0;0.0;366.0;0.0;69.0;73.0;0;10;76.0;35.285714285714285;28.0;2;40.0;36.0;4.0;40.0;39.0;1;11.666666666666666;1.0
74.0;0.0;352.0;0.0;66.0;69.0;0;19;73.0;38.42857142857143;31.0;2;48.0;38.0;0.0;39.0;36.0;0;34.666666666666664;2.0
75.0;0.0;374.0;0.0;74.0;79.0;0;11;74.0;37.714285714285715;32.0;2;41.0;41.0;0.0;39.0;38.0;0;26.6;1.0
76.0;0.0;355.0;0.0;69.0;72.0;1;16;68.0;35.57142857142857;34.0;2;30.0;36.0;0.0;40.0;37.0;0;34.77777777777778;2.0
81.0;0.0;385.0;0.0;80.0;78.0;0;7;72.0;38.142857142857146;37.0;2;36.0;39.0;0.0;42.0;38.0;0;28.22222222222222;1.0
74.0;0.0;361.0;0.0;73.0;73.0;0;7;67.0;38.714285714285715;30.0;2;41.0;45.0;0.0;39.0;41.0;0;34.833333333333336;2.0
80.0;0.0;362.0;0.0;58.0;70.0;0;4;70.0;35.857142857142854;31.0;2;36.0;36.0;0.0;40.0;40.0;0;26.25;1.0
77.0;0.0;348.0;0.0;54.0;75.0;0;9;67.0;39.42857142857143;31.0;2;47.0;40.0;0.0;40.0;41.0;0;31.058823529411764;2.0
75.0;0.0;356.0;0.0;73.0;70.0;0;10;67.0;32.30952380857143;21.33333333;2;33.0;34.0;4.0;40.0;43.0;1;10.666666666666666;1.0
72.0;0.0;362.0;0.0;67.0;78.0;0;18;67.0;36.357142857142854;32.0;2;39.0;35.0;0.0;39.0;39.0;0;29.22222222222222;1.0
75.0;0.0;356.0;0.0;72.0;68.0;0;12;66.0;32.142857142857146;26.0;2;30.0;32.0;4.0;40.0;36.0;1;32.5;2.0
73.0;0.0;346.0;0.0;52.0;75.0;0;20;68.0;32.57142857142857;25.0;2;38.0;30.0;4.0;33.0;43.0;1;27.2;1.0
74.0;0.0;346.0;0.0;59.0;73.0;0;4;64.0;41.57142857142857;41.0;2;40.0;41.0;0.0;44.0;40.0;0;35.27777777777778;2.0
78.0;0.0;363.0;0.0;74.0;71.0;0;11;68.0;36.642857142857146;27.5;2;42.0;38.0;4.0;39.0;41.0;1;33.47222222222222;2.0
79.0;0.0;358.0;0.0;70.0;72.0;0;4;64.0;37.5;30.0;2;48.0;35.0;0.0;39.0;39.0;0;36.5;2.0
76.0;0.0;354.0;0.0;67.0;67.0;0;8;69.0;31.678571428571427;25.0;2;29.5;33.0;7.0;39.0;40.0;2;26.0;1.0
77.0;0.0;354.0;0.0;76.0;70.0;0;16;70.0;32.5;24.0;2;30.0;34.0;4.0;41.0;40.0;1;27.97222222222222;1.0
73.0;0.0;346.0;0.0;63.0;76.0;0;10;65.0;35.892857142857146;30.0;2;37.0;37.0;1.0;44.0;27.5;1;28.083333333333332;1.0
78.0;0.0;366.0;0.0;68.0;69.0;0;7;75.0;37.57142857142857;38.0;2;37.0;34.0;0.0;42.0;37.0;0;30.944444444444443;2.0
77.0;0.0;366.0;0.0;73.0;69.0;0;19;71.0;36.42857142857143;32.0;2;44.0;34.0;0.0;35.0;39.0;0;27.5;1.0
76.0;0.0;349.0;0.0;67.0;76.0;0;20;64.0;30.75;22.0;2;30.0;32.0;5.0;40.0;29.5;2;12.666666666666666;1.0
77.0;0.0;368.0;0.0;77.0;69.0;0;11;73.0;32.42857142857143;24.5;2;33.0;32.0;4.0;39.0;39.0;1;20.444444444444443;1.0
77.0;0.0;373.0;0.0;77.0;74.0;0;10;77.0;36.357142857142854;31.0;2;45.0;33.0;0.0;34.0;40.0;0;26.416666666666668;1.0
75.0;0.0;343.0;0.0;74.0;72.0;0;19;63.0;33.5;27.0;2;32.0;35.0;4.0;39.0;38.0;1;24.11111111111111;1.0
78.0;0.0;363.0;0.0;57.0;77.0;1;8;67.0;35.07142857142857;30.0;2;36.0;35.0;0.0;40.0;39.0;0;27.433333333333334;1.0
82.0;0.0;373.0;0.0;74.0;71.0;0;18;69.0;35.035714285714285;32.0;2;39.0;27.5;3.0;42.0;37.0;1;22.5;1.0
75.0;0.0;352.0;0.0;75.0;69.0;0;10;67.0;36.285714285714285;33.0;2;34.0;34.0;0.0;50.0;38.0;0;26.36111111111111;1.0
70.0;0.0;319.0;0.0;63.0;70.0;0;20;45.0;33.26190476285714;22.66666667;2;40.0;30.0;4.0;41.0;39.0;1;18.11111111111111;1.0
78.0;0.0;358.0;0.0;67.0;77.0;0;10;70.0;30.80952380928571;21.5;2;35.0;31.0;5.0;40.0;23.33333333;2;13.0;1.0
75.0;0.0;359.0;0.0;73.0;74.0;0;19;71.0;37.0;30.0;2;44.0;35.0;0.0;39.0;40.0;0;20.333333333333332;1.0
80.0;0.0;383.0;0.0;81.0;75.0;0;10;78.0;39.0;45.0;2;37.0;32.0;0.0;38.0;40.0;0;29.77777777777778;1.0
79.0;0.0;357.0;0.0;72.0;75.0;0;4;68.0;34.57142857142857;29.5;2;37.0;34.0;4.0;36.0;38.0;1;26.333333333333332;1.0
71.0;0.0;371.0;0.0;76.0;78.0;0;7;72.0;34.714285714285715;37.0;2;30.0;31.0;0.0;39.0;38.0;0;28.727272727272727;1.0
72.0;0.0;368.0;0.0;68.0;74.0;0;11;72.0;34.714285714285715;23.5;2;44.0;36.0;4.0;35.0;38.0;1;19.875;1.0
70.0;0.0;347.0;0.0;72.0;74.0;0;11;66.0;34.5;30.0;2;32.0;34.0;0.0;40.0;38.0;0;28.8;1.0
78.0;0.0;352.0;0.0;70.0;68.0;0;20;70.0;38.642857142857146;38.0;2;40.0;33.0;0.0;42.0;45.0;0;31.11111111111111;2.0
79.0;0.0;368.0;0.0;67.0;76.0;0;20;62.0;40.714285714285715;33.0;2;45.0;47.0;0.0;39.0;39.0;0;37.05555555555556;2.0
76.0;0.0;355.0;0.0;66.0;73.0;1;20;68.0;32.57142857142857;23.5;2;31.0;32.0;4.0;42.0;44.0;1;15.666666666666666;1.0
75.0;0.0;365.0;0.0;70.0;73.0;0;9;70.0;38.357142857142854;35.0;2;40.0;34.0;0.0;44.0;42.0;0;32.833333333333336;2.0
79.0;0.0;367.0;0.0;84.0;75.0;0;20;68.0;36.142857142857146;35.0;2;32.0;36.0;0.0;39.0;40.0;0;32.333333333333336;2.0
80.0;0.0;373.0;0.0;74.0;74.0;0;8;74.0;34.857142857142854;31.0;2;33.0;36.0;0.0;40.0;39.0;0;30.333333333333332;2.0
76.0;0.0;362.0;0.0;75.0;75.0;0;9;75.0;31.857142857142858;25.0;2;30.0;33.0;4.0;40.0;30.0;1;30.533333333333335;2.0
74.0;0.0;358.0;0.0;65.0;71.0;0;2;65.0;31.61904762;19.66666667;2;39.0;30.0;4.0;39.0;32.0;1;10.0;1.0
76.0;0.0;358.0;0.0;77.0;75.0;0;20;75.0;34.357142857142854;25.0;2;37.0;35.0;4.0;41.0;38.0;1;27.416666666666668;1.0
73.0;0.0;357.0;0.0;75.0;69.0;0;20;69.0;36.357142857142854;36.0;2;32.0;36.0;0.0;42.0;36.0;0;27.583333333333332;1.0
66.0;0.0;329.0;0.0;59.0;69.0;0;16;65.0;32.69047619142857;22.66666667;2;33.0;33.0;4.0;42.0;39.0;1;24.166666666666668;1.0
74.0;0.0;351.0;0.0;66.0;72.0;0;4;72.0;35.785714285714285;34.0;2;34.0;39.0;0.0;32.0;40.0;0;32.5;2.0
67.0;0.0;364.0;0.0;77.0;71.0;0;4;72.0;36.0;30.0;2;42.0;34.0;0.0;39.0;31.0;0;27.555555555555557;1.0
77.0;0.0;350.0;0.0;72.0;69.0;0;18;62.0;34.214285714285715;30.0;2;33.0;33.0;0.0;39.0;36.0;0;30.555555555555557;2.0
70.0;0.0;346.0;0.0;67.0;77.0;0;19;62.0;38.07142857142857;30.0;2;47.0;36.0;0.0;41.0;41.0;0;30.166666666666668;2.0
72.0;0.0;351.0;0.0;73.0;75.0;0;1;68.0;37.857142857142854;33.0;2;43.0;34.0;0.0;43.0;43.0;0;32.833333333333336;2.0
81.0;0.0;360.0;0.0;66.0;78.0;0;11;65.0;34.92857142857143;38.0;2;35.0;32.0;0.0;31.0;36.0;0;17.166666666666668;1.0
79.0;0.0;341.0;0.0;67.0;70.0;0;16;59.0;34.880952380000004;30.33333333;2;39.0;29.0;3.0;42.0;37.0;1;28.166666666666668;1.0
71.0;0.0;352.0;0.0;75.0;71.0;0;20;71.0;37.57142857142857;36.0;2;41.0;32.0;0.0;41.0;41.0;0;18.77777777777778;1.0
76.0;0.0;361.0;0.0;75.0;72.0;0;16;70.0;32.785714285;41.0;2;15.33333333;33.0;3.0;35.0;40.0;1;15.0;1.0
77.0;0.0;337.0;0.0;44.0;71.0;0;19;68.0;33.142857142857146;25.0;2;33.0;38.0;4.0;37.0;38.0;1;30.77777777777778;2.0
68.0;0.0;355.0;0.0;74.0;71.0;0;9;70.0;36.857142857142854;30.0;2;45.0;31.0;0.0;42.0;42.0;0;32.833333333333336;2.0
75.0;0.0;353.0;0.0;69.0;65.0;0;20;74.0;39.5;36.0;2;45.0;33.0;0.0;43.0;43.0;0;30.333333333333332;2.0
72.0;0.0;343.0;0.0;68.0;70.0;0;19;70.0;39.92857142857143;43.0;2;44.0;36.0;0.0;34.0;38.0;0;16.0;1.0
70.0;0.0;344.0;0.0;74.0;72.0;0;20;64.0;38.0;35.0;2;44.0;34.0;0.0;39.0;39.0;0;14.5;1.0
72.0;0.0;340.0;0.0;74.0;73.0;1;8;63.0;36.285714285714285;25.0;2;43.0;35.0;4.0;44.0;41.0;1;33.94444444444444;2.0
67.0;0.0;357.0;0.0;71.0;69.0;1;20;75.0;34.357142857142854;24.5;2;44.0;31.0;4.0;40.0;41.0;1;25.708333333333332;1.0
71.0;0.0;349.0;0.0;80.0;70.0;0;7;65.0;40.785714285714285;36.0;2;46.0;38.0;0.0;44.0;43.0;0;36.833333333333336;2.0
90.0;0.0;380.0;0.0;63.0;76.0;1;8;69.0;41.642857142857146;38.0;2;38.0;45.0;0.0;50.0;37.0;0;28.166666666666668;1.0
73.0;0.0;351.0;0.0;79.0;69.0;0;1;67.0;39.785714285714285;38.0;2;43.0;36.0;0.0;42.0;41.0;0;23.0;1.0
58.0;0.0;290.0;0.0;42.0;62.0;0;8;56.0;31.928571428571427;22.5;2;30.0;35.0;4.0;40.0;36.0;1;16.333333333333332;1.0
71.0;0.0;327.0;0.0;66.0;67.0;0;16;65.0;32.857142857142854;26.0;2;37.0;30.0;4.0;35.0;41.0;1;34.666666666666664;2.0
75.0;0.0;359.0;0.0;77.0;70.0;1;7;71.0;41.07142857142857;38.0;2;44.0;41.0;0.0;39.0;44.0;0;30.944444444444443;2.0
74.0;0.0;366.0;0.0;72.0;70.0;1;20;78.0;33.57142857142857;25.5;2;32.0;33.0;4.0;41.0;43.0;1;13.0;1.0
67.0;0.0;340.0;0.0;57.0;70.0;1;4;72.0;38.857142857142854;30.0;2;45.0;37.0;0.0;43.0;45.0;0;30.5;2.0
76.0;0.0;344.0;0.0;78.0;67.0;0;10;66.0;38.357142857142854;34.5;2;43.0;38.0;0.0;38.0;37.0;0;44.0;3.0
70.0;0.0;333.0;0.0;64.0;66.0;0;13;66.0;35.142857142857146;32.0;2;38.0;30.0;0.0;38.0;40.0;0;16.0;1.0
70.0;0.0;351.0;0.0;63.0;69.0;0;10;69.0;35.857142857142854;30.0;2;37.0;35.0;0.0;38.0;46.0;0;30.5;2.0
77.0;0.0;331.0;0.0;57.0;69.0;0;9;62.0;38.92857142857143;36.0;2;41.0;40.0;0.0;36.0;43.0;0;37.8;2.0
75.0;0.0;360.0;0.0;82.0;71.0;0;10;72.0;37.92857142857143;33.5;2;40.0;39.0;0.0;39.0;38.0;0;18.0;1.0
66.0;0.0;349.0;0.0;67.0;70.0;0;20;70.0;33.92857142857143;30.0;2;28.0;38.0;3.0;40.0;33.0;1;20.4;1.0
72.0;0.0;337.0;0.0;67.0;66.0;1;16;66.0;38.642857142857146;30.0;2;44.0;42.0;0.0;41.0;36.0;0;33.2;2.0
69.0;0.0;331.0;0.0;65.0;67.0;0;19;65.0;33.214285714285715;23.0;2;38.0;32.0;4.0;40.0;39.0;1;6.0;1.0
71.0;0.0;362.0;0.0;70.0;72.0;0;20;76.0;41.714285714285715;38.0;2;43.0;46.0;0.0;39.0;44.0;0;46.72222222222222;4.0
73.0;0.0;346.0;0.0;76.0;63.0;0;11;67.0;31.214285714285715;22.0;2;30.0;31.0;4.0;40.0;40.0;1;13.0;1.0
77.0;0.0;362.0;0.0;62.0;84.0;0;9;67.0;33.357142857142854;31.0;2;40.0;27.0;3.0;36.0;32.0;1;14.0;1.0
66.0;0.0;350.0;0.0;68.0;72.0;0;20;67.0;34.57142857142857;23.5;2;41.0;36.0;4.0;40.0;36.0;1;15.0;1.0
73.0;0.0;353.0;0.0;74.0;68.0;0;8;69.0;33.464285714285715;27.0;2;44.0;32.0;5.0;33.0;25.5;2;16.666666666666668;1.0
72.0;0.0;340.0;0.0;70.0;69.0;1;4;66.0;42.357142857142854;45.0;2;41.0;42.0;0.0;39.0;40.0;0;24.333333333333332;1.0
81.0;0.0;365.0;0.0;78.0;74.0;0;18;66.0;36.642857142857146;30.5;2;43.0;37.0;0.0;40.0;36.0;0;16.666666666666668;1.0
69.0;0.0;333.0;0.0;64.0;66.0;0;20;66.0;33.357142857142854;22.5;2;44.0;33.0;4.0;36.0;31.0;1;44.666666666666664;3.0
83.0;56.0;404.0;66.0;60.0;64.0;0;7;47.0;37.857142857142854;33.5;2;45.0;37.0;0.0;34.0;39.0;0;15.666666666666666;1.0
