NOTA_DIF;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_TOP;NOTA_EYB;IDIOMA_ICFES;NOTA_HIST;NOTA_ECUA;NOTA_PROGB;LITERATURA_ICFES;NCA_TRES;NOTA_FOTO;NOTA_FIS_UNO;NOTA_CFJC;VECES_SUELOS;EPA_TRES;NOTA_MULTI;NAP_TRES;VECES_POO;NOTA_INT;NAC_TRES;NAP_UNO;CAR_TRES;VECES_FOTO;NCC_TRES;NCA_UNO;NAA_TRES;VECES_MULTI;NCP_TRES;VECES_HIST;VECES_CFJC;VECES_ECUA;VECES_FIS_DOS;VECES_TOP;EPA_DOS;CREDITOS_ECUA;CREDITOS_FIS_DOS;CREDITOS_CFJC;CREDITOS_FOTO;CREDITOS_MULTI;CREDITOS_POO;CREDITOS_SUELOS;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
31;36;40;33;35;38;66.95;47;38;38;58.33;18.0;42;30;44;1;2;34;0;1;31;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;34.11764705882353;36.4;37.27777777777778;2.0;37.11764705882353
30;31;38;34;33;37;68.41;42;30;41;64.85;18.0;30;36;30;1;2;33;0;1;32;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.705882352941174;34.46666666666667;32.666666666666664;2.0;35.76470588235294
38;41;34;35;38;30;87.56;40;39;31;64.17;18.0;44;30;30;1;2;43;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;32.11764705882353;36.266666666666666;38.55555555555556;2.0;36.529411764705884
37;38;43;30;34;46;73.24;42;40;41;56.32;18.0;39;30;41;2;2;34;0;1;36;7;0;2;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.94117647058823;37.93333333333333;37.44444444444444;2.0;39.35294117647059
35;34;0;0;30;38;67.41;45;0;14;54.28;4.0;9;5;32;1;1;0;1;0;0;3;0;0;1;6.0;15.0;2;0;2.0;1;1;0;0;1;1;3;3;1;2;3;3;3;22.785714285714285;35.6;25.333333333333332;2.0;37.0
39;16;0;0;36;14;56.48;40;0;46;50.37;0.0;11;0;0;3;1;0;2;0;5;2;2;2;2;5.0;12.0;0;0;5.0;1;0;0;0;1;1;3;3;1;2;3;3;3;24.58823529411765;30.4;14.0;1.0;11.0
31;32;34;31;32;42;50.86;44;31;31;52.42;18.0;36;31;44;1;2;35;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.23529411764706;35.13333333333333;33.611111111111114;2.0;36.05882352941177
37;30;46;43;31;37;61.66;45;30;40;64.85;18.0;34;31;38;2;2;33;0;1;36;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.529411764705884;39.4;36.22222222222222;2.0;39.23529411764706
36;39;45;35;34;37;81.98;37;32;38;56.23;18.0;40;31;44;1;2;34;0;1;47;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.11764705882353;37.2;37.72222222222222;2.0;37.1764705882353
31;35;33;30;37;37;62.69;40;30;30;59.95;18.0;32;30;30;2;2;30;0;1;34;7;0;2;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.94117647058823;35.0;31.555555555555557;2.0;36.333333333333336
30;38;40;35;33;36;59.21;40;32;30;58.33;18.0;41;32;30;1;2;35;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;3;1;1;2;3;3;1;2;3;3;3;32.64705882352941;33.333333333333336;36.22222222222222;2.0;30.41176470588235
31;34;45;37;44;50;56.82;48;33;41;58.25;18.0;42;31;38;2;2;39;0;1;33;7;0;3;1;18.0;15.0;7;3;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;39.23529411764706;38.8;38.111111111111114;3.0;40.1764705882353
32;33;30;0;30;37;73.24;40;0;36;60.38;9.0;32;32;32;2;2;0;0;1;23;4;0;2;1;9.0;15.0;4;0;0.0;1;2;0;0;1;2;3;3;1;2;3;3;3;32.23529411764706;33.2;31.666666666666668;4.0;45.333333333333336
20;0;0;0;0;35;48.86;42;0;0;43.93;0.0;0;0;0;0;1;0;1;0;0;1;4;1;0;1.0;4.0;0;0;1.0;1;2;0;0;0;2;3;3;1;2;3;3;3;35.0;26.8;0.0;0.0;0.0
31;46;0;0;36;50;56.48;40;0;34;61.03;5.0;35;22;13;1;2;0;1;0;11;3;0;0;1;6.0;15.0;2;0;1.0;1;1;0;0;1;1;3;3;1;2;3;3;3;28.647058823529413;33.06666666666667;36.833333333333336;2.0;32.0
40;38;50;38;43;38;69.93;44;34;34;52.31;18.0;43;34;40;1;2;32;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;38.0;39.4;39.0;2.0;38.470588235294116
34;38;40;32;38;48;68.86;48;38;35;54.35;18.0;39;33;42;1;2;35;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.8235294117647;37.0;37.166666666666664;2.0;39.1764705882353
34;38;45;40;38;40;45.94;39;37;40;58.05;18.0;44;32;33;1;2;42;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.94117647058823;38.4;40.388888888888886;3.0;41.1764705882353
33;32;50;37;37;40;71.12;48;32;32;62.78;18.0;40;30;38;1;2;31;0;1;33;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;33.64705882352941;37.86666666666667;36.888888888888886;2.0;38.1764705882353
33;31;40;34;33;41;94.05;42;30;30;62.45;18.0;37;30;35;1;2;32;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.35294117647059;35.733333333333334;33.888888888888886;2.0;35.1764705882353
32;45;50;37;33;43;65.57;44;32;31;56.32;18.0;43;31;46;1;2;30;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.1764705882353;36.93333333333333;39.666666666666664;2.0;37.94117647058823
31;45;39;34;33;43;61.66;44;31;35;54.35;18.0;33;33;45;1;2;31;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;34.529411764705884;36.46666666666667;36.166666666666664;2.0;37.1764705882353
40;48;43;34;40;37;75.1;43;42;44;60.38;18.0;41;35;47;1;2;39;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;38.05882352941177;41.666666666666664;41.5;3.0;41.8235294117647
31;34;43;37;30;34;45.84;44;33;34;52.4;18.0;40;34;44;1;2;30;0;1;31;7;0;1;1;18.0;15.0;7;3;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.23529411764706;33.93333333333333;36.388888888888886;2.0;37.8235294117647
32;36;40;38;37;33;79.81;39;30;36;58.25;18.0;37;34;44;1;2;38;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.294117647058826;34.13333333333333;36.888888888888886;3.0;40.470588235294116
32;39;40;38;36;42;54.92;47;39;30;50.31;18.0;42;30;43;1;2;32;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.8235294117647;36.53333333333333;38.388888888888886;2.0;37.1764705882353
36;45;42;36;39;47;81.98;45;37;50;52.31;18.0;35;40;39;1;2;31;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;41.1764705882353;39.266666666666666;37.888888888888886;3.0;40.294117647058826
30;34;38;31;33;41;39.05;36;33;33;54.54;18.0;41;31;44;1;2;30;0;1;30;7;0;2;1;18.0;15.0;7;3;0.0;1;1;3;1;1;2;3;3;1;2;3;3;3;32.529411764705884;35.4;34.666666666666664;2.0;39.470588235294116
30;45;43;36;38;38;53.27;45;34;32;52.31;18.0;42;36;37;1;2;33;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.529411764705884;34.666666666666664;38.55555555555556;2.0;38.05882352941177
30;0;0;0;16;0;53.32;35;0;8;52.97;1.0;0;30;34;0;2;0;0;0;30;1;1;0;0;1.0;12.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;21.0;30.733333333333334;34.0;0.0;0.0
21;0;0;0;0;38;77.55;43;0;14;54.35;0.0;0;0;17;0;1;0;1;0;0;1;1;0;0;1.0;11.0;0;0;1.0;1;1;0;0;0;1;3;3;1;2;3;3;3;18.5;31.066666666666666;17.0;0.0;0.0
30;35;41;34;34;43;57.29;40;33;32;52.31;18.0;38;37;35;1;2;30;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.88235294117647;35.46666666666667;35.0;2.0;36.8235294117647
33;37;39;32;34;40;59.9;42;30;32;56.37;18.0;43;32;35;1;2;31;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.470588235294116;36.53333333333333;34.888888888888886;3.0;40.05882352941177
30;31;42;19;34;37;60.44;40;0;35;46.27;9.0;34;33;37;1;2;0;1;1;36;5;0;1;1;12.0;15.0;4;0;3.0;1;3;0;1;1;2;3;3;1;2;3;3;3;34.35294117647059;33.0;31.75;2.0;35.333333333333336
30;46;0;0;35;41;54.64;41;0;35;55.57;5.0;41;0;0;1;2;0;0;0;0;2;1;0;1;5.0;12.0;2;0;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;34.72727272727273;32.266666666666666;44.0;0.0;0.0
30;0;0;0;33;38;75.52;39;0;30;56.23;1.0;0;0;45;0;2;0;0;0;30;1;1;0;0;1.0;12.0;1;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.42857142857143;35.2;45.0;2.0;39.0
39;34;41;41;31;35;54.45;41;42;38;58.33;18.0;44;35;41;1;2;34;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.1764705882353;39.06666666666667;39.166666666666664;2.0;37.705882352941174
35;34;42;37;37;45;68.41;43;30;36;60.29;18.0;44;31;40;1;2;33;0;1;31;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.705882352941174;38.6;36.44444444444444;2.0;37.470588235294116
31;39;40;40;36;35;48.4;40;33;33;56.18;18.0;41;42;41;1;2;30;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.588235294117645;35.06666666666667;37.166666666666664;2.0;37.94117647058823
30;39;31;39;34;30;89.24;40;31;30;52.31;18.0;35;34;32;2;2;32;0;1;30;7;0;4;2;18.0;15.0;7;1;0.0;1;2;1;2;1;2;3;3;1;2;3;3;3;31.764705882352942;33.666666666666664;34.333333333333336;3.0;40.294117647058826
9;0;0;0;0;46;66.03;42;0;13;56.32;0.0;0;0;0;0;1;0;1;0;0;1;2;1;0;1.0;8.0;0;0;1.0;1;2;0;0;0;1;3;3;1;2;3;3;3;24.625;23.4;0.0;0.0;0.0
31;38;43;31;34;43;58.59;43;35;34;56.37;18.0;41;38;43;1;2;50;0;1;36;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.294117647058826;36.06666666666667;39.77777777777778;3.0;40.470588235294116
36;31;45;30;30;38;31.34;35;32;38;55.57;18.0;39;34;37;1;2;30;0;1;36;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.64705882352941;34.13333333333333;34.388888888888886;2.0;34.76470588235294
34;37;38;32;37;35;62.13;44;40;35;54.35;18.0;46;33;38;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.88235294117647;38.733333333333334;36.72222222222222;2.0;36.64705882352941
27;0;0;0;30;29;58.01;34;0;0;52.31;1.0;0;0;42;0;2;0;0;0;0;1;1;0;0;1.0;11.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;27.125;30.933333333333334;42.0;0.0;0.0
31;34;37;30;33;41;53.27;40;38;34;56.32;18.0;35;37;44;1;2;34;0;1;36;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.35294117647059;36.2;35.166666666666664;2.0;35.94117647058823
23;0;0;0;18;0;44.71;41;0;0;61.07;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;2;1;3;3;1;2;3;3;3;20.5;29.666666666666668;0.0;0.0;0.0
30;0;0;0;31;43;69.93;35;0;0;54.35;1.0;0;0;31;0;2;0;0;0;0;1;1;0;0;1.0;12.0;1;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;34.375;32.13333333333333;31.0;0.0;0.0
30;36;34;31;35;35;54.45;41;30;36;50.31;18.0;33;36;41;1;2;31;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.64705882352941;35.266666666666666;32.94444444444444;2.0;36.8235294117647
30;34;46;37;35;39;47.17;41;33;33;54.32;18.0;42;41;35;1;2;30;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.294117647058826;36.0;36.611111111111114;2.0;36.470588235294116
31;35;41;30;42;33;52.09;40;36;32;53.22;18.0;38;30;36;1;2;31;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.88235294117647;34.8;35.05555555555556;2.0;33.0
31;36;40;34;31;37;55.62;38;30;42;50.31;18.0;43;33;34;1;2;30;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.88235294117647;36.0;35.0;2.0;39.588235294117645
17;0;0;0;20;0;58.47;39;0;0;62.45;0.0;0;0;0;0;1;0;1;0;0;1;2;1;0;1.0;8.0;0;0;1.0;1;2;0;0;2;1;3;3;1;2;3;3;3;20.0;24.066666666666666;0.0;0.0;0.0
30;30;45;30;30;37;54.45;40;32;33;56.23;18.0;42;34;36;1;2;31;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.294117647058826;34.06666666666667;34.666666666666664;2.0;31.533333333333335
34;43;37;0;34;46;70.37;41;0;44;56.32;9.0;36;30;40;1;2;0;0;1;26;4;0;0;1;9.0;15.0;4;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;34.35294117647059;35.86666666666667;39.111111111111114;2.0;38.333333333333336
31;30;0;0;38;33;66.03;39;0;36;62.45;4.0;0;0;41;1;2;0;0;0;0;2;1;0;0;4.0;12.0;2;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;34.90909090909091;32.53333333333333;32.75;0.0;0.0
30;32;45;38;36;41;44.51;42;30;34;54.35;18.0;38;33;30;1;2;30;0;1;30;7;0;1;2;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.470588235294116;35.0;35.05555555555556;1.0;27.75
30;34;40;34;41;33;53.27;42;31;35;56.32;18.0;36;30;32;1;2;32;0;1;31;7;0;3;1;18.0;15.0;7;2;0.0;1;2;1;2;1;2;3;3;1;2;3;3;3;33.529411764705884;34.8;34.27777777777778;2.0;33.94117647058823
16;0;0;0;30;30;42.07;38;0;6;56.32;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;21.818181818181817;26.266666666666666;0.0;0.0;0.0
34;44;42;31;36;41;60.9;42;30;36;58.25;18.0;36;34;36;1;2;30;0;1;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;34.294117647058826;34.93333333333333;35.5;2.0;36.05882352941177
30;35;43;31;45;44;41.43;41;35;30;56.37;18.0;32;30;40;1;2;32;0;1;30;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;35.4;35.111111111111114;2.0;39.11764705882353
30;34;30;31;36;35;44.51;42;30;32;48.29;18.0;33;31;32;1;2;30;0;1;30;7;0;1;2;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.529411764705884;35.6;31.27777777777778;2.0;33.8235294117647
30;33;0;0;30;33;59.67;42;0;31;54.35;6.0;30;0;37;1;2;0;0;0;0;3;1;0;1;6.0;12.0;3;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;31.636363636363637;35.46666666666667;32.666666666666664;0.0;0.0
42;36;45;31;38;31;56.82;38;30;35;54.28;18.0;37;43;41;1;2;35;0;1;32;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.705882352941174;39.93333333333333;35.888888888888886;2.0;39.588235294117645
23;0;0;0;15;0;62.69;38;0;21;52.54;0.0;0;0;0;0;1;0;0;0;0;0;3;0;0;0.0;6.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;10.363636363636363;27.533333333333335;0.0;0.0;0.0
33;30;44;39;35;36;58.01;42;36;39;56.32;18.0;32;31;42;2;2;33;0;1;35;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.94117647058823;36.4;36.22222222222222;2.0;35.35294117647059
15;0;0;0;0;0;62.13;38;0;18;50.41;0.0;0;0;0;0;1;0;0;0;0;0;5;0;0;0.0;4.0;0;0;0.0;1;0;0;0;0;1;3;3;1;2;3;3;3;18.0;21.8;0.0;0.0;0.0
38;38;33;36;37;40;48.4;47;31;30;52.56;18.0;39;30;36;1;2;30;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.05882352941177;40.333333333333336;34.333333333333336;2.0;36.0
30;32;42;34;31;33;58.01;40;33;37;58.25;18.0;30;30;38;1;2;32;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.705882352941174;34.06666666666667;34.27777777777778;2.0;33.0
30;33;35;40;37;43;53.27;40;30;30;52.4;18.0;32;40;41;1;2;34;0;2;30;7;0;2;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.529411764705884;34.06666666666667;34.5;2.0;38.0
30;31;32;33;32;36;60.9;38;40;30;50.41;18.0;36;30;37;1;2;30;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;31.41176470588235;32.13333333333333;33.72222222222222;2.0;34.588235294117645
29;0;0;0;32;40;65.1;42;0;28;58.8;1.0;0;0;38;0;2;0;0;0;0;1;1;0;0;1.0;11.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;29.90909090909091;34.86666666666667;38.0;0.0;0.0
34;38;47;42;40;45;61.66;43;39;40;58.25;18.0;45;31;44;1;2;36;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.76470588235294;37.6;41.111111111111114;2.0;39.1764705882353
31;38;50;34;37;33;56.82;38;40;34;48.29;18.0;30;31;39;1;2;36;0;1;34;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;33.88235294117647;33.93333333333333;38.5;2.0;34.8235294117647
31;0;0;0;37;0;62.94;44;0;0;62.45;1.0;0;30;30;0;2;0;0;0;33;1;0;0;0;1.0;15.0;1;0;0.0;2;1;0;0;1;2;3;3;1;2;3;3;3;30.25;36.46666666666667;30.0;0.0;0.0
25;35;0;0;33;46;45.63;41;0;34;61.41;6.0;32;0;41;1;2;0;0;0;0;3;1;0;1;6.0;11.0;3;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;36.18181818181818;32.13333333333333;35.0;0.0;0.0
31;32;41;31;41;33;67.41;40;35;36;56.23;18.0;38;37;38;1;2;33;0;2;40;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.05882352941177;34.733333333333334;35.0;2.0;39.05882352941177
26;32;25;0;32;40;48.86;43;0;32;58.33;4.0;21;0;34;1;1;0;2;1;0;4;2;0;1;9.0;8.0;2;0;5.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.90909090909091;31.466666666666665;27.444444444444443;0.0;0.0
31;34;30;34;45;42;40.54;43;37;39;48.29;18.0;39;33;36;1;2;35;0;1;39;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.705882352941174;36.4;34.666666666666664;3.0;40.64705882352941
33;36;34;35;32;36;55.95;41;33;30;56.74;18.0;30;34;46;1;2;38;0;1;39;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.05882352941177;33.13333333333333;35.22222222222222;2.0;34.0
35;31;37;33;35;46;64.24;40;37;30;56.23;18.0;39;44;43;1;2;30;0;1;35;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;36.64705882352941;36.6;34.72222222222222;3.0;41.05882352941177
30;31;31;31;40;35;52.08;39;30;34;52.31;18.0;42;33;34;1;2;30;0;1;36;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.1764705882353;34.46666666666667;32.05555555555556;2.0;36.8235294117647
32;34;45;32;35;30;66.95;44;37;45;58.25;18.0;40;33;48;1;2;32;0;1;31;7;0;1;1;18.0;15.0;7;1;0.0;3;2;1;1;1;2;3;3;1;2;3;3;3;35.8235294117647;35.53333333333333;37.111111111111114;2.0;38.88235294117647
30;34;0;0;30;33;43.53;36;0;30;52.31;4.0;12;30;30;1;1;0;1;0;0;3;0;0;1;6.0;15.0;2;0;2.0;1;1;0;0;1;1;3;3;1;2;3;3;3;25.941176470588236;32.46666666666667;26.0;0.0;0.0
27;40;0;0;34;33;69.93;40;0;23;54.28;3.0;0;0;0;1;2;0;0;0;0;1;1;0;0;3.0;11.0;1;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;28.09090909090909;32.86666666666667;40.0;0.0;0.0
31;34;47;31;38;42;56.82;42;31;36;62.55;18.0;30;30;43;1;2;35;0;2;30;7;0;2;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;33.88235294117647;36.93333333333333;35.388888888888886;2.0;38.0
26;0;19;0;35;35;54.45;44;0;30;50.41;3.0;31;0;35;0;1;0;1;1;0;3;2;0;1;6.0;8.0;2;0;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.27272727272727;32.6;25.666666666666668;0.0;0.0
26;0;0;0;32;19;45.63;39;0;5;49.61;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;18.625;26.133333333333333;0.0;0.0;0.0
32;35;0;31;35;0;47.17;42;21;30;50.37;9.0;33;31;36;1;1;20;2;0;30;6;0;2;1;15.0;15.0;4;2;6.0;1;1;2;1;1;2;3;3;1;2;3;3;3;31.8;36.46666666666667;28.2;0.0;0.0
35;34;39;30;33;31;0.0;42;32;34;50.41;18.0;45;31;30;1;2;33;0;1;39;7;0;2;1;18.0;15.0;7;1;0.0;1;2;1;2;1;2;3;3;1;2;3;3;3;33.294117647058826;36.0;34.666666666666664;2.0;36.588235294117645
36;43;49;40;41;40;43.0;43;37;33;91.0;18.0;37;31;42;1;2;32;0;1;36;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.76470588235294;38.333333333333336;39.94444444444444;3.0;40.294117647058826
32;32;31;37;30;42;41.0;37;30;35;77.0;18.0;38;34;36;1;2;35;0;1;35;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.76470588235294;32.333333333333336;33.72222222222222;2.0;39.470588235294116
30;34;45;38;32;37;55.0;35;36;30;53.0;18.0;41;30;37;1;2;37;0;1;30;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.23529411764706;33.4;38.27777777777778;3.0;40.1764705882353
31;35;42;37;36;35;50.0;41;37;32;58.0;18.0;40;32;37;1;2;34;0;1;30;7;0;4;2;18.0;15.0;7;3;0.0;1;2;2;1;1;2;3;3;1;2;3;3;3;33.23529411764706;35.0;37.333333333333336;2.0;35.1764705882353
30;39;33;33;32;33;49.0;38;32;45;91.0;18.0;38;30;30;1;2;36;0;1;34;7;0;1;2;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.76470588235294;34.0;34.72222222222222;2.0;39.1764705882353
30;35;34;13;32;31;63.0;36;4;30;68.0;9.0;40;30;30;1;1;8;3;1;36;7;0;3;1;18.0;15.0;4;2;9.0;1;1;2;2;1;2;3;3;1;2;3;3;3;31.88235294117647;33.13333333333333;21.77777777777778;2.0;30.555555555555557
31;0;0;0;21;0;49.0;35;0;0;69.0;0.0;0;12;0;0;1;0;0;0;6;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;15.75;32.13333333333333;0.0;0.0;0.0
30;36;39;33;34;41;55.0;31;39;34;63.0;18.0;37;40;30;1;2;31;0;1;34;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.1764705882353;32.733333333333334;35.44444444444444;2.0;39.705882352941174
42;0;0;4;48;46;63.0;41;0;46;68.0;0.0;0;48;0;0;1;0;1;0;45;1;0;0;0;3.0;15.0;0;0;3.0;1;0;0;1;1;2;3;3;1;2;3;3;3;46.0;44.86666666666667;4.0;0.0;0.0
30;0;30;0;30;38;61.0;31;0;34;69.0;5.0;35;20;26;0;1;0;3;1;31;5;0;1;1;12.0;15.0;2;1;7.0;1;2;1;0;1;2;3;3;1;2;3;3;3;30.235294117647058;31.533333333333335;15.5;0.0;0.0
42;0;0;0;20;35;56.0;37;0;23;69.0;0.0;0;30;24;0;1;0;1;0;24;1;0;0;0;1.0;15.0;0;0;1.0;1;1;0;0;2;1;3;3;1;2;3;3;3;26.88235294117647;40.06666666666667;24.0;0.0;0.0
30;0;0;0;30;40;45.0;35;0;25;69.0;0.0;28;24;24;0;1;0;2;0;19;2;0;0;1;3.0;15.0;0;0;3.0;1;1;0;0;1;1;3;3;1;2;3;3;3;26.058823529411764;33.6;26.666666666666668;2.0;37.0
30;39;38;33;39;40;60.0;41;39;40;57.0;18.0;42;36;32;1;2;30;0;1;30;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;36.64705882352941;36.333333333333336;36.27777777777778;2.0;36.0
31;40;48;33;32;30;43.0;39;30;30;78.0;18.0;30;31;35;1;2;30;0;2;31;7;0;2;2;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;31.058823529411764;33.666666666666664;35.44444444444444;2.0;36.294117647058826
