NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA_DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOSQ;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
2404;37.06666666666667;43.0;38.06666666666667;41.0;30.0;37.0;0.0;40.9375;6;39.0;30.0;47.0;43.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2407;39.61538461538461;0.0;34.83333333333334;34.5;30.0;33.0;0.0;36.14285714285715;3;0.0;0.0;0.0;34.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;35.5
2417;28.80769230769231;0.0;26.36666666666667;19.0;30.0;30.0;0.0;32.2;2;0.0;0.0;0.0;34.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;45.0
2420;35.93333333333333;38.0;33.20588235294117;34.0;18.5;35.0;39.0;31.0;3;13.0;0.0;0.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;42.0
2421;31.76923076923077;0.0;23.25;26.0;0.0;18.0;0.0;43.0;1;0.0;0.0;0.0;43.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2422;34.33333333333334;35.0;26.53333333333333;31.0;0.0;33.0;0.0;42.5;2;0.0;0.0;0.0;43.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;33.5
2425;34.0;0.0;27.06666666666667;35.0;0.0;33.0;0.0;37.85714285714285;3;0.0;0.0;0.0;41.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;4;45.33333333333334
2427;29.46153846153846;0.0;34.58333333333334;23.0;0.0;30.0;0.0;37.0;2;0.0;0.0;0.0;42.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2430;36.38461538461539;0.0;28.46666666666667;34.0;2.0;31.0;0.0;36.85714285714285;3;0.0;0.0;0.0;32.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;44.0
2431;34.33333333333334;47.0;29.70588235294118;30.0;0.0;36.0;49.0;39.57142857142857;3;0.0;0.0;0.0;41.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;31.5
2432;36.86666666666667;45.0;32.16666666666666;32.0;22.5;34.0;0.0;38.28571428571428;3;0.0;0.0;0.0;31.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2433;36.8;43.0;31.53333333333333;32.0;17.0;34.0;0.0;39.85714285714285;2;0.0;0.0;0.0;25.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;33.0
2438;41.33333333333334;45.0;41.88235294117647;46.0;31.0;37.0;43.0;43.625;6;43.0;36.0;49.0;39.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2439;36.38461538461539;0.0;21.35714285714286;40.0;22.0;4.0;0.0;22.0;0;0.0;0.0;0.0;22.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2445;36.6;45.0;30.88235294117647;20.0;30.0;35.0;41.0;37.71428571428572;3;0.0;0.0;36.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2453;38.46666666666667;46.0;31.32352941176471;28.5;13.0;33.0;45.0;40.0;3;0.0;0.0;0.0;31.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2455;36.66666666666666;46.0;30.41176470588235;19.0;22.0;30.0;50.0;40.5;2;0.0;0.0;0.0;40.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;38.0
2460;37.07692307692308;0.0;34.8;30.0;26.0;35.0;0.0;41.28571428571428;3;0.0;0.0;0.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;32.0
2462;37.26666666666667;40.0;34.83333333333334;32.5;25.0;33.0;0.0;44.4;2;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;33.0
2463;37.66666666666666;44.0;29.63333333333333;19.5;23.0;34.0;0.0;39.57142857142857;3;0.0;0.0;0.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;42.0
2464;36.61538461538461;0.0;34.3;30.0;28.5;33.0;0.0;42.14285714285715;3;0.0;0.0;0.0;31.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;35.0
2465;32.73076923076923;0.0;30.81818181818182;15.0;0.0;36.0;0.0;36.0;2;0.0;0.0;0.0;41.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2467;37.30769230769231;0.0;32.26666666666667;31.0;26.0;34.0;0.0;39.6;2;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;45.0
2468;32.06666666666667;40.0;26.2;35.0;6.0;15.0;0.0;19.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;18.0
2500;35.0;0.0;42.06666666666667;42.0;38.0;37.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2505;34.38461538461539;0.0;40.86666666666667;40.0;41.0;39.0;0.0;50.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2515;33.07692307692308;0.0;35.4;30.0;32.0;30.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2526;31.57692307692308;0.0;34.75;37.0;33.0;0.0;0.0;31.0;1;0.0;0.0;0.0;31.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2527;35.11538461538461;0.0;33.5;37.0;19.0;0.0;0.0;29.0;0;0.0;0.0;0.0;29.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2548;34.4;48.0;35.83333333333334;26.0;0.0;34.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2568;40.84615384615385;0.0;36.06666666666667;30.0;30.0;37.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2571;38.69230769230769;0.0;34.6;33.0;26.0;32.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2585;36.07692307692308;0.0;35.73333333333333;34.0;37.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2596;38.66666666666666;44.0;36.4;31.0;30.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
2602;33.65384615384615;0.0;37.86666666666667;31.0;35.0;40.0;0.0;35.2;3;0.0;21.0;41.0;40.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;41.46666666666667
2732;43.15384615384615;0.0;37.91666666666666;37.0;36.0;44.0;0.0;38.75;3;35.0;41.0;0.0;0.0;0.0;47.0;0;2;2;0;1;1;0;2;47.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;44.5
2733;44.53846153846154;0.0;43.75;42.0;48.0;43.0;0.0;38.75;3;36.0;40.0;0.0;0.0;0.0;48.0;0;2;2;0;1;1;0;2;48.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;43.9375
2736;36.66666666666666;38.0;29.0;30.0;19.0;0.0;0.0;41.5;2;0.0;0.0;0.0;40.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
12;34.2;39.0;33.09375;27.5;35.0;30.0;36.0;36.73333333333333;6;30.0;35.0;0.0;33.0;45.0;33.5;1;18;15;3;7;6;1;2;30.0;1;2;40.0;1;3;30.0;1;3;30.0;1;3;40.0;1;2;25.0;2;3;44;1;2;2;34.07692307692308
56;34.2;39.0;32.09375;30.0;32.5;30.0;43.0;35.8;6;35.0;40.0;0.0;34.0;40.0;35.72222222222222;1;18;18;0;7;7;0;2;35.0;1;2;40.0;1;3;35.0;1;3;40.0;1;3;30.0;1;2;30.0;2;3;39;1;2;2;35.07692307692308
92;34.0;30.0;34.5625;30.0;40.0;29.0;30.0;34.16666666666666;5;22.5;30.0;0.0;35.0;35.0;32.88888888888889;2;18;16;2;7;6;1;2;40.0;1;2;30.0;2;3;35.0;1;3;30.0;1;3;27.5;2;2;30.0;1;3;41;1;2;2;35.0
205;31.8;41.0;26.875;23.33333333333333;21.66666666666667;0.0;0.0;28.13333333333333;2;24.4;30.0;0.0;0.0;0.0;24.28846153846154;2;13;6;7;5;2;3;1;22.5;2;2;0.0;0;3;24.25;4;3;32.0;1;3;6.0;1;2;30.0;1;3;0;0;2;2;30.89230769230769
217;36.44444444444445;45.0;37.625;35.0;40.0;32.0;44.0;41.0;6;35.0;45.0;0.0;35.0;45.0;34.5;0;18;18;0;7;7;0;2;35.0;1;2;30.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;40.0;1;3;43;1;2;2;38.07692307692308
242;39.66666666666666;40.0;40.375;40.0;40.0;40.0;43.0;39.06666666666667;6;35.0;45.0;0.0;32.0;40.0;38.83333333333334;0;18;18;0;7;7;0;2;45.0;1;2;45.0;1;3;40.0;1;3;35.0;1;3;35.0;1;2;35.0;1;3;37;1;2;3;41.53846153846154
348;29.35897435897436;0.0;26.6;22.66666666666667;17.0;30.0;0.0;16.9375;2;16.0;1.5;5.5;30.0;0.0;30.0;0;4;4;0;2;2;0;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;1;2;0.0;0;3;0;0;2;2;32.01190476190477
477;32.84615384615385;0.0;34.13333333333333;30.0;30.0;36.0;0.0;32.1;3;0.0;15.33333333333333;0.0;30.0;0.0;23.0;0;3;0;3;1;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;23.0;1;3;0;0;2;1;21.66666666666667
852;40.93333333333333;46.0;32.53846153846154;31.0;20.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;40.0
945;35.2;43.0;38.05882352941177;38.0;34.0;31.0;48.0;37.19444444444444;7;37.0;35.0;36.5;30.0;45.0;38.72222222222222;0;18;18;0;7;7;0;2;37.0;1;2;34.0;1;3;47.0;1;3;38.0;1;3;31.0;1;2;42.0;1;3;39;1;2;2;38.58823529411764
1442;39.93333333333333;43.0;37.70588235294117;31.0;36.0;34.0;46.0;41.44444444444444;7;34.0;41.0;42.0;42.0;50.0;39.6875;0;16;16;0;6;6;0;2;46.0;1;2;40.0;1;3;40.0;1;3;41.0;1;3;30.0;1;2;40.0;1;3;0;0;2;3;41.05882352941177
1533;36.66666666666666;42.0;37.29411764705883;32.0;31.0;30.0;45.0;39.61111111111111;7;38.0;42.0;38.0;30.0;43.0;36.5;0;18;18;0;7;7;0;2;35.0;1;2;36.0;1;3;30.0;1;3;35.0;1;3;33.0;1;2;42.0;1;3;46;1;2;2;38.11764705882353
1600;37.06666666666667;45.0;34.47058823529412;32.0;25.0;29.0;50.0;39.72222222222222;7;30.0;45.0;42.0;42.0;39.0;30.6875;0;16;16;0;6;6;0;2;34.0;1;2;31.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;30.0;1;3;0;0;2;2;35.14285714285715
1866;33.84615384615385;0.0;37.0;35.0;30.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
16;35.4;33.0;33.3125;30.0;30.0;30.0;34.0;39.06666666666667;6;30.0;35.0;0.0;45.0;40.0;35.27777777777778;1;18;18;0;7;7;0;2;30.0;1;2;30.0;1;3;30.0;2;3;35.0;1;3;40.0;1;2;40.0;1;3;45;1;2;2;38.05882352941177
18;32.73333333333333;33.0;32.03125;32.5;25.0;30.0;35.0;33.76666666666667;5;27.5;30.0;0.0;40.0;30.0;30.69444444444444;3;18;12;6;7;5;2;2;40.0;1;2;30.0;1;3;25.0;2;3;30.0;1;3;32.5;2;2;27.5;2;3;35;1;2;2;32.4
1014;34.2;37.0;24.13333333333333;24.0;8.0;30.0;0.0;22.85714285714286;2;0.0;0.0;0.0;44.0;0.0;33.0;0;2;2;0;1;1;0;2;33.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;35.5
1551;41.66666666666666;34.0;34.8235294117647;33.0;24.0;34.0;46.0;35.125;6;30.0;32.0;38.0;35.0;0.0;29.76923076923077;2;13;8;5;5;3;2;1;38.0;1;2;32.0;1;3;16.0;2;3;0.0;0;3;23.5;2;2;40.0;1;3;0;0;2;1;29.17647058823529
1882;28.23076923076923;0.0;32.3;26.0;23.5;30.0;0.0;31.625;4;27.0;15.0;33.0;39.0;0.0;22.15;1;10;2;8;4;1;3;1;34.0;1;2;0.0;0;3;0.0;0;3;15.5;2;3;16.0;1;2;25.0;1;3;0;0;2;2;31.85714285714286
21;33.4;38.0;36.34375;32.5;40.0;30.0;47.0;37.06666666666667;6;30.0;35.0;0.0;45.0;41.0;36.38888888888889;0;18;18;0;7;7;0;2;40.0;1;2;35.0;1;3;40.0;1;3;35.0;1;3;30.0;1;2;35.0;1;3;40;1;2;2;34.23076923076923
1488;33.33333333333334;30.0;31.29411764705882;27.0;31.0;30.0;34.0;34.72222222222222;7;34.0;32.0;30.0;31.0;44.0;35.84375;2;16;16;0;6;6;0;2;48.0;1;2;33.5;2;3;33.0;1;3;36.0;2;3;31.0;1;2;36.0;1;3;0;0;2;2;36.35294117647059
23;34.66666666666666;30.0;33.1875;35.0;30.0;30.0;18.0;36.6;6;30.0;40.0;0.0;40.0;38.0;37.83333333333334;0;18;18;0;7;7;0;2;30.0;1;2;50.0;1;3;40.0;1;3;35.0;1;3;30.0;1;2;40.0;1;3;33;1;2;2;37.72727272727273
136;29.93333333333333;37.0;31.26470588235294;30.0;21.66666666666667;37.0;35.0;35.73333333333333;6;30.0;35.0;0.0;38.0;41.0;32.19444444444444;1;18;15;3;7;6;1;2;35.0;1;2;36.0;1;3;30.0;1;3;40.0;1;3;31.0;1;2;22.5;2;3;31;1;2;2;34.6
180;36.0;40.0;35.44117647058823;30.0;40.0;39.0;36.0;34.16666666666666;6;30.0;32.5;0.0;30.0;40.0;31.11111111111111;1;18;16;2;7;6;1;2;35.0;1;2;30.0;1;3;30.0;1;3;35.0;1;3;27.5;2;2;30.0;1;3;30;1;2;2;35.30769230769231
208;33.1;42.0;30.25;22.5;30.0;32.0;45.0;35.6;6;30.0;40.0;0.0;35.0;41.0;35.88888888888889;0;18;18;0;7;7;0;2;30.0;1;2;35.0;1;3;40.0;1;3;30.0;1;3;36.0;1;2;33.0;1;3;50;1;2;2;32.53846153846154
229;35.33333333333334;40.0;31.40625;25.0;22.5;30.0;45.0;30.73333333333333;5;26.0;30.0;0.0;34.0;30.0;31.11111111111111;2;18;12;6;7;5;2;2;34.0;1;2;28.0;2;3;24.66666666666667;3;3;35.0;1;3;30.0;1;2;31.0;1;3;38;1;2;2;31.66666666666667
233;38.33333333333334;40.0;41.875;50.0;45.0;40.0;40.0;38.4;6;35.0;45.0;0.0;42.0;40.0;35.55555555555556;0;18;18;0;7;7;0;2;40.0;1;2;35.0;1;3;40.0;1;3;30.0;1;3;30.0;1;2;35.0;1;3;40;1;2;2;36.38461538461539
724;31.24444444444445;38.0;31.6;24.0;21.0;39.0;0.0;38.42857142857143;3;0.0;0.0;0.0;32.0;0.0;23.5;3;7;2;5;3;1;2;1;31.5;2;2;0.0;0;3;0.0;0;3;0.0;0;3;12.5;2;2;25.5;2;3;0;0;2;1;29.7
770;37.73333333333333;45.0;37.76470588235294;32.0;36.0;32.0;46.0;43.0;7;41.0;39.0;45.0;37.0;50.0;43.8125;0;16;16;0;6;6;0;2;40.0;1;2;46.0;1;3;44.0;1;3;43.0;1;3;39.0;1;2;48.0;1;3;0;0;2;2;39.94117647058823
817;33.08888888888889;46.0;32.13333333333333;23.0;30.0;31.0;0.0;40.85714285714285;3;0.0;0.0;0.0;38.0;0.0;36.0;0;2;2;0;1;1;0;2;36.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;39.0
900;37.33333333333334;46.0;36.70588235294117;33.0;30.0;36.0;45.0;38.22222222222222;7;33.0;36.0;36.0;35.0;45.0;38.5;0;18;18;0;7;7;0;2;36.0;1;2;38.0;1;3;40.0;1;3;34.0;1;3;34.0;1;2;39.0;1;3;50;1;2;3;40.52941176470588
1070;38.43333333333333;47.0;39.29411764705883;40.0;30.0;39.0;47.0;41.0;7;39.0;37.0;38.0;32.0;47.0;45.38888888888889;0;18;18;0;7;7;0;2;49.0;1;2;48.0;1;3;49.0;1;3;41.0;1;3;40.0;1;2;45.0;1;3;45;1;2;3;40.52941176470588
1354;33.66666666666666;45.0;38.97058823529412;36.0;40.0;37.0;37.0;35.11111111111111;7;30.0;31.0;33.0;32.0;37.0;35.72222222222222;0;18;18;0;7;7;0;2;47.0;1;2;32.0;1;3;31.0;1;3;32.0;1;3;30.0;1;2;38.0;1;3;45;1;2;2;35.23529411764706
26;33.83333333333334;40.0;30.3125;22.5;22.5;40.0;45.0;34.93333333333333;6;30.0;35.0;0.0;31.0;41.0;30.27777777777778;4;18;10;8;7;4;3;1;35.0;1;2;25.0;2;3;30.0;1;3;25.0;2;3;27.5;2;2;30.0;2;3;45;1;2;2;33.18181818181818
34;30.14444444444445;34.0;27.53125;22.5;25.0;13.5;38.0;33.11538461538461;4;30.0;27.5;0.0;31.0;38.0;32.51388888888889;3;18;10;8;7;4;3;1;35.0;1;2;40.0;1;3;41.0;1;3;20.75;4;3;27.5;2;2;25.0;2;3;40;1;2;1;28.90909090909091
667;37.13333333333333;33.0;36.70588235294117;31.0;40.0;30.0;43.0;35.63888888888889;6;34.0;29.5;35.0;35.0;48.0;37.5;0;18;18;0;7;7;0;2;38.0;1;2;45.0;1;3;32.0;1;3;33.0;1;3;31.0;1;2;37.0;1;3;48;1;2;2;35.23529411764706
35;35.4;38.0;33.1875;30.0;30.0;36.0;42.0;33.46666666666667;5;30.0;35.0;0.0;26.0;38.0;36.94444444444444;0;18;18;0;7;7;0;2;30.0;1;2;45.0;1;3;40.0;1;3;35.0;1;3;30.0;1;2;35.0;1;3;40;1;2;2;30.81333333333333
244;33.33333333333334;40.0;30.9375;21.66666666666667;30.0;30.0;45.0;30.6;4;17.5;24.33333333333333;0.0;34.0;48.0;33.08333333333334;3;18;9;9;7;4;3;1;40.0;1;2;15.5;2;3;47.0;1;3;29.0;2;3;38.0;1;2;25.0;2;3;45;1;2;1;25.0
460;36.86666666666667;49.0;34.94117647058823;30.0;29.0;35.0;46.0;35.16666666666666;6;36.0;24.0;33.0;30.0;42.0;37.53125;1;16;13;3;6;5;1;2;35.0;1;2;29.5;2;3;50.0;1;3;39.0;1;3;32.0;1;2;37.0;1;3;0;0;2;2;37.76470588235294
539;37.4;43.0;35.29411764705883;30.0;25.66666666666667;28.5;43.0;33.08333333333334;5;23.5;30.0;23.0;35.0;38.0;37.55555555555556;0;18;18;0;7;7;0;2;44.0;1;2;33.0;1;3;47.0;1;3;33.0;1;3;30.0;1;2;39.0;1;3;36;1;2;2;33.23529411764706
562;32.13333333333333;46.0;32.38235294117647;30.5;25.33333333333333;28.0;41.0;34.22222222222222;6;37.0;32.0;35.0;34.0;46.0;33.38888888888889;0;18;18;0;7;7;0;2;32.0;1;2;38.0;1;3;33.0;1;3;30.0;1;3;36.0;1;2;34.0;1;3;30;1;2;2;34.26470588235294
672;32.4;41.0;33.48039215686275;30.0;30.0;27.33333333333333;47.0;33.72222222222222;6;26.66666666666667;37.0;30.0;31.5;43.0;33.33333333333334;0;18;18;0;7;7;0;2;30.0;1;2;32.0;1;3;30.0;1;3;32.0;1;3;32.0;1;2;32.0;1;3;49;1;2;2;34.35294117647059
853;39.86666666666667;39.0;38.76470588235294;35.0;32.0;39.0;43.0;38.27777777777778;7;31.0;41.0;31.0;34.0;50.0;36.34375;2;16;13;3;6;5;1;2;32.0;2;2;34.0;1;3;28.5;2;3;45.0;1;3;30.0;1;2;45.0;1;3;0;0;2;2;38.38235294117647
977;32.94444444444444;43.0;37.94117647058823;34.0;35.0;30.0;47.0;40.38888888888889;7;34.0;42.0;42.0;31.0;50.0;36.33333333333334;1;18;16;2;7;6;1;2;35.0;1;2;32.0;1;3;31.0;1;3;36.0;1;3;29.5;2;2;44.0;1;3;48;1;2;2;37.0
986;34.33333333333334;45.0;36.70588235294117;28.0;32.0;35.0;43.0;40.72222222222222;7;32.0;31.0;43.0;46.0;50.0;41.22222222222222;0;18;18;0;7;7;0;2;41.0;1;2;47.0;1;3;44.0;1;3;35.0;1;3;38.0;1;2;40.0;1;3;43;1;2;2;36.41176470588236
1016;38.86666666666667;45.0;38.47058823529412;43.0;31.0;44.0;37.0;39.22222222222222;6;44.0;39.0;30.0;29.0;46.0;38.61111111111111;0;18;18;0;7;7;0;2;37.0;1;2;38.0;1;3;36.0;1;3;36.0;1;3;30.0;1;2;45.0;1;3;48;1;2;2;37.94117647058823
1034;29.33333333333333;36.0;23.60714285714286;20.5;20.0;24.0;0.0;35.71428571428572;3;0.0;0.0;0.0;40.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
1037;31.23333333333333;44.0;33.08333333333333;30.0;36.0;28.66666666666667;35.0;33.375;5;34.0;34.0;34.0;23.0;0.0;32.0625;0;16;13;3;6;5;1;2;37.0;1;2;33.0;1;3;31.0;1;3;28.0;1;3;32.0;1;2;33.0;1;3;0;0;2;2;36.33333333333334
1264;34.26666666666667;35.0;35.29411764705883;30.0;30.0;30.0;42.0;36.11111111111111;7;33.0;36.0;38.0;30.0;47.0;37.44444444444444;2;18;18;0;7;7;0;2;35.5;2;2;31.0;1;3;36.0;1;3;35.0;1;3;34.0;2;2;43.0;1;3;50;1;2;2;37.79411764705883
1389;35.46666666666667;47.0;39.1764705882353;36.0;30.0;39.0;43.0;36.83333333333334;7;32.0;31.0;40.0;38.0;33.0;38.77777777777778;1;18;18;0;7;7;0;2;36.0;1;2;33.0;2;3;33.0;1;3;45.0;1;3;33.0;1;2;45.0;1;3;46;1;2;2;38.70588235294117
1475;36.26666666666667;33.0;35.20588235294117;36.0;33.0;28.5;45.0;35.0;7;33.0;30.0;38.0;38.0;42.0;34.875;1;16;14;2;6;5;1;2;41.0;1;2;32.0;1;3;30.0;1;3;39.0;1;3;29.5;2;2;38.0;1;3;0;0;2;2;38.05882352941177
1492;39.0;41.0;41.94117647058823;42.0;39.0;38.0;43.0;37.77777777777778;7;32.0;35.0;33.0;46.0;39.0;38.58333333333334;1;18;18;0;7;7;0;2;45.0;1;2;35.0;1;3;33.5;2;3;44.0;1;3;34.0;1;2;43.0;1;3;35;1;2;2;39.11764705882353
