PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;LOCALIDAD;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;RENDIMIENTO_CINCO;PROMEDIO_CINCO;NOTA_EE_CUATRO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS;NCA_SEIS;NOTA_PLINEAL;NOTA_DISENO;NOTA_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE;NOTA_IECONOMICA;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
443.0;60.0;59.0;62.0;50.0;10;1.0;25.769230769230923;9;68.0;3;13.0;3;25.666666666667;32.0;17.666666666667;19.333333333333;30.0;36.0;0.0;1.0;16.25;4.0;0.0;0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415.0;76.0;59.0;62.0;49.0;11;1.0;25.615384615384617;20;58.0;0;13.0;3;24.0;38.0;23.0;38.0;7.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
405.0;65.0;72.0;57.0;42.0;11;2.0;34.03333333333333;20;56.0;1;15.0;6;30.0;30.0;26.5;38.0;43.0;41.0;43.0;2.0;32.264705882353;17.0;8.0;4;25.666666666667;22.0;32.0;50.0;33.0;2.0;39.11111111111112;7;30.0;37.0;37.0;30.0;46.0;2.0;36.0;35.0;29.0;40.0;25.0;44.0;2.0;35.8235294117647;42;34.0;35.0;30.0;38.0;40.0;2.0;34.0;17.0;30.0;33.0;31;2.0;37.73333333333333;30.0;7;43.0;39.0;36.0;45.0;2.0;37.9285714285715;34.257575757575815;2.0
410.0;64.0;69.0;46.0;58.0;4;2.0;31.55555555555547;4;58.0;2;15.0;5;28.333333333333;37.0;26.0;39.0;32.0;39.0;33.0;2.0;36.8235294117647;17.0;14.0;6;37.0;29.0;41.0;43.0;41.0;2.0;37.77777777777778;7;45.0;41.0;35.0;32.0;38.0;2.0;34.44444444444444;32.0;33.0;31.0;32.0;32.0;2.0;34.0;50;32.0;35.0;41.0;31.0;41.0;2.0;33.76470588235294;17.0;30.0;32.0;36;2.0;37.0;30.0;8;33.0;34.0;36.0;41.0;2.0;36.785714285714285;31.21875;2.0
424.0;69.0;63.0;55.0;39.0;19;2.0;31.28888888888887;19;58.0;3;15.0;5;26.333333333333;32.5;22.666666666667;40.0;35.0;35.0;43.0;1.0;29.23333333333333;15.0;10.0;4;29.5;36.0;5.0;30.0;0.0;1.0;16.384615384615383;2;2.0;13.0;6.0;33.0;0.0;3.0;43.0;0.0;0.0;0.0;0.0;41.0;1.0;23.333333333333;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
421.0;63.0;60.0;59.0;45.0;5;1.0;13.948717948717947;5;51.0;4;13.0;2;10.0;13.5;8.3333333333333;36.0;7.6666666666667;38.0;0.0;0.0;0.0;3.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;43.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
404.0;79.0;62.0;56.0;48.0;9;2.0;36.73333333333333;9;60.0;2;15.0;6;34.0;45.0;26.0;31.0;37.0;44.0;49.0;2.0;37.0;13.0;13.0;5;40.0;30.0;0.0;43.0;0.0;2.0;32.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;34.2;0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
427.44;81.47;52.83;56.98;64.56;8;1.0;5.0;11;61.54;0;13.0;0;2.0;6.0;3.0;11.0;7.0;11.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
387.0;79.0;69.0;47.0;43.0;11;2.0;30.95555555555553;20;58.0;2;15.0;5;24.333333333333;33.0;26.666666666667;37.0;35.0;40.0;37.0;2.0;30.49999999999993;15.0;6.0;3;27.333333333333;27.0;30.0;38.0;0.0;2.0;32.96875;4;24.5;31.0;37.0;25.0;0.0;2.0;31.384615384615383;0.0;30.0;31.0;28.5;36.0;1.0;29.87777777777773;0;30.0;27.0;0.0;40.0;32.0;2.0;35.23529411764706;14.0;25.0;36.0;43;2.0;36.06666666666667;33.0;8;32.0;35.0;42.0;40.0;2.0;30.916666666666668;33.9;2.0
398.0;86.0;55.0;52.0;41.0;19;1.0;29.266666666666666;19;45.0;2;15.0;5;19.5;32.0;20.0;38.0;38.0;37.0;43.0;2.0;31.0;7.0;4.0;2;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
423.0;71.0;62.0;56.0;72.0;8;2.0;32.15384615384615;20;65.0;1;13.0;5;30.0;37.0;27.0;39.0;31.0;42.0;0.0;2.0;33.99999999999993;15.0;12.0;5;33.0;22.333333333333;41.0;41.0;0.0;1.0;24.857142857142858;2;0.0;0.0;0.0;30.0;0.0;1.0;22.0;0.0;0.0;0.0;0.0;26.0;1.0;21.25;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
403.0;86.0;59.0;44.0;43.0;10;1.0;16.692307692307693;1;55.0;0;13.0;0;9.0;23.0;17.0;24.0;23.0;14.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
417.0;71.0;66.0;55.0;63.0;20;2.0;36.15555555555554;20;63.0;2;15.0;6;35.0;30.0;33.0;31.0;50.0;28.333333333333;42.0;2.0;35.88235294117647;17.0;15.0;6;39.0;30.0;27.5;40.0;43.0;2.0;37.55555555555556;7;37.0;30.0;43.0;31.0;45.0;2.0;35.72222222222222;41.0;30.0;35.0;30.0;43.0;2.0;34.88235294117647;38;30.0;32.0;50.0;39.0;34.0;2.0;36.41176470588236;15.0;30.0;36.0;48;2.0;35.88888888888893;27.5;7;28.666666666667;43.0;39.0;36.0;2.0;37.35714285714285;31.041666666666625;2.0
442.0;64.0;59.0;55.0;71.0;5;1.0;27.70512820512823;5;63.0;3;13.0;3;24.0;30.0;26.5;36.0;31.0;26.666666666667;0.0;2.0;35.0666666666666;15.0;15.0;6;30.0;38.0;41.0;38.0;0.0;1.0;27.25;3;30.0;31.0;18.0;0.0;0.0;2.0;30.2;27.0;0.0;0.0;6.5;44.0;1.0;24.428571428571427;0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
425.0;75.0;60.0;53.0;71.0;13;2.0;32.2;13;68.0;2;15.0;6;30.0;34.0;34.0;36.0;32.0;21.0;36.0;2.0;33.37777777777773;15.0;10.0;4;29.5;36.5;27.333333333333;40.0;0.0;2.0;32.875;5;31.0;25.0;32.0;33.0;0.0;2.0;35.4375;39.0;34.0;34.0;29.0;42.0;2.0;31.676470588235293;0;30.0;25.0;40.0;31.0;33.0;2.0;35.1764705882353;17.0;31.0;35.0;32;2.0;36.75;33.0;4;42.0;38.0;30.0;0.0;2.0;38.0;25.666666666666668;1.0
408.0;68.0;65.0;56.0;53.0;12;2.0;33.43333333333333;12;55.0;2;15.0;6;28.0;35.0;30.5;39.0;37.0;35.0;40.0;2.0;33.88235294117647;17.0;8.0;4;28.5;27.5;40.0;36.0;48.0;2.0;32.46875;5;30.0;35.0;29.5;33.0;0.0;2.0;32.84615384615385;33.0;30.0;0.0;28.0;38.0;2.0;30.176470588235293;0;35.0;40.0;0.0;37.0;31.5;2.0;30.916666666666668;10.0;30.0;33.0;35;2.0;32.45454545454545;17.0;4;30.0;18.0;23.5;0.0;2.0;31.5;22.51515151515145;1.0
431.0;69.0;55.0;49.0;60.0;7;2.0;37.66666666666666;7;51.0;1;15.0;7;33.5;42.0;34.0;40.0;40.0;33.0;46.0;2.0;32.529411764705884;17.0;15.0;6;33.0;36.0;29.0;34.0;30.0;2.0;34.375;6;32.0;30.0;46.0;31.0;0.0;2.0;35.57692307692308;32.0;28.5;0.0;37.0;45.0;1.0;20.25;0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
416.0;76.0;59.0;58.0;68.0;11;2.0;30.615384615384617;11;55.0;1;13.0;5;27.5;31.0;30.0;33.0;36.0;31.0;0.0;1.0;22.866666666666667;15.0;6.0;2;35.0;7.0;17.5;31.0;0.0;1.0;9.5;0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
419.0;69.0;63.0;59.0;52.0;1;2.0;30.06666666666673;11;55.0;2;15.0;5;24.0;33.0;22.666666666667;32.0;37.0;31.0;42.0;2.0;32.0;17.0;8.0;4;24.5;28.5;37.0;39.0;43.0;2.0;34.638888888888886;6;19.5;35.0;42.0;30.5;46.0;2.0;35.4;0.0;30.0;41.0;33.0;34.0;2.0;31.51960784313729;43;11.0;39.0;41.0;38.0;46.0;2.0;36.583333333333336;12.0;35.0;0.0;37;3.0;40.85714285714285;37.0;4;38.0;40.0;0.0;0.0;1.0;20.0;25.2;1.0
413.0;68.0;65.0;63.0;50.0;8;2.0;38.66666666666666;14;59.0;0;15.0;7;38.0;39.0;37.0;38.0;40.0;33.0;44.0;2.0;35.8235294117647;17.0;17.0;7;30.0;38.0;30.0;42.0;41.0;2.0;39.16666666666666;7;40.0;30.0;48.0;34.0;43.0;3.0;42.625;45.0;47.0;39.0;33.0;43.0;3.0;40.23529411764706;0;36.0;39.0;49.0;38.0;42.0;3.0;41.1764705882353;17.0;39.0;41.0;44;3.0;41.2;33.0;8;43.0;42.0;38.0;45.0;3.0;41.285714285714285;39.9375;2.0
427.19;77.8;53.11;67.52;56.48;10;2.0;30.7888888888888;10;57.16;3;15.0;4;24.333333333333;27.5;30.0;40.0;38.0;25.5;39.0;1.0;23.688888888888933;15.0;7.0;3;10.5;12.5;28.666666666667;32.0;0.0;2.0;34.0;2;0.0;0.0;0.0;28.0;0.0;2.0;32.6;0.0;0.0;0.0;0.0;35.0;1.0;13.944444444444445;0;0.0;36.0;0.0;8.0;0.0;3.0;45.0;1.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;18.0;0.0;0.0
419.0;68.0;63.0;49.0;60.0;8;2.0;34.766666666666666;16;53.0;1;15.0;6;34.0;34.0;34.0;36.0;34.0;23.5;44.0;2.0;35.411764705882355;17.0;17.0;7;30.0;35.0;32.0;41.0;40.0;2.0;39.16666666666666;7;36.0;39.0;47.0;35.0;38.0;3.0;42.27777777777778;47.0;48.0;30.0;32.5;43.0;3.0;42.588235294117645;49;37.0;42.0;44.0;46.0;48.0;2.0;38.64705882352941;17.0;36.0;33.0;46;3.0;42.0;31.0;8;44.0;41.0;41.0;43.0;3.0;41.71428571428572;42.375;3.0
408.0;85.0;56.0;50.0;41.0;16;2.0;31.3222222222222;16;51.0;3;15.0;5;23.0;31.0;30.5;36.0;33.0;24.333333333333;49.0;2.0;30.47058823529412;17.0;7.0;3;25.5;26.5;40.0;34.0;42.0;2.0;38.0;7;47.0;39.0;38.0;33.0;42.0;2.0;33.333333333333336;32.0;24.0;32.0;25.0;42.0;2.0;33.205882352941174;49;32.0;38.0;32.0;40.0;31.0;2.0;39.1764705882353;17.0;31.0;47.0;39;2.0;38.73333333333333;47.0;8;45.0;44.0;40.0;30.0;2.0;35.42857142857143;39.0;2.0
407.0;76.0;59.0;52.0;53.0;8;1.0;26.28205128205116;8;55.0;4;13.0;2;20.333333333333;29.0;27.0;34.0;33.0;21.333333333333;0.0;1.0;27.2;10.0;4.0;2;22.0;0.0;0.0;30.0;0.0;2.0;34.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;37.0;0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0
405.0;75.0;65.0;53.0;52.0;20;1.0;28.46153846153846;20;51.0;2;13.0;4;23.0;34.0;32.0;32.0;30.0;22.0;0.0;1.0;23.666666666666668;12.0;0.0;0;18.5;0.0;26.5;27.5;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
402.0;75.0;60.0;59.0;68.0;10;2.0;34.333333333333336;10;48.0;0;15.0;7;31.0;39.0;34.0;39.0;35.0;32.0;35.0;2.0;35.26470588235294;17.0;14.0;6;29.5;32.0;33.0;40.0;49.0;2.0;36.11111111111112;7;31.0;37.0;42.0;31.0;33.0;2.0;35.0;36.0;34.0;33.0;28.5;36.0;2.0;33.588235294117645;46;30.0;34.0;43.0;33.0;33.0;2.0;37.05882352941177;17.0;35.0;41.0;45;2.0;35.8;32.0;7;42.0;33.0;40.0;40.0;3.0;42.07142857142857;36.75;2.0
429.0;64.0;59.0;52.0;43.0;18;2.0;37.2;6;63.0;0;15.0;7;34.0;36.0;36.0;40.0;40.0;30.0;46.0;2.0;37.94117647058823;17.0;17.0;7;34.0;37.0;32.0;42.0;48.0;3.0;41.22222222222222;7;39.0;40.0;49.0;34.0;44.0;3.0;44.22222222222222;48.0;47.0;41.0;35.0;42.0;3.0;41.11764705882353;49;37.0;41.0;43.0;48.0;44.0;3.0;41.64705882352941;17.0;36.0;42.0;41;3.0;40.53333333333333;43.0;7;44.0;39.0;43.0;42.0;3.0;43.85714285714285;44.8125;3.0
415.0;69.0;59.0;59.0;55.0;10;2.0;33.555555555555465;16;55.0;2;15.0;5;26.333333333333;37.0;33.0;35.0;35.0;22.0;49.0;2.0;31.676470588235293;17.0;9.0;4;28.5;31.0;28.0;34.0;44.0;3.0;41.11111111111112;7;48.0;39.0;43.0;31.0;46.0;3.0;41.72222222222222;45.0;35.0;46.0;32.0;47.0;2.0;39.41176470588236;48;31.0;47.0;44.0;40.0;39.0;2.0;39.35294117647059;17.0;34.0;36.0;45;3.0;43.266666666666666;44.0;8;33.0;48.0;43.0;43.0;3.0;40.60714285714285;40.125;3.0
417.0;83.0;52.0;54.0;68.0;20;2.0;30.12820512820513;11;39.0;1;13.0;5;30.0;36.0;31.0;36.0;33.0;4.6666666666667;0.0;1.0;7.433333333333334;15.0;0.0;0;5.0;5.5;19.5;5.5;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415.0;63.0;70.0;53.0;45.0;7;1.0;15.282051282051286;20;63.0;3;13.0;2;4.0;30.0;8.0;23.0;37.0;1.6666666666667;0.0;1.0;1.5;4.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413.0;75.0;60.0;53.0;55.0;11;2.0;30.8;11;63.0;3;15.0;5;24.0;30.0;29.5;36.0;37.0;33.5;37.0;1.0;26.0;8.0;2.0;1;22.0;0.0;0.0;0.0;35.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
431.0;75.0;49.0;56.0;49.0;10;1.0;20.8;2;63.0;3;15.0;3;11.5;34.0;14.5;38.0;33.0;12.5;19.0;1.0;1.5;6.0;0.0;0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;32.0;0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0
412.0;60.0;72.0;54.0;45.0;8;2.0;34.555555555555536;20;55.0;1;15.0;6;30.0;37.0;35.0;39.0;37.0;20.333333333333;43.0;2.0;35.94117647058823;17.0;17.0;7;34.0;32.0;30.0;39.0;48.0;2.0;37.02777777777778;6;22.5;44.0;40.0;33.0;48.0;2.0;35.30555555555556;35.0;27.5;34.0;23.0;38.0;2.0;34.235294117647;50;35.0;38.0;33.0;30.0;42.0;2.0;36.41176470588236;17.0;32.0;47.0;38;3.0;40.66666666666666;31.0;8;46.0;43.0;40.0;32.0;2.0;39.785714285714285;31.73333333333333;2.0
423.65;70.5;54.31;60.31;60.23;6;1.0;17.46153846153846;6;49.7;0;13.0;0;12.0;15.0;20.0;21.0;23.0;22.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
426.0;63.0;60.0;50.0;49.0;20;1.0;20.589743589743566;20;58.0;3;13.0;3;11.333333333333;34.0;16.666666666667;34.0;32.0;6.3333333333333;0.0;1.0;12.75;6.0;0.0;0;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
431.0;66.0;59.0;52.0;65.0;11;1.0;29.0;1;72.0;3;13.0;3;25.0;34.0;26.5;34.0;34.0;27.5;0.0;2.0;32.27272727272727;11.0;11.0;4;31.0;0.0;41.0;30.0;0.0;2.0;37.5;2;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
407.0;68.0;63.0;52.0;72.0;8;2.0;37.16666666666666;8;51.0;1;15.0;7;35.0;37.0;34.0;37.0;36.0;32.5;50.0;2.0;36.0;17.0;17.0;7;31.0;33.0;30.0;41.0;44.0;2.0;38.888888888888886;7;36.0;31.0;48.0;34.0;44.0;3.0;42.5;46.0;45.0;40.0;32.0;38.0;2.0;39.294117647058826;50;38.0;41.0;36.0;47.0;39.0;2.0;38.47058823529412;17.0;30.0;40.0;44;3.0;42.2;33.0;8;43.0;41.0;41.0;42.0;3.0;44.92857142857143;40.3125;3.0
375.0;69.0;72.0;56.0;45.0;11;2.0;32.46153846153846;20;44.0;1;13.0;6;32.5;32.0;30.0;34.0;35.0;34.0;0.0;2.0;31.73333333333333;15.0;9.0;4;27.0;33.0;32.0;40.0;0.0;2.0;32.0;2;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3.0;44.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
405.0;69.0;68.0;47.0;50.0;19;1.0;9.000000000000023;19;59.0;6;13.0;0;6.0;8.5;10.666666666667;8.0;16.333333333333;3.3333333333333;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;63.0;56.0;53.0;55.0;5;1.0;21.410256410256466;15;51.0;6;13.0;1;17.666666666667;15.333333333333;26.0;31.5;22.5;22.5;0.0;1.0;28.416666666666668;12.0;6.0;3;19.0;0.0;36.0;37.0;0.0;2.0;33.0;2;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
392.0;69.0;69.0;44.0;52.0;8;1.0;3.4615384615384617;9;55.0;0;13.0;0;0.0;2.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;69.0;63.0;50.0;52.0;14;1.0;21.07692307692308;14;68.0;0;13.0;3;8.0;30.0;25.0;35.0;31.0;10.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413.0;75.0;56.0;56.0;83.0;1;2.0;34.36666666666667;1;63.0;2;15.0;5;29.5;34.0;35.0;33.0;37.0;25.5;46.0;2.0;33.58888888888893;15.0;13.0;5;31.0;34.0;27.666666666667;37.0;0.0;2.0;33.5;6;34.0;32.0;33.0;33.0;0.0;2.0;34.125;32.0;32.0;30.0;34.0;40.0;2.0;38.73529411764706;0;31.5;43.0;43.0;44.0;48.0;2.0;34.55882352941177;17.0;32.5;39.0;30;3.0;42.23076923076923;34.0;7;39.0;44.0;0.0;45.0;2.0;37.0;28.363636363636363;1.0
423.0;71.0;54.0;60.0;65.0;8;2.0;32.86666666666667;18;53.0;1;15.0;6;28.0;34.0;30.0;34.0;38.0;31.0;41.0;2.0;39.94117647058823;17.0;17.0;7;40.0;39.0;33.0;49.0;44.0;2.0;38.16666666666666;7;35.0;38.0;33.0;31.0;41.0;3.0;41.66666666666666;47.0;33.0;48.0;30.0;42.0;3.0;40.8235294117647;50;38.0;34.0;49.0;47.0;36.0;3.0;40.94117647058823;17.0;32.0;45.0;45;3.0;41.73333333333333;39.0;8;46.0;40.0;42.0;42.0;3.0;43.35714285714285;39.4375;2.0
393.0;68.0;70.0;50.0;41.0;20;1.0;18.307692307692307;20;48.0;0;13.0;0;15.0;18.0;16.0;25.0;27.0;15.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
402.0;64.0;69.0;52.0;45.0;20;1.0;25.217948717948616;7;58.0;3;13.0;3;18.333333333333;32.0;24.5;38.0;32.0;15.0;0.0;1.0;15.75;12.0;3.0;1;6.0;0.0;5.0;35.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
