NOTA_FOGEP;NOTA_EI_OP_DI;NOTA_EI_OP_CII;NOTA_EI_OP_CI;NOTA_EI_OP_AIII;NOTA_ING_ECONOMICA;VECES_FOGEP;NOTA_GRADO_UNO;NOTA_GRADO_DOS;VECES_EI_OP_DI;NOTA_EI_OP_BIII;NCP_NUEVE;NOTA_GES_CAL_VAL_SOFT;NOTA_SIS_OP;VECES_EI_OP_BIII;VECES_GRADO_UNO;VECES_EI_OP_CII;NCA_NUEVE;NAC_OCHO;NAC_NUEVE;VECES_EI_OP_CI;VECES_GRADO_DOS;VECES_GES_CAL_VAL_SOFT;VECES_EI_OP_AIII;CAR_NUEVE;NCC_NUEVE;NAA_NUEVE;EPA_NUEVE;VECES_EI_OP_AII;NAP_NUEVE;VECES_SIS_OP;NOTA_EI_OP_AII;CREDITOS_GRADO_DOS;CREDITOS_EI_OP_AIII;CREDITOS_GRADO_UNO;CREDITOS_FOGEP;CREDITOS_EI_OP_DI;CREDITOS_EI_OP_CII;PROMEDIO_SIETE;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;CREDITOS_EI_OP_BIII;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
48.0;45.0;48.0;44.0;49;47.0;1;48;48;1;0.0;0.0;48.0;50.0;0;1;1;9.0;5;3;1;1;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;47.8421052631579;44.72222222222222;46.78947368421053;47.44444444444444;3;4.0;47.6
40.0;45.0;45.0;45.0;0;30.0;1;0;0;1;42.5;0.0;38.0;35.0;2;0;1;12.0;6;4;1;0;1;0;1;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;41.68421052631579;36.94444444388889;35.68421052631579;38.05555555555556;3;3.0;43.40909090909091
43.0;50.0;43.0;46.0;47;50.0;1;50;50;1;0.0;0.0;37.0;48.0;0;1;1;9.0;5;3;1;1;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;43.68421052631579;40.111111111111114;43.31578947368421;44.833333333333336;3;4.0;47.06666666666667
43.0;41.0;50.0;44.0;35;36.0;1;50;50;1;0.0;0.0;41.0;45.0;0;1;1;9.0;5;3;2;1;1;1;1;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;44.526315789473685;41.166666666666664;43.473684210526315;46.44444444444444;3;3.0;44.266666666666666
41.0;50.0;50.0;50.0;48;43.0;1;48;48;1;0.0;0.0;47.0;50.0;0;1;1;9.0;5;3;1;1;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;47.68421052631579;45.94444444444444;46.26315789473684;46.55555555555556;3;4.0;47.86666666666667
31.0;49.0;40.0;43.0;0;34.0;1;0;0;1;42.5;0.0;37.0;47.0;2;0;1;12.0;6;4;1;0;1;0;1;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;41.36842105263158;34.333333333333336;37.1578947368421;41.388888888888886;3;3.0;41.5
29.5;44.0;50.0;50.0;0;50.0;2;0;0;1;38.0;3.0;40.0;24.5;2;0;1;9.0;6;4;1;0;1;0;2;12.0;3;2;0;1;2;0.0;3;3;1;2;3;3;41.25;35.08333333277778;35.526315789473685;40.611111111111114;3;3.0;41.36363636363637
40.0;41.0;43.0;44.0;36;47.0;1;47;47;1;0.0;0.0;36.0;40.0;0;1;1;12.0;5;4;1;1;1;1;0;12.0;4;2;1;0;1;44.0;3;3;1;2;3;3;43.63157894736842;39.05555555555556;40.73684210526316;46.333333333333336;3;3.0;41.86666666666667
46.0;43.0;41.0;43.0;40;46.0;1;0;0;1;0.0;0.0;42.0;42.0;0;0;1;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.3125;34.888888888888886;41.526315789473685;41.53333333333333;3;3.0;42.18181818181818
46.0;48.0;50.0;44.0;34;42.0;1;0;0;1;0.0;0.0;47.0;41.0;0;0;1;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;44.473684210526315;38.388888888888886;41.26315789473684;46.5;3;3.0;44.36363636363637
37.0;40.0;42.0;45.0;31;32.0;1;0;0;1;37.0;0.0;35.0;37.0;1;0;1;12.0;6;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;40.375;35.833333333333336;36.1578947368421;39.611111111111114;3;2.0;37.42857142857143
32.0;47.0;39.0;42.0;36;31.0;1;44;44;1;0.0;0.0;36.0;43.0;0;1;1;12.0;5;4;1;1;1;1;0;12.0;4;2;1;0;1;42.0;3;3;1;2;3;3;42.421052631578945;35.25;39.89473684210526;41.27777777777778;3;3.0;40.4
43.0;48.0;40.0;42.0;0;33.0;1;0;0;1;37.0;0.0;37.0;41.0;1;0;1;12.0;5;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;40.0;39.888888888888886;39.8421052631579;40.111111111111114;3;3.0;41.90909090909091
46.0;48.0;40.0;45.0;42;38.0;1;0;0;1;43.0;0.0;40.0;41.0;1;0;1;15.0;6;5;1;0;1;1;0;15.0;5;2;1;0;1;47.0;3;3;1;2;3;3;43.26315789473684;38.666666666666664;40.78947368421053;43.833333333333336;3;3.0;43.642857142857146
35.0;43.0;40.0;40.0;37;46.0;1;48;48;1;41.0;0.0;31.0;38.0;1;1;1;12.0;6;4;1;1;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.26315789473684;38.0;38.21052631578947;42.72222222222222;3;3.0;41.388888888888886
42.0;45.0;50.0;50.0;0;50.0;1;0;0;1;42.0;0.0;40.0;42.0;1;0;1;12.0;5;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;42.05263157894737;33.72222222222222;39.578947368421055;42.416666666666664;3;3.0;45.0
46.0;47.0;40.0;45.0;43;32.0;1;0;0;1;42.0;0.0;40.0;41.0;1;0;1;12.0;6;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.78947368421053;37.166666666666664;40.421052631578945;44.666666666666664;3;3.0;43.42857142857143
23.0;50.0;30.0;38.0;38;32.0;1;0;0;1;0.0;0.0;0.0;33.0;0;0;1;9.0;6;3;1;0;0;1;0;9.0;3;2;1;0;1;30.0;3;3;1;2;3;3;38.5625;32.180555555;38.65625;37.166666666666664;3;2.0;36.36363636363637
33.0;48.0;46.0;46.0;35;34.0;1;0;0;1;0.0;0.0;0.0;35.0;0;0;1;9.0;3;3;1;0;0;1;0;9.0;3;2;1;0;1;30.0;3;3;1;2;3;3;43.473684210526315;31.02777777777778;35.73684210526316;39.666666666666664;3;3.0;41.18181818181818
46.0;46.0;41.0;40.0;31;30.0;1;0;0;1;0.0;0.0;30.0;31.0;0;0;1;12.0;5;4;1;0;1;1;0;12.0;4;2;1;0;1;37.0;3;3;1;2;3;3;43.31578947368421;35.44444444444444;37.10526315789474;37.333333333333336;3;3.0;40.54545454545455
45.0;28.5;31.0;40.0;0;40.0;1;0;0;2;33.0;3.0;46.0;34.0;2;0;1;12.0;6;5;1;0;1;0;0;15.0;4;2;1;1;1;49.0;3;3;1;2;3;3;37.86666666666667;34.55555555555556;35.71052631578947;40.44444444444444;3;2.0;33.40909090909091
35.0;44.0;46.0;46.0;43;32.0;1;0;0;1;0.0;0.0;37.0;45.0;0;0;1;9.0;4;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;41.94117647058823;33.111111111111114;34.73684210526316;42.611111111111114;3;3.0;42.63636363636363
36.0;47.0;46.0;44.0;0;37.5;1;0;0;1;39.5;0.0;36.0;37.0;2;0;1;12.0;5;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;39.0;34.111111111111114;34.89473684210526;40.5;3;3.0;42.68181818181818
37.0;40.0;42.0;44.0;40;40.0;1;0;0;1;0.0;0.0;35.0;42.0;0;0;1;12.0;5;4;1;0;1;1;0;12.0;4;2;1;0;1;42.0;3;3;1;2;3;3;44.421052631578945;35.71875;39.578947368421055;43.333333333333336;3;2.0;40.0
40.0;50.0;42.0;44.0;43;50.0;1;0;0;1;43.0;0.0;37.0;46.0;1;0;1;12.0;6;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;42.73684210526316;37.72222222222222;40.1578947368421;44.77777777777778;3;3.0;43.857142857142854
37.0;50.0;50.0;50.0;41;45.0;1;47;47;1;0.0;0.0;44.0;40.0;0;1;1;9.0;5;3;1;1;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;46.36842105263158;36.388888888888886;42.10526315789474;44.166666666666664;3;4.0;45.666666666666664
36.0;45.0;46.0;46.0;43;40.0;1;0;0;1;0.0;0.0;40.0;45.0;0;0;1;9.0;4;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;42.285714285714285;36.833333333333336;36.05263157894737;42.333333333333336;3;3.0;43.09090909090909
39.0;38.0;40.0;42.0;40;30.0;1;0;0;1;0.0;3.0;47.0;22.0;0;0;1;6.0;4;3;1;0;1;1;1;9.0;2;2;0;1;3;0.0;3;3;1;2;3;3;33.28888888933333;30.571428571428573;27.035714285714285;34.06666666666667;3;2.0;39.27272727272727
34.0;50.0;45.0;45.0;0;39.0;1;0;0;1;42.0;0.0;46.0;38.0;2;0;1;15.0;6;5;1;0;1;0;0;15.0;5;2;1;0;1;44.0;3;3;1;2;3;3;41.578947368421055;35.69444444444444;39.78947368421053;42.55555555555556;3;3.0;43.54545454545455
50.0;0.0;0.0;0.0;0;45.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;1;0;0;0;0;0;0;0.0;0;1;0;0;0;0.0;3;3;1;2;3;3;41.25;35.375;37.9375;41.125;3;4.0;50.0
40.0;47.0;0.0;32.0;0;27.0;1;0;0;1;35.0;3.0;0.0;15.0;1;0;0;3.0;1;2;2;0;0;0;1;6.0;1;1;0;1;1;0.0;3;3;1;2;3;3;35.916666666666664;34.999999999375;37.92857142857143;35.333333333333336;3;3.0;40.75
49.0;49.0;46.0;46.0;38;37.0;1;0;0;1;48.0;0.0;40.0;33.0;1;0;1;15.0;6;5;1;0;1;1;0;15.0;5;2;1;0;1;49.0;3;3;1;2;3;3;42.73684210526316;38.666666666666664;42.0;39.44444444444444;3;4.0;45.785714285714285
38.0;47.0;40.0;42.0;0;37.0;1;0;0;1;49.0;0.0;44.0;42.0;1;0;1;9.0;5;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;42.1875;38.55555555555556;41.1578947368421;44.72222222222222;3;3.0;44.0
49.0;38.0;38.0;50.0;35;0.0;1;0;0;1;0.0;0.0;34.0;33.0;0;0;1;9.0;4;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;41.166666666666664;30.21875;40.294117647058826;42.94444444444444;3;2.0;39.18181818181818
37.0;50.0;50.0;50.0;0;50.0;1;48;48;1;42.5;0.0;43.0;45.0;2;1;1;12.0;6;4;1;1;1;0;1;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.10526315789474;36.55555555555556;39.78947368421053;43.611111111111114;3;4.0;46.233333333333334
31.0;49.0;50.0;50.0;0;42.0;1;44;44;1;42.0;0.0;38.0;40.0;1;1;1;12.0;5;4;1;1;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.10526315789474;39.611111111111114;38.0;41.166666666666664;3;3.0;44.06666666666667
47.0;42.0;42.0;42.0;0;43.0;1;0;0;1;45.0;0.0;44.0;45.0;2;0;1;12.0;6;4;1;0;1;0;1;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.25;36.05555555555556;41.78947368421053;43.833333333333336;3;3.0;43.72727272727273
34.0;50.0;39.0;44.0;37;45.0;1;43;43;1;0.0;0.0;44.0;45.0;0;1;1;9.0;5;3;1;1;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;44.0;37.77777777777778;41.526315789473685;45.77777777777778;3;3.0;41.2
43.0;0.0;43.0;50.0;35;50.0;1;0;0;0;40.0;3.0;0.0;50.0;1;0;1;9.0;5;4;1;0;0;1;0;12.0;3;2;1;1;1;44.0;3;3;1;2;3;3;40.63157894736842;35.916666666666664;40.578947368421055;43.72222222222222;3;2.0;40.0
48.0;50.0;46.0;46.0;38;38.0;1;0;0;1;48.0;0.0;39.0;36.0;1;0;1;15.0;6;5;1;0;1;1;0;15.0;5;2;1;0;1;44.0;3;3;1;2;3;3;42.68421052631579;35.94444444444444;40.21052631578947;40.22222222222222;3;4.0;45.857142857142854
0.0;48.0;50.0;50.0;39;33.5;0;0;0;1;48.0;0.0;44.0;44.0;1;0;1;12.0;6;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;42.8421052631579;38.44444444444444;40.68421052631579;38.888888888888886;3;4.0;46.25
24.5;45.0;0.0;42.0;0;38.0;2;0;0;1;0.0;3.0;38.0;26.0;0;0;0;9.0;3;4;1;0;1;0;1;12.0;3;2;0;1;2;0.0;3;3;1;2;3;3;38.75;33.625;35.0;34.875;3;2.0;36.8
50.0;50.0;44.0;44.0;0;50.0;1;0;0;1;44.5;0.0;50.0;44.0;2;0;1;12.0;6;4;1;0;1;0;1;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;44.473684210526315;42.05555555555556;42.36842105263158;43.833333333333336;3;4.0;46.86363636363637
0.0;48.0;45.0;41.0;0;34.0;0;0;0;1;0.0;0.0;0.0;0.0;0;0;1;3.0;3;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;39.57142857142857;34.138888888888886;38.76470588235294;35.63636363636363;3;4.0;46.5
0.0;50.0;22.0;22.0;44;0.0;0;0;0;1;0.0;3.0;37.0;35.0;0;0;1;9.0;1;4;1;0;1;1;0;12.0;3;2;1;1;1;41.0;3;3;1;2;3;3;46.0;31.65625;33.92857142857143;24.9;3;2.0;38.666666666666664
33.0;42.0;38.0;41.0;39;0.0;1;0;0;1;0.0;0.0;39.0;30.0;0;0;1;9.0;3;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;41.0625;34.361111111111114;39.31578947368421;39.2;3;2.0;38.45454545454545
41.0;46.0;50.0;45.0;36;31.0;1;0;0;1;0.0;0.0;44.0;44.0;0;0;1;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;43.8421052631579;38.5;40.78947368421053;43.833333333333336;3;3.0;43.45454545454545
31.0;0.0;0.0;0.0;0;27.5;1;0;0;0;0.0;0.0;0.0;35.0;0;0;0;6.0;1;2;0;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;38.25;34.92857142857143;36.411764705882355;33.92307692307692;3;2.0;31.0
37.0;46.0;0.0;0.0;0;23.5;1;0;0;1;0.0;0.0;0.0;36.0;0;0;0;3.0;2;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;37.714285714285715;29.86111111111111;33.921052631578945;36.0;3;3.0;42.4
0.0;0.0;44.0;40.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;1;3.0;0;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;0.0;28.749999999444444;30.25;0.0;3;3.0;44.0
33.0;50.0;44.0;42.0;0;44.0;1;0;0;1;39.5;0.0;0.0;34.0;2;0;1;9.0;5;3;1;0;0;0;1;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;37.75;33.875;38.1875;38.44444444444444;3;3.0;42.40909090909091
35.0;41.0;40.0;40.0;0;30.0;1;0;0;1;36.5;0.0;39.0;39.0;2;0;1;12.0;6;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;39.73684210526316;37.833333333333336;39.73684210526316;38.25;3;2.0;38.40909090909091
35.0;0.0;41.0;45.0;34;41.0;1;0;0;0;0.0;0.0;38.0;43.0;0;0;1;15.0;6;5;1;0;1;1;1;15.0;5;2;2;0;1;34.0;3;3;1;2;3;3;40.05263157894737;37.0;41.1764705882353;38.111111111111114;3;2.0;36.875
0.0;49.0;45.0;45.0;33;0.0;0;0;0;1;0.0;0.0;35.0;33.0;0;0;1;9.0;3;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;43.2;35.09375;38.5;36.03125;3;3.0;42.333333333333336
43.0;46.0;45.0;45.0;46;38.0;1;44;44;1;0.0;0.0;38.0;42.0;0;1;1;12.0;5;4;1;1;1;1;0;12.0;4;2;1;0;1;30.0;3;3;1;2;3;3;42.78947368421053;38.833333333333336;42.26315789473684;42.77777777777778;3;3.0;44.86666666666667
49.0;46.0;45.0;45.0;36;45.0;1;0;0;1;45.0;0.0;37.0;48.0;1;0;1;12.0;6;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.578947368421055;36.388888888888886;39.21052631578947;43.166666666666664;3;3.0;43.857142857142854
0.0;34.0;43.0;43.0;31;32.0;0;0;0;1;0.0;6.0;22.0;38.0;0;0;1;6.0;4;4;1;0;1;1;0;12.0;2;2;0;2;1;0.0;3;3;1;2;3;3;37.69230769230769;34.55555555555556;37.470588235294116;35.583333333333336;3;2.0;36.0
33.0;41.0;31.0;40.0;35;36.0;1;0;0;1;45.0;0.0;36.0;37.0;1;0;1;12.0;5;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;41.214285714285715;35.416666666666664;37.13157894736842;36.5;3;2.0;37.285714285714285
32.0;45.0;45.0;45.0;33;37.0;1;0;0;1;0.0;3.0;0.0;30.0;0;0;1;9.0;6;4;1;0;0;1;0;12.0;3;2;1;1;1;37.0;3;3;1;2;3;3;40.23076923076923;30.433333334;37.6875;36.86666666666667;3;2.0;39.36363636363637
39.0;47.0;42.0;44.0;45;38.0;2;0;0;1;46.0;0.0;47.0;48.0;1;0;1;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;44.473684210526315;40.5;40.78947368421053;41.5;3;3.0;44.142857142857146
49.0;47.0;45.0;45.0;39;35.0;1;0;0;1;39.0;0.0;40.0;43.0;1;0;1;12.0;6;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;43.31578947368421;37.25;41.78947368421053;41.833333333333336;3;3.0;43.42857142857143
38.0;45.0;0.0;41.0;0;36.0;2;0;0;1;0.0;3.0;15.0;36.0;0;0;0;6.0;2;3;1;0;1;0;0;9.0;2;2;0;1;1;0.0;3;3;1;2;3;3;33.2083325;32.500000000625;34.3235294117647;35.61538461538461;3;3.0;42.2
33.0;49.0;45.0;45.0;0;31.0;1;0;0;1;0.0;0.0;35.0;40.0;0;0;1;12.0;3;4;1;0;1;0;0;12.0;4;2;1;0;1;46.0;3;3;1;2;3;3;42.36363636363637;33.937500000625;37.10526315736842;38.888888888888886;3;3.0;43.5
40.0;45.0;41.0;44.0;42;38.0;1;0;0;1;0.0;0.0;0.0;48.0;0;0;1;9.0;5;3;1;0;0;1;0;9.0;3;2;1;0;1;37.0;3;3;1;2;3;3;43.526315789473685;35.55555555555556;43.68421052631579;43.72222222222222;3;3.0;42.18181818181818
41.0;0.0;44.0;46.0;35;32.0;1;0;0;0;0.0;6.0;23.0;40.0;0;0;1;6.0;5;4;1;0;1;1;1;12.0;2;2;0;2;1;0.0;3;3;1;2;3;3;41.470588235294116;36.388888888888886;40.35294117647059;40.166666666666664;3;2.0;39.875
19.0;0.0;0.0;0.0;16;21.5;2;0;0;0;0.0;3.0;0.0;22.66666667;0;0;0;0.0;4;1;0;0;0;1;1;3.0;0;1;0;1;3;0.0;3;3;1;2;3;3;38.9375;39.666666666666664;41.64705882352941;37.53333333333333;3;1.0;17.2
36.0;43.0;34.0;9.5;0;32.0;1;0;0;1;0.0;3.0;0.0;45.0;0;0;1;3.0;5;2;2;0;0;0;1;6.0;1;1;0;1;1;0.0;3;3;1;2;3;3;42.31578947368421;35.0;36.73684210526316;40.111111111111114;3;2.0;37.875
0.0;47.0;0.0;0.0;39;37.0;0;0;0;1;0.0;0.0;47.0;45.0;0;0;0;6.0;5;2;0;0;1;1;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;45.68421052631579;36.46875;40.10526315789474;41.27777777777778;3;3.0;43.0
0.0;0.0;0.0;38.0;33;0.0;0;0;0;0;0.0;3.0;21.0;0.0;0;0;0;3.0;0;2;1;0;1;1;0;6.0;1;1;0;1;0;0.0;3;3;1;2;3;3;36.5;33.00000000055556;36.75;35.770833333750005;3;2.0;33.0
38.0;48.0;38.0;42.0;37;32.0;1;0;0;1;0.0;0.0;0.0;43.0;0;0;1;6.0;5;2;1;0;0;1;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;40.421052631578945;36.3125;36.23529411764706;42.72222222222222;3;3.0;40.45454545454545
38.0;33.0;37.0;30.0;37;45.0;1;0;0;1;0.0;0.0;0.0;39.0;0;0;1;9.0;4;3;1;0;0;1;0;9.0;3;2;1;0;1;44.0;3;3;1;2;3;3;41.083333333333336;31.75;34.6;38.7;3;2.0;36.09090909090909
38.0;47.0;50.0;50.0;42;32.0;1;0;0;1;0.0;0.0;38.0;34.0;0;0;1;12.0;5;4;1;0;1;1;0;12.0;4;2;1;0;1;48.0;3;3;1;2;3;3;42.8421052631579;37.72222222222222;41.421052631578945;42.611111111111114;3;3.0;44.81818181818182
41.0;43.0;46.0;46.0;42;37.0;1;50;50;1;45.0;0.0;45.0;45.0;1;1;1;15.0;6;5;1;1;1;1;0;15.0;5;2;1;0;1;39.0;3;3;1;2;3;3;45.578947368421055;41.5;43.78947368421053;41.166666666666664;3;3.0;45.0
40.0;0.0;43.0;43.0;34;38.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;1;6.0;4;2;1;0;0;1;0;6.0;2;2;1;0;0;46.0;3;3;1;2;3;3;40.1875;33.083333333333336;40.21052631578947;41.22222222222222;3;2.0;38.875
41.0;47.0;50.0;50.0;42;43.0;1;0;0;1;0.0;0.0;45.0;42.0;0;0;1;12.0;5;4;1;0;1;1;0;12.0;4;2;1;0;1;45.0;3;3;1;2;3;3;43.68421052631579;41.166666666666664;44.05263157894737;42.333333333333336;3;4.0;45.36363636363637
41.0;43.0;47.0;47.0;47;44.0;1;50;50;1;46.0;0.0;46.0;44.0;1;1;1;12.0;6;4;1;1;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;45.78947368421053;43.0;46.578947368421055;43.5;3;4.0;46.166666666666664
33.0;0.0;0.0;0.0;32;30.0;1;0;0;0;0.0;0.0;36.0;0.0;0;0;0;6.0;5;2;0;0;1;1;0;6.0;2;2;1;0;0;48.0;3;3;1;2;3;3;40.06666666666667;38.833333333333336;38.421052631578945;38.53333333333333;3;2.0;32.4
37.0;43.0;46.0;46.0;41;42.0;1;50;50;1;45.0;0.0;43.0;45.0;1;1;1;12.0;6;4;1;1;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;45.05263157894737;39.888888888888886;43.526315789473685;43.888888888888886;3;3.0;44.388888888888886
50.0;50.0;35.0;0.0;0;34.0;1;0;0;1;40.0;0.0;36.0;33.0;1;0;1;6.0;5;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;42.26315789473684;37.53125;35.142857142857146;42.888888888888886;3;3.0;43.18181818181818
35.0;46.0;44.0;41.0;39;37.0;1;0;0;1;0.0;0.0;40.0;45.0;0;0;1;12.0;5;4;1;0;1;1;0;12.0;4;2;1;0;1;32.0;3;3;1;2;3;3;41.68421052631579;37.166666666666664;41.421052631578945;43.111111111111114;3;3.0;41.54545454545455
0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;37.0;34.0;0;0;0;6.0;1;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;38.0;29.875;32.0;36.3;3;0.0;0.0
0.0;0.0;0.0;0.0;0;34.0;0;0;0;0;41.0;0.0;33.0;0.0;1;0;0;6.0;1;2;0;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;40.75;31.166666666666668;37.5625;39.25;3;3.0;41.0
0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;30.0;47.0;0;0;0;6.0;0;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;47.0;27.53125;29.647058823529413;35.5;3;0.0;0.0
0.0;0.0;0.0;44.0;0;35.0;0;0;0;0;0.0;0.0;0.0;37.0;0;0;0;9.0;2;3;1;0;0;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;36.916666666666664;30.416666666111112;37.026315789473685;37.388888888888886;3;0.0;0.0
0.0;0.0;0.0;0.0;0;33.0;0;0;0;0;42.0;0.0;0.0;0.0;1;0;0;6.0;1;2;0;0;0;0;1;6.0;2;2;2;0;0;31.0;3;3;1;2;3;3;41.75;31.52777777777778;32.9375;33.57142857142857;3;3.0;42.0
36.0;0.0;34.0;40.0;0;30.0;1;0;0;0;0.0;0.0;34.0;36.0;0;0;1;12.0;3;4;1;0;1;0;0;12.0;4;2;1;0;1;48.0;3;3;1;2;3;3;40.7;32.214285714285715;35.235294118235295;37.333333333333336;3;2.0;34.8
50.0;0.0;45.0;45.0;0;39.0;1;0;0;0;0.0;0.0;35.0;35.0;0;0;1;12.0;5;4;1;0;1;0;0;12.0;4;2;1;0;1;44.0;3;3;1;2;3;3;42.89473684210526;34.888888889444445;38.09375;40.6;3;4.0;47.0
0.0;0.0;50.0;50.0;0;48.0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;1;3.0;3;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;38.13333333333333;35.77777777777778;37.64705882352941;40.166666666666664;3;4.0;50.0
38.0;0.0;0.0;38.0;0;40.0;1;0;0;0;0.0;0.0;0.0;35.0;0;0;0;6.0;5;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;39.93333333333333;34.3125;36.05882352941177;38.6;3;2.0;38.0
0.0;0.0;50.0;50.0;0;38.0;0;0;0;0;42.0;0.0;0.0;0.0;1;0;1;6.0;1;2;1;0;0;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;38.8;32.92857142857143;37.142857142857146;39.86666666666667;3;4.0;46.0
0.0;0.0;0.0;30.0;0;32.0;0;0;0;0;0.0;0.0;0.0;34.0;0;0;0;9.0;4;3;1;0;0;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;37.083333333333336;30.944444445000002;32.55882352941177;36.13333333333333;3;0.0;0.0
0.0;48.0;45.0;45.0;0;32.5;0;0;0;1;38.0;0.0;36.0;34.0;1;0;1;12.0;4;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;35.5833325;33.3125;34.1875;34.25;3;3.0;43.666666666666664
43.0;45.0;47.0;46.0;0;33.0;1;0;0;1;43.0;0.0;43.0;0.0;1;0;1;9.0;5;3;1;0;1;0;0;9.0;3;2;0;0;0;0.0;3;3;1;2;3;3;45.1875;39.583333333333336;42.578947368421055;42.05555555555556;3;3.0;44.63636363636363
0.0;0.0;0.0;44.0;0;39.0;0;0;0;0;0.0;0.0;0.0;37.0;0;0;0;9.0;2;3;1;0;0;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;37.07692307692308;36.94444444444444;36.1764705882353;37.8;3;0.0;0.0
33.5;0.0;34.0;37.0;0;36.0;2;0;0;0;40.0;0.0;44.0;34.0;1;0;1;15.0;2;5;1;0;1;0;0;15.0;5;2;1;0;1;48.0;3;3;1;2;3;3;35.5625;36.75;34.52631579;37.72222222222222;3;2.0;36.125
