NOTA_INGECO;NOTA_DDP;NOTA_CTRL;NOTA_CONEM;NOTA_TDE;VECES_INGECO;PROMEDIO_CUATRO;VECES_IO_DOS;VECES_DDP;NAC_CINCO;NOTAS_RDC;VECES_CTRL;VECES_RDC;NOTA_IO_DOS;VECES_CONEM;NOTA_EL_DOS;VECES_CEM;VECES_TDE;NCP_CINCO;NCC_CINCO;NOTA_GENH;EPA_CINCO;VECES_INSE;NOTA_ASD;NCA_CINCO;NAA_CINCO;NOTA_INSE;NOTA_IO_UNO;NOTA_IYM;PROMEDIO_CINCO;VECES_IYM;CAR_CINCO;NOTA_CEM;NAP_CINCO;CREDITOS_TDE;CREDITOS_IO_DOS;CREDITOS_INGECO;NOTA_EE_UNO;CREDITOS_CONEM;CREDITOS_RDC;CREDITOS_DDP;CREDITOS_CTRL;RENDIMIENTO_SEIS;PROMEDIO_SEIS
35;47;35;30;39;1;36.705882352941174;0;1;6;36;1;1;0;1;37;2;1;0.0;14.0;31;2;1;33;14.0;6;37;40;30;33.857142857142854;1;2;34;0;3;2;2;0;3;2;3;2;2.0;37.333333333333336
48;50;0;32;39;1;39.529411764705884;0;1;6;0;0;0;0;1;41;1;1;0.0;14.0;40;2;1;36;14.0;6;37;49;41;38.785714285714285;1;1;32;0;3;2;2;0;3;2;3;2;3.0;41.72727272727273
0;0;0;0;0;0;35.411764705882355;0;0;2;0;0;0;0;0;40;0;0;0.0;4.0;30;2;2;0;4.0;2;41;0;0;35.5;0;1;0;0;3;2;2;0;3;2;3;2;0.0;0.0
33;50;44;31;30;1;32.705882352941174;1;1;6;45;1;1;39;1;33;2;1;0.0;14.0;40;2;1;34;14.0;6;30;37;42;36.214285714285715;1;1;33;0;3;2;2;0;3;2;3;2;2.0;38.529411764705884
50;50;45;30;39;1;38.411764705882355;0;1;6;45;1;1;0;1;32;1;1;0.0;14.0;35;2;1;43;14.0;6;41;50;42;40.0;1;0;32;0;3;2;2;0;3;2;3;2;3.0;42.46666666666667
30;50;30;42;36;2;34.8235294117647;1;1;6;33;1;1;35;2;35;2;1;0.0;14.0;36;2;1;45;14.0;6;35;30;32;35.642857142857146;1;2;37;0;3;2;2;0;3;2;3;2;2.0;37.64705882352941
33;50;33;30;35;1;34.588235294117645;1;1;6;34;1;1;32;1;34;2;1;0.0;14.0;34;2;1;36;14.0;6;30;44;36;35.357142857142854;1;2;33;0;3;2;2;0;3;2;3;2;2.0;35.8235294117647
33;47;31;30;37;1;36.1764705882353;1;1;6;42;1;1;34;1;36;1;1;0.0;14.0;30;2;1;37;14.0;6;30;33;41;34.642857142857146;1;0;34;0;3;2;2;0;3;2;3;2;2.0;36.588235294117645
0;0;35;0;0;0;32.4;0;0;6;0;2;0;0;0;35;2;0;0.0;14.0;39;2;1;35;14.0;6;31;31;30;32.714285714285715;1;2;32;0;3;2;2;0;3;2;3;2;2.0;35.0
30;49;38;43;34;1;33.733333333333334;0;1;6;44;1;1;0;1;32;2;1;0.0;14.0;33;2;1;31;14.0;6;30;46;41;35.214285714285715;1;2;30;0;3;2;2;0;3;2;3;2;3.0;40.13333333333333
32;0;0;0;0;1;36.0;0;0;6;0;0;0;0;0;38;1;0;2.0;14.0;38;2;2;32;12.0;5;18;40;33;32.0;2;3;31;1;3;2;2;0;3;2;3;2;2.0;32.0
30;47;31;33;40;1;39.1764705882353;1;1;6;43;1;1;37;2;38;1;1;0.0;14.0;31;2;1;39;14.0;6;30;49;42;37.57142857142857;1;0;34;0;3;2;2;0;3;2;3;2;2.0;37.76470588235294
40;47;40;48;41;1;37.8235294117647;1;1;6;44;1;1;41;1;36;1;1;0.0;14.0;30;2;1;35;14.0;6;34;47;40;37.57142857142857;1;0;38;0;3;2;2;0;3;2;3;2;3.0;43.411764705882355
33;0;30;0;0;1;32.84615384615385;0;0;4;0;2;0;0;0;38;2;0;0.0;9.0;35;2;1;37;9.0;4;36;0;0;35.666666666666664;0;1;35;0;3;2;2;0;3;2;3;2;2.0;31.5
0;0;0;0;0;0;33.54545454545455;0;0;1;0;0;0;0;0;38;0;0;0.0;2.0;0;2;0;0;2.0;1;0;39;0;39.0;0;0;0;0;3;2;2;0;3;2;3;2;0.0;0.0
30;30;34;36;39;1;35.35294117647059;1;1;6;0;1;0;35;1;35;2;1;0.0;14.0;35;2;1;33;14.0;6;36;45;34;37.357142857142854;2;2;41;0;3;2;2;0;3;2;3;2;2.0;34.2
40;50;38;43;36;1;35.94117647058823;1;1;6;41;1;1;41;1;38;2;1;0.0;14.0;35;2;1;32;14.0;6;38;49;37;38.07142857142857;2;2;38;0;3;2;2;0;3;2;3;2;3.0;41.588235294117645
30;50;26;43;40;1;34.76470588235294;0;1;6;30;1;1;0;1;34;3;2;0.0;14.0;34;2;1;36;14.0;6;38;39;30;35.142857142857146;2;2;36;0;3;2;2;0;3;2;3;2;2.0;38.06666666666667
35;0;0;0;0;2;27.4;0;0;4;0;0;0;0;0;31;1;0;6.0;10.0;0;1;1;36;4.0;2;37;0;14;21.2;1;1;8;2;3;2;2;0;3;2;3;2;2.0;35.0
30;34;39;37;0;1;37.13333333333333;0;1;6;36;1;1;0;2;38;2;0;0.0;14.0;36;2;1;30;14.0;6;33;40;33;33.785714285714285;1;1;32;0;3;2;2;0;3;2;3;2;2.0;35.25
40;47;36;36;35;1;35.470588235294116;2;1;6;40;1;1;36;1;34;1;1;0.0;14.0;30;2;1;32;14.0;6;33;33;42;34.57142857142857;1;0;34;0;3;2;2;0;3;2;3;2;2.0;38.705882352941174
16;34;0;41;5;2;31.733333333333334;0;1;6;0;0;0;0;2;34;2;2;2.0;14.0;30;2;2;24;12.0;5;30;30;42;31.928571428571427;1;3;31;1;3;2;2;0;3;2;3;2;1.0;24.727272727272727
45;0;0;0;0;1;33.529411764705884;0;0;5;0;0;0;0;0;37;2;0;2.0;12.0;0;2;1;37;10.0;4;29;49;34;37.666666666666664;2;2;40;1;3;2;2;0;3;2;3;2;3.0;45.0
31;26;0;0;0;2;36.72727272727273;2;1;3;0;0;0;31;0;37;1;0;3.0;8.0;0;1;0;0;5.0;2;0;31;23;27.625;1;0;30;1;3;2;2;0;3;2;3;2;1.0;28.857142857142858
0;0;16;0;0;0;30.692307692307693;1;0;4;0;1;0;26;0;38;1;0;3.0;9.0;0;2;1;37;6.0;3;36;31;0;32.111111111111114;0;1;27;1;3;2;2;0;3;2;3;2;1.0;21.0
30;34;32;28;33;1;36.46666666666667;0;1;5;35;1;1;0;1;34;1;1;0.0;12.0;40;2;2;43;12.0;5;34;0;34;35.75;2;2;31;0;3;2;2;0;3;2;3;2;2.0;31.933333333333334
33;50;41;37;36;1;34.05882352941177;1;1;6;42;1;1;35;2;31;2;1;0.0;14.0;36;2;2;35;14.0;6;39;46;42;38.142857142857146;1;2;32;0;3;2;2;0;3;2;3;2;2.0;39.470588235294116
30;50;32;38;39;1;34.8235294117647;1;1;6;31;1;1;30;1;38;2;1;0.0;14.0;30;2;1;33;14.0;6;36;46;30;34.42857142857143;1;1;34;0;3;2;2;0;3;2;3;2;2.0;36.88235294117647
31;50;0;30;0;2;36.8235294117647;0;1;6;32;0;1;0;1;36;3;0;0.0;14.0;38;2;2;31;14.0;6;37;38;32;35.57142857142857;1;2;38;0;3;2;2;0;3;2;3;2;2.0;36.6
35;50;39;31;39;1;35.76470588235294;1;1;6;44;1;1;31;1;35;1;1;0.0;14.0;37;2;1;36;14.0;6;34;45;42;37.785714285714285;1;0;33;0;3;2;2;0;3;2;3;2;2.0;38.705882352941174
30;22;0;0;0;1;33.88235294117647;0;1;6;0;0;0;0;0;36;3;0;0.0;14.0;42;2;1;32;14.0;6;35;42;32;36.357142857142854;2;3;37;0;3;2;2;0;3;2;3;2;1.0;25.2
41;0;0;0;0;2;27.545454545454547;0;0;2;0;0;0;0;0;34;1;0;3.0;5.0;0;1;0;0;2.0;1;0;41;0;17.6;0;0;2;1;3;2;2;0;3;2;3;2;3.0;41.0
0;0;32;30;0;0;33.2;0;0;6;0;1;0;0;1;38;3;0;0.0;14.0;37;2;1;36;14.0;6;37;32;31;34.642857142857146;1;2;36;0;3;2;2;0;3;2;3;2;2.0;30.8
37;50;37;42;36;1;36.0;0;1;6;39;1;1;0;1;38;1;1;0.0;14.0;38;2;1;37;14.0;6;34;46;41;40.357142857142854;1;0;44;0;3;2;2;0;3;2;3;2;3.0;40.666666666666664
37;0;0;0;0;1;21.125;0;0;1;0;0;0;0;0;35;1;0;0.0;3.0;0;2;0;0;3.0;1;0;0;0;33.0;0;0;33;0;3;2;2;0;3;2;3;2;2.0;37.0
37;50;36;37;42;1;35.05882352941177;1;1;6;39;1;1;32;1;39;2;1;0.0;14.0;38;2;1;43;14.0;6;30;46;36;38.714285714285715;2;2;40;0;3;2;2;0;3;2;3;2;2.0;39.705882352941174
42;0;0;0;0;2;29.46153846153846;0;0;1;0;0;0;0;0;35;1;0;3.0;3.0;0;1;0;0;0.0;0;0;0;0;18.0;0;0;18;1;3;2;2;0;3;2;3;2;3.0;42.0
33;50;31;39;41;1;35.53333333333333;0;1;5;36;1;1;0;1;38;1;1;0.0;12.0;38;2;1;43;12.0;5;32;0;33;36.083333333333336;1;1;36;0;3;2;2;0;3;2;3;2;2.0;39.333333333333336
49;50;33;33;32;1;37.05882352941177;1;1;6;45;1;1;40;1;35;2;1;0.0;14.0;38;2;1;32;14.0;6;32;48;40;38.57142857142857;1;1;40;0;3;2;2;0;3;2;3;2;2.0;39.94117647058823
39;32;0;31;0;1;36.8235294117647;0;1;5;0;0;0;0;1;38;2;0;2.0;12.0;42;2;1;22;10.0;4;30;0;30;32.416666666666664;1;2;37;1;3;2;2;0;3;2;3;2;2.0;33.375
0;0;0;0;0;0;29.705882352941178;0;0;4;0;0;0;0;0;35;2;0;2.0;9.0;0;1;1;6;7.0;3;30;31;0;25.88888888888889;0;2;33;1;3;2;2;0;3;2;3;2;0.0;0.0
0;50;0;0;0;0;34.11764705882353;0;1;6;0;0;0;0;0;33;1;0;5.0;14.0;35;2;2;31;9.0;4;25;38;28;30.857142857142858;1;2;30;2;3;2;2;0;3;2;3;2;4.0;50.0
32;50;0;44;32;1;33.0;0;1;6;0;0;0;0;1;38;1;1;0.0;14.0;42;2;2;42;14.0;6;39;50;30;38.214285714285715;1;2;33;0;3;2;2;0;3;2;3;2;3.0;40.18181818181818
0;50;0;34;39;0;37.93333333333333;0;1;6;34;0;1;0;2;40;1;1;0.0;14.0;38;2;1;31;14.0;6;32;40;42;36.42857142857143;1;0;34;0;3;2;2;0;3;2;3;2;2.0;39.72727272727273
31;50;0;46;36;1;35.94117647058823;1;1;6;0;0;0;40;1;37;1;1;0.0;14.0;42;2;1;41;14.0;6;39;42;36;38.214285714285715;1;0;33;0;3;2;2;0;3;2;3;2;3.0;41.38461538461539
37;50;0;0;0;1;34.1764705882353;0;1;5;0;0;0;0;0;41;2;0;0.0;12.0;0;2;1;43;12.0;5;37;32;35;35.666666666666664;1;1;33;0;3;2;2;0;3;2;3;2;3.0;44.8
36;50;0;39;0;1;38.333333333333336;0;1;6;0;0;0;0;1;38;1;0;2.0;14.0;31;2;1;28;12.0;5;41;31;38;34.57142857142857;1;0;36;1;3;2;2;0;3;2;3;2;3.0;42.375
49;50;0;36;35;1;36.733333333333334;0;1;6;40;0;1;0;1;38;1;1;0.0;14.0;34;2;1;37;14.0;6;33;44;39;36.357142857142854;1;1;32;0;3;2;2;0;3;2;3;2;3.0;41.61538461538461
48;50;0;0;37;2;36.294117647058826;1;1;6;0;0;0;31;0;39;2;1;0.0;14.0;32;2;1;42;14.0;6;37;38;38;36.5;1;2;33;0;3;2;2;0;3;2;3;2;3.0;41.9
45;50;0;44;30;1;34.1764705882353;0;1;6;0;0;0;0;1;37;2;1;0.0;14.0;42;2;1;33;14.0;6;36;40;31;36.357142857142854;1;2;38;0;3;2;2;0;3;2;3;2;3.0;42.0
36;50;0;46;0;1;35.1764705882353;0;1;6;0;0;0;0;1;36;1;0;2.0;14.0;37;2;1;31;12.0;5;25;47;30;32.857142857142854;1;1;30;1;3;2;2;0;3;2;3;2;3.0;45.0
36;50;32;44;0;1;36.05882352941177;1;1;6;44;1;1;34;1;39;2;0;0.0;14.0;42;2;1;35;14.0;6;36;30;38;37.57142857142857;1;1;42;0;3;2;2;0;3;2;3;2;3.0;41.0
0;0;0;0;0;0;31.647058823529413;0;0;5;0;0;0;0;0;37;2;0;5.0;12.0;36;1;2;0;7.0;3;22;30;26;28.666666666666668;1;2;30;2;3;2;2;0;3;2;3;2;0.0;0.0
31;50;39;35;42;1;34.0;1;1;6;43;1;1;39;1;37;2;1;0.0;14.0;35;2;1;41;14.0;6;34;50;42;38.714285714285715;2;3;32;0;3;2;2;0;3;2;3;2;3.0;40.294117647058826
37;50;0;0;0;2;32.6;0;1;6;0;0;0;0;0;32;2;0;5.0;14.0;30;1;1;15;9.0;4;39;43;21;29.5;1;1;32;2;3;2;2;0;3;2;3;2;3.0;44.8
32;30;0;0;0;1;34.470588235294116;0;1;6;0;0;0;0;0;35;3;0;0.0;14.0;33;2;1;40;14.0;6;37;34;31;35.142857142857146;1;1;37;0;3;2;2;0;3;2;3;2;2.0;30.8
43;0;0;0;0;1;36.07142857142857;0;0;3;0;0;0;0;0;37;2;0;0.0;7.0;32;2;1;0;7.0;3;33;0;0;34.0;0;1;36;0;3;2;2;0;3;2;3;2;3.0;43.0
46;21;0;30;0;3;34.294117647058826;0;1;5;0;0;0;0;1;38;2;0;5.0;12.0;38;1;1;19;7.0;3;36;0;17;28.25;1;1;34;2;3;2;2;0;3;2;3;2;2.0;30.625
31;32;0;46;0;1;35.0;0;1;6;0;0;0;0;1;37;1;0;0.0;14.0;30;2;1;37;14.0;6;37;43;30;34.285714285714285;1;1;32;0;3;2;2;0;3;2;3;2;2.0;37.0
40;30;0;0;0;1;37.13333333333333;0;1;4;0;0;0;0;0;40;1;0;3.0;9.0;38;2;1;45;6.0;3;30;0;0;33.77777777777778;0;0;26;1;3;2;2;0;3;2;3;2;2.0;34.0
42;50;45;38;34;1;36.294117647058826;0;1;6;43;1;1;0;3;37;2;1;0.0;14.0;42;2;1;36;14.0;6;39;35;41;37.57142857142857;1;1;33;0;3;2;2;0;3;2;3;2;3.0;41.733333333333334
38;49;34;43;37;1;34.1764705882353;1;1;6;45;1;1;40;2;39;1;2;0.0;14.0;34;2;2;31;14.0;6;39;31;42;35.57142857142857;1;1;34;0;3;2;2;0;3;2;3;2;3.0;41.23529411764706
32;50;35;36;39;1;33.86666666666667;0;1;6;31;1;1;0;2;38;2;1;0.0;14.0;41;2;1;43;14.0;6;36;49;32;39.57142857142857;1;2;40;0;3;2;2;0;3;2;3;2;2.0;38.06666666666667
35;0;0;0;0;2;31.76923076923077;0;0;1;0;0;0;0;0;39;1;0;0.0;3.0;0;2;0;0;3.0;1;0;0;0;31.0;0;0;31;0;3;2;2;0;3;2;3;2;2.0;35.0
35;0;0;0;0;2;34.30769230769231;0;0;0;0;0;0;0;0;40;0;0;0.0;0.0;0;1;0;0;0.0;0;0;0;0;0.0;0;0;0;0;3;2;2;0;3;2;3;2;2.0;35.0
0;32;0;16;0;0;34.411764705882355;0;1;6;0;0;0;0;1;31;1;0;0.0;14.0;33;2;1;32;14.0;6;30;40;31;33.214285714285715;1;1;34;0;3;2;2;0;3;2;3;2;1.0;24.0
31;50;36;43;30;1;34.8;0;1;6;44;1;1;0;1;37;3;1;0.0;14.0;37;2;1;33;14.0;6;36;38;41;36.42857142857143;1;1;33;0;3;2;2;0;3;2;3;2;2.0;39.4
31;50;31;40;41;1;34.93333333333333;1;1;6;41;1;1;39;2;33;1;1;0.0;14.0;37;2;1;38;14.0;6;30;36;41;35.57142857142857;1;0;31;0;3;2;2;0;3;2;3;2;2.0;39.8235294117647
38;50;30;38;35;1;35.470588235294116;1;1;6;39;1;1;38;1;37;1;1;0.0;14.0;31;2;1;42;14.0;6;32;35;42;35.642857142857146;1;1;31;0;3;2;2;0;3;2;3;2;2.0;38.76470588235294
35;50;34;33;0;1;33.93333333333333;1;1;6;36;1;1;41;1;36;3;0;0.0;14.0;45;2;1;35;14.0;6;36;38;33;37.42857142857143;1;1;39;0;3;2;2;0;3;2;3;2;2.0;38.642857142857146
30;0;0;0;0;1;32.8;0;0;6;0;0;0;0;0;30;2;0;6.0;14.0;31;2;1;36;8.0;4;39;42;25;31.0;1;2;21;2;3;2;2;0;3;2;3;2;1.0;30.0
0;0;0;0;0;0;29.941176470588236;0;0;3;0;0;0;0;0;24;2;0;0.0;7.0;35;2;1;0;7.0;3;37;0;0;35.57142857142857;0;1;35;0;3;2;2;0;3;2;3;2;0.0;0.0
31;50;0;0;38;1;33.76470588235294;0;1;6;33;0;1;0;0;31;2;1;0.0;14.0;30;2;1;40;14.0;6;41;38;32;34.785714285714285;1;1;31;0;3;2;2;0;3;2;3;2;2.0;39.2
44;50;32;46;40;1;36.0;0;1;6;32;1;1;0;1;36;2;2;0.0;14.0;42;2;2;33;14.0;6;47;47;41;39.785714285714285;1;3;32;0;3;2;2;0;3;2;3;2;3.0;41.6
0;33;0;38;0;0;35.15384615384615;0;1;6;0;0;0;0;2;37;2;0;0.0;14.0;38;2;2;37;14.0;6;41;39;34;36.714285714285715;1;3;34;0;3;2;2;0;3;2;3;2;2.0;35.5
30;49;0;38;33;1;37.705882352941174;0;1;6;0;0;0;0;2;37;3;1;0.0;14.0;32;2;1;37;14.0;6;42;50;30;37.57142857142857;1;2;38;0;3;2;2;0;3;2;3;2;2.0;38.18181818181818
42;0;0;0;0;2;33.05882352941177;0;0;5;0;0;0;0;0;38;1;0;3.0;12.0;39;2;1;0;9.0;4;40;47;31;34.25;1;0;22;1;3;2;2;0;3;2;3;2;3.0;42.0
37;0;0;0;0;1;36.3;1;0;3;0;0;0;35;0;38;2;0;3.0;7.0;0;2;1;0;4.0;2;42;31;0;31.571428571428573;0;1;25;1;3;2;2;0;3;2;3;2;2.0;36.0
0;50;0;0;0;0;33.6;0;1;6;30;0;1;0;0;36;2;0;0.0;14.0;33;2;3;35;14.0;6;47;38;30;34.92857142857143;1;2;31;0;3;2;2;0;3;2;3;2;3.0;42.0
33;33;30;43;41;1;32.23529411764706;0;1;6;31;1;1;0;1;37;2;1;0.0;14.0;31;2;1;31;14.0;6;35;41;33;33.642857142857146;1;2;32;0;3;2;2;0;3;2;3;2;2.0;35.93333333333333
33;50;29;46;35;1;32.64705882352941;0;1;6;36;1;1;0;1;40;3;1;0.0;14.0;32;2;1;40;14.0;6;42;46;36;38.5;1;1;37;0;3;2;2;0;3;2;3;2;2.0;39.266666666666666
0;0;0;0;0;0;34.333333333333336;0;0;6;0;0;0;0;0;37;1;0;2.0;14.0;42;2;2;5;12.0;5;42;46;30;33.42857142857143;1;1;36;1;3;2;2;0;3;2;3;2;0.0;0.0
34;0;0;0;0;2;33.529411764705884;0;0;5;0;0;0;0;0;33;2;0;2.0;12.0;0;2;1;32;10.0;4;22;44;34;32.333333333333336;1;1;30;1;3;2;2;0;3;2;3;2;2.0;34.0
30;50;30;34;34;1;34.470588235294116;1;1;6;31;1;1;27;2;38;1;1;0.0;14.0;31;2;1;47;14.0;6;35;43;33;36.857142857142854;1;0;35;0;3;2;2;0;3;2;3;2;2.0;34.705882352941174
34;50;33;44;39;1;35.705882352941174;1;1;6;44;1;1;34;1;37;1;1;0.0;14.0;38;2;1;33;14.0;6;35;37;33;34.142857142857146;1;1;31;0;3;2;2;0;3;2;3;2;3.0;40.529411764705884
0;34;0;0;0;0;35.1764705882353;0;1;6;0;0;0;0;0;38;1;0;0.0;14.0;37;2;1;46;14.0;6;34;38;33;35.642857142857146;1;1;30;0;3;2;2;0;3;2;3;2;2.0;34.0
42;50;33;30;43;1;37.88235294117647;1;1;6;34;1;1;30;1;38;1;1;0.0;14.0;32;2;1;47;14.0;6;39;47;32;38.57142857142857;1;0;38;0;3;2;2;0;3;2;3;2;2.0;38.05882352941177
33;0;0;0;0;2;35.411764705882355;0;0;3;0;0;0;0;0;38;2;0;5.0;7.0;0;2;0;27;2.0;1;0;46;0;32.0;0;1;26;2;3;2;2;0;3;2;3;2;2.0;33.0
0;0;36;32;37;0;34.1764705882353;0;0;6;0;1;0;0;1;39;2;1;0.0;14.0;37;2;1;31;14.0;6;39;41;31;34.214285714285715;1;1;30;0;3;2;2;0;3;2;3;2;2.0;34.875
0;50;39;38;41;0;37.64705882352941;0;1;6;33;1;1;0;1;37;1;1;0.0;14.0;30;2;1;34;14.0;6;36;42;39;36.785714285714285;1;0;38;0;3;2;2;0;3;2;3;2;3.0;40.84615384615385
30;34;0;35;0;1;35.94117647058823;0;1;5;0;0;0;0;1;40;1;0;0.0;12.0;45;2;1;0;12.0;5;34;31;33;34.083333333333336;1;0;30;0;3;2;2;0;3;2;3;2;2.0;33.375
36;50;35;34;36;1;36.11764705882353;1;1;6;39;1;1;32;1;39;1;1;0.0;14.0;37;2;1;46;14.0;6;37;30;38;39.0;1;0;44;0;3;2;2;0;3;2;3;2;2.0;37.88235294117647
31;50;0;0;0;1;39.294117647058826;0;1;6;0;0;0;0;0;36;2;0;0.0;14.0;31;2;1;49;14.0;6;38;41;39;38.785714285714285;1;2;36;0;3;2;2;0;3;2;3;2;3.0;42.4
32;0;0;0;0;2;34.266666666666666;0;0;3;0;0;0;0;0;42;2;0;6.0;8.0;0;1;1;0;2.0;1;30;0;25;25.875;1;1;24;2;3;2;2;0;3;2;3;2;2.0;32.0
37;50;0;0;0;1;32.46666666666667;0;1;3;0;0;0;0;0;33;2;0;5.0;7.0;0;1;1;6;2.0;1;38;0;0;21.142857142857142;0;1;20;2;3;2;2;0;3;2;3;2;3.0;44.8
34;0;0;0;0;1;34.0;0;0;2;0;0;0;0;0;40;0;0;3.0;5.0;0;2;1;0;2.0;1;40;0;27;32.2;1;0;0;1;3;2;2;0;3;2;3;2;2.0;34.0
37;50;0;0;0;1;34.46666666666667;0;1;6;0;0;0;0;0;33;2;0;0.0;14.0;32;2;1;43;14.0;6;32;48;34;38.0;1;1;40;0;3;2;2;0;3;2;3;2;3.0;44.8
34;0;0;0;0;1;33.333333333333336;0;0;3;0;0;0;0;0;0;2;0;4.0;7.0;0;1;1;18;3.0;1;25;0;0;25.142857142857142;0;1;30;2;3;2;2;0;3;2;3;2;2.0;34.0
30;50;0;0;0;1;31.933333333333334;0;1;6;0;0;0;0;0;33;1;0;0.0;14.0;33;2;2;38;14.0;6;40;44;32;37.357142857142854;1;1;39;0;3;2;2;0;3;2;3;2;3.0;42.0
0;50;0;32;41;0;35.705882352941174;0;1;6;0;0;0;0;1;33;2;1;0.0;14.0;41;2;1;34;14.0;6;37;43;31;37.142857142857146;1;1;39;0;3;2;2;0;3;2;3;2;3.0;41.0
30;0;0;0;0;2;38.57142857142857;0;0;5;0;0;0;0;0;42;2;0;0.0;12.0;37;2;1;0;12.0;5;41;35;31;34.583333333333336;1;1;32;0;3;2;2;0;3;2;3;2;1.0;30.0
0;31;0;44;41;0;35.35294117647059;0;1;6;0;0;0;0;1;32;1;1;0.0;14.0;38;2;1;31;14.0;6;37;48;39;38.5;1;0;38;0;3;2;2;0;3;2;3;2;2.0;38.666666666666664
24;0;0;0;0;2;30.5;0;0;1;0;0;0;0;0;30;1;0;0.0;3.0;0;2;0;0;3.0;1;0;0;0;31.0;0;0;31;0;3;2;2;0;3;2;3;2;1.0;24.0
50;31;0;39;0;1;37.588235294117645;1;1;6;44;0;1;35;1;40;1;0;0.0;14.0;42;2;1;44;14.0;6;38;49;36;39.285714285714285;1;0;32;0;3;2;2;0;3;2;3;2;2.0;39.0
48;31;0;38;0;1;35.94117647058823;1;1;6;0;0;0;35;1;39;2;0;0.0;14.0;42;2;1;38;14.0;6;35;46;35;38.642857142857146;1;2;38;0;3;2;2;0;3;2;3;2;2.0;37.3
36;33;0;0;0;2;28.923076923076923;0;1;3;0;0;0;0;0;43;0;0;0.0;7.0;0;2;1;35;7.0;3;40;0;30;34.285714285714285;1;1;0;0;3;2;2;0;3;2;3;2;2.0;34.2
36;0;0;0;0;1;29.214285714285715;0;0;4;0;0;0;0;0;0;2;0;7.0;9.0;18;1;1;11;2.0;1;33;0;0;20.444444444444443;0;3;20;3;3;2;2;0;3;2;3;2;2.0;36.0
30;0;0;0;0;1;35.285714285714285;0;0;1;0;0;0;0;0;0;0;0;0.0;2.0;0;2;0;0;2.0;1;0;49;0;49.0;0;0;0;0;3;2;2;0;3;2;3;2;1.0;30.0
41;0;0;0;0;2;37.5;0;0;3;0;0;0;0;0;40;1;0;0.0;7.0;0;2;1;0;7.0;3;39;50;0;38.714285714285715;0;0;31;0;3;2;2;0;3;2;3;2;3.0;41.0
0;50;0;24;0;0;38.6;0;1;6;0;0;0;0;1;34;1;0;0.0;14.0;32;2;1;38;14.0;6;38;49;38;38.714285714285715;1;0;38;0;3;2;2;0;3;2;3;2;2.0;37.0
33;0;0;0;0;2;35.333333333333336;0;0;1;0;0;0;0;0;0;0;0;0.0;2.0;0;2;0;0;2.0;1;0;46;0;46.0;0;0;0;0;3;2;2;0;3;2;3;2;2.0;33.0
34;0;0;0;0;1;35.23529411764706;0;0;1;0;0;0;0;0;38;0;0;0.0;2.0;0;2;1;0;2.0;1;39;0;0;39.0;0;0;0;0;3;2;2;0;3;2;3;2;2.0;34.0
42;0;0;0;0;2;32.06666666666667;0;0;2;0;0;0;0;0;33;0;0;0.0;4.0;0;2;1;0;4.0;2;31;44;0;37.5;0;0;0;0;3;2;2;0;3;2;3;2;3.0;42.0
31;0;0;0;0;1;37.4;0;0;4;0;0;0;0;0;0;1;0;0.0;9.0;0;2;1;35;9.0;4;39;43;0;37.666666666666664;0;0;35;0;3;2;2;0;3;2;3;2;2.0;31.0
44;50;37;36;0;1;38.86666666666667;1;1;6;42;1;1;40;1;36;1;0;0.0;14.0;46;2;1;36;14.0;6;31;47;37;37.642857142857146;1;0;32;0;3;2;2;0;3;2;3;2;3.0;41.714285714285715
35;50;35;0;0;1;37.94117647058823;1;1;6;43;1;1;30;0;36;1;0;0.0;14.0;30;2;2;35;14.0;6;31;46;35;35.5;1;1;36;0;3;2;2;0;3;2;3;2;2.0;39.63636363636363
35;0;0;0;0;2;33.733333333333334;0;0;1;0;0;0;0;0;33;0;0;0.0;2.0;0;2;0;0;2.0;1;0;49;0;49.0;0;0;0;0;3;2;2;0;3;2;3;2;2.0;35.0
49;50;0;29;0;1;38.13333333333333;0;1;6;0;0;0;0;1;38;1;0;0.0;14.0;38;2;1;38;14.0;6;38;43;42;40.42857142857143;1;0;42;0;3;2;2;0;3;2;3;2;3.0;41.875
49;0;0;0;0;2;35.666666666666664;0;0;2;0;0;0;0;0;35;0;0;0.0;4.0;0;2;1;0;4.0;2;31;46;0;38.5;0;0;0;0;3;2;2;0;3;2;3;2;4.0;49.0
0;0;0;0;0;0;38.76923076923077;0;0;3;0;0;0;0;0;40;1;0;0.0;7.0;0;2;1;0;7.0;3;38;48;0;40.0;0;0;36;0;3;2;2;0;3;2;3;2;0.0;0.0
30;26;0;0;0;1;39.88235294117647;0;1;6;0;0;0;0;0;43;2;0;0.0;14.0;46;2;1;31;14.0;6;38;30;33;34.214285714285715;1;1;30;0;3;2;2;0;3;2;3;2;1.0;27.6
0;0;0;0;0;0;34.86666666666667;0;0;4;0;0;0;0;0;37;1;0;2.0;10.0;0;2;1;0;8.0;3;27;48;30;33.0;1;0;30;1;3;2;2;0;3;2;3;2;0.0;0.0
32;0;0;0;0;1;31.6;0;0;2;0;0;0;0;0;0;1;0;3.0;5.0;0;2;0;0;2.0;1;0;44;0;33.8;0;0;27;1;3;2;2;0;3;2;3;2;2.0;32.0
