VECES_ECO;NOTA_L_UNO;NOTA_ASP;NOTA_ELECPOT;NOTA_ECO;NOTA_MAQEL;VECES_ASP;NAC_CINCO;NOTA_AUTO;NOTA_DDP;NOTAS_RDC;VECES_ELECPOT;VECES_AUTO;VECES_MAQEL;NCC_SEIS;NCA_SEIS;VECES_IO_DOS;NAC_SEIS;NOTA_CONEM;NOTA_CTRL;NAA_SEIS;NOTA_EI_UNO;NOTA_INGECO;NCP_SEIS;PROMEDIO_SEIS;PROMEDIO_CUATRO;NOTA_TDE;EPA_SEIS;VECES_DDP;VECES_EI_UNO;NAP_SEIS;VECES_L_UNO;CAR_SEIS;CREDITOS_MAQEL;CREDITOS_EI_UNO;CREDITOS_AUTO;VECES_INGECO;CREDITOS_L_UNO;CREDITOS_ASP;CREDITOS_ELECPOT;CREDITOS_ECO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
1;48;0;0;0;0;0;6;0;50;40;0;0;0;13.0;13.0;0;5;36;0;5;0;49;0.0;41.61538461538461;36.733333333333334;35;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;24.0
0;45;0;0;0;0;0;6;0;50;0;0;0;0;10.0;10.0;1;4;0;0;4;0;48;0.0;41.9;36.294117647058826;37;2;1;0;0;1;1;3;3;2;2;2;3;3;2;3.0;45.0
1;43;32;0;34;34;1;6;0;50;0;0;0;1;11.0;11.0;0;4;44;0;4;0;45;0.0;42.0;34.1764705882353;30;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.2
1;39;0;0;38;38;0;6;0;50;0;0;0;1;8.0;8.0;0;3;46;0;3;0;36;0.0;45.0;35.1764705882353;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.285714285714285
1;40;0;32;37;37;0;6;0;50;44;1;0;1;14.0;14.0;1;6;44;32;6;0;36;0.0;41.0;36.05882352941177;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.1
1;43;0;0;0;0;0;6;0;50;43;0;0;0;17.0;17.0;1;7;35;39;7;0;31;0.0;40.294117647058826;34.0;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;21.5
1;42;0;0;0;0;0;6;0;50;0;0;0;0;5.0;5.0;0;2;0;0;2;0;37;0.0;44.8;32.6;0;2;1;0;0;1;1;3;3;2;2;2;3;3;2;1.0;21.0
1;35;0;0;0;0;0;6;0;30;0;0;0;0;5.0;5.0;0;2;0;0;2;0;32;0.0;30.8;34.470588235294116;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;17.5
1;45;0;0;0;0;0;3;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;43;0.0;43.0;36.07142857142857;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.5
0;45;0;0;0;0;0;5;0;21;0;0;0;0;8.0;5.0;0;3;30;0;2;0;46;3.0;30.625;34.294117647058826;0;2;1;0;1;1;1;3;3;2;3;2;3;3;2;3.0;45.0
1;41;0;0;36;36;0;6;0;32;0;0;0;1;8.0;8.0;0;3;46;0;3;0;31;0.0;37.0;35.0;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.42857142857143
1;37;0;0;0;0;0;4;0;30;0;0;0;0;5.0;5.0;0;2;0;0;2;0;40;0.0;34.0;37.13333333333333;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;18.5
0;0;0;0;0;0;0;6;26;50;43;0;2;0;15.0;15.0;0;6;38;45;6;0;42;0.0;41.733333333333334;36.294117647058826;34;2;1;0;0;0;1;3;3;2;1;2;3;3;2;1.0;26.0
1;0;0;0;0;0;0;6;28;49;45;0;2;0;17.0;17.0;1;7;43;34;7;0;38;0.0;41.23529411764706;34.1764705882353;37;2;1;0;0;0;2;3;3;2;1;2;3;3;2;1.0;14.0
1;45;0;0;0;0;0;6;0;50;31;0;0;0;15.0;15.0;0;6;36;35;6;0;32;0.0;38.06666666666667;33.86666666666667;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;22.5
1;39;0;0;0;0;0;6;0;32;0;0;0;0;6.0;3.0;0;2;16;0;1;0;0;3.0;24.0;34.411764705882355;0;1;1;0;1;1;0;3;3;2;0;2;3;3;2;1.0;19.5
1;37;34;0;37;37;1;6;30;50;44;0;1;1;15.0;15.0;0;6;43;36;6;0;31;0.0;39.4;34.8;30;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.083333333333336
1;44;0;0;0;0;0;6;32;50;41;0;1;0;17.0;17.0;1;7;40;31;7;0;31;0.0;39.8235294117647;34.93333333333333;41;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;25.333333333333332
1;45;35;37;37;37;1;6;32;50;39;1;1;1;17.0;17.0;1;7;38;30;7;0;38;0.0;38.76470588235294;35.470588235294116;35;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.0
0;34;0;0;0;0;0;6;31;50;36;0;1;0;14.0;14.0;1;6;33;34;6;0;35;0.0;38.642857142857146;33.93333333333333;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;32.5
0;42;0;0;0;0;0;6;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;32.8;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;42.0
1;34;0;0;0;0;0;6;30;50;33;0;1;0;10.0;10.0;0;4;0;0;4;0;31;0.0;39.2;33.76470588235294;38;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;21.333333333333332
1;37;0;38;0;0;0;6;40;50;32;1;1;0;15.0;15.0;0;6;46;32;6;0;44;0.0;41.6;36.0;40;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;29.77777777777778
0;35;0;0;0;0;0;6;0;33;0;0;0;0;6.0;6.0;0;2;38;0;2;0;0;0.0;35.5;35.15384615384615;0;2;1;0;0;1;1;3;3;2;0;2;3;3;2;2.0;35.0
1;45;0;0;0;0;0;6;0;49;0;0;0;0;11.0;11.0;0;4;38;0;4;0;30;0.0;38.18181818181818;37.705882352941174;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;22.5
1;43;0;0;0;0;0;5;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;42;0.0;42.0;33.05882352941177;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;21.5
1;34;0;0;0;0;0;6;0;50;30;0;0;0;5.0;5.0;0;2;0;0;2;0;0;0.0;42.0;33.6;0;2;1;0;0;1;0;3;3;2;0;2;3;3;2;1.0;17.0
2;0;0;0;0;0;0;6;0;33;31;0;0;0;15.0;15.0;0;6;43;30;6;0;33;0.0;35.93333333333333;32.23529411764706;41;2;1;0;0;0;0;3;3;2;1;2;3;3;2;0.0;0.0
0;44;32;0;38;38;1;6;26;50;36;0;1;1;15.0;13.0;0;6;46;29;5;0;33;2.0;39.266666666666666;32.64705882352941;35;2;1;0;1;1;0;3;3;2;1;2;3;3;2;2.0;35.0
1;44;0;0;0;0;0;6;14;50;31;0;1;0;17.0;15.0;1;7;34;30;6;0;30;2.0;34.705882352941174;34.470588235294116;34;2;1;0;1;1;1;3;3;2;1;2;3;3;2;1.0;19.333333333333332
0;41;0;41;0;0;0;6;0;50;44;1;0;0;17.0;17.0;1;7;44;33;7;0;34;0.0;40.529411764705884;35.705882352941174;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.0
1;47;0;0;0;0;0;6;0;34;0;0;0;0;3.0;3.0;0;1;0;0;1;0;0;0.0;34.0;35.1764705882353;0;2;1;0;0;1;0;3;3;2;0;2;3;3;2;1.0;23.5
1;44;0;41;0;0;0;6;25;50;34;1;1;0;17.0;17.0;1;7;30;33;7;0;42;0.0;38.05882352941177;37.88235294117647;43;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;29.0
0;35;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;0.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;35.0
0;0;0;0;0;0;0;6;0;0;0;0;0;0;8.0;8.0;0;3;32;36;3;0;0;0.0;34.875;34.1764705882353;37;2;0;0;0;0;0;3;3;2;0;2;3;3;2;0.0;0.0
1;37;0;0;0;0;0;6;0;50;33;0;0;0;13.0;13.0;0;5;38;39;5;0;0;0.0;40.84615384615385;37.64705882352941;41;2;1;0;0;1;0;3;3;2;0;2;3;3;2;1.0;18.5
1;45;0;0;0;0;0;5;0;34;0;0;0;0;8.0;8.0;0;3;35;0;3;0;30;0.0;33.375;35.94117647058823;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.5
1;0;0;32;39;39;0;6;24;50;39;1;1;1;17.0;17.0;1;7;34;35;7;0;36;0.0;37.88235294117647;36.11764705882353;36;2;1;0;0;0;0;3;3;2;1;2;3;3;2;2.0;33.9
1;40;0;0;0;0;0;6;0;50;0;0;0;0;5.0;5.0;0;2;0;0;2;0;31;0.0;42.4;39.294117647058826;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;20.0
0;34;0;0;0;0;0;3;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;32;0.0;32.0;34.266666666666666;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;34.0
1;29;0;0;0;0;0;3;0;50;0;0;0;0;5.0;5.0;0;2;0;0;2;0;37;0.0;44.8;32.46666666666667;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;14.5
0;40;0;0;0;0;0;2;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;34;0.0;34.0;34.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;2.0;40.0
1;42;0;0;0;0;0;6;0;50;0;0;0;0;5.0;5.0;0;2;0;0;2;0;37;0.0;44.8;34.46666666666667;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;21.0
0;43;0;0;0;0;0;2;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;35;0.0;35.0;30.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;43.0
1;37;0;0;0;0;0;6;0;50;0;0;0;0;5.0;5.0;0;2;0;0;2;0;30;0.0;42.0;31.933333333333334;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;18.5
0;0;0;0;0;0;0;6;0;50;0;0;0;0;9.0;9.0;0;3;32;0;3;0;0;0.0;41.0;35.705882352941174;41;2;1;0;0;0;0;3;3;2;0;2;3;3;2;0.0;0.0
0;38;0;0;0;0;0;5;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;38.57142857142857;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;38.0
0;0;0;0;0;0;0;6;0;31;0;0;0;0;9.0;9.0;0;3;44;0;3;0;0;0.0;38.666666666666664;35.35294117647059;41;2;1;0;0;0;0;3;3;2;0;2;3;3;2;0.0;0.0
0;45;0;0;0;0;0;6;0;31;44;0;0;0;12.0;12.0;1;5;39;0;5;0;50;0.0;39.0;37.588235294117645;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;45.0
0;44;0;0;0;0;0;6;0;31;0;0;0;0;10.0;10.0;1;4;38;0;4;0;48;0.0;37.3;35.94117647058823;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;44.0
0;35;0;0;0;0;0;3;0;33;0;0;0;0;5.0;5.0;0;2;0;0;2;0;36;0.0;34.2;28.923076923076923;0;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;35.0
1;45;0;0;0;0;0;4;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;36;0.0;36.0;29.214285714285715;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.5
0;35;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;36;0.0;36.0;0.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;35.0
2;39;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;35.285714285714285;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;19.5
1;45;0;0;0;0;0;3;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;41;0.0;41.0;37.5;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;22.5
1;0;0;0;0;0;0;6;0;50;0;0;0;0;6.0;3.0;0;2;24;0;1;0;0;3.0;37.0;38.6;0;2;1;0;1;0;0;3;3;2;0;2;3;3;2;0.0;0.0
1;48;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;33;0.0;33.0;35.333333333333336;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;24.0
1;34;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;35;0.0;35.0;34.2;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;17.0
0;44;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;34;0.0;34.0;35.23529411764706;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;44.0
1;48;0;0;0;0;0;2;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;42;0.0;42.0;32.06666666666667;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;24.0
1;40;0;0;0;0;0;4;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;31;0.0;31.0;37.4;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;20.0
1;49;0;0;0;0;0;6;0;50;42;0;0;0;14.0;14.0;1;6;36;37;6;0;44;0.0;41.714285714285715;38.86666666666667;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;24.5
0;49;0;0;0;0;0;6;0;50;43;0;0;0;11.0;11.0;1;5;0;35;5;0;35;0.0;39.63636363636363;37.94117647058823;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;4.0;49.0
0;0;0;0;0;0;0;6;0;50;0;0;0;0;8.0;5.0;0;3;29;0;2;0;49;3.0;41.875;38.13333333333333;0;2;1;0;1;0;0;3;3;2;1;2;3;3;2;0.0;0.0
1;46;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;40;0.0;40.0;0.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;23.0
1;39;0;0;0;0;0;2;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;32;0.0;32.0;31.6;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;19.5
0;41;0;0;0;0;0;5;0;26;0;0;0;0;7.0;2.0;1;3;0;0;1;0;34;5.0;28.285714285714285;35.46153846153846;0;1;1;0;2;1;0;3;3;2;1;2;3;3;2;3.0;41.0
2;41;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;34.666666666666664;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;20.5
0;39;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;31;0.0;31.0;25.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;39.0
0;41;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;36;0.0;36.0;35.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.0
2;44;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;34;0.0;34.0;31.7;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.0
0;42;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;31;0.0;31.0;37.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;3.0;42.0
1;44;0;0;0;0;0;6;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;32;0.0;32.0;37.13333333333333;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.0
1;40;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;50;0.0;50.0;34.0;0;2;0;0;0;1;1;3;3;2;3;2;3;3;2;1.0;20.0
0;41;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;31;0.0;31.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;41.0
0;36;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;35.07142857142857;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;36.0
0;41;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;37;0.0;37.0;36.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;3.0;41.0
0;40;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;0.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;2.0;40.0
0;49;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;50;0.0;50.0;38.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;4.0;49.0
0;44;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;32;0.0;32.0;35.6;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;3.0;44.0
1;38;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;19.0
0;39;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;42;0.0;42.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.0
1;42;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;21.0
0;38;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;42;0.0;42.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.0
0;32;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;34;0.0;34.0;0.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;2.0;32.0
