GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITOS_IYM;NOTA_ASD;VECES_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;1;9;1;20;5;382.0;68.0;68.0;65.0;50.0;58.0;58.0;41.0;0;45.0;43.0;9;4;10;2;2015;3;2;33;2;4;32;1;3;36;1;1;42;1;2;43;1;1;38;1;3;37;1;3;39;1;3;36;1;1;38;1;3;41;1;3;32;1;3;40;1;2;46;1;1;44;1;3;30;1;3;41;1;3;49;1;3;33;1;3;34;1;3;33;1;2;38;1;2;41;1;3;36;1;3;42;2;2;41;1;2;43;1;3;0;0;3;39;1;3;49;2;2;36;2;3;38;1;2;31;1;2;41;1;2;31;1;2;50;1;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;40;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;39;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.23529411764706;1;7;7;0;2;17.0;17.0;0.0;2.0;38.25;0;7;7;0;2;16.0;16.0;0.0;2.0;38.5;0;6;6;0;2;18.0;18.0;0.0;2.0;39.294117647058826;1;7;7;0;2;17.0;17.0;0.0;2.0;38.785714285714285;2;6;6;0;2;14.0;14.0;0.0;2.0;42.4;0;2;2;0;2;5.0;5.0;0.0;3.0;20.0;0;2;1;1;1;4.0;2.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;39.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;1;20;1;221;15;393.0;68.0;68.0;59.0;61.0;62.0;62.0;49.0;0;44.0;48.0;20;6;10;2;2015;3;6;31;1;4;30;1;3;33;1;1;36;1;2;43;1;1;34;2;3;45;1;3;33;1;3;44;1;1;0;0;3;32;1;3;30;1;3;38;1;2;41;1;1;45;1;3;32;2;3;32;1;3;34;1;3;35;1;3;37;1;3;0;0;2;35;1;2;27;2;3;42;1;3;30;2;2;36;1;2;35;1;3;0;0;3;25;1;3;0;0;2;24;2;3;30;1;2;0;0;2;0;0;2;32;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;34;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;46;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;37;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.23529411764706;1;7;7;0;2;17.0;17.0;0.0;2.0;34.30769230769231;0;6;6;0;2;13.0;13.0;0.0;2.0;35.833333333333336;1;6;6;0;2;18.0;18.0;0.0;2.0;34.266666666666666;2;6;5;1;2;15.0;12.0;3.0;2.0;25.875;1;3;1;2;1;8.0;2.0;6.0;1.0;32.0;1;1;1;0;2;2.0;2.0;0.0;2.0;34.0;0;1;1;0;2;2.0;2.0;0.0;2.0;46.0;0;1;1;0;2;1.0;1.0;0.0;4.0;37.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;18;1;20;5;418.0;70.0;70.0;53.0;57.0;55.0;55.0;62.0;0;56.0;61.0;18;3;10;3;2015;3;5;30;2;4;30;1;3;22;3;1;35;1;2;43;1;1;27;3;3;37;2;3;14;2;3;0;0;1;0;0;3;4;2;3;10;2;3;37;1;2;0;0;1;0;0;3;0;0;3;4;2;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;31;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;40;1;2;30;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;31.58823529411765;4;7;5;2;2;17.0;13.0;4.0;2.0;14.363636363636363;3;4;1;3;1;11.0;2.0;9.0;1.0;4.0;1;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;31.0;0;1;1;0;2;2.0;2.0;0.0;2.0;36.666666666666664;0;2;2;0;2;3.0;3.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;9;1;20;5;388.1;78.55;78.55;57.16;51.9;54.28;54.28;51.3;0;48.75;48.42;9;4;10;3;2015;3;6;41;2;4;38;1;3;41;2;1;35;1;2;42;1;1;40;2;3;35;1;3;45;1;3;42;1;1;36;1;3;38;1;3;40;1;3;44;1;2;46;1;1;30;1;3;30;1;3;38;1;3;36;1;3;32;1;3;30;2;3;0;0;2;31;1;2;40;1;3;33;1;3;17;2;2;20;1;2;44;1;3;0;0;3;0;0;3;6;1;2;20;2;3;38;1;2;0;0;2;0;0;2;37;1;2;50;1;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;29;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;43;1;2;45;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;37;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;38.588235294117645;3;7;7;0;2;17.0;17.0;0.0;2.0;40.8125;0;7;7;0;2;16.0;16.0;0.0;3.0;32.666666666666664;1;6;6;0;2;18.0;18.0;0.0;2.0;32.46666666666667;1;6;4;2;2;15.0;11.0;4.0;2.0;21.142857142857142;1;3;1;2;1;7.0;2.0;5.0;1.0;44.8;0;2;2;0;2;5.0;5.0;0.0;3.0;14.5;0;2;0;2;1;4.0;0.0;4.0;1.0;43.666666666666664;0;2;2;0;2;3.0;3.0;0.0;3.0;37.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;223;15;403.0;68.0;68.0;60.0;53.0;53.0;53.0;41.0;0;69.0;50.0;10;3;10;3;2015;3;2;34;2;4;34;1;3;35;2;1;38;1;2;42;1;1;34;1;3;36;2;3;30;1;3;42;1;1;39;1;3;35;2;3;34;1;3;40;1;2;46;1;1;44;1;3;33;2;3;35;2;3;40;1;3;44;1;3;38;1;3;29;1;2;34;2;2;0;0;3;40;1;3;35;1;2;35;1;2;30;2;3;0;0;3;27;1;3;0;0;2;0;0;3;40;1;2;0;0;2;0;0;2;34;1;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;40;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.35294117647059;3;7;7;0;2;17.0;17.0;0.0;2.0;36.375;1;7;7;0;2;16.0;16.0;0.0;2.0;39.0;2;6;6;0;2;18.0;18.0;0.0;2.0;34.0;2;6;5;1;2;14.0;12.0;2.0;2.0;32.2;0;2;1;1;2;5.0;2.0;3.0;2.0;34.0;0;1;1;0;2;2.0;2.0;0.0;2.0;40.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;91;16;408.0;70.0;70.0;54.0;56.0;57.0;57.0;56.0;0;52.0;51.0;19;5;10;3;2015;3;5;25;2;4;15;2;3;19;2;1;14;2;2;42;1;1;21;2;3;20;2;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;21.0;6;7;1;6;1;17.0;1.0;16.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;7;1;20;5;392.0;64.0;64.0;63.0;47.0;62.0;62.0;51.0;0;49.0;43.0;7;5;10;2;2015;3;5;0;1;4;0;1;3;0;1;1;0;1;2;0;1;1;10;1;3;0;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;1.7647058823529411;0;7;0;7;1;17.0;0.0;17.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;8;1;20;5;409.8;63.47;63.47;59.37;63.72;54.28;54.28;64.45;0;48.75;50.87;8;3;10;3;2015;3;7;32;2;4;34;1;3;38;1;1;38;1;2;43;1;1;35;1;3;32;2;3;0;0;3;32;1;1;0;0;3;0;0;3;0;0;3;30;1;2;48;1;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;48;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;34.588235294117645;2;7;7;0;2;17.0;17.0;0.0;2.0;35.0;0;3;3;0;2;4.0;4.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;48.0;0;1;1;0;2;1.0;1.0;0.0;4.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;222;21;419.45;67.28;67.28;49.63;59.53;60.38;60.38;62.09;0;52.03;68.41;20;6;10;3;2015;3;5;45;1;4;38;1;3;34;1;1;37;1;2;43;1;1;38;1;3;40;1;3;9;1;3;0;0;1;0;0;3;20;1;3;19;1;3;0;0;2;0;0;1;0;0;3;0;0;3;20;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;39.94117647058823;0;7;7;0;2;17.0;17.0;0.0;2.0;16.0;0;3;0;3;1;9.0;0.0;9.0;1.0;20.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;22;0;226;15;421.82;65.86;65.86;48.41;63.77;63.25;63.25;56.48;0;56.94;73.23;7;5;10;2;2015;3;5;6;2;4;8;2;3;44;2;1;43;1;2;8;1;1;11;2;3;7;2;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;14.117647058823529;5;7;2;5;1;17.0;3.0;14.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;2;93;22;400.0;58.0;58.0;56.0;61.0;61.0;61.0;50.0;0;53.0;54.0;20;6;10;1;2015;3;5;34;3;4;33;1;3;38;1;1;35;1;2;35;1;1;32;1;3;31;2;3;31;1;3;39;1;1;34;1;3;28;2;3;20;2;3;50;1;2;45;1;1;35;1;3;0;0;3;28;2;3;29;1;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;3;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;36;2;2;34;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;35;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;33.35294117647059;2;7;7;0;2;17.0;17.0;0.0;2.0;32.6875;2;7;5;2;2;16.0;10.0;6.0;2.0;30.666666666666668;1;3;1;2;2;9.0;3.0;6.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;1;1;0;1;1;2.0;0.0;2.0;0.0;35.333333333333336;1;2;2;0;2;3.0;3.0;0.0;2.0;35.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;231;7;392.0;63.0;63.0;56.0;53.0;63.0;63.0;58.0;0;49.0;49.0;8;3;10;2;2015;3;5;0;1;4;0;1;3;0;1;1;0;1;2;0;1;1;10;1;3;1;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;1.9411764705882353;0;7;0;7;1;17.0;0.0;17.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;13;1;20;5;374.0;66.0;66.0;52.0;49.0;48.0;48.0;54.0;0;52.0;60.0;13;1;7;3;2015;3;5;11;2;4;6;2;3;17;2;1;26;2;2;42;1;1;14;2;3;13;2;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;14.941176470588236;6;7;1;6;1;17.0;1.0;16.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
