NOTA_GEO_FIS;NOTA_L_DOS;NOTA_ECUA;CAR_CINCO;NOTA_CARTO;NOTA_LEGIC;NOTA_GEOGEO;NOTA_POO;NOTA_CFJC;NOTA_INGECO;VECES_L_DOS;NOTA_SUELOS;NOTA_FOTO;NAA_SEIS;NCA_SEIS;NOTA_HSE;NOTA_SIG;NOTA_ME;NOTA_EE_UNO;NOTA_PROGB;CAR_SEIS;VECES_CARTO;NOTA_TOP;LITERATURA_ICFES;VECES_EE_UNO;NOTAS_SISC;NCP_SEIS;VECES_BD;NCC_SEIS;NAP_SEIS;VECES_GEO_FIS;VECES_SIG;NAC_SEIS;EPA_SEIS;VECES_INGECO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_CINCO;PROMEDIO_CUATRO;PROMEDIO_SEIS;VECES_LEGIC;CREDITOS_GEO_FIS;CREDITOS_L_DOS;CREDITOS_EE_UNO;CREDITOS_INGECO;CREDITOS_LEGIC;VECES_HSE;CREDITOS_SIG;RENDIMIENTO_SIETE;PROMEDIO_SIETE
30;35;39;0;42;43;35;40;34;33;1;39;41;7;15.0;42;41;34;43;44;0;1;30;68.0;1.0;33;0.0;1;15.0;0;1;1;7;2;1;37.11764705882353;37.46666666666667;38.27777777777778;39.88235294117647;37.53333333333333;1;3;2;2;2;2;1;3;3.0;41.4375
42;50;50;0;41;40;36;43;38;43;1;48;48;7;15.0;45;42;48;44;41;0;1;42;63.0;1.0;39;0.0;1;15.0;0;1;1;7;2;1;42.05882352941177;37.8;40.55555555555556;44.470588235294116;43.4;1;3;2;2;2;2;1;3;4.0;46.0625
30;50;38;2;37;38;39;30;31;32;1;43;32;7;15.0;44;34;30;43;37;2;1;45;58.0;1.0;30;0.0;2;15.0;0;4;1;7;2;2;37.1764705882353;33.06666666666667;34.77777777777778;36.76470588235294;37.46666666666667;1;3;2;2;2;2;1;3;2.0;33.5
30;49;37;0;45;39;40;31;31;47;1;35;39;7;15.0;43;41;32;44;37;0;1;34;63.0;1.0;39;0.0;1;15.0;0;1;1;7;2;1;36.35294117647059;34.06666666666667;40.333333333333336;38.88235294117647;40.93333333333333;1;3;2;2;2;2;1;3;4.0;46.3125
37;44;44;0;47;40;35;49;49;39;1;43;48;7;15.0;46;43;40;50;35;0;1;34;57.0;1.0;35;0.0;1;15.0;0;1;1;7;2;1;36.35294117647059;38.13333333333333;41.22222222222222;42.1764705882353;42.13333333333333;1;3;2;2;2;2;1;3;3.0;44.125
36;50;36;1;43;43;40;47;39;39;1;36;45;7;15.0;45;44;40;44;30;0;1;39;69.0;1.0;33;0.0;1;15.0;0;1;1;7;2;1;37.1764705882353;37.0;40.22222222222222;40.94117647058823;42.46666666666667;1;3;2;2;2;2;1;3;2.0;39.875
30;41;34;0;38;40;37;39;38;33;1;45;39;7;15.0;43;39;33;45;37;0;1;40;69.0;1.0;38;0.0;1;15.0;0;1;1;7;2;1;35.35294117647059;37.06666666666667;35.72222222222222;39.411764705882355;37.86666666666667;1;3;2;2;2;2;1;3;3.0;42.5
34;39;40;0;41;37;38;37;44;34;1;42;38;7;15.0;42;40;37;50;38;0;1;35;63.0;1.0;41;0.0;1;15.0;0;1;1;7;2;1;39.294117647058826;36.6;38.22222222222222;39.529411764705884;38.93333333333333;1;3;2;2;2;2;1;3;2.0;39.625
30;44;39;1;42;43;39;46;36;33;1;34;32;7;15.0;45;31;30;34;30;0;1;30;57.0;1.0;30;0.0;2;15.0;0;1;1;7;2;1;33.11764705882353;33.733333333333334;35.44444444444444;39.0;35.733333333333334;1;3;2;2;2;2;1;3;2.0;37.125
30;44;36;1;40;36;32;40;37;47;1;40;40;7;15.0;42;39;30;48;30;1;1;35;63.0;1.0;36;0.0;1;15.0;0;4;1;7;2;1;31.647058823529413;32.46666666666667;34.72222222222222;35.94117647058823;39.93333333333333;1;3;2;2;2;2;1;3;2.0;35.5
31;32;32;0;38;35;45;42;38;40;1;36;38;7;15.0;42;40;32;47;35;1;1;34;63.0;1.0;38;0.0;1;15.0;0;1;1;7;2;2;33.529411764705884;34.333333333333336;36.55555555555556;41.94117647058823;37.53333333333333;1;3;2;2;2;2;1;3;2.0;36.9375
34;45;30;2;38;35;43;38;40;38;1;35;44;7;15.0;33;40;30;31;30;2;1;32;78.0;1.0;34;0.0;1;15.0;0;2;1;7;2;2;34.1764705882353;34.666666666666664;34.833333333333336;40.35294117647059;36.86666666666667;1;3;2;2;2;2;1;3;2.0;39.5625
30;39;33;1;41;37;38;35;36;32;1;43;36;7;15.0;46;33;37;49;36;2;1;39;62.0;1.0;31;0.0;1;15.0;0;2;1;7;2;2;34.705882352941174;34.266666666666666;39.388888888888886;40.294117647058826;36.6;1;3;2;2;2;2;1;3;2.0;38.3125
31;43;39;2;38;37;36;45;37;30;1;42;45;7;15.0;40;30;30;35;31;0;1;36;50.0;1.0;32;0.0;2;15.0;0;1;1;7;2;1;33.294117647058826;34.0;33.666666666666664;39.76470588235294;34.2;1;3;2;2;2;2;1;3;2.0;36.25
0;0;0;0;0;0;0;0;32;0;0;24;10;0;0.0;0;0;0;0;8;0;0;32;63.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;27.0;33.2;0.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;0;15;0;0;0;34;0;0.0;0;0;0;0;33;0;0;34;69.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;32.529411764705884;32.8;0.0;13.166666666666666;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;44;34;0;42;39;40;48;30;36;1;38;43;7;15.0;48;39;41;45;40;2;1;30;57.0;1.0;39;0.0;1;15.0;0;2;1;7;2;2;34.1764705882353;40.2;39.388888888888886;40.470588235294116;38.86666666666667;1;3;2;2;2;2;1;3;3.0;41.375
32;46;41;0;46;41;34;38;36;35;1;44;43;7;15.0;48;38;38;46;30;0;1;36;68.0;1.0;39;0.0;1;15.0;0;1;1;7;2;1;32.88235294117647;37.13333333333333;39.72222222222222;38.94117647058823;39.6;1;3;2;2;2;2;1;3;3.0;41.25
30;41;31;0;44;40;38;42;42;39;1;43;42;7;15.0;44;35;33;46;47;1;1;35;63.0;1.0;38;0.0;1;15.0;0;2;1;7;2;1;39.11764705882353;38.13333333333333;36.666666666666664;40.1764705882353;38.06666666666667;1;3;2;2;2;2;1;3;3.0;42.8125
32;46;30;2;37;40;36;37;37;50;2;46;34;7;15.0;45;36;30;44;30;3;1;30;69.0;1.0;35;0.0;1;15.0;0;2;1;7;2;3;34.11764705882353;34.86666666666667;37.111111111111114;39.94117647058823;40.6;1;3;2;2;2;2;1;3;3.0;40.75
30;39;35;2;45;40;35;40;38;37;1;42;42;7;15.0;37;35;30;45;31;2;1;30;78.0;1.0;32;0.0;1;15.0;0;2;1;7;2;2;32.23529411764706;34.666666666666664;36.666666666666664;43.0;36.93333333333333;1;3;2;2;2;2;1;3;2.0;39.9375
30;40;37;0;43;42;43;45;38;33;1;34;34;7;15.0;45;36;34;49;44;0;1;33;63.0;1.0;31;0.0;1;15.0;0;1;1;7;2;1;35.94117647058823;39.333333333333336;37.333333333333336;42.470588235294116;38.06666666666667;1;3;2;2;2;2;1;3;3.0;42.875
30;48;41;1;39;35;34;47;34;35;1;41;40;7;15.0;46;36;48;45;40;0;1;30;62.0;1.0;34;0.0;1;15.0;0;1;1;7;2;1;36.23529411764706;37.46666666666667;36.166666666666664;39.23529411764706;38.0;1;3;2;2;2;2;1;3;2.0;36.0
50;39;46;0;48;45;46;50;38;48;1;48;45;7;15.0;43;45;46;43;48;0;1;44;62.0;1.0;38;0.0;1;15.0;0;1;1;7;2;1;44.11764705882353;39.6;43.55555555555556;46.64705882352941;45.2;1;3;2;2;2;2;1;3;4.0;46.4375
30;45;38;1;42;36;36;32;42;33;1;36;44;7;15.0;46;33;32;34;40;1;1;37;58.0;1.0;34;0.0;1;15.0;0;2;1;7;2;1;35.529411764705884;34.4;35.05555555555556;40.35294117647059;35.4;1;3;2;2;2;2;1;3;2.0;38.3125
0;0;0;0;0;0;0;0;39;0;0;0;0;0;0.0;0;0;0;15;21;0;0;17;69.0;1.0;0;2.0;0;2.0;1;0;0;1;1;0;23.333333333333332;29.733333333333334;0.0;20.0;15.0;0;3;2;2;2;2;0;3;0.0;0.0
35;41;40;0;40;39;37;40;34;35;1;34;47;7;15.0;37;37;31;44;41;0;1;30;57.0;1.0;34;0.0;1;15.0;0;1;1;7;2;1;36.23529411764706;35.06666666666667;37.27777777777778;37.588235294117645;38.06666666666667;1;3;2;2;2;2;1;3;3.0;41.8125
0;0;0;1;0;0;0;0;42;0;0;34;42;1;2.0;16;0;0;31;26;0;0;30;63.0;1.0;0;1.0;0;3.0;1;0;0;2;1;0;29.88235294117647;35.733333333333334;27.0;17.428571428571427;26.0;0;3;2;2;2;2;1;3;0.0;0.0
30;40;35;1;41;37;42;41;38;30;1;37;44;7;15.0;46;34;40;45;40;0;1;38;63.0;1.0;38;0.0;1;15.0;0;1;1;7;2;1;36.705882352941174;38.93333333333333;36.833333333333336;42.0;36.13333333333333;1;3;2;2;2;2;1;3;3.0;44.0625
38;43;42;0;47;40;42;40;45;45;1;43;43;7;15.0;48;39;39;50;45;0;1;37;62.0;1.0;36;0.0;1;15.0;0;1;1;7;2;1;42.470588235294116;44.8;41.388888888888886;44.11764705882353;42.333333333333336;1;3;2;2;2;2;1;3;4.0;45.1875
34;39;36;1;42;43;32;42;38;33;1;39;41;7;15.0;42;39;36;41;33;1;1;37;54.0;1.0;37;0.0;1;15.0;0;2;1;7;2;1;34.588235294117645;37.666666666666664;36.05555555555556;41.1764705882353;38.2;1;3;2;2;2;2;1;3;3.0;40.375
36;36;35;0;45;38;40;35;36;30;1;39;35;7;15.0;43;34;34;44;38;0;1;30;62.0;1.0;32;0.0;1;15.0;0;1;1;7;2;1;34.88235294117647;34.733333333333334;34.833333333333336;37.35294117647059;36.6;1;3;2;2;2;2;1;3;2.0;39.875
31;37;32;2;40;35;35;40;40;31;1;37;42;7;15.0;41;39;42;43;36;1;1;40;57.0;1.0;30;0.0;2;15.0;0;4;1;7;2;1;35.8235294117647;34.8;37.666666666666664;38.76470588235294;36.2;1;3;2;2;2;2;1;3;2.0;36.0625
30;43;30;3;43;43;46;48;31;38;1;39;40;7;15.0;41;40;35;50;33;0;1;38;56.32;1.0;38;0.0;1;15.0;0;1;1;7;2;1;38.88235294117647;42.2;38.0;43.88235294117647;39.93333333333333;1;3;2;2;2;2;1;3;2.0;37.6875
30;46;35;0;37;34;30;42;37;34;1;35;30;7;15.0;43;32;32;42;37;1;1;37;58.0;1.0;38;0.0;1;15.0;0;1;1;7;2;2;36.529411764705884;38.93333333333333;35.05555555555556;37.470588235294116;36.06666666666667;1;3;2;2;2;2;1;3;3.0;40.125
30;39;34;1;40;40;35;45;37;37;1;33;43;7;15.0;45;32;32;47;30;1;1;30;57.0;1.0;35;0.0;1;15.0;0;1;1;7;2;2;30.764705882352942;34.86666666666667;38.0;39.294117647058826;37.13333333333333;1;3;2;2;2;2;1;3;3.0;42.5
50;41;41;0;49;43;42;50;37;48;1;44;45;7;15.0;44;45;44;50;36;0;1;42;69.0;1.0;40;0.0;1;15.0;0;1;1;7;2;1;38.294117647058826;40.06666666666667;41.44444444444444;45.23529411764706;46.2;1;3;2;2;2;2;1;3;4.0;46.9375
37;42;32;1;37;38;37;47;30;37;1;39;42;7;15.0;39;33;32;46;38;1;1;31;53.0;1.0;32;0.0;1;15.0;0;2;1;7;2;1;34.64705882352941;38.666666666666664;33.333333333333336;39.1764705882353;38.333333333333336;1;3;2;2;2;2;1;3;2.0;35.625
0;0;0;0;0;0;0;0;40;0;0;20;11;0;0.0;0;0;0;3;9;0;0;32;54.35;1.0;0;2.0;0;2.0;1;0;0;1;1;0;19.09090909090909;31.866666666666667;0.0;19.0;3.0;0;3;2;2;2;2;0;3;0.0;0.0
30;41;31;3;40;43;31;30;34;39;1;32;42;7;15.0;38;35;33;37;36;0;1;30;78.0;1.0;35;0.0;1;15.0;0;1;1;7;2;1;34.411764705882355;35.53333333333333;34.166666666666664;35.8235294117647;36.86666666666667;1;3;2;2;2;2;1;3;2.0;37.875
0;0;0;0;0;0;0;0;34;0;0;0;0;0;0.0;0;0;0;28;0;0;0;32;58.0;1.0;0;2.0;0;2.0;1;0;0;1;1;0;35.75;34.53333333333333;0.0;0.0;28.0;0;3;2;2;2;2;0;3;0.0;0.0
30;37;40;0;43;40;39;48;39;40;1;40;39;7;15.0;45;33;42;38;35;2;1;32;68.0;1.0;36;0.0;1;15.0;0;2;1;7;2;2;34.35294117647059;35.06666666666667;38.27777777777778;41.35294117647059;36.266666666666666;1;3;2;2;2;2;1;3;3.0;42.5
30;48;39;0;45;45;41;41;33;44;1;36;41;7;15.0;43;40;46;49;36;0;1;36;54.0;1.0;40;0.0;1;15.0;0;1;1;7;2;1;38.470588235294116;38.53333333333333;40.833333333333336;41.94117647058823;41.666666666666664;1;3;2;2;2;2;1;3;4.0;47.4375
30;34;32;2;37;42;38;50;38;49;1;36;30;7;15.0;39;31;31;46;34;1;1;39;50.0;1.0;36;0.0;2;15.0;0;1;1;7;2;2;36.94117647058823;38.46666666666667;32.666666666666664;36.0;37.6;1;3;2;2;2;2;1;3;2.0;36.875
0;0;0;0;0;0;0;13;32;0;0;32;35;0;0.0;0;0;0;0;31;0;0;35;58.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;19.058823529411764;34.8;0.0;12.75;0.0;0;3;2;2;2;2;0;3;0.0;0.0
32;31;38;1;40;41;38;36;34;36;1;35;45;7;15.0;38;33;32;35;30;2;1;31;50.0;1.0;35;0.0;1;15.0;0;2;1;7;2;2;32.11764705882353;35.333333333333336;36.94444444444444;39.529411764705884;34.6;1;3;2;2;2;2;1;3;2.0;36.875
30;40;32;2;40;36;37;47;37;41;1;38;38;7;15.0;44;34;30;33;36;0;1;36;58.0;1.0;37;0.0;2;15.0;0;1;1;7;2;1;35.88235294117647;32.86666666666667;34.833333333333336;39.529411764705884;35.733333333333334;1;3;2;2;2;2;1;3;2.0;38.3125
30;43;32;1;39;37;33;33;30;42;1;36;40;7;15.0;44;40;36;39;30;0;1;34;53.0;1.0;30;0.0;1;15.0;0;1;1;7;2;1;34.705882352941174;36.2;35.166666666666664;40.35294117647059;38.4;1;3;2;2;2;2;1;3;2.0;38.75
31;42;39;1;42;42;35;46;33;33;1;41;41;7;15.0;44;40;31;49;46;0;1;32;54.0;1.0;36;0.0;1;15.0;0;1;1;7;2;1;35.0;35.6;36.55555555555556;41.11764705882353;39.266666666666666;1;3;2;2;2;2;1;3;3.0;41.75
31;44;37;2;42;37;33;45;38;32;1;41;42;7;15.0;46;31;32;41;33;0;1;30;53.0;1.0;30;0.0;1;15.0;0;1;1;7;2;1;34.05882352941177;35.6;34.44444444444444;37.529411764705884;36.0;1;3;2;2;2;2;1;3;2.0;36.3125
36;46;38;1;44;42;32;48;30;31;1;36;41;7;15.0;46;43;31;45;30;0;1;36;57.0;1.0;30;0.0;1;15.0;0;1;1;7;2;1;34.0;35.333333333333336;35.833333333333336;38.470588235294116;40.733333333333334;1;3;2;2;2;2;1;3;2.0;38.625
38;38;30;0;47;43;47;49;39;44;1;41;42;7;15.0;42;43;33;49;45;0;1;30;58.0;1.0;40;0.0;1;15.0;0;1;1;7;2;1;35.0;38.2;41.388888888888886;45.76470588235294;42.2;1;3;2;2;2;2;1;3;3.0;44.875
35;41;33;0;46;40;32;34;31;32;1;40;48;7;15.0;43;31;43;45;30;2;1;31;58.0;1.0;30;0.0;1;15.0;0;2;1;7;2;2;33.35294117647059;35.86666666666667;37.22222222222222;38.705882352941174;37.13333333333333;1;3;2;2;2;2;1;3;2.0;37.5625
34;32;35;0;45;37;34;47;36;37;1;30;39;7;15.0;45;37;35;34;31;0;1;35;50.0;1.0;40;0.0;1;15.0;0;1;1;7;2;1;33.470588235294116;36.2;38.166666666666664;38.411764705882355;35.86666666666667;1;3;2;2;2;2;1;3;2.0;38.0
31;41;37;0;42;35;35;45;33;35;1;37;46;7;15.0;41;35;37;39;37;0;1;30;69.0;1.0;36;0.0;1;15.0;0;1;1;7;2;1;32.76470588235294;35.6;36.666666666666664;39.0;35.93333333333333;1;3;2;2;2;2;1;3;2.0;38.1875
35;35;36;0;44;37;30;40;34;34;1;35;31;7;15.0;44;33;36;38;41;2;1;35;63.0;1.0;33;0.0;1;15.0;0;2;1;7;2;2;34.8235294117647;34.46666666666667;35.27777777777778;37.23529411764706;35.733333333333334;1;3;2;2;2;2;1;3;2.0;36.9375
37;39;37;1;43;40;30;43;37;37;1;40;48;7;15.0;41;39;38;49;35;0;1;31;63.0;1.0;30;0.0;2;15.0;0;1;1;7;2;1;34.64705882352941;34.86666666666667;35.888888888888886;39.0;39.93333333333333;1;3;2;2;2;2;1;3;2.0;37.0625
0;0;24;1;0;0;0;37;35;0;0;37;40;0;0.0;0;0;0;0;32;0;0;34;54.0;0.0;37;0.0;2;0.0;0;0;0;0;1;0;32.705882352941174;32.733333333333334;31.5;38.44444444444444;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;42;39;2;41;42;36;45;31;40;1;40;40;7;15.0;45;34;34;35;38;0;1;32;69.0;1.0;30;0.0;1;15.0;0;1;1;7;2;1;33.64705882352941;34.13333333333333;35.0;42.64705882352941;37.0;1;3;2;2;2;2;1;3;2.0;39.6875
34;41;43;0;45;39;40;42;33;44;1;44;42;7;15.0;45;38;46;50;40;0;1;50;63.0;1.0;38;0.0;1;15.0;0;1;1;7;2;1;42.529411764705884;39.86666666666667;41.388888888888886;43.529411764705884;40.6;1;3;2;2;2;2;1;3;4.0;45.5625
30;34;39;2;34;35;40;42;35;37;1;33;36;7;15.0;45;30;30;30;32;1;1;35;58.0;1.0;35;0.0;1;15.0;0;1;1;7;2;2;34.705882352941174;33.93333333333333;34.611111111111114;40.35294117647059;33.13333333333333;1;3;2;2;2;2;1;3;2.0;36.875
30;42;40;0;43;37;31;40;41;35;1;37;45;7;15.0;42;41;30;44;34;1;1;31;54.0;1.0;30;0.0;1;15.0;0;2;1;7;2;1;35.23529411764706;34.46666666666667;33.94444444444444;35.470588235294116;38.06666666666667;1;3;2;2;2;2;1;3;2.0;36.25
30;34;39;0;42;33;32;33;30;42;1;37;43;7;15.0;47;41;34;43;41;0;1;37;63.0;1.0;32;0.0;1;15.0;0;1;1;7;2;1;38.0;33.13333333333333;35.05555555555556;39.294117647058826;37.6;1;3;2;2;2;2;1;3;3.0;41.0625
32;36;33;1;34;30;39;45;33;36;1;40;36;7;15.0;45;30;31;39;30;1;1;35;63.0;1.0;36;0.0;1;15.0;0;1;1;7;2;2;33.11764705882353;34.46666666666667;32.77777777777778;36.705882352941174;34.2;1;3;2;2;2;2;1;3;2.0;33.0625
0;0;0;0;0;0;0;0;29;0;0;0;0;0;0.0;0;0;0;0;32;0;0;33;62.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;30.90909090909091;32.93333333333333;0.0;32.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;42;44;0;46;42;41;34;33;42;1;43;40;7;15.0;45;30;44;49;34;0;1;46;57.0;1.0;32;0.0;1;15.0;0;1;1;7;2;1;37.1764705882353;40.266666666666666;38.611111111111114;43.35294117647059;38.333333333333336;1;3;2;2;2;2;1;3;2.0;39.0
30;41;39;0;45;40;38;33;34;31;1;39;41;7;15.0;39;43;37;44;30;0;1;32;78.0;1.0;32;0.0;1;15.0;0;1;1;7;2;1;34.411764705882355;36.46666666666667;39.5;44.470588235294116;38.0;1;3;2;2;2;2;1;3;3.0;42.0
30;43;30;3;41;39;32;30;35;33;1;41;44;7;15.0;34;32;34;45;31;0;1;35;63.0;1.0;30;0.0;2;15.0;0;1;1;7;2;1;33.64705882352941;34.13333333333333;34.05555555555556;37.588235294117645;36.0;1;3;2;2;2;2;1;3;2.0;35.25
36;38;44;1;42;42;38;48;31;35;1;37;43;7;15.0;45;42;40;34;33;1;1;36;63.0;1.0;37;0.0;1;15.0;0;2;1;7;2;1;34.588235294117645;36.266666666666666;41.111111111111114;39.529411764705884;38.46666666666667;1;3;2;2;2;2;1;3;3.0;41.375
32;43;39;1;44;40;31;35;30;30;1;40;36;7;15.0;37;32;44;48;32;1;1;38;61.0;1.0;37;0.0;1;15.0;0;2;1;7;2;1;34.529411764705884;36.266666666666666;38.5;36.05882352941177;36.733333333333334;1;3;2;2;2;2;1;3;2.0;39.6875
31;37;38;0;44;36;39;48;33;35;1;33;34;7;15.0;33;35;30;45;32;0;1;37;63.0;1.0;34;0.0;1;15.0;0;1;1;7;2;1;34.88235294117647;35.0;38.0;42.705882352941174;35.8;1;3;2;2;2;2;1;3;2.0;38.3125
35;44;31;1;34;43;38;38;34;30;1;38;30;7;15.0;45;37;30;42;30;0;1;34;64.85;1.0;30;0.0;1;15.0;0;1;1;7;2;1;34.64705882352941;34.666666666666664;33.111111111111114;39.411764705882355;38.6;1;3;2;2;2;2;1;3;2.0;34.375
41;36;31;0;42;39;37;48;38;39;1;36;38;7;15.0;45;39;37;42;33;0;1;46;63.0;1.0;33;0.0;1;15.0;0;1;1;7;2;1;35.88235294117647;37.333333333333336;37.5;39.8235294117647;39.8;1;3;2;2;2;2;1;3;3.0;43.0625
34;41;30;1;43;41;39;32;32;36;3;30;35;7;15.0;36;31;32;39;45;2;1;32;59.0;1.0;30;0.0;1;15.0;0;2;1;7;2;1;33.470588235294116;32.8;34.333333333333336;37.23529411764706;36.333333333333336;1;3;2;2;2;2;1;3;2.0;33.9375
35;36;36;1;41;43;38;31;39;32;1;33;39;7;15.0;32;36;42;49;30;1;1;38;69.0;1.0;37;0.0;1;15.0;0;2;1;7;2;1;34.294117647058826;37.46666666666667;39.05555555555556;41.64705882352941;37.666666666666664;1;3;2;2;2;2;1;3;3.0;40.6875
0;26;0;0;0;0;0;13;45;0;2;2;15;0;0.0;0;0;0;0;31;1;0;35;61.0;0.0;0;2.0;0;2.0;1;0;0;1;1;0;30.714285714285715;32.266666666666666;0.0;33.0;26.0;0;3;2;2;2;2;0;3;0.0;0.0
36;38;33;1;42;35;37;31;37;38;1;41;40;7;15.0;46;31;33;47;30;1;1;35;52.0;1.0;30;0.0;1;15.0;0;1;1;7;2;2;32.1764705882353;34.86666666666667;35.111111111111114;38.1764705882353;37.53333333333333;1;3;2;2;2;2;1;3;2.0;37.125
21;37;42;3;41;38;42;40;38;38;1;34;41;6;12.0;40;40;31;48;32;1;1;35;63.0;1.0;30;3.0;1;15.0;1;4;1;7;2;1;34.1764705882353;35.46666666666667;36.111111111111114;37.23529411764706;36.333333333333336;1;3;2;2;2;2;1;3;2.0;35.69230769230769
33;46;35;1;46;42;39;32;32;38;1;35;31;7;15.0;43;44;43;46;38;0;1;32;72.0;1.0;30;0.0;1;15.0;0;1;1;7;2;1;32.94117647058823;35.46666666666667;38.72222222222222;40.76470588235294;41.2;1;3;2;2;2;2;1;3;2.0;39.8125
30;49;38;0;42;40;43;40;41;32;1;42;46;7;15.0;44;36;34;46;37;0;1;35;59.0;1.0;37;0.0;1;15.0;0;1;1;7;2;1;35.705882352941174;36.06666666666667;38.44444444444444;44.470588235294116;38.4;1;3;2;2;2;2;1;3;3.0;42.875
0;0;29;0;41;0;0;30;34;30;0;33;36;2;3.0;41;0;0;0;32;0;1;33;59.0;0.0;0;0.0;0;3.0;0;0;0;2;2;1;32.64705882352941;37.2;36.6;41.44444444444444;33.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
35;34;33;0;41;34;43;31;34;32;1;34;39;7;15.0;39;39;32;46;32;1;1;39;58.0;1.0;30;0.0;1;15.0;0;2;1;7;2;1;33.470588235294116;36.4;36.833333333333336;38.76470588235294;36.86666666666667;1;3;2;2;2;2;1;3;2.0;39.0625
30;40;42;2;41;41;37;44;32;30;2;37;39;7;15.0;37;32;41;45;36;2;1;36;63.0;1.0;30;0.0;1;15.0;0;2;1;7;2;1;34.64705882352941;33.86666666666667;35.611111111111114;41.94117647058823;35.666666666666664;1;3;2;2;2;2;1;3;2.0;36.1875
0;45;10;0;0;0;0;39;35;0;1;47;4;1;2.0;0;0;0;0;36;0;0;40;57.0;0.0;0;0.0;1;2.0;0;0;0;1;2;0;38.05882352941177;35.666666666666664;3.0;38.333333333333336;45.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;0;13;0;0;32;30;0;0.0;0;0;0;0;35;0;0;39;54.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;32.81818181818182;34.86666666666667;0.0;16.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;37;30;1;42;38;34;42;34;31;1;35;37;7;15.0;38;36;31;33;30;0;1;34;52.56;1.0;36;0.0;1;15.0;0;1;1;7;2;1;34.0;37.4;35.888888888888886;41.35294117647059;34.266666666666666;1;3;2;2;2;2;1;3;2.0;35.6875
32;40;41;1;44;42;37;32;31;48;1;35;47;7;15.0;41;35;33;38;32;1;1;34;56.0;1.0;30;0.0;1;15.0;0;4;1;7;2;1;33.8235294117647;35.53333333333333;35.05555555555556;39.11764705882353;38.53333333333333;1;3;2;2;2;2;1;3;2.0;35.125
17;38;30;2;40;42;37;35;39;36;1;33;30;6;12.0;30;34;30;31;30;0;1;34;46.16;1.0;30;3.0;1;15.0;1;1;1;7;2;1;32.1764705882353;33.666666666666664;35.22222222222222;40.05882352941177;31.8;1;3;2;2;2;2;1;3;2.0;35.84615384615385
44;47;39;1;47;41;35;47;39;46;1;40;39;6;13.0;41;42;31;0;34;1;1;38;62.0;0.0;30;0.0;1;13.0;0;3;1;6;2;1;34.05882352941177;37.0;35.888888888888886;41.0;43.61538461538461;1;3;2;2;2;2;1;3;3.0;40.5625
32;32;34;2;43;31;31;47;39;32;1;30;30;7;15.0;46;44;32;44;33;0;1;30;59.0;1.0;32;0.0;1;15.0;0;1;1;7;2;1;32.11764705882353;33.6;36.72222222222222;37.35294117647059;36.8;1;3;2;2;2;2;1;3;2.0;37.875
33;41;38;1;43;40;34;40;30;44;1;36;46;7;15.0;41;38;34;32;38;1;1;38;78.0;1.0;36;0.0;1;15.0;0;2;1;7;2;1;35.411764705882355;33.93333333333333;36.166666666666664;39.294117647058826;37.86666666666667;1;3;2;2;2;2;1;3;2.0;38.5625
36;45;39;0;40;41;34;44;36;45;1;37;31;7;15.0;42;36;34;35;39;0;1;44;57.0;1.0;37;0.0;1;15.0;0;1;1;7;2;1;38.05882352941177;38.13333333333333;36.666666666666664;39.8235294117647;39.333333333333336;1;3;2;2;2;2;1;3;3.0;40.4375
39;42;36;0;49;42;43;48;43;41;1;37;40;7;15.0;41;42;32;45;35;1;1;41;59.0;1.0;37;0.0;1;15.0;0;1;1;7;2;2;36.470588235294116;35.13333333333333;37.888888888888886;44.529411764705884;41.6;1;3;2;2;2;2;1;3;3.0;43.75
44;35;33;1;42;40;30;47;30;44;2;34;43;7;15.0;42;38;35;45;30;2;1;34;63.0;1.0;38;0.0;2;15.0;0;3;1;7;2;1;34.94117647058823;35.733333333333334;36.111111111111114;36.1764705882353;41.06666666666667;1;3;2;2;2;2;1;3;2.0;38.5
30;38;33;3;36;37;40;30;34;48;1;30;40;7;15.0;40;36;35;34;39;1;1;31;69.0;1.0;30;0.0;1;15.0;0;3;1;7;2;1;36.23529411764706;32.46666666666667;34.44444444444444;38.529411764705884;36.8;1;3;2;2;2;2;1;3;2.0;33.84615384615385
30;41;37;0;40;39;31;42;40;32;1;35;41;7;15.0;32;38;30;48;38;1;1;32;78.0;1.0;30;0.0;1;15.0;0;2;1;7;2;1;34.8235294117647;33.13333333333333;35.44444444444444;37.0;37.06666666666667;1;3;2;2;2;2;1;3;2.0;36.375
