NOTA_EE_DOS;NCC_CINCO;NOTA_ADMICRO;PROMEDIO_TRES;NOTA_FCD;NAP_CINCO;NOTA_VARCOM;NOTA_TFM;PROMEDIO_CINCO;VECES_ADMICRO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;NAC_CINCO;NCA_CINCO;NOTA_EL_DOS;PROMEDIO_CUATRO;NOTA_ONDAS;EPA_CINCO;NOTA_CAMPOS;BIOLOGIA_ICFES;VECES_FOU;VECES_ONDAS;NOTA_EL_TRES;CAR_CINCO;NCP_CINCO;NAA_CINCO;NOTA_FOU;VECES_EL_TRES;VECES_TFM;NOTA_PROGAPL;NOTA_FIS_DOS;VECES_EE_DOS;VECES_FCD;CREDITOS_FOU;CREDITOS_EL_TRES;CREDITOS_EE_DOS;CREDITOS_ADMICRO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
0.0;2.0;0.0;30.61111111111111;0.0;1;0.0;0.0;0.0;0;401.0;76.0;0.0;1;0.0;0.0;26.714285714285715;0.0;1;25.0;80.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;31.0;1;0;2;3;2;3;1.0;14.666666666666666
50.0;7.0;0.0;32.5;45.0;0;26.0;36.0;40.0;0;377.0;82.0;0.0;3;7.0;36.0;37.1764705882353;36.0;2;32.0;73.0;0;1;0.0;0;0.0;3;0.0;0;1;41.0;36.0;1;1;2;3;2;3;1.0;30.0
43.0;15.0;32.0;35.333333333333336;30.0;0;39.0;38.0;37.06666666666667;1;376.0;80.0;0.0;6;15.0;31.0;34.05882352941177;36.0;2;39.0;78.0;1;1;40.0;0;0.0;6;34.0;1;1;30.0;34.0;1;1;2;3;2;3;1.0;29.875
0.0;15.0;50.0;33.94444444444444;35.0;1;43.0;31.0;35.4;1;394.0;100.0;0.0;6;13.0;36.5;34.766666666666666;37.0;2;35.0;68.0;1;1;44.0;0;2.0;5;41.0;1;1;31.0;34.0;1;1;2;3;2;3;2.0;35.27272727272727
0.0;2.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0;362.0;72.0;0.0;1;0.0;0.0;46.0;0.0;1;0.0;83.0;0;0;0.0;0;2.0;0;0.0;0;0;46.0;33.0;1;0;2;3;2;3;0.0;0.0
0.0;9.0;0.0;27.25;30.0;2;30.0;30.0;21.0;0;377.0;93.0;0.0;4;5.0;0.0;31.333333332857144;9.5;1;31.0;73.0;1;2;0.0;1;4.0;2;40.0;0;1;30.0;35.0;1;1;2;3;2;3;1.0;16.333333333333332
0.0;15.0;50.0;35.666666666666664;30.0;1;33.0;35.0;35.13333333333333;1;467.0;71.0;66.0;6;13.0;31.0;32.6;37.0;2;35.0;64.0;1;1;38.0;0;2.0;5;42.0;1;1;36.0;36.0;1;1;2;3;2;3;2.0;32.785714285714285
0.0;2.0;0.0;23.25;0.0;1;0.0;0.0;0.0;0;348.0;87.0;0.0;1;0.0;0.0;31.0;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;31.0;31.0;1;0;2;3;2;3;0.0;0.0
0.0;5.0;0.0;33.30555555555556;35.0;1;35.0;35.0;21.0;0;372.0;80.0;0.0;2;3.0;31.0;32.13333333333333;0.0;1;20.0;74.0;0;0;0.0;0;2.0;1;0.0;0;1;41.0;39.0;1;1;2;3;2;3;0.0;0.0
0.0;5.0;0.0;27.11111111111111;0.0;2;0.0;17.0;10.2;0;378.0;77.0;0.0;2;0.0;0.0;31.6;0.0;1;0.0;84.0;0;0;0.0;0;5.0;0;0.0;0;1;34.0;30.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;10.0;0.0;32.75;40.0;2;32.0;28.0;26.6;0;371.0;93.0;0.0;4;5.0;37.0;34.46666666666667;0.0;1;30.0;70.0;1;0;36.0;0;5.0;2;37.0;1;1;34.0;30.0;1;1;2;3;2;3;1.0;15.666666666666666
0.0;10.0;0.0;28.86111111111111;11.0;1;40.0;35.0;29.7;0;367.0;82.0;0.0;4;8.0;33.0;29.058823529411764;0.0;1;30.0;76.0;1;0;38.0;0;2.0;3;39.0;1;1;30.0;34.0;1;2;2;3;2;3;1.0;16.333333333333332
0.0;5.0;0.0;24.033333333333335;0.0;1;0.0;32.0;19.2;0;379.0;86.0;0.0;2;3.0;0.0;39.2;0.0;1;0.0;74.0;0;0;0.0;0;2.0;1;0.0;0;1;34.0;34.0;1;0;2;3;2;3;1.0;25.8
0.0;2.0;0.0;19.666666666666668;0.0;1;0.0;0.0;0.0;0;368.0;80.0;0.0;1;0.0;0.0;42.8;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;27.0;1;0;2;3;2;3;1.0;14.333333333333334
0.0;2.0;0.0;17.0;0.0;1;0.0;0.0;0.0;0;388.0;62.0;53.0;1;0.0;0.0;38.0;0.0;1;0.0;53.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;31.0;1;0;2;3;2;3;0.0;0.0
0.0;7.0;0.0;34.55555555555556;40.0;1;33.0;31.0;23.285714285714285;0;322.0;66.0;0.0;3;5.0;37.0;35.23529411764706;0.0;1;25.0;61.0;1;0;0.0;0;2.0;2;35.0;0;1;42.0;36.0;1;1;2;3;2;3;2.0;30.818181818181817
0.0;2.0;0.0;22.444444444444443;0.0;1;0.0;0.0;0.0;0;353.0;84.0;0.0;1;0.0;0.0;30.0;0.0;1;0.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;30.0;1;0;2;3;2;3;0.0;0.0
0.0;10.0;0.0;27.916666666666668;42.0;1;31.0;30.0;26.6;0;355.0;80.0;0.0;4;8.0;37.0;36.13333333333333;0.0;1;30.0;73.0;1;0;32.0;0;2.0;3;40.0;1;1;39.0;32.5;1;1;2;3;2;3;1.0;15.666666666666666
0.0;7.0;0.0;28.77777777777778;34.0;1;30.5;32.0;22.857142857142858;0;354.0;76.0;0.0;3;5.0;32.0;30.422222222666665;0.0;1;24.5;76.0;1;0;0.0;0;2.0;2;32.0;0;1;33.0;34.0;1;1;2;3;2;3;1.0;15.666666666666666
0.0;8.0;0.0;27.86111111111111;45.0;1;0.0;33.0;24.375;0;367.0;76.0;0.0;3;6.0;32.0;38.2;0.0;1;30.0;71.0;0;0;32.0;0;2.0;2;0.0;1;1;45.0;27.0;1;1;2;3;2;3;1.0;27.4
0.0;5.0;0.0;34.111111111111114;31.5;1;43.0;33.0;19.8;0;425.0;81.0;59.0;2;3.0;0.0;31.571428571428573;0.0;1;28.0;63.0;0;0;0.0;0;2.0;1;0.0;0;1;18.5;32.5;1;2;2;3;2;3;1.0;15.0
0.0;8.0;0.0;14.823529411764707;7.0;3;0.0;12.0;7.5;0;431.71;69.03;60.87;3;0.0;36.0;21.5;0.0;1;0.0;64.46;0;0;8.0;0;8.0;0;0.0;1;1;0.0;40.0;1;1;2;3;2;3;0.0;0.0
0.0;8.0;0.0;34.416666666666664;32.0;1;33.5;32.0;24.0;0;359.0;80.0;0.0;3;6.0;36.0;34.294117647058826;0.0;1;27.0;66.0;0;0;32.0;0;2.0;2;0.0;1;1;40.0;39.0;1;1;2;3;2;3;1.0;25.0
0.0;15.0;42.0;33.05555555555556;42.0;2;30.0;28.0;30.533333333333335;1;351.0;80.0;0.0;6;10.0;42.0;37.35294117647059;30.0;2;35.0;71.0;1;1;38.0;1;5.0;4;37.0;1;2;37.0;31.0;1;1;2;3;2;3;1.0;10.333333333333334
0.0;5.0;0.0;28.38888888888889;0.0;2;0.0;13.0;7.8;0;352.0;87.0;0.0;2;0.0;0.0;33.0;0.0;1;0.0;63.0;0;0;0.0;0;5.0;0;0.0;0;1;33.0;33.0;1;0;2;3;2;3;1.0;14.666666666666666
0.0;7.0;0.0;31.38888888888889;24.0;1;35.0;32.0;23.714285714285715;0;358.0;71.0;0.0;3;5.0;0.0;30.571428571428573;0.0;1;24.0;77.0;1;0;0.0;0;2.0;2;35.0;0;1;41.0;36.0;1;1;2;3;2;3;1.0;26.818181818181817
0.0;2.0;0.0;28.166666666666668;34.0;1;0.0;0.0;0.0;0;363.0;81.0;0.0;1;0.0;0.0;37.375;0.0;1;0.0;66.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;25.0;1;1;2;3;2;3;1.0;14.666666666666666
0.0;5.0;0.0;27.88888888888889;38.0;1;30.0;0.0;21.0;0;387.0;96.0;0.0;2;3.0;30.0;33.92307692307692;0.0;1;30.0;78.0;0;0;35.0;0;2.0;1;0.0;1;0;39.0;32.0;1;1;2;3;2;3;0.0;0.0
0.0;10.0;34.0;34.111111111111114;32.0;1;33.0;0.0;31.4;1;385.0;94.0;0.0;4;8.0;40.0;37.11764705882353;0.0;2;33.0;70.0;1;0;44.0;0;2.0;3;40.0;1;0;43.0;35.0;1;1;2;3;2;3;1.0;15.0
0.0;2.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0;381.0;90.0;0.0;1;0.0;0.0;41.0;0.0;1;0.0;76.0;0;0;0.0;0;2.0;0;0.0;0;0;41.0;39.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;21.3;0.0;1;0.0;0.0;0.0;0;355.0;77.0;0.0;1;0.0;0.0;41.8;0.0;1;0.0;91.0;0;0;0.0;0;2.0;0;0.0;0;0;41.0;28.33333333;1;0;2;3;2;3;1.0;24.6
0.0;8.0;36.0;30.333333333333332;42.0;1;39.0;31.0;25.125;1;360.0;82.0;0.0;3;6.0;43.0;38.63333333333333;0.0;1;25.5;80.0;0;0;0.0;0;2.0;2;0.0;0;1;36.5;32.0;1;1;2;3;2;3;1.0;19.8
0.0;15.0;35.0;30.0;34.0;1;31.0;34.0;32.93333333333333;1;355.0;91.0;0.0;6;13.0;41.0;36.8;33.0;2;32.0;74.0;1;1;45.0;0;2.0;5;43.0;1;1;47.0;33.0;1;1;2;3;2;3;0.0;0.0
0.0;5.0;0.0;29.02777777777778;37.0;1;31.5;33.0;19.8;0;348.0;80.0;0.0;2;3.0;34.0;34.588235294117645;0.0;1;30.0;74.0;0;0;0.0;0;2.0;1;0.0;0;1;39.0;30.0;1;1;2;3;2;3;1.0;14.333333333333334
0.0;7.0;0.0;29.558823529411764;39.0;1;37.0;32.0;25.428571428571427;0;355.0;74.0;0.0;3;5.0;30.0;32.666666666666664;0.0;1;30.0;77.0;1;0;0.0;0;2.0;2;41.0;0;1;36.0;33.0;1;1;2;3;2;3;0.0;0.0
0.0;5.0;0.0;31.999999999444444;0.0;1;0.0;32.0;19.2;0;357.0;72.0;0.0;2;3.0;0.0;36.0;0.0;1;28.5;74.0;0;0;0.0;0;2.0;1;0.0;0;1;46.0;33.0;1;0;2;3;2;3;1.0;18.0
0.0;2.0;0.0;5.777777777777778;0.0;1;0.0;0.0;0.0;0;344.0;80.0;0.0;1;0.0;0.0;39.2;0.0;1;0.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;34.0;33.0;1;0;2;3;2;3;1.0;15.0
0.0;7.0;0.0;28.027777778333334;36.0;3;30.0;18.0;14.857142857142858;0;346.0;84.0;0.0;3;0.0;32.0;34.09090909090909;0.0;1;0.0;67.0;1;0;0.0;0;7.0;0;25.0;0;1;37.0;32.0;1;1;2;3;2;3;1.0;16.333333333333332
0.0;2.0;0.0;20.333333333333332;0.0;1;0.0;0.0;0.0;0;340.0;75.0;0.0;1;0.0;0.0;38.0;0.0;1;0.0;77.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;35.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;2.0;0.0;18.333333333333332;0.0;1;0.0;0.0;0.0;0;346.0;76.0;0.0;1;0.0;0.0;42.6;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;41.0;29.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;2.0;0.0;23.199999999333333;0.0;1;19.0;0.0;0.0;0;355.0;80.0;0.0;1;0.0;0.0;18.599999997999998;0.0;1;0.0;62.0;0;0;0.0;0;2.0;0;0.0;0;0;18.33333333;33.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;35.5;38.0;1;33.0;0.0;0.0;0;347.0;77.0;0.0;1;0.0;34.0;36.705882352941174;0.0;1;30.0;67.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;34.0;1;1;2;3;2;3;1.0;26.2
0.0;7.0;0.0;28.916666666666668;42.0;1;37.0;30.5;23.071428571428573;0;348.0;70.0;0.0;3;5.0;0.0;33.57142857142857;0.0;1;29.5;71.0;1;0;0.0;1;2.0;2;35.0;0;2;30.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;7.0;0.0;31.11111111111111;45.0;1;35.0;30.0;21.428571428571427;0;356.0;68.0;0.0;3;5.0;34.0;38.07692307692308;0.0;1;31.0;69.0;1;0;0.0;0;2.0;2;30.0;0;1;42.0;31.0;1;1;2;3;2;3;1.0;15.0
40.0;7.0;0.0;34.416666666666664;38.0;0;37.0;32.0;35.714285714285715;0;340.0;74.0;0.0;3;7.0;0.0;40.4;0.0;2;0.0;72.0;1;0;0.0;0;0.0;3;37.0;0;1;40.0;32.5;1;1;2;3;2;3;1.0;15.0
46.0;8.0;0.0;35.166666666666664;32.0;0;31.0;38.0;39.25;0;341.0;76.0;0.0;3;8.0;43.0;35.1764705882353;0.0;2;31.0;67.0;0;0;36.0;0;0.0;3;0.0;1;1;37.0;34.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;24.666666666666668;0.0;1;0.0;0.0;0.0;0;335.0;78.0;0.0;1;0.0;0.0;37.0;0.0;1;0.0;66.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;30.0;1;0;2;3;2;3;1.0;15.0
0.0;13.0;36.0;31.333333333333332;39.0;1;39.0;36.0;32.46153846153846;1;337.0;67.0;0.0;5;11.0;40.0;39.93333333333333;0.0;2;0.0;72.0;1;0;40.0;0;2.0;4;43.0;1;1;46.0;34.0;1;1;2;3;2;3;0.0;0.0
0.0;10.0;0.0;31.77777777777778;0.0;1;43.0;34.0;29.1;0;340.0;68.0;0.0;4;8.0;32.0;38.416666666666664;0.0;1;36.0;69.0;1;0;39.0;0;2.0;3;36.0;1;1;37.0;39.0;1;0;2;3;2;3;1.0;14.666666666666666
0.0;2.0;0.0;6.361111111111111;0.0;1;0.0;0.0;0.0;0;508.0;99.0;87.0;1;0.0;0.0;36.0;0.0;1;0.0;68.0;0;0;0.0;0;2.0;0;0.0;0;0;36.0;37.0;1;0;2;3;2;3;0.0;0.0
0.0;5.0;0.0;30.72222222222222;44.0;1;41.0;38.0;22.8;0;397.0;61.0;65.0;2;3.0;36.0;36.411764705882355;0.0;1;25.0;59.0;0;0;0.0;0;2.0;1;0.0;0;1;40.0;29.0;1;1;2;3;2;3;1.0;24.0
0.0;5.0;0.0;24.13888888888889;0.0;1;0.0;38.0;22.8;0;366.0;91.0;0.0;2;3.0;0.0;36.8;0.0;1;0.0;64.0;0;0;0.0;0;2.0;1;0.0;0;1;38.0;33.0;1;0;2;3;2;3;1.0;15.0
0.0;9.0;0.0;40.166666666666664;36.0;1;31.0;37.0;29.22222222222222;0;352.0;80.0;0.0;4;7.0;44.0;39.588235294117645;34.0;1;34.0;68.0;1;1;0.0;0;2.0;3;42.0;0;1;49.0;35.0;1;2;2;3;2;3;1.0;27.8
0.0;2.0;0.0;25.88888888888889;0.0;1;0.0;0.0;0.0;0;334.0;78.0;0.0;1;0.0;0.0;40.0;0.0;1;0.0;69.0;0;0;0.0;0;2.0;0;0.0;0;0;40.0;30.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;29.11111111111111;0.0;1;35.0;0.0;0.0;0;404.0;100.0;0.0;1;0.0;0.0;34.4;0.0;1;0.0;72.0;0;0;0.0;0;2.0;0;0.0;0;0;34.0;32.0;1;0;2;3;2;3;1.0;16.0
50.0;7.0;0.0;32.94444444444444;40.0;0;38.0;32.0;39.714285714285715;0;349.0;78.0;0.0;3;7.0;39.0;37.46666666666667;0.0;2;28.5;74.0;1;0;0.0;0;0.0;3;41.0;0;1;34.0;34.0;1;1;2;3;2;3;1.0;26.8
0.0;5.0;0.0;36.44444444444444;0.0;1;0.0;31.0;18.6;0;357.0;76.0;0.0;2;3.0;0.0;38.42857142857143;0.0;1;30.0;69.0;0;0;0.0;0;2.0;1;0.0;0;1;39.0;40.0;1;0;2;3;2;3;1.0;27.8
0.0;2.0;0.0;26.933333333333334;0.0;1;0.0;0.0;0.0;0;358.0;78.0;0.0;1;0.0;0.0;21.0;0.0;1;0.0;64.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;33.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;2.0;0.0;26.944444444444443;39.0;1;0.0;0.0;0.0;0;378.0;77.0;0.0;1;0.0;0.0;43.25;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;43.0;29.0;1;1;2;3;2;3;1.0;26.8
0.0;10.0;0.0;26.785714285714285;33.0;1;30.0;30.0;26.9;0;372.0;100.0;0.0;4;8.0;36.0;32.30769230769231;0.0;1;0.0;70.0;1;0;39.0;0;2.0;3;31.0;1;1;36.0;18.5;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;21.083333333333332;0.0;1;0.0;0.0;0.0;0;375.0;76.0;0.0;1;0.0;0.0;38.0;0.0;1;0.0;84.0;0;0;0.0;0;2.0;0;0.0;0;0;40.0;29.0;1;0;2;3;2;3;1.0;15.0
0.0;7.0;0.0;34.97222222222222;46.0;1;35.0;30.0;24.571428571428573;0;330.0;72.0;0.0;3;5.0;38.0;39.529411764705884;0.0;1;35.0;71.0;1;0;0.0;0;2.0;2;41.0;0;1;44.0;34.0;1;1;2;3;2;3;1.0;15.0
0.0;2.0;0.0;24.38888888888889;0.0;1;0.0;0.0;0.0;0;365.0;80.0;0.0;1;0.0;0.0;38.0;0.0;1;0.0;81.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;36.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;5.0;0.0;36.111111111111114;41.0;1;36.0;38.0;22.8;0;351.0;78.0;0.0;2;3.0;37.0;38.733333333333334;0.0;1;32.0;69.0;0;0;0.0;0;2.0;1;0.0;0;1;39.0;40.0;1;1;2;3;2;3;1.0;15.666666666666666
0.0;2.0;0.0;25.555555555555557;37.0;1;20.0;0.0;0.0;0;372.0;88.0;0.0;1;0.0;0.0;31.6;0.0;1;24.0;74.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;33.0;1;1;2;3;2;3;0.0;0.0
48.0;11.0;34.0;34.888888888888886;40.0;1;31.0;27.0;34.63636363636363;1;394.0;88.0;0.0;4;8.0;42.0;37.733333333333334;0.0;2;28.0;76.0;0;0;34.0;0;3.0;3;0.0;1;1;40.0;31.0;1;1;2;3;2;3;4.0;47.0
0.0;2.0;0.0;30.166666667222223;0.0;1;0.0;0.0;0.0;0;368.0;88.0;0.0;1;0.0;0.0;32.8;0.0;1;0.0;76.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;31.0;1;0;2;3;2;3;1.0;15.0
0.0;2.0;0.0;23.541666666666668;0.0;1;0.0;0.0;0.0;0;379.0;93.0;0.0;1;0.0;0.0;32.2;0.0;1;0.0;71.0;0;0;0.0;0;2.0;0;0.0;0;0;35.0;31.0;1;0;2;3;2;3;1.0;15.0
0.0;7.0;0.0;27.833333333333332;40.0;1;35.0;40.0;25.714285714285715;0;365.0;76.0;0.0;3;5.0;0.0;38.9;0.0;1;32.0;76.0;1;0;0.0;0;2.0;2;30.0;0;1;45.0;37.0;1;1;2;3;2;3;0.0;0.0
35.0;2.0;0.0;31.72222222222222;0.0;0;17.0;0.0;35.0;0;358.0;75.0;0.0;1;2.0;0.0;30.571428571428573;0.0;2;0.0;74.0;0;0;0.0;0;0.0;1;0.0;0;0;32.0;32.0;1;0;2;3;2;3;1.0;21.6
0.0;2.0;0.0;23.727272727272727;0.0;1;0.0;0.0;0.0;0;315.0;63.0;0.0;1;0.0;0.0;48.0;0.0;1;0.0;63.0;0;0;0.0;0;2.0;0;0.0;0;0;48.0;33.0;1;0;2;3;2;3;0.0;0.0
0.0;5.0;0.0;33.388888888888886;42.0;1;32.0;35.0;21.0;0;415.0;58.0;59.0;2;3.0;0.0;35.5;0.0;1;29.0;58.0;0;0;0.0;0;2.0;1;0.0;0;1;36.0;35.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;26.416666666666668;0.0;1;41.0;0.0;0.0;0;436.0;75.0;80.0;1;0.0;0.0;36.8;0.0;1;0.0;59.0;0;0;0.0;0;2.0;0;0.0;0;0;34.0;37.0;1;0;2;3;2;3;1.0;15.0
0.0;2.0;0.0;25.933333333333334;19.0;1;0.0;0.0;0.0;0;446.0;78.0;62.0;1;0.0;0.0;25.5;0.0;1;0.0;55.0;0;0;0.0;0;2.0;0;0.0;0;0;32.0;27.5;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;29.433333333333334;0.0;1;0.0;0.0;0.0;0;396.0;78.0;55.0;1;0.0;0.0;41.2;0.0;1;0.0;56.0;0;0;0.0;0;2.0;0;0.0;0;0;42.0;31.0;1;0;2;3;2;3;1.0;19.4
0.0;5.0;0.0;27.916666666666668;42.0;1;35.0;36.0;21.6;0;387.0;72.0;61.0;2;3.0;0.0;38.5;0.0;1;0.0;52.0;0;0;0.0;0;2.0;1;0.0;0;1;39.0;30.0;1;1;2;3;2;3;1.0;15.0
0.0;7.0;0.0;29.77777777777778;37.0;1;30.0;34.0;24.571428571428573;0;335.0;74.0;0.0;3;5.0;0.0;37.214285714285715;0.0;1;30.0;61.0;1;0;0.0;0;2.0;2;35.0;0;1;50.0;35.0;1;1;2;3;2;3;1.0;23.0
0.0;2.0;0.0;26.194444444444443;0.0;1;0.0;0.0;0.0;0;330.0;68.0;0.0;1;0.0;0.0;31.8;0.0;1;0.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;32.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;28.75;0.0;1;0.0;0.0;0.0;0;320.0;71.0;0.0;1;0.0;0.0;40.0;0.0;1;0.0;69.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;30.0;1;0;2;3;2;3;1.0;15.666666666666666
0.0;2.0;0.0;13.833333333333334;0.0;1;0.0;0.0;0.0;0;321.0;68.0;0.0;1;0.0;0.0;37.4;0.0;1;0.0;67.0;0;0;0.0;0;2.0;0;0.0;0;0;41.0;30.0;1;0;2;3;2;3;1.0;13.666666666666666
0.0;5.0;0.0;32.0;40.0;1;43.0;38.0;22.8;0;324.0;67.0;0.0;2;3.0;34.0;37.54545454545455;0.0;1;0.0;67.0;0;0;0.0;0;2.0;1;0.0;0;1;35.0;22.5;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;32.611111111111114;38.0;1;0.0;0.0;0.0;0;322.0;73.0;0.0;1;0.0;0.0;40.25;0.0;1;0.0;66.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;31.33333333;1;1;2;3;2;3;1.0;25.4
0.0;2.0;0.0;26.833333333333332;34.0;1;0.0;0.0;0.0;0;313.0;74.0;0.0;1;0.0;31.0;33.666666666666664;0.0;1;0.0;65.0;0;0;0.0;0;2.0;0;0.0;0;0;36.0;34.0;1;1;2;3;2;3;1.0;14.333333333333334
0.0;5.0;0.0;36.666666666666664;0.0;1;0.0;30.0;18.0;0;322.0;82.0;0.0;2;3.0;0.0;38.6;0.0;1;0.0;59.0;0;0;0.0;0;2.0;1;0.0;0;1;35.0;27.66666667;1;0;2;3;2;3;1.0;13.0
0.0;8.0;0.0;32.583333333333336;30.0;1;0.0;30.0;23.25;0;323.0;80.0;0.0;3;6.0;31.0;36.18181818181818;0.0;1;0.0;58.0;0;0;32.0;0;2.0;2;0.0;1;1;43.0;31.0;1;1;2;3;2;3;1.0;15.0
0.0;2.0;0.0;27.194444444444443;0.0;1;0.0;0.0;0.0;0;268.0;72.0;0.0;1;0.0;0.0;37.857142857142854;0.0;1;0.0;69.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;40.0;1;0;2;3;2;3;1.0;20.5
0.0;2.0;0.0;26.041666666666668;0.0;1;0.0;0.0;0.0;0;366.0;75.0;0.0;1;0.0;0.0;31.0;0.0;1;0.0;80.0;0;0;0.0;0;2.0;0;0.0;0;0;31.0;29.5;1;0;2;3;2;3;1.0;15.0
0.0;2.0;0.0;39.77777777777778;36.0;1;43.0;0.0;0.0;0;352.0;77.0;0.0;1;0.0;35.0;39.46153846153846;0.0;1;0.0;71.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;34.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;32.25;0.0;1;44.0;0.0;0.0;0;359.0;73.0;0.0;1;0.0;0.0;41.0;0.0;1;0.0;72.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;31.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;25.633333333333333;0.0;1;0.0;0.0;0.0;0;371.0;78.0;0.0;1;0.0;0.0;39.6;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;34.0;33.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;7.5;0.0;1;0.0;0.0;0.0;0;356.0;78.0;0.0;1;0.0;0.0;33.0;0.0;1;0.0;72.0;0;0;0.0;0;2.0;0;0.0;0;0;33.0;32.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;15.0;0.0;1;0.0;0.0;0.0;0;363.0;70.0;0.0;1;0.0;0.0;40.2;0.0;1;0.0;70.0;0;0;0.0;0;2.0;0;0.0;0;0;39.0;23.0;1;0;2;3;2;3;1.0;16.666666666666668
0.0;2.0;0.0;37.111111111111114;35.0;1;43.0;0.0;0.0;0;361.0;76.0;0.0;1;0.0;40.0;38.6;0.0;1;30.0;71.0;0;0;0.0;0;2.0;0;0.0;0;0;36.0;35.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;27.533333333333335;0.0;1;31.0;0.0;0.0;0;362.0;76.0;0.0;1;0.0;0.0;33.4;0.0;1;0.0;76.0;0;0;0.0;0;2.0;0;0.0;0;0;35.0;35.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;11.666666666666666;0.0;1;0.0;0.0;0.0;0;366.0;78.0;0.0;1;0.0;0.0;44.0;0.0;1;0.0;73.0;0;0;0.0;0;2.0;0;0.0;0;0;44.0;31.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;34.666666666666664;35.0;1;35.0;0.0;0.0;0;352.0;74.0;0.0;1;0.0;38.0;37.76923076923077;0.0;1;0.0;69.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;34.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;26.6;0.0;1;0.0;0.0;0.0;0;374.0;75.0;0.0;1;0.0;0.0;41.6;0.0;1;0.0;79.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;31.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;34.77777777777778;0.0;1;0.0;0.0;0.0;0;355.0;76.0;0.0;1;0.0;0.0;38.0;0.0;1;0.0;72.0;0;0;0.0;0;2.0;0;0.0;0;0;38.0;28.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;28.22222222222222;0.0;1;21.0;0.0;0.0;0;385.0;81.0;0.0;1;0.0;0.0;28.714285714285715;0.0;1;24.0;78.0;0;0;0.0;0;2.0;0;0.0;0;0;37.0;33.0;1;0;2;3;2;3;0.0;0.0
47.0;2.0;0.0;34.833333333333336;38.0;0;44.0;0.0;47.0;0;361.0;74.0;0.0;1;2.0;37.0;38.81818181818182;0.0;2;0.0;73.0;0;0;0.0;0;0.0;1;0.0;0;0;38.0;37.0;1;1;2;3;2;3;0.0;0.0
