GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
0;0;0;0;0;0;343.0;77.0;0.0;0.0;0.0;0.0;63.0;70.0;64.0;0.0;69.0;16;2;9;3;2018;2;32.06666666666667
1;0;0;0;0;0;350.0;65.0;0.0;0.0;0.0;0.0;72.0;73.0;70.0;0.0;69.0;15;3;9;3;2018;2;38.0
1;0;0;0;0;0;357.0;72.0;0.0;0.0;0.0;0.0;72.0;69.0;71.0;0.0;75.0;12;3;9;3;2018;1;29.15384615384615
1;0;0;0;0;0;337.0;77.0;0.0;0.0;0.0;0.0;60.0;70.0;63.0;0.0;67.0;20;6;9;1;2018;2;34.33333333333334
0;0;0;0;0;0;340.0;76.0;0.0;0.0;0.0;0.0;57.0;72.0;67.0;0.0;67.0;11;5;9;3;2018;1;29.2
0;0;0;0;0;0;340.0;72.0;0.0;0.0;0.0;0.0;57.0;71.0;75.0;0.0;58.0;20;6;9;2;2018;1;26.66666666666667
1;0;0;0;0;0;352.0;67.0;0.0;0.0;0.0;0.0;73.0;78.0;72.0;0.0;44.0;17;2;9;2;2018;2;37.53333333333333
0;0;0;0;0;0;351.0;65.0;0.0;0.0;0.0;0.0;71.0;72.0;77.0;0.0;57.0;20;6;9;2;2018;2;30.66666666666667
0;0;0;0;0;0;344.0;80.0;0.0;0.0;0.0;0.0;65.0;70.0;60.0;0.0;70.0;20;6;9;3;2018;2;37.13333333333333
1;0;0;0;0;0;331.0;74.0;0.0;0.0;0.0;0.0;58.0;70.0;61.0;0.0;71.0;10;3;9;2;2018;2;35.06666666666667
0;0;0;0;0;0;363.0;71.0;0.0;0.0;0.0;0.0;69.0;74.0;77.0;0.0;72.0;10;3;9;2;2018;2;39.07692307692308
0;0;0;0;0;0;339.0;68.0;0.0;0.0;0.0;0.0;64.0;72.0;68.0;0.0;65.0;20;6;9;1;2018;2;34.83333333333334
0;0;0;0;0;0;340.0;72.0;0.0;0.0;0.0;0.0;64.0;68.0;64.0;0.0;81.0;16;2;9;3;2018;2;35.13333333333333
0;0;0;0;0;0;356.0;74.0;0.0;0.0;0.0;0.0;73.0;66.0;69.0;0.0;78.0;8;3;9;2;2018;1;29.86666666666667
0;0;0;0;0;0;339.0;75.0;0.0;0.0;0.0;0.0;64.0;67.0;64.0;0.0;71.0;12;3;9;2;2018;2;37.6
0;0;0;0;0;0;352.0;71.0;0.0;0.0;0.0;0.0;70.0;70.0;70.0;0.0;71.0;11;5;9;3;2018;2;32.18181818181818
0;0;0;0;0;0;341.0;76.0;0.0;0.0;0.0;0.0;70.0;67.0;65.0;0.0;53.0;20;6;9;3;2018;1;29.46153846153846
1;0;0;0;0;0;359.0;80.0;0.0;0.0;0.0;0.0;74.0;65.0;68.0;0.0;73.0;11;5;9;2;2018;2;36.2
0;0;0;0;0;0;357.0;74.0;0.0;0.0;0.0;0.0;74.0;65.0;70.0;0.0;80.0;5;6;9;2;2018;1;10.6
0;0;0;0;0;0;347.0;71.0;0.0;0.0;0.0;0.0;65.0;73.0;67.0;0.0;72.0;8;3;9;3;2018;2;37.16666666666666
1;0;0;0;0;0;337.0;80.0;0.0;0.0;0.0;0.0;68.0;66.0;56.0;0.0;67.0;10;3;9;3;2018;1;23.5
1;0;0;0;0;0;343.0;69.0;0.0;0.0;0.0;0.0;66.0;74.0;64.0;0.0;74.0;20;6;9;3;2018;1;25.09090909090909
0;0;0;0;0;0;284.0;59.0;0.0;0.0;0.0;0.0;54.0;58.0;57.0;0.0;53.0;7;5;7;2;2018;1;25.5
0;0;0;0;0;0;344.0;69.0;0.0;0.0;0.0;0.0;72.0;69.0;67.0;0.0;63.0;6;5;9;2;2018;2;37.55555555555556
1;0;0;0;0;0;343.0;63.0;0.0;0.0;0.0;0.0;70.0;74.0;68.0;0.0;67.0;7;5;9;2;2018;1;21.45454545454545
0;0;0;0;0;0;347.0;70.0;0.0;0.0;0.0;0.0;69.0;68.0;70.0;0.0;71.0;10;3;9;3;2018;2;33.88888888888889
0;0;0;0;0;0;361.0;78.0;0.0;0.0;0.0;0.0;69.0;76.0;70.0;0.0;59.0;11;5;9;2;2018;1;17.375
0;0;0;0;0;0;337.0;73.0;0.0;0.0;0.0;0.0;66.0;69.0;65.0;0.0;57.0;20;6;9;1;2018;2;36.66666666666666
0;0;0;0;0;0;287.0;58.0;0.0;0.0;0.0;0.0;55.0;56.0;62.0;0.0;54.0;10;3;7;2;2018;2;34.1
0;0;0;0;0;0;292.0;61.0;0.0;0.0;0.0;0.0;56.0;61.0;61.0;0.0;42.0;3;1;7;2;2018;2;35.5
0;0;0;0;0;0;370.0;73.0;0.0;0.0;0.0;0.0;75.0;70.0;74.0;0.0;85.0;19;5;9;1;2018;2;33.8
0;0;0;0;0;0;337.0;77.0;0.0;0.0;0.0;0.0;64.0;75.0;60.0;0.0;49.0;20;6;9;2;2018;1;23.53846153846154
0;0;0;0;0;0;379.0;76.0;0.0;0.0;0.0;0.0;75.0;81.0;70.0;0.0;78.0;4;4;9;2;2018;2;33.9
0;0;0;0;0;0;342.0;75.0;0.0;0.0;0.0;0.0;73.0;67.0;60.0;0.0;64.0;4;4;9;3;2018;2;30.07692307692308
0;0;0;0;0;0;342.0;73.0;0.0;0.0;0.0;0.0;64.0;71.0;65.0;0.0;67.0;7;5;9;2;2018;1;23.25
0;0;0;0;0;0;348.0;68.0;0.0;0.0;0.0;0.0;69.0;70.0;76.0;0.0;57.0;11;5;9;3;2018;1;15.625
1;0;0;0;0;0;300.0;57.0;0.0;0.0;0.0;0.0;67.0;60.0;58.0;0.0;54.0;20;6;5;0;2018;1;11.13333333333333
0;0;0;0;0;0;340.0;72.0;0.0;0.0;0.0;0.0;64.0;64.0;70.0;0.0;74.0;19;5;9;1;2018;1;4.333333333333333
1;0;0;0;0;0;343.0;68.0;0.0;0.0;0.0;0.0;69.0;68.0;68.0;0.0;72.0;7;5;9;2;2018;1;25.7
1;0;0;0;0;0;342.0;68.0;0.0;0.0;0.0;0.0;74.0;66.0;68.0;0.0;61.0;7;5;9;2;2018;1;7.2
1;0;0;0;0;0;343.0;66.0;0.0;0.0;0.0;0.0;72.0;70.0;69.0;0.0;61.0;7;5;9;2;2018;2;33.1
1;0;0;0;0;0;334.0;74.0;0.0;0.0;0.0;0.0;63.0;65.0;66.0;0.0;64.0;8;3;9;3;2018;2;37.2
0;0;0;0;0;0;329.0;74.0;0.0;0.0;0.0;0.0;56.0;68.0;66.0;0.0;64.0;10;3;9;3;2018;1;24.5
1;0;0;0;0;0;336.0;73.0;0.0;0.0;0.0;0.0;65.0;67.0;68.0;0.0;58.0;4;4;9;2;2018;2;31.14285714285714
1;0;0;0;0;0;340.0;69.0;0.0;0.0;0.0;0.0;69.0;68.0;65.0;0.0;71.0;10;3;9;3;2018;1;29.4
0;0;0;0;0;0;330.0;70.0;0.0;0.0;0.0;0.0;65.0;72.0;62.0;0.0;51.0;8;3;11;2;2018;3;43.15384615384615
1;0;0;0;0;0;330.0;70.0;0.0;0.0;0.0;0.0;65.0;69.0;65.0;0.0;51.0;5;6;11;1;2018;3;44.53846153846154
0;0;0;0;0;0;336.0;71.0;0.0;0.0;0.0;0.0;68.0;69.0;64.0;0.0;57.0;20;6;9;2;2018;1;26.8
0;0;0;0;0;0;342.0;68.0;0.0;0.0;0.0;0.0;71.0;68.0;70.0;0.0;58.0;11;5;9;3;2018;2;31.4
1;0;0;0;0;0;347.0;69.0;0.0;0.0;0.0;0.0;68.0;71.0;69.0;0.0;71.0;19;5;10;1;2018;2;36.66666666666666
0;0;0;0;0;0;348.0;67.0;0.0;0.0;0.0;0.0;69.0;67.0;76.0;0.0;68.0;11;5;9;2;2018;1;29.46153846153846
0;0;0;0;0;0;340.0;70.0;0.0;0.0;0.0;0.0;71.0;67.0;66.0;0.0;63.0;11;5;9;3;2018;2;31.1
1;0;0;0;0;0;351.0;69.0;0.0;0.0;0.0;0.0;71.0;63.0;78.0;0.0;70.0;7;5;9;2;2018;3;41.5
0;2;20;1;55;7;487.76;75.41;75.41;69.98;82.24;56.55;56.55;71.9;0.0;69.52;75.1;20;6;9;2;2011;1;28.63636363636364
1;1;20;1;55;7;420.62;73.85;73.85;49.76;65.81;56.23;56.23;55.21;0.0;58.0;70.37;20;6;9;1;2011;3;40.93333333333333
0;2;20;3;55;7;407.56;57.88;57.88;57.16;57.27;64.72;64.72;55.21;0.0;55.62;57.29;18;3;9;3;2011;0;0.0
1;2;20;1;55;7;430.0;60.0;60.0;85.0;62.0;54.0;54.0;68.0;0.0;44.0;53.0;20;6;9;2;2012;2;35.2
1;2;20;1;55;7;425.0;76.0;76.0;59.0;52.0;63.0;63.0;63.0;0.0;49.0;55.0;20;6;9;3;2012;1;29.69230769230769
1;1;20;1;55;7;476.0;83.0;83.0;59.0;77.0;67.0;67.0;55.0;0.0;70.0;74.0;20;6;9;1;2014;2;39.93333333333333
1;1;20;1;55;7;425.0;78.0;78.0;59.0;52.0;65.0;65.0;57.0;0.0;51.0;56.0;20;6;9;2;2014;2;36.66666666666666
1;1;20;1;55;7;407.0;75.0;75.0;66.0;54.0;60.0;60.0;49.0;0.0;50.0;48.0;20;6;9;3;2014;2;37.06666666666667
0;2;20;1;55;7;365.0;75.0;80.0;0.0;0.0;0.0;75.0;71.0;0.0;0.0;66.0;20;6;9;3;2015;2;30.11538461538462
1;2;20;1;55;7;338.0;77.0;88.0;0.0;0.0;0.0;65.0;70.0;0.0;0.0;47.0;20;6;9;3;2015;2;33.84615384615385
0;1;20;1;139;18;400.0;76.0;76.0;63.0;58.0;69.0;69.0;41.0;0.0;40.0;49.0;16;2;9;3;2012;2;34.2
0;1;21;1;139;18;479.0;83.0;83.0;69.0;77.0;56.0;56.0;68.0;0.0;63.0;59.0;20;7;9;1;2014;3;41.66666666666666
0;1;20;1;139;18;442.0;54.0;54.0;74.0;61.0;67.0;67.0;67.0;0.0;58.0;59.0;20;6;9;2;2014;1;28.07692307692308
0;1;20;1;139;18;435.0;57.0;57.0;74.0;59.0;62.0;62.0;57.0;0.0;58.0;48.0;20;6;9;2;2014;1;27.15384615384615
0;1;20;1;139;18;340.0;77.0;74.0;0.0;0.0;0.0;58.0;74.0;0.0;0.0;55.0;10;3;9;2;2015;2;30.76923076923077
0;1;20;1;139;18;442.0;54.0;54.0;74.0;61.0;67.0;67.0;67.0;0.0;58.0;59.0;20;6;9;2;2015;1;28.23076923076923
0;1;20;1;139;18;478.0;78.0;78.0;74.0;70.0;60.0;60.0;65.0;72.0;59.0;50.0;20;6;9;1;2017;1;2.461538461538462
0;2;20;3;65;9;441.0;81.0;81.0;61.0;58.0;59.0;59.0;63.0;0.0;58.0;75.0;11;5;9;3;2014;2;33.33333333333334
0;2;20;1;64;15;466.43;89.92;89.92;63.86;66.48;70.87;70.87;60.48;0.0;54.95;59.67;20;7;9;2;2011;2;31.24444444444445
0;2;20;1;64;15;474.76;72.05;72.05;69.72;82.67;67.92;67.92;63.99;0.0;60.81;85.44;20;6;9;1;2011;2;37.73333333333333
0;2;20;1;64;15;410.89;84.71;84.71;56.97;63.72;54.28;54.28;53.82;0.0;41.63;79.4;20;6;9;3;2011;2;33.08888888888889
0;1;20;1;64;15;418.89;64.12;64.12;57.16;57.27;58.33;58.33;61.52;0.0;56.79;75.52;20;6;9;3;2011;1;19.07692307692308
1;1;20;1;64;15;393.96;63.47;63.47;59.57;53.65;58.25;58.25;57.23;0.0;44.08;64.24;20;6;9;2;2011;2;37.33333333333334
0;1;20;1;64;15;446.0;85.0;85.0;65.0;50.0;63.0;63.0;63.0;0.0;60.0;47.0;20;6;9;3;2012;1;22.84615384615385
0;1;20;1;64;15;429.0;68.0;68.0;60.0;56.0;77.0;77.0;63.0;0.0;49.0;43.0;20;6;9;1;2012;2;38.43333333333333
0;2;20;1;64;15;411.0;85.0;85.0;60.0;52.0;53.0;53.0;51.0;0.0;49.0;60.0;20;6;9;2;2013;1;14.07692307692308
1;1;21;1;64;15;404.57;73.85;73.85;61.79;54.03;50.31;50.31;57.8;0.0;51.03;56.82;20;7;9;2;2013;2;33.66666666666666
0;2;20;1;64;15;392.0;58.0;58.0;66.0;56.0;64.0;64.0;39.0;0.0;50.0;70.0;20;6;9;1;2013;1;23.0
0;1;20;1;64;15;439.0;65.0;65.0;65.0;53.0;71.0;71.0;60.0;0.0;66.0;58.0;20;6;9;2;2014;1;10.0
1;2;20;1;180;15;444.08;57.88;57.88;52.14;72.19;62.45;62.45;70.07;0.0;58.0;94.41;20;6;9;2;2011;2;39.86666666666667
0;2;20;1;180;15;453.0;86.0;86.0;59.0;55.0;77.0;77.0;63.0;0.0;59.0;58.0;20;6;9;1;2012;1;20.53846153846154
0;1;20;1;180;15;447.0;64.0;64.0;59.0;52.0;91.0;91.0;68.0;0.0;53.0;58.0;20;6;9;1;2012;2;32.94444444444444
1;2;20;1;180;15;422.0;86.0;86.0;59.0;52.0;58.0;58.0;59.0;0.0;53.0;60.0;20;6;9;2;2012;2;34.33333333333334
1;2;20;1;180;15;419.0;86.0;86.0;55.0;47.0;58.0;58.0;55.0;0.0;53.0;66.0;20;6;9;3;2012;2;38.86666666666667
1;2;20;1;180;15;392.0;59.0;59.0;49.0;47.0;69.0;69.0;59.0;0.0;49.0;58.0;20;6;7;2;2012;1;29.33333333333333
0;1;20;1;180;15;421.0;68.0;68.0;65.0;53.0;58.0;58.0;63.0;0.0;45.0;47.0;20;6;4;1;2012;2;31.23333333333333
1;2;20;1;180;15;427.0;68.0;68.0;56.0;56.0;58.0;58.0;63.0;0.0;60.0;50.0;20;6;9;3;2012;2;31.69230769230769
0;2;20;1;180;15;391.0;63.0;63.0;70.0;47.0;62.0;62.0;51.0;0.0;49.0;39.0;20;6;9;2;2012;1;8.0
0;2;20;1;180;15;462.0;70.0;70.0;60.0;73.0;67.0;67.0;76.0;0.0;53.0;72.0;20;6;9;2;2013;1;6.769230769230769
1;1;20;1;180;15;424.0;67.0;67.0;70.0;59.0;55.0;55.0;57.0;0.0;53.0;52.0;20;6;9;1;2013;1;21.84615384615385
0;1;20;1;180;15;429.0;80.0;80.0;57.0;56.0;55.0;55.0;60.0;0.0;58.0;59.0;20;6;9;2;2013;2;34.26666666666667
0;2;20;1;180;15;449.0;76.0;76.0;59.0;52.0;68.0;68.0;63.0;0.0;84.0;60.0;20;6;9;2;2013;1;15.30769230769231
0;2;20;1;180;15;420.0;55.0;55.0;56.0;50.0;77.0;77.0;51.0;0.0;60.0;49.0;20;6;9;1;2013;2;35.46666666666667
0;2;20;1;180;15;440.0;79.0;79.0;66.0;59.0;64.0;64.0;67.0;0.0;52.0;54.0;7;5;9;3;2014;2;36.26666666666667
0;2;20;1;180;15;442.0;78.0;78.0;62.0;69.0;56.0;56.0;62.0;0.0;56.0;57.0;20;6;9;3;2014;2;39.0
0;2;20;1;180;15;425.0;65.0;65.0;80.0;56.0;50.0;50.0;59.0;0.0;58.0;54.0;20;6;9;2;2014;2;37.33333333333334
0;2;20;1;180;15;435.0;85.0;85.0;60.0;50.0;54.0;54.0;77.0;0.0;54.0;60.0;20;6;9;1;2014;1;29.4
0;2;20;1;180;15;421.0;65.0;65.0;65.0;62.0;62.0;62.0;55.0;0.0;51.0;43.0;20;7;9;3;2014;1;18.23076923076923
0;2;20;1;180;15;407.0;71.0;71.0;59.0;52.0;56.0;56.0;57.0;0.0;56.0;57.0;20;6;9;2;2014;2;36.9
1;1;20;1;180;15;353.0;72.0;71.0;0.0;0.0;0.0;75.0;68.0;0.0;0.0;73.0;20;6;9;2;2015;2;32.83333333333334
0;2;20;1;180;15;347.0;72.0;74.0;0.0;0.0;0.0;75.0;70.0;0.0;0.0;59.0;20;6;9;2;2015;2;33.23333333333333
1;1;20;1;180;15;409.0;63.0;63.0;65.0;59.0;63.0;63.0;55.0;0.0;49.0;39.0;20;6;9;1;2015;2;34.83333333333334
1;2;20;1;180;15;282.0;66.0;62.0;0.0;0.0;0.0;57.0;54.0;0.0;0.0;56.0;5;6;7;2;2015;1;29.69230769230769
1;1;20;1;180;15;382.0;52.0;52.0;53.0;56.0;48.0;48.0;59.0;52.0;62.0;47.0;7;5;7;2;2016;1;4.461538461538462
0;1;20;1;180;15;473.0;73.0;73.0;70.0;67.0;67.0;67.0;68.0;63.0;65.0;94.0;8;3;9;3;2016;2;33.48717948717949
0;2;20;1;180;15;416.0;75.0;75.0;66.0;54.0;59.0;59.0;51.0;58.0;53.0;75.0;10;3;9;3;2016;2;34.73333333333333
1;1;21;1;117;14;441.0;76.0;76.0;59.0;52.0;57.0;57.0;58.0;0.0;48.0;63.0;20;6;9;2;2012;1;21.30769230769231
0;1;20;1;117;14;454.97;70.78;70.78;57.16;71.9;67.34;67.34;69.49;0.0;56.79;71.98;20;7;9;1;2012;2;37.6
0;1;20;1;42;7;449.0;60.0;60.0;75.0;55.0;62.0;62.0;76.0;0.0;53.0;50.0;20;6;9;2;2012;0;0.0
0;1;20;1;42;7;468.0;76.0;76.0;55.0;59.0;69.0;69.0;63.0;0.0;69.0;53.0;10;3;9;2;2013;1;3.307692307692307
0;1;20;1;42;7;431.0;74.0;74.0;69.0;77.0;60.0;60.0;55.0;0.0;40.0;48.0;20;6;9;1;2014;2;36.06666666666667
0;1;20;1;42;7;418.0;71.0;71.0;65.0;55.0;62.0;62.0;55.0;0.0;49.0;71.0;20;6;9;2;2014;2;35.93333333333333
1;1;20;1;167;29;374.0;52.0;52.0;55.0;52.0;57.0;57.0;51.0;0.0;60.0;43.0;11;5;5;2;2012;1;25.80769230769231
1;1;20;1;213;12;363.0;55.0;55.0;53.0;59.0;54.0;54.0;48.0;0.0;53.0;50.0;20;6;5;2;2014;2;34.66666666666666
0;1;20;1;90;16;401.25;65.63;65.63;50.64;57.08;56.41;56.41;53.19;0.0;62.46;45.84;20;6;5;1;2011;1;16.0
0;1;20;1;90;16;364.77;58.13;58.13;49.32;54.01;53.22;53.22;53.95;0.0;38.35;47.21;8;3;5;2;2011;2;30.46666666666667
1;1;20;1;90;16;390.0;67.0;67.0;52.0;51.0;61.0;61.0;52.0;0.0;53.0;60.0;20;6;4;1;2013;2;33.06666666666667
0;1;20;1;89;30;418.0;85.0;85.0;65.0;59.0;49.0;49.0;55.0;0.0;54.0;50.0;20;6;9;2;2012;2;34.26666666666667
0;1;20;1;226;15;480.92;78.36;78.36;69.98;71.97;62.11;62.11;63.2;0.0;68.09;62.94;20;6;9;3;2011;1;29.66666666666667
0;1;20;1;226;15;430.36;66.56;66.56;61.79;83.48;48.29;48.29;59.89;0.0;46.43;48.42;20;6;9;2;2011;2;35.0
0;2;20;1;226;15;436.0;76.0;76.0;59.0;67.0;62.0;62.0;55.0;0.0;53.0;71.0;20;6;9;2;2012;2;34.26666666666667
0;2;20;1;226;15;440.0;64.0;64.0;63.0;58.0;68.0;68.0;63.0;0.0;53.0;66.0;20;6;9;3;2012;2;30.33333333333333
1;1;20;1;226;15;430.0;75.0;75.0;60.0;56.0;63.0;63.0;68.0;0.0;45.0;50.0;20;6;9;2;2012;2;35.6
0;1;20;1;226;15;431.0;68.0;68.0;65.0;59.0;58.0;58.0;59.0;0.0;60.0;52.0;20;6;9;2;2012;2;35.1
0;1;20;1;226;15;428.0;68.0;68.0;65.0;59.0;57.0;57.0;55.0;0.0;60.0;49.0;20;6;9;1;2012;1;4.692307692307693
0;1;20;1;226;15;459.0;80.0;80.0;61.0;64.0;68.0;68.0;60.0;0.0;61.0;51.0;20;6;9;1;2013;2;37.2
0;1;20;1;226;15;439.0;64.0;64.0;55.0;62.0;70.0;70.0;61.0;0.0;48.0;70.0;20;6;9;2;2013;2;37.8
0;1;20;1;226;15;422.0;67.0;67.0;57.0;57.0;59.0;59.0;61.0;0.0;61.0;59.0;10;3;9;2;2013;1;29.2
0;1;20;1;226;15;493.0;78.0;78.0;87.0;88.0;60.0;60.0;64.0;0.0;59.0;63.0;20;6;9;3;2014;1;16.30769230769231
0;1;20;1;226;15;438.0;65.0;65.0;74.0;59.0;71.0;71.0;51.0;0.0;53.0;57.0;20;6;9;3;2014;2;37.6
0;1;20;1;226;15;447.0;68.0;68.0;70.0;69.0;67.0;67.0;57.0;0.0;55.0;59.0;20;6;9;2;2014;1;17.81818181818182
0;1;20;1;226;15;408.0;68.0;68.0;80.0;59.0;56.0;56.0;55.0;0.0;44.0;57.0;20;6;9;2;2014;1;20.92307692307692
0;1;20;1;226;15;421.0;76.0;76.0;53.0;63.0;60.0;60.0;61.0;0.0;46.0;53.0;20;6;9;2;2015;2;31.87179487179487
0;1;20;1;34;15;484.0;78.0;78.0;87.0;65.0;60.0;60.0;62.0;0.0;66.0;54.0;20;6;9;2;2014;1;15.38461538461539
0;1;20;1;126;15;399.0;77.0;77.0;54.0;58.0;52.0;52.0;58.0;0.0;40.0;59.0;20;6;9;2;2013;2;32.23333333333333
0;1;20;1;126;15;397.0;74.0;74.0;55.0;51.0;52.0;52.0;54.0;61.0;50.0;50.0;20;6;9;1;2016;2;35.86666666666667
0;2;20;1;38;30;463.0;89.0;89.0;62.0;76.0;60.0;60.0;55.0;0.0;55.0;63.0;20;6;9;2;2014;3;40.4
1;1;20;1;71;15;415.71;66.56;66.56;54.74;59.17;58.25;58.25;57.23;0.0;58.0;71.98;20;6;9;2;2011;2;38.93333333333333
0;2;20;1;71;15;407.28;64.12;64.12;57.16;68.57;54.35;54.35;51.3;0.0;54.39;77.13;20;6;9;1;2011;2;36.4
1;2;20;1;71;15;433.0;97.0;97.0;53.0;64.0;55.0;55.0;59.0;0.0;45.0;77.0;20;6;9;3;2013;2;32.9
1;1;20;1;71;15;352.0;46.0;46.0;48.0;52.0;50.0;50.0;54.0;0.0;50.0;53.0;20;6;5;3;2013;2;33.36666666666667
0;2;20;1;71;15;384.0;74.0;74.0;74.0;46.0;47.0;47.0;53.0;0.0;39.0;74.0;20;7;9;3;2014;2;32.73333333333333
1;2;20;1;71;15;429.0;60.0;60.0;62.0;65.0;58.0;58.0;62.0;0.0;59.0;77.0;20;6;9;3;2014;2;38.16666666666666
0;1;20;1;71;15;348.0;70.0;74.0;0.0;0.0;0.0;67.0;70.0;0.0;0.0;53.0;20;6;9;2;2015;2;31.0
0;2;20;1;22;28;497.0;75.0;75.0;80.0;76.0;71.0;71.0;61.0;65.0;69.0;83.0;11;5;9;2;2016;1;4.230769230769231
1;1;0;1;22;28;398.0;63.0;63.0;72.0;64.0;51.0;51.0;54.0;46.0;48.0;48.0;10;3;9;3;2017;2;37.13333333333333
0;1;20;1;76;7;492.33;74.62;74.62;60.57;69.64;73.83;73.83;66.77;0.0;77.27;73.68;20;6;9;2;2011;2;38.2
0;1;20;1;221;21;480.47;69.01;69.01;69.98;71.97;67.92;67.92;68.87;0.0;60.81;71.53;20;6;9;3;2011;2;38.53333333333333
0;1;20;1;221;21;410.17;74.79;74.79;54.74;55.44;60.38;60.38;59.32;0.0;52.03;71.98;20;6;9;1;2011;2;37.73333333333333
0;1;20;1;221;21;446.0;86.0;86.0;59.0;67.0;62.0;62.0;63.0;0.0;48.0;39.0;20;6;9;3;2012;2;34.66666666666666
1;1;20;1;221;21;434.0;76.0;76.0;63.0;55.0;57.0;57.0;59.0;0.0;53.0;68.0;20;6;9;1;2012;2;35.2
1;1;20;1;221;21;415.31;66.56;66.56;59.57;50.15;64.72;64.72;61.52;0.0;51.03;73.24;20;6;9;3;2012;2;33.1
0;1;20;1;221;21;400.0;77.0;77.0;60.0;61.0;59.0;59.0;57.0;0.0;40.0;43.0;20;6;9;1;2013;2;33.8
1;1;20;1;221;21;407.0;85.0;85.0;48.0;57.0;57.0;57.0;62.0;0.0;42.0;83.0;18;3;9;3;2013;2;32.63333333333333
0;1;20;1;221;21;423.0;62.0;62.0;70.0;56.0;64.0;64.0;67.0;0.0;43.0;51.0;19;5;9;1;2014;2;34.04444444444444
0;1;20;1;221;21;458.0;71.0;71.0;99.0;61.0;60.0;60.0;57.0;0.0;55.0;52.0;6;5;9;2;2015;1;14.0
0;2;20;1;221;21;386.0;52.0;52.0;53.0;52.0;62.0;62.0;51.0;0.0;55.0;63.0;20;6;7;3;2015;2;34.8
1;2;20;1;50;23;405.0;68.0;68.0;56.0;56.0;54.0;54.0;63.0;0.0;53.0;50.0;5;6;4;2;2012;1;29.46153846153846
0;2;20;1;50;23;394.0;70.0;70.0;57.0;56.0;55.0;55.0;60.0;0.0;40.0;46.0;20;6;9;2;2013;1;29.58888888888889
0;1;20;1;123;23;340.0;70.0;71.0;0.0;0.0;0.0;69.0;72.0;0.0;0.0;55.0;18;3;9;3;2015;2;33.86666666666667
0;1;20;1;207;7;495.27;78.36;78.36;73.09;63.93;59.27;59.27;82.9;0.0;68.09;75.52;10;3;9;2;2011;2;36.2
1;2;20;1;207;7;482.0;75.0;75.0;65.0;59.0;63.0;63.0;68.0;0.0;60.0;77.0;20;6;9;3;2012;2;37.0
0;1;20;1;207;7;421.0;68.0;68.0;65.0;59.0;63.0;63.0;55.0;0.0;49.0;60.0;20;6;9;3;2012;1;20.11538461538462
0;2;20;3;207;7;422.0;68.0;68.0;63.0;60.0;66.0;66.0;44.0;0.0;55.0;80.0;20;6;9;3;2012;1;5.0
1;2;20;1;207;7;443.0;83.0;83.0;59.0;69.0;58.0;58.0;59.0;0.0;52.0;94.0;20;6;9;3;2014;2;33.69230769230769
0;2;20;2;136;22;395.4;65.86;65.86;60.87;56.66;55.57;55.57;61.57;0.0;37.34;57.27;20;6;9;3;2011;1;12.92307692307692
0;1;20;1;93;13;394.23;53.16;53.16;63.65;57.08;53.5;53.5;55.92;0.0;59.66;48.86;4;4;7;2;2011;1;6.969230769230768
0;1;20;1;28;15;426.0;75.0;75.0;60.0;44.0;63.0;63.0;58.0;0.0;60.0;50.0;20;6;9;2;2013;1;25.74358974358974
1;1;20;1;224;10;441.0;86.0;86.0;63.0;55.0;63.0;63.0;58.0;0.0;59.0;60.0;20;6;9;2;2012;2;35.92307692307692
0;1;20;1;224;10;419.0;76.0;76.0;63.0;67.0;57.0;57.0;48.0;0.0;59.0;55.0;7;5;9;2;2012;2;35.0
0;1;20;1;224;10;438.0;62.0;62.0;69.0;57.0;67.0;67.0;62.0;0.0;53.0;83.0;20;6;9;3;2014;3;40.86666666666667
1;1;20;1;11;15;435.0;69.0;69.0;63.0;55.0;78.0;78.0;58.0;0.0;44.0;53.0;20;6;9;3;2012;2;33.16666666666666
0;1;20;1;179;29;425.0;68.0;68.0;70.0;48.0;60.0;60.0;53.0;57.0;69.0;74.0;11;5;9;3;2016;1;25.34615384615385
1;2;20;1;189;15;502.9;74.62;74.62;60.57;78.83;77.1;77.1;69.65;0.0;77.27;81.98;10;3;9;3;2011;3;40.26666666666667
0;1;20;1;189;15;456.0;78.0;78.0;74.0;88.0;62.0;62.0;62.0;0.0;26.0;51.0;20;6;9;2;2014;3;44.06666666666667
0;1;20;1;189;15;340.0;70.0;65.0;0.0;0.0;0.0;63.0;72.0;0.0;0.0;61.0;8;3;9;2;2015;2;30.9
0;1;20;1;217;7;413.0;72.0;72.0;61.0;65.0;54.0;54.0;63.0;0.0;47.0;51.0;20;6;9;2;2015;1;29.35897435897436
0;1;20;1;106;15;507.0;79.26;79.26;72.78;72.45;59.4;59.4;79.57;0.0;79.06;47.15;20;6;9;2;2011;1;27.87179487179487
