NOTA_EI_OP_AII;NOTA_GES_CAL_VAL_SOFT;NOTA_EI_OP_CI;NOTA_SIS_OP;VECES_EI_OP_AII;VECES_SIS_OP;NOTA_ING_ECONOMICA;VECES_EI_OP_CI;NAC_OCHO;VECES_GES_CAL_VAL_SOFT;VECES_EI_OP_AI;NOTA_REDES_COM_TRES;NCC_OCHO;NOTA_EI_OP_BII;VECES_EI_OP_BII;NOTA_EI_OP_AI;VECES_EI_OP_BI;CAR_OCHO;VECES_DIS_ARQ_SOFT;NOTA_CIBERNETICA_TRES;NAP_OCHO;NOTA_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;EPA_OCHO;NCP_OCHO;NCA_OCHO;NAA_OCHO;CREDITOS_EI_OP_AII;CREDITOS_EI_OP_CI;CREDITOS_EI_OP_BII;CREDITOS_SIS_OP;CREDITOS_GES_CAL_VAL_SOFT;PROMEDIO_SIETE;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
49.0;49.0;0.0;44.0;1;1;47.0;0;5;1;1;50.0;13.0;0.0;0;43.0;0;0;1;43.0;0;43.0;1;2;0.0;13.0;5;3;3;3;3;3;48.73684210526316;41.611111111111114;44.64705882352941;46.44444444444444;4.0;47.333333333333336
0.0;50.0;44.0;37.0;0;1;39.0;1;5;1;1;45.0;13.0;0.0;0;41.0;0;0;1;50.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;45.21052631578947;37.166666666666664;38.921052631578945;37.888888888888886;3.0;43.666666666666664
0.0;50.0;46.0;40.0;0;1;45.0;1;5;1;1;45.0;13.0;0.0;0;45.0;0;0;1;50.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;45.73684210526316;42.77777777777778;38.31578947368421;41.27777777777778;4.0;45.333333333333336
0.0;47.0;50.0;30.5;0;2;38.0;1;1;1;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;43.142857142857146;40.333333333333336;34.32352941235294;39.9375;3.0;42.5
0.0;49.0;42.0;0.0;0;0;30.0;1;4;1;0;48.0;10.0;0.0;0;0.0;0;0;1;50.0;0;37.0;1;2;0.0;10.0;4;3;3;3;3;3;43.0625;32.6875;37.029411764705884;43.53333333333333;4.0;45.5
0.0;47.0;0.0;0.0;0;0;41.0;0;1;1;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;36.0;33.84375;35.8125;37.916666666666664;4.0;47.0
30.0;50.0;44.0;34.0;1;1;37.0;1;5;1;1;36.0;13.0;0.0;0;37.0;0;0;1;47.0;0;36.0;1;2;0.0;13.0;5;3;3;3;3;3;44.44444444444444;36.5;39.23529411764706;40.55555555555556;2.0;39.5
0.0;0.0;40.0;0.0;0;0;27.66666667;1;3;0;0;36.0;7.0;0.0;0;0.0;1;1;0;0.0;1;0.0;3;2;2.0;5.0;2;3;3;3;3;3;37.0;28.625000000625;31.785714286428572;30.416666666666668;2.0;40.0
0.0;36.0;0.0;36.0;0;1;32.0;0;6;1;1;43.0;16.0;0.0;0;40.0;1;0;1;43.0;0;44.0;1;2;0.0;16.0;6;3;3;3;3;3;40.89473684210526;35.22222222222222;35.94736842105263;38.833333333333336;2.0;36.0
0.0;0.0;0.0;32.0;0;1;33.0;0;4;0;0;39.0;10.0;0.0;0;0.0;0;0;1;43.0;0;42.0;1;2;0.0;10.0;4;3;3;3;3;3;41.142857142857146;32.625000000625;36.75;37.266666666666666;2.0;32.0
0.0;47.0;50.0;32.0;0;1;25.66666667;1;2;1;0;0.0;4.0;0.0;0;0.0;0;1;0;36.0;1;0.0;3;2;2.0;2.0;1;3;3;3;3;3;40.166666666666664;30.859375;33.67857142857143;34.583333333333336;3.0;43.0
0.0;36.0;40.0;40.0;0;1;44.0;1;5;1;1;44.0;13.0;0.0;0;40.0;0;0;1;43.0;0;45.0;1;2;0.0;13.0;5;3;3;3;3;3;39.92857142857143;35.22222222222222;37.473684210526315;41.416666666666664;2.0;38.666666666666664
0.0;0.0;0.0;0.0;0;0;24.0;0;1;0;0;0.0;2.0;37.0;1;0.0;0;1;0;0.0;1;0.0;2;1;2.0;0.0;0;3;3;3;3;3;38.44444444444444;35.138888888888886;38.625;36.1;2.0;37.0
0.0;49.0;0.0;0.0;0;0;30.0;0;2;1;0;38.0;4.0;46.0;1;0.0;0;0;0;0.0;0;0.0;1;2;0.0;4.0;2;3;3;3;3;3;41.888888888888886;33.30555555555556;35.214285714285715;39.3;4.0;47.5
45.0;0.0;50.0;48.0;1;1;37.0;1;4;0;0;48.0;10.0;0.0;0;0.0;0;1;1;50.0;0;47.0;2;2;0.0;10.0;4;3;3;3;3;3;42.46153846153846;38.44444444444444;39.76470588235294;43.0;4.0;47.666666666666664
0.0;40.0;0.0;39.0;0;1;30.0;0;3;1;0;46.0;8.0;0.0;0;0.0;0;0;1;0.0;0;32.0;1;2;0.0;8.0;3;3;3;3;3;3;41.10526315789474;31.3125;36.94117647058823;38.05555555555556;2.0;39.5
0.0;50.0;50.0;39.0;0;1;42.0;1;4;1;1;44.0;11.0;0.0;0;50.0;0;0;1;0.0;0;34.0;1;2;0.0;11.0;4;3;3;3;3;3;43.578947368421055;32.90625;36.368421053157896;40.666666666666664;4.0;46.333333333333336
0.0;31.5;50.0;0.0;0;0;30.5;1;2;2;0;0.0;6.0;0.0;0;0.0;0;1;1;0.0;0;46.0;2;2;0.0;6.0;2;3;3;3;3;3;39.6;33.583333333333336;35.05882352941177;37.733333333333334;3.0;40.75
0.0;36.0;0.0;33.0;0;1;0.0;0;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;36.0;33.6875;34.23529411764706;38.666666666666664;2.0;34.5
42.0;0.0;43.0;41.0;1;1;43.0;1;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;36.0;39.27777777777778;39.94117647058823;45.4;3.0;42.0
0.0;0.0;42.0;34.0;0;1;30.0;1;4;0;1;50.0;11.0;0.0;0;36.0;0;0;1;0.0;0;44.0;1;2;0.0;11.0;4;3;3;3;3;3;40.625;35.72222222222222;34.76470588235294;39.388888888888886;2.0;38.0
0.0;0.0;50.0;0.0;0;0;29.5;1;2;0;0;0.0;4.0;0.0;0;0.0;0;1;0;47.0;1;0.0;2;2;2.0;2.0;1;3;3;3;3;3;42.1578947368421;41.53333333333333;39.5625;40.77777777777778;4.0;50.0
0.0;39.0;0.0;0.0;0;0;39.0;0;3;1;0;45.0;6.0;0.0;0;0.0;0;0;0;46.0;0;0.0;1;2;0.0;6.0;3;3;3;3;3;3;42.0;34.937500000625;38.785714285714285;40.0;2.0;39.0
0.0;15.0;0.0;35.0;0;1;15.0;0;1;1;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;1;0.0;1;1;2.0;0.0;0;3;3;3;3;3;49.0;33.666666666666664;36.75;37.9;1.0;25.0
0.0;50.0;45.0;50.0;0;1;0.0;1;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;45.05263157894737;41.111111111111114;42.8421052631579;46.72222222222222;4.0;48.333333333333336
0.0;0.0;0.0;0.0;0;0;34.0;0;4;0;0;49.0;10.0;0.0;0;0.0;0;0;1;44.0;0;43.0;1;2;0.0;10.0;4;3;3;3;3;3;46.526315789473685;42.5;43.588235294117645;48.111111111111114;0.0;0.0
0.0;50.0;50.0;50.0;0;1;0.0;1;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;46.36842105263158;43.666666666666664;44.0;47.44444444444444;4.0;50.0
0.0;39.0;0.0;31.0;0;1;32.0;0;3;1;1;0.0;9.0;0.0;0;45.0;0;0;1;0.0;0;41.0;1;2;0.0;9.0;3;3;3;3;3;3;41.916666666666664;37.0;34.88235294117647;42.111111111111114;2.0;35.0
0.0;0.0;0.0;32.0;0;1;32.0;0;3;0;0;0.0;8.0;0.0;0;0.0;0;0;1;46.0;0;34.0;1;2;0.0;8.0;3;3;3;3;3;3;40.30769230769231;37.25;38.9375;41.2;2.0;32.0
42.0;0.0;8.0;26.5;1;2;0.0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;34.0;33.52777777777778;29.941176471176473;30.5;1.0;25.5
50.0;0.0;40.0;36.0;1;1;32.0;1;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;37.06666666666667;37.4375;38.142857142857146;39.2;3.0;42.0
0.0;0.0;50.0;40.0;0;1;0.0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;44.8421052631579;42.111111111111114;43.529411764705884;46.888888888888886;3.0;45.0
42.0;46.0;0.0;0.0;1;0;19.5;0;2;1;0;29.0;4.0;0.0;0;0.0;0;1;0;0.0;2;0.0;2;1;4.0;0.0;0;3;3;3;3;3;39.625;35.6875;38.63157894736842;35.2;3.0;44.0
0.0;0.0;0.0;39.0;0;1;39.0;0;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;41.2;32.4375;37.05263157894737;43.0;2.0;39.0
48.0;0.0;0.0;46.0;1;1;24.0;0;2;0;0;0.0;5.0;0.0;0;0.0;1;1;0;0.0;1;0.0;2;2;2.0;3.0;1;3;3;3;3;3;39.90909090909091;37.72222222222222;36.31578947368421;41.13333333333333;4.0;47.0
0.0;43.0;44.0;47.0;0;1;41.0;1;6;1;1;50.0;16.0;0.0;0;40.0;1;0;1;50.0;0;45.0;1;2;0.0;16.0;6;3;3;3;3;3;43.25;37.0;38.76470588235294;41.86666666666667;3.0;44.666666666666664
0.0;0.0;50.0;40.0;0;1;36.0;1;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;47.333333333333336;42.94444444444444;43.72727272727273;48.25;3.0;45.0
0.0;0.0;16.0;36.0;0;1;0.0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;40.166666666666664;33.1875;34.0;35.333333333333336;1.0;26.0
0.0;0.0;0.0;45.0;0;1;39.0;0;4;0;1;48.0;11.0;0.0;0;45.0;0;0;1;0.0;0;49.0;1;2;0.0;11.0;4;3;3;3;3;3;46.05882352941177;37.72222222222222;40.26315789473684;45.388888888888886;3.0;45.0
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;43.0;36.361111111111114;41.3125;44.63636363636363;4.0;50.0
45.0;0.0;50.0;45.0;1;1;0.0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;45.31578947368421;41.94444444444444;43.1764705882353;46.111111111111114;4.0;46.666666666666664
0.0;0.0;0.0;46.0;0;1;34.0;0;2;0;0;0.0;6.0;0.0;0;0.0;0;0;1;0.0;0;39.0;1;2;0.0;6.0;2;3;3;3;3;3;43.111111111111114;36.09375;38.11764705882353;43.266666666666666;4.0;46.0
0.0;0.0;0.0;0.0;0;0;36.0;0;2;0;0;41.0;4.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;4.0;2;3;3;3;3;3;40.55555555555556;35.34375;35.35294117647059;41.6;0.0;0.0
0.0;0.0;0.0;0.0;0;0;43.0;0;2;0;0;0.0;6.0;0.0;0;0.0;0;0;1;0.0;0;46.0;1;2;0.0;6.0;2;3;3;3;3;3;42.5;38.111111111111114;36.31578947368421;39.94444444444444;0.0;0.0
0.0;0.0;46.0;0.0;0;0;50.0;1;3;0;0;49.0;8.0;0.0;0;0.0;0;0;1;0.0;0;49.0;1;2;0.0;8.0;3;3;3;3;3;3;43.93333333333333;39.05555555555556;36.94117647058823;43.611111111111114;4.0;46.0
39.0;0.0;0.0;35.0;1;1;35.0;0;2;0;0;46.0;4.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;4.0;2;3;3;3;3;3;43.642857142857146;38.5;40.35294117647059;40.6;2.0;37.0
0.0;0.0;42.0;0.0;0;0;30.0;1;2;0;0;0.0;6.0;0.0;0;0.0;0;0;1;0.0;0;49.0;1;2;0.0;6.0;2;3;3;3;3;3;46.4;36.8125;33.26470588235294;36.0;3.0;42.0
0.0;0.0;0.0;0.0;0;0;36.0;0;2;0;0;0.0;6.0;0.0;0;0.0;0;0;1;0.0;0;46.0;1;2;0.0;6.0;2;3;3;3;3;3;42.63636363636363;37.94444444444444;38.78947368421053;41.75;0.0;0.0
0.0;0.0;47.0;0.0;0;0;34.0;1;3;0;0;0.0;8.0;0.0;0;0.0;0;0;1;46.0;0;49.0;1;2;0.0;8.0;3;3;3;3;3;3;42.46153846153846;39.05555555555556;40.36842105263158;39.61538461538461;4.0;47.0
0.0;0.0;0.0;0.0;0;0;44.0;0;2;0;0;0.0;6.0;0.0;0;0.0;0;0;1;0.0;0;46.0;1;2;0.0;6.0;2;3;3;3;3;3;43.888888888888886;38.333333333333336;36.705882352941174;45.125;0.0;0.0
0.0;0.0;47.0;0.0;0;0;36.0;1;3;0;0;0.0;9.0;0.0;0;0.0;1;1;1;0.0;0;49.0;2;2;0.0;9.0;3;3;3;3;3;3;37.2;36.44444444388889;38.785714285714285;39.142857142857146;4.0;47.0
0.0;0.0;0.0;0.0;0;0;26.0;0;3;0;0;42.0;8.0;0.0;0;0.0;0;0;1;0.0;1;48.0;1;2;2.0;6.0;2;3;3;3;3;3;40.75;35.642857142857146;33.94117647058823;40.333333333333336;0.0;0.0
0.0;0.0;0.0;45.0;0;1;39.0;0;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;43.125;39.0;40.76315789473684;41.733333333333334;3.0;45.0
0.0;0.0;0.0;36.0;0;1;39.0;0;2;0;0;0.0;6.0;0.0;0;0.0;0;1;1;0.0;1;28.0;2;2;4.0;2.0;1;3;3;3;3;3;36.733333332;36.5;39.642857142857146;40.31818181818182;2.0;36.0
0.0;37.0;43.0;0.0;0;0;30.0;1;1;1;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;42.125;36.416666666666664;37.8421052631579;41.46666666666667;2.0;40.0
0.0;0.0;0.0;49.0;0;1;25.0;0;1;0;0;0.0;2.0;0.0;0;0.0;0;1;0;0.0;1;0.0;2;1;2.0;0.0;0;3;3;3;3;3;40.92307692307692;39.333333333333336;37.0625;36.333333333333336;4.0;49.0
0.0;0.0;0.0;0.0;0;0;0.0;0;3;0;1;50.0;7.0;0.0;0;50.0;0;0;0;50.0;0;0.0;0;2;0.0;7.0;3;3;3;3;3;3;46.266666666666666;44.333333333333336;44.578947368421055;45.06666666666667;0.0;0.0
0.0;0.0;50.0;43.0;0;1;33.0;1;3;0;0;39.0;8.0;0.0;0;0.0;0;0;1;0.0;0;45.0;1;2;0.0;8.0;3;3;3;3;3;3;42.15384615384615;37.0;37.0;36.4;4.0;46.5
0.0;50.0;0.0;0.0;0;0;0.0;0;2;1;0;50.0;4.0;0.0;0;0.0;0;0;0;48.0;0;0.0;0;2;0.0;4.0;2;3;3;3;3;3;46.30769230769231;43.611111111111114;45.07142857142857;46.083333333333336;4.0;50.0
0.0;48.0;42.0;0.0;0;0;0.0;1;2;1;1;0.0;5.0;0.0;0;40.0;0;0;0;43.0;0;0.0;0;2;0.0;5.0;2;3;3;3;3;3;43.785714285714285;38.5;41.294117647058826;43.083333333333336;3.0;45.0
0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;1;0.0;3.0;0.0;0;50.0;0;0;0;0.0;0;0.0;0;2;0.0;3.0;1;3;3;3;3;3;43.57142857142857;42.27777777777778;43.0;43.916666666666664;0.0;0.0
0.0;50.0;0.0;49.0;0;1;0.0;0;2;1;0;44.0;6.0;0.0;0;0.0;0;0;1;0.0;0;50.0;0;2;0.0;6.0;2;3;3;3;3;3;42.63636363636363;37.47222222222222;41.36842105263158;43.46666666666667;4.0;49.5
0.0;46.0;0.0;0.0;0;0;50.0;0;1;1;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;40.8;36.25;38.875;43.0;4.0;46.0
0.0;0.0;0.0;33.0;0;1;40.0;0;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;37.333333333333336;35.02777777777778;32.035714285714285;41.72727272727273;2.0;33.0
0.0;0.0;0.0;41.0;0;1;0.0;0;1;0;0;44.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;2;0.0;2.0;1;3;3;3;3;3;45.0;40.94444444444444;43.23529411764706;45.0;3.0;41.0
0.0;50.0;0.0;0.0;0;0;50.0;0;2;1;0;50.0;4.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;4.0;2;3;3;3;3;3;44.0;39.375;43.0;45.86666666666667;4.0;50.0
0.0;50.0;0.0;0.0;0;0;0.0;0;1;1;0;0.0;2.0;0.0;0;0.0;0;0;0;40.0;0;0.0;0;2;0.0;2.0;1;3;3;3;3;3;42.36363636363637;37.625;41.285714285714285;37.916666666666664;4.0;50.0
0.0;47.0;33.0;0.0;0;0;0.0;1;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;31.0;37.0625;37.857142857142854;44.5;2.0;40.0
0.0;0.0;42.0;0.0;0;0;38.0;1;2;0;0;43.0;4.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;4.0;2;3;3;3;3;3;43.733333333333334;38.875;37.411764705882355;42.333333333333336;3.0;42.0
0.0;0.0;50.0;33.0;0;1;50.0;1;3;0;1;0.0;9.0;0.0;0;50.0;0;0;1;0.0;0;46.0;1;2;0.0;9.0;3;3;3;3;3;3;43.6;32.375;33.5;41.53333333333333;3.0;41.5
0.0;0.0;0.0;0.0;0;0;50.0;0;2;0;1;0.0;5.0;0.0;0;40.0;0;0;0;0.0;0;0.0;1;2;0.0;5.0;2;3;3;3;3;3;33.0;33.15625;37.36842105263158;41.5;0.0;0.0
0.0;49.0;0.0;41.0;0;1;0.0;0;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;37.2;34.7;31.884615384615383;41.4;3.0;45.0
0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;0.0;4.0;0.0;0;0.0;0;0;1;0.0;0;50.0;0;2;0.0;4.0;1;3;3;3;3;3;50.0;34.77272727272727;39.785714285714285;46.0;0.0;0.0
0.0;0.0;0.0;0.0;0;0;50.0;0;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;41.333333333333336;41.388888888888886;41.1578947368421;46.07692307692308;0.0;0.0
