NOTA_FOTO;NOTA_POO;NOTA_L_DOS;NOTA_FOTOD;NOTA_AVAM;NOTA_AVAP;NOTA_EI_CUATRO;NOTA_L_TRES;NOTA_EI_UNO;NOTA_ECONOMET;NOTA_FGEP;NOTA_ECUA;NOTA_GEOGEO;NOTA_EI_TRES;NCC_OCHO;VECES_FGEP;NAC_OCHO;VECES_FOTOD;NAA_OCHO;CAR_CINCO;CAR_OCHO;VECES_EI_CUATRO;VECES_L_TRES;NCP_OCHO;NCA_OCHO;EPA_OCHO;VECES_AVAM;VECES_EI_TRES;NAP_OCHO;CREDITOS_L_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_OCHO;CREDITOS_FOTOD;CREDITOS_FGEP;CREDITOS_EI_CUATRO;CREDITOS_AVAM;CREDITOS_EI_TRES;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
40;47;39;39;37;33;30;32;39;34;43;37;40;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.166666666666664;37.6;34.0;34.42857142857143;2;2;3;2;3;2.0;34.625
41;38;0;30;0;34;0;0;37;35;37;32;38;30;7.0;1;3;1;3;1;0;0;0;0.0;7.0;2;0;1;0;2;35.833333333333336;38.1;33.76923076923077;32.0;2;2;3;2;3;2.0;39.2
43;42;40;40;38;37;36;44;40;35;38;37;40;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.333333333333336;39.46666666666667;36.5625;38.5;2;2;3;2;3;3.0;42.07692307692308
44;42;46;45;37;41;41;43;46;47;42;45;35;48;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.333333333333336;41.46666666666667;43.875;42.92857142857143;2;2;3;2;3;3.0;42.38461538461539
39;42;0;0;0;0;0;0;0;0;0;34;0;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;35.45454545454545;38.0;0.0;0.0;2;2;3;2;3;0.0;0.0
44;37;37;30;36;30;39;40;43;30;33;39;36;38;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;37.111111111111114;35.666666666666664;37.125;36.357142857142854;2;2;3;2;3;2.0;37.72727272727273
40;0;39;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;39.0;0.0;0.0;2;2;3;2;3;0.0;0.0
41;32;39;36;34;42;39;36;44;41;36;40;44;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.5;38.06666666666667;39.5;38.285714285714285;2;2;3;2;3;2.0;38.2
42;48;45;37;39;40;39;43;45;42;42;39;42;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.388888888888886;41.333333333333336;42.5;40.57142857142857;2;2;3;2;3;3.0;41.53846153846154
42;45;41;36;43;30;37;42;46;42;40;38;43;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.72222222222222;37.666666666666664;41.6875;39.92857142857143;2;2;3;2;3;3.0;40.5
39;35;30;37;35;30;0;32;45;31;40;34;30;0;8.0;1;4;1;4;2;0;0;1;0.0;8.0;2;1;0;0;2;34.94444444444444;34.06666666666667;36.15384615384615;36.0;2;2;3;2;3;1.0;30.0
30;30;0;0;0;0;0;0;0;0;0;40;30;0;0.0;0;0;0;0;2;0;0;0;0.0;0.0;1;0;0;0;2;32.27272727272727;26.8;24.0;0.0;2;2;3;2;3;0.0;0.0
45;32;38;38;31;38;31;37;35;36;43;39;36;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.5;38.733333333333334;34.125;36.5;2;2;3;2;3;2.0;33.09090909090909
44;34;30;32;39;30;33;41;36;38;38;36;41;35;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.94444444444444;35.06666666666667;37.0;36.0;2;2;3;2;3;2.0;37.36363636363637
37;31;48;36;0;30;30;30;32;40;39;31;40;36;12.0;1;5;1;5;1;0;1;1;0.0;12.0;2;0;1;0;2;33.94444444444444;39.75;34.76923076923077;34.0;2;2;3;2;3;2.0;39.4
37;33;0;0;0;0;0;0;0;33;32;37;41;0;2.0;3;1;0;1;0;1;0;0;0.0;2.0;2;0;0;0;2;36.05555555555556;18.846153846153847;31.2;32.0;2;2;3;2;3;0.0;0.0
41;15;7;0;0;0;0;0;0;0;0;25;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;40.0;18.666666666666668;9.0;0.0;2;2;3;2;3;0.0;0.0
44;42;41;38;37;36;36;44;40;34;34;40;42;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.27777777777778;40.733333333333334;37.625;37.5;2;2;3;2;3;3.0;43.0
43;44;44;40;38;30;34;47;38;43;35;40;38;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.666666666666664;34.86666666666667;40.4375;38.714285714285715;2;2;3;2;3;2.0;37.84615384615385
36;30;25;34;0;34;0;0;35;33;40;30;41;0;4.0;1;2;1;2;1;0;0;0;0.0;4.0;2;0;0;0;2;33.0;31.4;33.92307692307692;37.0;2;2;3;2;3;1.0;27.4
36;48;40;36;38;37;39;44;39;34;35;38;41;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.611111111111114;38.6;37.4375;38.142857142857146;2;2;3;2;3;3.0;42.07692307692308
42;50;45;46;39;42;45;40;45;40;43;37;40;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.05555555555556;41.6;43.9375;43.285714285714285;2;2;3;2;3;3.0;43.6
39;35;38;38;33;30;34;42;43;36;34;35;39;34;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.833333333333336;36.0;36.875;35.57142857142857;2;2;3;2;3;2.0;38.38461538461539
39;35;41;41;39;41;36;42;46;44;46;43;33;47;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.888888888888886;37.2;43.6875;41.785714285714285;2;2;3;2;3;3.0;43.15384615384615
43;40;38;37;35;40;32;42;42;30;38;37;36;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.388888888888886;38.733333333333334;37.8125;38.214285714285715;2;2;3;2;3;2.0;33.0
43;34;41;40;30;32;33;37;32;41;31;36;42;48;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.333333333333336;40.2;36.8125;37.07142857142857;2;2;3;2;3;2.0;38.27272727272727
38;43;0;0;0;0;0;0;0;0;0;0;32;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;36.666666666666664;34.0;0.0;0.0;2;2;3;2;3;0.0;0.0
34;35;0;0;0;0;0;0;0;0;0;0;22;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;30.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
41;31;0;30;33;34;0;0;42;34;38;31;38;32;9.0;1;4;1;4;2;0;0;0;0.0;9.0;2;1;1;0;2;36.333333333333336;29.733333333333334;39.5;33.111111111111114;2;2;3;2;3;2.0;37.0
40;47;41;35;37;30;0;0;35;32;37;38;39;33;9.0;1;4;1;4;2;0;0;0;0.0;9.0;2;1;1;0;2;33.666666666666664;35.733333333333334;33.5;35.22222222222222;2;2;3;2;3;3.0;42.2
34;35;0;34;34;37;17;34;33;35;36;35;35;33;14.0;1;6;2;5;0;2;1;2;3.0;11.0;2;1;1;1;2;34.5;36.76923076923077;35.23076923076923;30.428571428571427;2;2;3;2;3;2.0;33.0
40;43;33;33;36;38;39;39;36;43;36;35;40;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.27777777777778;35.666666666666664;40.125;37.714285714285715;2;2;3;2;3;3.0;43.07692307692308
35;45;39;31;37;30;30;34;45;32;40;30;41;33;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.0;35.46666666666667;36.1875;33.785714285714285;2;2;3;2;3;3.0;44.8
30;32;0;0;0;0;0;0;0;0;0;39;20;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;32.23076923076923;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
31;34;17;0;0;0;0;0;5;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;34.0;22.0;5.0;0.0;2;2;3;2;3;0.0;0.0
38;35;35;30;0;0;0;38;14;0;0;25;30;0;4.0;0;2;2;2;2;1;0;1;0.0;4.0;2;0;0;0;2;33.07692307692308;34.25;27.285714285714285;34.0;2;2;3;2;3;4.0;49.0
34;43;44;39;33;40;41;46;32;43;40;38;30;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;40.94444444444444;42.53333333333333;38.5625;39.92857142857143;2;2;3;2;3;3.0;40.18181818181818
40;45;0;34;35;31;0;0;39;35;42;37;35;37;9.0;1;4;1;4;2;0;0;0;0.0;9.0;2;1;1;0;2;35.333333333333336;33.30769230769231;32.38461538461539;37.0;2;2;3;2;3;2.0;31.2
39;40;37;40;33;33;32;0;37;35;41;30;38;34;12.0;1;5;1;5;2;0;1;0;0.0;12.0;2;1;1;0;2;36.22222222222222;37.2;37.84615384615385;35.5;2;2;3;2;3;2.0;32.0
45;32;41;34;37;33;41;38;36;34;43;35;38;33;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;38.111111111111114;37.333333333333336;35.5625;37.57142857142857;2;2;3;2;3;2.0;35.45454545454545
43;32;41;41;41;30;41;37;45;42;44;30;31;47;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.611111111111114;42.2;36.625;42.142857142857146;2;2;3;2;3;3.0;42.0
42;43;46;39;38;31;0;44;50;41;43;44;44;35;11.0;1;5;1;5;0;0;0;1;0.0;11.0;2;1;1;0;2;43.333333333333336;41.2;40.625;39.36363636363637;2;2;3;2;3;3.0;40.8
43;34;0;36;0;30;31;0;42;41;37;37;37;36;10.0;1;4;1;4;0;0;1;0;0.0;10.0;2;0;1;0;2;38.22222222222222;42.46153846153846;37.3125;34.7;2;2;3;2;3;3.0;41.0
40;42;47;33;37;38;0;47;45;37;35;41;37;32;11.0;1;5;1;5;0;0;0;1;0.0;11.0;2;1;1;0;2;34.55555555555556;39.266666666666666;37.5;36.36363636363637;2;2;3;2;3;2.0;38.2
34;30;0;38;36;30;34;0;42;33;47;36;30;38;12.0;1;5;1;5;1;0;1;0;0.0;12.0;2;1;1;0;2;38.111111111111114;33.07692307692308;38.07692307692308;38.166666666666664;2;2;3;2;3;2.0;37.125
45;30;0;30;40;30;0;35;40;35;35;30;33;29;11.0;2;5;1;4;1;1;0;1;3.0;8.0;2;1;1;1;2;36.833333333333336;35.23076923076923;37.3125;33.36363636363637;2;2;3;2;3;2.0;34.4
43;35;43;34;31;33;49;0;34;44;40;43;31;41;12.0;1;5;1;5;0;0;1;0;0.0;12.0;2;1;1;0;2;40.27777777777778;38.666666666666664;38.0;40.0;2;2;3;2;3;3.0;40.5
45;50;44;42;35;39;45;44;47;41;44;44;43;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;42.0;44.06666666666667;40.1875;42.214285714285715;2;2;3;2;3;3.0;43.8
43;39;44;41;33;38;49;44;45;35;36;43;30;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.27777777777778;39.733333333333334;41.1875;41.285714285714285;2;2;3;2;3;3.0;40.69230769230769
44;33;42;44;36;34;30;42;40;40;40;34;39;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.72222222222222;41.93333333333333;37.25;38.142857142857146;2;2;3;2;3;2.0;39.0
46;45;42;38;42;33;39;42;42;40;47;31;40;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.27777777777778;40.4;36.625;41.285714285714285;2;2;3;2;3;2.0;38.36363636363637
39;44;39;31;34;30;30;42;45;35;33;30;41;35;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.94444444444444;36.13333333333333;36.5;33.92857142857143;2;2;3;2;3;2.0;35.5
41;38;35;38;0;34;0;41;30;35;39;38;35;0;6.0;1;3;1;3;2;0;0;1;0.0;6.0;2;0;0;0;2;35.388888888888886;31.666666666666668;34.72727272727273;39.333333333333336;2;2;3;2;3;2.0;34.0
44;50;48;41;36;33;40;38;41;41;35;39;42;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;42.44444444444444;42.0;40.0;39.0;2;2;3;2;3;3.0;44.30769230769231
47;43;43;42;37;38;39;41;41;39;43;46;37;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.72222222222222;39.666666666666664;37.6875;39.357142857142854;2;2;3;2;3;2.0;38.25
43;37;41;32;35;34;33;31;42;47;42;32;32;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.55555555555556;38.4;39.375;37.57142857142857;2;2;3;2;3;3.0;42.5
43;31;40;30;30;33;32;43;44;37;45;39;31;41;14.0;1;6;1;6;1;1;1;2;0.0;14.0;2;1;1;0;2;36.833333333333336;39.06666666666667;40.375;36.785714285714285;2;2;3;2;3;2.0;36.2
34;45;32;37;35;30;0;0;42;36;32;32;38;29;9.0;1;4;1;3;2;0;0;0;3.0;6.0;2;1;1;1;2;37.0;33.666666666666664;34.0;32.77777777777778;2;2;3;2;3;3.0;41.4
42;31;40;36;0;30;0;39;41;32;40;31;37;0;6.0;1;3;1;3;2;0;0;1;0.0;6.0;2;0;0;0;2;36.888888888888886;39.93333333333333;36.375;38.333333333333336;2;2;3;2;3;2.0;35.0
40;31;44;38;0;34;0;0;40;35;37;31;33;0;4.0;1;2;1;2;0;0;0;0;0.0;4.0;2;0;0;0;2;37.833333333333336;38.45454545454545;36.63636363636363;37.5;2;2;3;2;3;4.0;49.0
41;40;42;46;41;41;43;42;36;37;47;40;42;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.44444444444444;41.733333333333334;38.0;43.785714285714285;2;2;3;2;3;2.0;40.0
48;38;40;39;32;31;34;38;40;37;35;38;32;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.833333333333336;38.6;35.8125;34.285714285714285;2;2;3;2;3;2.0;35.2
31;37;31;30;0;31;0;0;0;22;39;37;40;0;4.0;1;2;2;2;1;1;0;0;0.0;4.0;2;0;0;0;2;33.77777777777778;31.4;27.11111111111111;34.5;2;2;3;2;3;0.0;0.0
37;30;0;39;33;36;0;0;41;43;39;30;32;38;9.0;1;4;1;4;1;0;0;0;0.0;9.0;2;1;1;0;2;38.44444444444444;36.083333333333336;36.84615384615385;37.333333333333336;2;2;3;2;3;2.0;39.8
38;33;0;34;0;34;0;42;38;38;37;39;37;0;6.0;1;3;1;3;0;0;0;1;0.0;6.0;2;0;0;0;2;34.72222222222222;35.84615384615385;34.46153846153846;37.666666666666664;2;2;3;2;3;2.0;35.0
48;36;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
37;44;46;30;33;30;0;46;31;38;40;36;39;0;8.0;2;4;1;4;2;1;0;1;0.0;8.0;2;1;0;0;2;36.0;30.833333333333332;34.81818181818182;37.25;2;2;3;2;3;2.0;31.0
41;39;39;37;43;30;47;40;43;38;36;47;43;33;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.166666666666664;39.4;36.625;39.42857142857143;2;2;3;2;3;2.0;32.90909090909091
43;40;47;43;40;41;38;47;39;35;40;36;38;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.77777777777778;39.13333333333333;38.9375;40.357142857142854;2;2;3;2;3;2.0;38.36363636363637
42;42;41;41;37;33;37;44;42;38;45;31;42;43;14.0;1;6;1;6;0;1;1;2;0.0;14.0;2;1;1;0;2;36.388888888888886;38.93333333333333;37.1875;41.0;2;2;3;2;3;2.0;35.09090909090909
41;45;36;34;34;37;32;44;42;44;40;35;40;49;14.0;1;6;1;6;0;1;1;2;0.0;14.0;2;1;1;0;2;37.166666666666664;37.6;39.75;39.07142857142857;2;2;3;2;3;2.0;40.0
36;43;0;39;34;31;0;0;44;35;37;31;37;0;6.0;1;3;1;3;1;0;0;0;0.0;6.0;2;1;0;0;2;34.333333333333336;32.46153846153846;37.53846153846154;36.666666666666664;2;2;3;2;3;3.0;41.0
40;37;43;43;43;35;38;43;45;40;43;37;36;37;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.72222222222222;37.733333333333334;40.15384615384615;40.642857142857146;2;2;3;2;3;4.0;45.8
41;35;46;37;0;32;0;41;31;36;39;39;39;0;6.0;1;3;1;3;1;0;0;1;0.0;6.0;2;0;0;0;2;36.77777777777778;37.46666666666667;34.84615384615385;39.0;2;2;3;2;3;3.0;42.8
46;36;30;37;33;32;0;38;39;38;40;42;41;31;11.0;1;5;1;5;0;1;0;2;0.0;11.0;2;1;1;0;2;37.166666666666664;38.13333333333333;40.9375;35.36363636363637;2;2;3;2;3;2.0;35.0
43;37;46;41;35;36;41;30;39;34;38;43;37;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.666666666666664;40.86666666666667;38.6875;37.92857142857143;2;2;3;2;3;2.0;40.0
46;38;39;33;34;30;32;47;41;35;40;36;38;33;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.0;35.666666666666664;34.9375;35.92857142857143;2;2;3;2;3;3.0;41.8
41;50;39;41;36;31;0;0;31;32;34;39;37;0;6.0;1;3;1;3;0;0;0;0;0.0;6.0;2;1;0;0;2;36.72222222222222;37.666666666666664;34.75;37.0;2;2;3;2;3;2.0;34.0
30;30;0;0;0;24;0;0;0;0;3;38;38;0;2.0;1;1;0;0;3;0;0;0;2.0;0.0;1;0;0;1;2;32.84615384615385;20.25;22.8;3.0;2;2;3;2;3;0.0;0.0
44;50;40;39;35;32;38;48;47;46;44;44;30;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.611111111111114;40.4;40.0;42.357142857142854;2;2;3;2;3;2.0;39.09090909090909
38;44;0;0;0;0;0;0;0;0;0;13;23;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;29.0;31.0;0.0;0.0;2;2;3;2;3;0.0;0.0
45;40;42;36;35;32;32;41;40;46;46;39;40;50;14.0;1;6;1;6;0;1;1;2;0.0;14.0;2;1;1;0;2;40.0;43.93333333333333;39.25;40.142857142857146;2;2;3;2;3;3.0;41.6
36;37;43;39;31;30;0;41;36;40;37;41;39;0;8.0;1;4;1;4;0;1;0;1;0.0;8.0;2;2;0;0;2;37.94444444444444;41.2;35.0625;37.0;2;2;3;2;3;3.0;40.8
36;30;32;38;37;32;0;42;30;36;33;30;33;0;8.0;1;4;1;4;1;0;0;1;0.0;8.0;2;1;0;0;2;34.166666666666664;37.583333333333336;34.36363636363637;37.5;2;2;3;2;3;2.0;31.6
35;32;0;40;0;32;0;0;0;19;33;32;31;0;4.0;1;2;1;2;1;0;0;0;0.0;4.0;2;0;0;0;2;37.166666666666664;35.84615384615385;32.55555555555556;36.5;2;2;3;2;3;1.0;21.0
39;35;37;43;35;35;34;42;47;35;37;35;30;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.111111111111114;37.13333333333333;38.875;40.214285714285715;2;2;3;2;3;2.0;36.4
43;50;43;41;33;30;0;41;41;37;39;44;30;35;11.0;1;5;1;5;0;0;0;1;0.0;11.0;2;1;1;0;2;41.333333333333336;38.733333333333334;37.4375;37.54545454545455;2;2;3;2;3;4.0;46.2
35;32;45;43;40;36;31;44;46;35;39;30;37;37;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.5;42.06666666666667;38.25;38.285714285714285;2;2;3;2;3;4.0;45.2
44;40;33;36;34;33;0;39;38;37;42;36;41;32;11.0;1;5;1;5;2;1;0;1;0.0;11.0;2;1;2;0;2;35.77777777777778;35.4;36.46153846153846;36.18181818181818;2;2;3;2;3;3.0;41.0
36;38;0;0;24;33;0;0;0;35;30;35;38;0;4.0;1;2;0;1;2;0;0;0;2.0;2.0;1;1;0;1;2;35.72222222222222;29.76923076923077;29.714285714285715;27.0;2;2;3;2;3;0.0;0.0
38;30;44;36;0;30;0;0;0;15;33;41;41;0;4.0;1;2;1;2;3;0;0;0;0.0;4.0;2;0;0;0;2;31.944444444444443;38.0;31.77777777777778;34.5;2;2;3;2;3;2.0;31.0
43;40;36;35;30;30;0;36;37;35;42;36;37;0;8.0;1;4;1;4;1;0;0;1;0.0;8.0;2;1;0;0;2;34.0;33.142857142857146;35.90909090909091;35.75;2;2;3;2;3;2.0;39.8
43;36;42;39;38;38;0;43;42;38;38;38;39;33;11.0;1;5;1;5;0;0;0;1;0.0;11.0;2;1;1;0;2;38.72222222222222;41.8;38.125;37.72727272727273;2;2;3;2;3;3.0;42.8
32;30;36;39;0;30;0;40;31;39;41;36;30;0;6.0;2;3;1;3;1;1;0;1;0.0;6.0;2;0;0;0;2;32.94444444444444;33.38461538461539;35.69230769230769;40.0;2;2;3;2;3;2.0;33.0
43;40;30;35;31;33;0;33;40;33;38;42;38;0;8.0;1;4;1;4;1;0;0;1;0.0;8.0;2;1;0;0;2;35.833333333333336;31.6;35.30769230769231;34.25;2;2;3;2;3;3.0;41.2
35;43;33;43;32;33;0;0;35;35;39;33;37;48;9.0;1;4;1;4;0;0;0;0;0.0;9.0;2;1;1;0;2;37.333333333333336;40.53333333333333;34.9375;41.333333333333336;2;2;3;2;3;2.0;37.2
36;42;45;36;42;30;0;43;40;37;38;32;39;0;8.0;1;4;1;4;1;0;0;1;0.0;8.0;2;1;0;0;2;35.333333333333336;40.083333333333336;35.84615384615385;39.75;2;2;3;2;3;3.0;43.2
40;40;44;44;44;33;33;41;43;40;41;33;43;32;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.0;42.86666666666667;39.1875;38.214285714285715;2;2;3;2;3;3.0;41.07692307692308
42;30;34;34;32;30;36;39;33;32;34;36;30;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.0;39.8;36.3125;35.714285714285715;2;2;3;2;3;3.0;41.6
42;39;33;30;0;19;0;33;0;0;38;31;38;0;6.0;1;3;1;3;0;0;0;1;0.0;6.0;2;0;0;0;2;28.77777777777778;35.583333333333336;18.714285714285715;33.666666666666664;2;2;3;2;3;3.0;45.0
45;35;37;41;34;42;32;45;43;45;41;41;30;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.833333333333336;40.733333333333334;40.5625;39.5;2;2;3;2;3;3.0;43.18181818181818
38;33;39;39;42;30;0;42;32;41;43;37;38;0;8.0;1;4;1;4;1;0;0;1;0.0;8.0;2;1;0;0;2;38.0;43.25;37.81818181818182;41.5;2;2;3;2;3;3.0;41.2
42;47;41;41;31;41;35;41;45;43;42;40;40;49;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.44444444444444;39.86666666666667;41.375;40.142857142857146;2;2;3;2;3;3.0;42.84615384615385
34;45;0;33;0;30;0;0;31;19;36;31;37;0;4.0;1;2;1;2;3;0;0;0;0.0;4.0;2;0;0;0;2;30.88888888888889;38.125;31.923076923076923;34.5;2;2;3;2;3;2.0;37.0
37;33;41;44;34;35;32;44;40;40;35;36;31;17;14.0;1;6;1;5;0;0;1;1;3.0;11.0;2;1;1;1;2;35.666666666666664;40.333333333333336;38.6875;32.92857142857143;2;2;3;2;3;2.0;32.75
39;35;46;38;33;30;31;32;33;35;35;30;40;23;14.0;1;6;1;5;3;0;1;1;3.0;11.0;2;1;1;1;2;33.05555555555556;37.06666666666667;35.0;31.285714285714285;2;2;3;2;3;2.0;32.5
30;30;31;21;0;0;0;34;0;4;32;30;33;0;6.0;1;3;1;2;3;0;0;1;2.0;4.0;1;0;0;1;2;32.05555555555556;37.0;20.2;29.0;2;2;3;2;3;3.0;45.0
39;38;36;39;0;30;0;36;45;37;43;32;36;0;6.0;1;3;1;3;1;0;0;1;0.0;6.0;2;0;0;0;2;37.27777777777778;32.2;37.61538461538461;39.333333333333336;2;2;3;2;3;2.0;39.2
39;39;48;32;0;0;0;44;30;37;28;37;40;0;6.0;1;3;1;2;1;0;0;1;2.0;4.0;2;0;0;1;2;33.833333333333336;40.75;32.44444444444444;34.666666666666664;2;2;3;2;3;2.0;37.0
37;33;0;36;0;37;0;0;33;34;38;39;40;0;4.0;1;2;1;2;4;0;0;0;0.0;4.0;2;0;0;0;2;34.666666666666664;35.875;35.44444444444444;37.0;2;2;3;2;3;0.0;0.0
41;36;46;0;0;35;0;0;17;36;48;32;40;0;2.0;1;1;0;1;2;0;0;0;0.0;2.0;2;0;0;0;2;36.72222222222222;40.083333333333336;32.81818181818182;48.0;2;2;3;2;3;2.0;39.0
42;30;45;27;0;23;0;0;0;0;0;39;39;0;2.0;0;1;1;0;4;0;0;0;2.0;0.0;1;0;0;1;2;34.05555555555556;35.333333333333336;32.0;27.0;2;2;3;2;3;0.0;0.0
42;38;33;34;0;35;0;37;30;34;46;42;38;0;6.0;1;3;1;3;1;1;0;2;0.0;6.0;2;0;0;0;2;35.22222222222222;37.5;34.0;39.0;2;2;3;2;3;2.0;35.8
33;32;43;33;36;34;0;31;43;37;40;42;32;47;11.0;1;5;1;5;1;0;0;1;0.0;11.0;2;1;1;0;2;35.77777777777778;38.86666666666667;37.75;38.27272727272727;2;2;3;2;3;3.0;41.0
43;35;0;37;0;34;0;0;0;0;43;42;39;0;4.0;1;2;1;2;4;0;0;0;0.0;4.0;2;0;0;0;2;34.0;38.0;38.2;40.0;2;2;3;2;3;0.0;0.0
40;41;35;39;0;33;0;35;43;40;44;34;30;0;6.0;1;3;1;3;1;1;0;2;0.0;6.0;2;0;0;0;2;35.111111111111114;35.61538461538461;36.54545454545455;39.333333333333336;2;2;3;2;3;0.0;0.0
39;45;38;38;0;32;0;0;34;36;40;37;35;0;4.0;1;2;1;2;0;0;0;0;0.0;4.0;2;0;0;0;2;37.94444444444444;37.0;39.92857142857143;39.0;2;2;3;2;3;2.0;34.2
42;48;39;0;0;0;0;45;0;0;0;33;35;0;2.0;0;1;0;1;0;0;0;1;0.0;2.0;2;0;0;0;2;35.8;39.0;0.0;45.0;2;2;3;2;3;0.0;0.0
41;39;40;38;37;32;49;43;37;35;50;44;41;43;14.0;1;6;1;6;0;1;1;2;0.0;14.0;2;1;1;0;2;34.22222222222222;38.0;34.625;43.714285714285715;2;2;3;2;3;2.0;37.36363636363637
31;34;33;39;35;32;0;0;31;32;42;42;38;0;6.0;1;3;1;3;0;0;0;0;0.0;6.0;2;1;0;0;2;35.5;37.333333333333336;36.57142857142857;38.666666666666664;2;2;3;2;3;3.0;42.0
38;38;36;35;36;32;0;0;0;37;34;37;38;0;6.0;1;3;1;3;0;0;0;0;0.0;6.0;2;1;0;0;2;38.166666666666664;37.0;36.888888888888886;35.0;2;2;3;2;3;3.0;42.6
33;37;0;36;0;31;0;0;0;36;33;34;37;0;4.0;1;2;1;2;1;0;0;0;0.0;4.0;2;0;0;0;2;38.94444444444444;35.625;33.55555555555556;34.5;2;2;3;2;3;0.0;0.0
