NOTA_ECUA;NOTA_TERMO;NOTA_CIR_DOS;NOTA_FIS_DOS;NOTA_EL_UNO;VECES_ECUA;NOTA_FIS_TRES;NOTA_MULTI;NCP_DOS;PROMEDIO_DOS;NCA_DOS;VECES_TERMO;VECES_EL_UNO;VECES_MULTI;VECES_CIR_DOS;NAA_DOS;NAP_DOS;EPA_DOS;VECES_CIR_UNO;VECES_FIS_TRES;NOTA_INT;NOTA_POO;NOTA_EYB;NOTA_HCI;NOTA_CIR_UNO;NCC_DOS;NAC_DOS;NOTA_DEM;VECES_FIS_DOS;VECES_INT;VECES_POO;CAR_DOS;CREDITOS_MULTI;CREDITOS_FIS_TRES;CREDITOS_CIR_DOS;CREDITOS_TERMO;CREDITOS_EL_UNO;CREDITOS_ECUA;RENDIMIENTO_TRES;PROMEDIO_TRES
31;38;40;31;34;1;31;34;0.0;33.0625;16.0;1;1;1;2;7;0;2;1;1;30;31;35;47;31;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;34.666666666666664
36;34;38;37;34;1;37;30;0.0;35.9375;16.0;1;2;2;2;7;0;2;2;1;30;41;33;38;36;16.0;7;39;1;1;1;1;3;3;3;3;3;3;2.0;34.833333333333336
0;0;0;16;0;0;16;0;9.0;23.0;7.0;0;0;0;0;4;3;1;1;1;2;45;40;40;7;16.0;7;38;1;1;2;1;3;3;3;3;3;3;1.0;16.0
38;34;32;35;37;1;35;43;0.0;37.1875;16.0;1;1;1;1;7;0;2;2;2;36;37;35;42;38;16.0;7;45;2;2;1;3;3;3;3;3;3;3;2.0;36.5
38;33;30;31;36;1;31;35;0.0;33.5625;16.0;1;1;1;2;7;0;2;1;2;33;35;31;39;33;16.0;7;40;2;1;1;1;3;3;3;3;3;3;2.0;33.833333333333336
35;33;36;38;33;1;38;38;0.0;40.125;16.0;1;1;1;1;7;0;2;1;1;38;47;35;49;38;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;35.5
25;0;20;33;28;1;33;31;0.0;33.9375;16.0;0;1;1;1;7;0;2;1;2;35;30;42;34;30;16.0;7;41;2;2;1;2;3;3;3;3;3;3;1.0;27.4
37;32;35;38;30;1;38;34;0.0;37.8125;16.0;1;1;1;1;7;0;2;1;1;30;43;40;50;34;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;34.333333333333336
30;32;26;34;30;1;34;44;0.0;35.0;16.0;1;1;3;2;7;0;2;1;2;31;37;38;40;32;16.0;7;42;2;1;1;1;3;3;3;3;3;3;2.0;32.666666666666664
35;38;32;30;31;1;30;38;0.0;34.8125;16.0;2;2;1;3;7;0;2;1;2;38;37;41;34;30;16.0;7;36;2;2;1;2;3;3;3;3;3;3;2.0;34.0
31;37;24;30;35;1;30;31;0.0;34.875;16.0;1;1;1;3;7;0;2;2;2;33;37;41;43;32;16.0;7;37;2;2;1;3;3;3;3;3;3;3;2.0;31.333333333333332
39;42;38;33;38;1;33;44;0.0;36.375;16.0;1;1;1;2;7;0;2;2;1;30;42;43;43;32;16.0;7;42;1;1;1;1;3;3;3;3;3;3;2.0;39.0
31;37;38;37;30;1;37;41;0.0;39.9375;16.0;1;1;1;2;7;0;2;2;1;36;45;44;40;37;16.0;7;46;1;1;1;1;3;3;3;3;3;3;2.0;35.666666666666664
0;0;0;0;0;0;0;0;4.0;21.142857142857142;3.0;0;0;0;0;2;2;1;0;0;0;13;37;35;0;7.0;4;0;0;0;1;0;3;3;3;3;3;3;0.0;0.0
35;40;38;32;35;2;32;38;0.0;35.3125;16.0;1;1;1;1;7;0;2;2;2;31;38;32;40;39;16.0;7;41;2;1;2;3;3;3;3;3;3;3;2.0;36.333333333333336
37;39;37;32;30;1;32;45;0.0;35.875;16.0;1;1;2;1;7;0;2;1;2;36;45;30;45;30;16.0;7;40;2;2;1;2;3;3;3;3;3;3;2.0;36.666666666666664
0;0;0;0;0;0;0;0;3.0;24.142857142857142;4.0;0;0;0;0;2;2;1;0;0;0;32;15;30;0;7.0;4;13;0;0;1;0;3;3;3;3;3;3;0.0;0.0
36;40;35;32;33;1;32;39;0.0;34.9375;16.0;2;1;1;1;7;0;2;1;2;35;32;44;39;30;16.0;7;45;2;1;1;1;3;3;3;3;3;3;2.0;35.833333333333336
0;0;0;0;0;0;0;0;0.0;43.285714285714285;7.0;0;0;0;0;4;0;2;0;0;0;45;44;40;0;7.0;4;40;0;0;1;0;3;3;3;3;3;3;0.0;0.0
32;33;39;37;33;1;37;43;0.0;38.0;16.0;1;1;2;1;7;0;2;1;1;40;42;39;37;32;16.0;7;40;1;2;1;1;3;3;3;3;3;3;2.0;36.166666666666664
31;30;30;35;36;2;35;30;0.0;36.4375;16.0;1;1;1;2;7;0;2;1;1;40;37;39;39;30;16.0;7;40;1;2;2;2;3;3;3;3;3;3;2.0;32.0
33;38;31;36;34;1;36;33;0.0;36.8125;16.0;1;1;2;2;7;0;2;1;1;30;42;38;46;33;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;34.166666666666664
37;36;30;33;30;2;33;32;0.0;33.75;16.0;1;1;1;3;7;0;2;3;1;32;30;36;41;35;16.0;7;37;1;1;1;1;3;3;3;3;3;3;2.0;33.0
34;40;32;32;32;1;32;40;0.0;34.5;16.0;2;1;2;1;7;0;2;2;2;32;37;41;33;33;16.0;7;35;2;1;1;2;3;3;3;3;3;3;2.0;35.0
0;0;0;0;0;0;0;0;3.0;29.857142857142858;4.0;0;0;0;0;3;1;1;0;0;0;20;38;39;0;7.0;4;34;0;0;1;0;3;3;3;3;3;3;0.0;0.0
43;34;37;32;30;2;32;35;0.0;32.5625;16.0;2;1;1;1;7;0;2;1;1;30;30;36;43;30;16.0;7;40;1;1;2;1;3;3;3;3;3;3;2.0;35.166666666666664
34;31;33;34;41;1;34;49;0.0;36.0625;16.0;1;1;1;1;7;0;2;2;2;32;37;32;39;42;16.0;7;39;2;2;1;3;3;3;3;3;3;3;2.0;37.0
39;39;32;36;36;1;36;41;0.0;39.25;16.0;1;1;1;1;7;0;2;2;1;34;42;46;49;37;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;37.166666666666664
0;0;0;23;0;0;23;0;8.0;28.3125;8.0;0;0;0;0;4;3;1;1;1;31;30;29;40;21;16.0;7;40;1;1;1;1;3;3;3;3;3;3;1.0;23.0
0;0;0;0;0;0;0;0;2.0;27.5;4.0;0;0;0;0;2;1;1;0;0;0;30;22;0;0;6.0;3;31;0;0;1;0;3;3;3;3;3;3;0.0;0.0
37;36;32;34;36;1;34;37;0.0;35.9375;16.0;1;2;1;1;7;0;2;2;2;38;38;36;47;30;16.0;7;36;2;2;1;3;3;3;3;3;3;3;2.0;35.333333333333336
32;32;10;40;10;1;40;33;0.0;36.4375;16.0;1;1;3;1;7;0;2;3;2;30;37;41;43;31;16.0;7;44;2;2;1;3;3;3;3;3;3;3;1.0;26.166666666666668
0;0;0;1;0;0;1;0;15.0;11.375;1.0;0;0;0;0;1;6;1;1;1;4;20;17;0;11;16.0;7;40;1;1;2;1;3;3;3;3;3;3;1.0;1.0
0;0;0;0;0;0;0;0;6.0;18.714285714285715;1.0;0;0;0;0;1;3;1;0;0;0;18;20;0;0;7.0;4;37;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;16;0;0;16;0;9.0;27.8125;7.0;0;0;0;0;4;3;1;1;1;9;33;50;50;28;16.0;7;37;1;1;1;0;3;3;3;3;3;3;1.0;16.0
37;37;0;35;0;1;35;33;3.0;35.8125;13.0;1;0;1;0;6;1;2;3;1;39;35;42;50;25;16.0;7;37;1;1;1;1;3;3;3;3;3;3;2.0;35.5
30;33;33;31;43;1;31;47;0.0;36.375;16.0;1;1;2;1;7;0;2;2;1;30;43;42;47;34;16.0;7;37;1;1;1;1;3;3;3;3;3;3;2.0;36.166666666666664
36;33;35;30;35;1;30;40;0.0;35.1875;16.0;1;1;1;3;7;0;2;2;1;30;42;39;41;33;16.0;7;39;1;1;2;2;3;3;3;3;3;3;2.0;34.833333333333336
30;25;34;30;30;1;30;30;0.0;33.5625;16.0;2;1;1;2;7;0;2;2;2;31;30;34;48;36;16.0;7;40;2;2;1;3;3;3;3;3;3;3;1.0;29.833333333333332
37;39;36;30;31;1;30;35;0.0;36.0;16.0;2;2;1;3;7;0;2;2;1;30;41;41;41;37;16.0;7;39;1;1;1;1;3;3;3;3;3;3;2.0;34.666666666666664
30;36;37;36;31;1;36;32;0.0;35.0625;16.0;2;1;1;2;7;0;2;2;1;30;39;36;40;33;16.0;7;35;1;1;2;2;3;3;3;3;3;3;2.0;33.666666666666664
34;39;49;37;34;1;37;41;0.0;38.75;16.0;1;1;1;2;7;0;2;1;1;38;38;45;48;34;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;39.0
31;0;21;39;33;1;39;32;0.0;35.75;16.0;0;1;1;2;7;0;2;1;3;41;35;33;34;30;16.0;7;37;3;1;2;3;3;3;3;3;3;3;2.0;31.2
0;0;16;15;18;0;15;0;7.0;27.642857142857142;7.0;0;1;0;1;3;3;1;1;2;13;45;0;50;32;14.0;6;22;2;2;1;2;3;3;3;3;3;3;1.0;16.333333333333332
43;32;30;33;36;2;33;31;0.0;34.9375;16.0;2;1;1;1;7;0;2;2;1;30;35;37;48;34;16.0;7;41;1;2;2;3;3;3;3;3;3;3;2.0;34.166666666666664
38;40;28;31;36;1;31;34;0.0;33.6875;16.0;1;1;2;2;7;0;2;3;1;32;34;31;38;36;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;34.5
35;42;35;40;38;1;40;43;0.0;43.3125;16.0;1;1;2;1;7;0;2;2;2;45;46;43;41;43;16.0;7;44;2;1;1;2;3;3;3;3;3;3;2.0;38.833333333333336
30;43;30;31;34;1;31;41;0.0;36.75;16.0;1;1;1;1;7;0;2;1;1;42;38;34;50;35;16.0;7;32;1;1;1;0;3;3;3;3;3;3;2.0;34.833333333333336
30;37;30;35;40;2;35;30;0.0;35.4375;16.0;1;1;1;3;7;0;2;1;1;37;37;43;30;31;16.0;7;31;1;1;3;2;3;3;3;3;3;3;2.0;33.666666666666664
0;0;0;19;0;0;19;0;12.0;20.6875;4.0;0;0;0;0;3;4;1;3;3;20;10;30;31;20;16.0;7;33;3;3;2;4;3;3;3;3;3;3;1.0;19.0
0;0;0;1;0;0;1;0;15.0;11.133333333333333;0.0;0;0;0;0;0;6;1;2;2;25;3;13;0;13;15.0;6;15;2;2;2;6;3;3;3;3;3;3;1.0;1.0
40;32;33;32;31;1;32;33;0.0;33.1875;16.0;2;3;2;3;7;0;2;2;2;30;33;36;39;30;16.0;7;45;2;1;3;3;3;3;3;3;3;3;2.0;33.5
30;0;0;17;0;1;17;25;6.0;32.642857142857146;8.0;0;0;1;0;4;2;2;3;2;38;46;0;44;26;14.0;6;32;2;2;1;3;3;3;3;3;3;3;1.0;24.0
0;0;0;18;0;0;18;0;3.0;34.3;7.0;0;0;0;0;4;1;2;0;1;37;0;50;43;0;10.0;5;35;1;2;0;2;3;3;3;3;3;3;1.0;18.0
30;37;30;37;31;1;37;46;0.0;35.5625;16.0;1;1;1;2;7;0;2;1;2;30;37;35;47;33;16.0;7;41;2;2;1;2;3;3;3;3;3;3;2.0;35.166666666666664
0;0;0;20;0;0;20;0;3.0;28.3;7.0;0;0;0;0;3;1;1;1;1;34;0;0;0;30;10.0;4;31;1;1;0;0;3;3;3;3;3;3;1.0;20.0
32;0;0;29;0;1;29;27;3.0;36.57142857142857;11.0;0;0;1;0;5;1;2;2;1;37;45;0;45;31;14.0;6;41;1;1;1;1;3;3;3;3;3;3;1.0;29.333333333333332
34;40;33;37;31;1;37;37;0.0;39.1875;16.0;1;1;2;1;7;0;2;2;1;41;44;42;39;33;16.0;7;39;1;2;1;2;3;3;3;3;3;3;2.0;35.333333333333336
43;37;34;38;41;1;38;30;0.0;38.25;16.0;1;1;1;1;7;0;2;1;1;34;45;44;40;30;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
30;36;39;38;41;1;38;38;0.0;36.1875;16.0;2;1;1;1;7;0;2;2;1;30;45;41;34;30;16.0;7;34;1;1;1;1;3;3;3;3;3;3;2.0;37.0
16;7;0;34;0;1;34;4;3.0;37.0;13.0;1;0;1;0;6;1;2;3;2;42;44;38;40;27;16.0;7;35;2;2;1;3;3;3;3;3;3;3;1.0;15.25
40;45;34;30;30;1;30;39;0.0;36.3125;16.0;1;1;1;3;7;0;2;1;1;30;41;43;44;36;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;36.333333333333336
33;34;37;31;31;1;31;37;0.0;38.125;16.0;1;1;1;3;7;0;2;1;1;39;39;50;39;34;16.0;7;42;1;1;1;1;3;3;3;3;3;3;2.0;33.833333333333336
34;30;30;36;36;1;36;33;0.0;38.8125;16.0;1;1;1;1;7;0;2;2;2;44;42;44;41;32;16.0;7;30;2;2;1;3;3;3;3;3;3;3;2.0;33.166666666666664
31;38;39;32;38;1;32;37;0.0;35.6875;16.0;1;1;1;1;7;0;2;3;1;33;39;40;41;36;16.0;7;30;1;1;1;1;3;3;3;3;3;3;2.0;35.833333333333336
31;32;30;30;37;2;30;35;0.0;35.5;16.0;1;1;1;1;7;0;2;1;2;43;38;37;39;30;16.0;7;32;2;1;1;2;3;3;3;3;3;3;2.0;32.5
0;0;0;26;0;0;26;0;9.0;22.9375;7.0;0;0;0;0;4;3;1;1;1;9;32;33;44;5;16.0;7;41;1;1;1;3;3;3;3;3;3;3;1.0;26.0
31;36;36;34;38;2;34;44;0.0;37.9375;16.0;1;1;2;2;7;0;2;2;1;36;44;40;42;37;16.0;7;32;1;1;1;1;3;3;3;3;3;3;2.0;36.5
31;46;37;34;30;1;34;31;0.0;37.6875;16.0;1;1;1;2;7;0;2;2;1;30;46;41;37;37;16.0;7;43;1;1;1;1;3;3;3;3;3;3;2.0;34.833333333333336
0;0;0;0;0;0;0;0;3.0;29.857142857142858;4.0;0;0;0;0;3;1;1;0;0;0;21;35;37;0;7.0;4;39;0;0;1;0;3;3;3;3;3;3;0.0;0.0
34;32;30;35;32;1;35;36;0.0;35.5625;16.0;2;1;1;1;7;0;2;3;1;33;35;37;41;35;16.0;7;40;1;2;1;2;3;3;3;3;3;3;2.0;33.166666666666664
0;0;0;0;0;0;0;0;3.0;32.57142857142857;4.0;0;0;0;0;3;1;2;0;0;0;27;33;48;0;7.0;4;33;0;0;1;0;3;3;3;3;3;3;0.0;0.0
38;33;42;35;32;1;35;39;0.0;37.1875;16.0;1;1;1;2;7;0;2;2;1;34;44;39;36;33;16.0;7;43;1;1;1;1;3;3;3;3;3;3;2.0;36.5
0;0;0;5;0;0;5;0;9.0;20.375;7.0;0;0;0;0;4;3;1;2;2;13;38;30;42;5;16.0;7;41;2;2;1;3;3;3;3;3;3;3;1.0;5.0
33;42;33;32;31;1;32;30;0.0;36.6875;16.0;2;1;1;1;7;0;2;1;1;37;41;34;42;35;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;33.5
31;33;30;32;36;1;32;42;0.0;35.625;16.0;1;1;1;1;7;0;2;1;1;30;42;39;44;32;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;34.0
35;40;32;33;38;1;33;43;0.0;37.0;16.0;2;1;1;1;7;0;2;2;1;34;41;42;45;33;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;36.833333333333336
0;0;0;32;0;0;32;0;3.0;33.125;13.0;0;0;0;0;6;1;2;1;1;33;40;41;47;15;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;32.0
0;6;16;34;0;0;34;24;0.0;33.4375;16.0;1;0;2;2;7;0;2;1;2;30;30;37;46;31;16.0;7;40;2;2;1;2;3;3;3;3;3;3;1.0;20.0
31;40;30;30;34;2;30;43;0.0;35.625;16.0;2;2;1;3;7;0;2;1;2;36;43;35;44;30;16.0;7;39;2;1;1;1;3;3;3;3;3;3;2.0;34.666666666666664
0;0;0;0;0;0;0;0;6.0;30.307692307692307;7.0;0;0;0;0;4;2;2;1;0;19;39;35;42;23;13.0;6;39;0;1;1;0;3;3;3;3;3;3;0.0;0.0
30;43;37;30;36;1;30;39;0.0;36.125;16.0;2;2;1;3;7;0;2;1;2;30;39;43;43;36;16.0;7;44;2;1;1;1;3;3;3;3;3;3;2.0;35.833333333333336
0;0;0;0;0;0;0;0;1.0;30.0;6.0;0;0;0;0;3;1;2;0;0;0;36;31;40;0;7.0;4;0;0;0;2;4;3;3;3;3;3;3;0.0;0.0
32;39;33;37;33;1;37;45;0.0;38.0625;16.0;2;2;2;2;7;0;2;1;1;34;42;44;48;32;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;36.5
0;0;0;0;0;0;0;0;0.0;38.0;7.0;0;0;0;0;4;0;2;0;0;0;37;39;44;0;7.0;4;33;0;0;1;0;3;3;3;3;3;3;0.0;0.0
40;40;37;32;39;1;32;41;0.0;36.5;16.0;1;1;1;1;7;0;2;1;1;31;42;42;44;32;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;38.166666666666664
0;0;0;12;0;0;12;0;9.0;26.4375;7.0;0;0;0;0;4;3;1;1;1;27;40;35;41;12;16.0;7;39;1;1;1;0;3;3;3;3;3;3;1.0;12.0
0;0;20;22;30;0;22;0;9.0;26.3125;7.0;0;1;0;1;3;4;1;1;1;25;32;17;45;30;16.0;7;15;1;2;2;2;3;3;3;3;3;3;1.0;24.0
31;36;31;33;14;2;33;25;0.0;35.0;16.0;2;2;2;2;7;0;2;1;1;30;34;50;42;31;16.0;7;34;1;1;2;2;3;3;3;3;3;3;1.0;28.333333333333332
0;0;0;0;0;0;0;0;2.0;31.0;1.0;0;0;0;0;1;1;2;0;0;0;0;28;0;0;3.0;2;37;0;0;0;0;3;3;3;3;3;3;0.0;0.0
44;34;37;43;38;1;43;50;0.0;39.0625;16.0;1;1;1;1;7;0;2;1;1;33;42;43;50;30;16.0;7;45;1;1;1;1;3;3;3;3;3;3;3.0;41.0
38;34;33;35;34;1;35;38;0.0;35.9375;16.0;1;1;1;1;7;0;2;2;1;43;32;39;41;31;16.0;7;33;1;2;1;2;3;3;3;3;3;3;2.0;35.333333333333336
35;37;30;36;38;1;36;39;0.0;35.1875;16.0;2;1;1;2;7;0;2;2;1;34;33;39;41;33;16.0;7;36;1;2;1;3;3;3;3;3;3;3;2.0;35.833333333333336
30;36;32;31;36;1;31;46;0.0;35.375;16.0;1;2;3;3;7;0;2;1;1;33;32;42;44;40;16.0;7;30;1;2;1;3;3;3;3;3;3;3;2.0;35.166666666666664
33;36;32;35;32;1;35;40;0.0;36.875;16.0;2;1;1;1;7;0;2;1;1;35;39;38;39;36;16.0;7;40;1;1;2;1;3;3;3;3;3;3;2.0;34.666666666666664
4;0;0;32;0;1;32;0;6.0;27.8125;10.0;0;0;1;0;5;2;1;2;1;32;13;34;44;21;16.0;7;39;1;1;3;2;3;3;3;3;3;3;1.0;12.0
30;34;35;31;38;1;31;42;0.0;37.25;16.0;1;1;1;1;7;0;2;1;1;38;41;37;45;35;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;35.0
42;35;31;44;41;1;44;49;0.0;44.25;16.0;1;1;1;1;7;0;2;1;1;42;50;44;48;41;16.0;7;41;1;1;1;0;3;3;3;3;3;3;3.0;40.333333333333336
37;38;37;35;38;1;35;36;0.0;37.375;16.0;1;1;1;1;7;0;2;1;1;40;38;38;43;33;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;36.833333333333336
0;0;0;0;0;0;0;0;6.0;18.11111111111111;3.0;0;0;0;0;2;2;1;0;0;0;22;30;0;0;9.0;4;37;0;1;1;0;3;3;3;3;3;3;0.0;0.0
42;45;41;32;41;1;32;31;0.0;37.5;16.0;2;1;1;2;7;0;2;1;2;30;50;38;46;34;16.0;7;40;2;1;1;1;3;3;3;3;3;3;2.0;38.666666666666664
0;0;0;7;0;0;7;0;9.0;25.375;7.0;0;0;0;0;4;3;1;2;1;13;40;41;47;20;16.0;7;37;1;2;2;3;3;3;3;3;3;3;1.0;7.0
30;25;30;33;34;1;33;30;0.0;37.9375;16.0;1;2;1;1;7;0;2;1;2;38;38;48;50;31;16.0;7;41;2;1;1;1;3;3;3;3;3;3;2.0;30.333333333333332
30;34;35;33;39;1;33;37;0.0;36.0625;16.0;2;1;1;1;7;0;2;2;1;30;36;45;44;35;16.0;7;41;1;1;1;1;3;3;3;3;3;3;2.0;34.666666666666664
35;31;30;31;38;1;31;30;0.0;34.5625;16.0;2;2;1;2;7;0;2;1;1;36;34;38;47;30;16.0;7;37;1;1;1;0;3;3;3;3;3;3;2.0;32.5
31;30;30;34;32;1;34;35;0.0;34.3125;16.0;1;2;1;2;7;0;2;1;1;34;32;35;41;34;16.0;7;36;1;1;1;0;3;3;3;3;3;3;2.0;32.0
39;30;26;31;27;1;31;34;0.0;35.6875;16.0;1;3;1;3;7;0;2;1;3;30;39;42;50;33;16.0;7;38;3;3;1;2;3;3;3;3;3;3;2.0;31.166666666666668
37;39;30;31;42;1;31;44;0.0;35.625;16.0;1;1;1;1;7;0;2;1;1;30;45;35;50;30;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
30;0;8;29;26;1;29;30;3.0;33.0625;13.0;0;3;2;3;6;1;2;1;3;30;35;36;45;32;16.0;7;34;3;1;1;1;3;3;3;3;3;3;1.0;24.6
40;48;30;39;30;1;39;38;0.0;37.4375;16.0;1;1;1;2;7;0;2;2;2;41;40;34;41;31;16.0;7;37;2;2;1;3;3;3;3;3;3;3;2.0;37.5
38;37;30;32;33;1;32;38;0.0;36.1875;16.0;1;1;1;1;7;0;2;2;1;30;42;30;45;41;16.0;7;39;1;1;1;1;3;3;3;3;3;3;2.0;34.666666666666664
38;39;32;38;34;3;38;37;0.0;38.3125;16.0;1;1;1;2;7;0;2;1;2;34;43;40;40;36;16.0;7;40;2;2;1;2;3;3;3;3;3;3;2.0;36.333333333333336
38;30;36;34;33;1;34;41;0.0;35.375;16.0;1;1;1;1;7;0;2;3;1;33;33;42;40;33;16.0;7;43;1;1;1;1;3;3;3;3;3;3;2.0;35.333333333333336
0;0;21;29;37;0;29;36;3.0;34.0625;13.0;0;2;1;3;6;1;2;1;3;32;37;33;41;36;16.0;7;36;3;3;1;2;3;3;3;3;3;3;2.0;30.75
36;30;35;38;37;1;38;35;0.0;34.6875;16.0;1;1;1;1;7;0;2;1;2;30;35;36;41;31;16.0;7;40;2;1;1;1;3;3;3;3;3;3;2.0;35.166666666666664
30;30;32;41;32;2;41;42;0.0;39.3125;16.0;1;1;2;1;7;0;2;1;2;35;42;45;42;35;16.0;7;38;2;1;1;1;3;3;3;3;3;3;2.0;34.5
38;40;31;34;34;1;34;43;0.0;37.6875;16.0;1;2;1;1;7;0;2;1;1;32;37;44;46;40;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;36.666666666666664
38;36;34;34;33;1;34;48;0.0;36.25;16.0;1;2;1;1;7;0;2;2;1;31;38;44;36;35;16.0;7;42;1;1;1;1;3;3;3;3;3;3;2.0;37.166666666666664
0;0;0;0;0;0;0;0;3.0;30.53846153846154;10.0;0;0;0;0;5;1;2;1;0;30;33;39;41;18;13.0;6;35;0;1;1;0;3;3;3;3;3;3;0.0;0.0
33;36;37;30;38;1;30;39;0.0;36.8125;16.0;1;1;1;2;7;0;2;2;1;37;40;38;45;33;16.0;7;48;1;1;1;1;3;3;3;3;3;3;2.0;35.5
31;42;34;40;31;1;40;43;0.0;39.25;16.0;1;1;1;1;7;0;2;1;1;38;34;44;48;38;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;36.833333333333336
30;34;33;31;40;1;31;34;0.0;36.4375;16.0;1;1;1;1;7;0;2;1;1;31;39;45;48;33;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;33.666666666666664
37;30;30;30;38;1;30;33;0.0;35.25;16.0;1;1;1;1;7;0;2;2;1;34;35;39;47;33;16.0;7;43;1;1;1;1;3;3;3;3;3;3;2.0;33.0
0;0;0;5;0;0;5;0;6.0;18.1;4.0;0;0;0;0;2;2;1;0;2;7;33;0;46;0;10.0;4;0;2;2;1;2;3;3;3;3;3;3;1.0;5.0
33;28;35;36;0;1;36;35;0.0;34.6875;16.0;1;0;1;1;7;0;2;1;3;30;38;31;42;31;16.0;7;46;3;2;3;3;3;3;3;3;3;3;2.0;33.4
43;43;39;31;32;2;31;40;0.0;37.6875;16.0;1;1;1;1;7;0;2;1;1;43;36;41;49;33;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;38.0
0;0;0;23;0;1;23;5;6.0;27.5;10.0;0;0;1;0;5;2;1;3;3;34;41;35;43;1;16.0;7;30;3;2;1;4;3;3;3;3;3;3;1.0;9.333333333333334
0;0;0;0;0;0;0;0;3.0;35.333333333333336;3.0;0;0;0;0;2;1;2;0;0;0;28;42;44;0;6.0;3;0;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;26;0;0;26;0;6.0;28.4;9.0;0;0;0;0;4;2;1;1;1;30;40;34;37;11;15.0;6;0;1;1;1;0;3;3;3;3;3;3;1.0;26.0
34;45;36;37;31;2;37;48;0.0;36.875;16.0;1;1;1;3;7;0;2;1;2;34;40;42;44;30;16.0;7;39;2;1;1;1;3;3;3;3;3;3;2.0;38.5
38;46;31;30;38;1;30;32;0.0;36.4375;16.0;1;2;2;1;7;0;2;1;1;35;41;38;46;33;16.0;7;44;1;1;1;1;3;3;3;3;3;3;2.0;35.833333333333336
40;40;32;37;31;1;37;36;0.0;40.4375;16.0;1;1;1;1;7;0;2;1;2;49;40;35;48;35;16.0;7;46;2;1;1;1;3;3;3;3;3;3;2.0;36.0
36;38;40;36;34;1;36;42;0.0;36.75;16.0;1;1;1;1;7;0;2;1;1;35;37;40;48;33;16.0;7;37;1;1;1;0;3;3;3;3;3;3;2.0;37.666666666666664
0;0;0;30;0;0;30;0;3.0;32.5;13.0;0;0;0;0;6;1;2;1;1;26;33;36;48;30;16.0;7;43;1;1;1;0;3;3;3;3;3;3;1.0;30.0
2;0;0;26;0;1;26;18;6.0;29.4375;10.0;0;0;1;0;5;2;1;2;2;32;38;33;46;9;16.0;7;44;2;1;1;2;3;3;3;3;3;3;1.0;15.333333333333334
0;0;0;19;0;0;19;0;9.0;21.625;7.0;0;0;0;0;4;3;1;1;2;8;37;35;41;1;16.0;7;40;2;2;1;2;3;3;3;3;3;3;1.0;19.0
0;0;0;33;0;0;33;0;3.0;34.46153846153846;10.0;0;0;0;0;5;1;2;0;1;22;39;39;45;0;13.0;6;43;1;1;1;0;3;3;3;3;3;3;2.0;33.0
42;34;0;34;0;1;34;39;0.0;38.625;16.0;1;0;1;0;7;0;2;3;2;36;43;43;48;34;16.0;7;43;2;1;1;2;3;3;3;3;3;3;2.0;37.25
32;27;22;32;36;1;32;39;0.0;35.125;16.0;1;1;1;2;7;0;2;2;3;30;36;42;43;33;16.0;7;42;3;1;1;2;3;3;3;3;3;3;2.0;31.333333333333332
0;0;0;9;0;0;9;0;10.0;24.125;6.0;0;0;0;0;3;4;1;3;3;15;36;50;26;15;16.0;7;35;3;3;1;4;3;3;3;3;3;3;1.0;9.0
44;30;31;35;37;1;35;32;0.0;38.0;16.0;1;1;1;1;7;0;2;2;1;32;38;46;48;36;16.0;7;45;1;1;1;1;3;3;3;3;3;3;2.0;34.833333333333336
36;4;0;34;0;1;34;40;3.0;33.75;13.0;1;0;1;0;6;1;2;2;2;36;34;35;45;23;16.0;7;44;2;1;1;2;3;3;3;3;3;3;1.0;28.5
36;40;0;30;0;1;30;34;0.0;35.125;16.0;1;0;1;0;7;0;2;3;2;34;34;36;47;35;16.0;7;44;2;1;1;2;3;3;3;3;3;3;2.0;35.0
