NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_DOS;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;NCA_TRES;NOTA_PROG_AVANZADA;VECES_MAT_DIS;VECES_MAT_ESP;NCA_DOS;NOTA_SEGUNDA_LENGUA_TRES;NOTA_DIFERENCIAL;NOTA_MAT_ESP;VECES_METODOS_NUM;EPA_TRES;NCP_TRES;NOTA_TGS;VECES_MULTIVARIADO;VECES_PROG_AVANZADA;NOTA_FISICA_DOS;VECES_MOD_PROG_UNO;VECES_FUND_BASES;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;VECES_SEGUNDA_LENGUA_TRES;VECES_GT_DOS;CAR_TRES;NOTA_MULTIVARIADO;NOTA_EE_DOS;NOTA_ECUACIONES;NAP_TRES;NAC_DOS;VECES_TGS;CREDITOS_MOD_PROG_UNO;CREDITOS_MAT_ESP;CREDITOS_A_SISTEMAS;CREDITOS_SEGUNDA_LENGUA_TRES;CREDITOS_METODOS_NUM;CREDITOS_MAT_DIS;CREDITOS_HOMBRE;CREDITOS_GT_DOS;CREDITOS_FUND_BASES;PROMEDIO_UNO;PROMEDIO_DOS;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
40.0;0.0;47.0;33.0;0.0;45;0;0;13.0;8;4;36.0;5;10.0;0.0;1;1;19.0;0.0;38.0;30.0;1;2;3.0;35.0;1;0;22.0;1;1;39.0;3;0;1;1;39.0;0;30.0;1;8;1;3;3;2;2;1;3;1;1;2;39.611111111111114;35.89473684210526;2.0;37.46153846153846
40.0;37.0;12.0;0.0;0.0;0;1;0;11.0;6;4;34.0;4;11.0;30.0;0;0;14.0;0.0;29.5;0.0;1;2;0.0;43.0;0;1;31.0;1;1;0.0;1;0;0;0;0.0;0;38.0;0;8;1;3;3;2;2;1;3;1;1;2;35.94444444444444;34.55263157894737;1.0;27.25
31.0;42.0;37.0;33.0;32.0;0;1;1;15.0;7;6;42.0;6;15.0;34.0;1;0;17.0;49.0;27.0;0.0;1;2;0.0;43.0;2;1;30.0;1;1;40.0;2;1;0;2;31.0;34;0.0;0;7;1;3;3;2;2;1;3;1;1;2;30.22222222222222;41.88235294117647;2.0;38.5
37.0;37.0;41.0;32.0;41.0;0;1;1;10.0;5;3;0.0;4;7.0;36.0;1;0;13.0;39.0;22.5;0.0;1;2;3.0;43.0;0;1;26.5;1;0;34.0;2;1;0;1;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;32.666666666666664;34.25;2.0;37.416666666666664
36.0;43.0;50.0;36.0;42.0;50;1;1;16.0;8;6;41.0;6;16.0;46.0;1;1;19.0;46.0;32.0;39.0;1;2;0.0;43.0;1;1;36.0;1;1;0.0;1;1;1;0;45.0;47;37.0;0;8;1;3;3;2;2;1;3;1;1;2;40.94444444444444;41.78947368421053;3.0;42.388888888888886
31.0;42.0;38.0;0.0;42.0;0;1;1;13.0;6;4;26.0;5;10.0;34.0;0;0;14.0;0.0;26.0;0.0;2;2;3.0;34.0;1;1;31.0;1;2;38.0;1;0;0;0;21.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;35.388888888888886;37.764705881764705;2.0;35.888888888888886
38.0;36.0;34.0;35.0;0.0;50;1;0;8.0;6;3;9.0;3;8.0;38.0;1;0;13.0;0.0;20.0;0.0;1;2;0.0;41.0;0;1;33.0;1;1;0.0;1;0;1;0;0.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;33.9375;37.1578947368421;2.0;32.083333333333336
33.0;42.0;44.0;0.0;30.0;0;1;1;18.0;8;5;33.5;7;12.0;43.0;0;0;19.0;0.0;27.5;0.0;1;2;6.0;43.0;2;1;28.0;1;2;43.0;2;0;0;3;29.5;50;34.0;2;8;1;3;3;2;2;1;3;1;1;2;40.44444444444444;40.73684210526316;2.0;38.44444444444444
39.0;43.0;37.0;39.0;0.0;0;1;0;18.0;7;7;44.0;7;18.0;44.0;1;0;16.0;32.0;47.0;0.0;1;2;0.0;34.0;1;1;36.0;1;1;30.0;1;1;0;0;34.0;44;37.0;0;8;1;3;3;2;2;1;3;1;1;2;43.1764705882353;36.28947368421053;2.0;38.84615384615385
14.0;38.0;27.0;0.0;41.0;0;1;1;5.0;3;2;0.0;2;5.0;35.0;0;0;8.0;0.0;26.0;0.0;1;2;0.0;37.0;0;1;0.0;1;0;0.0;0;0;0;0;0.0;0;0.0;0;4;1;3;3;2;2;1;3;1;1;2;35.0625;35.09090909090909;2.0;30.285714285714285
32.0;32.0;0.0;0.0;0.0;0;1;0;8.0;2;3;32.0;3;8.0;42.0;0;0;5.0;0.0;34.0;0.0;1;2;0.0;34.0;0;1;36.0;0;1;0.0;1;0;0;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;33.96875;26.6875;2.0;32.0
0.0;0.0;0.0;0.0;34.0;0;0;1;5.0;4;1;0.0;2;2.0;14.0;0;0;10.0;0.0;15.0;0.0;0;1;3.0;34.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;1;5;1;3;3;2;2;1;3;1;1;2;26.203703703888888;35.69230769230769;2.0;34.0
22.0;36.0;38.0;0.0;0.0;0;1;0;8.0;4;2;0.0;3;5.0;0.0;0;0;10.0;0.0;25.5;0.0;1;2;3.0;44.0;0;0;34.0;1;0;0.0;1;0;0;1;0.0;0;20.5;1;6;1;3;3;2;2;1;3;1;1;2;30.375;33.3125;2.0;34.666666666666664
0.0;18.0;0.0;28.0;0.0;50;1;0;2.0;2;1;0.0;1;2.0;0.0;1;0;3.0;0.0;23.0;0.0;0;2;0.0;45.0;0;0;0.0;0;0;0.0;0;0;1;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;33.5;22.866666666;1.0;28.333333333333332
30.0;36.0;0.0;31.0;0.0;45;1;0;5.0;5;1;0.0;2;2.0;0.0;1;0;10.0;0.0;24.0;0.0;1;2;3.0;44.0;0;0;27.0;0;0;0.0;2;0;1;1;0.0;0;0.0;1;8;1;3;3;2;2;1;3;1;1;2;31.21875;29.763157894210526;2.0;34.285714285714285
44.0;37.0;33.0;35.0;42.0;0;1;1;12.0;6;5;34.0;5;12.0;38.0;1;0;15.0;0.0;19.0;0.0;1;2;0.0;36.0;0;1;34.0;1;1;37.0;1;0;0;0;0.0;50;0.0;0;7;1;3;3;2;2;1;3;1;1;2;32.888888888888886;35.75;2.0;36.0
30.0;37.0;8.0;0.0;0.0;0;1;0;11.0;4;1;0.0;4;2.0;27.0;0;0;10.0;0.0;25.66666667;0.0;1;1;9.0;44.0;1;2;0.0;1;0;0.0;0;0;0;1;7.0;0;26.0;3;6;1;3;3;2;2;1;3;1;1;2;33.760416667499996;30.906250000625;1.0;21.333333333333332
41.0;37.0;45.0;33.0;35.0;0;1;1;10.0;6;4;0.0;4;10.0;41.0;1;0;15.0;42.0;25.0;0.0;1;2;0.0;45.0;0;1;30.5;1;0;42.0;2;1;0;1;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;35.77777777777778;35.333333333333336;2.0;39.0
30.0;41.0;41.0;36.0;0.0;0;1;0;16.0;7;6;32.0;6;16.0;40.0;1;2;18.0;0.0;33.0;27.5;1;2;0.0;39.0;1;1;44.0;1;2;35.0;1;0;0;0;40.0;0;30.0;0;7;1;3;3;2;2;1;3;1;1;2;39.27777777777778;36.94444444444444;2.0;34.964285714285715
41.0;0.0;0.0;0.0;0.0;50;0;0;0.0;3;0;0.0;0;0.0;0.0;0;0;6.0;0.0;13.0;0.0;1;1;0.0;0.0;0;0;0.0;0;0;0.0;0;0;1;0;0.0;0;0.0;0;4;0;3;3;2;2;1;3;1;1;2;27.53125;29.666666666666668;4.0;45.5
32.0;45.0;0.0;37.0;0.0;0;1;0;16.0;6;6;45.0;6;16.0;35.0;1;1;15.0;0.0;38.0;30.0;1;2;0.0;43.0;1;1;37.0;0;1;0.0;1;0;0;0;35.0;50;37.0;0;7;1;3;3;2;2;1;3;1;1;2;41.05555555555556;35.111111111111114;2.0;37.54545454545455
45.0;42.0;42.0;40.0;0.0;47;1;0;16.0;8;6;38.0;6;16.0;46.0;1;1;19.0;42.0;32.0;35.0;1;2;0.0;46.0;1;1;35.0;1;1;48.0;1;1;1;0;46.0;0;36.0;0;8;1;3;3;2;2;1;3;1;1;2;38.05555555555556;41.0;3.0;40.411764705882355
0.0;0.0;0.0;0.0;0.0;0;0;0;7.0;5;3;0.0;3;7.0;41.0;0;0;11.0;0.0;23.0;0.0;0;2;0.0;43.0;0;1;0.0;0;0;34.0;0;0;0;0;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;36.375;31.0;0.0;0.0
45.0;42.0;41.0;36.0;0.0;0;1;0;18.0;6;6;39.0;7;15.0;40.0;1;0;15.0;37.0;31.0;0.0;1;2;3.0;41.0;1;1;34.0;1;1;40.0;1;1;0;1;32.0;50;18.0;1;7;1;3;3;2;2;1;3;1;1;2;36.55555555555556;34.861111111111114;2.0;39.38461538461539
42.0;43.0;0.0;30.0;30.0;0;1;1;7.0;5;3;20.0;3;7.0;0.0;1;0;13.0;32.0;26.66666667;0.0;1;2;0.0;33.0;0;0;30.0;0;2;33.0;1;1;0;0;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;38.20370370444444;32.138888888888886;2.0;32.0
0.0;39.0;50.0;32.0;0.0;0;1;0;8.0;4;2;20.0;3;5.0;31.0;1;0;9.0;0.0;26.33333333;0.0;0;1;3.0;43.0;1;1;0.0;1;1;0.0;0;0;0;0;13.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;36.24074074000001;29.5;2.0;36.4
37.0;44.0;43.0;30.0;43.0;0;1;1;11.0;5;4;36.0;4;11.0;50.0;1;0;10.0;0.0;28.0;0.0;1;2;0.0;44.0;0;1;37.0;1;1;0.0;1;0;0;0;0.0;0;32.0;0;8;1;3;3;2;2;1;3;1;1;2;35.111111111111114;33.26315789473684;2.0;38.25
43.0;0.0;0.0;0.0;0.0;0;0;0;16.0;7;5;0.0;6;13.0;37.0;0;0;18.0;0.0;35.0;0.0;1;2;3.0;42.0;1;1;38.0;0;0;37.0;1;0;0;0;41.0;0;29.0;1;7;1;3;3;2;2;1;3;1;1;2;38.0;38.05555555555556;3.0;43.0
45.0;42.0;40.0;35.0;30.0;0;1;1;16.0;7;6;0.0;6;16.0;40.0;1;0;16.0;41.0;27.33333333;0.0;1;2;0.0;36.0;1;1;33.0;1;0;39.0;1;1;0;1;37.0;0;33.5;0;8;1;3;3;2;2;1;3;1;1;2;35.01851851777778;35.36842105263158;2.0;38.833333333333336
42.0;44.0;0.0;40.0;36.0;50;1;1;16.0;8;6;36.0;6;16.0;32.0;1;0;19.0;42.0;35.5;0.0;1;2;0.0;34.0;1;1;39.0;0;1;36.0;1;1;1;0;32.0;0;30.0;0;8;1;3;3;2;2;1;3;1;1;2;39.6875;38.94736842105263;3.0;41.0
30.0;43.0;50.0;32.0;0.0;0;1;0;14.0;6;5;37.0;5;14.0;37.0;1;0;14.0;0.0;33.5;0.0;1;2;0.0;35.0;1;1;37.0;1;1;0.0;1;0;0;0;32.0;0;31.0;0;7;1;3;3;2;2;1;3;1;1;2;36.666666666666664;37.970588235294116;2.0;39.63636363636363
30.0;43.0;34.0;38.0;0.0;0;1;0;14.0;6;4;36.0;5;11.0;34.0;1;1;16.0;0.0;32.0;38.0;1;2;3.0;36.0;2;1;31.0;2;1;0.0;1;0;0;1;29.5;0;30.0;1;6;1;3;3;2;2;1;3;1;1;2;35.1875;37.1875;2.0;37.0
0.0;0.0;0.0;0.0;0.0;0;0;0;5.0;4;2;0.0;2;5.0;34.0;0;0;10.0;0.0;28.66666667;0.0;0;2;0.0;37.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;0;5;1;3;3;2;2;1;3;1;1;2;37.854166667499996;30.53846153846154;0.0;0.0
0.0;44.0;0.0;0.0;38.0;0;1;1;2.0;5;1;0.0;1;2.0;0.0;0;0;11.0;0.0;25.0;0.0;0;2;0.0;37.0;0;0;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;35.4375;33.794117647058826;3.0;42.0
0.0;40.0;37.0;0.0;0.0;50;1;0;3.0;3;0;30.5;1;0.0;0.0;0;0;6.0;0.0;35.0;0.0;0;1;3.0;0.0;2;0;0.0;1;2;0.0;0;0;1;1;19.0;0;0.0;1;7;0;3;3;2;2;1;3;1;1;2;35.111111111111114;29.058823529411764;2.0;37.75
40.0;39.0;0.0;30.0;0.0;0;1;0;18.0;6;5;0.0;7;12.0;30.0;1;0;13.0;0.0;18.5;0.0;1;2;6.0;33.0;1;1;29.0;0;0;32.0;1;0;0;0;21.0;39;32.0;2;8;1;3;3;2;2;1;3;1;1;2;33.05555555555556;33.31578947368421;2.0;34.666666666666664
31.0;36.5;0.0;0.0;0.0;50;2;0;10.0;7;3;39.0;4;7.0;34.0;0;0;16.0;0.0;25.33333333;0.0;1;2;3.0;42.0;1;1;0.0;0;1;0.0;0;0;1;0;20.0;49;0.0;1;8;1;3;3;2;2;1;3;1;1;2;34.65740740666667;34.55263157894737;2.0;38.666666666666664
15.0;44.0;36.0;45.0;40.0;0;1;1;8.0;4;3;0.0;3;8.0;30.0;1;0;9.0;0.0;22.5;0.0;1;2;0.0;42.0;0;1;30.0;1;0;0.0;1;0;0;0;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;39.94444444444444;32.14705882352941;2.0;38.6
30.0;41.0;39.0;0.0;0.0;0;1;0;8.0;5;1;38.0;3;2.0;13.0;0;0;13.0;0.0;22.5;0.0;1;1;6.0;0.0;0;1;28.0;1;1;43.0;2;0;0;1;0.0;0;0.0;2;7;0;3;3;2;2;1;3;1;1;2;34.611111111111114;31.833333333888888;2.0;38.125
38.0;44.0;0.0;0.0;0.0;0;1;0;16.0;6;4;0.0;6;10.0;40.0;0;0;15.0;0.0;33.0;0.0;1;2;6.0;34.0;1;1;33.0;0;0;0.0;1;0;0;1;26.0;47;26.5;2;7;1;3;3;2;2;1;3;1;1;2;38.833333333333336;34.166666666666664;3.0;42.0
44.0;34.0;32.0;40.0;0.0;48;1;0;14.0;7;5;33.0;5;14.0;50.0;1;1;17.0;0.0;41.0;39.0;1;2;0.0;45.0;1;1;45.0;1;1;0.0;1;0;1;0;33.0;0;42.0;0;7;1;3;3;2;2;1;3;1;1;2;39.5;41.411764705882355;2.0;37.266666666666666
33.0;39.0;39.0;0.0;0.0;0;1;0;10.0;6;3;44.0;4;7.0;43.0;0;0;14.0;0.0;30.0;0.0;1;2;3.0;42.0;1;1;0.0;1;1;0.0;0;0;0;0;29.0;37;0.0;1;7;1;3;3;2;2;1;3;1;1;2;35.833333333333336;36.64705882352941;2.0;39.5
43.0;41.0;38.0;41.0;40.0;45;1;1;13.0;7;5;0.0;5;13.0;44.0;1;1;17.0;0.0;31.0;33.0;1;2;0.0;41.0;1;1;32.0;1;0;46.0;1;0;1;0;37.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;39.611111111111114;40.23529411764706;2.0;39.0
33.0;44.0;0.0;32.0;0.0;0;1;0;10.0;4;3;0.0;4;7.0;0.0;1;0;10.0;0.0;38.0;0.0;1;2;3.0;46.0;2;0;31.0;0;0;0.0;1;0;0;1;23.5;37;0.0;1;6;1;3;3;2;2;1;3;1;1;2;36.94444444444444;32.0625;2.0;36.166666666666664
35.0;44.0;0.0;0.0;0.0;0;1;0;5.0;4;1;0.0;2;2.0;0.0;0;0;9.0;0.0;39.0;0.0;1;2;3.0;45.0;2;0;0.0;0;0;0.0;0;0;0;1;22.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;35.0;30.222222222777777;3.0;41.0
0.0;45.0;0.0;0.0;22.5;0;1;2;5.0;5;2;0.0;2;5.0;36.0;0;0;14.0;0.0;24.33333333;0.0;0;2;0.0;32.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;32.864583332500004;33.0625;2.0;37.5
0.0;44.0;0.0;35.0;0.0;0;1;0;11.0;8;4;0.0;4;11.0;40.0;1;0;19.0;0.0;43.0;0.0;0;2;0.0;43.0;0;1;30.0;0;0;0.0;2;0;0;1;0.0;0;44.0;0;8;1;3;3;2;2;1;3;1;1;2;42.5;37.526315789473685;2.0;38.6
35.0;43.0;44.0;0.0;0.0;0;1;0;13.0;8;5;44.0;5;13.0;50.0;0;1;19.0;0.0;43.0;43.0;1;2;0.0;47.0;1;1;37.0;1;1;0.0;1;0;0;0;38.0;40;0.0;0;8;1;3;3;2;2;1;3;1;1;2;41.111111111111114;42.63157894736842;3.0;42.72727272727273
30.0;0.0;32.0;36.0;0.0;0;0;0;14.0;6;5;31.0;5;14.0;39.0;1;1;16.0;0.0;32.0;31.0;1;2;0.0;44.0;1;1;31.0;1;1;0.0;1;0;0;0;31.0;0;36.0;0;6;1;3;3;2;2;1;3;1;1;2;35.5;37.5625;2.0;32.416666666666664
0.0;12.0;0.0;14.0;0.0;0;1;0;5.0;3;1;0.0;2;2.0;0.0;1;0;7.0;0.0;24.5;0.0;0;1;3.0;37.0;1;0;0.0;0;0;0.0;0;0;0;0;12.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;33.5;22.5937500005625;1.0;13.2
0.0;0.0;0.0;0.0;0.0;0;0;0;2.0;7;1;0.0;1;2.0;0.0;0;0;18.0;36.0;39.0;0.0;0;2;0.0;0.0;0;0;0.0;0;0;46.0;0;1;0;0;0.0;0;0.0;0;7;0;3;3;2;2;1;3;1;1;2;43.375;40.22222222222222;2.0;36.0
37.0;42.0;44.0;37.0;41.0;0;1;1;16.0;6;6;44.0;6;16.0;41.0;1;1;16.0;0.0;32.0;31.0;1;2;0.0;40.0;1;1;36.0;1;1;0.0;1;0;0;0;34.0;49;35.0;0;6;1;3;3;2;2;1;3;1;1;2;39.833333333333336;38.96875;2.0;39.06666666666667
32.0;41.0;38.0;37.0;42.0;0;1;1;11.0;7;4;44.0;4;11.0;40.0;1;0;18.0;0.0;36.0;0.0;1;2;0.0;43.0;1;1;0.0;1;1;0.0;0;0;0;0;30.0;0;34.0;0;7;1;3;3;2;2;1;3;1;1;2;39.5;34.611111111111114;2.0;39.083333333333336
44.0;0.0;0.0;0.0;0.0;50;0;0;8.0;7;1;0.0;3;3.0;26.0;0;0;16.0;0.0;30.0;0.0;1;1;5.0;17.5;0;1;37.0;0;0;0.0;1;0;1;1;0.0;0;0.0;2;8;2;3;3;2;2;1;3;1;1;2;37.3125;34.31578947315789;4.0;47.0
0.0;43.0;0.0;0.0;0.0;0;1;0;14.0;6;3;0.0;5;8.0;42.0;0;0;16.0;0.0;32.0;0.0;0;2;6.0;44.0;1;1;29.0;0;0;0.0;2;0;0;1;26.0;0;30.0;2;6;1;3;3;2;2;1;3;1;1;2;39.611111111111114;37.59375;3.0;43.0
30.0;43.0;0.0;0.0;6.0;0;1;1;8.0;4;0;0.0;3;0.0;0.0;0;0;11.0;0.0;30.0;0.0;1;1;8.0;16.0;1;0;6.0;0;0;0.0;2;0;0;1;0.0;0;0.0;3;6;1;3;3;2;2;1;3;1;1;2;32.166666666666664;28.21875;2.0;30.5
0.0;43.0;0.0;31.0;0.0;0;1;0;8.0;5;3;0.0;3;8.0;42.0;1;0;13.0;0.0;34.0;0.0;0;2;0.0;44.0;0;1;30.5;0;0;0.0;2;0;0;1;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;39.25;34.093749999375;2.0;35.8
0.0;45.0;0.0;0.0;44.0;0;1;1;7.0;4;3;0.0;3;7.0;0.0;0;0;10.0;34.0;24.0;0.0;0;2;0.0;40.0;0;0;31.0;0;0;34.0;1;1;0;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;34.4375;31.0;3.0;40.4
38.0;34.0;33.0;0.0;0.0;0;1;0;15.0;7;6;39.0;6;15.0;48.0;0;0;17.0;45.0;30.0;0.0;1;2;0.0;33.0;1;1;35.0;1;1;39.0;1;1;0;0;30.0;47;0.0;0;8;1;3;3;2;2;1;3;1;1;2;38.27777777777778;38.21052631578947;2.0;37.3
38.0;44.0;0.0;30.0;0.0;0;1;0;8.0;7;3;0.0;3;8.0;40.0;1;0;16.0;0.0;25.0;0.0;1;2;0.0;44.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;38.0;0;8;1;3;3;2;2;1;3;1;1;2;35.72222222222222;37.94736842105263;2.0;36.0
34.0;34.0;49.0;0.0;44.0;45;1;1;11.0;6;3;0.0;4;8.0;50.0;0;0;15.0;0.0;40.0;0.0;1;2;3.0;40.0;1;1;0.0;1;0;0.0;0;0;1;1;32.0;0;27.5;1;6;1;3;3;2;2;1;3;1;1;2;40.9375;38.86666666666667;3.0;42.25
44.0;0.0;0.0;33.0;0.0;0;0;0;10.0;5;2;0.0;4;4.0;0.0;1;0;13.0;0.0;22.5;0.0;1;2;6.0;40.0;0;0;22.0;0;0;37.0;1;0;0;0;0.0;0;27.0;2;6;1;3;3;2;2;1;3;1;1;2;36.3125;33.28125;2.0;35.75
0.0;0.0;0.0;0.0;0.0;0;0;0;6.0;4;2;0.0;2;6.0;0.0;0;0;10.0;0.0;30.0;0.0;0;2;0.0;0.0;1;0;0.0;0;0;0.0;0;0;0;0;37.0;0;38.0;0;6;0;3;3;2;2;1;3;1;1;2;34.29166666625;29.499999999375;0.0;0.0
0.0;48.0;0.0;36.0;0.0;0;1;0;10.0;5;4;0.0;4;10.0;40.0;1;0;12.0;0.0;30.0;0.0;0;2;0.0;43.0;0;1;31.0;0;0;0.0;1;0;0;0;0.0;48;0.0;0;6;1;3;3;2;2;1;3;1;1;2;33.666666666666664;31.600000000666668;3.0;40.8
32.0;44.0;33.0;34.0;0.0;0;1;0;8.0;7;3;0.0;3;8.0;33.0;1;0;16.0;0.0;29.0;0.0;1;2;0.0;45.0;0;1;35.0;1;0;0.0;1;0;0;0;0.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;33.09375;35.026315789473685;2.0;35.666666666666664
0.0;0.0;44.0;0.0;0.0;0;0;0;8.0;6;2;0.0;3;5.0;42.0;0;0;14.0;0.0;28.0;0.0;0;2;3.0;39.0;0;1;23.5;1;0;0.0;2;0;0;1;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;34.666666666666664;32.61764705882353;3.0;44.0
31.0;0.0;0.0;0.0;0.0;45;0;0;8.0;7;2;0.0;3;5.0;43.0;0;0;17.0;0.0;34.0;0.0;1;2;3.0;45.0;1;1;0.0;0;0;0.0;0;0;1;0;8.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;39.833333333333336;42.529411764705884;2.0;38.0
0.0;48.0;19.0;0.0;38.0;50;1;1;7.0;6;3;0.0;3;7.0;40.0;0;0;14.0;39.0;19.0;0.0;0;2;0.0;44.0;0;1;0.0;1;0;38.0;0;1;1;0;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;36.888888888888886;32.470588235294116;2.0;35.44444444444444
44.0;39.0;37.0;0.0;40.0;0;1;1;11.0;8;4;30.0;4;11.0;48.0;0;1;19.0;0.0;32.0;30.0;1;2;0.0;45.0;1;1;0.0;1;1;0.0;0;0;0;0;34.0;0;34.0;0;8;1;3;3;2;2;1;3;1;1;2;38.5;40.1578947368421;2.0;35.25
33.0;39.0;48.0;33.0;0.0;0;1;0;13.0;8;5;0.0;5;13.0;37.0;1;0;19.0;44.0;31.0;0.0;1;2;0.0;44.0;1;1;30.0;1;0;32.0;1;1;0;0;30.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;34.888888888888886;37.26315789473684;3.0;40.18181818181818
36.0;39.0;0.0;39.0;0.0;0;1;0;16.0;8;5;0.0;6;13.0;35.0;1;0;19.0;0.0;34.5;0.0;1;2;3.0;45.0;1;1;30.0;0;0;41.0;1;0;0;1;33.0;0;27.5;1;8;1;3;3;2;2;1;3;1;1;2;38.72222222222222;37.05263157894737;2.0;38.5
0.0;0.0;40.0;36.0;0.0;0;0;0;16.0;6;6;0.0;6;16.0;37.0;1;0;16.0;45.0;31.5;0.0;0;2;0.0;44.0;1;1;40.0;1;0;44.0;1;1;0;0;35.0;0;35.0;0;6;1;3;3;2;2;1;3;1;1;2;40.111111111111114;37.15625;2.0;39.75
44.0;44.0;30.0;37.0;0.0;0;1;0;7.0;7;3;0.0;3;7.0;0.0;1;0;16.0;0.0;19.0;0.0;1;2;0.0;45.0;0;0;32.0;1;0;40.0;1;0;0;0;0.0;0;0.0;0;8;1;3;3;2;2;1;3;1;1;2;32.75;34.078947368421055;2.0;37.0
0.0;48.0;0.0;0.0;39.0;0;1;1;7.0;4;3;0.0;3;7.0;0.0;0;0;9.0;45.0;33.0;0.0;0;2;0.0;44.0;0;0;0.0;0;0;38.0;0;1;0;0;0.0;0;38.0;0;7;1;3;3;2;2;1;3;1;1;2;36.166666666666664;33.25;3.0;45.0
44.0;0.0;35.0;37.0;0.0;0;0;0;6.0;4;2;27.5;2;6.0;42.0;1;0;10.0;0.0;25.5;0.0;1;2;0.0;0.0;0;1;35.0;1;2;0.0;1;0;0;0;0.0;0;0.0;0;5;0;3;3;2;2;1;3;1;1;2;32.75;32.61538461538461;2.0;35.0
33.0;0.0;0.0;40.0;41.0;0;0;1;11.0;6;2;0.0;4;5.0;32.0;1;0;15.0;0.0;28.5;0.0;1;2;6.0;44.0;0;1;28.5;0;0;0.0;2;0;0;1;0.0;0;29.0;2;7;1;3;3;2;2;1;3;1;1;2;36.22222222222222;36.529411764705884;2.0;38.8
0.0;42.0;30.0;0.0;0.0;0;1;0;5.0;4;2;0.0;2;5.0;45.0;0;0;8.0;30.0;24.5;0.0;0;2;0.0;0.0;0;1;0.0;1;0;38.0;0;1;0;0;0.0;0;0.0;0;7;0;3;3;2;2;1;3;1;1;2;30.46875;32.55882352941177;2.0;33.42857142857143
0.0;44.0;48.0;31.0;0.0;0;1;0;16.0;7;6;37.0;6;16.0;47.0;1;1;17.0;45.0;29.0;31.0;0;2;0.0;45.0;1;1;38.0;1;1;43.0;1;1;0;0;33.0;0;31.0;0;7;1;3;3;2;2;1;3;1;1;2;33.34375;39.11764705882353;2.0;38.8
30.0;44.0;47.0;38.0;40.0;0;1;1;16.0;8;6;38.0;6;16.0;47.0;1;1;19.0;42.0;31.0;35.0;1;2;0.0;45.0;1;1;31.0;1;1;42.0;1;1;0;0;37.0;0;33.0;0;8;1;3;3;2;2;1;3;1;1;2;38.833333333333336;37.421052631578945;2.0;39.88235294117647
0.0;40.0;0.0;0.0;0.0;0;1;0;2.0;3;1;0.0;1;2.0;0.0;0;0;7.0;0.0;27.0;0.0;0;2;0.0;44.0;0;0;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;0;5;1;3;3;2;2;1;3;1;1;2;33.75;26.69230769153846;2.0;40.0
0.0;39.0;0.0;0.0;0.0;0;1;0;7.0;6;3;0.0;3;7.0;35.0;0;0;14.0;0.0;25.5;0.0;0;2;0.0;45.0;0;1;0.0;0;0;45.0;0;0;0;0;0.0;0;0.0;0;7;1;3;3;2;2;1;3;1;1;2;31.25;35.26470588235294;2.0;39.0
44.0;43.0;30.0;0.0;0.0;0;1;0;16.0;7;4;0.0;6;10.0;42.0;0;0;18.0;34.0;32.0;0.0;1;2;6.0;45.0;1;1;26.5;1;0;38.0;2;1;0;1;28.0;0;37.0;2;7;1;3;3;2;2;1;3;1;1;2;38.25;38.611111111111114;2.0;36.0
