NUMERO;PROMEDIO_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_TEXTOS;NOTA_EE_UNO;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NOTA_MULTIVARIADO;VECES_MULTIVARIADO;CREDITOS_MULTIVARIADO;NOTA_ESTADISTICA_UNO;VECES_ESTADISTICA_UNO;CREDITOS_ESTADISTICA_UNO;NOTA_TERMODINAMICA;VECES_TERMODINAMICA;CREDITOS_TERMODINAMICA;NOTA_TGS;VECES_TGS;CREDITOS_TGS;NOTA_ETICA;VECES_ETICA;CREDITOS_ETICA;NOTA_PORIENTADA;VECES_PORIENTADA;CREDITOS_PORIENTADA;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
397;32.72727272727273;4;20.0;40.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;2;0.0;0;3;0.0;0;2;0;0.0
398;35.53333333333333;7;30.0;35.0;35.0;44.0;37.64705882352941;17;17;7;35.0;45.0;35.0;35.0;40.0;0;18;18;0;7;7;0;2;35.0;1;3;40.0;1;3;40.0;1;3;30.0;1;2;40.0;1;2;35.0;1;3;44.0;1;2;2;36.0625
403;36.66666666666666;7;30.0;40.0;40.0;40.0;35.8235294117647;17;17;7;30.0;30.0;35.0;45.0;37.0;0;18;18;0;7;7;0;2;30.0;1;3;36.0;1;3;30.0;1;3;30.0;1;2;40.0;1;2;30.0;1;3;43.0;1;2;2;35.38888888888889
410;37.0;7;30.0;40.0;40.0;50.0;35.58823529411764;17;17;7;35.0;35.0;30.0;35.0;40.0;1;18;15;3;7;6;1;2;27.5;2;3;30.0;1;3;30.0;1;3;30.0;1;2;40.0;1;2;30.0;1;3;42.0;1;2;2;35.61111111111111
412;34.54545454545455;5;35.0;35.0;0.0;0.0;32.5;12;12;4;30.0;35.0;0.0;30.0;0.0;0;5;2;3;2;1;1;2;25.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;2;0.0;0;3;0.0;0;2;0;0.0
414;36.86666666666667;7;32.5;40.0;40.0;49.0;33.05882352941177;17;11;5;27.5;27.5;33.0;35.0;38.0;2;18;12;6;7;5;2;2;25.0;2;3;40.0;1;3;26.0;3;3;30.0;1;2;40.0;1;2;35.0;1;3;42.0;1;2;2;34.80555555555556
415;36.66666666666666;7;35.0;40.0;35.0;40.0;38.1764705882353;17;17;7;35.0;45.0;30.0;35.0;37.0;2;18;15;3;7;6;1;2;30.0;1;3;35.0;1;3;29.33333333333333;3;3;31.0;2;2;40.0;1;2;35.0;1;3;46.0;1;2;2;34.8125
416;33.46666666666667;6;30.0;35.0;35.0;46.0;31.97058823529412;17;14;6;30.0;22.5;30.0;35.0;38.0;2;18;15;3;7;6;1;2;28.33333333333333;3;3;40.0;1;3;30.5;2;3;30.0;1;2;40.0;1;2;35.0;1;3;46.0;1;2;2;36.38888888888889
418;35.06666666666667;6;27.5;35.0;45.0;43.0;31.41176470588235;17;9;4;27.5;25.0;35.0;40.0;24.5;3;18;9;9;7;4;3;1;20.66666666666667;3;3;29.0;3;3;28.5;2;3;30.0;1;2;40.0;1;2;35.0;1;3;35.0;1;2;2;36.33333333333334
421;36.33333333333334;7;30.0;40.0;40.0;50.0;31.52941176470588;17;14;6;30.0;22.5;30.0;32.5;43.0;2;18;15;3;7;6;1;2;27.5;2;3;30.0;1;3;30.0;1;3;35.0;1;2;40.0;1;2;32.5;2;3;36.0;1;2;2;35.77777777777778
422;36.0;7;35.0;45.0;35.0;35.0;33.6764705882353;17;11;5;27.5;25.0;35.0;45.0;40.0;0;18;18;0;7;7;0;2;30.0;1;3;35.0;1;3;30.0;1;3;30.0;1;2;35.0;1;2;35.0;1;3;45.0;1;2;2;37.05555555555556
423;21.36363636363636;1;15.0;50.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;0;2;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;15.0;1;2;0.0;0;3;0.0;0;2;0;0.0
429;34.0;7;30.0;45.0;35.0;30.0;33.14705882352941;17;11;5;30.0;27.5;30.0;40.0;48.0;1;18;15;3;7;6;1;2;24.66666666666667;3;3;35.0;1;3;30.0;1;3;33.0;1;2;30.0;1;2;40.0;1;3;30.0;1;2;2;34.66666666666666
430;27.0;4;13.0;40.0;0.0;0.0;11.875;8;0;0;0.0;0.0;15.0;21.66666666666667;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;30.0;1;2;0.0;0;3;0.0;0;2;0;0.0
434;34.46666666666667;7;35.0;35.0;34.0;32.0;31.33333333333333;15;7;3;25.0;25.0;27.5;45.0;0.0;3;16;7;9;6;3;3;1;28.0;2;3;31.0;1;3;29.5;2;3;30.0;1;2;30.0;1;2;18.75;4;3;0.0;0;2;1;16.53846153846154
436;34.46666666666667;7;30.0;45.0;35.0;36.0;33.58823529411764;17;14;6;30.0;25.0;35.0;35.0;43.0;0;18;18;0;7;7;0;2;30.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;35.0;1;2;30.0;1;3;38.0;1;2;2;35.77777777777778
443;39.73333333333333;7;35.0;45.0;35.0;48.0;36.91176470588236;17;17;7;30.0;32.5;30.0;45.0;45.0;0;18;18;0;7;7;0;2;31.0;1;3;33.0;1;3;31.0;1;3;30.0;1;2;35.0;1;2;35.0;1;3;43.0;1;2;2;36.5
446;37.0;6;35.0;45.0;38.0;0.0;33.16666666666666;15;12;5;30.0;27.5;30.0;40.0;0.0;1;16;13;3;6;5;1;2;40.0;1;3;38.0;1;3;30.0;1;3;30.0;1;2;40.0;1;2;29.5;2;3;0.0;0;2;1;27.65625
449;33.8;7;30.0;35.0;38.0;33.0;37.29411764705883;17;17;7;30.0;35.0;35.0;45.0;42.0;0;18;18;0;7;7;0;2;30.0;1;3;50.0;1;3;35.0;1;3;30.0;1;2;40.0;1;2;35.0;1;3;50.0;1;2;2;36.77777777777778
453;40.8;7;40.0;45.0;45.0;36.0;38.88235294117647;17;17;7;40.0;30.0;35.0;50.0;38.0;0;18;18;0;7;7;0;2;35.0;1;3;40.0;1;3;30.0;1;3;38.0;1;2;35.0;1;2;50.0;1;3;35.0;1;2;2;35.11111111111111
455;43.33333333333334;7;40.0;45.0;50.0;45.0;42.05882352941177;17;17;7;35.0;35.0;45.0;50.0;45.0;0;18;18;0;7;7;0;2;40.0;1;3;50.0;1;3;40.0;1;3;35.0;1;2;40.0;1;2;50.0;1;3;50.0;1;2;3;40.16666666666666
457;34.4;6;30.0;45.0;36.0;37.0;29.32333333333333;15;9;4;22.75;17.2;35.0;40.0;0.0;1;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;1;2;35.0;1;2;33.5;2;3;0.0;0;2;1;27.5
475;35.46666666666667;7;30.0;35.0;45.0;41.0;35.64705882352941;17;17;7;30.0;35.0;30.0;40.0;38.0;1;18;15;3;7;6;1;2;27.5;2;3;50.0;1;3;30.0;1;3;35.0;1;2;40.0;1;2;30.0;1;3;48.0;1;2;2;36.0
478;32.4;5;25.0;35.0;30.0;43.0;32.35294117647059;17;14;6;31.0;29.0;30.0;40.0;31.0;1;18;18;0;7;7;0;2;30.5;2;3;42.0;1;3;37.0;1;3;33.0;1;2;35.0;1;2;40.0;1;3;50.0;1;2;2;35.0625
489;19.21818181818182;3;9.6;30.0;0.0;0.0;1.5;6;0;0;2.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0.0
496;33.07692307692308;6;30.0;35.0;35.0;0.0;25.01666666666667;15;4;2;30.0;22.5;27.5;24.66666666666667;0.0;3;16;7;9;6;3;3;1;17.0;2;3;18.0;2;3;30.0;1;3;30.0;1;2;40.0;1;2;8.5;2;3;0.0;0;2;3;41.2
514;24.09090909090909;3;15.0;35.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;2;0.0;0;3;0.0;0;2;0;0.0
515;37.13333333333333;6;25.0;35.0;50.0;46.0;39.35294117647059;17;17;7;40.0;30.0;45.0;45.0;42.0;1;18;15;3;7;6;1;2;31.0;1;3;37.0;1;3;28.5;2;3;40.0;1;2;45.0;1;2;30.0;1;3;46.0;1;2;2;38.34375
516;37.13333333333333;7;30.0;40.0;45.0;46.0;38.23529411764706;17;17;7;40.0;30.0;35.0;40.0;50.0;0;18;18;0;7;7;0;2;35.0;1;3;33.0;1;3;34.0;1;3;40.0;1;2;45.0;1;2;40.0;1;3;46.0;1;2;2;37.6875
525;31.15384615384615;5;25.0;30.0;35.0;0.0;31.26666666666667;15;9;4;27.5;27.5;30.0;40.0;0.0;1;16;13;3;6;5;1;1;38.0;1;3;36.0;1;3;33.0;1;3;30.0;1;2;35.0;1;2;0.0;2;3;0.0;0;2;2;33.0
526;34.46666666666667;7;30.0;35.0;40.0;41.0;34.35294117647059;17;17;7;30.0;35.0;38.0;35.0;39.0;0;16;16;0;6;6;0;2;35.0;1;3;40.0;1;3;39.0;1;3;30.0;1;2;40.0;1;2;35.0;1;3;0.0;0;2;2;33.5
530;35.38461538461539;5;27.5;40.0;45.0;0.0;33.0;15;12;5;30.0;28.0;33.0;40.0;0.0;0;16;7;9;6;3;3;1;0.0;1;3;13.0;1;3;12.0;1;3;35.0;1;2;45.0;1;2;30.0;1;3;0.0;0;2;1;20.85714285714286
543;37.46666666666667;7;35.0;40.0;35.0;46.0;29.47058823529412;17;10;4;30.0;27.0;35.0;35.0;31.0;3;18;13;5;7;5;2;1;43.0;1;3;26.5;2;3;30.0;2;3;31.0;2;2;30.0;1;2;35.0;1;3;0.0;1;2;2;31.26041666666667
554;32.27272727272727;4;15.0;45.0;0.0;0.0;18.63636363636364;11;0;0;15.0;0.0;20.0;25.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
566;35.66666666666666;7;35.0;35.0;40.0;30.0;33.58823529411764;17;17;7;30.0;35.0;32.0;36.5;38.0;2;18;15;3;7;6;1;2;30.0;1;3;25.0;2;3;31.0;1;3;30.0;1;2;40.0;1;2;36.5;2;3;42.0;1;2;2;32.38888888888889
567;37.33333333333334;7;30.0;30.0;45.0;50.0;37.3235294117647;17;17;7;35.0;35.0;35.0;46.0;41.0;1;18;18;0;7;7;0;2;35.0;1;3;43.0;1;3;36.0;2;3;30.0;1;2;45.0;1;2;46.0;1;3;40.0;1;2;2;39.44444444444444
568;34.73333333333333;7;30.0;40.0;30.0;43.0;35.64705882352941;17;17;7;30.0;30.0;30.0;45.0;34.0;3;18;11;7;7;4;3;1;29.0;2;3;39.0;1;3;30.0;1;3;23.33333333333333;3;2;35.0;1;2;30.0;1;3;1.0;41;2;2;31.875
569;35.26666666666667;7;35.0;30.0;37.0;45.0;37.3235294117647;17;14;6;45.0;27.5;30.0;46.0;37.0;1;18;15;3;7;6;1;2;32.0;1;3;29.0;2;3;32.0;1;3;32.0;1;2;40.0;1;2;46.0;1;3;44.0;1;2;2;37.0
570;38.2;7;35.0;35.0;35.0;49.0;38.29411764705883;17;17;7;30.0;35.0;31.5;45.0;46.0;0;18;18;0;7;7;0;2;38.0;1;3;42.0;1;3;36.0;1;3;32.0;1;2;35.0;1;2;40.0;1;3;50.0;1;2;2;38.77777777777778
571;32.53846153846154;6;30.0;35.0;34.0;0.0;31.66666666666667;15;9;4;35.0;25.0;30.0;40.0;0.0;1;16;10;6;6;4;2;1;33.0;1;3;0.0;1;3;26.5;2;3;36.0;1;2;40.0;1;2;39.0;1;3;0.0;0;2;2;32.11538461538461
572;33.93333333333333;6;27.5;30.0;47.0;30.0;36.8235294117647;17;17;7;35.0;38.0;30.0;44.0;42.0;0;18;18;0;7;7;0;2;35.0;1;3;32.0;1;3;34.0;1;3;34.0;1;2;40.0;1;2;44.0;1;3;38.0;1;2;2;37.83333333333334
574;36.4;7;32.5;35.0;40.0;43.0;34.41176470588236;17;17;7;30.0;32.0;34.0;40.0;33.0;1;18;15;3;7;6;1;2;34.0;1;3;28.5;2;3;40.0;1;3;41.0;1;2;45.0;1;2;32.0;1;3;35.0;1;2;2;36.83333333333334
576;28.84615384615385;5;22.5;30.0;30.0;0.0;25.0;6;3;1;30.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
578;37.0;7;35.0;40.0;39.0;41.0;39.05882352941177;17;17;7;40.0;40.0;30.0;45.0;42.0;0;18;18;0;7;7;0;2;45.0;1;3;40.0;1;3;39.0;1;3;35.0;1;2;40.0;1;2;31.0;1;3;45.0;1;2;2;36.72222222222222
580;36.53333333333333;7;32.5;35.0;40.0;44.0;38.70588235294117;17;17;7;45.0;33.0;31.0;45.0;41.0;1;18;15;3;7;6;1;2;28.0;2;3;33.0;1;3;35.0;1;3;34.0;1;2;40.0;1;2;42.0;1;3;36.0;1;2;2;37.72222222222222
581;28.05769230769231;4;21.0;30.0;35.0;0.0;31.02222222222222;15;7;3;35.0;23.66666666666667;23.66666666666667;40.0;0.0;2;13;10;3;5;4;1;2;31.5;2;3;27.5;2;3;0.0;0;3;35.0;1;2;35.0;1;2;39.0;1;3;0.0;0;2;2;33.8
585;36.66666666666666;7;30.0;40.0;40.0;45.0;36.52941176470588;17;17;7;30.0;36.0;31.5;46.0;46.0;1;18;18;0;7;7;0;2;31.5;2;3;37.0;1;3;31.0;1;3;30.0;1;2;45.0;1;2;46.0;1;3;37.0;1;2;2;39.97222222222222
586;30.0;5;17.5;40.0;35.0;0.0;29.5;10;3;1;25.0;0.0;0.0;40.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0.0
587;35.56666666666667;5;27.5;45.0;35.0;48.0;36.64705882352941;17;17;7;30.0;33.0;36.0;45.0;49.0;0;18;18;0;7;7;0;2;35.0;1;3;32.0;1;3;36.0;1;3;36.0;1;2;45.0;1;2;43.0;1;3;50.0;1;2;2;37.52777777777778
589;32.7;5;27.5;40.0;35.0;34.0;34.05882352941177;17;17;7;30.0;37.0;34.0;40.0;30.0;2;18;15;3;7;6;1;2;25.0;2;3;30.0;2;3;33.0;1;3;34.0;1;2;40.0;1;2;40.0;1;3;48.0;1;2;2;33.21875
593;35.53333333333333;6;27.5;45.0;43.0;36.0;33.76470588235294;17;17;7;35.0;30.0;35.0;35.0;39.0;0;18;18;0;7;7;0;2;36.0;1;3;34.0;1;3;35.0;1;3;35.0;1;2;40.0;1;2;34.0;1;3;46.0;1;2;2;34.38888888888889
599;31.66666666666667;5;22.5;35.0;38.0;42.0;28.35555555555555;15;4;2;25.0;19.33333333333333;28.66666666666667;40.0;0.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;42.0;1;2;40.0;1;2;33.0;1;3;0.0;0;2;2;32.0
604;35.90909090909091;5;35.0;35.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0.0
605;33.73333333333333;7;30.0;35.0;36.0;42.0;31.35294117647059;17;8;4;25.5;23.33333333333333;32.5;40.0;47.0;2;18;12;6;7;5;2;2;22.33333333333333;3;3;26.5;2;3;37.0;1;3;31.0;1;2;35.0;1;2;30.0;1;3;39.0;1;2;2;37.66666666666666
607;35.26666666666667;6;27.5;35.0;39.0;43.0;34.73529411764706;17;17;7;33.5;33.0;30.0;43.0;36.0;0;18;18;0;7;7;0;2;35.0;1;3;40.0;1;3;31.0;1;3;35.0;1;2;40.0;1;2;43.0;1;3;44.0;1;2;2;38.5
608;33.93333333333333;6;25.0;35.0;42.0;45.0;32.76470588235294;17;11;5;25.0;37.0;30.0;42.0;34.0;0;18;18;0;7;7;0;2;41.0;1;3;34.0;1;3;39.0;1;3;31.0;1;2;40.0;1;2;42.0;1;3;44.0;1;2;2;39.0
609;34.66666666666666;7;30.0;35.0;35.0;50.0;35.1764705882353;17;15;6;30.0;35.0;29.5;42.0;44.0;1;18;15;3;7;6;1;2;28.5;2;3;34.0;1;3;30.0;1;3;38.0;1;2;35.0;1;2;42.0;1;3;35.0;1;2;2;37.44444444444444
614;37.73333333333333;7;35.0;35.0;40.0;43.0;34.88235294117647;17;17;7;32.0;35.0;30.0;40.0;41.0;1;18;18;0;7;7;0;2;35.0;1;3;37.0;1;3;31.0;2;3;33.0;1;2;40.0;1;2;40.0;1;3;42.0;1;2;2;35.61111111111111
615;26.76666666666667;4;20.0;35.0;37.0;10.0;29.35294117647059;17;8;4;27.66666666666667;28.0;32.0;32.0;35.0;4;16;7;9;6;3;3;1;7.333333333333333;3;3;32.0;1;3;19.0;3;3;32.5;2;2;35.0;1;2;13.0;2;3;0.0;0;2;1;29.75
617;31.76923076923077;6;30.0;35.0;34.0;0.0;30.85333333333334;15;12;5;30.0;22.6;30.0;40.0;0.0;0;16;13;3;6;5;1;2;33.0;1;3;23.0;1;3;36.0;1;3;44.0;1;2;35.0;1;2;40.0;1;3;0.0;0;2;1;29.0
618;29.75641025641026;4;23.33333333333333;45.0;38.0;0.0;20.46666666666667;15;3;2;23.33333333333333;3.0;35.0;25.5;0.0;0;7;2;5;3;1;2;1;0.0;0;3;0.0;0;3;0.0;0;3;15.0;1;2;40.0;1;2;0.0;1;3;0.0;0;2;2;34.4
619;38.0;7;35.0;40.0;39.0;41.0;35.64705882352941;17;17;7;35.0;35.0;30.0;45.0;38.0;0;18;18;0;7;7;0;2;30.0;1;3;35.0;1;3;30.0;1;3;35.0;1;2;40.0;1;2;40.0;1;3;48.0;1;2;2;35.58333333333334
621;31.36363636363636;5;30.0;35.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
622;35.53333333333333;6;25.0;35.0;40.0;44.0;36.0;17;17;7;30.0;30.0;35.0;45.0;41.0;0;18;18;0;7;7;0;2;33.0;1;3;31.0;1;3;35.0;1;3;32.0;1;2;40.0;1;2;41.0;1;3;42.0;1;2;3;41.16666666666666
624;35.73333333333333;7;30.0;35.0;34.0;49.0;38.26470588235294;17;17;7;40.0;30.5;40.0;45.0;47.0;0;18;18;0;7;7;0;2;32.0;1;3;45.0;1;3;33.0;1;3;35.0;1;2;45.0;1;2;40.0;1;3;46.0;1;2;2;39.5
625;30.77777777777778;5;21.66666666666667;30.0;38.0;46.0;28.91176470588235;17;11;5;23.5;22.33333333333333;35.0;31.0;33.0;0;18;18;0;7;7;0;2;33.0;1;3;44.0;1;3;37.0;1;3;36.0;1;2;40.0;1;2;31.0;1;3;30.0;1;2;2;32.74074074074074
627;33.8;6;22.5;35.0;40.0;46.0;37.94117647058823;17;17;7;30.0;35.0;32.0;47.0;50.0;1;18;15;3;7;6;1;2;41.0;1;3;32.0;1;3;25.0;2;3;37.0;1;2;45.0;1;2;47.0;1;3;50.0;1;2;2;32.84375
628;35.33333333333334;7;30.0;40.0;40.0;40.0;35.66666666666666;15;15;6;35.0;30.0;40.0;40.0;0.0;1;7;4;3;3;2;1;1;0.0;0;3;0.0;0;3;0.0;0;3;32.0;1;2;40.0;1;2;16.0;2;3;0.0;0;2;0;0.0
630;25.96923076923077;4;15.4;35.0;30.0;0.0;20.83333333333333;12;4;2;30.0;0.0;8.0;19.5;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
632;33.66666666666666;6;22.5;40.0;42.0;43.0;35.35294117647059;17;17;7;30.0;32.0;30.0;45.0;40.0;0;18;18;0;7;7;0;2;36.0;1;3;32.0;1;3;35.0;1;3;36.0;1;2;45.0;1;2;42.0;1;3;48.0;1;2;3;40.72222222222222
635;35.2;7;30.0;35.0;38.0;46.0;30.41176470588235;17;11;5;30.0;23.0;35.0;35.0;35.0;1;16;13;3;6;5;1;2;30.0;1;3;35.0;1;3;36.0;1;3;33.0;1;2;40.0;1;2;24.0;2;3;0.0;0;2;2;33.07291666666667
637;38.2;7;35.0;40.0;40.0;44.0;36.23529411764706;17;17;7;35.0;30.0;40.0;45.0;38.0;1;18;15;3;7;6;1;2;30.0;1;3;30.0;1;3;26.5;2;3;34.0;1;2;40.0;1;2;44.0;1;3;42.0;1;2;2;36.80555555555556
639;33.53333333333333;6;27.5;35.0;30.0;44.0;35.3235294117647;17;14;6;30.0;33.0;32.5;46.0;45.0;0;18;18;0;7;7;0;2;33.0;1;3;30.0;1;3;34.0;1;3;34.0;1;2;45.0;1;2;46.0;1;3;47.0;1;2;2;35.0
641;37.0;7;30.0;40.0;39.0;46.0;38.58823529411764;17;17;7;40.0;30.0;40.0;45.0;43.0;0;18;18;0;7;7;0;2;40.0;1;3;36.0;1;3;30.0;1;3;40.0;1;2;45.0;1;2;44.0;1;3;49.0;1;2;3;40.9375
644;31.53846153846154;6;30.0;30.0;35.0;0.0;33.38666666666667;15;13;5;30.0;40.0;25.4;35.0;0.0;2;13;7;6;5;3;2;1;16.0;4;3;30.0;1;3;20.66666666666667;3;3;41.0;1;2;35.0;1;2;0.0;0;3;0.0;0;2;1;30.0
648;36.2;7;30.0;35.0;42.0;47.0;36.29411764705883;17;17;7;33.0;35.0;35.0;36.0;45.0;1;18;15;3;7;6;1;2;33.0;1;3;36.0;1;3;28.5;2;3;40.0;1;2;40.0;1;2;36.0;1;3;48.0;1;2;3;40.72222222222222
650;34.67777777777778;6;23.66666666666667;35.0;36.0;43.0;33.85294117647059;17;14;6;33.0;27.5;35.0;34.0;46.0;0;18;18;0;7;7;0;2;44.0;1;3;41.0;1;3;39.0;1;3;37.0;1;2;40.0;1;2;34.0;1;3;40.0;1;2;3;41.33333333333334
652;35.86666666666667;6;25.0;45.0;44.0;45.0;35.3235294117647;17;11;5;27.5;31.0;40.0;44.0;46.0;1;18;15;3;7;6;1;2;26.33333333333333;3;3;33.0;1;3;33.0;1;3;36.0;1;2;40.0;1;2;44.0;1;3;50.0;1;2;2;39.05555555555556
655;34.31818181818182;3;22.5;50.0;0.0;0.0;22.0;10;1;1;20.0;0.0;0.0;25.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
657;37.27272727272727;5;30.0;50.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;2;0.0;0;3;0.0;0;2;0;0.0
662;32.46666666666667;6;20.0;40.0;39.0;42.0;30.17647058823529;17;6;3;25.0;22.5;28.5;27.5;48.0;4;18;7;11;7;3;4;1;28.0;2;3;20.66666666666667;3;3;38.0;1;3;28.0;2;2;35.0;1;2;24.5;2;3;46.0;1;2;2;34.125
668;34.43333333333333;6;35.0;35.0;40.0;37.0;34.6078431372549;17;12;5;35.0;35.0;27.66666666666667;40.0;40.0;1;18;15;3;7;6;1;2;36.0;1;3;30.0;1;3;28.0;2;3;39.0;1;2;35.0;1;2;36.0;1;3;41.0;1;2;2;35.55555555555556
675;28.38461538461538;3;25.0;30.0;0.0;10.0;25.296875;16;8;3;35.0;7.75;20.25;30.0;37.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;2;0.0;0;3;0.0;0;2;1;30.0
676;28.97435897435897;5;11.66666666666667;45.0;35.0;0.0;8.416666666666666;12;0;0;9.5;0.0;7.5;7.5;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
681;30.0;4;27.5;30.0;35.0;0.0;20.63095238095238;14;0;0;14.75;16.75;17.66666666666667;25.0;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;1;2;35.0;1;2;0.0;0;3;0.0;0;2;1;24.28571428571428
682;16.92307692307692;3;10.0;30.0;0.0;10.0;0.0;3;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
683;35.13333333333333;7;38.0;37.0;35.0;33.0;36.88235294117647;17;17;7;30.0;35.0;35.0;40.0;41.0;0;18;18;0;7;7;0;2;30.0;1;3;32.0;1;3;30.0;1;3;30.0;1;2;35.0;1;2;30.0;1;3;34.0;1;2;2;32.33333333333334
685;35.66666666666666;6;22.5;40.0;43.0;47.0;35.8235294117647;17;17;7;36.0;33.0;33.0;34.0;45.0;2;18;12;6;7;5;2;2;30.0;1;3;25.5;2;3;28.5;2;3;30.0;1;2;45.0;1;2;34.0;1;3;45.0;1;2;2;34.75
690;23.89743589743589;2;15.66666666666667;30.0;18.5;0.0;22.125;12;3;2;20.5;0.0;30.0;24.66666666666667;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;38.0;1;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0.0
704;36.06666666666667;7;30.0;35.0;39.0;44.0;39.52941176470588;17;17;7;39.0;40.0;35.0;45.0;43.0;0;18;18;0;7;7;0;2;35.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;40.0;1;2;45.0;1;3;38.0;1;2;2;37.33333333333334
749;36.56410256410256;5;40.0;50.0;17.66666666666667;0.0;33.83333333333334;15;14;5;35.0;31.0;30.0;45.0;0.0;1;16;14;2;6;5;1;2;31.0;1;3;40.0;1;3;30.0;1;3;11.0;3;2;40.0;1;2;45.0;1;3;0.0;0;2;2;34.21875
751;36.53333333333333;7;35.0;40.0;39.0;45.0;39.70588235294117;17;17;7;42.0;39.0;41.0;41.0;41.0;0;18;18;0;7;7;0;2;44.0;1;3;41.0;1;3;38.0;1;3;36.0;1;2;45.0;1;2;41.0;1;3;42.0;1;2;3;40.22222222222222
799;33.18181818181818;5;30.0;35.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
802;31.6969696969697;4;35.0;35.0;0.0;0.0;26.11904761904762;14;9;3;11.33333333333333;32.0;17.33333333333333;35.0;0.0;3;11;2;9;4;1;3;1;0.0;2;3;0.0;0;3;8.0;2;3;0.0;0;2;30.0;1;2;0.0;2;3;0.0;0;2;0;0.0
